GEOID,HEROP_ID,HcvCntDr,HcvTmDr,HcvTmDr2
41019050003,140US41019050003,6,11.04,22.08
41019130002,140US41019130002,6,4.22,8.44
41053005301,140US41053005301,5,8.72,17.44
41017002101,140US41017002101,3,8.15,16.3
41017000403,140US41017000403,3,24.93,49.86
41053005302,140US41053005302,5,10.55,21.1
41053005204,140US41053005204,5,4.31,8.62
41051010413,140US41051010413,26,8.27,16.54
41051007002,140US41051007002,33,11.72,23.44
41051004901,140US41051004901,38,4.38,8.76
41009970201,140US41009970201,2,29.28,58.56
41051003903,140US41051003903,37,6.57,13.14
41051008904,140US41051008904,36,0,0
41051010101,140US41051010101,31,2.89,5.78
41051005702,140US41051005702,39,3.34,6.68
41051000101,140US41051000101,36,9.37,18.74
41051005103,140US41051005103,38,0,0
41051001203,140US41051001203,37,0.7,1.4
41051009001,140US41051009001,36,4.15,8.3
41051010602,140US41051010602,39,1.88,3.76
41041950401,140US41041950401,0,61.52,123.04
41039002204,140US41039002204,5,6.82,13.64
41039003103,140US41039003103,5,4.3,8.6
41067031819,140US41067031819,27,6.12,12.24
41067032111,140US41067032111,21,9.56,19.12
41067031707,140US41067031707,22,9.84,19.68
41067031201,140US41067031201,37,4.78,9.56
41067031012,140US41067031012,34,3.5,7
41017000301,140US41017000301,3,24.23,48.46
41067032904,140US41067032904,8,7,14
41067032413,140US41067032413,23,3.65,7.3
41067031520,140US41067031520,25,8.68,17.36
41067030106,140US41067030106,38,8.11,16.22
41067031915,140US41067031915,25,7.24,14.48
41017001601,140US41017001601,4,0,0
41017002002,140US41017002002,4,7.2,14.4
41017001903,140US41017001903,4,3.48,6.96
41043030802,140US41043030802,0,36.09,72.18
41043030403,140US41043030403,0,55.72,111.44
41029001403,140US41029001403,0,38.72,77.44
41029000701,140US41029000701,0,33.5,67
41029002902,140US41029002902,0,38.99,77.98
41029001304,140US41029001304,0,45,90
41029000606,140US41029000606,0,35.43,70.86
41029001402,140US41029001402,0,39.22,78.44
41057960800,140US41057960800,0,62.52,125.04
41049970200,140US41049970200,0,82.08,164.16
41025960200,140US41025960200,0,53.03,106.06
41029002100,140US41029002100,0,45.41,90.82
41033361400,140US41033361400,2,24.3,48.6
41067031804,140US41067031804,22,9.86,19.72
41067032410,140US41067032410,18,5.27,10.54
41067031612,140US41067031612,32,5.43,10.86
41003000600,140US41003000600,0,33.78,67.56
41043020300,140US41043020300,4,27.6,55.2
41017001102,140US41017001102,4,6.43,12.86
41039003202,140US41039003202,5,3.42,6.84
41017000702,140US41017000702,3,10.25,20.5
41017001702,140US41017001702,4,2.86,5.72
41039004200,140US41039004200,5,0,0
41039001804,140US41039001804,5,9.8,19.6
41039000705,140US41039000705,0,59.63,119.26
41039002301,140US41039002301,5,6.41,12.82
41039001801,140US41039001801,5,9.48,18.96
41039000702,140US41039000702,0,63.34,126.68
41047000900,140US41047000900,5,2.45,4.9
41047010202,140US41047010202,15,16.97,33.94
41053020204,140US41053020204,5,22.98,45.96
41065970100,140US41065970100,0,69.8,139.6
41057960101,140US41057960101,1,29.67,59.34
41071030400,140US41071030400,1,26.93,53.86
41071030502,140US41071030502,0,54.33,108.66
41041950303,140US41041950303,0,62.45,124.9
41047001401,140US41047001401,5,9.46,18.92
41029000901,140US41029000901,1,29.08,58.16
41029002702,140US41029002702,0,58,116
41051005903,140US41051005903,38,5.75,11.5
41051010102,140US41051010102,36,0,0
41051009703,140US41051009703,32,3.9,7.8
41005022905,140US41005022905,16,18.01,36.02
41005022702,140US41005022702,24,10.93,21.86
41005023401,140US41005023401,13,15.5,31
41011000401,140US41011000401,4,4.06,8.12
41067031909,140US41067031909,26,7.01,14.02
41067030806,140US41067030806,35,2.79,5.58
41067032201,140US41067032201,22,5.71,11.42
41067031914,140US41067031914,27,4.68,9.36
41067031916,140US41067031916,28,4.15,8.3
41067031917,140US41067031917,29,3.04,6.08
41067032411,140US41067032411,22,5.84,11.68
41027950201,140US41027950201,0,52.74,105.48
41043030906,140US41043030906,0,47.52,95.04
41043030905,140US41043030905,0,41.04,82.08
41019090001,140US41019090001,6,4.42,8.84
41019130001,140US41019130001,6,0,0
41005022710,140US41005022710,25,9.27,18.54
41005024303,140US41005024303,0,35.28,70.56
41059951201,140US41059951201,0,32.16,64.32
41059950601,140US41059950601,1,0,0
41039004406,140US41039004406,5,5.28,10.56
41067031616,140US41067031616,36,2.04,4.08
41067033302,140US41067033302,3,17.64,35.28
41039004404,140US41039004404,5,4.25,8.5
41005020503,140US41005020503,32,11.34,22.68
41029000405,140US41029000405,0,30.68,61.36
41051010402,140US41051010402,19,11.46,22.92
41051007800,140US41051007800,37,5.66,11.32
41051000502,140US41051000502,36,3.21,6.42
41051001601,140US41051001601,36,4.29,8.58
41051002702,140US41051002702,38,4.63,9.26
41051002802,140US41051002802,36,5.75,11.5
41051003601,140US41051003601,38,4.54,9.08
41051004500,140US41051004500,38,4.26,8.52
41051006300,140US41051006300,37,10.18,20.36
41033360500,140US41033360500,2,2.96,5.92
41011000101,140US41011000101,4,18.8,37.6
41051005500,140US41051005500,39,4.39,8.78
41071030900,140US41071030900,3,18.38,36.76
41047002303,140US41047002303,5,6.98,13.96
41047002502,140US41047002502,9,8.79,17.58
41047001803,140US41047001803,5,7.64,15.28
41007950900,140US41007950900,2,0,0
41009970500,140US41009970500,0,44.31,88.62
41009970900,140US41009970900,2,29.22,58.44
41015950302,140US41015950302,0,80.37,160.74
41019190000,140US41019190000,6,16.6,33.2
41051002901,140US41051002901,37,5.99,11.98
41051005800,140US41051005800,37,0,0
41051006702,140US41051006702,38,8.61,17.22
41051009202,140US41051009202,36,5.07,10.14
41051009301,140US41051009301,36,4.31,8.62
41051006802,140US41051006802,38,6.15,12.3
41051000402,140US41051000402,36,5.06,10.12
41051001000,140US41051001000,37,4.55,9.1
41051001802,140US41051001802,36,4.53,9.06
41039002302,140US41039002302,5,8.41,16.82
41041950900,140US41041950900,0,31.28,62.56
41035971900,140US41035971900,1,3.5,7
41005020403,140US41005020403,27,9.03,18.06
41005021500,140US41005021500,36,3.85,7.7
41041950100,140US41041950100,0,61.35,122.7
41005020201,140US41005020201,35,8.13,16.26
41047002701,140US41047002701,5,13.06,26.12
41015950402,140US41015950402,0,83.89,167.78
41007950700,140US41007950700,2,6.12,12.24
41043030700,140US41043030700,0,31.84,63.68
41043020400,140US41043020400,5,24.15,48.3
41029000502,140US41029000502,0,31.55,63.1
41047010802,140US41047010802,5,13.37,26.74
41051006002,140US41051006002,38,7.35,14.7
41005022208,140US41005022208,32,7.69,15.38
41005022606,140US41005022606,26,13.33,26.66
41067032001,140US41067032001,28,2.26,4.52
41011000600,140US41011000600,4,0,0
41005022108,140US41005022108,36,3.72,7.44
41011000506,140US41011000506,4,9.54,19.08
41003010102,140US41003010102,0,32.15,64.3
41067032700,140US41067032700,5,18.89,37.78
41029000800,140US41029000800,0,33.53,67.06
41003010900,140US41003010900,0,49.47,98.94
41013950401,140US41013950401,0,32.55,65.1
41035970902,140US41035970902,1,10.68,21.36
41005022502,140US41005022502,27,10.16,20.32
41005022107,140US41005022107,36,0,0
41067032404,140US41067032404,20,5.9,11.8
41003001001,140US41003001001,0,37.42,74.84
41017001901,140US41017001901,3,10.31,20.62
41043020500,140US41043020500,5,22.77,45.54
41043030202,140US41043030202,4,26.16,52.32
41029001702,140US41029001702,0,39.09,78.18
41035970202,140US41035970202,0,30.5,61
41017000901,140US41017000901,4,6.96,13.92
41051009704,140US41051009704,32,2.43,4.86
41051001204,140US41051001204,38,0,0
41051010412,140US41051010412,25,8.81,17.62
41045970700,140US41045970700,0,38.5,77
41039002203,140US41039002203,5,7.58,15.16
41017000501,140US41017000501,0,43.38,86.76
41017000404,140US41017000404,2,25.82,51.64
41017000601,140US41017000601,0,30.82,61.64
41049970102,140US41049970102,0,43.8,87.6
41067031818,140US41067031818,31,4.71,9.42
41067032903,140US41067032903,8,8.54,17.08
41039002103,140US41039002103,5,4.71,9.42
41071030303,140US41071030303,9,6.22,12.44
41019050004,140US41019050004,6,14.85,29.7
41033360602,140US41033360602,2,3.31,6.62
41067031620,140US41067031620,36,4,8
41029001701,140US41029001701,0,40.54,81.08
41067031515,140US41067031515,35,9.23,18.46
41067031918,140US41067031918,27,5.25,10.5
41029000202,140US41029000202,0,31.64,63.28
41039003600,140US41039003600,5,6.77,13.54
41039002101,140US41039002101,5,5.14,10.28
41039004900,140US41039004900,5,4.75,9.5
41047010400,140US41047010400,4,21.74,43.48
41051003602,140US41051003602,37,6.68,13.36
41051006502,140US41051006502,38,5.06,10.12
41051009501,140US41051009501,37,6.06,12.12
41051000701,140US41051000701,36,2.32,4.64
41051002402,140US41051002402,38,2.72,5.44
41019120001,140US41019120001,6,0,0
41071030702,140US41071030702,1,21.85,43.7
41033360704,140US41033360704,2,2.46,4.92
41019090002,140US41019090002,6,12.48,24.96
41053020306,140US41053020306,3,21.2,42.4
41047001601,140US41047001601,5,3.07,6.14
41039001101,140US41039001101,5,22.2,44.4
41039000402,140US41039000402,1,29.8,59.6
41047010503,140US41047010503,4,14.29,28.58
41029000201,140US41029000201,0,31.78,63.56
41061970100,140US41061970100,0,41.47,82.94
41065970200,140US41065970200,0,67.77,135.54
41067032302,140US41067032302,22,8.56,17.12
41051001703,140US41051001703,36,5.83,11.66
41033360300,140US41033360300,2,14.05,28.1
41051002102,140US41051002102,38,1.78,3.56
41049970101,140US41049970101,0,57.66,115.32
41031960201,140US41031960201,1,28.37,56.74
41067032412,140US41067032412,22,7.32,14.64
41067031302,140US41067031302,38,4.23,8.46
41005024401,140US41005024401,24,9.09,18.18
41071030703,140US41071030703,1,21.86,43.72
41019160001,140US41019160001,6,12.08,24.16
41067032501,140US41067032501,18,0,0
41067032110,140US41067032110,30,4.84,9.68
41005021000,140US41005021000,36,6.78,13.56
41005023201,140US41005023201,31,10.07,20.14
41017000902,140US41017000902,4,6.34,12.68
41017001802,140US41017001802,4,5.28,10.56
41013950301,140US41013950301,4,13.69,27.38
41051007400,140US41051007400,37,4.91,9.82
41051008500,140US41051008500,36,3.69,7.38
41051009906,140US41051009906,27,6.85,13.7
41051000702,140US41051000702,36,2.28,4.56
41051001801,140US41051001801,38,4.68,9.36
41057960600,140US41057960600,0,68.17,136.34
41045970200,140US41045970200,0,33.07,66.14
41059950602,140US41059950602,1,10.33,20.66
41051000202,140US41051000202,37,5.58,11.16
41017000201,140US41017000201,0,33.64,67.28
41029002901,140US41029002901,2,16.06,32.12
41017000502,140US41017000502,1,29.64,59.28
41067031506,140US41067031506,37,5.14,10.28
41039005100,140US41039005100,5,4.26,8.52
41047002800,140US41047002800,5,0,0
41047001000,140US41047001000,5,3.86,7.72
41061970500,140US41061970500,1,21.39,42.78
41017001200,140US41017001200,3,14.35,28.7
41039004700,140US41039004700,5,2.77,5.54
41029001301,140US41029001301,0,33.43,66.86
41045970500,140US41045970500,0,40.65,81.3
41029002800,140US41029002800,0,32.7,65.4
41029000203,140US41029000203,0,33.09,66.18
41067032610,140US41067032610,17,5.76,11.52
41017001002,140US41017001002,4,10.8,21.6
41033360400,140US41033360400,2,14.2,28.4
41005022105,140US41005022105,34,2.95,5.9
41005022206,140US41005022206,34,5.76,11.52
41003010101,140US41003010101,2,28.57,57.14
41067030300,140US41067030300,38,5.03,10.06
41067032606,140US41067032606,21,3.97,7.94
41067032604,140US41067032604,18,2.53,5.06
41069960100,140US41069960100,0,,
41003010702,140US41003010702,0,42.37,84.74
41067033202,140US41067033202,6,11.64,23.28
41007950300,140US41007950300,1,29.95,59.9
41067030805,140US41067030805,29,3.49,6.98
41019180000,140US41019180000,0,30.76,61.52
41019020000,140US41019020000,0,55.17,110.34
41051010405,140US41051010405,29,4.4,8.8
41043030404,140US41043030404,0,50.46,100.92
41019160002,140US41019160002,6,10.78,21.56
41067032107,140US41067032107,28,1.98,3.96
41011001001,140US41011001001,1,0,0
41045940000,140US41045940000,0,,
41005024100,140US41005024100,0,38.86,77.72
41071030602,140US41071030602,1,24.54,49.08
41041950402,140US41041950402,0,63.76,127.52
41017001701,140US41017001701,4,0,0
41017000302,140US41017000302,0,35.19,70.38
41017001502,140US41017001502,4,2.09,4.18
41041950304,140US41041950304,0,65.37,130.74
41039003802,140US41039003802,5,1.56,3.12
41067033600,140US41067033600,1,24.82,49.64
41043030904,140US41043030904,0,41.35,82.7
41033361202,140US41033361202,2,0,0
41067033201,140US41067033201,7,9.2,18.4
41047010701,140US41047010701,5,18.44,36.88
41047001402,140US41047001402,5,7.24,14.48
41051000902,140US41051000902,37,5.47,10.94
41051005201,140US41051005201,38,3.17,6.34
41029001401,140US41029001401,0,38.61,77.22
41005020900,140US41005020900,36,7.51,15.02
41005022901,140US41005022901,16,18.59,37.18
41047001703,140US41047001703,5,4.9,9.8
41059951300,140US41059951300,1,24.53,49.06
41051004601,140US41051004601,37,6.78,13.56
41051010407,140US41051010407,26,6.96,13.92
41051001301,140US41051001301,36,1.9,3.8
41043020602,140US41043020602,5,24.01,48.02
41033361302,140US41033361302,2,14.96,29.92
41047010501,140US41047010501,0,36.9,73.8
41005021801,140US41005021801,36,6.45,12.9
41019210000,140US41019210000,0,51.91,103.82
41051008203,140US41051008203,36,2.5,5
41051010500,140US41051010500,0,36.43,72.86
41003001102,140US41003001102,0,39.34,78.68
41005021602,140US41005021602,36,4.45,8.9
41045970900,140US41045970900,0,,
41005022800,140US41005022800,20,13.73,27.46
41051007001,140US41051007001,36,11.95,23.9
41051003801,140US41051003801,38,3.38,6.76
41047002503,140US41047002503,5,9.29,18.58
41029000604,140US41029000604,0,33.74,67.48
41005020506,140US41005020506,25,12.64,25.28
41051006601,140US41051006601,37,7.09,14.18
41051008201,140US41051008201,36,0,0
41051009903,140US41051009903,31,6.26,12.52
41051004300,140US41051004300,38,10.74,21.48
41051002502,140US41051002502,38,3.84,7.68
41067030402,140US41067030402,38,4.4,8.8
41067032104,140US41067032104,24,4.1,8.2
41039000403,140US41039000403,5,21.19,42.38
41003000101,140US41003000101,0,40.57,81.14
41071030302,140US41071030302,9,10.34,20.68
41039002600,140US41039002600,5,4.1,8.2
41039001301,140US41039001301,2,27.06,54.12
41039001803,140US41039001803,5,5.48,10.96
41047010502,140US41047010502,4,14.87,29.74
41053020400,140US41053020400,0,50.66,101.32
41035971000,140US41035971000,0,50.96,101.92
41051005902,140US41051005902,39,4.04,8.08
41031960305,140US41031960305,1,28.16,56.32
41029002200,140US41029002200,0,46.65,93.3
41051002101,140US41051002101,38,0,0
41005023202,140US41005023202,25,9.33,18.66
42013100400,140US42013100400,9,2.74,5.48
42013100700,140US42013100700,9,0,0
42011000100,140US42011000100,10,0,0
42011011702,140US42011011702,11,13.72,27.44
42011000400,140US42011000400,10,2.5,5
42011000800,140US42011000800,10,2.22,4.44
42011002300,140US42011002300,10,0.85,1.7
42011010902,140US42011010902,10,3.92,7.84
42015950300,140US42015950300,5,10.94,21.88
42017102600,140US42017102600,6,19.12,38.24
42017100306,140US42017100306,87,5.3,10.6
42017105010,140US42017105010,35,11.93,23.86
42017105012,140US42017105012,46,7.43,14.86
42017105810,140US42017105810,36,4.35,8.7
42017101505,140US42017101505,60,8.62,17.24
42017101503,140US42017101503,60,7.45,14.9
42017100206,140US42017100206,83,4.81,9.62
42021010801,140US42021010801,2,4.48,8.96
42021011000,140US42021011000,2,5.54,11.08
42025020700,140US42025020700,0,33.17,66.34
42027012500,140US42027012500,2,6.52,13.04
42029305700,140US42029305700,9,5.01,10.02
42029304000,140US42029304000,14,7.11,14.22
42029307400,140US42029307400,6,14.51,29.02
42029304405,140US42029304405,14,5.8,11.6
42031160600,140US42031160600,0,33.86,67.72
42041010500,140US42041010500,10,8.86,17.72
42055011200,140US42055011200,4,3.35,6.7
42063961000,140US42063961000,2,0,0
42063961200,140US42063961200,2,1.83,3.66
42071010400,140US42071010400,10,10.76,21.52
42071000400,140US42071000400,13,0,0
42071000900,140US42071000900,12,2.5,5
42071011200,140US42071011200,17,11.15,22.3
42073000100,140US42073000100,10,21.27,42.54
42077006600,140US42077006600,6,7.89,15.78
42077009200,140US42077009200,6,4.68,9.36
42077002000,140US42077002000,6,1.55,3.1
42077001600,140US42077001600,6,2.08,4.16
42077006800,140US42077006800,6,3.14,6.28
42079210800,140US42079210800,13,13.09,26.18
42079210400,140US42079210400,13,12.34,24.68
42079212000,140US42079212000,12,3.93,7.86
42079200400,140US42079200400,13,1.64,3.28
42079214500,140US42079214500,9,5.27,10.54
42079212300,140US42079212300,12,6.74,13.48
42081011100,140US42081011100,7,0,0
42081000800,140US42081000800,9,1.71,3.42
42085032200,140US42085032200,4,4.84,9.68
42087960700,140US42087960700,0,56.12,112.24
42091204500,140US42091204500,79,5.06,10.12
42091210600,140US42091210600,77,4.67,9.34
42091202000,140US42091202000,85,4.1,8.2
42091202602,140US42091202602,82,7.24,14.48
42091201501,140US42091201501,81,3.97,7.94
42091200902,140US42091200902,26,15.45,30.9
42091201100,140US42091201100,51,13.8,27.6
42091208801,140US42091208801,11,0,0
42091200908,140US42091200908,18,16.98,33.96
42091206400,140US42091206400,10,7.36,14.72
42095016100,140US42095016100,5,19.78,39.56
42095016300,140US42095016300,6,8.28,16.56
42095017501,140US42095017501,5,5.12,10.24
42095011100,140US42095011100,6,2.82,5.64
42095014700,140US42095014700,5,3.93,7.86
42097081300,140US42097081300,1,4.18,8.36
42097082000,140US42097082000,1,27.2,54.4
42107002100,140US42107002100,4,3.46,6.92
42107002600,140US42107002600,5,18.14,36.28
42117950600,140US42117950600,1,0,0
42123971200,140US42123971200,2,20.02,40.04
42129804400,140US42129804400,14,3.12,6.24
