GEOID,HEROP_ID,HivCntDr,HivTmDr,HivTmDr2
6037189801,140US06037189801,124,1.49,2.98
6037189906,140US06037189906,126,1.16,2.32
6037800333,140US06037800333,73,8.53,17.06
6037143401,140US06037143401,120,2.72,5.44
6037143301,140US06037143301,117,1.2,2.4
6037670603,140US06037670603,26,9.78,19.56
6037400209,140US06037400209,38,7.67,15.34
6037900901,140US06037900901,11,8.34,16.68
6037267503,140US06037267503,126,4.53,9.06
6037190302,140US06037190302,129,1.62,3.24
6037464101,140US06037464101,99,4.06,8.12
6037404203,140US06037404203,68,4.44,8.88
6037185102,140US06037185102,116,7.4,14.8
6037113425,140US06037113425,92,3.1,6.2
6037603901,140US06037603901,111,4.76,9.52
6037551802,140US06037551802,130,3.86,7.72
6037602601,140US06037602601,112,2.01,4.02
6037670702,140US06037670702,41,4.49,8.98
6037543321,140US06037543321,103,5.62,11.24
6073018525,140US06073018525,17,6.8,13.6
6037135204,140US06037135204,98,2.82,5.64
6037460101,140US06037460101,81,4.38,8.76
6037134907,140US06037134907,103,1.44,2.88
6037103401,140US06037103401,98,9,18
6037108203,140US06037108203,85,5.61,11.22
6037236001,140US06037236001,122,5.04,10.08
6037236205,140US06037236205,123,4.42,8.84
6037206051,140US06037206051,130,2.69,5.38
6037275604,140US06037275604,121,4.84,9.68
6073008380,140US06073008380,52,10.52,21.04
6073007602,140US06073007602,40,4.85,9.7
6073017605,140US06073017605,37,3.52,7.04
6073020712,140US06073020712,19,5.7,11.4
6073005102,140US06073005102,43,1.08,2.16
6073015001,140US06073015001,42,1.6,3.2
6073015002,140US06073015002,42,0,0
6073014702,140US06073014702,44,3.08,6.16
6073018522,140US06073018522,19,5.16,10.32
6073018617,140US06073018617,15,9.63,19.26
6073018521,140US06073018521,19,7.23,14.46
6073017071,140US06073017071,52,7.53,15.06
6073017065,140US06073017065,44,10.98,21.96
6073017061,140US06073017061,46,8.96,17.92
6073008375,140US06073008375,48,8.04,16.08
6037602003,140US06037602003,121,3.76,7.52
6037294620,140US06037294620,106,1.82,3.64
6037294830,140US06037294830,87,1.73,3.46
6037576402,140US06037576402,100,3.8,7.6
6037576200,140US06037576200,100,5.27,10.54
6037430721,140US06037430721,87,5.27,10.54
6037272100,140US06037272100,123,1.75,3.5
6017031405,140US06017031405,1,27.19,54.38
6017031504,140US06017031504,1,11.56,23.12
6073013506,140US06073013506,40,7.93,15.86
6073015901,140US06073015901,41,3.57,7.14
6073014400,140US06073014400,42,3.35,6.7
6073013309,140US06073013309,39,4.19,8.38
6073009102,140US06073009102,43,5.4,10.8
6073003003,140US06073003003,42,4.95,9.9
6073013000,140US06073013000,39,0,0
6073001000,140US06073001000,45,1.92,3.84
6073002903,140US06073002903,42,2.65,5.3
6073014002,140US06073014002,41,0,0
6073009802,140US06073009802,42,3.72,7.44
6073003603,140US06073003603,41,1.07,2.14
6067009403,140US06067009403,10,17.52,35.04
6067008909,140US06067008909,14,2.51,5.02
6067005606,140US06067005606,15,7.84,15.68
6067009308,140US06067009308,15,7.22,14.44
6067001900,140US06067001900,15,0.95,1.9
6067007415,140US06067007415,15,7.67,15.34
6067009314,140US06067009314,15,7.31,14.62
6037910302,140US06037910302,9,9.38,18.76
6037113231,140US06037113231,69,0,0
6037300800,140US06037300800,118,8.78,17.56
6037277400,140US06037277400,121,1.96,3.92
6059032043,140US06059032043,58,8.17,16.34
6059032036,140US06059032036,69,5.08,10.16
6059052415,140US06059052415,72,2.54,5.08
6059074405,140US06059074405,96,2.49,4.98
6059032020,140US06059032020,69,4.86,9.72
6073003214,140US06073003214,40,4.85,9.7
6073003108,140US06073003108,41,2.71,5.42
6073020806,140US06073020806,4,17.05,34.1
6073020405,140US06073020405,46,5.86,11.72
6073019904,140US06073019904,19,6.26,12.52
6073019105,140US06073019105,18,12.57,25.14
6037270200,140US06037270200,128,3.05,6.1
6037701601,140US06037701601,118,3.72,7.44
6037430723,140US06037430723,88,4.63,9.26
6037430102,140US06037430102,84,8.85,17.7
6013313106,140US06013313106,6,14.24,28.48
6013303210,140US06013303210,6,22.99,45.98
6013303107,140US06013303107,4,26.02,52.04
6013351104,140US06013351104,21,9.4,18.8
6013980000,140US06013980000,30,8.55,17.1
6109002201,140US06109002201,0,45.29,90.58
6109003102,140US06109003102,0,46,92
6109004202,140US06109004202,0,51.69,103.38
6067004008,140US06067004008,14,11.31,22.62
6067006300,140US06067006300,15,6.53,13.06
6067009610,140US06067009610,15,3.47,6.94
6087100300,140US06087100300,6,6.57,13.14
6087120302,140US06087120302,5,17.02,34.04
6087122203,140US06087122203,7,11.02,22.04
6087122500,140US06087122500,8,5.84,11.68
6111008002,140US06111008002,63,0,0
6111008304,140US06111008304,67,6.76,13.52
6111000902,140US06111000902,3,20.34,40.68
6111001202,140US06111001202,7,5.44,10.88
6037432902,140US06037432902,102,3.07,6.14
6037463800,140US06037463800,121,4.87,9.74
6037108104,140US06037108104,96,5.22,10.44
6037201120,140US06037201120,105,6.47,12.94
6037194200,140US06037194200,112,4.88,9.76
6037191410,140US06037191410,130,0,0
6037201301,140US06037201301,119,3.83,7.66
6037185310,140US06037185310,132,4.44,8.88
6037143602,140US06037143602,122,2.42,4.84
6037137501,140US06037137501,110,0,0
6037302202,140US06037302202,124,2.36,4.72
6025010101,140US06025010101,0,42.22,84.44
6089010602,140US06089010602,3,10.24,20.48
6089011803,140US06089011803,3,16.39,32.78
6085503402,140US06085503402,11,1.99,3.98
6085503710,140US06085503710,12,3.8,7.6
6111007903,140US06111007903,57,6.5,13
6061021901,140US06061021901,2,26.64,53.28
6037910810,140US06037910810,17,25.28,50.56
6037301701,140US06037301701,125,3.92,7.84
6037127400,140US06037127400,112,2.97,5.94
6037920110,140US06037920110,36,18.38,36.76
6037920042,140US06037920042,68,11.91,23.82
6037401902,140US06037401902,54,2.88,5.76
6037401001,140US06037401001,47,6.42,12.84
6037123203,140US06037123203,114,1.96,3.92
6037120400,140US06037120400,108,2.22,4.44
6037910807,140US06037910807,48,16.7,33.4
6037402702,140US06037402702,50,3.22,6.44
6041105002,140US06041105002,11,11.3,22.6
6053014601,140US06053014601,10,11.18,22.36
6053010603,140US06053010603,6,7.28,14.56
6085511609,140US06085511609,9,5.64,11.28
6085503122,140US06085503122,11,5.43,10.86
6053001300,140US06053001300,6,1.28,2.56
6023010502,140US06023010502,3,17.94,35.88
6083002808,140US06083002808,1,28.23,56.46
6083000501,140US06083000501,0,56.58,113.16
6083002008,140US06083002008,1,7.95,15.9
6045011400,140US06045011400,2,4.97,9.94
6005000304,140US06005000304,0,36.32,72.64
6019005522,140US06019005522,6,9.31,18.62
6035040305,140US06035040305,1,26.1,52.2
6075033204,140US06075033204,24,8.25,16.5
6019005525,140US06019005525,6,12.45,24.9
6067005205,140US06067005205,15,7.34,14.68
6067007019,140US06067007019,16,4.68,9.36
6067008131,140US06067008131,15,7.82,15.64
6067009639,140US06067009639,14,7.61,15.22
6061022011,140US06061022011,0,39.08,78.16
6061023400,140US06061023400,9,16.91,33.82
6097150612,140US06097150612,15,23.22,46.44
6013313203,140US06013313203,8,9.78,19.56
6013345113,140US06013345113,10,17.1,34.2
6061021128,140US06061021128,14,7.51,15.02
6071009202,140US06071009202,1,29.16,58.32
6071012700,140US06071012700,42,4.35,8.7
6071002109,140US06071002109,41,2.73,5.46
6071003801,140US06071003801,37,6.79,13.58
6013304002,140US06013304002,1,28.32,56.64
6053000200,140US06053000200,6,4.93,9.86
6053012800,140US06053012800,5,0,0
6071010402,140US06071010402,0,,
6071010422,140US06071010422,0,55.43,110.86
6079012505,140US06079012505,2,3.52,7.04
6079011400,140US06079011400,2,25.7,51.4
6065042716,140US06065042716,12,18.07,36.14
6065043304,140US06065043304,9,16.95,33.9
6097153811,140US06097153811,8,9.35,18.7
6097150502,140US06097150502,8,20.05,40.1
6097153602,140US06097153602,8,12.03,24.06
6097153202,140US06097153202,8,9.4,18.8
6073018906,140US06073018906,19,12.91,25.82
6073018903,140US06073018903,18,12.55,25.1
6073018612,140US06073018612,23,8.22,16.44
6073017701,140US06073017701,32,5.66,11.32
6073017107,140US06073017107,32,6.03,12.06
6073017022,140US06073017022,50,10.72,21.44
6065043403,140US06065043403,19,1.62,3.24
6065046403,140US06065046403,8,11.62,23.24
6065044904,140US06065044904,16,4.41,8.82
6065042401,140US06065042401,43,8.58,17.16
6065031501,140US06065031501,40,4.72,9.44
6065030503,140US06065030503,39,3.02,6.04
6065043701,140US06065043701,12,10.89,21.78
6065042406,140US06065042406,45,4.88,9.76
6065040809,140US06065040809,56,3.74,7.48
6065041403,140US06065041403,45,7.43,14.86
6103001000,140US06103001000,3,23.37,46.74
6107000502,140US06107000502,4,25.5,51
6107000702,140US06107000702,3,20.38,40.76
6107004200,140US06107004200,5,13.26,26.52
6073016811,140US06073016811,40,8.33,16.66
6073009704,140US06073009704,41,6.45,12.9
6073009104,140US06073009104,41,5.63,11.26
6073008339,140US06073008339,49,8.44,16.88
6073008310,140US06073008310,41,3.66,7.32
6065040201,140US06065040201,37,7.56,15.12
6065040703,140US06065040703,41,8.61,17.22
6007001400,140US06007001400,3,9.91,19.82
6007000102,140US06007000102,3,3.48,6.96
6037541700,140US06037541700,108,3.34,6.68
6037542000,140US06037542000,107,4.11,8.22
6037125310,140US06037125310,114,1,2
6037602002,140US06037602002,121,3.82,7.64
6037501700,140US06037501700,95,6.1,12.2
6037106603,140US06037106603,98,5.06,10.12
6037117303,140US06037117303,107,2.45,4.9
6067008908,140US06067008908,15,5.72,11.44
6067009110,140US06067009110,15,6.07,12.14
6067004801,140US06067004801,14,3.64,7.28
6067005901,140US06067005901,15,4.18,8.36
6067007602,140US06067007602,15,1.75,3.5
6037552200,140US06037552200,134,1.46,2.92
6037432202,140US06037432202,98,4.23,8.46
6037500600,140US06037500600,106,6.26,12.52
6037433602,140US06037433602,100,5.75,11.5
6037433302,140US06037433302,96,2.8,5.6
6037532302,140US06037532302,120,3.08,6.16
6037535605,140US06037535605,109,2.24,4.48
6037535902,140US06037535902,101,2.43,4.86
6037533201,140US06037533201,109,3.96,7.92
6037235202,140US06037235202,121,4.22,8.44
6037541603,140US06037541603,103,4.66,9.32
6037228710,140US06037228710,111,1.31,2.62
6037702801,140US06037702801,127,2.95,5.9
6037541802,140US06037541802,108,2.25,4.5
6057000702,140US06057000702,1,15.89,31.78
6073015403,140US06073015403,41,6.34,12.68
6073010401,140US06073010401,37,1.64,3.28
6073015405,140US06073015405,40,7.63,15.26
6073016100,140US06073016100,41,4.38,8.76
6037700801,140US06037700801,121,3.4,6.8
6081611902,140US06081611902,15,3.85,7.7
6081612101,140US06081612101,15,3.06,6.12
6081604103,140US06081604103,18,9.94,19.88
6037800204,140US06037800204,100,4.68,9.36
6069000502,140US06069000502,2,0,0
6077005218,140US06077005218,6,21.41,42.82
6041119201,140US06041119201,22,5.39,10.78
6111005004,140US06111005004,9,7.84,15.68
6111007406,140US06111007406,51,4.85,9.7
6087110102,140US06087110102,8,2.99,5.98
6087101001,140US06087101001,6,5.13,10.26
6033000601,140US06033000601,2,12.1,24.2
6023001001,140US06023001001,3,9.94,19.88
6037901209,140US06037901209,2,0,0
6037621104,140US06037621104,72,10.37,20.74
6037980009,140US06037980009,121,6.52,13.04
6037542103,140US06037542103,118,4,8
6037670328,140US06037670328,23,13.53,27.06
6007001703,140US06007001703,2,27.72,55.44
6073019809,140US06073019809,19,4.17,8.34
6073021600,140US06073021600,37,8.45,16.9
6073009902,140US06073009902,40,6.23,12.46
6073017051,140US06073017051,50,5.8,11.6
6095250801,140US06095250801,11,13.72,27.44
6007003700,140US06007003700,4,19.52,39.04
6095252317,140US06095252317,5,5.42,10.84
6037117407,140US06037117407,109,0.62,1.24
6037123901,140US06037123901,116,0,0
6037310501,140US06037310501,120,0,0
6037127805,140US06037127805,114,1.45,2.9
6037141202,140US06037141202,119,4.51,9.02
6059062658,140US06059062658,73,6.11,12.22
6059076001,140US06059076001,105,2.52,5.04
6059062655,140US06059062655,70,5.99,11.98
6059021832,140US06059021832,54,13.49,26.98
6059087302,140US06059087302,117,3.56,7.12
6059076105,140US06059076105,103,3.1,6.2
6059076002,140US06059076002,106,2.41,4.82
6079012002,140US06079012002,1,17.66,35.32
6079010303,140US06079010303,0,54.61,109.22
6115040702,140US06115040702,8,7.04,14.08
6001435104,140US06001435104,14,5.27,10.54
6001450744,140US06001450744,11,15.97,31.94
6001451504,140US06001451504,5,21.88,43.76
6037461501,140US06037461501,106,2.07,4.14
6037463602,140US06037463602,118,1.75,3.5
6037189101,140US06037189101,129,2.21,4.42
6037195902,140US06037195902,130,2.18,4.36
6037208401,140US06037208401,132,0,0
6037407602,140US06037407602,77,1.73,3.46
6037501803,140US06037501803,95,5.19,10.38
6095252205,140US06095252205,10,12.34,24.68
6037219902,140US06037219902,128,1.99,3.98
6037237102,140US06037237102,115,2.9,5.8
6037431501,140US06037431501,80,3.59,7.18
6037186302,140US06037186302,123,5.77,11.54
6037262501,140US06037262501,101,7.33,14.66
6037278001,140US06037278001,116,3.16,6.32
6037296901,140US06037296901,66,2.18,4.36
6037195202,140US06037195202,129,2.52,5.04
6037213202,140US06037213202,128,2.3,4.6
6037297300,140US06037297300,51,4.14,8.28
6081610302,140US06081610302,18,5.61,11.22
6077004704,140US06077004704,7,18.06,36.12
6037401303,140US06037401303,69,7.04,14.08
6037241001,140US06037241001,110,0.97,1.94
6037460401,140US06037460401,94,9.9,19.8
6037535001,140US06037535001,106,2.87,5.74
6037430901,140US06037430901,86,6.33,12.66
6037102104,140US06037102104,116,2.83,5.66
6037302004,140US06037302004,124,3.63,7.26
6037650901,140US06037650901,95,2.14,4.28
6077003312,140US06077003312,8,3.64,7.28
6059021813,140US06059021813,91,4.12,8.24
6059062649,140US06059062649,69,5.68,11.36
6065044515,140US06065044515,15,4.72,9.44
6065040405,140US06065040405,37,10.99,21.98
6065040816,140US06065040816,48,5.76,11.52
6065043009,140US06065043009,10,18.58,37.16
6065043256,140US06065043256,10,12.03,24.06
6065043274,140US06065043274,11,12.16,24.32
6065043517,140US06065043517,21,8.06,16.12
6065044517,140US06065044517,15,0,0
6077005138,140US06077005138,10,5.49,10.98
6077004310,140US06077004310,8,0.82,1.64
6077000802,140US06077000802,8,4.33,8.66
6077000101,140US06077000101,9,2.82,5.64
6065044918,140US06065044918,13,5.97,11.94
6065045114,140US06065045114,10,10.76,21.52
6065042008,140US06065042008,32,5.68,11.36
6065050600,140US06065050600,11,5.17,10.34
6065043271,140US06065043271,9,8.95,17.9
6029006403,140US06029006403,5,15.96,31.92
6007000404,140US06007000404,3,2.37,4.74
6037599100,140US06037599100,0,,
6037430502,140US06037430502,92,4.86,9.72
6037400206,140US06037400206,43,6.17,12.34
6037480704,140US06037480704,113,6.18,12.36
6037432201,140US06037432201,102,4.94,9.88
6037480302,140US06037480302,102,6.98,13.96
6041109002,140US06041109002,21,3.45,6.9
6111008700,140US06111008700,15,3.3,6.6
6067000300,140US06067000300,15,2.88,5.76
6067009614,140US06067009614,12,6.68,13.36
6067008210,140US06067008210,13,6.1,12.2
6067008913,140US06067008913,15,4.64,9.28
6067004012,140US06067004012,15,9.78,19.56
6007003502,140US06007003502,4,19.93,39.86
6073013418,140US06073013418,37,10.38,20.76
6073003204,140US06073003204,40,4.61,9.22
6073013601,140US06073013601,41,6.09,12.18
6073013411,140US06073013411,39,8.58,17.16
6037222002,140US06037222002,123,3.75,7.5
6037239802,140US06037239802,111,2.78,5.56
6037262706,140US06037262706,97,8.32,16.64
6037577504,140US06037577504,89,8.96,17.92
6037296402,140US06037296402,67,1.24,2.48
6037535002,140US06037535002,106,2.67,5.34
6075026301,140US06075026301,19,6.47,12.94
6075030301,140US06075030301,23,4.41,8.82
6057000801,140US06057000801,1,13.65,27.3
6037531000,140US06037531000,129,3.21,6.42
6037226420,140US06037226420,124,2.19,4.38
6037204700,140US06037204700,132,1.47,2.94
6065043316,140US06065043316,17,6.4,12.8
6065030104,140US06065030104,39,1.96,3.92
6065042012,140US06065042012,38,7.15,14.3
6065042728,140US06065042728,23,14.92,29.84
6065043007,140US06065043007,11,17.4,34.8
6029002815,140US06029002815,5,5.11,10.22
6029003103,140US06029003103,5,6.4,12.8
6029001801,140US06029001801,5,2.73,5.46
6059075810,140US06059075810,86,4.31,8.62
6059042329,140US06059042329,66,3.4,6.8
6059042323,140US06059042323,55,0,0
6059052424,140US06059052424,70,4.57,9.14
6075025100,140US06075025100,25,2.76,5.52
6067009330,140US06067009330,14,12.23,24.46
6067009635,140US06067009635,11,11.56,23.12
6085501101,140US06085501101,13,6.36,12.72
6085507903,140US06085507903,11,8.4,16.8
6085512603,140US06085512603,9,17.78,35.56
6085510300,140US06085510300,11,12.45,24.9
6059099514,140US06059099514,79,2.77,5.54
6059021919,140US06059021919,72,8.33,16.66
6059088905,140US06059088905,89,3.06,6.12
6059074803,140US06059074803,82,3.54,7.08
6059075100,140US06059075100,92,3.88,7.76
6037571900,140US06037571900,118,3.36,6.72
6037572301,140US06037572301,122,4.98,9.96
6017030810,140US06017030810,8,12.87,25.74
6017030902,140US06017030902,4,8.05,16.1
6073002703,140US06073002703,42,0,0
6073010103,140US06073010103,37,1.4,2.8
6073014101,140US06073014101,41,2.12,4.24
6073008503,140US06073008503,44,4.78,9.56
6083002907,140US06083002907,0,59.03,118.06
6083000400,140US06083000400,0,50.87,101.74
6083002209,140US06083002209,1,2.8,5.6
6079011600,140US06079011600,1,29.64,59.28
6037294120,140US06037294120,107,3.3,6.6
6037574100,140US06037574100,106,5.26,10.52
6037212701,140US06037212701,127,3.24,6.48
6053010608,140US06053010608,6,5.44,10.88
6085512043,140US06085512043,10,4.78,9.56
6085503121,140US06085503121,11,6.86,13.72
6053013200,140US06053013200,5,9.52,19.04
6053011202,140US06053011202,0,33.28,66.56
6045010400,140US06045010400,1,2.7,5.4
6037104108,140US06037104108,105,3.73,7.46
6037910605,140US06037910605,9,1.93,3.86
6037620305,140US06037620305,79,9.17,18.34
6087123100,140US06087123100,8,5.79,11.58
6053001802,140US06053001802,6,2.57,5.14
6053014301,140US06053014301,6,6.53,13.06
6053012402,140US06053012402,5,9.29,18.58
6037218600,140US06037218600,124,2.37,4.74
6059086405,140US06059086405,111,2.31,4.62
6059086502,140US06059086502,110,2.68,5.36
6059011601,140US06059011601,113,1.95,3.9
6037554521,140US06037554521,125,4.63,9.26
6037552602,140US06037552602,130,1.52,3.04
6037542502,140US06037542502,105,6.33,12.66
6037106642,140US06037106642,102,2.55,5.1
6037600902,140US06037600902,120,3.15,6.3
6073013203,140US06073013203,39,1.7,3.4
