"HEROP_ID","GEOID","TotTracts","NaltCtTmDr","NaltCtTmDr2","NaltTmDrP","NaltTmDrP2","NaltAvTmDr","NaltAvTmDr2"
"050US37141","37141",15,14,6,93.33,40,18.63,37.27
"050US37143","37143",4,0,0,0,0,50.48,100.97
"050US37145","37145",7,7,5,100,71.43,11.02,22.04
"050US37147","37147",42,42,38,100,90.48,7.67,15.34
"050US37149","37149",8,8,1,100,12.5,19.79,39.58
"050US37151","37151",34,34,27,100,79.41,10.57,21.14
"050US37153","37153",11,11,10,100,90.91,8.32,16.64
"050US37155","37155",35,35,21,100,60,11.69,23.38
"050US37157","37157",22,13,0,59.09,0,28.3,56.6
"050US37159","37159",31,31,25,100,80.65,9.95,19.9
"050US37161","37161",22,19,3,86.36,13.64,23.41,46.81
"050US37163","37163",20,19,6,95,30,18.53,37.06
"050US37165","37165",9,9,8,100,88.89,7.73,15.45
"050US37167","37167",17,17,11,100,64.71,11.36,22.72
"050US37169","37169",13,11,1,84.62,7.69,21.5,43
"050US37171","37171",23,22,11,95.65,47.83,14.46,28.92
"050US37173","37173",5,0,0,0,0,59.81,119.62
"050US37175","37175",12,5,0,41.67,0,33.91,67.82
"050US37177","37177",1,0,0,0,0,38.84,77.68
"050US37179","37179",48,48,33,100,68.75,13.36,26.72
"050US37181","37181",12,12,11,100,91.67,8.59,17.17
"050US37183","37183",230,230,208,100,90.43,7.95,15.89
"050US37185","37185",7,7,2,100,28.57,15.21,30.42
"050US37187","37187",4,4,2,100,50,12.76,25.52
"050US37189","37189",13,13,9,100,69.23,12.12,24.24
"050US37191","37191",30,30,21,100,70,11.6,23.21
"050US37193","37193",18,18,8,100,44.44,13.75,27.51
"050US37195","37195",25,25,10,100,40,16.3,32.6
"050US37197","37197",9,9,8,100,88.89,8.98,17.97
"050US37199","37199",5,3,0,60,0,28.59,57.18
"050US38001","38001",1,0,0,0,0,NA,NA
"050US38003","38003",4,1,0,25,0,34.7,69.4
"050US38005","38005",3,2,0,66.67,0,27.26,54.51
"050US38007","38007",1,0,0,0,0,47.53,95.06
"050US38009","38009",3,0,0,0,0,52.78,105.55
"050US38011","38011",2,0,0,0,0,NA,NA
"050US38013","38013",1,0,0,0,0,NA,NA
"050US38015","38015",19,18,17,94.74,89.47,7.08,14.15
"050US38017","38017",44,43,39,97.73,88.64,7.02,14.04
"050US38019","38019",2,0,0,0,0,48.91,97.81
"050US38021","38021",3,0,0,0,0,64.23,128.46
"050US38023","38023",1,0,0,0,0,69.6,139.2
"050US38025","38025",1,0,0,0,0,44.51,89.02
"050US38027","38027",1,0,0,0,0,42.08,84.16
"050US38029","38029",1,0,0,0,0,65.14,130.28
"050US38031","38031",1,0,0,0,0,53.46,106.92
"050US38033","38033",1,0,0,0,0,75.44,150.88
"050US38035","38035",22,19,17,86.36,77.27,9.33,18.66
"050US38037","38037",1,0,0,0,0,71.59,143.18
"050US38039","38039",1,0,0,0,0,64.33,128.66
"050US38041","38041",2,0,0,0,0,NA,NA
"050US38043","38043",1,0,0,0,0,55.63,111.26
"050US38045","38045",2,0,0,0,0,42.08,84.16
"050US38047","38047",1,0,0,0,0,61.44,122.88
"050US38049","38049",2,0,0,0,0,48.76,97.52
"050US38051","38051",1,0,0,0,0,NA,NA
"050US38053","38053",5,2,1,40,20,35.51,71.01
"050US38055","38055",3,0,0,0,0,59.16,118.32
"050US38057","38057",3,0,0,0,0,73.45,146.91
"050US38059","38059",7,6,5,85.71,71.43,17.86,35.73
"050US38061","38061",3,0,0,0,0,74.07,148.15
"050US38063","38063",1,0,0,0,0,60.2,120.4
"050US38065","38065",1,0,0,0,0,41.54,83.08
"050US38067","38067",4,0,0,0,0,69.05,138.1
"050US38069","38069",2,0,0,0,0,56.6,113.21
"050US38071","38071",3,3,2,100,66.67,11.13,22.26
"050US38073","38073",3,3,2,100,66.67,12.03,24.05
"050US38075","38075",1,0,0,0,0,54.59,109.18
"050US38077","38077",6,0,0,0,0,44.24,88.47
"050US38079","38079",4,4,1,100,25,18.96,37.92
"050US38081","38081",2,1,0,50,0,28.21,56.42
"050US38083","38083",1,0,0,0,0,72.7,145.4
"050US38085","38085",2,0,0,0,0,68.57,137.14
"050US38087","38087",1,0,0,0,0,NA,NA
"050US38089","38089",9,0,0,0,0,65.39,130.78
"050US38091","38091",1,0,0,0,0,62.47,124.94
"050US38093","38093",7,7,5,100,71.43,11.6,23.19
"050US38095","38095",1,1,1,100,100,0,0
"050US38097","38097",4,1,0,25,0,35.85,71.69
"050US38099","38099",6,0,0,0,0,53.19,106.38
"050US38101","38101",16,14,11,87.5,68.75,11.95,23.89
"050US38103","38103",2,0,0,0,0,73.87,147.74
"050US38105","38105",8,7,5,87.5,62.5,14.77,29.54
"050US39001","39001",7,7,4,100,57.14,16.84,33.68
"050US39003","39003",35,35,33,100,94.29,5.62,11.24
"050US39005","39005",12,12,7,100,58.33,12.39,24.79
"050US39007","39007",28,26,17,92.86,60.71,12.15,24.29
"050US39009","39009",15,15,11,100,73.33,9.71,19.41
"050US39011","39011",11,11,6,100,54.55,12.45,24.9
"050US39013","39013",22,21,15,95.45,68.18,11.88,23.75
"050US39015","39015",10,10,2,100,20,16.16,32.32
"050US39017","39017",86,86,78,100,90.7,6.07,12.14
"050US39019","39019",7,7,3,100,42.86,14.73,29.45
"050US39021","39021",10,10,3,100,30,15.04,30.08
"050US39023","39023",45,45,42,100,93.33,5.94,11.88
"050US39025","39025",48,47,37,97.92,77.08,11.2,22.4
"050US39027","39027",10,10,6,100,60,10.86,21.72
"050US39029","39029",25,25,21,100,84,8.31,16.62
"050US39031","39031",10,10,6,100,60,10.68,21.36
"050US39033","39033",13,12,5,92.31,38.46,14.17,28.34
"050US39035","39035",427,427,414,100,96.96,5.99,11.99
"050US39037","39037",14,14,8,100,57.14,12.52,25.05
"050US39039","39039",9,9,6,100,66.67,12,24.01
"050US39041","39041",40,40,38,100,95,10.44,20.89
"050US39043","39043",19,19,18,100,94.74,5.58,11.16
"050US39045","39045",36,36,33,100,91.67,7.03,14.06
"050US39047","39047",7,4,0,57.14,0,30.18,60.37
"050US39049","39049",328,328,328,100,100,4.38,8.75
"050US39051","39051",10,10,7,100,70,11.8,23.6
"050US39053","39053",8,8,4,100,50,11.02,22.04
"050US39055","39055",21,21,15,100,71.43,10.63,21.25
"050US39057","39057",42,42,37,100,88.1,9.94,19.89
"050US39059","39059",10,10,9,100,90,7.27,14.54
"050US39061","39061",226,226,226,100,100,5.39,10.78
"050US39063","39063",15,15,11,100,73.33,7.4,14.8
"050US39065","39065",8,8,4,100,50,13.62,27.25
"050US39067","39067",5,4,2,80,40,15.36,30.72
"050US39069","39069",7,7,3,100,42.86,12.71,25.42
"050US39071","39071",11,1,0,9.09,0,38.63,77.25
"050US39073","39073",7,5,0,71.43,0,25.14,50.28
"050US39075","39075",10,7,0,70,0,28.45,56.9
"050US39077","39077",13,12,7,92.31,53.85,15.48,30.95
"050US39079","39079",7,7,2,100,28.57,16.29,32.59
"050US39081","39081",22,22,15,100,68.18,11.03,22.06
"050US39083","39083",14,14,7,100,50,13.55,27.1
"050US39085","39085",59,59,54,100,91.53,6.99,13.97
"050US39087","39087",18,17,14,94.44,77.78,9.87,19.73
"050US39089","39089",46,46,38,100,82.61,9.81,19.61
"050US39091","39091",11,11,7,100,63.64,10.47,20.93
"050US39093","39093",79,79,70,100,88.61,8.02,16.03
"050US39095","39095",168,168,165,100,98.21,4.61,9.23
"050US39097","39097",12,12,7,100,58.33,14.17,28.35
"050US39099","39099",75,75,74,100,98.67,5.8,11.6
"050US39101","39101",18,18,17,100,94.44,5.41,10.82
"050US39103","39103",42,42,32,100,76.19,11.34,22.69
"050US39105","39105",6,5,2,83.33,33.33,21.06,42.13
"050US39107","39107",9,9,6,100,66.67,12.02,24.04
"050US39109","39109",23,23,19,100,82.61,11.77,23.55
"050US39111","39111",4,0,0,0,0,40.3,80.61
"050US39113","39113",156,156,152,100,97.44,5.15,10.3
"050US39115","39115",4,4,1,100,25,12.87,25.74
"050US39117","39117",9,9,0,100,0,23.22,46.44
"050US39119","39119",21,21,18,100,85.71,8.49,16.99
"050US39121","39121",4,4,0,100,0,23.01,46.02
"050US39123","39123",15,15,7,100,46.67,13.59,27.19
"050US39125","39125",5,4,1,80,20,26.26,52.52
"050US39127","39127",9,9,5,100,55.56,11.52,23.04
"050US39129","39129",16,16,9,100,56.25,11.39,22.79
"050US39131","39131",7,7,4,100,57.14,14.24,28.47
"050US39133","39133",38,38,31,100,81.58,9.33,18.66
"050US39135","39135",12,12,8,100,66.67,11.63,23.27
"050US39137","39137",8,8,4,100,50,13.48,26.97
"050US39139","39139",30,30,24,100,80,8.12,16.25
"050US39141","39141",17,17,13,100,76.47,9.98,19.96
"050US39143","39143",15,15,10,100,66.67,11.57,23.14
"050US39145","39145",21,21,16,100,76.19,8.04,16.07
"050US39147","39147",14,14,8,100,57.14,12.36,24.72
"050US39149","39149",10,10,8,100,80,9.1,18.19
"050US39151","39151",90,90,81,100,90,7.46,14.91
"050US39153","39153",138,138,132,100,95.65,5.7,11.39
"050US39155","39155",54,54,47,100,87.04,7.66,15.31
"050US39157","39157",24,24,14,100,58.33,13.87,27.73
"050US39159","39159",13,13,2,100,15.38,20.12,40.25
"050US39161","39161",9,5,0,55.56,0,27.17,54.34
"050US39163","39163",3,1,0,33.33,0,32.61,65.23
"050US39165","39165",44,44,39,100,88.64,10.13,20.25
"050US39167","39167",18,16,10,88.89,55.56,13.74,27.48
"050US39169","39169",32,32,26,100,81.25,10.75,21.5
"050US39171","39171",9,9,6,100,66.67,11.36,22.71
"050US39173","39173",31,31,26,100,83.87,9.15,18.29
"050US39175","39175",6,6,0,100,0,19.9,39.8
"050US40001","40001",5,4,3,80,60,16.52,33.05
"050US40003","40003",3,1,0,33.33,0,28.09,56.17
"050US40005","40005",4,0,0,0,0,46.12,92.23
"050US40007","40007",3,0,0,0,0,68.17,136.34
"050US40009","40009",4,4,2,100,50,13.53,27.06
"050US40011","40011",5,5,2,100,40,15.05,30.1
"050US40013","40013",13,8,1,61.54,7.69,32.31,64.61
"050US40015","40015",10,9,3,90,30,18.31,36.63
"050US40017","40017",37,37,27,100,72.97,13.48,26.96
"050US40019","40019",16,15,10,93.75,62.5,13.97,27.93
"050US40021","40021",13,13,7,100,53.85,13.57,27.14
"050US40023","40023",5,0,0,0,0,70.18,140.37
"050US40025","40025",2,0,0,0,0,58.61,117.23
"050US40027","40027",71,70,63,98.59,88.73,8.75,17.5
"050US40029","40029",2,1,0,50,0,31.85,63.7
"050US40031","40031",38,2,0,5.26,0,41.81,83.61
"050US40033","40033",2,0,0,0,0,36.2,72.4
"050US40035","40035",5,4,4,80,80,11.01,22.02
"050US40037","40037",23,21,14,91.3,60.87,14.36,28.72
"050US40039","40039",7,5,3,71.43,42.86,18.96,37.93
"050US40041","40041",13,13,6,100,46.15,13.2,26.4
"050US40043","40043",3,1,0,33.33,0,52.32,104.64
"050US40045","40045",2,0,0,0,0,53.45,106.9
"050US40047","40047",17,16,15,94.12,88.24,9.61,19.23
"050US40049","40049",9,1,0,11.11,0,36.53,73.06
"050US40051","40051",15,14,7,93.33,46.67,14.64,29.29
"050US40053","40053",2,1,0,50,0,27.33,54.66
"050US40055","40055",2,0,0,0,0,42.98,85.95
"050US40057","40057",1,0,0,0,0,79.91,159.82
"050US40059","40059",2,0,0,0,0,48.51,97.02
"050US40061","40061",4,3,1,75,25,20,40.01
"050US40063","40063",5,0,0,0,0,44.45,88.9
"050US40065","40065",8,0,0,0,0,47.76,95.53
"050US40067","40067",3,0,0,0,0,47.73,95.45
"050US40069","40069",4,0,0,0,0,47.01,94.01
"050US40071","40071",11,10,2,90.91,18.18,21.55,43.1
"050US40073","40073",4,2,2,50,50,22.85,45.7
"050US40075","40075",3,3,1,100,33.33,13.95,27.91
"050US40077","40077",3,1,1,33.33,33.33,21.29,42.58
"050US40079","40079",12,11,7,91.67,58.33,18.39,36.78
"050US40081","40081",8,3,2,37.5,25,27.98,55.96
"050US40083","40083",13,6,0,46.15,0,29.78,59.56
"050US40085","40085",3,2,1,66.67,33.33,21.98,43.97
"050US40087","40087",9,7,2,77.78,22.22,20.08,40.17
"050US40089","40089",9,2,0,22.22,0,45.42,90.84
"050US40091","40091",8,8,4,100,50,13.78,27.56
"050US40093","40093",3,3,1,100,33.33,16.05,32.1
"050US40095","40095",6,2,0,33.33,0,35.79,71.59
"050US40097","40097",10,10,6,100,60,13,25.99
"050US40099","40099",5,3,0,60,0,29.64,59.28
"050US40101","40101",20,17,14,85,70,11.54,23.08
"050US40103","40103",4,4,3,100,75,11.28,22.56
"050US40105","40105",4,4,3,100,75,8.91,17.82
"050US40107","40107",4,0,0,0,0,49.94,99.87
"050US40109","40109",266,266,249,100,93.61,6.8,13.6
"050US40111","40111",11,2,0,18.18,0,35.99,71.99
"050US40113","40113",13,8,5,61.54,38.46,19.01,38.02
"050US40115","40115",9,9,1,100,11.11,22.66,45.32
"050US40117","40117",5,3,0,60,0,27.83,55.66
"050US40119","40119",23,21,15,91.3,65.22,10.67,21.35
"050US40121","40121",14,13,7,92.86,50,16.57,33.14
"050US40123","40123",11,11,9,100,81.82,8.47,16.95
"050US40125","40125",20,15,1,75,5,25.85,51.71
"050US40127","40127",4,0,0,0,0,51.97,103.94
"050US40129","40129",1,0,0,0,0,35.67,71.34
"050US40131","40131",28,28,3,100,10.71,20.53,41.05
"050US40133","40133",9,2,0,22.22,0,33.63,67.25
"050US40135","40135",12,8,2,66.67,16.67,27.85,55.7
"050US40137","40137",11,0,0,0,0,46.78,93.57
"050US40139","40139",6,6,4,100,66.67,11.38,22.77
"050US40141","40141",5,0,0,0,0,56.43,112.86
"050US40143","40143",208,208,192,100,92.31,7.93,15.87
"050US40145","40145",25,24,11,96,44,15.65,31.3
"050US40147","40147",14,12,0,85.71,0,23.19,46.37
"050US40149","40149",4,2,0,50,0,27.92,55.84
"050US40151","40151",4,3,2,75,50,20.86,41.72
"050US40153","40153",5,5,4,100,80,8.81,17.62
"050US41001","41001",6,0,0,0,0,62.7,125.4
"050US41003","41003",22,18,3,81.82,13.64,22.57,45.14
"050US41005","41005",87,81,66,93.1,75.86,11.23,22.46
"050US41007","41007",11,5,2,45.45,18.18,27.42,54.83
"050US41009","41009",11,7,1,63.64,9.09,29.51,59.03
"050US41011","41011",21,14,11,66.67,52.38,21.62,43.23
"050US41013","41013",7,4,2,57.14,28.57,21.68,43.36
"050US41015","41015",7,0,0,0,0,89.38,178.76
"050US41017","41017",45,40,33,88.89,73.33,11.55,23.11
"050US41019","41019",29,21,16,72.41,55.17,21.72,43.43
"050US41021","41021",1,0,0,0,0,NA,NA
"050US41023","41023",3,0,0,0,0,NA,NA
"050US41025","41025",3,1,1,33.33,33.33,32.11,64.23
"050US41027","41027",6,5,5,83.33,83.33,9.29,18.57
"050US41029","41029",52,45,38,86.54,73.08,12.99,25.98
"050US41031","41031",8,5,3,62.5,37.5,25.08,50.17
"050US41033","41033",22,1,0,4.55,0,43.66,87.32
"050US41035","41035",22,15,13,68.18,59.09,22.26,44.52
"050US41037","41037",2,0,0,0,0,NA,NA
"050US41039","41039",92,81,67,88.04,72.83,14.29,28.57
"050US41041","41041",18,17,11,94.44,61.11,12.98,25.96
"050US41043","41043",28,23,15,82.14,53.57,18.94,37.88
"050US41045","41045",8,5,4,62.5,50,22.52,45.05
"050US41047","41047",65,63,52,96.92,80,10,20
"050US41049","41049",3,1,0,33.33,0,44.32,88.65
"050US41051","41051",197,196,196,99.49,99.49,4.7,9.4
"050US41053","41053",16,15,8,93.75,50,15.54,31.07
"050US41055","41055",1,0,0,0,0,67.97,135.94
"050US41057","41057",10,1,0,10,0,48.17,96.34
"050US41059","41059",18,15,12,83.33,66.67,16.42,32.84
"050US41061","41061",8,5,2,62.5,25,26.21,52.41
"050US41063","41063",3,1,1,33.33,33.33,33.2,66.41
"050US41065","41065",8,6,0,75,0,29.87,59.74
"050US41067","41067",134,134,129,100,96.27,5.4,10.81
"050US41069","41069",1,0,0,0,0,NA,NA
"050US41071","41071",19,18,16,94.74,84.21,8.75,17.49
"050US42001","42001",27,26,3,96.3,11.11,20.61,41.21
"050US42003","42003",394,394,387,100,98.22,6.52,13.05
"050US42005","42005",19,19,3,100,15.79,19.06,38.12
"050US42007","42007",53,53,50,100,94.34,7.66,15.33
"050US42009","42009",12,8,1,66.67,8.33,25.46,50.93
"050US42011","42011",107,106,85,99.07,79.44,9.15,18.3
"050US42013","42013",38,38,36,100,94.74,5.01,10.02
"050US42015","42015",15,2,0,13.33,0,41.83,83.66
"050US42017","42017",147,147,133,100,90.48,6.63,13.26
"050US42019","42019",47,47,28,100,59.57,12.04,24.09
"050US42021","42021",42,42,33,100,78.57,11.2,22.4
"050US42023","42023",2,0,0,0,0,44.25,88.5
"050US42025","42025",17,11,1,64.71,5.88,26.89,53.77
"050US42027","42027",41,39,32,95.12,78.05,10.5,21
"050US42029","42029",124,124,114,100,91.94,8.56,17.11
"050US42031","42031",13,13,6,100,46.15,16.82,33.65
"050US42033","42033",20,17,7,85,35,15.4,30.79
"050US42035","42035",10,7,4,70,40,21.42,42.84
"050US42037","42037",16,16,12,100,75,9.32,18.64
"050US42039","42039",23,20,8,86.96,34.78,18.48,36.97
"050US42041","42041",55,53,35,96.36,63.64,12.38,24.76
"050US42043","42043",67,67,60,100,89.55,7.52,15.03
"050US42045","42045",152,152,152,100,100,4.58,9.17
"050US42047","42047",9,7,3,77.78,33.33,20.25,40.5
"050US42049","42049",73,73,55,100,75.34,8.4,16.8
"050US42051","42051",36,36,20,100,55.56,12.33,24.66
"050US42053","42053",2,0,0,0,0,41.44,82.87
"050US42055","42055",33,32,26,96.97,78.79,10.25,20.5
"050US42057","42057",3,3,1,100,33.33,12.63,25.25
"050US42059","42059",10,10,8,100,80,10.08,20.15
"050US42061","42061",13,8,3,61.54,23.08,24.62,49.25
"050US42063","42063",24,12,1,50,4.17,27.96,55.92
"050US42065","42065",13,13,10,100,76.92,9.25,18.51
"050US42067","42067",6,1,0,16.67,0,33.54,67.07
"050US42069","42069",60,60,56,100,93.33,6.64,13.28
"050US42071","42071",116,116,99,100,85.34,8.32,16.63
"050US42073","42073",28,28,24,100,85.71,8.86,17.73
"050US42075","42075",33,33,27,100,81.82,9.41,18.83
"050US42077","42077",81,80,69,98.77,85.19,8.38,16.76
"050US42079","42079",101,100,82,99.01,81.19,9.34,18.67
"050US42081","42081",32,30,21,93.75,65.62,12.24,24.47
"050US42083","42083",12,7,5,58.33,41.67,21.99,43.98
"050US42085","42085",35,34,17,97.14,48.57,15.58,31.16
"050US42087","42087",13,11,8,84.62,61.54,15.84,31.69
"050US42089","42089",51,50,34,98.04,66.67,12.63,25.25
"050US42091","42091",219,219,204,100,93.15,6.58,13.16
"050US42093","42093",4,4,3,100,75,13.59,27.18
"050US42095","42095",74,74,60,100,81.08,7.57,15.13
"050US42097","42097",25,25,21,100,84,7.63,15.27
"050US42099","42099",10,5,0,50,0,30.95,61.9
"050US42101","42101",408,408,408,100,100,2.48,4.95
"050US42103","42103",25,17,5,68,20,24.03,48.06
"050US42105","42105",7,0,0,0,0,55.87,111.75
"050US42107","42107",42,42,27,100,64.29,12.66,25.31
"050US42109","42109",8,8,4,100,50,13.06,26.12
"050US42111","42111",24,12,3,50,12.5,28.63,57.26
"050US42113","42113",4,0,0,0,0,51.98,103.97
"050US42115","42115",12,5,0,41.67,0,30.4,60.81
"050US42117","42117",10,8,3,80,30,21.08,42.15
"050US42119","42119",11,11,9,100,81.82,11.68,23.36
"050US42121","42121",17,0,0,0,0,38.28,76.56
"050US42123","42123",13,12,7,92.31,53.85,14.12,28.24
"050US42125","42125",62,62,39,100,62.9,12.19,24.38
"050US42127","42127",17,13,9,76.47,52.94,18.16,36.32
"050US42129","42129",113,112,96,99.12,84.96,8.59,17.18
"050US42131","42131",7,7,3,100,42.86,13.94,27.87
"050US42133","42133",108,108,80,100,74.07,10.66,21.32
"050US44001","44001",11,11,7,100,63.64,13.07,26.14
"050US44003","44003",39,39,36,100,92.31,7.51,15.03
"050US44005","44005",23,22,20,95.65,86.96,5.5,11
"050US44007","44007",145,145,139,100,95.86,4.81,9.62
"050US44009","44009",29,29,24,100,82.76,9.36,18.71
"050US45001","45001",7,1,0,14.29,0,38.01,76.03
"050US45003","45003",43,31,8,72.09,18.6,24.29,48.58
"050US45005","45005",3,0,0,0,0,65.53,131.06
"050US45007","45007",51,50,30,98.04,58.82,13.17,26.34
"050US45009","45009",6,4,0,66.67,0,29.66,59.32
"050US45011","45011",8,7,4,87.5,50,16.53,33.05
"050US45013","45013",42,2,0,4.76,0,50.26,100.53
"050US45015","45015",48,45,16,93.75,33.33,16.74,33.48
"050US45017","45017",4,4,1,100,25,18.26,36.52
"050US45019","45019",98,86,68,87.76,69.39,11.19,22.38
"050US45021","45021",16,16,11,100,68.75,11.26,22.53
"050US45023","45023",11,11,7,100,63.64,11.21,22.43
"050US45025","45025",14,14,3,100,21.43,19.26,38.51
"050US45027","45027",12,6,0,50,0,34.23,68.47
"050US45029","45029",13,0,0,0,0,75.36,150.72
"050US45031","45031",19,18,7,94.74,36.84,20.22,40.45
"050US45033","45033",9,9,5,100,55.56,13.51,27.03
"050US45035","45035",31,26,5,83.87,16.13,22.43,44.86
"050US45037","45037",7,5,0,71.43,0,24.97,49.95
"050US45039","45039",8,8,5,100,62.5,14.31,28.63
"050US45041","45041",36,31,24,86.11,66.67,13.16,26.31
"050US45043","45043",20,18,9,90,45,14.52,29.03
"050US45045","45045",123,122,103,99.19,83.74,9.47,18.94
"050US45047","45047",18,3,0,16.67,0,37.92,75.83
"050US45049","45049",7,0,0,0,0,65.91,131.81
"050US45051","45051",77,77,47,100,61.04,13.28,26.56
"050US45053","45053",6,2,0,33.33,0,36.5,73.01
"050US45055","45055",18,17,10,94.44,55.56,15.26,30.51
"050US45057","45057",22,22,13,100,59.09,12.32,24.65
"050US45059","45059",20,8,0,40,0,31.58,63.16
"050US45061","45061",9,9,4,100,44.44,14.81,29.62
"050US45063","45063",92,91,66,98.91,71.74,12.33,24.65
"050US45065","45065",3,0,0,0,0,36.92,73.84
"050US45067","45067",8,8,3,100,37.5,15.24,30.49
"050US45069","45069",8,8,2,100,25,19.88,39.75
"050US45071","45071",10,10,4,100,40,15.18,30.37
"050US45073","45073",20,19,12,95,60,13.85,27.7
"050US45075","45075",39,30,16,76.92,41.03,19.95,39.9
"050US45077","45077",37,37,20,100,54.05,14.3,28.6
"050US45079","45079",98,98,72,100,73.47,10.19,20.39
"050US45081","45081",6,5,2,83.33,33.33,17.78,35.55
"050US45083","45083",87,87,65,100,74.71,10.99,21.97
"050US45085","45085",26,25,17,96.15,65.38,12.35,24.7
"050US45087","45087",10,7,0,70,0,29.35,58.71
"050US45089","45089",12,0,0,0,0,43.77,87.54
"050US45091","45091",55,54,34,98.18,61.82,12.36,24.72
"050US46003","46003",1,0,0,0,0,69.39,138.78
"050US46005","46005",6,0,0,0,0,81.65,163.3
"050US46007","46007",2,0,0,0,0,54.28,108.56
"050US46009","46009",2,0,0,0,0,40.58,81.16
"050US46011","46011",7,5,0,71.43,0,31.73,63.47
"050US46013","46013",8,0,0,0,0,NA,NA
"050US46015","46015",2,0,0,0,0,48.29,96.58
"050US46017","46017",1,1,1,100,100,0,0
"050US46019","46019",3,0,0,0,0,60.39,120.78
"050US46021","46021",1,0,0,0,0,NA,NA
"050US46023","46023",3,0,0,0,0,76.54,153.09
"050US46025","46025",1,0,0,0,0,NA,NA
"050US46027","46027",3,2,0,66.67,0,30.78,61.55
"050US46029","46029",8,0,0,0,0,68.31,136.61
"050US46031","46031",2,0,0,0,0,NA,NA
"050US46033","46033",2,0,0,0,0,35.44,70.88
"050US46035","46035",5,0,0,0,0,64.2,128.39
"050US46037","46037",3,0,0,0,0,NA,NA
"050US46039","46039",2,0,0,0,0,57.64,115.28
"050US46041","46041",2,0,0,0,0,NA,NA
"050US46043","46043",1,0,0,0,0,NA,NA
"050US46045","46045",2,0,0,0,0,NA,NA
"050US46047","46047",2,1,1,50,50,38.17,76.34
"050US46049","46049",1,0,0,0,0,NA,NA
"050US46051","46051",2,0,0,0,0,85.03,170.06
"050US46053","46053",2,0,0,0,0,NA,NA
"050US46055","46055",1,0,0,0,0,NA,NA
"050US46057","46057",2,0,0,0,0,71.87,143.74
"050US46059","46059",2,0,0,0,0,58.22,116.44
"050US46061","46061",1,0,0,0,0,50.78,101.56
"050US46063","46063",1,0,0,0,0,NA,NA
"050US46065","46065",4,3,3,75,75,15.29,30.59
"050US46067","46067",3,0,0,0,0,64.34,128.69
"050US46069","46069",1,0,0,0,0,60.76,121.52
"050US46071","46071",2,0,0,0,0,83.22,166.44
"050US46073","46073",1,0,0,0,0,38.81,77.62
"050US46075","46075",1,0,0,0,0,67.23,134.46
"050US46077","46077",2,0,0,0,0,73.67,147.34
"050US46079","46079",4,0,0,0,0,42.26,84.52
"050US46081","46081",8,0,0,0,0,51.92,103.85
"050US46083","46083",13,13,9,100,69.23,11.68,23.35
"050US46085","46085",2,0,0,0,0,53.09,106.19
"050US46087","46087",2,0,0,0,0,44.15,88.3
"050US46089","46089",1,0,0,0,0,NA,NA
"050US46091","46091",1,0,0,0,0,54.6,109.2
"050US46093","46093",7,2,0,28.57,0,33.4,66.79
"050US46095","46095",1,0,0,0,0,NA,NA
"050US46097","46097",1,0,0,0,0,75.1,150.2
"050US46099","46099",47,46,40,97.87,85.11,8.75,17.5
"050US46101","46101",2,2,2,100,100,5.37,10.74
"050US46102","46102",3,1,1,33.33,33.33,37.35,74.7
"050US46103","46103",25,23,20,92,80,12.98,25.95
"050US46105","46105",1,0,0,0,0,NA,NA
"050US46107","46107",1,0,0,0,0,87.16,174.32
"050US46109","46109",4,0,0,0,0,79.35,158.7
"050US46111","46111",1,0,0,0,0,78.68,157.36
"050US46115","46115",3,0,0,0,0,NA,NA
"050US46117","46117",1,0,0,0,0,30.63,61.26
"050US46119","46119",1,0,0,0,0,48.39,96.78
"050US46121","46121",2,0,0,0,0,NA,NA
"050US46123","46123",2,0,0,0,0,NA,NA
"050US46125","46125",2,0,0,0,0,40.87,81.73
"050US46127","46127",4,2,0,50,0,30.24,60.47
"050US46129","46129",2,0,0,0,0,NA,NA
"050US46135","46135",5,5,5,100,100,5.62,11.24
"050US46137","46137",1,0,0,0,0,NA,NA
"050US47001","47001",20,19,13,95,65,12.1,24.2
"050US47003","47003",10,9,5,90,50,15.2,30.41
"050US47005","47005",5,0,0,0,0,57.74,115.49
"050US47007","47007",4,2,2,50,50,23.34,46.68
"050US47009","47009",31,29,25,93.55,80.65,10.35,20.71
"050US47011","47011",25,25,22,100,88,7.73,15.46
"050US47013","47013",13,13,8,100,61.54,12.09,24.17
"050US47015","47015",4,2,0,50,0,30.38,60.77
"050US47017","47017",9,0,0,0,0,43.45,86.89
"050US47019","47019",18,17,14,94.44,77.78,9.85,19.71
"050US47021","47021",9,8,0,88.89,0,23.61,47.22
"050US47023","47023",5,4,1,80,20,20.51,41.02
"050US47025","47025",9,9,2,100,22.22,16.12,32.23
"050US47027","47027",2,0,0,0,0,32.06,64.11
"050US47029","47029",9,9,4,100,44.44,14.56,29.12
"050US47031","47031",17,16,7,94.12,41.18,15.6,31.2
"050US47033","47033",5,3,0,60,0,27.34,54.68
"050US47035","47035",17,17,9,100,52.94,12.65,25.29
"050US47037","47037",174,174,169,100,97.13,6.26,12.52
"050US47039","47039",5,0,0,0,0,42.92,85.85
"050US47041","47041",5,4,0,80,0,28,56.01
"050US47043","47043",11,11,7,100,63.64,11.13,22.26
"050US47045","47045",10,8,0,80,0,26.26,52.53
"050US47047","47047",11,3,0,27.27,0,33.85,67.7
