GEOID,HEROP_ID,TtlJlPpr_Q1,TtlJlPpr_Q2,TtlJlPpr_Q3,TtlJlPpr_Q4,TtlJlAdmr_Q1,TtlJlAdmr_Q2,TtlJlAdmr_Q3,TtlJlAdmr_Q4,TtlJlPrtr_Q1,TtlJlPrtr_Q2,TtlJlPrtr_Q3,TtlJlPrtr_Q4,TtlJlPp_Q1,TtlJlPp_Q2,TtlJlPp_Q3,TtlJlPp_Q4,TtlJlAdm_Q1,TtlJlAdm_Q2,TtlJlAdm_Q3,TtlJlAdm_Q4,TtlJlPrt_Q1,TtlJlPrt_Q2,TtlJlPrt_Q3,TtlJlPrt_Q4
21071,050US21071,802.32,793.1,770.05,631.71,15147.32,15147.32,15147.32,15147.32,,,,,174,172,167,137,3285,3285,3285,3285,,,,
21073,050US21073,793.29,684.7,690.74,714.87,6129.16,6129.16,6129.16,6129.16,,,,,263,227,229,237,2032,2032,2032,2032,,,,
21075,050US21075,11544.42,11311.98,12939.05,13016.53,47908.06,47908.06,47908.06,47908.06,,,,,447,438,501,504,1855,1855,1855,1855,,,,
21077,050US21077,,549.45,,,,9237.64,,,,,,,,32,,,,538,,,,,,
21079,050US21079,,,,,,,,,,,,,,,,,,,,,,,,
21081,050US21081,1166.79,1019.41,1265.05,1277.33,7915.75,7571.85,7571.85,7571.85,291.7,264.06,,,190,166,206,208,1289,1233,1233,1233,47.5,43,,
21083,050US21083,247.5,243,184.5,238.5,12208.62,12208.62,12208.62,12208.62,,,,,55,54,41,53,2713,2713,2713,2713,,,,
21085,050US21085,4688.53,4544.09,4279.27,4357.51,18212.46,18212.46,18212.46,18212.46,514.96,517.6,,,779,755,711,724,3026,3026,3026,3026,85.56,86,,
21087,050US21087,,868.95,,,,13575.5,,,,,,,,61,,,,953,,,,,,
21089,050US21089,503.24,624.39,582.45,535.86,6621.31,6621.31,6621.31,6621.31,,,,,108,134,125,115,1421,1421,1421,1421,,,,
21091,050US21091,,1051.88,,,,7398.82,,,,356.57,,,,59,,,,415,,,,20,,
21093,050US21093,847.34,843.19,750.42,761.5,8145.27,8145.27,8145.27,8145.27,,,,,612,609,542,550,5883,5883,5883,5883,,,,
21095,050US21095,1545.63,1711.69,1756.4,1430.67,11611.42,12128.76,12128.76,12128.76,700.01,798.36,,,242,268,275,224,1818,1899,1899,1899,109.6,125,,
21097,050US21097,1390.11,827.04,1279.79,1314.11,10470.4,6233.86,9931.03,9931.03,1038.87,617.83,,,425.25,253,391.5,402,3203,1907,3038,3038,317.8,189,,
21099,050US21099,1746.51,1379.25,1362.93,1444.54,26211.95,26009.96,26009.96,26009.96,786.42,628.42,,,214,169,167,177,3211.75,3187,3187,3187,96.36,77,,
21101,050US21101,1583.6,1780.19,1714.66,1772.91,12841.75,12927.3,12927.3,12927.3,991.26,1194.07,,,435,489,471,487,3527.5,3551,3551,3551,272.29,328,,
21103,050US21103,,,,,,,,,,,,,,,,,,,,,,,,
21105,050US21105,,,,,,,,,,,,,,,,,,,,,,,,
21107,050US21107,1359.89,1255.83,1237.89,1266.59,11872.08,11887.33,11887.33,11887.33,454.57,419.81,,,379,350,345,353,3308.75,3313,3313,3313,126.69,117,,
21109,050US21109,1352.18,1401.35,1475.11,1401.35,15255.07,15255.07,15255.07,15255.07,,,,,110,114,120,114,1241,1241,1241,1241,,,,
21111,050US21111,255.81,246.56,245.96,240.33,2922.58,2922.58,2922.58,2922.58,,,,,1273,1227,1224,1196,14544,14544,14544,14544,,,,
21113,050US21113,359.84,328.17,348.32,287.87,11068.57,11068.57,11068.57,11068.57,,,,,125,114,121,100,3845,3845,3845,3845,,,,
21115,050US21115,640.88,366.76,666.06,687.91,9346.67,5241.05,9091.08,9091.08,321.36,157.73,,,337.25,193,350.5,362,4918.5,2758,4784,4784,169.11,83,,
21117,050US21117,515.66,530.08,475.09,526.48,7109.47,7019.09,7019.09,7019.09,278.4,286.68,,,572,588,527,584,7886.25,7786,7786,7786,308.82,318,,
21119,050US21119,1199.74,717.22,1129.77,1011.69,12955.19,8560.02,13009.13,13009.13,744.39,448.99,,,411.5,246,387.5,347,4443.5,2936,4462,4462,255.32,154,,
21121,050US21121,2171.14,2197.74,2144.53,1990.21,15032.99,15032.99,15032.99,15032.99,,,,,408,413,403,374,2825,2825,2825,2825,,,,
21123,050US21123,1115.36,1301.25,1084.37,1012.08,15470.41,15470.41,15470.41,15470.41,,,,,108,126,105,98,1498,1498,1498,1498,,,,
21125,050US21125,1905.45,1950.05,1816.24,1538.73,14866.94,14866.94,14866.94,14866.94,,,,,769,787,733,621,6000,6000,6000,6000,,,,
21127,050US21127,640.88,366.76,666.06,687.91,9346.67,5241.05,9091.08,9091.08,321.36,157.73,,,337.25,193,350.5,362,4918.5,2758,4784,4784,169.11,83,,
21129,050US21129,803.08,726.16,819.29,798.07,5058.35,4263.82,5058.35,5058.35,377.74,326.54,,,681.25,616,695,677,4291,3617,4291,4291,320.44,277,,
21131,050US21131,3326.47,3548.23,3389.83,3168.07,36828.77,36828.77,36828.77,36828.77,,,,,210,224,214,200,2325,2325,2325,2325,,,,
21133,050US21133,866.98,773.26,765.45,773.26,10645.94,10645.94,10645.94,10645.94,,,,,111,99,98,99,1363,1363,1363,1363,,,,
21135,050US21135,964.47,575.67,988.58,907.2,8435.55,4976.04,8363.72,8363.72,458.87,280.3,,,320,191,328,301,2798.83,1651,2775,2775,152.25,93,,
21137,050US21137,,,,,,,,,,,,,,,,,,,,,,,,
21139,050US21139,,1191.13,,,,13340.66,,,,623.05,,,,65,,,,728,,,,34,,
21141,050US21141,970.36,1093.86,1023.29,993.88,12714.66,12714.66,12714.66,12714.66,,,,,165,186,174,169,2162,2162,2162,2162,,,,
21143,050US21143,,,,,,,,,,,,,,,,,,,,,,,,
21151,050US21151,803.08,726.16,819.29,798.07,5058.35,4263.82,5058.35,5058.35,377.74,326.54,,,681.25,616,695,677,4291,3617,4291,4291,320.44,277,,
21153,050US21153,640.88,366.76,666.06,687.91,9346.67,5241.05,9091.08,9091.08,321.36,157.73,,,337.25,193,350.5,362,4918.5,2758,4784,4784,169.11,83,,
21155,050US21155,2295.71,1388.67,2319.79,2215.44,15242.74,9311.29,15074.65,15074.65,550.65,353.19,,,286,173,289,276,1898.94,1160,1878,1878,68.6,44,,
21157,050US21157,721.69,835.09,881.49,819.63,7760.71,8350.95,8350.95,8350.95,304.55,376.31,,,140,162,171,159,1505.5,1620,1620,1620,59.08,73,,
21159,050US21159,640.88,366.76,666.06,687.91,9346.67,5241.05,9091.08,9091.08,321.36,157.73,,,337.25,193,350.5,362,4918.5,2758,4784,4784,169.11,83,,
21161,050US21161,964.47,575.67,988.58,907.2,8435.55,4976.04,8363.72,8363.72,458.87,280.3,,,320,191,328,301,2798.83,1651,2775,2775,152.25,93,,
21145,050US21145,1117.91,1156.63,1207.44,1234.06,14205,12909.24,14670.8,14670.8,557.96,597.67,,,462,478,499,510,5870.5,5335,6063,6063,230.59,247,,
21147,050US21147,,,,,,,,,,,,,,,,,,,,,,,,
21149,050US21149,,,,,,,,,,,,,,,,,,,,,,,,
21163,050US21163,953.62,798.03,577.19,622.36,8211.2,8211.2,8211.2,8211.2,,,,,190,159,115,124,1636,1636,1636,1636,,,,
21165,050US21165,,475.12,,,,8777.19,,,,,,,,19,,,,351,,,,,,
21167,050US21167,,,,,,,,,,,,,,,,,,,,,,,,
21169,050US21169,,647.61,,,,13915.65,,,,,,,,41,,,,881,,,,,,
21171,050US21171,,,,,,,,,,,,,,,,,,,,,,,,
21173,050US21173,1237.28,456.42,1105.31,1193.29,13786.09,8331.04,13786.09,13786.09,,,,,225,83,201,217,2507,1515,2507,2507,,,,
21175,050US21175,640.88,366.76,666.06,687.91,9346.67,5241.05,9091.08,9091.08,321.36,157.73,,,337.25,193,350.5,362,4918.5,2758,4784,4784,169.11,83,,
21177,050US21177,1342.39,1384.17,1358.06,1311.05,9651.34,9548.18,9548.18,9548.18,,,,,257,265,260,251,1847.75,1828,1828,1828,,,,
21179,050US21179,360.18,399.83,442.78,389.92,12787.89,12787.89,12787.89,12787.89,,,,,109,121,134,118,3870,3870,3870,3870,,,,
21181,050US21181,1390.11,827.04,1279.79,1314.11,10470.4,6233.86,9931.03,9931.03,1038.87,617.83,,,425.25,253,391.5,402,3203,1907,3038,3038,317.8,189,,
21183,050US21183,,,,,,,,,,,,,,,,,,,,,,,,
21185,050US21185,704.12,684.44,721.61,695.37,8687.76,8687.76,8687.76,8687.76,,,,,322,313,330,318,3973,3973,3973,3973,,,,
21187,050US21187,,535.29,,,,9099.87,,,,,,,,38,,,,646,,,,,,
21189,050US21189,803.08,726.16,819.29,798.07,5058.35,4263.82,5058.35,5058.35,377.74,326.54,,,681.25,616,695,677,4291,3617,4291,4291,320.44,277,,
21191,050US21191,,449.78,,,,6446.78,,,,321.27,,,,42,,,,602,,,,30,,
21193,050US21193,1199.74,717.22,1129.77,1011.69,12955.19,8560.02,13009.13,13009.13,744.39,448.99,,,411.5,246,387.5,347,4443.5,2936,4462,4462,255.32,154,,
21195,050US21195,1015.7,1018.51,1029.77,936.92,9847.5,9847.5,9847.5,9847.5,,,,,361,362,366,333,3500,3500,3500,3500,,,,
21197,050US21197,3068.22,2984,2935.87,2875.71,33982.07,35795.93,35795.93,35795.93,472.99,469.26,,,255,248,244,239,2824.25,2975,2975,2975,39.31,39,,
21199,050US21199,867.49,972.27,960.09,940.59,9877.43,9917.64,9917.64,9917.64,391.83,421.56,,,356,399,394,386,4053.5,4070,4070,4070,160.8,173,,
21201,050US21201,1390.11,827.04,1279.79,1314.11,10470.4,6233.86,9931.03,9931.03,1038.87,617.83,,,425.25,253,391.5,402,3203,1907,3038,3038,317.8,189,,
21203,050US21203,719.21,806.69,748.37,553.99,14189.91,14189.91,14189.91,14189.91,,,,,74,83,77,57,1460,1460,1460,1460,,,,
21205,050US21205,2009.3,2021.23,1925.83,1991.41,14977.34,14977.34,14977.34,14977.34,,,,,337,339,323,334,2512,2512,2512,2512,,,,
21207,050US21207,823.87,979.49,942.88,1025.27,18637.86,18637.86,18637.86,18637.86,,,,,90,107,103,112,2036,2036,2036,2036,,,,
21209,050US21209,252.49,300.47,270.17,262.59,7620.25,7620.25,7620.25,7620.25,,,,,100,119,107,104,3018,3018,3018,3018,,,,
21211,050US21211,1036.81,526.28,1181.77,1036.81,14767.43,7966.72,14767.43,14767.43,,,,,329,167,375,329,4686,2528,4686,4686,,,,
21213,050US21213,2345.58,2290.85,2298.67,2204.85,24151.68,24151.68,24151.68,24151.68,,,,,300,293,294,282,3089,3089,3089,3089,,,,
21215,050US21215,,503,,,,7635.14,,,,,,,,67,,,,1017,,,,,,
21217,050US21217,1253.03,889.83,1210.65,1174.33,19552.06,13783.29,19552.06,19552.06,,,,,207,147,200,194,3230,2277,3230,3230,,,,
21219,050US21219,1804.53,1672.81,1606.95,1659.64,3984.46,3556.38,3556.38,3556.38,270.02,250.26,,,137,127,122,126,302.5,270,270,270,20.5,19,,
21221,050US21221,,1214.77,,,,10060.15,,,,459.96,,,,103,,,,853,,,,39,,
21223,050US21223,,547.05,,,,9190.37,,,,,,,,30,,,,504,,,,,,
21225,050US21225,,,,,,,,,,,,,,,,,,,,,,,,
21227,050US21227,698.46,608.1,636.8,657,7363.07,7385.4,7385.4,7385.4,282.33,244.51,,,657,572,599,618,6926,6947,6947,6947,265.57,230,,
21229,050US21229,,1440.11,,,,9663.53,,,,363.39,,,,107,,,,718,,,,27,,
21231,050US21231,1514.39,1690.09,1447.46,1196.45,15829.99,15829.99,15829.99,15829.99,,,,,181,202,173,143,1892,1892,1892,1892,,,,
21233,050US21233,2592.45,2414.54,2528.91,2376.41,24666.41,24666.41,24666.41,24666.41,,,,,204,190,199,187,1941,1941,1941,1941,,,,
21235,050US21235,1347.65,1412.86,1243.32,1134.63,13179.8,13224.36,13224.36,13224.36,1159.59,1286.79,,,310,325,286,261,3031.75,3042,3042,3042,266.74,296,,
21237,050US21237,803.08,726.16,819.29,798.07,5058.35,4263.82,5058.35,5058.35,377.74,326.54,,,681.25,616,695,677,4291,3617,4291,4291,320.44,277,,
21239,050US21239,559.1,679.33,571.12,565.11,7911.51,7911.51,7911.51,7911.51,,,,,93,113,95,94,1316,1316,1316,1316,,,,
22001,050US22001,496.22,532.87,532.87,521.6,6978.12,6978.12,6978.12,6978.12,,,,,176,189,189,185,2475,2475,2475,2475,,,,
22003,050US22003,678.33,705.47,691.9,705.47,10005.43,10005.43,10005.43,10005.43,,,,,100,104,102,104,1475,1475,1475,1475,,,,
22005,050US22005,546.58,572.39,579.42,579.42,4245.11,3939.85,3939.85,3939.85,420.01,439.85,,,466,488,494,494,3619.25,3359,3359,3359,358.09,375,,
22007,050US22007,1083.95,1083.95,1091.64,1591.33,7264.76,7264.76,7264.76,7264.76,,,,,141,141,142,207,945,945,945,945,,,,
22009,050US22009,,1700.96,,,,12740.62,,,,970.79,,,,410,,,,3071,,,,234,,
22011,050US22011,816.04,594.67,868.13,720.55,5940.19,6142.03,6142.03,6142.03,816.04,594.67,,,188,137,200,166,1368.5,1415,1415,1415,188,137,,
22013,050US22013,382.79,409.19,356.39,369.59,10279.17,11985.22,11985.22,11985.22,308.74,329.99,,,29,31,27,28,778.75,908,908,908,23.39,25,,
22015,050US22015,1344.52,1396.55,1395.34,1365.09,9976.46,10187.34,10187.34,10187.34,496.95,516.75,,,1111,1154,1153,1128,8243.75,8418,8418,8418,410.64,427,,
22017,050US22017,933.91,1015.98,981.31,997.59,10650.48,10716.64,10716.64,10716.64,,,,,1320,1436,1387,1410,15053.5,15147,15147,15147,,,,
22019,050US22019,683.16,762.11,733.97,725.37,5571.58,5606.75,5606.75,5606.75,569.1,637.04,,,874,975,939,928,7128,7173,7173,7173,728.08,815,,
22021,050US22021,10168.92,10118.75,9968.22,10152.2,31192.51,31192.51,31192.51,31192.51,,,,,608,605,596,607,1865,1865,1865,1865,,,,
22023,050US22023,746.03,843.33,746.03,583.85,11482.32,10444.37,10444.37,10444.37,573.79,648.72,,,23,26,23,18,354,322,322,322,17.69,20,,
22025,050US22025,15579.84,15505.74,15468.69,15339.01,121359.76,121359.76,121359.76,121359.76,,,,,841,837,835,828,6551,6551,6551,6551,,,,
22027,050US22027,7019.79,6367.87,6088.47,6309.66,14545.98,14086.15,14086.15,14086.15,2361.35,2142.03,,,603,547,523,542,1249.5,1210,1210,1210,202.84,184,,
22029,050US22029,,,,,,,,,,,,,,,,,,,,,,,,
22031,050US22031,633.87,670.09,676.12,658.01,9956.23,9852.1,9852.1,9852.1,399.76,422.58,,,105,111,112,109,1649.25,1632,1632,1632,66.22,70,,
22033,050US22033,502.35,321.66,502.35,502.35,2316.25,2316.25,2316.25,2316.25,485.01,310.56,,,1493,956,1493,1493,6884,6884,6884,6884,1441.46,923,,
22035,050US22035,,,,,,,,,,,,,,,,,,,,,,,,
22037,050US22037,1987.74,2113.45,2254.87,2192.02,6866.75,6866.75,6866.75,6866.75,,,,,253,269,287,279,874,874,874,874,,,,
22039,050US22039,,567.9,,,,7283.95,,,,340.74,,,,115,,,,1475,,,,69,,
22041,050US22041,7168.71,7194.55,7237.64,7082.54,17594.35,17594.35,17594.35,17594.35,,,,,832,835,840,822,2042,2042,2042,2042,,,,
22043,050US22043,,,,,,,,,,,,,,,,,,,,,,,,
22045,050US22045,832.05,846.04,776.12,769.12,6889.48,6889.48,6889.48,6889.48,,,,,357,363,333,330,2956,2956,2956,2956,,,,
22047,050US22047,536.86,500.72,511.05,464.59,6473.26,6473.26,6473.26,6473.26,,,,,104,97,99,90,1254,1254,1254,1254,,,,
22049,050US22049,,,,,,,,,,,,,,,,,,,,,,,,
22053,050US22053,794.97,794.97,744.65,779.87,7330.82,7330.82,7330.82,7330.82,,,,,158,158,148,155,1457,1457,1457,1457,,,,
22051,050US22051,435.31,420.34,414.72,391.89,2066.12,2066.12,2066.12,2066.12,,,,,1163,1123,1108,1047,5520,5520,5520,5520,,,,
22059,050US22059,7597.54,7618.07,7731.01,7843.94,66806.98,74589.32,74589.32,74589.32,6408.52,6437.37,,,740,742,753,764,6507,7265,7265,7265,624.19,627,,
22055,050US22055,512.65,417.3,516.36,462.5,3545.03,3847.32,3847.32,3847.32,442.67,360.34,,,828,674,834,747,5725.75,6214,6214,6214,714.98,582,,
22057,050US22057,1144.31,1144.31,1157.22,1210.48,3366.74,3366.74,3366.74,3366.74,,,,,709,709,717,750,2086,2086,2086,2086,,,,
22061,050US22061,949.13,985.06,949.13,949.13,5826.52,5826.52,5826.52,5826.52,,,,,317,329,317,317,1946,1946,1946,1946,,,,
22063,050US22063,835.61,660.01,762.27,750.91,4324.96,4509.59,4509.59,4509.59,592.38,467.9,,,809,639,738,727,4187.25,4366,4366,4366,573.52,453,,
22065,050US22065,,13870.75,,,,33551.05,,,,1151.6,,,,807,,,,1952,,,,67,,
22067,050US22067,2675.63,2621.85,2608.4,2695.8,6984.87,6984.87,6984.87,6984.87,,,,,398,390,388,401,1039,1039,1039,1039,,,,
22069,050US22069,,991.98,,,,2904.18,,,,590.97,,,,235,,,,688,,,,140,,
22071,050US22071,403.03,452.24,462,492.5,3110.87,3165.67,3165.67,3165.67,324.02,363.58,,,991,1112,1136,1211,7649.25,7784,7784,7784,796.72,894,,
22073,050US22073,2105.91,2237.9,2132.71,2133.7,11598.88,12062.84,12062.84,12062.84,696.69,775.08,,,2122,2255,2149,2150,11687.5,12155,12155,12155,702.01,781,,
22075,050US22075,4237.98,3585.98,3701.44,3674.27,9493.89,9582.99,9582.99,9582.99,1163.81,984.79,,,624,528,545,541,1397.88,1411,1411,1411,171.36,145,,
22077,050US22077,460.72,773.34,732.21,600.58,1563.14,1735.91,1735.91,1735.91,357.8,600.58,,,56,94,89,73,190,211,211,211,43.49,73,,
22079,050US22079,1078.71,1241.08,1073.67,1066.12,8036.8,8304.91,8304.91,8304.91,396.04,455.65,,,857,986,853,847,6385,6598,6598,6598,314.64,362,,
22081,050US22081,994.04,1038.22,1192.84,1214.93,12083.06,12083.06,12083.06,12083.06,,,,,45,47,54,55,547,547,547,547,,,,
22083,050US22083,11243.89,11490.23,11473.94,11465.8,19324.1,19324.1,19324.1,19324.1,,,,,1380.75,1411,1409,1408,2373,2373,2373,2373,,,,
22085,050US22085,1678.57,1800.09,1952,2255.81,9965.06,9965.06,9965.06,9965.06,,,,,221,237,257,297,1312,1312,1312,1312,,,,
22087,050US22087,641.97,731.23,686.6,676.3,6612.83,6814.51,6814.51,6814.51,620.86,707.2,,,187,213,200,197,1926.25,1985,1985,1985,180.85,206,,
22089,050US22089,592.52,565.45,610.56,577.48,10641.24,10641.24,10641.24,10641.24,,,,,197,188,203,192,3538,3538,3538,3538,,,,
22091,050US22091,4813.15,6203.29,926.76,866.97,38565.02,38565.02,38565.02,38565.02,,,,,322,415,62,58,2580,2580,2580,2580,,,,
22093,050US22093,620.19,595.39,611.92,570.58,6962.71,6962.71,6962.71,6962.71,,,,,75,72,74,69,842,842,842,842,,,,
22095,050US22095,590.73,617.76,656.37,656.37,10312.74,10312.74,10312.74,10312.74,,,,,153,160,170,170,2671,2671,2671,2671,,,,
22097,050US22097,,666.12,,,,6189.11,,,,504.09,,,,333,,,,3094,,,,252,,
22099,050US22099,610.04,594.56,628.62,628.62,3447.34,3561.14,3561.14,3561.14,556.03,541.91,,,197,192,203,203,1113.25,1150,1150,1150,179.56,175,,
22101,050US22101,1022.78,1048.39,1113.27,1106.44,16123.69,16139.06,16139.06,16139.06,33.19,34.15,,,299.5,307,326,324,4721.5,4726,4726,4726,9.72,10,,
22103,050US22103,554.12,542.41,495.55,477.98,4397.26,4563.03,4563.03,4563.03,449.58,439.9,,,946,926,846,816,7507,7790,7790,7790,767.52,751,,
22105,050US22105,806.39,657.81,788.24,720.19,5946.68,5970.22,5970.22,5970.22,482.34,391.29,,,711,580,695,635,5243.25,5264,5264,5264,425.28,345,,
22107,050US22107,,23599.24,,,,16999.05,,,,3846.15,,,,497,,,,358,,,,81,,
22109,050US22109,1046.68,818.75,1010.69,976.2,3077.81,3366.47,3366.47,3366.47,649.86,508.34,,,698,546,674,651,2052.5,2245,2245,2245,433.37,339,,
22111,050US22111,,,,,,,,,,,,,,,,,,,,,,,,
22113,050US22113,313.44,282.65,319.03,358.21,3162.34,3162.34,3162.34,3162.34,,,,,112,101,114,128,1130,1130,1130,1130,,,,
22115,050US22115,610.77,512.79,542.18,512.79,7332.53,7332.53,7332.53,7332.53,,,,,187,157,166,157,2245,2245,2245,2245,,,,
22117,050US22117,999.46,940.67,969.61,962.37,4639.11,4761.22,4761.22,4761.22,46.13,54.27,,,276.25,260,268,266,1282.25,1316,1316,1316,12.75,15,,
22119,050US22119,2847.93,2907.83,2866.36,2907.83,7048.39,7304.15,7304.15,7304.15,821.43,838.71,,,618,631,622,631,1529.5,1585,1585,1585,178.25,182,,
22121,050US22121,696.98,730.17,713.57,708.04,25168.71,25168.71,25168.71,25168.71,,,,,126,132,129,128,4550,4550,4550,4550,,,,
22123,050US22123,467.21,553.73,536.42,467.21,8894.27,8894.27,8894.27,8894.27,,,,,27,32,31,27,514,514,514,514,,,,
22125,050US22125,1515.57,1644.16,1680.9,1644.16,10360.98,10360.98,10360.98,10360.98,,,,,165,179,183,179,1128,1128,1128,1128,,,,
22127,050US22127,1805.23,1817.1,1805.23,1828.98,9881.24,9881.24,9881.24,9881.24,,,,,152,153,152,154,832,832,832,832,,,,
25001,050US25001,137.58,144.41,130.04,121.42,692.41,663.13,663.13,663.13,81.4,81.19,,,191.5,201,181,169,963.75,923,923,923,113.3,113,,
25003,050US25003,222.31,231.16,252.63,247.58,720.31,688.42,688.42,688.42,107.94,84.63,,,176,183,200,196,570.25,545,545,545,85.45,67,,
25005,050US25005,176.01,168.65,164.97,168.13,2143.8,2110.24,2110.24,2110.24,115.84,114.8,,,670,642,628,640,8160.75,8033,8033,8033,440.95,437,,
25007,050US25007,114,89.57,114,122.14,5651.01,5651.01,5651.01,5651.01,,,,,14,11,14,15,694,694,694,694,,,,
25009,050US25009,198.91,192.2,196.61,181.07,730.53,735.61,735.61,735.61,130.32,123.53,,,1037,1002,1025,944,3808.5,3835,3835,3835,679.38,644,,
25011,050US25011,392.02,357.83,396.58,433.05,3995.44,3995.44,3995.44,3995.44,,,,,172,157,174,190,1753,1753,1753,1753,,,,
25013,050US25013,288.52,315.61,311.59,316.61,2000.03,2040.07,2040.07,2040.07,200.37,239.38,,,863,944,932,947,5982.25,6102,6102,6102,599.33,716,,
25015,050US25015,117.3,107.6,124.36,128.77,578.57,578.57,578.57,578.57,,,,,133,122,141,146,656,656,656,656,,,,
25017,050US25017,58.06,59.79,58.24,57.05,276.17,271.08,271.08,271.08,35.72,37.58,,,635,654,637,624,3020.62,2965,2965,2965,390.7,411,,
25019,050US25019,137.58,144.41,130.04,121.42,692.41,663.13,663.13,663.13,81.4,81.19,,,191.5,201,181,169,963.75,923,923,923,113.3,113,,
25021,050US25021,70.15,69.31,75.19,73.09,391.68,398.82,398.82,398.82,,,,,334,330,358,348,1865,1899,1899,1899,,,,
25023,050US25023,151.55,148.6,154.21,161.28,897.3,973.29,973.29,973.29,124.27,120.89,,,514,504,523,547,3043.25,3301,3301,3301,421.48,410,,
25025,050US25025,206.41,204.81,209.44,207.3,1399.84,1460.05,1460.05,1460.05,143.41,142.54,,,1157,1148,1174,1162,7846.5,8184,8184,8184,803.86,799,,
25027,050US25027,114.5,115.55,124.47,115.9,359.07,359.07,359.07,359.07,72.69,73.25,,,655,661,712,663,2054,2054,2054,2054,415.83,419,,
24001,050US24001,813.25,859.46,519.83,482.87,3763.6,3763.6,3763.6,3763.6,,,,,352,372,225,209,1629,1629,1629,1629,,,,
24003,050US24003,251.55,269.59,132.48,142.53,994.41,997.19,997.19,997.19,197.4,103.35,,,976,1046,514,553,3858.25,3869,3869,3869,765.9,401,,
24005,050US24005,384.47,394.46,188.17,178.92,1157.3,1157.3,1157.3,1157.3,,,,,2078,2132,1017,967,6255,6255,6255,6255,,,,
24510,050US24510,967.64,1000.5,506.25,492.95,2288.95,2370.32,2370.32,2370.32,967.64,559.72,,,3710,3836,1941,1890,8776,9088,9088,9088,3710,2146,,
24009,050US24009,299.01,354.26,182,191.75,3113.57,3113.57,3113.57,3113.57,191.04,112.13,,,184,218,112,118,1916,1916,1916,1916,117.56,69,,
24011,050US24011,520.86,454.57,232.02,203.61,4200.01,4200.01,4200.01,4200.01,,,,,110,96,49,43,887,887,887,887,,,,
24013,050US24013,383.85,378.52,196.37,167.05,1404.78,1404.78,1404.78,1404.78,,,,,432,426,221,188,1581,1581,1581,1581,,,,
24015,050US24015,491.03,479.27,244.05,269.04,2771.98,2691.86,2691.86,2691.86,301.4,130.84,,,334,326,166,183,1885.5,1831,1831,1831,205.01,89,,
24017,050US24017,240.64,286.31,143.16,155.45,2232.53,2232.53,2232.53,2232.53,,,,,274,326,163,177,2542,2542,2542,2542,,,,
24019,050US24019,1107.07,1127.57,512.53,502.28,3307.11,3008.56,3008.56,3008.56,854.95,399.77,,,216,220,100,98,645.25,587,587,587,166.81,78,,
24021,050US24021,336.66,329.23,163.55,156.12,803.69,790.15,790.15,790.15,251.73,130.63,,,634,620,308,294,1513.5,1488,1488,1488,474.05,246,,
24023,050US24023,647.29,476.95,249.83,227.12,3401.09,3401.09,3401.09,3401.09,,,,,114,84,44,40,599,599,599,599,,,,
24025,050US24025,349.22,357.45,188.13,188.13,2101.22,2101.22,2101.22,2101.22,,,,,594,608,320,320,3574,3574,3574,3574,,,,
24027,050US24027,233.3,210.52,100.7,100.25,1171.98,1171.98,1171.98,1171.98,,,,,512,462,221,220,2572,2572,2572,2572,,,,
24029,050US24029,590.84,642.98,304.11,538.71,2432.88,2372.06,2372.06,2372.06,407.51,173.78,,,68,74,35,62,280,273,273,273,46.9,20,,
24031,050US24031,265.14,265.14,132.28,129.77,510.01,523.79,523.79,523.79,28.95,13.88,,,1796,1796,896,879,3454.62,3548,3548,3548,196.08,94,,
24033,050US24033,312.1,307.66,153.2,160.8,874.98,896.84,896.84,896.84,265.3,132.92,,,1970,1942,967,1015,5523,5661,5661,5661,1674.6,839,,
24035,050US24035,327.39,339.75,191.49,166.79,2912.56,2912.56,2912.56,2912.56,,,,,106,110,62,54,943,943,943,943,,,,
24039,050US24039,433.47,553.88,349.19,337.15,2986.15,3106.56,3106.56,3106.56,314.51,222.76,,,72,92,58,56,496,516,516,516,52.24,37,,
24037,050US24037,553.36,587.46,274.06,259.63,1522.4,1522.4,1522.4,1522.4,,,,,422,448,209,198,1161,1161,1161,1161,,,,
24041,050US24041,974.29,829.6,356.92,337.63,4712.29,4712.29,4712.29,4712.29,,,,,202,172,74,70,977,977,977,977,,,,
24043,050US24043,716.27,754.29,403.15,408.16,1546.09,1564.59,1564.59,1564.59,570.56,278.11,,,716,754,403,408,1545.5,1564,1564,1564,570.34,278,,
24045,050US24045,692.95,698.85,368.59,371.54,6731.93,6731.93,6731.93,6731.93,,,,,470,474,250,252,4566,4566,4566,4566,,,,
24047,050US24047,777.53,861.76,411.44,382.29,3888.46,3842.29,3842.29,3842.29,514.37,278.61,,,240,266,127,118,1200.25,1186,1186,1186,158.77,86,,
23001,050US23001,,,,,,,,,,,,,,,,,,,,,,,,
23003,050US23003,309.3,286.67,271.58,,4526.37,4526.37,4526.37,,,,,,123,114,108,,1800,1800,1800,,,,,
23005,050US23005,,,,,,,,,,,,,,,,,,,,,,,,
23007,050US23007,,109.92,,,,3522.82,,,,68.05,,,,21,,,,673,,,,13,,
23009,050US23009,,178.91,,,,2947.65,,,,161.31,,,,61,,,,1005,,,,55,,
23011,050US23011,183.73,181.21,186.25,,300.77,300.77,300.77,,,,,,146,144,148,,239,239,239,,,,,
