GEOID,HEROP_ID,MhCntDr,MhTmDr,MhTmDr2
1059973500,140US01059973500,0,47.13,94.26
1059973100,140US01059973100,0,34.95,69.9
1059973300,140US01059973300,0,32.58,65.16
1049961000,140US01049961000,2,16.41,32.82
1049961400,140US01049961400,2,23.08,46.16
1077010100,140US01077010100,2,5.59,11.18
1077010400,140US01077010400,2,3.65,7.3
1077011000,140US01077011000,2,0,0
1077011102,140US01077011102,2,4.22,8.44
1077011200,140US01077011200,2,19.26,38.52
1015000400,140US01015000400,3,8.71,17.42
1013953300,140US01013953300,3,22.08,44.16
1013952900,140US01013952900,3,0,0
1015001202,140US01015001202,3,7.29,14.58
1015000500,140US01015000500,3,3.45,6.9
1015001300,140US01015001300,3,4.69,9.38
1015002400,140US01015002400,1,29.77,59.54
1015002300,140US01015002300,1,29.34,58.68
1013953200,140US01013953200,3,19.33,38.66
1009050400,140US01009050400,3,24.13,48.26
1009050200,140US01009050200,0,39.69,79.38
1117030701,140US01117030701,2,26.16,52.32
1117030704,140US01117030704,2,23.17,46.34
1017954600,140US01017954600,6,14.34,28.68
1017953800,140US01017953800,0,39.09,78.18
1101005700,140US01101005700,0,31.37,62.74
1101005800,140US01101005800,0,35.49,70.98
1101006000,140US01101006000,6,19.39,38.78
1101000200,140US01101000200,6,7.32,14.64
1101000600,140US01101000600,6,6.62,13.24
1101001300,140US01101001300,6,8.24,16.48
1101002300,140US01101002300,6,9.5,19
1081041200,140US01081041200,6,11.43,22.86
1081041400,140US01081041400,7,3.14,6.28
1101002400,140US01101002400,6,11.72,23.44
1101005606,140US01101005606,6,4.72,9.44
1101000400,140US01101000400,6,9.35,18.7
1101002600,140US01101002600,6,4.4,8.8
1101001500,140US01101001500,6,5.45,10.9
1101002800,140US01101002800,6,6.29,12.58
1101005301,140US01101005301,6,7.14,14.28
1041963600,140US01041963600,3,16.31,32.62
1045020200,140US01045020200,4,21.13,42.26
1045020500,140US01045020500,9,0,0
1045020802,140US01045020802,9,8.5,17
1031010500,140US01031010500,2,15.55,31.1
1031010900,140US01031010900,3,9.78,19.56
1031010100,140US01031010100,0,33.4,66.8
1061050300,140US01061050300,1,0,0
1061050500,140US01061050500,10,18.69,37.38
1061050600,140US01061050600,9,15.61,31.22
1087231800,140US01087231800,5,15.58,31.16
1087231900,140US01087231900,5,14.37,28.74
1087231500,140US01087231500,5,15.48,30.96
1037961000,140US01037961000,3,17.1,34.2
1067030500,140US01067030500,12,11.94,23.88
1027958900,140US01027958900,0,32.59,65.18
1123962000,140US01123962000,1,23.14,46.28
1021060101,140US01021060101,2,7.81,15.62
1021060500,140US01021060500,1,29.14,58.28
1021060300,140US01021060300,2,14.85,29.7
1109188900,140US01109188900,0,30.63,61.26
1085781200,140US01085781200,2,22.7,45.4
1109189300,140US01109189300,2,28.83,57.66
1051031300,140US01051031300,6,8.62,17.24
1051030500,140US01051030500,1,27.94,55.88
1051030901,140US01051030901,4,15.3,30.6
1051030200,140US01051030200,0,36.52,73.04
1121010400,140US01121010400,1,28.97,57.94
1121011700,140US01121011700,3,5.56,11.12
1121010101,140US01121010101,3,11.96,23.92
1121010302,140US01121010302,0,35.91,71.82
1061050200,140US01061050200,2,16.46,32.92
1113031100,140US01113031100,0,33.52,67.04
1113030300,140US01113030300,10,4.77,9.54
1113030700,140US01113030700,6,5.35,10.7
1097001502,140US01097001502,7,5.26,10.52
1097002200,140US01097002200,7,7.02,14.04
1097002502,140US01097002502,7,2.58,5.16
1097002800,140US01097002800,7,4.83,9.66
1097003100,140US01097003100,6,5.6,11.2
1097003501,140US01097003501,6,9.74,19.48
1097003502,140US01097003502,6,9.27,18.54
1097007000,140US01097007000,6,9,18
1097007103,140US01097007103,5,15.77,31.54
1097007102,140US01097007102,6,12.28,24.56
1097007300,140US01097007300,1,27.6,55.2
1097002000,140US01097002000,6,11.97,23.94
1097005100,140US01097005100,7,8.2,16.4
1097000401,140US01097000401,7,0,0
1097000600,140US01097000600,7,2.78,5.56
1097000901,140US01097000901,7,2.28,4.56
1097001001,140US01097001001,7,2.12,4.24
1069041800,140US01069041800,8,23.86,47.72
1093964600,140US01093964600,0,41.3,82.6
1069042100,140US01069042100,11,13.48,26.96
1069041600,140US01069041600,11,0,0
1005950100,140US01005950100,1,20.99,41.98
1005950600,140US01005950600,1,21.47,42.94
1029959700,140US01029959700,3,15.49,30.98
1109189003,140US01109189003,0,31.6,63.2
1109189002,140US01109189002,0,32.28,64.56
1075030101,140US01075030101,0,33.37,66.74
1069041902,140US01069041902,11,11.01,22.02
1069040206,140US01069040206,13,0,0
1047956702,140US01047956702,1,13.91,27.82
1047956201,140US01047956201,1,20.82,41.64
1125010104,140US01125010104,0,54.83,109.66
1125010707,140US01125010707,4,19.22,38.44
1003011601,140US01003011601,0,39.54,79.08
1125011901,140US01125011901,5,4.5,9
1087231603,140US01087231603,8,0,0
1125010205,140US01125010205,0,40.14,80.28
1125012001,140US01125012001,5,4.98,9.96
1015001201,140US01015001201,3,5.15,10.3
1131035100,140US01131035100,0,81.58,163.16
1125010704,140US01125010704,4,23.07,46.14
1051030103,140US01051030103,1,21.83,43.66
1117030212,140US01117030212,15,8.68,17.36
1115040401,140US01115040401,1,21.91,43.82
1051030102,140US01051030102,1,23.76,47.52
1051031002,140US01051031002,5,10.68,21.36
1127020801,140US01127020801,4,24.1,48.2
1127020802,140US01127020802,5,17.54,35.08
1103005106,140US01103005106,7,6,12
1103005107,140US01103005107,4,12.38,24.76
1051030702,140US01051030702,3,24.17,48.34
1051030701,140US01051030701,5,18.6,37.2
1001020902,140US01001020902,1,26.71,53.42
1001020804,140US01001020804,6,4.74,9.48
1117980000,140US01117980000,16,13.63,27.26
1117030337,140US01117030337,5,18,36
1117030320,140US01117030320,11,12.45,24.9
1117030306,140US01117030306,12,9.84,19.68
1117030316,140US01117030316,14,9.68,19.36
1117030703,140US01117030703,2,18.83,37.66
1117030331,140US01117030331,16,12.83,25.66
1073011109,140US01073011109,11,12.08,24.16
1073011110,140US01073011110,3,26.58,53.16
1097006407,140US01097006407,0,30.82,61.64
1097006501,140US01097006501,5,16.62,33.24
1097007400,140US01097007400,7,0,0
1097003706,140US01097003706,6,4.62,9.24
1133965501,140US01133965501,0,31.28,62.56
1013953500,140US01013953500,0,31.82,63.64
1033020703,140US01033020703,2,6.29,12.58
1073005909,140US01073005909,11,7.47,14.94
1073011208,140US01073011208,11,11.06,22.12
1073004901,140US01073004901,14,0,0
1073010802,140US01073010802,15,4.32,8.64
1073005800,140US01073005800,16,3.45,6.9
1073014412,140US01073014412,14,8.94,17.88
1073011301,140US01073011301,4,21.76,43.52
1055000200,140US01055000200,3,4.66,9.32
1055010100,140US01055010100,2,0,0
1121010102,140US01121010102,3,13.3,26.6
1121010700,140US01121010700,4,22.86,45.72
1081042005,140US01081042005,10,7.83,15.66
1081042003,140US01081042003,10,12.39,24.78
1113030402,140US01113030402,10,0,0
1113030500,140US01113030500,10,3.49,6.98
1089002502,140US01089002502,8,2.3,4.6
1089002722,140US01089002722,6,6.98,13.96
1089011100,140US01089011100,0,,
1045020400,140US01045020400,4,6.58,13.16
1045020801,140US01045020801,5,12.31,24.62
1025957601,140US01025957601,0,56.71,113.42
1101005502,140US01101005502,6,12.8,25.6
1123962200,140US01123962200,1,19.19,38.38
1123962501,140US01123962501,1,17.62,35.24
1089011203,140US01089011203,11,0,0
1073011114,140US01073011114,10,15.47,30.94
1073014414,140US01073014414,15,8.36,16.72
1073012003,140US01073012003,12,10.92,21.84
1073010806,140US01073010806,13,8.94,17.88
1073012916,140US01073012916,16,5.48,10.96
1073014107,140US01073014107,0,34.91,69.82
1073011708,140US01073011708,10,16.44,32.88
1073010807,140US01073010807,14,10.49,20.98
1073011004,140US01073011004,11,13.21,26.42
1073010605,140US01073010605,14,5.01,10.02
1073012004,140US01073012004,11,14.35,28.7
1073011304,140US01073011304,6,24,48
1089011301,140US01089011301,5,18.64,37.28
1089010303,140US01089010303,5,21.86,43.72
1089010629,140US01089010629,10,12.84,25.68
1089010627,140US01089010627,11,5.24,10.48
1089011024,140US01089011024,11,12.17,24.34
1089011302,140US01089011302,3,26.41,52.82
1089010631,140US01089010631,11,8.04,16.08
1089010904,140US01089010904,6,14,28
1089002924,140US01089002924,6,8.27,16.54
1089010905,140US01089010905,5,22.74,45.48
1089011027,140US01089011027,11,8.74,17.48
1089010705,140US01089010705,6,13.02,26.04
1073014209,140US01073014209,12,10.54,21.08
1073014207,140US01073014207,7,0,0
1073014303,140US01073014303,14,13.5,27
1073002402,140US01073002402,13,5.17,10.34
1073012917,140US01073012917,16,4.48,8.96
1117030346,140US01117030346,16,8.8,17.6
1097006413,140US01097006413,5,17.14,34.28
1117030219,140US01117030219,9,22.32,44.64
1117030610,140US01117030610,6,15.48,30.96
1117030503,140US01117030503,5,5.12,10.24
1117030349,140US01117030349,9,14.35,28.7
1117030221,140US01117030221,15,11.17,22.34
1117030504,140US01117030504,5,0,0
1103005305,140US01103005305,7,16.38,32.76
1103005201,140US01103005201,1,16.8,33.6
1103005703,140US01103005703,6,12.1,24.2
1103005202,140US01103005202,4,16.64,33.28
1097006305,140US01097006305,3,29.55,59.1
1097005601,140US01097005601,6,18.02,36.04
1097005602,140US01097005602,6,15.43,30.86
1097006107,140US01097006107,6,17.15,34.3
1097006201,140US01097006201,1,24.25,48.5
1097003409,140US01097003409,5,14.49,28.98
1097000801,140US01097000801,7,0,0
1097006904,140US01097006904,6,9.95,19.9
1097006307,140US01097006307,5,19.55,39.1
1049960701,140US01049960701,3,29.58,59.16
1049960402,140US01049960402,3,9.09,18.18
1009050105,140US01009050105,0,37.02,74.04
1009050701,140US01009050701,1,29.44,58.88
1009050106,140US01009050106,0,37.91,75.82
1049960602,140US01049960602,2,28.3,56.6
1049960703,140US01049960703,1,24.01,48.02
1049960401,140US01049960401,2,18.25,36.5
1071950901,140US01071950901,1,9.33,18.66
1079979502,140US01079979502,4,12.84,25.68
1015001501,140US01015001501,3,9.31,18.62
1015001101,140US01015001101,3,7.66,15.32
1019955801,140US01019955801,2,15.03,30.06
1019956102,140US01019956102,1,19.96,39.92
1055010201,140US01055010201,1,11.42,22.84
1055010202,140US01055010202,1,9.62,19.24
1077011401,140US01077011401,2,16.15,32.3
1055010503,140US01055010503,1,9.53,19.06
1093964702,140US01093964702,0,40.75,81.5
1077011503,140US01077011503,2,9.72,19.44
1093964401,140US01093964401,0,49.21,98.42
1101005903,140US01101005903,3,28.22,56.44
1101005414,140US01101005414,6,10.99,21.98
1101005413,140US01101005413,7,9.13,18.26
1101002902,140US01101002902,6,4.19,8.38
1101005904,140US01101005904,6,15.31,30.62
1071950601,140US01071950601,1,16.58,33.16
1011952201,140US01011952201,0,43.02,86.04
1031011203,140US01031011203,3,5.75,11.5
1113030903,140US01113030903,6,9.9,19.8
1113030905,140US01113030905,1,29.89,59.78
1113030904,140US01113030904,4,20.08,40.16
1047956102,140US01047956102,1,20.84,41.68
1017954002,140US01017954002,1,22.66,45.32
1015002504,140US01015002504,4,16.38,32.76
1071951102,140US01071951102,3,19.53,39.06
1071950102,140US01071950102,1,28.39,56.78
1095030803,140US01095030803,1,22.64,45.28
1015002001,140US01015002001,0,41.19,82.38
1095030204,140US01095030204,1,23.92,47.84
1091973001,140US01091973001,4,29.43,58.86
1123962302,140US01123962302,1,0,0
1081040501,140US01081040501,7,6.48,12.96
1081041101,140US01081041101,7,0,0
1081041701,140US01081041701,6,7.53,15.06
1081040502,140US01081040502,6,9.27,18.54
1081042104,140US01081042104,6,17.1,34.2
1081041903,140US01081041903,11,18.68,37.36
1081041103,140US01081041103,6,4.93,9.86
1081040403,140US01081040403,6,9.62,19.24
1081040903,140US01081040903,6,7.16,14.32
1043964902,140US01043964902,0,33.95,67.9
1043964201,140US01043964201,1,28.89,57.78
1043964202,140US01043964202,0,30.48,60.96
1021060702,140US01021060702,2,19.01,38.02
1089010302,140US01089010302,5,24.05,48.1
1089002922,140US01089002922,6,8.66,17.32
1021060403,140US01021060403,3,9.51,19.02
1119011301,140US01119011301,0,30.5,61
1007010010,140US01007010010,1,0,0
1115040504,140US01115040504,0,30.45,60.9
1003010709,140US01003010709,6,13.05,26.1
1003011104,140US01003011104,4,16.44,32.88
1003010707,140US01003010707,6,0,0
1003011412,140US01003011412,0,46.69,93.38
1003010908,140US01003010908,3,22.43,44.86
1003010907,140US01003010907,1,22.52,45.04
1003011410,140US01003011410,0,33.78,67.56
1003011418,140US01003011418,0,54.77,109.54
1003011419,140US01003011419,0,57.13,114.26
1003010708,140US01003010708,7,9.95,19.9
1003011414,140US01003011414,0,51.68,103.36
1105687001,140US01105687001,0,34.22,68.44
1083020404,140US01083020404,2,18.49,36.98
1083021202,140US01083021202,10,14.24,28.48
1083020104,140US01083020104,4,17.26,34.52
1115040110,140US01115040110,8,20.94,41.88
1115040207,140US01115040207,1,29.99,59.98
1007010011,140US01007010011,1,13.53,27.06
1007010008,140US01007010008,2,19,38
1115040301,140US01115040301,0,43.64,87.28
1115040507,140US01115040507,1,28.98,57.96
1115040109,140US01115040109,6,22.71,45.42
1121010201,140US01121010201,4,23.62,47.24
1043965600,140US01043965600,1,27.48,54.96
1043965402,140US01043965402,0,41.2,82.4
1043965200,140US01043965200,0,39,78
1059972900,140US01059972900,1,30,60
1123962600,140US01123962600,5,19.19,38.38
1047957100,140US01047957100,1,26.24,52.48
1049960900,140US01049960900,2,11.43,22.86
1003011202,140US01003011202,4,16.15,32.3
1121010202,140US01121010202,3,19.57,39.14
1053970600,140US01053970600,1,22.35,44.7
1055001100,140US01055001100,2,6.7,13.4
1055011200,140US01055011200,2,5.06,10.12
1055011002,140US01055011002,3,23.25,46.5
1055011100,140US01055011100,1,24.55,49.1
1077011801,140US01077011801,0,32.52,65.04
1035960200,140US01035960200,0,30.91,61.82
1039962400,140US01039962400,1,0,0
1127021200,140US01127021200,4,16.53,33.06
1129044200,140US01129044200,0,48.01,96.02
1095030402,140US01095030402,2,17.14,34.28
1095030702,140US01095030702,0,37.68,75.36
1073012001,140US01073012001,13,12.53,25.06
1073003600,140US01073003600,14,2.1,4.2
1073001600,140US01073001600,13,5.12,10.24
1073013801,140US01073013801,12,8.43,16.86
1073004000,140US01073004000,14,0,0
1073004702,140US01073004702,13,4.5,9
1073010804,140US01073010804,14,7.28,14.56
1073011500,140US01073011500,4,27.57,55.14
1103000600,140US01103000600,11,2.68,5.36
1125010406,140US01125010406,4,5.74,11.48
1125012503,140US01125012503,5,8.27,16.54
1091973200,140US01091973200,0,44.19,88.38
1075030000,140US01075030000,0,63.39,126.78
1107050200,140US01107050200,5,14.78,29.56
1127021900,140US01127021900,0,34.61,69.22
1127020600,140US01127020600,4,10.09,20.18
1015001400,140US01015001400,3,8.64,17.28
1015002101,140US01015002101,0,31.26,62.52
1013952700,140US01013952700,3,0,0
1079979600,140US01079979600,4,13.48,26.96
1051030600,140US01051030600,3,28.74,57.48
1015981903,140US01015981903,3,19.7,39.4
1043965502,140US01043965502,0,45.33,90.66
1055010401,140US01055010401,1,0,0
1087232000,140US01087232000,5,13.17,26.34
1117030211,140US01117030211,7,0,0
1117030502,140US01117030502,5,9.4,18.8
1117030103,140US01117030103,4,15.48,30.96
1117030405,140US01117030405,4,10.08,20.16
1069040100,140US01069040100,12,18.7,37.4
1003011504,140US01003011504,0,40.09,80.18
1005950400,140US01005950400,0,30.53,61.06
1003011201,140US01003011201,6,10.8,21.6
1003011103,140US01003011103,4,17.2,34.4
1097006600,140US01097006600,2,25.32,50.64
1097006104,140US01097006104,3,24.03,48.06
1073014405,140US01073014405,15,6.43,12.86
1073014410,140US01073014410,16,6.7,13.4
1083020806,140US01083020806,10,9.45,18.9
1097001002,140US01097001002,7,3.62,7.24
1097002400,140US01097002400,7,6.15,12.3
1097005500,140US01097005500,6,12.92,25.84
1097006403,140US01097006403,5,14.27,28.54
1097003704,140US01097003704,6,8.45,16.9
1117030336,140US01117030336,11,14.16,28.32
1101005609,140US01101005609,6,8.94,17.88
1101005504,140US01101005504,6,17.42,34.84
1097007201,140US01097007201,5,20.26,40.52
1115040108,140US01115040108,4,22.45,44.9
1115040107,140US01115040107,7,22.52,45.04
1107050401,140US01107050401,0,38.47,76.94
1131034801,140US01131034801,0,74.85,149.7
1133965601,140US01133965601,0,31.33,62.66
1125012306,140US01125012306,4,0,0
1071950602,140US01071950602,1,11.69,23.38
1095030102,140US01095030102,0,33.77,67.54
1109189001,140US01109189001,3,22.35,44.7
1095030206,140US01095030206,6,22.07,44.14
1095030301,140US01095030301,5,18.13,36.26
1095030501,140US01095030501,3,8.51,17.02
1081042103,140US01081042103,10,20.52,41.04
1081040401,140US01081040401,6,9.65,19.3
1081040606,140US01081040606,6,9.02,18.04
1007010006,140US01007010006,1,29.9,59.8
1103005601,140US01103005601,1,26.88,53.76
1103005302,140US01103005302,4,18.22,36.44
1065040401,140US01065040401,2,0,0
1075030102,140US01075030102,0,48.41,96.82
1045020000,140US01045020000,4,12.8,25.6
1097005702,140US01097005702,5,20.82,41.64
1097006504,140US01097006504,6,19.97,39.94
1097003712,140US01097003712,6,0,0
1097006903,140US01097006903,6,11.12,22.24
1111000600,140US01111000600,0,55.03,110.06
1051030402,140US01051030402,1,24.21,48.42
1127020301,140US01127020301,4,7.22,14.44
1121010301,140US01121010301,1,29.7,59.4
1089011012,140US01089011012,11,12.76,25.52
1015002503,140US01015002503,4,15.65,31.3
1015001802,140US01015001802,3,14.4,28.8
1059973703,140US01059973703,0,39.01,78.02
1093964002,140US01093964002,0,50.89,101.78
1093964402,140US01093964402,0,55.16,110.32
1031011300,140US01031011300,3,6.9,13.8
1013953400,140US01013953400,1,0,0
1041963800,140US01041963800,1,27.91,55.82
1005950800,140US01005950800,1,0,0
1045021102,140US01045021102,9,14.97,29.94
1045020100,140US01045020100,3,16.28,32.56
1115040105,140US01115040105,4,27.5,55
1015001000,140US01015001000,3,4.24,8.48
1015000700,140US01015000700,3,8.91,17.82
1015002200,140US01015002200,0,30.52,61.04
1069040802,140US01069040802,11,7.18,14.36
1055010900,140US01055010900,2,10.38,20.76
1109189102,140US01109189102,0,33.01,66.02
1015981901,140US01015981901,2,25.32,50.64
1069041200,140US01069041200,13,0,0
1029959500,140US01029959500,0,35.02,70.04
1017954300,140US01017954300,5,0,0
1067030100,140US01067030100,2,9.52,19.04
1069042000,140US01069042000,11,0,0
1073011600,140US01073011600,3,28.74,57.48
1073012704,140US01073012704,11,12.2,24.4
1073010701,140US01073010701,15,4.22,8.44
1073014406,140US01073014406,15,6.74,13.48
1125012504,140US01125012504,5,17.74,35.48
1125012406,140US01125012406,5,6.13,12.26
1123962400,140US01123962400,0,36.85,73.7
1101005501,140US01101005501,6,10.96,21.92
1101005605,140US01101005605,6,6.68,13.36
1001020100,140US01001020100,5,7.51,15.02
1121012000,140US01121012000,3,3.31,6.62
1121011600,140US01121011600,3,4.07,8.14
