HEROP_ID,SspTmDr,SspTmDr2
140US01097003901,6.94,13.88
140US01011952100,,
140US01083021101,,
140US01003011415,61.46,122.92
140US01125010101,,
140US01091973400,,
140US01127020700,,
140US01097006402,21.22,42.44
140US01129044300,51.25,102.5
140US01089011025,,
140US01083020300,,
140US01095030902,,
140US01113031000,,
140US01089010630,,
140US01017954200,,
140US01069041100,,
140US01033021000,,
140US01007010001,,
140US01087231602,,
140US01125010706,,
140US01039962000,,
140US01047956101,,
140US01117030317,,
140US01097001902,14.3,28.6
140US01097004100,5.51,11.02
140US01073011113,,
140US01089003100,,
140US01119011400,,
140US01097003705,17.67,35.34
140US01089001903,,
140US01049960200,47.05,94.1
140US01083020202,82.73,165.46
140US01097003711,16.21,32.42
140US01097006902,16.51,33.02
140US01097006102,18.75,37.5
140US01109188800,,
140US01073014206,,
140US01073014304,,
140US01073011402,,
140US01031010700,,
140US01089010504,,
140US01089010903,,
140US01081042006,,
140US01009050502,,
140US01101000300,,
140US01097005800,41.22,82.44
140US01069040700,,
140US01049960101,41.23,82.46
140US01097007700,4.48,8.96
140US01055010402,,
140US01073014002,,
140US01015000800,,
140US01117030314,,
140US01121011900,,
140US02110000100,,
140US02020001731,5.94,11.88
140US02020002822,7.95,15.9
140US02122000800,51.1,102.2
140US02122001100,35.1,70.2
140US02170000300,53.32,106.64
140US02198940100,,
140US02185000200,,
140US02240000100,,
140US02240000400,,
140US02090001700,,
140US02090000100,0,0
140US02290000300,,
140US02290000200,,
140US02170000102,67.89,135.78
140US02090001901,43.09,86.18
140US02110000500,,
140US02110000600,,
140US02016000200,,
140US02050000100,,
140US02100000100,,
140US02020000702,8.16,16.32
140US02020002601,3.74,7.48
140US02020002821,4.85,9.7
140US02070000100,,
140US02122001200,,
140US02122001300,,
140US02170001300,50.42,100.84
140US02180000100,,
140US02198000200,,
140US02170000502,86.33,172.66
140US02170000705,46.29,92.58
140US02090001401,11.63,23.26
140US02130000102,,
140US02020000601,4.83,9.66
140US02158000100,,
140US02090980000,6.47,12.94
140US02020001702,5.15,10.3
140US02020002602,4.1,8.2
140US02066000100,,
140US02188000100,,
140US02185000300,,
140US02282000100,,
140US02170000200,,
140US02090000800,8.51,17.02
140US02170000101,,
140US02020000801,5.55,11.1
140US02020002811,0,0
140US02122000100,43.6,87.2
140US02122000400,,
140US02090001902,68.87,137.74
140US02090000300,2.55,5.1
140US02050000300,,
140US02020001602,0,0
140US02020002304,7.04,14.08
140US02170000604,79.29,158.58
140US02290000400,,
140US02050000200,,
140US02020000802,5.29,10.58
140US02020002900,39.31,78.62
140US02122000300,76.05,152.1
140US02020002603,3.14,6.28
140US02020001732,4.69,9.38
140US02180000200,,
140US02220000100,,
140US02290000100,,
140US02070000200,,
140US02110000200,,
140US02020000101,60.46,120.92
140US02020000202,19.67,39.34
140US02020001000,2.29,4.58
140US02020001500,3.37,6.74
140US02020001701,3.87,7.74
140US02020001801,4.04,8.08
140US02020001900,2.06,4.12
140US02020002202,3.13,6.26
140US02020002301,14.77,29.54
140US02020002501,4.41,8.82
140US02020002502,5.15,10.3
140US02020002712,3.56,7.12
140US02060000100,,
140US02130000400,,
140US02164000100,,
140US02185000100,,
140US02195000200,,
140US02275000300,,
140US02090000900,16.52,33.04
140US02090001300,10.32,20.64
140US02090001600,14.98,29.96
140US02090000200,2.8,5.6
140US02090000500,2.46,4.92
140US02170000706,57.57,115.14
140US02170000603,55.49,110.98
140US02170000703,54.16,108.32
140US02105000400,,
140US02020001402,0.86,1.72
140US02020000206,19.68,39.36
140US02170001100,41.34,82.68
140US02170000800,45.91,91.82
140US02110000300,,
140US02020000204,32.04,64.08
140US02020000701,6.36,12.72
140US02020000902,3.3,6.6
140US02020001200,2.05,4.1
140US02020002711,8.25,16.5
140US02020002813,11.9,23.8
140US02068000100,,
140US02122001000,0,0
140US02130000300,,
140US02150000300,,
140US02150000200,,
140US02150000400,,
140US02150000500,,
140US02188000200,,
140US02220000200,,
140US02063000300,,
140US02170000701,56.12,112.24
140US02170000601,44.67,89.34
140US02170001001,48.44,96.88
140US02170000900,44.66,89.32
140US02170000401,60.21,120.42
140US02090001402,10.55,21.1
140US02090001501,21.23,42.46
140US02090001502,16.96,33.92
140US02122000702,,
140US02020002713,5.04,10.08
140US02020002305,6.56,13.12
140US02020000205,19.58,39.16
140US02020980000,5.84,11.68
140US02020002714,5.95,11.9
140US02016000100,,
140US02020002302,5.95,11.9
140US02122000600,,
140US02150000100,,
140US02020000500,4.45,8.9
140US02020001300,3.38,6.76
140US02020001802,2.37,4.74
140US02020002201,4.45,8.9
140US02230000100,,
140US02170001003,43.93,87.86
140US02170000501,71.15,142.3
140US02170001004,43.91,87.82
140US02020001401,0,0
140US02170001201,42.05,84.1
140US02063000200,,
140US02090000700,4.86,9.72
140US02090001200,7.88,15.76
140US02090000400,2.29,4.58
140US02020000201,18.25,36.5
140US02020001100,2.64,5.28
140US02020002823,15.54,31.08
140US02122000900,20.6,41.2
140US02090980100,,
140US02020980200,12.37,24.74
140US02020000703,8.88,17.76
140US02020002812,3.31,6.62
140US02130000200,,
140US02090000600,6.54,13.08
140US02122000701,72.73,145.46
140US02020980100,19.06,38.12
140US02198000100,,
140US02013000100,,
140US02110000400,,
140US02020000102,24.3,48.6
140US02122000500,,
140US02020002400,3.19,6.38
140US02198000300,,
140US02130000101,,
140US02020001601,4.39,8.78
140US02170001202,45.12,90.24
140US02090001000,6.15,12.3
140US02020000901,4.7,9.4
140US02020002000,1.67,3.34
140US02170000402,,
140US02020000602,6.16,12.32
140US02122000200,,
140US02020002100,2.64,5.28
140US04003001601,28.78,57.56
140US04011960100,,
140US04001942700,,
140US04005945100,,
140US04005945000,,
140US04007940200,,
140US04007000200,,
140US04007000302,,
140US04009961100,,
140US04013103305,8.28,16.56
140US04013103212,7.76,15.52
140US04013107102,3.84,7.68
140US04013115600,9.54,19.08
140US04013104501,10.03,20.06
140US04013422212,9.22,18.44
140US04013217102,14.45,28.9
140US04013113202,2.09,4.18
140US04013103306,7.81,15.62
140US04013218300,13.39,26.78
140US04013111201,9.46,18.92
140US04013092309,8.88,17.76
140US04013420302,8.49,16.98
140US04013111202,8.45,16.9
140US04013110600,6.14,12.28
140US04013111602,5.23,10.46
140US04013421602,3.83,7.66
140US04013422504,3.08,6.16
140US04013105300,9.05,18.1
140US04013105602,8.27,16.54
140US04013104217,15.82,31.64
140US04013110002,1.16,2.32
140US04013104212,12.92,25.84
140US04013104205,9.95,19.9
140US04013319908,11.31,22.62
140US04013318900,10.82,21.64
140US04013112402,3.38,6.76
140US04013422618,5.12,10.24
140US04013050603,,
140US04013112504,4.15,8.3
140US04013109500,5.77,11.54
140US04015953100,69.88,139.76
140US04017940100,,
140US04019003902,9.57,19.14
140US04019002602,7.21,14.42
140US04019004116,9.46,18.92
140US04019004311,13.76,27.52
140US04019002300,2.67,5.34
140US04019004414,3.28,6.56
140US04019003504,9.73,19.46
140US04019004049,15.13,30.26
140US04019002803,9.03,18.06
140US04019004043,16.43,32.86
140US04019003304,8.83,17.66
140US04025002001,63.92,127.84
140US04027000700,2.61,5.22
140US04003000400,35.54,71.08
140US04001944201,,
140US04001944202,,
140US04017940008,,
140US04012020501,,
140US04027000403,4.12,8.24
140US04027001003,4.75,9.5
140US04027011108,13.79,27.58
140US04021000313,9.66,19.32
140US04021001706,35.62,71.24
140US04019004610,13.14,26.28
140US04019001802,7.09,14.18
140US04019002703,7.21,14.42
140US04019004074,17.06,34.12
140US04013422622,7.52,15.04
140US04013422630,5.46,10.92
140US04013106002,7.87,15.74
140US04013110902,9.31,18.62
140US04013061014,,
140US04013061033,,
140US04013522904,10.32,20.64
140US04013614200,,
140US04013082027,,
140US04013092312,10.15,20.3
140US04013116606,12.06,24.12
140US04013615400,,
140US04013615600,,
140US04013617900,,
140US04013618500,13.37,26.74
140US04013216841,6.43,12.86
140US04013216852,6.31,12.62
140US04013619500,7.59,15.18
140US04013811100,13.1,26.2
140US04013103701,6.26,12.52
140US04013040522,,
140US04013421701,5.71,11.42
140US04013319705,11.18,22.36
140US04013421702,3.92,7.84
140US04013422640,6.65,13.3
140US04013614900,8.89,17.78
140US04013813000,19.21,38.42
140US04013814400,8.27,16.54
140US04013816100,16.78,33.56
140US04013814200,8.15,16.3
140US04025000604,,
140US04025001401,,
140US04025001403,,
140US04015950404,,
140US04015953001,67.51,135.02
140US04015951701,3.32,6.64
140US04025000611,,
140US04025001106,,
140US04027011116,13.48,26.96
140US04027010915,13.12,26.24
140US04027011124,19.51,39.02
140US04023966108,52.2,104.4
140US04017965202,,
140US04003001802,29.66,59.32
140US04005000301,4.75,9.5
140US04005002301,,
140US04013116736,8.75,17.5
140US04013319708,11.9,23.8
140US04013816301,15.42,30.84
140US04013422223,6.45,12.9
140US04013815203,12.07,24.14
140US04013814801,10.03,20.06
140US04013082213,13.62,27.24
140US04013107401,6.93,13.86
140US04013614602,11.69,23.38
140US04013061060,,
140US04013216854,6.04,12.08
140US04013981000,4.99,9.98
140US04021000903,41.1,82.2
140US04021000321,9.51,19.02
140US04021000216,24.96,49.92
140US04021000322,11.37,22.74
140US04019004339,17.85,35.7
140US04019004078,13.98,27.96
140US04019003505,6.37,12.74
140US04019941100,,
140US04013113503,5.6,11.2
140US04003001602,27.03,54.06
140US04001944000,,
140US04017940011,,
140US04021001407,49.07,98.14
140US04021001404,47.35,94.7
140US04021000211,29.82,59.64
140US04021001705,34.94,69.88
140US04013815700,15.26,30.52
140US04013817500,22.39,44.78
140US04013980400,16.84,33.68
140US04013814300,7.94,15.88
140US04013610400,,
140US04013613000,15.09,30.18
140US04019004431,20.53,41.06
140US04019001304,6.43,12.86
140US04019002905,11.44,22.88
140US04019004067,14.35,28.7
140US04013040530,,
140US04013422626,0,0
140US04013106001,6.7,13.4
140US04013107602,9.1,18.2
140US04013113502,5.26,10.52
140US04013060901,,
140US04013060904,,
140US04013061015,,
140US04013061021,,
140US04013061035,,
140US04013061038,,
140US04013217501,12.6,25.2
140US04013611800,15.9,31.8
140US04013612700,12.59,25.18
140US04013071515,,
140US04013082025,,
140US04013103220,6.23,12.46
140US04013092801,8.6,17.2
140US04013010102,37.45,74.9
140US04025001300,,
140US04005001101,8.42,16.84
140US04013616200,15.73,31.46
140US04013617500,,
140US04013618100,15.98,31.96
140US04013071913,,
140US04013082021,,
140US04013092724,,
140US04013216830,8.96,17.92
140US04013216840,7.9,15.8
140US04013216850,5.95,11.9
140US04013618800,11.71,23.42
140US04013810400,15.68,31.36
140US04013811500,9.84,19.68
140US04013319104,11.58,23.16
140US04013104401,10.88,21.76
140US04013106703,7.22,14.44
140US04013420113,1.6,3.2
140US04013420504,8.84,17.68
140US04013106801,5.54,11.08
140US04013110501,5.05,10.1
140US04013422221,7.43,14.86
140US04013217203,15.48,30.96
140US04013420301,8.14,16.28
140US04013618900,10.31,20.62
140US04013723305,,
140US04013812300,15.52,31.04
140US04013813500,18.53,37.06
140US04013814500,9.24,18.48
140US04012980000,60.37,120.74
140US04023966402,61.01,122.02
140US04027000404,4.16,8.32
140US04027980003,,
140US04027011700,12.09,24.18
140US04013092308,10.12,20.24
140US04013116205,11.02,22.04
140US04013422106,6.28,12.56
140US04013422215,8.43,16.86
140US04013420800,5.98,11.96
140US04013422218,9.55,19.1
140US04013319403,9.56,19.12
140US04013421802,3.47,6.94
140US04013422401,6.78,13.56
140US04013114600,6.66,13.32
140US04013071801,,
140US04013112502,4.99,9.98
140US04013109602,6.94,13.88
140US04013092708,,
140US04013061200,,
140US04017960200,,
140US04017960500,,
140US04017961300,,
140US04019003901,7.61,15.22
140US04019002704,9.04,18.08
140US04019003705,10.01,20.02
140US04019001100,2.21,4.42
140US04019940800,56.36,112.72
140US04019000100,2.39,4.78
140US04019004404,14.02,28.04
140US04019002904,11.45,22.9
140US04019001302,5.28,10.56
140US04019004632,15.9,31.8
140US04019004038,12.84,25.68
140US04019004626,14.4,28.8
140US04019004622,14.03,28.06
140US04019004615,12.66,25.32
140US04019004508,9.06,18.12
140US04019004034,11.32,22.64
140US04021000802,42.71,85.42
140US04025002100,,
140US04025001402,,
140US04027000302,1.4,2.8
140US04027000902,5.3,10.6
140US04027000200,0,0
140US04003000203,,
140US04007001000,,
140US04007000800,73.22,146.44
140US04007000100,76.95,153.9
140US04009961700,,
140US04009940500,,
140US04012020602,,
140US04013422102,7.37,14.74
140US04013421202,9.55,19.1
140US04013422308,2.91,5.82
140US04013103304,7.53,15.06
140US04013217700,14.43,28.86
140US04013114500,5.99,11.98
140US04013114401,4.12,8.24
140US04013114200,1.01,2.02
140US04013103609,12.05,24.1
140US04013108400,8.98,17.96
140US04013523103,13.77,27.54
140US04013116100,8.36,16.72
140US04013113602,6.07,12.14
140US04013319101,11.68,23.36
140US04013217900,12.88,25.76
140US04013422307,5.23,10.46
140US04013216902,13.58,27.16
140US04013116400,8.22,16.44
140US04013111601,5.44,10.88
140US04013103214,7.93,15.86
140US04013108802,6.78,13.56
140US04013071512,,
140US04013110701,6.21,12.42
140US04013106400,7.76,15.52
140US04013319906,9.93,19.86
140US04013109300,2.62,5.24
140US04013105800,7.19,14.38
140US04013106200,9.22,18.44
140US04013422302,0,0
140US04013420901,7.43,14.86
140US04013105400,9.98,19.96
140US04013421601,4.58,9.16
140US04013104221,13.3,26.6
140US04013104222,13.62,27.24
140US04017965201,,
140US04025002007,65.01,130.02
140US04025001902,,
140US04025001705,46.77,93.54
140US04025002006,65.27,130.54
140US04025000614,,
140US04025000406,,
140US04001970202,,
140US04015954801,69.3,138.6
140US04015950603,30.97,61.94
140US04015953901,43.7,87.4
140US04015953403,72.47,144.94
140US04015951702,4.95,9.9
140US04013422659,5.1,10.2
140US04013422658,10.05,20.1
140US04005000601,5.67,11.34
140US04019004432,2.22,4.44
140US04019004079,20.03,40.06
140US04019004132,14,28
140US04019003201,8.12,16.24
140US04019980200,15.32,30.64
140US04019980100,14.32,28.64
140US04019004628,13.36,26.72
140US04019004070,14.26,28.52
140US04019004616,11.51,23.02
140US04013113204,3.81,7.62
140US04013980900,,
140US04013116735,9.26,18.52
140US04013061049,,
140US04013319002,12.16,24.32
140US04013319802,9.92,19.84
140US04013816401,19.78,39.56
140US04013422225,6.27,12.54
140US04013112515,9.14,18.28
140US04013107002,5.25,10.5
140US04013815202,12.73,25.46
140US04013817102,17.11,34.22
140US04013107403,6.16,12.32
140US04013050618,,
140US04013061057,,
140US04013613602,,
140US04013614601,13.03,26.06
140US04013112520,5.53,11.06
140US04013422226,7.29,14.58
140US04021001717,36.86,73.72
140US04021001716,38.3,76.6
140US04021000223,23,46
140US04021000320,8.29,16.58
140US04021001713,39.61,79.22
140US04025000613,,
140US04015950101,,
140US04027000502,2.47,4.94
140US04027011503,18.48,36.96
140US04021002200,60.86,121.72
