HEROP_ID,ZIP,HospTmDr,HospTmDr2,HospCntDr,HospMinDis
860US28773,28773,14.80211005772422,29.60422011544844,2.956848772913698,6.198416713026331
860US28774,28774,23.32389410172,46.64778820344,0.63823805,8.581624401532942
860US28775,28775,3.65112994025,7.3022598805,1.689265537,4.790057162323211
860US28776,28776,12.28,24.56,4.0,5.709799945
860US28777,28777,7.08853205925,14.1770641185,2.073313292,2.895506563945027
860US28778,28778,12.531180968141182,25.062361936282365,2.917546274917546,2.7801411180434576
860US28779,28779,10.16957287234,20.33914574468,2.2364049820000003,3.9934491858432466
860US28781,28781,39.94346584992,79.88693169984,0.007135576,11.795153586899884
860US28782,28782,9.39509663993,18.79019327986,2.805188199,4.8382636789742595
860US28783,28783,30.884665671285333,61.769331342570666,0.2555720657444279,10.921502424207812
860US28784,28784,16.94,33.88,4.0,7.89721072
860US28785,28785,19.65882492164,39.31764984328,1.2918564399999999,7.771005547893825
860US28786,28786,8.158767061218768,16.317534122437536,1.9010874839010876,5.224817580136861
860US28787,28787,17.468226091518225,34.93645218303645,2.847356959847357,9.757237948153008
860US28788,28788,11.13,22.26,2.0,1.782817859
860US28789,28789,17.83440879279,35.66881758558,1.963641919,5.694249239485835
860US28790,28790,16.58265185453735,33.1653037090747,3.963281958036718,7.746054305071644
860US28791,28791,5.075743452965743,10.151486905931487,5.083689269083689,2.211685844332352
860US28792,28792,8.22445848692,16.44891697384,4.276672875,4.019857240278141
860US28793,28793,1.46,2.92,5.0,0.384127325
860US28801,28801,4.47086992508,8.94173985016,4.200479817,1.4669455049525975
860US28802,28802,3.55,7.1,5.0,1.189875747
860US28803,28803,9.049869003400262,18.099738006800525,3.9307534631384935,3.8499775909127654
860US28804,28804,10.3759164867,20.7518329734,3.1858689730000003,4.816135587980235
860US28805,28805,4.93437578922,9.86875157844,3.11333575,1.917092982456877
860US28806,28806,10.334835259184835,20.66967051836967,4.563390285563391,4.240818307930753
860US28810,28810,,,,
860US28813,28813,6.82,13.64,4.0,3.15565811
860US28814,28814,7.43,14.86,3.0,3.140652475
860US28815,28815,4.33,8.66,4.0,1.066619518
860US28816,28816,9.04,18.08,5.0,3.432992081
860US28901,28901,15.082794602169997,30.165589204339994,0.99970015,11.978523708565579
860US28902,28902,15.45447949599,30.90895899198,2.516298634,4.029727543077696
860US28903,28903,,,,
860US28904,28904,21.718242296790002,43.436484593580005,2.177243157,7.236137269698644
860US28905,28905,5.13296671552,10.26593343104,1.0,5.3674414992632
860US28906,28906,21.431097630271097,42.862195260542194,0.9969028739969029,9.493376108202044
860US28909,28909,17.610860655689997,35.221721311379994,3.0,5.88920784214193
860US29001,29001,14.71487272696,29.42974545392,2.0,6.482040947123143
860US29002,29002,11.1,22.2,8.0,6.840037989
860US29003,29003,65.10008088618991,130.20016177237983,0.0,25.12576802295216
860US29006,29006,30.11617378250382,60.23234756500764,0.4901872675098127,21.2129848654703
860US29009,29009,22.64207131856207,45.28414263712414,1.737481032737481,16.303903613093436
860US29010,29010,21.321716654430002,42.643433308860004,1.788566694,13.054590187543184
860US29014,29014,22.030666653850002,44.061333307700004,1.048756219,9.902348570028739
860US29015,29015,26.97234338797,53.94468677594,0.993039443,18.25780989804419
860US29016,29016,14.049705117859705,28.09941023571941,7.463983762463984,7.783687713548419
860US29018,29018,42.760692265729304,85.52138453145861,0.0,28.955751669268665
860US29020,29020,7.656749028,15.313498056,1.3646432370000001,4.223353583184024
860US29021,29021,0.0,0.0,2.0,1.29113588
860US29030,29030,41.538587363098586,83.07717472619717,0.03531598503531599,27.07357305661595
860US29031,29031,19.07502958754,38.15005917508,1.159763314,10.839999421753653
860US29032,29032,16.15708809089,32.31417618178,1.146818922,9.973153839646477
860US29033,29033,7.58140162837,15.16280325674,8.0,3.715655017395167
860US29036,29036,17.548778438101223,35.09755687620245,6.100362095899637,9.939057456803871
860US29037,29037,21.559441562369997,43.118883124739995,1.002597402,12.168768946613547
860US29038,29038,56.78426502228,113.56853004456,0.0,32.534490608807225
860US29039,29039,49.440259611879995,98.88051922375999,0.0,37.16622054362371
860US29040,29040,16.82422036004422,33.64844072008844,1.8629431948629434,9.63355912443489
860US29041,29041,,,,
860US29042,29042,57.02633188197,114.05266376394,0.0,24.198683538513563
860US29044,29044,24.708232454019996,49.41646490803999,3.6899549259999995,15.459756713445861
860US29045,29045,16.87188640184,33.74377280368,7.194814719,10.691054367804742
860US29046,29046,,,,
860US29047,29047,34.96689067032,69.93378134064,0.532418363,25.49121630087813
860US29048,29048,40.08466571431533,80.16933142863066,0.0,20.92609426036888
860US29051,29051,21.11827906687,42.23655813374,2.390697674,11.297327587305157
860US29052,29052,22.91359615316,45.82719230632,5.224038462,12.653982098635762
860US29053,29053,21.390658552108682,42.781317104217365,6.802942666394114,12.593806182082567
860US29054,29054,22.97484955665,45.9496991133,4.031858408,15.683522504164019
860US29055,29055,21.89032565962,43.78065131924,1.8814589670000001,12.510073315826048
860US29056,29056,24.262802279090003,48.52560455818001,0.960784314,13.910780588106377
860US29058,29058,22.09493500817506,44.18987001635012,1.0134171909865826,10.836491570421718
860US29059,29059,34.20432644761,68.40865289522,0.269747624,23.785696666669807
860US29061,29061,14.81937438969,29.63874877938,7.337560976,7.444657510606495
860US29062,29062,,,,
860US29063,29063,8.21909963518,16.43819927036,8.548842003,3.9346059358133436
860US29065,29065,28.49368550584,56.98737101168,0.658476658,16.21411002328094
860US29067,29067,25.864722381814722,51.729444763629445,0.7946268657946268,16.449184643737098
860US29069,29069,22.445573968639998,44.891147937279996,2.815384616,11.699832432595914
860US29070,29070,29.768993297548988,59.537986595097976,1.2632920942632921,19.983227732797513
860US29071,29071,14.54,29.08,7.0,9.010641121
860US29072,29072,13.416027630007946,26.832055260015892,7.294191708411617,8.000171761545248
860US29073,29073,14.379215696518433,28.758431393036865,7.492433522984868,8.605562183405278
860US29074,29074,29.28,58.56,1.0,14.85920046
860US29075,29075,15.82108107657108,31.64216215314216,5.3402948423402945,12.103471383643736
860US29078,29078,13.80159705557,27.60319411114,4.209140844,8.03252427221926
860US29079,29079,,,,
860US29080,29080,22.70191829337,45.40383658674,2.490230906,16.163849886051526
860US29081,29081,76.31155700289845,152.6231140057969,0.0,16.959206458612442
860US29082,29082,33.92549072726,67.85098145452,0.0,11.827620204089255
860US29101,29101,15.0010741958,30.0021483916,1.0,11.7083947454107
860US29102,29102,10.842338204159999,21.684676408319998,1.551136364,7.027780594449374
860US29104,29104,15.55431730057,31.10863460114,1.185955788,9.832901244142029
860US29105,29105,25.61220965779,51.22441931558,0.729701953,17.191288383197627
860US29107,29107,48.40298733548298,96.80597467096597,0.0,31.706111760528973
860US29108,29108,8.183391536910001,16.366783073820002,1.223835143,4.219531098895413
860US29111,29111,27.516396148343603,55.032792296687205,1.8143053641856943,13.254487023012029
860US29112,29112,36.48598094217,72.97196188434,0.555599681,25.13315212450899
860US29113,29113,55.1966974908,110.3933949816,0.0,34.13815345887935
860US29114,29114,26.93410256263,53.86820512526,1.692307693,17.096623110727073
860US29115,29115,42.47912091421,84.95824182842,0.0,33.98164722484449
860US29116,29116,41.04,82.08,0.0,33.5114568
860US29117,29117,,,,
860US29118,29118,37.71157630932157,75.42315261864314,0.2848378612848379,29.32082237367091
860US29122,29122,14.41,28.82,5.0,12.84640428
860US29123,29123,27.64534268043,55.29068536086,2.123831775,17.832367661332498
860US29125,29125,19.414134115520003,38.828268231040006,1.647813411,11.827449263397154
860US29126,29126,14.928892831599999,29.857785663199998,1.00851668,9.459962583798896
860US29127,29127,19.01454560984,38.02909121968,1.473138075,11.331418101517663
860US29128,29128,17.662089553130002,35.324179106260004,2.0,11.387881190259721
860US29129,29129,25.12487069107,50.24974138214,1.115301724,14.401610035450062
860US29130,29130,23.981975567511977,47.963951135023954,2.3597608523597606,15.478057348771271
860US29132,29132,,,,
860US29133,29133,48.512486773292494,97.02497354658499,0.0,31.544925511958045
860US29135,29135,36.572860645797135,73.14572129159427,1.4423982005576015,21.651776335390903
860US29137,29137,37.6359385235,75.271877047,0.0,24.425689032579793
860US29138,29138,30.134598495859997,60.269196991719994,0.25211622,16.017942791480102
860US29142,29142,26.82850582422,53.65701164844,1.0,22.747714571379447
860US29145,29145,19.15,38.3,1.0,9.864159449
860US29146,29146,42.347417720660005,84.69483544132001,0.0,28.276439350579636
860US29147,29147,,,,
860US29148,29148,20.03301668257,40.06603336514,1.0,13.008260090991726
860US29150,29150,5.9507881826592115,11.901576365318423,1.752511674247488,3.379826055733447
860US29151,29151,1.95,3.9,2.0,0.554788264
860US29152,29152,16.763888528000003,33.527777056000005,1.000648088,8.111549503654759
860US29153,29153,10.768029393453942,21.536058786907883,1.7631548244736905,5.696496786362515
860US29154,29154,12.192227871382228,24.384455742764455,1.3422934323422935,7.050533595375235
860US29160,29160,26.59854316665146,53.19708633330292,4.26397042473603,17.424450066203494
860US29161,29161,17.37815101747,34.75630203494,2.15604364,10.196383492500196
860US29162,29162,28.201756845530003,56.403513691060006,1.076820308,18.475671667155087
860US29163,29163,28.378518871409998,56.757037742819996,0.8933962259999999,22.660034530205355
860US29164,29164,33.709866273219866,67.41973254643973,0.021173848021173846,20.45750660434278
860US29166,29166,33.27134083936,66.54268167872,0.0,15.935380776093856
860US29168,29168,22.951537049419997,45.903074098839994,1.0,12.937508840074177
860US29169,29169,4.22677707503,8.45355415006,8.0,1.7859584453793027
860US29170,29170,11.17072390824,22.34144781648,7.999446698,4.655024142286519
860US29171,29171,6.07,12.14,8.0,2.564727194
860US29172,29172,13.545179513879999,27.090359027759998,8.0,7.476964229334941
860US29175,29175,29.28,58.56,1.0,14.85920046
860US29177,29177,11.1,22.2,8.0,6.840037989
860US29178,29178,23.25719499557,46.51438999114,1.018421967,9.176873217475089
860US29180,29180,28.60053513662,57.20107027324,0.809189187,16.786241578639377
860US29201,29201,3.9246318799699997,7.8492637599399995,8.0,1.5924335227438462
860US29202,29202,1.95,3.9,8.0,0.895888044
860US29203,29203,5.60642223142,11.21284446284,8.000727978,2.397314084868039
860US29204,29204,2.171077927988922,4.342155855977844,8.056108596943892,1.3203236307960005
860US29205,29205,4.39323127656,8.78646255312,8.0,1.516195963222587
860US29206,29206,5.895501242525501,11.791002485051003,8.334693877334693,2.7569757777075394
860US29207,29207,,,,
860US29208,29208,,,,
860US29209,29209,7.06764699795,14.1352939959,8.010968728,2.2798711928768944
860US29210,29210,5.660032694900065,11.32006538980013,8.04702982709406,2.6763359843211485
860US29211,29211,0.0,0.0,8.0,0.112256503
860US29212,29212,6.100893529669106,12.201787059338212,8.297126745702872,2.651817888401818
860US29214,29214,,,,
860US29215,29215,,,,
860US29217,29217,,,,
860US29218,29218,,,,
860US29219,29219,,,,
860US29220,29220,,,,
860US29221,29221,6.11,12.22,8.0,2.700799438
860US29223,29223,7.3676802203823195,14.735360440764639,8.90513896009486,3.8162875833941796
860US29224,29224,5.11,10.22,9.0,2.748031769
860US29225,29225,,,,
860US29226,29226,,,,
860US29229,29229,13.004504712815494,26.00900942563099,8.667926215332074,7.032007702320139
860US29230,29230,2.63,5.26,8.0,1.011131983
860US29240,29240,0.0,0.0,8.0,0.841129867
860US29250,29250,1.43,2.86,8.0,0.777766016
860US29260,29260,4.92,9.84,8.0,2.005711002
860US29290,29290,7.69,15.38,8.0,2.059655731
860US29292,29292,,,,
860US29301,29301,5.905534174295534,11.811068348591068,6.431068349431068,2.7332228684395696
860US29302,29302,8.59143221832,17.18286443664,4.233173843,4.495969020812796
860US29303,29303,5.198873074398874,10.397746148797747,6.45033016545033,2.7689512815239388
860US29304,29304,3.89,7.78,4.0,2.145151559
860US29305,29305,3.89,7.78,4.0,2.145151559
860US29306,29306,5.325535315054465,10.65107063010893,4.425437714574563,2.5587635086366984
860US29307,29307,9.032694964137304,18.06538992827461,4.205743642794256,4.90683691981883
860US29316,29316,10.194015926995984,20.38803185399197,6.125501200874498,5.475127462241645
860US29319,29319,,,,
860US29320,29320,8.16,16.32,7.0,4.04867845
860US29321,29321,10.831563812791565,21.66312762558313,1.0014025240014026,4.573526659263427
860US29322,29322,18.023503199106493,36.047006398212986,4.649680293350319,10.425748430093227
860US29323,29323,18.26800287364,36.53600574728,4.225091433,10.729320352957387
860US29324,29324,,,,
860US29325,29325,16.56147695749,33.12295391498,1.6698319,4.982850187013134
860US29329,29329,9.97,19.94,4.0,5.843027695
860US29330,29330,15.29319437726,30.58638875452,3.59032424,8.669435049480725
860US29331,29331,22.21,44.42,3.0,13.60861996
860US29332,29332,19.93973563768,39.87947127536,1.920691408,12.311243489393224
860US29333,29333,4.36,8.72,5.0,2.132738397
860US29334,29334,7.03311081632689,14.06622163265378,9.478782944521216,6.250476830324514
860US29335,29335,21.794716371950003,43.589432743900005,2.725283631,12.370348177371108
860US29336,29336,7.43,14.86,6.0,3.718006835
860US29338,29338,17.59,35.18,4.0,12.12453024
860US29340,29340,9.65992024518016,19.31984049036032,2.6460168797079664,5.03376970110117
860US29341,29341,10.559345916349345,21.11869183269869,3.834154352834154,4.648331893549569
860US29346,29346,13.48,26.96,3.0,6.709599595
860US29348,29348,,,,
860US29349,29349,15.71287955567,31.42575911134,4.896468905,9.86452426571666
860US29351,29351,23.33,46.66,2.0,8.681536355
860US29353,29353,14.806341579886343,29.612683159772686,2.4083061134083064,9.170419454500783
860US29355,29355,22.850257512410256,45.70051502482051,1.5300429185300428,9.122204463834944
860US29356,29356,18.565278083469998,37.130556166939996,3.539803707,7.2675629963140995
860US29360,29360,11.64287676595,23.2857535319,1.298082149,6.163813095978525
860US29364,29364,,,,
860US29365,29365,12.49903945832904,24.99807891665808,6.626299621626299,9.01337859601961
860US29368,29368,13.82,27.64,4.0,9.772145466
860US29369,29369,10.15592100076,20.31184200152,6.574257427,4.752054817222146
860US29370,29370,14.650300358110302,29.300600716220604,1.7385159017385157,9.594222944784443
860US29372,29372,16.484062998500004,32.96812599700001,3.6985645930000004,10.949287875979499
860US29373,29373,,,,
860US29374,29374,20.90666312709,41.81332625418,2.565356005,10.204188483496102
860US29375,29375,10.02,20.04,9.0,6.381519659
860US29376,29376,10.826387566973613,21.652775133947227,3.6656563763343444,4.674897221290171
860US29377,29377,8.94391304332,17.88782608664,9.195652174,7.784813868215181
860US29378,29378,4.01,8.02,7.0,1.758892622
860US29379,29379,6.783317443506682,13.566634887013365,1.0043876379956123,3.532993592529482
860US29384,29384,22.126122448933877,44.252244897867755,1.5063168124936832,12.111779714735997
860US29385,29385,11.57039190459,23.14078380918,7.85605924,7.817912334870644
860US29386,29386,,,,
860US29388,29388,17.744817437960002,35.489634875920004,6.501903447,10.41923096941082
860US29395,29395,,,,
860US29401,29401,2.0575731468375733,4.115146293675147,8.0,0.8171890081586967
860US29402,29402,3.06,6.12,8.0,1.309593859
860US29403,29403,2.0899101025,4.179820205,8.025069638,1.012003479270187
860US29404,29404,9.848211278560001,19.696422557120002,9.0,5.603677747877689
860US29405,29405,5.23580291666,10.47160583332,8.946802191,2.186310300418047
860US29406,29406,5.6047122392499995,11.209424478499999,9.0,2.95185449914121
860US29407,29407,5.086471471466472,10.172942942932943,8.0,1.796565289320758
860US29409,29409,,,,
860US29410,29410,8.86570256755,17.7314051351,9.0,4.607294887738796
860US29412,29412,8.227300272702697,16.454600545405395,7.592551816407448,4.102594681321401
860US29413,29413,2.64,5.28,8.0,1.239407434
860US29414,29414,8.226940958596941,16.453881917193883,7.130295628130296,3.053879121313511
860US29415,29415,4.92,9.84,9.0,1.951443668
860US29416,29416,5.99,11.98,8.0,1.318839618
860US29417,29417,3.48,6.96,8.0,1.743835955
860US29418,29418,11.21001393097,22.42002786194,9.0,4.545470583780456
860US29419,29419,8.1,16.2,9.0,5.291965626
860US29420,29420,10.11751720014,20.23503440028,8.764596931,3.4429465826556904
860US29422,29422,2.98,5.96,8.0,1.900440975
860US29423,29423,10.07,20.14,9.0,4.221491132
860US29424,29424,1.6604145280999998,3.3208290561999996,8.0,0.5530585241573751
860US29425,29425,,,,
860US29426,29426,39.075968817559996,78.15193763511999,0.304008909,17.720980050370514
860US29429,29429,21.671037103969997,43.342074207939994,2.710011964,12.063571809511885
860US29431,29431,27.84852840284853,55.69705680569706,0.9717479049717479,18.95539369746025
860US29432,29432,59.817378647267375,119.63475729453475,0.002855511002855511,24.570144863654775
860US29434,29434,32.4,64.8,0.0,21.03423136
860US29435,29435,24.557630554800003,49.115261109600006,1.0,11.478367943344264
860US29436,29436,31.88683983217316,63.77367966434632,0.41125541158874457,17.9243692740752
860US29437,29437,31.876423052519996,63.75284610503999,0.683063949,20.806584766262162
860US29438,29438,51.05182692209,102.10365384418,0.0,21.175441481551484
860US29439,29439,14.85735224608,29.71470449216,6.001182033,8.41959331808617
860US29440,29440,12.337816809872182,24.675633619744364,1.0341522599658477,5.912709273569953
860US29442,29442,0.0,0.0,1.0,1.066573731
860US29445,29445,8.160811244080813,16.321622488161626,8.476876394476877,3.4540804324893144
860US29446,29446,39.831371233000006,79.66274246600001,0.225195095,17.70121708903759
860US29447,29447,,,,
860US29448,29448,35.035069554719996,70.07013910943999,0.198608964,22.692879236749523
860US29449,29449,49.206623940129994,98.41324788025999,0.0,13.829548183730923
860US29450,29450,18.26472019596,36.52944039192,1.8304947280000001,11.188170380544374
860US29451,29451,11.623585453699999,23.247170907399997,6.883919892,4.580313038751205
860US29452,29452,44.02,88.04,0.0,19.21293471
860US29453,29453,32.25691574,64.51383148,0.028616852,20.922214261367444
860US29455,29455,31.10916356672,62.21832713344,3.245542473,8.895339012663815
860US29456,29456,7.46960586327,14.93921172654,7.375562863,3.0491701287189694
860US29457,29457,11.86,23.72,7.0,5.731854138
860US29458,29458,31.727827155649997,63.455654311299995,0.33580247,19.016855406068643
860US29461,29461,15.274824947014826,30.549649894029653,2.6599734446599737,8.214206709949698
860US29464,29464,4.1862351173,8.3724702346,8.0,2.0169065971099998
860US29465,29465,0.0,0.0,8.0,0.635420864
860US29466,29466,4.506889002836889,9.013778005673778,5.627928383627928,2.6862513528748977
860US29468,29468,43.02,86.04,0.0,20.36778075
860US29469,29469,21.01,42.02,1.0,10.65389576
860US29470,29470,31.440357815580356,62.88071563116071,2.376996807376997,10.292828485164872
860US29471,29471,48.645864924455864,97.29172984891173,0.0,16.825873024295063
860US29472,29472,25.797903162419995,51.59580632483999,1.361799466,13.666373692108658
860US29474,29474,21.45796824869,42.91593649738,0.956825397,9.689974656083864
860US29475,29475,18.35866863947,36.71733727894,1.0,8.341414888939564
860US29476,29476,,,,
860US29477,29477,41.59735123455735,83.1947024691147,0.0,19.06044025478977
860US29479,29479,36.597223839570006,73.19444767914001,0.0,22.85658690779509
860US29481,29481,33.97731009132731,67.95462018265462,0.8641644328641644,14.307594527561202
860US29482,29482,7.16,14.32,8.0,3.78625861
860US29483,29483,15.914332642294335,31.82866528458867,4.607862307607863,7.817000406460213
860US29484,29484,9.98,19.96,8.0,5.375061227
860US29485,29485,13.49738829747,26.99477659494,6.228128609,6.796234870254601
860US29486,29486,12.00127254884,24.00254509768,5.41323048,3.1294509383350415
860US29487,29487,75.37,150.74,0.0,13.48898861
860US29488,29488,12.84270954515,25.6854190903,0.998899198,5.021130256567281
860US29492,29492,12.54464715226,25.08929430452,7.839588464,5.153063009976929
860US29493,29493,28.99,57.98,1.0,14.76330083
860US29501,29501,8.65663033473,17.31326066946,2.074921998,4.255073437203768
860US29502,29502,5.11,10.22,2.0,2.136622396
860US29503,29503,2.68,5.36,2.0,0.683742191
860US29505,29505,5.058394707531604,10.116789415063208,2.0,2.665244860887051
860US29506,29506,7.233796966976203,14.467593933952406,2.346881700653118,3.8273843030279657
860US29510,29510,31.224041344545956,62.44808268909191,0.4232372345767627,17.68500240038971
860US29511,29511,23.239871690339996,46.47974338067999,3.437377963,13.635565787883206
860US29512,29512,22.48180552536458,44.96361105072916,2.101587990695236,12.91660985299391
860US29516,29516,28.20698197852,56.41396395704,1.031531532,16.297769220566924
860US29518,29518,34.63858823036,69.27717646072,0.017647059,22.648064771669233
860US29519,29519,,,,
860US29520,29520,10.133096730386901,20.266193460773803,1.0386917189613083,4.109023378351549
860US29525,29525,20.83461340467,41.66922680934,1.989690722,13.851955613598845
860US29526,29526,11.553289169086579,23.106578338173158,4.0131503550263,5.445633999358208
860US29527,29527,15.997652865877653,31.995305731755305,2.644692956644693,9.093254964076886
860US29528,29528,9.26,18.52,4.0,5.509042305
860US29530,29530,16.091493596179998,32.182987192359995,1.998717948,12.483711223033737
860US29532,29532,16.32751554636752,32.65503109273504,2.8984043988984043,9.423120741865837
860US29536,29536,7.64511635752,15.29023271504,2.536348369,3.7475075570887872
860US29540,29540,20.27716038937284,40.55432077874568,2.4117002635883,11.275451283662512
860US29541,29541,12.03133661344,24.06267322688,2.0,6.759855736023406
860US29543,29543,16.7575000014,33.5150000028,2.0,10.698255933590527
860US29544,29544,24.573228010749997,49.14645602149999,2.932332806,15.165045670829407
860US29545,29545,13.546051655000001,27.092103310000002,1.2435424350000002,7.2466889370772805
860US29546,29546,25.44911783942,50.89823567884,1.8551678740000002,17.964317653468434
860US29547,29547,10.557482518682516,21.11496503736503,2.405594405594406,6.064725955997964
860US29550,29550,13.049092659239093,26.098185318478187,1.2667133762667135,5.1523716624296725
860US29551,29551,15.38,30.76,1.0,5.171756794
860US29554,29554,35.38981046836,70.77962093672,0.048619695,22.477787998284903
860US29555,29555,42.58219856299,85.16439712598,0.0,24.45812601284847
860US29556,29556,41.71888189698,83.43776379396,0.0,24.05801453836213
860US29560,29560,30.215865639145864,60.43173127829173,0.8321903428321903,21.093553178521702
860US29563,29563,17.02,34.04,2.0,10.98414418
860US29564,29564,43.71,87.42,0.0,25.50980303
860US29565,29565,14.21201439618,28.42402879236,2.803090861,8.102326924742187
860US29566,29566,18.20985645176,36.41971290352,2.082006822,12.266380704974816
860US29567,29567,11.62,23.24,2.0,7.902397725
860US29568,29568,16.046292381016293,32.09258476203259,3.3442004113442003,9.658460950225944
860US29569,29569,8.37521851524,16.75043703048,2.465212705,4.555818634903102
860US29570,29570,16.72465083199,33.44930166398,1.014726841,8.11269431080569
860US29571,29571,17.2549387941,34.5098775882,1.867585879,6.011408606847244
860US29572,29572,3.45503519801,6.91007039602,3.693176274,1.8742559522713251
860US29574,29574,9.796960820033037,19.593921640066075,1.7236963892763035,5.39255431229881
860US29575,29575,11.73141874789,23.46283749578,4.0,5.8405755079908825
860US29576,29576,6.138604785158604,12.277209570317208,4.106003683106004,2.4923341812477515
860US29577,29577,10.24863363196,20.49726726392,4.0,6.054568812059984
860US29578,29578,8.93,17.86,4.0,6.376113363
860US29579,29579,11.94372089756372,23.88744179512744,3.969857045969857,4.450767995050355
860US29580,29580,42.20242105012,84.40484210024,0.0,24.13976375761994
860US29581,29581,20.27442181958,40.54884363916,2.226909091,11.961737946702968
860US29582,29582,13.522486027492487,27.044972054984974,3.128008073128008,9.297510502696737
860US29583,29583,25.334535857044536,50.66907171408907,1.3592452823592451,15.190153624778722
860US29584,29584,20.989663370159665,41.97932674031933,1.522772277522772,11.291414053631094
860US29585,29585,14.418144497700002,28.836288995400004,2.0058739070000002,7.226290045272172
860US29587,29587,11.56,23.12,4.0,5.462000956
860US29588,29588,14.115438159160878,28.230876318321755,4.0,6.274147055078196
860US29589,29589,,,,
860US29590,29590,40.32239692733,80.64479385466,0.118798043,23.49929422815666
860US29591,29591,28.088197959131804,56.17639591826361,0.814506989185493,17.37452486295351
860US29592,29592,15.81673004079,31.63346008158,3.163498099,8.737780072539671
860US29593,29593,22.19966850564,44.39933701128,2.313075506,13.582519498880012
860US29594,29594,16.66,33.32,1.0,8.024334414
860US29596,29596,15.04,30.08,1.0,6.841811407
860US29597,29597,10.02,20.04,4.0,7.781119443
860US29598,29598,6.6,13.2,4.0,4.782355424
860US29601,29601,3.51524033908,7.03048067816,9.788862688,1.3677967899893182
860US29602,29602,4.36,8.72,10.0,1.564070158
860US29603,29603,4.36,8.72,10.0,1.564070158
860US29604,29604,4.11,8.22,9.0,0.913473491
860US29605,29605,7.29281563025,14.5856312605,9.123748282,2.7228728684077463
860US29606,29606,4.44,8.88,10.0,1.590340159
860US29607,29607,5.957868633622131,11.915737267244262,9.582993075417006,2.9269961357206276
860US29608,29608,7.93,15.86,10.0,3.674811551
860US29609,29609,8.361567388020001,16.723134776040002,9.620575425,3.4782758738140394
860US29610,29610,6.79,13.58,10.0,3.494440299
860US29611,29611,4.891811193141811,9.783622386283621,10.087728709087727,2.3263158327317384
860US29612,29612,1.86,3.72,10.0,0.807704963
860US29613,29613,,,,
860US29614,29614,7.71,15.42,9.0,3.483802901
860US29615,29615,4.592514206387485,9.18502841277497,10.290830460709168,1.9393733819094667
860US29616,29616,0.0,0.0,11.0,0.551138513
860US29617,29617,8.018407938220001,16.036815876440002,9.811444256,3.3801967477485415
860US29620,29620,8.367103858672897,16.734207717345793,1.8628733991371262,4.8963872643974184
860US29621,29621,6.15114790245,12.3022958049,2.982102297,3.5212125702298147
860US29622,29622,0.0,0.0,2.0,0.687612059
860US29623,29623,4.54,9.08,2.0,2.639822369
860US29624,29624,6.6608885099999995,13.321777019999999,2.0,2.9222571204962327
860US29625,29625,9.038747212582507,18.077494425165014,2.504299088991402,5.052534598013275
860US29626,29626,12.29523093606,24.59046187212,2.0,6.734907785538718
860US29627,29627,8.775043126944956,17.550086253889912,3.26052978973947,6.380356642723774
860US29628,29628,20.470694844079997,40.941389688159994,1.955993052,11.904560633206069
860US29630,29630,19.425026004734974,38.85005200946995,4.047649367952351,10.646325433114002
860US29631,29631,17.43324558264675,34.8664911652935,3.949637543050362,9.38001945587083
860US29632,29632,,,,
860US29633,29633,13.48,26.96,4.0,8.542081859
860US29634,29634,,,,
860US29635,29635,23.32396954841397,46.64793909682794,2.3644670033644672,11.602974548242171
860US29636,29636,12.56,25.12,8.0,5.091602089
860US29638,29638,23.35963801124,46.71927602248,1.58435682,12.78167020741348
860US29639,29639,23.058330495,46.11666099,1.9846678020000001,11.99191348140859
860US29640,29640,6.511948802931949,13.023897605863898,7.709353533709353,3.13405611218039
860US29641,29641,5.44,10.88,7.0,2.304641659
860US29642,29642,9.689389709199391,19.378779418398782,9.334921444334922,5.0031586401285715
860US29643,29643,20.947066272582934,41.89413254516587,2.2566483747433512,10.669852103598961
860US29644,29644,13.30175157609,26.60350315218,5.950454863,5.085364042975176
860US29645,29645,20.646013039627974,41.29202607925595,3.6660146666679707,10.442469382328875
860US29646,29646,7.56075475403,15.12150950806,1.907600484,3.3939952616383375
860US29647,29647,,,,
860US29648,29648,3.56,7.12,2.0,1.557203827
860US29649,29649,8.270141274439858,16.540282548879716,1.9902350100097648,4.448672673159738
860US29650,29650,6.19647055713647,12.39294111427294,10.116387699116387,3.1347560421951934
860US29651,29651,9.562886664164228,19.125773328328457,9.170134070659731,6.275522797115413
860US29652,29652,6.56,13.12,10.0,4.837149413
860US29653,29653,16.422526445387472,32.845052890774944,2.0,9.814115537324561
860US29654,29654,19.332113259102112,38.664226518204224,2.1923901381923905,10.751152005060401
860US29655,29655,23.31852238756852,46.63704477513704,2.1187659471187663,12.971926807778376
860US29656,29656,,,,
860US29657,29657,12.95951918941,25.91903837882,5.3355044970000005,6.595690398109951
860US29658,29658,22.49,44.98,1.0,13.12304045
860US29659,29659,25.52,51.04,1.0,13.24166514
860US29661,29661,14.094695212784698,28.189390425569396,4.308621639308622,7.755221366896112
860US29662,29662,9.460721397189277,18.921442794378553,8.736580035263419,4.726176911194919
860US29664,29664,22.49,44.98,1.0,13.12304045
860US29665,29665,10.42,20.84,2.0,6.035417455
860US29666,29666,17.060546956400547,34.12109391280109,0.9575424569575424,9.812981043209732
860US29667,29667,16.71581818109,33.43163636218,4.072727273,8.469953734617468
