GEOID,MhTmDr,MhTmDr2,MhCntDr,MhMinDis
85216,1.71,3.42,112,0.815305994
85224,2.918503258,5.837006516,139.2344041,1.174420126
85225,2.673944088,5.347888176,127.2714116,1.359327618
85226,3.337492991,6.674985982,143.8535289,1.392694661
85233,3.544861278,7.089722556,129.5706939,1.902393512
85234,4.402797596,8.805595192,120.0808844,1.76144182
85236,0,0,77,0.911121429
85244,3.22,6.44,126,1.5120693
85246,1.77,3.54,132,0.451799569
85248,7.525904316,15.05180863,109.7240861,5.119482177
85249,3.814163977,7.628327954,80.7447312,4.903365039
85250,4.40820559,8.81641118,169.0834586,1.742526391
85251,2.352738332,4.705476665,171.086542,1.21359316
85252,3.18,6.36,173,1.166450078
85253,4.920422671,9.840845342,160.0859325,1.622916985
85254,3.810647707,7.621295415,151.3246753,2.123566946
85255,3.913613545,7.82722709,100.1738639,1.939988385
85256,0,0,120,4.881251855
85257,1.948856484,3.897712968,172.3961461,1.076300653
85258,1.071160713,2.142321427,159.2226403,1.024765867
85259,6.016280152,12.0325603,118.9916177,1.665790748
85260,4.153037857,8.306075714,152.5360451,1.659652381
85261,0,0,161,0.474811686
85262,24.32415685,48.64831369,10.631654,10.66285565
85263,31.07817101,62.15634202,0.062570781,10.79659267
85264,26.43228038,52.86456076,26.20560745,9.0900679
85266,12.93962229,25.87924458,64.27459428,5.382300129
85267,4.72,9.44,155,2.097986778
85268,15.14111177,30.28222355,67.77227855,1.672551635
85269,15.35,30.7,69,1.767305354
85271,3.18,6.36,173,1.166450078
85274,3.72,7.44,167,0.964471823
85275,2.12,4.24,130,0.797794916
85277,0,0,128,0.410695939
85280,4.62,9.24,175,1.758005845
85281,3.28739806,6.574796119,173.8580568,1.084426324
85282,1.414729217,2.829458434,170.2638226,0.737678503
85283,1.888879738,3.777759476,166.6039393,0.790829472
85284,4.327245424,8.654490849,157.1120246,1.745772978
85285,1.38,2.76,173,0.353524308
85286,5.936511186,11.87302237,116.5446,2.658171483
85287,,,,
85288,3.236295838,6.472591676,175.3597415,1.246830251
85295,2.623402546,5.246805092,85.48676046,1.157410905
85296,3.840872559,7.681745119,102.0429207,1.789059137
85297,3.676656442,7.353312883,76.73949885,0.947585157
85298,4.776300969,9.552601938,67.31758875,1.790130123
85299,7.46,14.92,115,3.578883371
85301,2.812465139,5.624930279,138.5067403,1.101683996
85302,1.560221925,3.12044385,127.4129679,0.704319279
85303,4.200452853,8.400905706,121.1257827,2.035517211
85304,2.026130703,4.052261406,116.7751294,0.63828004
85305,8.106707531,16.21341506,16.53878644,3.440425225
85306,2.778049031,5.556098062,82.31072705,0.875134473
85307,6.93484337,13.86968674,16.23315692,2.975509805
85308,3.832608489,7.665216978,57.62236886,1.231959045
85309,7.76,15.52,16,3.542486386
85310,7.16109275,14.3221855,49.52785184,2.590803721
85311,2.31,4.62,143,0.569838781
85312,0,0,119,0.541630661
85318,4.72,9.44,17,0.280549199
85320,55.9,111.8,0,7.883088532
85321,0,0,1,12.84576126
85322,41.98590165,83.9718033,0,14.85347656
85323,2.915961507,5.831923015,21.39587434,1.4111662
85324,7.400447548,14.8008951,0.757407407,19.05898751
85325,38.14499999,76.28999998,0,37.87993686
85326,16.42624058,32.85248115,10.67607677,5.766262772
85327,22.32,44.64,17,5.065716349
85328,44.24,88.48,0,18.02685962
85329,7.486562303,14.97312461,109.8249202,2.059295622
85331,13.71100512,27.42201025,69.94264337,4.617902775
85332,18.40115606,36.80231212,1,19.83380947
85333,71.17825843,142.3565169,0,47.74520757
85334,44.24,88.48,0,18.02685962
85335,7.261688522,14.52337704,16,2.655915897
85336,3.678266867,7.356533734,8.158257671,1.398328442
85337,39.40722839,78.81445678,0,29.12745004
85338,8.331571207,16.66314241,13.97070904,4.473405643
85339,7.938673155,15.87734631,115.4507867,1.504443808
85340,6.083859134,12.16771827,15.57484354,2.592418867
85341,,,,
85342,21.25520222,42.51040444,3.774816177,12.89983903
85343,30.50605264,61.01210528,0.289473679,9.689381204
85344,11.0951711,22.1903422,1.699619772,6.086081478
85345,6.897742494,13.79548499,25.87832621,1.798701191
85346,29.54156655,59.08313311,1.712627986,23.13762035
85347,48.84340206,97.68680413,0,40.64424547
85348,38.69440404,77.38880808,0,38.54999289
85349,3.70120882,7.40241764,12.95368711,1.889470604
85350,12.08770976,24.17541953,15.99765185,6.016289689
85351,6.060356176,12.12071235,16.87336485,1.810158917
85352,44.73,89.46,0,38.91579657
85353,7.955478222,15.91095644,111.4936376,1.943513161
85354,49.76147777,99.52295555,0,18.3132207
85355,8.535529599,17.0710592,15.91962232,5.150157094
85356,30.26794847,60.53589694,3.854156536,25.32300526
85357,67.35,134.7,0,37.15957012
85359,30.57,61.14,0,22.54358132
85360,5.82,11.64,4,2.334666703
85361,23.15055925,46.3011185,5.588815084,10.69748154
85362,23.78966101,47.57932202,1,20.41946076
85363,9.695452768,19.39090554,16,1.041028672
85364,1.319612613,2.639225226,15.5666116,0.674746161
85365,8.585666884,17.17133377,14.79788687,5.424702909
85366,1.53,3.06,16,0.855721075
85367,14.96508115,29.93016231,14.65104583,10.82993726
85372,6.33,12.66,17,2.137865533
85373,7.876897598,15.7537952,17,1.850191996
85374,4.348946065,8.697892129,16.29925892,1.727339846
85375,3.270281327,6.540562655,17,3.072101343
85376,0,0,17,2.108103307
85377,17.9956989,35.99139781,29.38025922,6.228186613
85378,6.905014219,13.81002844,17,3.010974518
85379,4.508171573,9.016343147,16,2.605179412
85380,5.83,11.66,17,1.572831973
85381,3.917094301,7.834188602,17,1.049261447
85382,6.339797689,12.67959538,17,1.449367455
85383,9.156971406,18.31394281,12.5382225,3.137442794
85385,4.92,9.84,17,0.867535529
85387,11.63520359,23.27040719,13.22388589,6.549615588
85388,7.248223205,14.49644641,16.07649493,3.121939335
85390,14.62136216,29.24272433,0.854431263,7.826746309
85392,2.250660078,4.501320156,15.04024235,0.948434028
85395,1.925715342,3.851430685,15.91312385,2.423065624
85396,20.53843834,41.07687668,7.127243218,7.648172718
85501,3.741841767,7.483683534,2.045253165,3.244654586
85530,,,,
85531,0,0,4,2.974591784
85532,0.379177332,0.758354665,1.987202925,1.971336078
85533,2.608933605,5.217867211,0.935613682,23.33835809
85534,0,0,1,3.058100563
85535,16.68,33.36,2,13.43983935
85536,16.68,33.36,2,13.43983935
85539,9.099556805,18.19911361,1.445746307,5.243491721
85540,35.64773212,71.29546425,0.120243531,7.677688583
85541,10.75474104,21.50948207,3.154364383,7.135865876
85542,53.6,107.2,0,17.81621473
85543,16.76183875,33.52367749,1.997171146,13.45742627
85544,24.38,48.76,1,13.03042642
85545,29.67011461,59.34022923,0.988538682,10.35635789
85546,16.79327987,33.58655974,2.63572241,9.002709633
85547,0,0,5,0.781977434
85548,7.38,14.76,4,0.450206649
85550,0,0,0,33.57285139
85551,46.1,92.2,0,20.73586724
85552,0.063293694,0.126587389,3.253731344,3.277518781
85553,62.96,125.92,0,26.54075142
85554,82.68207944,165.3641589,0,19.52355725
85601,56.71,113.42,0,23.82946801
85602,9.73810646,19.47621292,3.451918683,2.821580124
85603,11.40206906,22.80413811,3.327622565,6.759958049
85605,38.22,76.44,0,29.6596834
85606,30.83031118,61.66062235,0,14.95574814
85607,0.489991005,0.97998201,5.925764192,2.128053741
85608,0,0,6,0.268504665
85609,16.6472103,33.2944206,2.896995708,8.993236912
85610,41.92366603,83.84733206,0,24.14290133
85611,49.06515359,98.13030719,0.843003411,17.82593565
85613,3.710046402,7.420092804,8,3.749249292
85614,8.215463216,16.43092643,19.003384,3.092807399
85615,15.07204938,30.14409876,8.372845288,3.42212063
85616,16.55844296,33.11688593,10.99724011,10.15575155
85617,35.5922898,71.1845796,0.064400716,13.904338
85618,53.07775809,106.1555162,0.050147493,20.70072678
85619,41.36541556,82.73083112,0,10.57794741
85620,25.21,50.42,4,6.634276644
85621,2.709786505,5.41957301,5.003101144,1.856462804
85622,8.991603404,17.98320681,13.60941829,4.856730271
85623,16.33073054,32.66146108,0.469091985,18.54615938
85624,54.48362573,108.9672515,0.19005848,19.45694057
85625,33.0433589,66.0867178,0,18.78101703
85626,0,0,6,5.742228323
85627,,,,
85628,2.57,5.14,5,1.260203948
85629,9.39535079,18.79070158,28.82716482,6.33239552
85630,16.50710669,33.01421338,4.754972874,9.801088317
85631,38.47711433,76.95422865,0,7.144445801
85632,40.23264198,80.46528395,0,27.3234573
85633,,,,
85634,0,0,1,4.430746551
85635,1.910345223,3.820690446,8.707297642,1.298148486
85636,0,0,9,0.63642597
85637,49.16894978,98.33789956,0,18.29092821
85638,32.09659638,64.19319277,0.197289157,19.28927791
85639,,,,
85640,12.88,25.76,6,17.81990347
85641,26.23280536,52.46561071,25.9641632,12.79757847
85643,15.82575524,31.65151048,0.83281954,7.35575052
85645,39.68503682,79.37007364,2.306332842,17.3641831
85646,12.88,25.76,6,17.81990347
85648,14.61849623,29.23699246,5.277319831,8.352804511
85650,9.900613994,19.80122799,8.601116359,4.163145533
85652,7.83,15.66,64,3.743642919
85653,10.89868639,21.79737278,29.52535015,5.046086524
85654,12.36,24.72,53,2.926606777
85658,17.5245937,35.04918739,24.65085683,3.716380226
85701,0.505675424,1.011350849,65.02348291,0.4864095
85702,1.51,3.02,65,0.329359445
85703,1.61,3.22,66,0.696877478
85704,4.692966258,9.385932516,61.49560851,1.418836934
85705,1.839141589,3.678283179,65.2525076,0.650476724
85706,2.950611316,5.901222632,64.50590971,1.679987128
85707,5.67,11.34,62,2.159806896
85708,5.67,11.34,62,2.159806896
85709,,,,
85710,2.319163641,4.638327283,60.09841679,0.947995289
85711,2.376645429,4.753290857,62.97869481,0.958844789
85712,0.747031787,1.494063575,62.31732185,0.468791886
85713,3.670391628,7.340783256,64.22648032,1.426398142
85714,1.517470528,3.034941057,64.92493065,0.84970599
85715,2.237356914,4.474713828,59.39785638,1.477728128
85716,1.225851952,2.451703903,63.29609834,0.525712236
85717,2.25,4.5,64,0.644857344
85718,5.198610736,10.39722147,61.39246584,2.232878454
85719,1.781014438,3.562028876,64.07912358,0.61274159
85721,,,,
85723,,,,
85724,,,,
85725,0,0,65,0.516561962
85726,2.81,5.62,64,1.383706701
85728,0,0,64,1.362304842
85730,3.933887539,7.867775079,60.35789413,1.345691246
85731,0,0,61,0.550659381
85732,0,0,63,0.142011993
85733,2.25,4.5,64,0.644857344
85734,2.57,5.14,64,1.655210069
85735,19.46045572,38.92091143,26.54085527,8.232838903
85736,27.28549217,54.57098434,1.892983342,13.73109074
85737,12.6123928,25.2247856,50.78456513,3.022106655
85738,0,0,14,2.26890025
85739,11.64730633,23.29461266,11.87750891,2.724684318
85740,4.34,8.68,65,0.91153655
85741,4.884880633,9.769761267,64.50614714,2.094262997
85742,8.486621963,16.97324393,60.57863881,2.313429782
85743,12.65805737,25.31611475,47.76213722,6.612779684
85744,,,,
85745,3.85345612,7.70691224,63.46620643,1.482875294
85746,4.081644633,8.163289266,63.76950493,1.713541319
85747,12.83263138,25.66526275,53.32162975,5.678115469
85748,6.784698414,13.56939683,57.49885769,3.50271289
85749,11.62330256,23.24660513,48.48424134,5.022462605
85750,4.664149184,9.328298368,59.85753443,1.934963869
85751,0,0,62,0.351471547
85752,6.57,13.14,65,3.135446768
85754,0,0,64,0.603721601
85755,5.225903507,10.45180701,46.17053521,2.262864349
85756,8.392266654,16.78453331,59.64264695,4.18896249
85757,6.879288842,13.75857768,56.24624305,2.337354478
85901,8.360169141,16.72033828,6.63669018,3.997731575
85902,0,0,7,0.696950431
85911,,,,
85920,38.72,77.44,0,19.86951509
85922,0,0,1,24.66884667
85923,7.44,14.88,1,2.850406503
85924,66.54532535,133.0906507,0,21.50213903
85925,8.493913046,16.98782609,2.341897233,5.439752362
85926,,,,
85927,38.72,77.44,0,19.86951509
85928,19.42755712,38.85511425,0.674152876,6.43122206
85929,2.148028327,4.296056654,6.989182228,1.685041996
85930,38.72,77.44,0,19.86951509
85931,66.88,133.76,0,31.62454658
85932,38.72,77.44,0,19.86951509
85933,2.17985684,4.359713679,1,1.833571739
85934,7.44,14.88,1,2.850406503
85935,7.715099576,15.43019915,6.993193852,2.79516807
85936,13.0818628,26.1637256,1.95595668,9.688753287
85937,20.51543355,41.0308671,0.544319002,10.05344619
85938,8.281473086,16.56294617,2.358356941,8.086755938
85939,25.74939885,51.4987977,4.811813905,6.133224476
85940,38.45274085,76.9054817,0,16.03393417
85941,,,,
85942,0,0,1,8.300198319
86001,4.72102804,9.44205608,6.639402132,2.924357262
86002,0,0,7,0.911545657
86003,0,0,7,0.753108136
86004,10.37938458,20.75876915,6.017195458,4.191375438
86005,17.36416548,34.72833096,5.969212074,8.63172824
86011,,,,
86015,45.99,91.98,0,25.92702838
86016,,,,
86017,66.88,133.76,0,31.62454658
86018,14.23,28.46,1,27.44107415
86020,67.53,135.06,0,50.00460356
86021,31.76943799,63.53887597,0.699612403,3.599925712
86022,0,0,1,27.38940942
86023,1.702294892,3.404589783,0.96313912,67.30657123
86024,66.88,133.76,0,31.62454658
86025,1.226950827,2.453901655,1.168306011,8.688328412
86028,,,,
86029,0,0,1,7.589321883
86030,,,,
86031,,,,
86032,51.03,102.06,0,16.06952412
86033,0,0,1,2.159976215
86034,,,,
86035,82.7,165.4,0,35.10591133
86036,0,0,1,27.38940942
86038,66.88,133.76,0,31.62454658
86039,,,,
86040,1.899507718,3.799015435,1.999270694,1.387043445
86042,,,,
86043,,,,
86044,82.7,165.4,0,35.10591133
86045,75.35,150.7,0,46.27297284
86046,11.99566147,23.99132294,0.850539291,30.75748273
86047,6.737697225,13.47539445,2.615384616,7.975386436
86052,47.97,95.94,0,52.51681686
86053,67.53,135.06,0,50.00460356
86054,42.01,84.02,0,18.78867818
86301,4.315242439,8.630484878,19.50196898,1.372644181
86302,1.8,3.6,19,0.193259973
86303,4.84764547,9.69529094,18.42535874,1.983577457
86304,11.47,22.94,17,5.4826895
86305,23.3172677,46.6345354,12.45810057,4.991868389
86312,0,0,19,1.746105185
86313,,,,
86314,3.509638085,7.01927617,19.58076788,1.529554694
86315,10.04417874,20.08835747,19.32434682,4.741318176
86320,50.6,101.2,0.2,34.64083394
86321,70.99,141.98,0,21.72357803
86322,8.29948799,16.59897598,3.034778875,5.124113281
86323,16.35705529,32.71411058,13.67377242,5.913526776
86324,2.969131133,5.938262267,3.230976793,2.740859943
86325,10.85631891,21.71263781,4,5.734547364
86326,2.913034803,5.826069605,3.978199897,1.641749286
86327,6.938523913,13.87704783,13.67238459,4.573960028
86329,14.54450786,29.08901572,6.820866144,8.465093066
86331,0,0,1,5.298855423
86332,22.31934035,44.63868069,1,20.25965851
86333,16.53541632,33.07083264,4.015612482,12.76059314
86334,16.67730896,33.35461792,3.952099028,9.158608703
86335,15.26476044,30.52952088,2.552535724,5.259597857
86336,25.83725477,51.67450954,2.855939345,4.547595097
86337,63.25,126.5,0,26.10310441
86338,41.6,83.2,0,15.59047921
86339,32.7,65.4,0,6.514468019
86340,21.3,42.6,3,2.178865853
86341,21.25,42.5,1,5.804940322
86342,,,,
86343,0,0,1,17.83387423
86351,22.17779461,44.35558923,1.123106062,6.257114955
86401,6.891329145,13.78265829,4.94961565,7.833338106
86402,1.651073676,3.302147352,6,1.555398488
86403,1.918798526,3.837597053,4,1.051240984
86404,8.80822515,17.6164503,3.92227488,5.031681398
86405,0,0,4,0.514551833
86406,6.82315081,13.64630162,4.210310336,3.663990433
86409,6.648229009,13.29645802,5.78916387,3.866517981
86411,27.38697674,54.77395348,1.829457364,26.12740983
86413,25.597673,51.195346,4.844663132,12.38215915
86426,12.46870922,24.93741845,10,6.283511601
86427,12.45,24.9,10,9.08291988
86429,11.46092404,22.92184808,8.722443328,6.017537371
86430,14.2,28.4,9,2.36855585
86431,23.14,46.28,5,21.24672151
86432,0,0,1,38.81994858
86433,79.69,159.38,0,26.9790388
86434,71.29375001,142.5875,0,39.74358928
86435,0,0,1,68.79175205
86436,16.33691429,32.67382857,4.668571429,6.630571987
86437,23.13545455,46.27090911,1.545454546,27.08083462
86438,79.69,159.38,0,26.9790388
86439,0,0,10,0.39494897
86440,13.79796064,27.59592129,8.203339295,6.531685622
86441,39.51055258,79.02110515,0.00804721,27.74035916
86442,2.791663795,5.583327589,9.763265117,1.192938316
86443,41.69,83.38,0,33.4799757
86444,39.39088414,78.78176827,0,33.3900121
86445,41.63887098,83.27774196,0.011520735,33.43052341
86446,12.45,24.9,10,9.08291988
86502,67.95,135.9,0,22.36806799
86503,0,0,0,45.60664308
86504,,,,
86505,66.64,133.28,0,37.74002333
86506,,,,
86507,,,,
86508,,,,
86510,,,,
86511,,,,
86512,51.04,102.08,0,40.49085078
86514,46.91,93.82,0,35.48682298
86515,,,,
86520,,,,
86535,,,,
86538,,,,
86540,,,,
86544,46.91,93.82,0,35.48682298
86545,,,,
86547,0,0,0,56.60972324
86556,,,,
87001,10.38857142,20.77714284,18.79683638,9.022576374
87002,17.67269697,35.34539395,3.653091411,10.70199587
87004,5.219884732,10.43976946,31.85186915,2.258308407
87005,77.00380744,154.0076149,0,34.61459873
87006,46.60956309,93.21912618,0.087378642,22.27611906
87007,29.81,59.62,1,16.59936411
87008,13.69900669,27.39801337,29.46800382,6.967086417
87009,0,0,0,45.18872327
87010,26.00046512,52.00093023,4,19.06773829
87011,48.3,96.6,0,22.83274609
87012,33.6555,67.311,0.325,14.47140064
87013,0.031085659,0.062171319,0.983316733,16.51367657
87014,17.21180511,34.42361022,0.648344789,16.11847778
87015,9.596188245,19.19237649,11.35826068,3.988895825
87016,41.64881471,83.29762941,0.04087194,23.70913083
87017,23.1492857,46.2985714,0.535714286,18.27754452
87018,0,0,1,16.32079707
87020,12.84033497,25.68066994,0.85684561,5.872210486
87021,76.63417141,153.2683428,0.011428572,34.43977096
87022,11.39843903,22.79687806,31.4707317,1.208650197
87023,20.54,41.08,2,15.0544261
87024,34.7277453,69.45549061,0,19.99217748
87025,48.75640995,97.51281991,0,19.06156965
87026,18.388478,36.776956,2.02378121,17.38323392
87027,0,0,1,16.32079707
87028,48.3,96.6,0,22.83274609
87029,0,0,1,26.66396322
87031,8.837999886,17.67599977,13.27523583,4.432224335
87032,41.7,83.4,0,23.74897331
87034,0,0,1,18.05583916
87035,28.34132405,56.68264809,0.673054582,15.22352663
87036,0,0,0,45.18872327
87037,0,0,1,31.38321555
87038,29.81,59.62,1,16.59936411
87040,29.81,59.62,1,16.59936411
87041,46.18999999,92.37999999,0,5.284763697
87042,5.800488541,11.60097708,28.8380308,3.211078528
87043,3.99736866,7.994737319,10.55410867,9.088480736
87044,50.23968153,100.4793631,0,11.92563133
87045,28.01146603,56.02293206,0.905840286,10.2135141
87046,0,0,0.961538462,17.84070066
87047,13.06805632,26.13611263,20.23582321,9.247828222
87048,8.978587979,17.95717596,33,2.821440571
87049,47.86,95.72,0,12.58196416
87051,77.02,154.04,0,34.61086657
87052,31.51412048,63.02824095,0,3.824251508
87053,48.77066421,97.54132841,0,18.99299322
87056,23.71063877,47.42127754,1.138766521,14.27459017
87059,24.14572627,48.29145255,11.90016043,10.01188496
87060,14.89,29.78,2,3.145146243
87061,41.7,83.4,0,23.74897331
87062,47.99195994,95.98391988,0,22.6357861
87063,0,0,0,45.18872327
87064,23.89983471,47.79966942,0.520661157,18.00563901
87068,12.09139086,24.18278172,25.21827412,4.004404096
87070,23.58,47.16,1,17.6592925
87072,51.51,103.02,0,5.814198737
87083,51.51,103.02,0,5.814198737
87101,,,,
87102,1.317862459,2.635724919,34.8174264,0.463220533
87103,1.69,3.38,35,0.412290205
87104,2.152896983,4.305793967,34.0921975,0.863151937
87105,4.855516947,9.711033894,33.78767698,1.73043941
87106,2.76952945,5.5390589,34.61810838,0.975808494
87107,1.849410288,3.698820577,33.87327478,0.874786107
87108,1.629251841,3.258503682,34.35213131,0.752423684
87109,4.611004884,9.222009768,33.39472424,1.786362479
87110,1.223194924,2.446389849,34.01752598,0.798645031
87111,6.505657563,13.01131513,33,2.504769583
87112,3.445512304,6.891024608,33.89682997,1.616893026
87113,3.406227969,6.812455939,33.19563839,1.702807455
87114,3.800448459,7.600896918,31.69574155,1.975866214
87115,,,,
87116,10.15,20.3,30,5.673787998
87117,,,,
87119,0,0,35,0.374897945
87120,6.581020837,13.16204167,33.07723978,2.014402431
87121,7.220184459,14.44036892,33.89043632,2.278877115
87122,4.059292048,8.118584097,32.96343267,1.553198023
87123,5.217415452,10.4348309,33.76054531,2.982912015
87124,3.778108112,7.556216224,31.61880776,1.532567128
87125,0,0,35,0.205391071
87131,,,,
87144,7.023930752,14.0478615,26.04653367,2.827638416
87151,,,,
87153,2.22,4.44,34,1.062209295
87154,4.28,8.56,33,1.645829387
87174,2.28,4.56,33,0.899150888
87176,0,0,34,0.575134919
87181,4.1,8.2,34,2.184839944
87184,4.8,9.6,33,1.779992392
87185,10.15,20.3,30,5.673787998
87187,3.15,6.3,33,2.452003577
87190,0,0,34,0.575134919
87191,4.28,8.56,33,1.645829387
87192,2.22,4.44,34,1.062209295
87193,2.05,4.1,33,0.728691567
87194,3,6,34,0.439540232
87195,3.09,6.18,35,1.047035437
87196,3.13,6.26,35,0.947347553
87197,0,0,34,0.685669285
87198,0,0,34,0.381018213
87199,4.15,8.3,33,2.096789051
87301,6.631090423,13.26218085,2.167321923,2.67310462
87302,,,,
87305,3.271229467,6.542458934,2,1.852998242
87310,46.68,93.36,0,18.33829032
87311,26.63940963,53.27881926,2,10.59054031
87312,48.4,96.8,0,14.50619222
87313,1.41595463,2.83190926,0.97731569,11.51389287
87315,77.02,154.04,0,34.61086657
87316,43.27093118,86.54186236,0.044534412,11.88328634
87317,9.762631578,19.52526316,2,3.609963618
87319,8.21,16.42,2,3.303517883
87320,,,,
87321,48.85815244,97.71630488,0,14.95558449
87322,19.96254629,39.92509258,2.328703704,6.433446038
87323,55.19999997,110.3999999,0.389534884,23.76448154
87325,,,,
87326,36.8431161,73.6862322,0.036659878,19.76770602
87327,51.94957447,103.8991489,0,31.98346596
87328,54.12,108.24,0,26.43266121
87347,47.95929078,95.91858156,0,14.26557802
87357,69.62,139.24,0,36.31646409
87364,,,,
87365,,,,
87375,12.28502513,24.57005027,1.959798994,7.152465512
87401,6.236801977,12.47360395,2.926917743,2.650284284
87402,9.770160719,19.54032144,3,1.473779857
87410,25.47803661,50.95607323,2.430632631,9.560016435
87412,49.14996783,98.29993565,0,23.54164555
87413,21.32981625,42.65963251,2.532125206,11.84011654
87415,18.36,36.72,3,5.294258136
87416,17.53883281,35.07766562,3,11.96769336
87417,10.08087511,20.16175022,3,6.779534377
87418,30.5,61,0,12.39743919
87419,53.28484262,106.5696852,0,23.90968014
87420,77.05,154.1,0,40.26313833
87421,19.37,38.74,3,13.01741824
87455,,,,
87461,77.05,154.1,0,40.26313833
87499,3.53,7.06,3,2.08880569
87501,4.37116332,8.74232664,5.433459393,1.757946364
87502,0,0,4,0.670221694
87504,0,0,8,0.222063826
87505,3.632724658,7.265449315,4.431354782,1.912724172
87506,19.10032028,38.20064055,5.70369961,5.901258007
87507,7.895424345,15.79084869,3.86899178,3.251363701
87508,16.41883708,32.83767417,4.179225426,8.87126336
87510,51.5275,103.055,0,12.06402302
87511,16.21321526,32.42643052,7,3.472009184
87512,0,0,1,10.75744223
87513,61.15242478,122.3048496,0,11.78777455
87514,47.17719626,94.35439252,0,11.42941876
87515,0,0,1,26.66396322
87516,49.86,99.72,0,8.60090755
87517,68.16,136.32,0,12.15953483
87518,0,0,1,26.66396322
87519,68.16,136.32,0,12.15953483
87520,0,0,1,26.66396322
87521,3.533079849,7.066159698,1.619771863,4.413893839
87522,17.55294279,35.10588558,4.324250682,5.684164762
87523,0,0,3,2.963506256
87524,8.52,17.04,0.875,10.93270381
87525,48.2,96.4,0,11.75745254
87527,,,,
87528,0,0,0.035913313,43.2994686
87529,46.18110784,92.36221568,0.009201325,10.11579054
87530,53.2008,106.4016,0,15.53918412
87531,17.26,34.52,7,3.480992525
87532,6.938829105,13.87765821,7.419044664,3.530334518
87535,17.33294655,34.66589309,4.128244273,8.721473739
87537,15.90075725,31.80151451,5.207126946,9.476525705
87538,35,70,0,9.115119593
87539,60.3,120.6,0,30.28302182
87540,19.48202363,38.96404726,4.502215658,14.34653538
87543,,,,
87544,15.56464644,31.12929287,1.186335405,13.69122217
87547,32.98272019,65.96544037,0,11.56831091
87548,60.3,120.6,0,30.28302182
87549,68.16,136.32,0,12.15953483
87551,0,0,1,26.66396322
87552,2.825242242,5.650484485,1.661821706,4.801024893
87553,0.255555558,0.511111115,1.972222222,3.183700072
87554,60.3,120.6,0,30.28302182
87556,0.226445173,0.452890347,0.996677741,10.76210034
87557,12.71711168,25.43422337,0.82961039,6.430685224
87558,0,0,1,10.75744223
87560,1.113320075,2.22664015,0.968190855,9.744844612
87562,5.833333345,11.66666669,0.833333333,9.657131374
87564,,,,
87565,33.72395835,67.44791669,0.036458333,9.138832608
87566,10.63259575,21.2651915,7,3.394769661
87567,26.51,53.02,5,7.072484326
87569,16.92719102,33.85438204,0.719101123,14.46093855
87571,33.61961473,67.23922945,0.311915312,7.339585407
87573,43.14,86.28,0,11.32573301
87574,12.61,25.22,8,5.778292139
87575,0,0,1,26.66396322
87576,9.2,18.4,1,6.542218274
87577,67.83808874,135.6761775,0,12.90179368
87578,0,0,7,4.656523017
87579,8.909090912,17.81818182,1.031620553,6.432985837
87580,48.2,96.4,0,11.75745254
87581,60.3,120.6,0,30.28302182
87582,17.26,34.52,7,3.480992525
87583,0,0,1,9.76553373
87592,7.65,15.3,4,2.539782082
87594,1.2,2.4,8,0.713659871
87701,9.654869762,19.30973952,2.604701272,4.173955863
87710,0,0,1,13.08933614
87711,7.821050225,15.64210045,1.789954338,10.93709624
87712,0,0,1,7.84957007
87713,59.82,119.64,0,18.98148267
87714,0,0,1,13.08933614
87715,59.82,119.64,0,18.98148267
87718,0,0,1,13.08933614
87722,0,0,1,7.84957007
87723,59.82,119.64,0,18.98148267
87724,0,0,2,7.966753648
87728,0,0,1,13.08933614
87729,0,0,1,13.08933614
87730,0,0,1,22.33258851
87731,31.51896985,63.0379397,1.575376884,11.40704842
87732,49.26726883,98.53453767,0.176408077,17.01772337
87733,0,0,1,22.33258851
87734,0,0,1,7.909970834
87735,0,0,1,7.84957007
87736,0,0,1,7.84957007
87740,54.1112808,108.2225616,0.000724988,28.83657106
87742,21.01,42.02,3,11.48058245
87743,0,0,0.989010989,22.69534368
87745,21.01,42.02,3,11.48058245
87746,11.81248278,23.62496557,0.84137931,24.54011146
87747,0,0,1,13.08933614
87749,0,0,1,13.08933614
87750,0,0,1,7.84957007
87752,0,0,1,7.84957007
87753,0,0,1,7.84957007
87801,9.321061431,18.64212286,1.908834382,3.290022893
87820,0,0,1,9.228716102
87821,0.150559286,0.301118573,0.995525727,23.80902788
87823,47.925,95.85,0,22.63604487
87824,0,0,1,9.118523893
87825,46.65,93.3,0,21.96726071
87827,0,0,1,23.8475487
87828,48.06227274,96.12454549,0.012987012,22.69012286
87829,0,0,1,23.8475487
87830,0,0,1,9.118523893
87831,47.442,94.884,0,22.38269369
87832,45.385375,90.77075,0.175,21.06235788
87901,59.84230696,119.6846139,0,60.30363562
87930,0,0,0,43.04112261
87931,0,0,0,43.04112261
87933,0,0,0,56.14713403
87935,0,0,0,56.14713403
87936,37.05145037,74.10290074,0,29.38133566
87937,48.34671379,96.69342757,0,33.79780318
87939,0,0,0,43.04112261
87940,40.28,80.56,0,27.04904617
87941,40.28,80.56,0,27.04904617
87942,1.111272716,2.222545432,0,43.35785242
87943,0,0,0,43.04112261
88001,2.872277435,5.744554871,8.441603518,1.086892951
88002,50.39,100.78,0,22.33848038
88003,5.919435803,11.83887161,7.790707322,2.062582017
88004,3.04,6.08,8,0.585424325
