"GEOID","TotPop","MaleP","FemP","Ovr16","Ovr16P","Ovr18","Ovr18P","Ovr21","Ovr21P","Ovr65","Ovr65P","SRatio","SRatio18","SRatio65","WhiteE","AsianE","PacIsE","HisE","AmIndE","TwoPlsE","OtherE","SomeCollege","EduNoHsP","EduHsP","BachelorsP","GradSclP"
"48091",174552,49.81,50.19,140637,80.57,135761,77.78,119091,68.23,32385,18.55,99.24,97.28,89.57,130460,2765,72,48664,634,27690,8516,17.84,5.8,21.72,27.44,14.77
"48093",13786,50.52,49.48,11057,80.2,10626,77.08,9483,68.79,3263,23.67,102.08,99.56,91.04,10170,63,0,4002,109,3085,289,19.71,15.4,32.61,13.7,6.28
"48095",3301,65.59,34.41,2935,88.91,2880,87.25,2363,71.58,656,19.87,190.58,201.28,95.24,2566,54,0,1024,2,499,58,15.91,20.5,43.19,8.84,4.32
"48097",42473,50.19,49.81,33670,79.27,32526,76.58,28293,66.61,7897,18.59,100.75,98.44,86.16,33507,294,14,8719,225,5270,1752,21.47,11.61,31.22,15.68,7.91
"48099",83772,50.47,49.53,66527,79.41,64716,77.25,56119,66.99,9221,11.01,101.91,102.71,77.22,51794,1664,617,16992,535,14568,2986,27.32,9.34,30.25,12.53,6.13
"48101",1302,50.61,49.39,1036,79.57,1015,77.96,883,67.82,339,26.04,102.49,105.04,120.13,855,0,0,338,0,330,53,21.9,20.41,24.79,15.6,6.2
"48103",4623,48.6,51.4,3668,79.34,3420,73.98,2641,57.13,694,15.01,94.57,117.69,86.06,1818,113,6,3160,11,685,1871,16.03,24.41,41.03,10.14,4.21
"48105",2881,54.25,45.75,2379,82.58,2214,76.85,1986,68.93,622,21.59,118.59,90.41,98.09,1070,0,0,1795,0,439,1355,25.76,34.22,25.49,6.79,4.21
"48107",5072,50.63,49.37,3965,78.17,3772,74.37,3286,64.79,969,19.1,102.56,102.14,88.52,3517,50,9,2831,6,697,661,18.62,21.57,38.22,11.34,2.79
"48109",2181,54.29,45.71,1768,81.06,1710,78.4,1431,65.61,583,26.73,118.76,118.52,149.15,1008,23,0,1899,61,975,110,10.39,26.7,47.6,15.43,0.87
"48111",7180,53.19,46.81,5042,70.22,4841,67.42,4265,59.4,689,9.6,113.63,126.45,125.16,4472,3,0,3781,128,1538,1025,14.99,19.27,45.72,13.6,2.12
"48113",2603816,49.58,50.42,2017885,77.5,1941989,74.58,1684460,64.69,298992,11.48,98.32,96.07,78.7,1062078,178176,1469,1061995,18019,449280,307957,16.84,18.32,22.49,21.45,13.4
"48115",12311,58.26,41.74,9683,78.65,9369,76.1,8218,66.75,1663,13.51,139.61,153.37,78.82,6717,51,2,6815,21,2852,1791,16.39,27.68,35.11,11.98,2.49
"48117",18487,50.82,49.18,13280,71.83,12727,68.84,10933,59.14,2461,13.31,103.35,98.84,82.43,9767,8,0,14000,244,5890,2221,15.82,28.59,40.98,8.23,3.59
"48119",5345,45.09,54.91,4182,78.24,4076,76.26,3619,67.71,1097,20.52,82.11,93.05,89.46,4316,4,0,466,14,481,84,21.91,10.05,36.33,14.58,4.96
"48121",945644,49.48,50.52,748460,79.15,720747,76.22,618891,65.45,106051,11.21,97.94,95.31,81.48,573342,97666,838,191815,6524,124311,41337,16.76,6.59,16.75,31.75,16.64
"48123",19853,52.35,47.65,15874,79.96,15366,77.4,13611,68.56,3953,19.91,109.86,116.29,82.5,12111,98,0,7017,194,2145,3839,17.38,14.58,40.83,10.89,4.86
"48125",1641,50.4,49.6,1356,82.63,1286,78.37,1147,69.9,401,24.44,101.6,112.43,77.43,1282,1,3,558,19,90,222,17.27,15,35.62,13.83,5.28
"48127",8507,50.24,49.76,6394,75.16,6094,71.64,5055,59.42,1409,16.56,100.97,92.01,73.1,2592,15,0,7403,99,4893,848,21.06,25.61,36.13,5.45,5.59
"48129",3276,50.85,49.15,2745,83.79,2690,82.11,2240,68.38,882,26.92,103.48,93.65,63.94,2856,82,0,399,12,89,60,21.8,16.46,32.7,10.95,5.2
"48131",9824,51.4,48.6,7520,76.55,7278,74.08,6351,64.65,1533,15.6,105.78,119,90.67,6657,0,0,8038,62,2781,255,23.25,26.43,34.9,4.28,2.69
"48133",17846,50.13,49.87,14370,80.52,14022,78.57,12059,67.57,3910,21.91,100.54,102.39,88.62,14719,67,5,3013,102,2315,233,19.84,15.03,33.31,15.14,7.07
"48135",163206,51.35,48.65,118656,72.7,113701,69.67,98740,60.5,16038,9.83,105.55,105.74,81.94,87032,2010,62,101602,1161,33497,31146,21.34,22.37,30.47,11.46,5.19
"48137",1392,55.46,44.54,1168,83.91,1168,83.91,893,64.15,315,22.63,124.52,143.82,176.32,1191,0,0,610,2,57,120,23.1,21.58,22.67,21.91,4.01
"48139",203927,49.54,50.46,156569,76.78,149972,73.54,128997,63.26,26397,12.94,98.2,94.99,82.58,131379,1583,309,56354,1395,26963,15289,20.17,12.35,26.96,18.97,9.63
"48141",866275,49.69,50.31,663465,76.59,637480,73.59,551077,63.61,111186,12.83,98.76,97.42,76.09,339519,10988,1558,716543,7922,336573,141122,20.06,19.35,24.89,17.1,8.26
"48143",43244,48.94,51.06,35254,81.52,34223,79.14,27396,63.35,6292,14.55,95.83,92.6,84.3,34681,439,112,9508,296,3820,3286,17.37,12.94,26.27,21.48,11.02
"48145",17063,47.35,52.65,13817,80.98,13459,78.88,11307,66.27,3315,19.43,89.93,88.51,90.41,9887,989,0,4166,52,2095,587,26.07,15.12,32.8,9.79,5.17
"48147",36525,53.43,46.57,29747,81.44,28729,78.66,25119,68.77,6502,17.8,114.75,116.53,89.29,30109,198,10,4616,146,2603,1147,20.79,13.23,35.57,13.48,6.69
"48149",24783,50.16,49.84,20431,82.44,19810,79.93,17752,71.63,6519,26.3,100.62,96.26,88.57,19639,90,4,5355,79,2187,1294,14.89,9.75,36.54,19.81,7.35
"48151",3661,51.41,48.59,2954,80.69,2899,79.19,2544,69.49,792,21.63,105.79,101.69,83.76,2811,9,0,965,12,534,155,21.23,9.68,36.49,12.25,5.98
"48153",5294,50.36,49.64,4066,76.8,3917,73.99,3303,62.39,1017,19.21,101.45,94.44,86.95,3686,9,0,3051,7,643,806,14.84,25.42,29.8,13.2,3.52
"48155",1079,40.69,59.31,838,77.66,825,76.46,672,62.28,313,29.01,68.59,80.68,105.92,787,3,0,118,5,237,44,24.67,18.76,29.39,10.78,3.69
"48157",859721,49.27,50.73,655912,76.29,628018,73.05,539045,62.7,104644,12.17,97.12,93.94,86.3,318338,187639,403,210272,3248,118237,55288,14.99,8.07,17.6,29.53,19.77
"48159",10522,50.58,49.42,8469,80.49,8142,77.38,6966,66.2,2323,22.08,102.35,95.01,96.53,8282,20,0,1500,29,1316,332,20.57,9.12,27.14,19.27,10.04
"48161",19813,52.36,47.64,15795,79.72,15306,77.25,13371,67.49,3957,19.97,109.93,110.17,85.17,13449,41,0,3321,78,2960,382,21.16,13.41,35.26,11.31,4.58
"48163",18019,59.56,40.44,14157,78.57,13334,74,11654,64.68,2221,12.33,147.31,157.24,83.1,8391,391,0,13977,42,5595,2786,13.37,29.42,40.72,7.06,4.33
"48165",21904,51.58,48.42,15153,69.18,14074,64.25,12185,55.63,2062,9.41,106.52,98.85,89.7,16823,6,0,8723,0,3386,1148,16.19,41.73,30.68,6.66,1.39
"48167",354721,49.35,50.65,279984,78.93,270087,76.14,234646,66.15,54316,15.31,97.45,95.22,85.56,228663,11842,111,91727,1319,53396,15570,19.55,10.15,23.13,22.88,11.37
"48169",5435,62.67,37.33,4528,83.31,4406,81.07,3812,70.14,805,14.81,167.87,190.05,114.1,3320,14,0,2717,38,937,558,18.73,31.94,32.98,7.26,3.36
"48171",27202,49.19,50.81,22641,83.23,21925,80.6,19825,72.88,8077,29.69,96.8,93.13,84.87,23081,91,77,6092,151,2399,1280,19.04,10.72,24.7,22.26,13.07
"48173",1070,56.73,43.27,841,78.6,796,74.39,697,65.14,165,15.42,131.1,112.84,101.22,729,0,0,290,0,306,35,24.62,12.44,14.36,32.69,7.18
"48175",7096,50.23,49.77,5737,80.85,5668,79.88,5118,72.13,1733,24.42,100.91,101.45,91.7,5339,1,0,2288,30,1155,210,16.62,15.98,29.87,13.17,5.81
"48177",19764,49.94,50.06,15172,76.77,14605,73.9,12860,65.07,3851,19.48,99.78,95.4,75.36,12826,124,97,10035,24,3888,1563,17.64,23.01,39.07,9,3.65
"48179",21131,53.29,46.71,16532,78.24,15818,74.86,13822,65.41,3463,16.39,114.09,113.74,81.98,16471,233,36,6499,263,1366,1786,21.32,15.24,36.14,12.08,3.32
"48181",139988,49,51,109958,78.55,106228,75.88,92274,65.92,25021,17.87,96.08,93.6,82.97,110428,1808,105,22190,802,14635,4660,20.24,9.54,31.1,16.02,7.72
"48183",124860,48.87,51.13,96123,76.98,92536,74.11,79892,63.99,19772,15.84,95.59,92.52,76.74,76025,1657,38,24748,296,19709,2706,22.62,13.24,28.29,15.3,7.06
"48185",30385,54.82,45.18,24193,79.62,23546,77.49,20564,67.68,5634,18.54,121.32,118.64,95.56,19302,124,21,7691,161,4529,2696,21.61,18.05,30.77,12.53,6.93
"48187",178368,49.97,50.03,140183,78.59,134976,75.67,116321,65.21,25942,14.54,99.87,97.05,84.47,108064,3081,107,68626,696,38818,13396,16.98,10.7,28.61,20.41,10.51
"48189",32247,52.01,47.99,24521,76.04,23575,73.11,20351,63.11,4523,14.03,108.38,111.47,84.54,20276,203,17,19597,555,5781,4099,17.82,24.88,33.3,9.65,5.98
"48191",2827,48.67,51.33,2252,79.66,2211,78.21,1960,69.33,696,24.62,94.83,100.39,93.87,1773,12,0,975,29,462,411,19.81,16.7,34.57,12.9,4.92
"48193",8320,49.75,50.25,6690,80.41,6475,77.82,5756,69.18,2078,24.98,99,101.26,88.22,7225,5,3,1129,23,784,122,17.67,11.65,35.48,18.37,5.9
"48195",5182,51.43,48.57,3828,73.87,3686,71.13,3078,59.4,718,13.86,105.88,106.63,88.95,3687,6,0,2575,48,1185,245,17.32,25.38,21.66,23.33,7.07
"48197",3529,52.96,47.04,2858,80.99,2811,79.65,2372,67.21,768,21.76,112.59,121.95,116.95,2746,44,0,949,16,455,147,21.9,14.3,34.03,12.25,2.77
"48199",57126,49.2,50.8,44620,78.11,42954,75.19,37439,65.54,9955,17.43,96.86,94.43,80.7,48845,277,8,3723,104,3591,818,19.81,10.09,37.31,15.8,4.97
"48201",4758579,49.73,50.27,3658965,76.89,3515154,73.87,3046573,64.02,543463,11.42,98.92,97.08,81.56,1910341,343379,3898,2065668,40420,929664,621788,17.53,17.52,22.72,20.99,12.75
"48203",69584,48.61,51.39,55007,79.05,52662,75.68,44648,64.16,11934,17.15,94.61,92.99,83.46,45279,425,2,10129,435,5794,3435,21.12,10.85,32.48,15.28,7.22
"48205",5307,58.88,41.12,4197,79.08,4109,77.43,3841,72.38,877,16.53,143.22,159.76,80.45,3641,16,12,1629,42,1031,210,15.53,16.92,34.9,14.38,8.7
"48207",5390,53.36,46.64,4547,84.36,4450,82.56,3775,70.04,1240,23.01,114.4,116.17,88.16,4222,9,0,1402,4,423,404,17.92,16.69,35.01,13.36,9.14
"48209",256429,49.86,50.14,204625,79.8,198459,77.39,167078,65.16,30511,11.9,99.45,97.45,85.4,170650,4947,302,100152,1843,52273,15907,18.84,8.51,21.24,27.11,14.77
"48211",3311,54.39,45.61,2604,78.65,2535,76.56,2201,66.48,635,19.18,119.27,114.62,79.89,2473,0,0,1099,14,343,412,16.57,15.48,32.91,20.78,3.67
"48213",83658,49.35,50.65,67856,81.11,65722,78.56,57744,69.02,18727,22.39,97.45,94.26,87.42,67374,591,87,11964,312,9158,1706,19.95,12.48,33.57,13.27,6.94
"48215",880921,49.36,50.64,636603,72.27,604282,68.6,512204,58.14,101496,11.52,97.46,94.91,80.4,348336,8981,195,809705,3170,419107,95062,19.03,30.65,25.17,13.94,6.38
"48217",36664,50.12,49.88,29096,79.36,28096,76.63,24482,66.77,7442,20.3,100.49,98.94,91.71,28634,279,0,8284,220,2328,2948,20.07,13.07,34.17,12.09,6.37
"48219",21455,49.76,50.24,16443,76.64,15760,73.46,13660,63.67,3263,15.21,99.04,98.46,88.07,13547,49,0,10644,82,5440,1568,20.99,20.11,28.46,12.72,5.59
"48221",64198,48.48,51.52,52677,82.05,50917,79.31,45637,71.09,16302,25.39,94.09,93.41,89.49,55175,474,27,8569,234,5853,1741,20.37,7.74,27.9,22.57,9.84
"48223",37351,49.24,50.76,29213,78.21,28237,75.6,24551,65.73,6858,18.36,97.01,94.67,84.21,30031,338,41,6812,150,2630,1520,19.54,15.37,34.05,13.5,6.53
"48225",22042,53.72,46.28,18181,82.48,17627,79.97,15682,71.15,4825,21.89,116.1,119.07,85.08,13899,152,5,3096,153,2094,875,19.84,17.33,37.75,10.8,4.72
"48227",33127,56.31,43.69,26377,79.62,25666,77.48,21738,65.62,4329,13.07,128.87,130.76,97.4,23000,384,33,15547,131,5221,2496,21.56,18.78,33.16,10.46,4.88
"48229",3331,60.97,39.03,2894,86.88,2733,82.05,2138,64.18,370,11.11,156.23,172.6,104.42,1219,0,0,2181,38,1749,300,15.4,40.08,25,10.83,1.55
"48231",104917,49.36,50.64,82371,78.51,79382,75.66,68064,64.87,16382,15.61,97.48,94.73,86.16,76798,1123,12,21575,941,9918,7733,20.5,13.68,33.58,14.41,7.49
"48233",20413,51.06,48.94,15807,77.44,15273,74.82,13334,65.32,3549,17.39,104.31,102.02,87.08,15112,137,42,5011,367,3135,1128,25.1,14.17,32.03,11.98,3.98
"48235",1432,48.04,51.96,1116,77.93,1089,76.05,939,65.57,311,21.72,92.47,84.1,70.88,993,0,0,428,4,88,347,28.3,10.78,25.96,19.21,2.91
"48237",8623,54.53,45.47,6984,80.99,6705,77.76,5925,68.71,1504,17.44,119.92,129.39,93.32,7511,52,0,1589,2,516,237,22.99,19.75,33.07,11.22,4.34
"48239",15081,50.68,49.32,12006,79.61,11423,75.74,9963,66.06,2971,19.7,102.76,105.72,91.55,10940,313,0,4948,15,1791,1128,16.99,17.02,36.82,12.09,3.76
"48241",32807,49.11,50.89,26108,79.58,25094,76.49,22383,68.23,6790,20.7,96.51,91.94,83.36,24577,158,8,2248,2,2010,991,17.82,11.66,46.08,8.55,4
"48243",1740,57.53,42.47,1465,84.2,1446,83.1,1412,81.15,680,39.08,135.45,129.22,110.53,1254,0,0,540,0,416,59,32.72,13.33,13.61,18.89,11.55
"48245",253939,51.46,48.54,197615,77.82,191375,75.36,167535,65.97,38422,15.13,106.01,105.76,80.8,111975,9552,150,59759,1037,30226,16852,20.17,15.12,32.39,13.28,6.17
"48247",4797,55.39,44.61,3200,66.71,3133,65.31,2608,54.37,405,8.44,124.16,117.38,74.57,2661,46,0,3757,0,1917,150,18.79,21.24,40.94,13.76,5.2
"48249",38863,49.85,50.15,29312,75.42,28235,72.65,24740,63.66,6147,15.82,99.41,98.35,85.32,30485,190,77,30860,188,5917,1693,18.2,20.79,37.29,11.35,3.83
"48251",188820,50.32,49.68,145753,77.19,139921,74.1,121539,64.37,26499,14.03,101.27,98.85,82.6,143407,2109,188,46403,942,23213,9745,19.11,13.08,34.03,16.43,7.12
"48253",19968,64.35,35.65,17071,85.49,16655,83.41,14747,73.85,3169,15.87,180.49,205.62,96.83,13119,92,0,5671,117,2721,1819,19.08,18.91,38.63,8.69,2.53
"48255",14819,57.24,42.76,12111,81.73,11836,79.87,10408,70.23,2206,14.89,133.89,148.1,87.27,8743,243,8,7863,57,3540,1154,15.49,22.83,36.78,10.55,5.47
"48257",160718,49.45,50.55,119858,74.58,114732,71.39,99003,61.6,17500,10.89,97.81,94.65,82.63,96408,2724,17,42372,870,24687,8944,19.58,13.66,29.04,18.21,7.08
"48259",46971,49.13,50.87,37715,80.29,36296,77.27,31686,67.46,9348,19.9,96.6,94.66,84.82,36524,484,32,11114,63,6624,2829,17.66,6.44,16.55,31.57,17.55
"48261",52,55.77,44.23,49,94.23,49,94.23,47,90.38,26,50,126.09,122.73,62.5,10,1,0,47,1,40,0,19.15,53.19,19.15,8.51,2.13
"48263",727,54.2,45.8,615,84.59,600,82.53,562,77.3,242,33.29,118.32,95.68,49.38,635,0,0,86,0,68,18,18.41,10.09,25.13,14.34,12.57
"48265",53166,48.76,51.24,44669,84.02,43379,81.59,38395,72.22,15227,28.64,95.15,93.11,87.46,41107,501,0,14049,279,7034,3395,18.46,9.68,29.06,19.55,11.67
"48267",4355,48.66,51.34,3743,85.95,3641,83.61,3169,72.77,1369,31.44,94.77,91.94,79.66,3440,0,0,1114,16,622,179,20.77,16.87,29.28,16.66,8.99
"48269",189,49.74,50.26,154,81.48,154,81.48,142,75.13,43,22.75,98.95,71.08,258.33,153,0,0,49,0,34,2,26.62,20.13,25.32,31.82,4.55
"48271",3140,53.79,46.21,2866,91.27,2866,91.27,2473,78.76,828,26.37,116.4,107.49,78.45,2259,0,0,1678,92,557,229,31.28,11.29,24.89,10.51,9.02
"48273",30629,50.31,49.69,24077,78.61,23265,75.96,19293,62.99,4044,13.2,101.24,101.07,82.66,16355,399,0,21830,318,10914,1592,19.77,16.17,32.82,14.99,8.73
"48275",3322,49.34,50.66,2546,76.64,2462,74.11,2167,65.23,619,18.63,97.39,95.63,66.85,2375,58,0,1124,7,526,224,22.31,14.77,37,11.01,4.59
"48277",50421,49.07,50.93,39557,78.45,38236,75.83,33533,66.51,9748,19.33,96.36,90.59,81.16,38898,453,117,4659,389,3421,889,19.06,11.97,33.82,13.78,6.8
"48279",12919,50.97,49.03,9795,75.82,9361,72.46,8067,62.44,2184,16.91,103.96,98.89,86.35,9208,121,36,7445,48,2510,603,17.22,22.61,34.1,9.91,4.34
"48281",22267,49.81,50.19,17956,80.64,17432,78.29,15153,68.05,4559,20.47,99.24,97.21,88.16,17206,277,5,4477,141,3029,705,23.81,9.72,29.76,15.09,6.55
"48283",6946,59.46,40.54,5537,79.71,5328,76.71,4443,63.96,1520,21.88,146.66,159.36,102.94,2966,6,0,5629,60,2551,1123,10.59,36.14,42.17,3.91,4.18
"48285",20479,49.34,50.66,16156,78.89,15622,76.28,13871,67.73,4817,23.52,97.39,94,82.05,15491,104,0,4046,10,1911,2146,16.83,12.87,37.63,14.91,5.99
"48287",17758,49.39,50.61,14283,80.43,13925,78.42,12536,70.59,3685,20.75,97.57,103.63,93.54,13194,12,0,4649,342,1814,555,16.44,16.8,37.91,14.04,4.67
"48289",16067,49.11,50.89,12811,79.73,12412,77.25,11100,69.09,3812,23.73,96.51,97.05,95.79,12852,32,0,2594,107,1004,900,19.35,13.69,38.26,10.84,6.22
"48291",97993,49.67,50.33,72173,73.65,69242,70.66,59861,61.09,11701,11.94,98.67,95.61,89.12,61723,522,17,36192,847,13034,13943,19.43,21.92,38.17,8.18,3.06
"48293",22185,50.57,49.43,17648,79.55,17194,77.5,15089,68.01,4588,20.68,102.33,101.1,84.04,13546,201,0,5126,39,4132,458,22.51,14.45,31.39,13.48,5.64
"48295",2964,47.47,52.53,2184,73.68,2074,69.97,1884,63.56,561,18.93,90.37,89.01,79.23,2079,0,14,1095,11,380,468,20.5,16.5,28.43,20.12,5.29
"48297",11444,53.39,46.61,9352,81.72,9100,79.52,8175,71.43,2313,20.21,114.55,121.74,102.36,8817,57,56,4815,18,1847,380,20.63,23.09,29.41,8.83,5.01
"48299",22011,48.43,51.57,18986,86.26,18579,84.41,16729,76,8132,36.95,93.9,92.44,91.84,19333,125,0,2787,38,1761,523,20.52,8.08,27.46,22.91,10.15
"48301",54,62.96,37.04,54,100,54,100,54,100,40,74.07,170,170,150,49,5,0,0,0,0,0,15.38,5.77,21.15,0,0
"48303",314633,49.34,50.66,249152,79.19,240399,76.41,203556,64.7,41139,13.08,97.38,95.71,78.46,210030,7492,333,112607,1890,48929,22772,19.64,11.19,25.55,20.1,13.23
"48305",5667,51.99,48.01,4294,75.77,4102,72.38,3647,64.36,896,15.81,108.27,106.45,94.36,3664,27,8,2356,64,1345,469,19.61,17.23,27.89,15.64,8.66
"48307",7565,49.82,50.18,6190,81.82,5939,78.51,5146,68.02,1783,23.57,99.29,98.44,85.34,5662,35,0,2325,59,1470,281,21.78,17.24,33.01,13.35,6.25
"48309",263608,48.97,51.03,206828,78.46,199939,75.85,168655,63.98,39781,15.09,95.95,92.8,79.07,167794,4233,130,70219,1366,43249,9759,19.68,11.91,27.3,16.76,11.01
"48311",623,42.86,57.14,386,61.96,386,61.96,338,54.25,102,16.37,75,102.81,72.88,384,0,0,339,4,200,35,25.14,11.58,44.07,13.84,1.13
"48313",13574,56.29,43.71,10939,80.59,10559,77.79,9315,68.62,2062,15.19,128.79,146.11,94.71,8442,113,6,3509,48,1863,973,19.56,19.8,38.52,11.09,3.45
"48315",9631,48.85,51.15,8081,83.91,7897,82,6967,72.34,2575,26.74,95.51,97.25,93.17,6881,37,18,436,83,407,120,23.46,13.39,36.53,13.5,2.49
"48317",5230,57.38,42.62,3891,74.4,3691,70.57,3223,61.63,562,10.75,134.63,117.37,103.62,3999,0,0,2383,0,671,496,11.87,16.23,41.65,11.99,5.79
"48319",3951,50.39,49.61,3159,79.95,3037,76.87,2801,70.89,1208,30.57,101.58,94.92,78.17,3342,29,0,826,0,303,274,16.18,15.75,20.86,26,14.13
"48321",36274,49.76,50.24,28013,77.23,26946,74.28,23924,65.95,6487,17.88,99.05,101.24,90.79,20293,626,58,15678,103,5178,6206,20.43,17.25,28.84,15.46,7.31
"48323",57770,49.96,50.04,41645,72.09,39758,68.82,33421,57.85,6874,11.9,99.83,96.5,76.98,20020,282,32,54797,944,30971,5386,19.15,32.27,28.35,11.38,3.95
"48325",52419,51.73,48.27,41939,80.01,40541,77.34,34973,66.72,9047,17.26,107.15,109.18,91.27,34127,316,0,26780,392,11897,4195,19.29,14.05,32.6,14.07,8.09
"48327",1964,52.55,47.45,1537,78.26,1498,76.27,1416,72.1,633,32.23,110.73,112.28,133.58,1594,0,0,549,21,269,72,17.19,23.25,24.97,16.02,6.88
"48329",171496,50.92,49.08,126913,74,121782,71.01,107646,62.77,18239,10.64,103.75,102.43,78.17,102681,3715,14,76792,991,29611,22057,20.75,13.76,23.51,21.17,9.78
"48331",25268,49.81,50.19,20108,79.58,19470,77.05,17242,68.24,5405,21.39,99.23,97.26,89.65,18542,45,47,6466,44,2667,1493,16.44,13.28,39.95,13.1,6.42
"48333",4499,51.12,48.88,3831,85.15,3690,82.02,3210,71.35,1298,28.85,104.59,102.23,101.87,3648,13,0,851,0,654,157,20.78,10.52,30.2,17.88,10.2
"48335",8989,62.51,37.49,7578,84.3,7323,81.47,6350,70.64,1320,14.68,166.74,172.23,78.38,5779,136,0,3481,97,1824,622,24.19,16.73,37.7,8.4,5.52
"48337",20599,48.68,51.32,16454,79.88,15885,77.12,13838,67.18,4489,21.79,94.84,94.43,86.27,18809,47,1,2463,104,1040,588,21.3,13.12,37.77,13.06,4.78
"48339",654722,49.74,50.26,504762,77.1,483927,73.91,417783,63.81,88541,13.52,98.97,96.85,85.43,467109,21686,477,177581,2953,94246,29190,17.99,9.84,23.31,24.61,13.29
"48341",21234,52.52,47.48,15300,72.05,14597,68.74,12826,60.4,2382,11.22,110.63,110.03,88.75,13014,500,0,12743,425,5318,980,17.16,29.81,34.94,9.02,3.02
"48343",12014,48.14,51.86,9652,80.34,9256,77.04,8183,68.11,2612,21.74,92.81,90.83,85.38,7853,121,4,1288,127,1031,649,23.7,12.94,35.88,10.55,4.99
"48345",1267,54.78,45.22,1072,84.61,1046,82.56,957,75.53,393,31.02,121.12,118.06,106.84,1075,0,0,102,4,138,17,19.83,14.27,35.36,16.89,5.14
"48347",64897,48.31,51.69,51186,78.87,49634,76.48,40449,62.33,10019,15.44,93.47,89.25,81.93,42724,563,26,13825,300,7132,2817,23.13,14.85,29.13,16.15,10.35
"48349",53735,49.38,50.62,40939,76.19,39384,73.29,33620,62.57,8950,16.66,97.56,94.91,86.26,32907,432,490,16796,183,8660,5183,22.54,20.65,29.06,11.89,5.18
"48351",12193,50.82,49.18,10035,82.3,9755,80,8563,70.23,2795,22.92,103.35,95.26,89.88,9187,84,20,415,73,590,54,17.37,15.55,49.58,4.4,1.84
"48353",14565,51.01,48.99,11312,77.67,10832,74.37,9491,65.16,2924,20.08,104.11,99.92,89.62,10042,14,0,5396,113,2602,1176,20.15,16.5,36.38,8.59,5.13
"48355",352829,49.77,50.23,277764,78.72,268391,76.07,233818,66.27,55080,15.61,99.08,96.72,82.33,193284,8322,99,219138,1554,116368,19076,20.25,14.74,29.25,15.29,8.39
"48357",9852,50.36,49.64,7203,73.11,6820,69.22,5986,60.76,1120,11.37,101.43,101.7,86.98,6802,27,0,5484,84,1311,1628,19.82,19.08,36.72,12.71,6.3
"48359",2097,59.47,40.53,1562,74.49,1346,64.19,1170,55.79,256,12.21,146.71,122.71,116.95,1716,3,0,513,0,193,30,24.78,12.19,24.06,18.36,6.9
"48361",84993,49.64,50.36,65761,77.37,63421,74.62,55769,65.62,13523,15.91,98.55,96.18,82.57,68653,662,67,7763,147,6627,1490,20.6,9.01,36.74,13.05,4.74
"48363",28920,49.31,50.69,22810,78.87,22205,76.78,19418,67.14,5778,19.98,97.28,93.43,88.52,23784,296,0,5846,151,2365,1587,19.54,13.86,35.82,12.45,6.23
"48365",22624,50.65,49.35,17967,79.42,17381,76.83,14996,66.28,4623,20.43,102.63,99.27,90.33,16794,91,4,2266,8,2837,301,21.42,14.96,30.61,12.5,5.37
"48367",158079,50.07,49.93,122922,77.76,118916,75.23,103445,65.44,25050,15.85,100.3,97.95,89.31,134222,1232,117,22268,645,16238,3374,19.5,9.48,25.96,20.92,10.66
"48369",9752,52.82,47.18,7354,75.41,6995,71.73,6018,61.71,1463,15,111.95,109.36,92.5,6536,19,0,6446,85,2480,597,17.63,27.28,28.14,12.5,4.2
"48371",14983,57.5,42.5,11737,78.34,11362,75.83,9702,64.75,1992,13.3,135.29,140.98,101.42,8767,331,22,10666,54,3274,1888,19.93,20.95,39.39,8.04,5.38
"48373",51780,53.76,46.24,42508,82.09,41240,79.64,36392,70.28,9797,18.92,116.25,118.32,106.99,39920,317,10,7799,838,5612,1010,20.13,18.21,38.59,9.06,4.35
"48375",116634,51.46,48.54,88827,76.16,85300,73.13,74409,63.8,16230,13.92,106,105.09,82.03,72161,5947,131,45218,679,18901,6506,19.31,22.6,30.68,11.98,5.35
"48377",6043,51.78,48.22,4504,74.53,4363,72.2,3720,61.56,1309,21.66,107.38,92.54,70.66,2231,1,0,4622,150,3473,123,15.24,33.95,21.9,12.2,7.99
"48379",12505,50.02,49.98,10327,82.58,10091,80.7,9016,72.1,3030,24.23,100.08,93.24,93.61,10903,96,0,1228,60,919,170,24.45,10.18,31.77,19.15,6.01
"48381",143791,49.42,50.58,113261,78.77,109341,76.04,94749,65.89,22506,15.65,97.69,95.85,82.06,111928,2796,208,34127,924,17175,5530,23.72,6.35,23.83,21.21,10.85
"48383",3259,51.76,48.24,2245,68.89,2129,65.33,1854,56.89,303,9.3,107.32,120.77,94.23,1243,64,0,2186,46,773,956,12.13,10.96,49.92,10.68,6.37
"48385",2821,54.8,45.2,2198,77.92,2069,73.34,1885,66.82,1014,35.94,121.25,112.55,106.1,2668,0,0,664,0,37,77,17.86,13.12,41.28,15.08,4.07
"48387",11621,48.67,51.33,9546,82.14,9271,79.78,8081,69.54,2970,25.56,94.82,94.77,86.44,8957,48,3,826,206,317,187,20.7,12.94,40.14,10.16,5.47
"48389",13219,59.35,40.65,10365,78.41,9937,75.17,8406,63.59,1622,12.27,146.03,157.93,91.95,5507,50,2,11206,161,2908,4390,17.77,28.74,40.11,5.64,1.23
"48391",6693,47.93,52.07,5428,81.1,5199,77.68,4625,69.1,1505,22.49,92.05,96.96,86.26,4143,15,0,3354,11,1697,334,20.29,17.35,37.2,10.59,3.21
