HEROP_ID,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US17009,0.0,0.0,,0.0,,,0.0,0.0,,61.18,218.03,,65.2,,,59.61,218.03,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,6937,4088,2849,0.41,0,0,0.0,,,,,,,,,,
050US17011,9.0,4.0,,0.0,,,1.0,0.0,,14.88,50.49,,53.84,,,40.27,149.56,,0.9,0.4,,0.0,,,0.1,0.0,,0.0,0.2,0.8,,34978,14904,20074,0.57,0,0,0.0,,,,,133.45,6939.5,64.25,27.0,1404.0,13.0
050US17013,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,48.47,134.09,661.92,70.12,199.4,,68.06,206.6,673.18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.5,,5089,0,5089,1.0,1,0,0.0,,,,,170.58,7648.83,158.84,4.94,221.51,4.6
050US17015,3.0,0.0,,0.0,,,6.0,1.0,1.0,30.92,115.17,,83.1,,,16.62,54.96,163.53,0.5,0.0,,0.0,,,1.0,0.17,0.17,0.0,0.0,1.0,,15387,2789,12598,0.82,0,0,0.0,,,,,186.24,1815.85,93.12,16.0,156.0,8.0
050US17017,4.0,1.0,1.0,0.0,,,4.0,1.0,1.0,22.95,66.12,196.57,64.81,,,22.95,66.12,196.57,0.8,0.2,0.2,0.0,,,0.8,0.2,0.2,0.0,0.2,0.8,,13642,6530,7112,0.52,0,0,0.0,,,,,,,,,,
050US17019,42.0,36.0,,40.0,26.0,,41.0,31.0,,6.8,19.73,,12.45,40.54,,10.76,35.41,,0.98,0.84,,0.93,0.6,,0.95,0.72,,0.77,0.23,0.0,,201081,175523,25558,0.13,0,0,0.0,,,,,123.67,3399.84,116.39,187.0,5141.0,176.0
050US17021,9.0,3.0,,0.0,,,0.0,,,16.91,54.07,,43.38,,,42.55,,,0.9,0.3,,0.0,,,0.0,,,0.0,0.5,0.5,,34800,19679,15121,0.43,0,0,0.0,,,,,256.46,6914.89,175.72,54.0,1456.0,37.0
050US17023,1.0,0.0,,0.0,,,1.0,0.0,,33.46,122.49,,111.16,,,41.45,167.45,,0.25,0.0,,0.0,,,0.25,0.0,,0.0,0.25,0.75,,16335,6609,9726,0.6,0,0,0.0,,,,,204.27,6373.2,142.99,20.0,624.0,14.0
050US17025,4.0,1.0,1.0,,,,0.0,0.0,,9.78,35.35,105.38,,,,37.88,168.94,,1.0,0.25,0.25,,,,0.0,0.0,,0.0,0.0,1.0,,13815,4872,8943,0.65,0,0,0.0,,,,,147.93,1923.08,123.27,12.0,156.0,10.0
050US17027,3.0,0.0,,0.0,,,1.0,0.0,,31.93,121.25,,64.74,,,35.87,123.11,,0.38,0.0,,0.0,,,0.12,0.0,,0.0,0.38,0.62,,37762,19350,18412,0.49,1,0,0.0,,,,,266.54,6089.98,105.0,66.0,1508.0,26.0
050US17029,10.0,6.0,3.0,0.0,,,0.0,,,17.15,50.76,149.3,65.0,,,46.18,,,0.83,0.5,0.25,0.0,,,0.0,,,0.0,0.75,0.25,,53873,40788,13085,0.24,0,0,0.0,,,,,292.85,11384.38,153.54,103.0,4004.0,54.0
050US17031,1319.0,1315.0,1055.0,1319.0,1066.0,,1319.0,1311.0,837.0,2.87,6.56,17.8,6.61,18.9,,3.91,9.44,25.98,1.0,1.0,0.8,1.0,0.81,,1.0,0.99,0.63,1.0,0.0,0.0,,5194675,5192322,2353,0.0,1,0,0.0,,,,,244.15,1503.6,198.4,8565.0,52747.0,6960.0
050US17033,5.0,2.0,2.0,0.0,,,0.0,0.0,,13.2,32.34,95.57,129.27,,,53.27,200.19,,0.83,0.33,0.33,0.0,,,0.0,0.0,,0.0,0.0,1.0,,19817,7894,11923,0.6,0,0,0.0,,,,,333.17,1267.67,130.02,41.0,156.0,16.0
050US17035,3.0,1.0,1.0,0.0,,,0.0,0.0,,14.51,40.23,119.64,91.55,,,37.05,136.54,,1.0,0.33,0.33,0.0,,,0.0,0.0,,0.0,0.0,1.0,,11048,0,11048,1.0,0,0,0.0,,,,,147.67,,280.57,10.0,,19.0
050US17037,21.0,15.0,6.0,0.0,,,20.0,12.0,,9.25,27.35,79.88,42.1,,,13.16,41.87,,1.0,0.71,0.29,0.0,,,0.95,0.57,,0.71,0.29,0.0,,105160,83807,21353,0.2,1,0,0.0,,,,,183.85,3353.27,89.18,134.0,2444.0,65.0
050US17039,5.0,2.0,,1.0,0.0,,4.0,2.0,,12.89,41.84,,36.96,165.25,,14.6,45.84,,1.0,0.4,,0.2,0.0,,0.8,0.4,,0.0,0.6,0.4,,16561,8487,8074,0.49,0,0,0.0,,,,,702.07,19025.02,504.3,71.0,1924.0,51.0
050US17041,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,35.35,116.71,386.28,46.78,191.61,,45.79,179.94,,0.4,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.4,0.6,,19980,7665,12315,0.62,0,0,0.0,,,,,115.44,13721.45,74.21,14.0,1664.0,9.0
050US17043,216.0,209.0,89.0,216.0,114.0,,216.0,214.0,81.0,5.33,13.28,36.6,11.52,31.1,,5.3,13.3,35.87,1.0,0.97,0.41,1.0,0.53,,1.0,0.99,0.38,1.0,0.0,0.0,,916924,916488,436,0.0,1,0,0.0,,,,,102.48,1626.13,83.84,632.0,10028.0,517.0
050US17045,4.0,3.0,3.0,0.0,,,0.0,0.0,,12.94,30.55,90.49,92.83,,,44.17,140.44,,0.8,0.6,0.6,0.0,,,0.0,0.0,,0.0,0.0,1.0,,18576,8953,9623,0.52,0,0,0.0,,,,,259.38,6262.16,120.43,28.0,676.0,13.0
050US17047,0.0,0.0,,0.0,,,0.0,0.0,,39.81,158.86,,70.7,,,42.88,166.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,6721,0,6721,1.0,0,0,0.0,,,,,360.11,9750.77,251.54,14.03,379.89,9.8
050US17049,7.0,3.0,,0.0,,,7.0,3.0,,14.39,42.21,,113.06,,,15.9,45.61,,0.88,0.38,,0.0,,,0.88,0.38,,0.0,0.5,0.5,,34242,13800,20442,0.6,0,0,0.0,,,,,213.85,7977.68,181.31,46.0,1716.0,39.0
050US17051,6.0,2.0,,0.0,,,2.0,0.0,,20.69,60.58,,92.41,,,39.78,139.77,,0.86,0.29,,0.0,,,0.29,0.0,,0.0,0.0,1.0,,22140,7309,14831,0.67,0,0,0.0,,,,,275.48,7959.98,275.48,38.0,1098.0,38.0
050US17053,4.0,2.0,,0.0,0.0,,4.0,1.0,,15.81,48.61,,47.82,198.28,,20.4,65.02,,0.8,0.4,,0.0,0.0,,0.8,0.2,,0.0,0.0,1.0,,14081,8198,5883,0.42,0,0,0.0,,,,,310.3,7447.19,155.15,26.0,624.0,13.0
050US17055,12.0,10.0,6.0,7.0,0.0,,12.0,6.0,4.0,5.8,16.65,49.03,27.37,123.58,,9.3,32.22,95.5,1.0,0.83,0.5,0.58,0.0,,1.0,0.5,0.33,0.0,0.08,0.92,,39561,20342,19219,0.49,0,0,0.0,,,,,395.97,9319.77,387.63,95.0,2236.0,93.0
050US17057,8.0,5.0,,0.0,,,0.0,0.0,,23.61,64.78,,58.94,,,46.67,191.66,,0.67,0.42,,0.0,,,0.0,0.0,,0.0,0.5,0.5,,37069,14818,22251,0.6,0,0,0.0,,,,,340.11,6050.3,250.6,76.0,1352.0,56.0
050US17059,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,32.06,94.83,282.34,68.22,,,32.06,94.83,282.34,0.5,0.0,0.0,0.0,,,0.5,0.0,0.0,0.0,0.0,1.0,,5589,0,5589,1.0,0,0,0.0,,,,,360.37,9750.74,251.57,10.93,295.74,7.63
050US17061,5.0,1.0,1.0,0.0,,,1.0,0.0,,18.51,56.51,168.29,63.27,,,44.04,199.81,,1.0,0.2,0.2,0.0,,,0.2,0.0,,0.0,0.0,1.0,,13886,4048,9838,0.71,0,0,0.0,,,,,95.68,5597.42,0.0,8.0,468.0,0.0
050US17063,10.0,6.0,3.0,5.0,0.0,,10.0,4.0,,10.19,28.65,84.19,32.06,145.43,,14.49,48.38,,1.0,0.6,0.3,0.5,0.0,,1.0,0.4,,0.2,0.7,0.1,,50063,37860,12203,0.24,1,0,0.0,,,,,151.15,7073.76,96.74,50.0,2340.0,32.0
050US17065,3.0,1.0,1.0,0.0,,,0.0,0.0,,12.46,34.38,101.43,74.1,,,37.51,141.21,,1.0,0.33,0.33,0.0,,,0.0,0.0,,0.0,0.0,1.0,,8457,2698,5759,0.68,0,0,0.0,,,,,360.18,9750.71,251.72,17.8,481.88,12.44
050US17067,2.0,1.0,1.0,0.0,,,0.0,0.0,,30.72,98.61,296.28,69.51,,,48.13,186.88,,0.29,0.14,0.14,0.0,,,0.0,0.0,,0.0,0.14,0.86,,19104,5545,13559,0.71,0,0,0.0,,,,,176.71,5319.94,139.51,19.0,572.0,15.0
050US17069,0.0,0.0,0.0,0.0,,,0.0,0.0,,40.3,138.33,478.4,74.5,,,52.68,203.37,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,,4320,0,4320,1.0,0,0,0.0,,,,,211.77,4404.91,84.71,5.0,104.0,2.0
050US17071,2.0,1.0,,0.0,,,0.0,0.0,,21.05,64.88,,94.52,,,54.7,227.91,,0.67,0.33,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,7331,25,7306,1.0,0,0,0.0,,,,,170.9,1269.53,0.0,7.0,52.0,0.0
050US17073,8.0,0.0,,2.0,,,3.0,,,28.89,103.46,,49.86,,,43.42,,,0.62,0.0,,0.15,,,0.23,,,0.08,0.54,0.38,,50486,25104,25382,0.5,0,0,0.0,,,,,306.17,5307.0,316.05,93.0,1612.0,96.0
050US17075,7.0,3.0,,1.0,,,5.0,1.0,,16.87,56.52,,47.66,,,27.54,99.32,,0.78,0.33,,0.11,,,0.56,0.11,,0.0,0.33,0.67,,29718,8398,21320,0.72,0,0,0.0,,,,,111.47,9457.32,52.8,19.0,1612.0,9.0
050US17077,14.0,10.0,4.0,6.0,0.0,,12.0,8.0,5.0,9.95,27.17,79.97,34.06,160.06,,12.46,40.82,119.52,1.0,0.71,0.29,0.43,0.0,,0.86,0.57,0.36,0.5,0.43,0.07,,60218,37837,22381,0.37,0,0,0.0,,,,,380.77,7457.22,346.16,154.0,3016.0,140.0
050US17079,1.0,0.0,,,,,1.0,0.0,,32.79,120.32,,,,,36.21,133.86,,0.33,0.0,,,,,0.33,0.0,,0.0,0.0,1.0,,9698,2923,6775,0.7,0,0,0.0,,,,,135.43,5281.87,50.79,8.0,312.0,3.0
050US17081,10.0,7.0,3.0,0.0,,,1.0,0.0,,11.95,33.75,99.24,56.33,,,36.77,137.06,,0.91,0.64,0.27,0.0,,,0.09,0.0,,0.0,0.64,0.36,,38827,16008,22819,0.59,0,0,0.0,,,,,377.07,10675.38,268.14,90.0,2548.0,64.0
050US17083,5.0,2.0,1.0,2.0,0.0,,2.0,0.0,,18.61,46.69,137.78,35.03,126.34,,33.68,113.98,,0.83,0.33,0.17,0.33,0.0,,0.33,0.0,,0.0,0.67,0.33,,22985,9063,13922,0.61,1,0,0.0,,,,,170.64,7648.87,158.87,24.06,1078.49,22.4
050US17085,2.0,0.0,,0.0,,,2.0,0.0,,36.93,150.02,,100.19,,,37.3,134.67,,0.33,0.0,,0.0,,,0.33,0.0,,0.17,0.0,0.83,,22678,6216,16462,0.73,0,0,0.0,,,,,122.04,6769.18,65.09,15.0,832.0,8.0
050US17087,4.0,2.0,2.0,1.0,0.0,,4.0,2.0,2.0,9.93,40.94,117.92,34.28,166.92,,9.93,40.94,117.92,1.0,0.5,0.5,0.25,0.0,,1.0,0.5,0.5,0.0,0.75,0.25,,12582,0,12582,1.0,0,0,0.0,,,,,340.38,6580.29,296.72,26.9,520.04,23.45
050US17089,82.0,75.0,29.0,70.0,28.0,,82.0,65.0,31.0,5.87,15.68,42.92,19.17,63.91,,6.89,19.11,54.5,1.0,0.91,0.35,0.85,0.34,,1.0,0.79,0.38,0.98,0.02,0.0,,515269,496934,18335,0.04,1,0,0.0,,,,,151.86,1790.86,132.73,532.0,6274.0,465.0
050US17091,27.0,19.0,,28.0,16.0,,27.0,16.0,,10.88,31.95,,11.34,35.52,,12.86,39.64,,0.93,0.66,,0.97,0.55,,0.93,0.55,,0.72,0.21,0.07,,113449,85703,27746,0.24,0,0,0.0,,,,,596.16,768.88,637.95,428.0,552.0,458.0
050US17093,10.0,3.0,0.0,9.0,0.0,,10.0,7.0,3.0,14.02,43.72,122.86,18.4,60.47,,7.72,22.59,65.71,1.0,0.3,0.0,0.9,0.0,,1.0,0.7,0.3,1.0,0.0,0.0,,114736,102781,11955,0.1,1,0,0.0,,,,,119.42,4346.74,105.09,100.0,3640.0,88.0
050US17095,15.0,11.0,5.0,0.0,,,14.0,10.0,,10.61,29.23,85.04,54.34,,,13.33,37.44,,0.94,0.69,0.31,0.0,,,0.88,0.62,,0.0,0.75,0.25,,52919,40049,12870,0.24,0,0,0.0,,,,,371.31,14726.71,327.26,118.0,4680.0,104.0
050US17097,154.0,141.0,58.0,153.0,52.0,,154.0,122.0,34.0,5.7,14.51,41.02,13.57,43.81,,7.26,20.13,57.16,1.0,0.92,0.38,0.99,0.34,,1.0,0.79,0.22,0.72,0.27,0.01,,703462,694547,8915,0.01,1,0,0.0,,,,,130.58,1851.77,117.97,611.0,8665.0,552.0
050US17099,26.0,8.0,,16.0,5.0,,21.0,6.0,,18.77,63.52,,28.23,92.15,,20.87,62.28,,0.93,0.29,,0.57,0.18,,0.75,0.21,,0.0,0.71,0.29,,113924,79502,34422,0.3,0,0,0.0,,,,,239.7,4303.22,164.08,168.0,3016.0,115.0
050US17101,5.0,3.0,2.0,0.0,,,4.0,0.0,,9.14,26.25,77.57,98.34,,,24.13,88.66,,1.0,0.6,0.4,0.0,,,0.8,0.0,,0.0,0.0,1.0,,16833,7067,9766,0.58,0,0,0.0,,,,,289.56,6799.93,168.13,31.0,728.0,18.0
050US17103,7.0,0.0,,0.0,,,8.0,4.0,,25.08,93.48,,68.82,,,15.97,51.85,,0.78,0.0,,0.0,,,0.89,0.44,,0.0,0.44,0.56,,36031,16858,19173,0.53,0,0,0.0,,,,,206.49,2334.25,130.18,46.0,520.0,29.0
050US17105,1.0,,,0.0,,,6.0,3.0,,42.73,,,50.73,,,24.08,76.66,,0.1,,,0.0,,,0.6,0.3,,0.0,0.4,0.6,,38950,23057,15893,0.41,0,0,0.0,,,,,490.28,9475.88,564.04,113.0,2184.0,130.0
050US17107,8.0,4.0,4.0,0.0,,,0.0,0.0,,11.36,40.05,118.47,41.19,,,39.26,147.82,,1.0,0.5,0.5,0.0,,,0.0,0.0,,0.0,0.62,0.38,,30305,18224,12081,0.4,0,0,0.0,,,,,176.95,9472.26,140.52,34.0,1820.0,27.0
050US17109,0.0,0.0,,0.0,,,9.0,6.0,,55.01,186.35,,89.73,,,12.75,38.21,,0.0,0.0,,0.0,,,0.9,0.6,,0.0,0.6,0.4,,32612,22990,9622,0.3,0,0,0.0,,,,,153.23,8963.8,143.65,32.0,1872.0,30.0
050US17111,52.0,37.0,15.0,16.0,0.0,,52.0,30.0,,8.23,23.51,68.58,32.74,115.37,,10.32,30.87,,1.0,0.71,0.29,0.31,0.0,,1.0,0.58,,0.54,0.42,0.04,,308760,278259,30501,0.1,1,0,0.0,,,,,201.5,3127.79,187.9,415.0,6442.0,387.0
050US17113,37.0,28.0,,36.0,24.0,,37.0,26.0,,10.17,30.12,,14.13,45.14,,12.22,35.45,,0.9,0.68,,0.88,0.59,,0.9,0.63,,0.78,0.22,0.0,,169572,141598,27974,0.16,0,0,0.0,,,,,212.25,6430.86,136.2,254.0,7696.0,163.0
050US17115,34.0,28.0,18.0,33.0,22.0,,34.0,23.0,7.0,5.6,17.13,49.35,8.67,28.74,,7.99,26.14,74.59,1.0,0.82,0.53,0.97,0.65,,1.0,0.68,0.21,0.88,0.12,0.0,,110768,93863,16905,0.15,0,0,0.0,,,,,429.99,7396.98,468.24,281.0,4834.0,306.0
050US17117,11.0,4.0,,0.0,,,7.0,2.0,,17.28,54.63,,49.01,,,26.59,88.77,,0.85,0.31,,0.0,,,0.54,0.15,,0.0,0.62,0.38,,47765,19816,27949,0.59,1,0,0.0,,,,,160.36,5438.19,111.55,46.0,1560.0,32.0
050US17119,59.0,49.0,,54.0,18.0,,57.0,21.0,,8.14,21.61,,18.14,64.37,,12.54,41.6,,0.97,0.8,,0.89,0.3,,0.93,0.34,,0.87,0.13,0.0,,269282,233358,35924,0.13,1,0,0.0,,,,,162.11,5509.56,158.64,280.0,9516.0,274.0
050US17121,11.0,2.0,2.0,0.0,,,11.0,7.0,5.0,20.84,61.2,179.78,84.92,,,12.14,28.32,82.11,0.92,0.17,0.17,0.0,,,0.92,0.58,0.42,0.0,0.33,0.67,,39437,21668,17769,0.45,0,0,0.0,,,,,379.52,12334.5,112.13,88.0,2860.0,26.0
050US17123,0.0,0.0,,0.0,0.0,,0.0,0.0,,45.6,179.2,,51.65,219.18,,46.11,200.31,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.4,0.6,,12640,0,12640,1.0,0,0,0.0,,,,,127.57,7370.66,85.05,9.0,520.0,6.0
050US17125,1.0,1.0,,0.0,,,0.0,0.0,,34.11,97.53,,67.58,,,51.85,184.69,,0.17,0.17,,0.0,,,0.0,0.0,,0.0,0.17,0.83,,14666,3302,11364,0.77,0,0,0.0,,,,,562.81,11830.92,407.14,47.0,988.0,34.0
050US17127,4.0,2.0,2.0,4.0,0.0,0.0,4.0,2.0,2.0,7.78,28.65,84.16,18.54,517.48,1537.15,8.22,28.7,83.89,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,,15429,7636,7793,0.51,0,0,0.0,,,,,325.64,7779.65,325.64,28.36,677.53,28.36
050US17129,1.0,0.0,,0.0,0.0,,0.0,0.0,,36.74,122.35,,40.68,145.56,,40.68,140.14,,0.33,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,12705,3088,9617,0.76,0,0,0.0,,,,,194.5,6742.74,155.6,15.0,520.0,12.0
050US17131,1.0,0.0,,1.0,0.0,,1.0,0.0,,36.39,130.37,,42.11,166.05,,44.78,146.82,,0.25,0.0,,0.25,0.0,,0.25,0.0,,0.0,0.5,0.5,,16434,3655,12779,0.78,0,0,0.0,,,,,239.71,3720.69,354.35,23.0,357.0,34.0
050US17133,4.0,2.0,2.0,0.0,0.0,,3.0,0.0,,19.03,54.42,261.15,44.74,180.62,,30.71,128.56,,0.67,0.33,0.33,0.0,0.0,,0.5,0.0,,0.33,0.67,0.0,,32957,19326,13631,0.41,1,0,0.0,,,,,54.35,3061.73,27.18,12.0,676.0,6.0
050US17135,3.0,0.0,,0.0,,,3.0,0.0,,33.45,112.84,,62.7,,,34.74,129.12,,0.38,0.0,,0.0,,,0.38,0.0,,0.0,0.12,0.88,,30104,17574,12530,0.42,0,0,0.0,,,,,174.93,13644.56,131.2,32.0,2496.0,24.0
050US17137,1.0,0.0,,0.0,,,8.0,7.0,2.0,36.41,117.79,,51.85,,,11.19,37.82,110.77,0.1,0.0,,0.0,,,0.8,0.7,0.2,0.0,0.7,0.3,,35547,22669,12878,0.36,0,0,0.0,,,,,125.99,10763.14,94.49,28.0,2392.0,21.0
050US17139,0.0,0.0,,0.0,0.0,,0.0,0.0,,31.8,117.53,,43.62,170.89,,43.62,170.89,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.5,0.5,,14846,4567,10279,0.69,0,0,0.0,,,,,314.57,5257.84,280.87,28.0,468.0,25.0
050US17141,10.0,4.0,,1.0,,,11.0,4.0,2.0,18.01,65.79,,46.79,,,13.76,46.05,136.3,0.91,0.36,,0.09,,,1.0,0.36,0.18,0.0,0.64,0.36,,53497,28300,25197,0.47,0,0,0.0,,,,,278.13,5624.4,237.96,90.0,1820.0,77.0
050US17143,46.0,39.0,,46.0,30.0,,46.0,32.0,,6.88,21.28,,10.66,35.92,,10.0,33.6,,0.96,0.81,,0.96,0.62,,0.96,0.67,,0.9,0.1,0.0,,186494,159181,27313,0.15,0,0,0.0,,,,,319.82,7487.67,237.92,371.0,8686.0,276.0
050US17145,5.0,4.0,4.0,0.0,0.0,,3.0,0.0,,10.23,23.48,69.69,67.93,263.06,,41.24,129.77,,0.83,0.67,0.67,0.0,0.0,,0.5,0.0,,0.0,0.0,1.0,,22350,12596,9754,0.44,0,0,0.0,,,,,314.22,4084.84,221.38,44.0,572.0,31.0
050US17147,4.0,1.0,1.0,2.0,0.0,,1.0,0.0,,19.26,55.53,165.29,32.38,125.36,,34.9,118.14,,1.0,0.25,0.25,0.5,0.0,,0.25,0.0,,0.0,0.75,0.25,,16729,5410,11319,0.68,0,0,0.0,,,,,475.73,10601.94,407.77,49.0,1092.0,42.0
050US17149,0.0,0.0,,0.0,,,0.0,0.0,,52.71,195.92,,72.71,,,46.58,189.15,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,16430,4550,11880,0.72,0,0,0.0,,,,,428.56,5435.35,261.31,41.0,520.0,25.0
050US17151,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,43.67,132.79,590.16,56.37,428.61,,48.79,159.18,590.16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,4470,0,4470,1.0,0,0,0.0,,,,,325.55,7779.58,325.55,8.64,206.47,8.64
050US17153,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,23.6,99.51,294.18,54.18,347.34,,23.6,99.51,294.18,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,6161,0,6161,1.0,0,0,0.0,,,,,1088.67,4445.45,1100.09,36.22,147.9,36.6
050US17155,2.0,0.0,,0.0,0.0,,0.0,0.0,,28.22,167.04,,54.08,175.2,,43.36,137.78,,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,6006,0,6006,1.0,0,0,0.0,,,,,57.21,0.0,0.0,2.0,0.0,0.0
050US17157,0.0,0.0,,0.0,,,2.0,0.0,,47.47,165.82,,78.02,,,48.31,152.16,,0.0,0.0,,0.0,,,0.22,0.0,,0.0,0.0,1.0,,33476,19201,14275,0.43,0,0,0.0,,,,,85.02,5158.0,80.3,18.0,1092.0,17.0
050US17159,5.0,3.0,3.0,0.0,,,5.0,3.0,2.0,7.64,16.25,48.03,103.79,,,9.11,19.72,57.66,1.0,0.6,0.6,0.0,,,1.0,0.6,0.4,0.0,0.0,1.0,,16233,9177,7056,0.43,0,0,0.0,,,,,291.15,11354.89,218.36,28.0,1092.0,21.0
050US17161,39.0,26.0,12.0,39.0,14.0,,38.0,27.0,,8.88,26.99,81.33,13.16,43.75,,9.26,26.54,,0.98,0.65,0.3,0.98,0.35,,0.95,0.68,,0.95,0.05,0.0,,147546,131434,16112,0.11,0,0,0.0,,,,,259.17,7811.76,208.22,234.0,7053.0,188.0
050US17163,59.0,48.0,,40.0,0.0,,58.0,29.0,,7.36,20.85,,26.32,104.96,,13.31,38.51,,0.98,0.8,,0.67,0.0,,0.97,0.48,,0.92,0.08,0.0,,270056,243713,26343,0.1,1,0,0.0,,,,,273.64,4895.08,223.35,468.0,8372.0,382.0
050US17165,8.0,6.0,4.0,0.0,,,8.0,3.0,,8.63,21.72,64.73,41.74,,,14.58,49.96,,0.89,0.67,0.44,0.0,,,0.89,0.33,,0.0,0.0,1.0,,24913,14035,10878,0.44,0,0,0.0,,,,,340.35,6580.26,296.72,51.1,987.96,44.55
050US17167,53.0,40.0,,51.0,30.0,,53.0,32.0,,7.1,24.2,,10.44,34.21,,9.63,31.94,,1.0,0.75,,0.96,0.57,,1.0,0.6,,0.91,0.09,0.0,,197465,169570,27895,0.14,0,0,0.0,,,,,275.63,7070.08,247.99,349.0,8952.0,314.0
050US17169,0.0,0.0,,0.0,,,0.0,0.0,,49.57,160.63,,92.6,,,48.48,151.6,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,7544,3196,4348,0.58,0,0,0.0,,,,,296.06,20132.09,318.83,13.0,884.0,14.0
050US17171,0.0,0.0,,0.0,,,0.0,0.0,,50.59,162.39,,73.69,,,35.99,114.02,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,5355,0,5355,1.0,0,0,0.0,,,,,,,,,,
050US17173,4.0,1.0,1.0,0.0,,,1.0,0.0,,22.66,67.46,203.59,65.18,,,48.93,167.05,,0.67,0.17,0.17,0.0,,,0.17,0.0,,0.0,0.33,0.67,,22363,4980,17383,0.78,0,0,0.0,,,,,121.99,13876.18,15.25,16.0,1820.0,2.0
050US17175,0.0,0.0,,0.0,,,0.0,0.0,,47.23,127.35,,63.06,,,63.28,201.04,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,1.0,0.0,,5994,0,5994,1.0,0,0,0.0,,,,,181.1,1569.57,181.1,6.0,52.0,6.0
050US17177,13.0,8.0,,0.0,,,13.0,8.0,,10.95,37.23,,53.4,,,10.95,37.23,,1.0,0.62,,0.0,,,1.0,0.62,,0.0,0.54,0.46,,47711,28582,19129,0.4,0,0,0.0,,,,,424.2,10741.42,239.76,115.0,2912.0,65.0
050US17179,27.0,15.0,,26.0,4.0,,27.0,14.0,,12.44,38.48,,18.5,63.19,,12.23,42.19,,0.9,0.5,,0.87,0.13,,0.9,0.47,,0.83,0.13,0.03,,135394,107749,27645,0.2,0,0,0.0,,,,,220.65,6139.97,150.28,185.0,5148.0,126.0
050US17181,5.0,3.0,2.0,0.0,0.0,,5.0,3.0,2.0,8.87,22.88,67.73,43.41,217.13,,8.87,22.88,67.73,1.0,0.6,0.4,0.0,0.0,,1.0,0.6,0.4,0.0,0.2,0.8,,17808,6078,11730,0.66,0,0,0.0,,,,,1088.61,4445.42,1099.93,114.38,467.08,115.57
050US17183,23.0,17.0,6.0,0.0,,,20.0,8.0,,9.81,25.41,74.91,54.15,,,18.46,59.91,,0.96,0.71,0.25,0.0,,,0.83,0.33,,0.71,0.25,0.04,,81625,56112,25513,0.31,0,0,0.0,,,,,478.89,14354.13,531.17,229.0,6864.0,254.0
050US17185,0.0,0.0,0.0,0.0,,,0.0,0.0,,35.77,147.7,482.27,64.07,,,50.42,165.32,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,,11947,7300,4647,0.39,0,0,0.0,,,,,183.43,5869.9,155.21,13.0,416.0,11.0
050US17187,4.0,0.0,,0.0,,,3.0,0.0,,26.76,115.11,,69.21,,,27.66,115.4,,0.8,0.0,,0.0,,,0.6,0.0,,0.0,0.0,1.0,,17707,9654,8053,0.45,0,0,0.0,,,,,186.03,3869.41,130.22,20.0,416.0,14.0
