HEROP_ID,TotTracts,FqhcCtTmDr,FqhcAvTmDr,FqhcTmDrP,HospCtTmDr,HospAvTmDr,HospTmDrP,RxCtTmDr,RxAvTmDr,RxTmDrP,MhCtTmDr,MhAvTmDr,MhTmDrP,SutpCtTmDr,SutpAvTmDr,SutpTmDrP,OtpCtTmDr,OtpAvTmDr,OtpTmDrP,OpRxRt20,OdMortRt14,OdMortRt15,OdMortRt16,OdMortRt17,OdMortRt18,OdMortRt19,OdMortRt20,OdMortRtAv
050US29189,199,189.0,12.73,0.95,199.0,8.51,1.0,199.0,2.06,1.0,199.0,7.67,1.0,199.0,8.77,1.0,179.0,17.15,0.9,68.8,18.7,17.0,26.1,28.3,34.8,32.9,40.1,27.82
050US29195,8,8.0,12.11,1.0,6.0,17.2,0.75,8.0,3.95,1.0,7.0,12.55,0.88,0.0,44.23,0.0,0.0,46.1,0.0,42.0,15.8,17.4,17.9,19.6,18.1,13.6,18.7,17.32
050US29197,2,1.0,35.7,0.5,0.0,32.49,0.0,2.0,12.81,1.0,1.0,35.7,0.5,1.0,35.7,0.5,0.0,129.17,0.0,2.7,12.7,14.1,15.8,16.7,17.0,9.1,11.7,14.54
050US29199,2,0.0,40.65,0.0,2.0,5.01,1.0,2.0,5.01,1.0,0.0,68.26,0.0,0.0,40.65,0.0,0.0,98.66,0.0,40.8,12.7,13.9,15.6,16.7,16.7,10.2,13.2,14.62
050US29201,10,10.0,11.76,1.0,10.0,14.74,1.0,10.0,7.61,1.0,10.0,15.37,1.0,10.0,14.26,1.0,4.0,33.76,0.4,70.6,16.9,20.6,22.1,22.2,20.7,20.1,20.2,21.14
050US29203,2,1.0,19.61,0.5,1.0,40.6,0.5,1.0,20.92,0.5,0.0,59.7,0.0,0.0,47.31,0.0,0.0,79.13,0.0,4.0,21.5,24.0,28.4,30.5,30.6,15.2,18.2,25.74
050US29205,3,1.0,37.11,0.33,1.0,36.52,0.33,2.0,11.56,0.67,0.0,59.43,0.0,0.0,57.81,0.0,0.0,78.68,0.0,5.3,16.1,16.6,18.4,19.8,20.4,12.6,16.1,17.56
050US29207,8,6.0,20.45,0.75,6.0,19.0,0.75,8.0,6.89,1.0,4.0,24.07,0.5,6.0,18.64,0.75,0.0,45.11,0.0,38.0,16.4,19.1,19.5,21.2,24.2,14.8,18.9,19.76
050US29209,6,5.0,13.15,0.83,1.0,34.26,0.17,6.0,10.21,1.0,1.0,35.8,0.17,5.0,19.63,0.83,0.0,60.51,0.0,28.7,15.9,16.3,21.1,19.1,21.2,19.8,26.8,19.5
050US29211,3,3.0,10.68,1.0,3.0,10.68,1.0,3.0,10.68,1.0,3.0,10.68,1.0,0.0,42.16,0.0,,,,63.2,14.3,15.4,17.3,18.6,19.2,12.3,16.7,16.56
050US29213,10,9.0,14.05,0.9,9.0,19.95,0.9,10.0,4.78,1.0,9.0,19.95,0.9,9.0,17.2,0.9,0.0,60.36,0.0,68.8,15.1,14.6,18.9,24.3,19.9,18.2,23.6,19.18
050US29215,4,3.0,8.62,0.75,1.0,27.39,0.25,3.0,8.62,0.75,0.0,61.9,0.0,2.0,23.28,0.5,0.0,72.31,0.0,26.6,15.4,17.6,20.5,20.6,20.7,18.1,33.1,19.5
050US29217,6,6.0,11.67,1.0,6.0,11.87,1.0,6.0,10.8,1.0,6.0,10.8,1.0,6.0,11.67,1.0,0.0,79.51,0.0,33.8,17.0,17.4,19.4,22.9,22.4,19.1,17.3,20.24
050US29219,5,4.0,15.38,0.8,3.0,27.73,0.6,4.0,12.63,0.8,2.0,30.01,0.4,4.0,15.38,0.8,0.0,51.28,0.0,8.6,21.7,25.0,23.6,28.0,33.0,26.9,36.0,27.3
050US29221,5,4.0,6.5,0.8,2.0,26.95,0.4,3.0,15.36,0.6,0.0,50.61,0.0,3.0,18.75,0.6,0.0,108.46,0.0,11.1,26.4,28.5,27.6,32.2,31.5,31.8,49.3,30.32
050US29223,4,2.0,36.25,0.5,0.0,58.17,0.0,2.0,35.39,0.5,2.0,36.44,0.5,2.0,35.78,0.5,0.0,58.86,0.0,0.9,26.8,24.6,27.3,28.2,29.1,22.8,31.4,26.4
050US29225,8,8.0,11.94,1.0,1.0,35.61,0.12,8.0,7.98,1.0,6.0,22.22,0.75,7.0,20.54,0.88,1.0,38.03,0.12,45.8,17.7,22.1,19.3,23.6,23.6,25.8,22.0,22.88
050US29227,1,1.0,0.0,1.0,0.0,42.27,0.0,1.0,0.0,1.0,0.0,55.66,0.0,0.0,56.13,0.0,0.0,104.5,0.0,-9.0,13.2,14.4,16.2,17.8,17.4,9.6,12.4,15.08
050US29229,4,2.0,19.35,0.5,0.0,58.0,0.0,4.0,5.29,1.0,0.0,60.04,0.0,2.0,29.92,0.5,0.0,71.26,0.0,65.3,17.5,16.8,19.2,21.0,20.4,13.6,15.2,18.2
050US29510,106,106.0,2.85,1.0,106.0,4.77,1.0,106.0,2.09,1.0,106.0,4.23,1.0,106.0,3.59,1.0,106.0,7.26,1.0,80.7,35.6,33.0,59.0,63.7,67.4,78.8,97.4,60.38
050US30001,3,3.0,4.85,1.0,2.0,27.03,0.67,2.0,17.65,0.67,2.0,22.5,0.67,2.0,22.5,0.67,,,,34.1,15.6,17.5,20.1,21.6,20.2,12.2,17.5,18.32
050US30003,5,2.0,51.76,0.4,2.0,47.27,0.4,2.0,55.84,0.4,0.0,88.61,0.0,2.0,47.27,0.4,,,,9.0,16.1,16.5,19.4,21.9,19.6,14.8,16.7,18.44
050US30005,4,2.0,30.74,0.5,1.0,35.82,0.25,2.0,30.74,0.5,0.0,82.88,0.0,2.0,20.22,0.5,,,,11.9,14.8,16.1,18.6,19.3,19.3,12.8,14.5,17.22
050US30007,2,0.0,38.67,0.0,2.0,8.4,1.0,0.0,45.68,0.0,0.0,45.68,0.0,0.0,45.68,0.0,0.0,77.63,0.0,13.1,13.2,14.1,15.9,17.0,17.0,11.3,14.4,15.06
050US30009,5,3.0,22.21,0.6,2.0,33.17,0.4,3.0,26.83,0.6,2.0,31.61,0.4,2.0,31.61,0.4,0.0,63.87,0.0,13.0,14.9,17.7,18.1,19.3,19.9,14.5,18.3,17.9
050US30011,1,0.0,285.88,0.0,1.0,0.0,1.0,0.0,196.56,0.0,0.0,196.56,0.0,0.0,196.56,0.0,,,,0.3,12.7,13.9,15.6,16.7,16.7,9.5,12.3,14.48
050US30013,22,20.0,6.74,0.91,19.0,13.33,0.86,19.0,9.3,0.86,19.0,10.92,0.86,19.0,10.68,0.86,,,,56.8,11.4,14.3,14.0,16.4,15.0,18.1,20.6,15.56
050US30015,2,0.0,92.38,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,92.64,0.0,0.0,92.46,0.0,,,,15.4,14.8,16.2,18.0,19.2,19.4,11.7,15.0,16.9
050US30017,6,6.0,5.21,1.0,6.0,7.92,1.0,6.0,5.21,1.0,6.0,7.92,1.0,6.0,4.84,1.0,,,,77.7,15.3,15.7,17.6,18.7,18.3,13.0,17.4,16.66
050US30019,1,0.0,166.94,0.0,1.0,0.0,1.0,0.0,62.08,0.0,0.0,62.08,0.0,0.0,62.08,0.0,,,,0.3,15.8,16.8,19.4,20.2,20.3,15.5,20.0,18.44
050US30021,3,2.0,15.79,0.67,2.0,20.15,0.67,2.0,15.79,0.67,2.0,20.15,0.67,2.0,20.15,0.67,,,,29.4,15.1,15.9,18.1,18.6,19.4,9.1,11.7,16.22
050US30023,3,3.0,3.1,1.0,3.0,1.6,1.0,3.0,0.0,1.0,3.0,28.51,1.0,3.0,3.1,1.0,,,,52.7,18.1,19.7,22.7,23.4,24.8,27.9,42.9,23.7
050US30025,1,0.0,105.12,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,5.3,12.7,13.9,15.6,16.7,16.7,8.4,10.9,14.26
050US30027,2,2.0,12.05,1.0,2.0,12.05,1.0,2.0,12.05,1.0,2.0,12.05,1.0,2.0,12.05,1.0,,,,32.6,14.7,15.4,17.7,18.8,18.3,13.3,18.9,16.7
050US30029,19,19.0,11.27,1.0,17.0,14.23,0.89,17.0,9.75,0.89,17.0,17.24,0.89,17.0,15.04,0.89,17.0,18.67,0.89,66.1,14.4,14.9,18.1,18.0,15.9,14.5,17.3,16.28
050US30031,22,20.0,11.21,0.91,18.0,17.69,0.82,22.0,5.26,1.0,17.0,21.85,0.77,19.0,15.48,0.86,19.0,25.21,0.86,29.2,9.1,10.0,9.8,12.0,11.9,9.9,9.5,10.72
050US30033,1,0.0,132.39,0.0,1.0,0.0,1.0,0.0,132.39,0.0,0.0,139.55,0.0,1.0,0.0,1.0,,,,9.6,14.3,15.6,17.5,18.7,18.8,8.9,11.5,15.9
050US30035,4,1.0,55.36,0.25,3.0,20.07,0.75,1.0,61.6,0.25,2.0,34.56,0.5,3.0,20.07,0.75,,,,17.3,17.5,18.5,22.5,21.3,22.5,20.2,26.6,21.0
050US30037,1,0.0,81.7,0.0,0.0,66.26,0.0,0.0,77.63,0.0,0.0,81.7,0.0,0.0,81.7,0.0,0.0,84.58,0.0,-9.0,14.0,15.3,17.2,18.4,18.5,11.6,15.0,16.2
050US30039,1,0.0,87.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,100.92,0.0,0.0,87.1,0.0,0.0,104.2,0.0,18.5,15.9,17.4,19.8,20.8,20.9,14.1,19.3,18.6
050US30041,6,4.0,27.24,0.67,4.0,29.32,0.67,4.0,26.12,0.67,4.0,27.24,0.67,5.0,15.83,0.83,,,,30.2,16.1,18.0,18.9,22.8,20.7,16.1,20.1,19.3
050US30043,3,1.0,29.44,0.33,1.0,29.77,0.33,3.0,4.45,1.0,1.0,29.44,0.33,2.0,14.98,0.67,0.0,97.15,0.0,15.3,14.8,16.1,19.6,19.7,20.3,16.1,20.2,18.36
050US30045,1,0.0,52.52,0.0,0.0,52.52,0.0,0.0,52.52,0.0,0.0,52.52,0.0,0.0,52.52,0.0,,,,1.2,13.8,15.1,16.9,18.1,18.1,10.7,13.8,15.78
050US30047,8,4.0,28.8,0.5,5.0,25.64,0.62,6.0,15.31,0.75,5.0,22.16,0.62,5.0,24.58,0.62,0.0,67.39,0.0,39.5,17.9,19.8,19.7,21.9,19.8,22.4,25.5,20.72
050US30049,14,12.0,14.34,0.86,11.0,27.04,0.79,13.0,14.57,0.93,12.0,25.44,0.86,12.0,22.9,0.86,,,,44.7,12.8,15.8,16.1,16.8,15.7,13.9,16.1,15.66
050US30051,1,0.0,67.02,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,102.95,0.0,0.0,67.02,0.0,,,,10.1,15.5,16.9,19.0,20.3,20.4,11.2,14.5,17.56
050US30053,5,4.0,28.01,0.8,3.0,35.65,0.6,3.0,26.14,0.6,4.0,28.01,0.8,4.0,25.15,0.8,,,,56.1,17.1,16.9,18.7,19.9,22.1,17.2,18.1,18.96
050US30055,1,0.0,96.59,0.0,1.0,0.0,1.0,0.0,96.59,0.0,0.0,96.16,0.0,1.0,0.0,1.0,,,,23.3,14.3,15.6,17.5,18.7,18.8,10.1,13.1,16.14
050US30057,3,0.0,87.37,0.0,2.0,30.57,0.67,1.0,46.11,0.33,0.0,89.91,0.0,0.0,87.67,0.0,0.0,111.99,0.0,9.4,14.5,15.8,18.2,19.5,19.4,13.9,17.6,17.36
050US30059,1,0.0,81.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,88.81,0.0,0.0,88.81,0.0,0.0,118.91,0.0,34.4,13.8,14.7,16.5,17.7,17.7,11.4,14.7,15.6
050US30061,2,1.0,27.62,0.5,1.0,27.62,0.5,1.0,24.72,0.5,0.0,66.6,0.0,2.0,0.0,1.0,0.0,74.85,0.0,25.0,17.5,18.5,20.8,22.1,22.0,23.2,29.4,21.32
050US30063,20,19.0,8.26,0.95,18.0,15.46,0.9,19.0,4.68,0.95,18.0,14.62,0.9,18.0,13.94,0.9,18.0,17.19,0.9,59.2,14.4,16.1,15.9,15.6,18.5,14.6,18.7,16.14
050US30065,2,0.0,83.82,0.0,2.0,12.9,1.0,0.0,83.18,0.0,2.0,12.9,1.0,0.0,87.24,0.0,0.0,95.33,0.0,25.9,14.4,16.0,17.9,18.8,19.1,11.2,14.3,16.6
050US30067,6,3.0,41.34,0.5,3.0,44.41,0.5,5.0,13.85,0.83,1.0,67.72,0.17,3.0,41.34,0.5,0.0,78.15,0.0,28.0,15.5,16.4,17.7,18.8,19.9,18.0,24.7,18.16
050US30069,1,0.0,63.88,0.0,0.0,63.88,0.0,0.0,63.88,0.0,0.0,63.88,0.0,0.0,63.88,0.0,,,,-9.0,14.3,15.6,17.6,18.8,18.8,10.0,12.9,16.16
050US30071,1,0.0,97.43,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,105.43,0.0,1.0,0.0,1.0,,,,41.3,14.0,15.3,17.1,18.3,18.4,8.1,11.2,15.44
050US30073,2,2.0,0.0,1.0,1.0,24.74,0.5,1.0,28.68,0.5,1.0,24.74,0.5,1.0,24.74,0.5,,,,43.1,15.4,16.8,18.7,20.0,20.1,11.8,17.1,17.48
050US30075,1,0.0,104.4,0.0,0.0,143.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,1.4,14.3,15.2,17.1,18.3,18.3,10.9,14.0,15.96
050US30077,2,0.0,51.08,0.0,1.0,31.37,0.5,1.0,31.37,0.5,0.0,54.45,0.0,0.0,51.08,0.0,0.0,104.86,0.0,55.7,18.4,18.9,21.5,23.8,22.5,25.2,28.4,22.38
050US30079,1,0.0,46.52,0.0,1.0,0.0,1.0,0.0,46.52,0.0,1.0,0.0,1.0,0.0,48.18,0.0,,,,18.6,14.1,15.5,17.4,18.6,18.6,10.4,13.4,16.1
050US30081,10,8.0,25.62,0.8,8.0,28.12,0.8,9.0,14.32,0.9,9.0,20.6,0.9,8.0,27.6,0.8,1.0,59.8,0.1,31.0,13.3,14.7,16.6,17.9,17.4,12.8,19.8,15.88
050US30083,4,3.0,30.22,0.75,3.0,20.49,0.75,3.0,18.59,0.75,3.0,20.49,0.75,3.0,18.59,0.75,,,,17.8,14.7,15.7,17.1,18.8,18.8,15.7,19.8,17.22
050US30085,3,0.0,88.95,0.0,3.0,0.0,1.0,1.0,53.71,0.33,1.0,46.43,0.33,3.0,0.0,1.0,,,,26.0,15.9,16.4,17.7,19.5,20.1,18.2,24.1,18.38
050US30087,4,4.0,0.0,1.0,1.0,63.06,0.25,3.0,21.51,0.75,1.0,70.64,0.25,1.0,63.06,0.25,,,,13.6,15.2,16.8,19.2,20.7,20.7,9.2,12.6,17.32
050US30089,3,0.0,111.06,0.0,1.0,44.23,0.33,2.0,18.92,0.67,1.0,51.11,0.33,0.0,91.61,0.0,0.0,143.96,0.0,44.2,16.8,17.2,21.1,20.4,22.8,14.7,20.8,19.24
050US30091,2,0.0,102.75,0.0,1.0,21.27,0.5,1.0,21.27,0.5,1.0,21.27,0.5,1.0,21.27,0.5,,,,1.9,14.5,15.8,18.1,19.0,19.4,14.5,18.7,17.36
050US30093,8,8.0,4.43,1.0,8.0,5.06,1.0,8.0,2.82,1.0,8.0,7.11,1.0,8.0,6.84,1.0,,,,51.4,18.9,19.9,22.4,20.3,22.0,22.5,26.5,21.42
050US30095,3,0.0,68.34,0.0,1.0,33.94,0.33,0.0,52.47,0.0,1.0,33.29,0.33,0.0,58.51,0.0,0.0,69.62,0.0,24.6,13.9,15.2,17.6,18.1,18.1,10.3,13.1,15.86
050US30097,1,0.0,39.43,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,39.43,0.0,0.0,74.81,0.0,13.0,13.4,14.9,17.2,17.5,17.9,12.0,15.4,15.9
050US30099,3,0.0,47.12,0.0,2.0,22.18,0.67,2.0,22.18,0.67,2.0,22.18,0.67,2.0,22.18,0.67,,,,14.6,15.5,16.3,19.5,19.6,19.6,13.3,18.1,17.66
050US30101,3,3.0,5.2,1.0,2.0,18.51,0.67,0.0,51.22,0.0,0.0,51.22,0.0,2.0,18.51,0.67,,,,110.3,16.1,17.6,20.6,21.1,21.2,13.3,16.0,18.76
050US30103,1,0.0,52.37,0.0,0.0,52.37,0.0,0.0,52.37,0.0,0.0,52.37,0.0,0.0,52.37,0.0,0.0,90.36,0.0,-9.0,14.8,16.2,18.2,19.4,19.5,11.5,14.9,16.96
050US30105,3,,,,2.0,20.0,0.67,2.0,20.0,0.67,2.0,20.0,0.67,2.0,20.0,0.67,,,,18.7,14.3,15.5,17.4,18.8,18.6,9.3,11.2,15.92
050US30107,1,0.0,88.77,0.0,1.0,0.0,1.0,0.0,79.11,0.0,0.0,79.11,0.0,0.0,88.77,0.0,0.0,142.39,0.0,3.7,13.8,15.0,16.9,18.0,18.5,13.2,17.0,16.32
050US30109,1,0.0,39.62,0.0,0.0,39.62,0.0,0.0,34.56,0.0,0.0,34.56,0.0,0.0,39.62,0.0,,,,-9.0,13.4,14.7,17.0,17.6,17.7,10.2,13.2,15.44
050US30111,32,32.0,9.62,1.0,31.0,10.72,0.97,31.0,5.47,0.97,31.0,8.2,0.97,31.0,8.33,0.97,28.0,13.43,0.88,68.1,14.3,17.0,15.8,17.7,18.6,20.1,22.5,17.84
050US31001,9,0.0,37.48,0.0,9.0,6.62,1.0,9.0,5.48,1.0,9.0,5.01,1.0,9.0,4.72,1.0,,,,48.1,10.8,11.2,13.1,12.5,12.2,5.4,8.5,10.88
050US31003,3,0.0,42.88,0.0,3.0,9.33,1.0,3.0,5.93,1.0,0.0,42.88,0.0,0.0,42.88,0.0,,,,40.5,8.5,9.3,10.5,11.2,11.2,4.4,5.6,9.32
050US31005,1,,,,0.0,44.99,0.0,0.0,38.33,0.0,0.0,45.98,0.0,0.0,45.98,0.0,,,,-9.0,11.7,12.7,14.3,15.3,15.3,7.6,9.9,13.04
050US31007,1,1.0,25.2,1.0,0.0,30.88,0.0,1.0,25.2,1.0,0.0,30.88,0.0,1.0,25.2,1.0,,,,-9.0,13.5,14.8,16.6,17.7,17.8,10.9,14.1,15.56
050US31009,1,0.0,120.35,0.0,0.0,58.84,0.0,0.0,58.84,0.0,0.0,59.72,0.0,0.0,106.63,0.0,,,,-9.0,10.1,11.1,12.4,13.3,13.3,6.0,7.8,11.22
050US31011,2,0.0,50.61,0.0,2.0,5.08,1.0,2.0,5.08,1.0,0.0,50.61,0.0,0.0,56.65,0.0,,,,13.5,8.6,9.6,10.5,11.2,11.3,5.2,7.2,9.56
050US31013,3,0.0,62.21,0.0,3.0,7.76,1.0,3.0,1.49,1.0,3.0,7.76,1.0,3.0,7.76,1.0,,,,64.5,13.4,14.8,15.9,16.9,18.1,10.3,13.9,15.2
050US31015,1,0.0,38.72,0.0,1.0,0.0,1.0,0.0,38.72,0.0,0.0,38.72,0.0,0.0,38.72,0.0,,,,33.8,9.2,10.1,11.3,12.1,12.2,5.6,7.3,10.26
050US31017,1,0.0,79.58,0.0,1.0,0.0,1.0,0.0,59.6,0.0,1.0,0.0,1.0,0.0,59.6,0.0,,,,7.1,10.2,11.2,12.5,13.4,13.4,6.2,8.0,11.34
050US31019,11,1.0,32.47,0.09,10.0,7.96,0.91,11.0,2.7,1.0,10.0,8.47,0.91,10.0,9.73,0.91,,,,73.1,8.0,8.5,9.1,11.0,9.7,7.9,8.8,9.24
050US31021,3,1.0,34.38,0.33,3.0,14.0,1.0,3.0,14.0,1.0,2.0,30.81,0.67,1.0,34.35,0.33,0.0,73.32,0.0,18.7,9.9,11.1,12.1,12.9,12.8,7.4,9.5,11.26
050US31023,3,2.0,27.34,0.67,3.0,9.85,1.0,3.0,9.85,1.0,3.0,9.85,1.0,3.0,9.85,1.0,0.0,67.67,0.0,41.9,8.3,9.2,10.2,11.0,11.1,4.8,6.2,9.26
050US31025,6,4.0,15.78,0.67,4.0,25.96,0.67,6.0,13.35,1.0,6.0,14.68,1.0,5.0,25.86,0.83,1.0,32.59,0.17,9.4,9.0,11.0,12.4,11.6,12.0,9.6,10.7,11.32
050US31027,2,1.0,27.18,0.5,1.0,28.1,0.5,2.0,0.0,1.0,1.0,35.72,0.5,1.0,35.72,0.5,,,,14.9,8.5,9.4,10.6,11.3,11.2,5.4,6.5,9.58
050US31029,1,0.0,126.59,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,50.43,0.0,0.0,50.43,0.0,,,,70.7,12.0,13.1,14.7,15.7,15.8,6.5,8.3,13.16
050US31031,2,0.0,80.77,0.0,1.0,36.82,0.5,1.0,36.82,0.5,0.0,77.16,0.0,0.0,112.52,0.0,,,,18.8,11.1,11.9,13.4,14.3,14.5,6.3,8.2,12.08
050US31033,3,0.0,64.02,0.0,3.0,5.06,1.0,3.0,0.0,1.0,3.0,5.06,1.0,3.0,5.06,1.0,,,,30.8,13.6,15.5,16.3,18.0,18.3,10.1,12.8,15.64
050US31035,2,0.0,57.42,0.0,1.0,28.6,0.5,2.0,9.9,1.0,0.0,32.02,0.0,0.0,32.02,0.0,,,,1.5,8.7,9.5,10.7,11.4,11.7,4.7,6.1,9.6
050US31037,3,3.0,11.51,1.0,3.0,11.51,1.0,3.0,11.51,1.0,2.0,29.26,0.67,2.0,31.32,0.67,0.0,89.79,0.0,10.3,8.5,9.3,10.8,11.1,11.2,5.1,6.1,9.5
050US31039,3,3.0,13.31,1.0,3.0,13.31,1.0,3.0,6.05,1.0,0.0,45.08,0.0,1.0,37.52,0.33,0.0,93.89,0.0,10.0,8.9,9.8,10.9,11.6,11.7,6.1,7.9,10.02
050US31041,4,0.0,69.82,0.0,4.0,12.55,1.0,4.0,6.05,1.0,0.0,55.91,0.0,0.0,64.07,0.0,,,,43.3,9.8,10.7,12.1,13.1,13.3,6.4,8.2,11.12
050US31043,4,4.0,6.11,1.0,4.0,9.41,1.0,4.0,3.74,1.0,4.0,8.3,1.0,4.0,7.69,1.0,,,,21.4,9.7,11.2,11.4,13.6,13.6,5.6,6.7,11.08
050US31045,2,2.0,12.68,1.0,2.0,12.68,1.0,2.0,12.68,1.0,2.0,12.68,1.0,2.0,12.68,1.0,,,,35.9,13.3,14.6,16.8,17.9,17.9,11.2,14.3,15.68
050US31047,7,0.0,85.6,0.0,7.0,6.13,1.0,7.0,5.33,1.0,6.0,17.59,0.86,6.0,17.59,0.86,,,,25.1,10.4,11.0,13.9,13.0,14.8,5.4,6.4,11.62
050US31049,1,0.0,82.41,0.0,1.0,23.56,1.0,1.0,0.0,1.0,1.0,23.56,1.0,1.0,23.56,1.0,,,,2.1,12.5,13.6,15.3,16.4,16.4,9.3,12.0,14.2
050US31051,2,1.0,26.81,0.5,1.0,25.74,0.5,2.0,10.46,1.0,0.0,40.85,0.0,0.0,35.7,0.0,,,,8.1,8.7,9.5,10.7,11.4,11.4,4.8,6.2,9.56
050US31053,9,9.0,8.99,1.0,9.0,8.99,1.0,9.0,3.34,1.0,9.0,6.91,1.0,9.0,6.91,1.0,0.0,48.91,0.0,43.1,8.8,10.6,11.5,11.5,11.0,7.4,8.8,10.4
050US31055,156,156.0,6.61,1.0,156.0,6.32,1.0,156.0,2.22,1.0,156.0,5.08,1.0,156.0,5.61,1.0,156.0,11.57,1.0,64.3,8.9,8.9,8.8,11.4,9.2,10.5,15.6,9.76
050US31057,1,0.0,161.11,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,58.76,0.0,0.0,58.76,0.0,,,,30.8,12.4,13.5,15.2,16.3,16.3,8.5,10.3,13.96
050US31059,2,0.0,75.89,0.0,2.0,9.46,1.0,2.0,9.46,1.0,2.0,9.46,1.0,2.0,9.46,1.0,0.0,80.36,0.0,20.0,8.7,9.7,10.7,11.4,11.4,5.5,7.5,9.74
050US31061,2,0.0,84.04,0.0,2.0,9.36,1.0,1.0,26.0,0.5,0.0,47.5,0.0,0.0,47.5,0.0,,,,80.6,10.2,11.1,12.8,13.4,13.7,7.5,10.3,11.7
050US31063,1,0.0,134.09,0.0,0.0,46.12,0.0,1.0,0.0,1.0,0.0,56.03,0.0,0.0,56.03,0.0,,,,5.0,10.8,11.8,13.3,14.2,14.2,5.9,7.7,11.88
050US31065,1,0.0,114.36,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,42.49,0.0,0.0,42.49,0.0,,,,31.6,11.1,12.1,13.6,15.7,14.6,7.6,9.9,12.72
050US31067,7,0.0,52.1,0.0,7.0,11.55,1.0,7.0,2.29,1.0,7.0,10.24,1.0,7.0,9.27,1.0,0.0,55.14,0.0,25.6,9.4,10.2,11.0,13.2,11.8,7.9,9.9,10.82
050US31069,1,0.0,97.69,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,57.22,0.0,0.0,57.22,0.0,,,,30.2,12.3,13.8,15.1,16.2,16.2,8.7,12.0,14.0
050US31071,1,0.0,78.03,0.0,1.0,23.69,1.0,1.0,0.0,1.0,1.0,23.69,1.0,0.0,63.6,0.0,,,,75.0,9.6,10.5,11.7,13.3,12.9,7.8,10.8,11.24
050US31073,1,0.0,92.89,0.0,1.0,25.07,1.0,1.0,24.03,1.0,1.0,24.03,1.0,1.0,24.03,1.0,,,,-9.0,10.4,11.4,12.7,13.6,13.7,5.6,7.2,11.4
050US31075,1,,,,0.0,79.34,0.0,0.0,72.99,0.0,0.0,79.34,0.0,0.0,79.34,0.0,,,,-9.0,11.5,12.6,14.2,15.1,15.2,7.0,9.1,12.82
050US31077,1,0.0,59.07,0.0,0.0,41.57,0.0,1.0,0.0,1.0,0.0,41.57,0.0,0.0,60.03,0.0,,,,-9.0,8.9,9.7,10.9,11.6,11.7,6.5,9.0,10.08
050US31079,14,14.0,7.98,1.0,14.0,7.49,1.0,14.0,4.27,1.0,14.0,6.48,1.0,14.0,5.94,1.0,,,,64.7,7.2,7.4,9.1,9.2,8.9,6.1,7.4,8.14
050US31081,3,1.0,32.05,0.33,3.0,8.48,1.0,3.0,8.48,1.0,2.0,25.87,0.67,3.0,25.05,1.0,,,,57.7,8.4,9.0,10.1,10.9,10.8,4.7,6.0,9.1
050US31083,1,0.0,99.61,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,28.51,1.0,1.0,28.51,1.0,,,,34.6,10.4,11.6,12.7,13.6,13.6,6.7,8.7,11.64
050US31085,1,0.0,141.13,0.0,0.0,50.95,0.0,0.0,50.34,0.0,0.0,50.34,0.0,0.0,50.34,0.0,,,,2.3,11.7,12.8,14.4,15.4,15.4,7.9,10.3,13.18
050US31087,1,0.0,116.75,0.0,0.0,30.39,0.0,1.0,29.78,1.0,1.0,29.78,1.0,1.0,29.78,1.0,,,,17.4,12.1,13.3,14.9,15.9,16.0,9.3,12.0,13.88
050US31089,4,4.0,15.83,1.0,4.0,8.06,1.0,4.0,8.06,1.0,4.0,8.06,1.0,4.0,8.06,1.0,,,,48.8,9.0,10.5,11.0,11.7,11.8,4.6,5.9,9.92
050US31091,1,,,,0.0,85.98,0.0,0.0,83.31,0.0,0.0,82.94,0.0,0.0,82.94,0.0,,,,14.6,11.1,12.1,13.6,14.5,14.6,6.5,8.4,12.26
050US31093,2,1.0,30.48,0.5,2.0,9.46,1.0,2.0,9.46,1.0,1.0,30.48,0.5,1.0,31.02,0.5,,,,36.0,8.6,9.4,10.5,11.3,11.3,6.6,9.0,9.82
050US31095,3,0.0,83.3,0.0,3.0,3.31,1.0,3.0,2.61,1.0,3.0,3.72,1.0,0.0,37.07,0.0,0.0,88.15,0.0,44.5,9.6,10.0,11.3,12.2,12.1,6.2,8.0,10.36
050US31097,2,0.0,59.26,0.0,2.0,7.74,1.0,2.0,7.74,1.0,1.0,30.51,0.5,1.0,33.15,0.5,0.0,51.47,0.0,51.0,10.0,10.7,12.0,12.8,12.9,9.0,10.9,11.48
