HEROP_ID,PrcNtvRsrv,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US06035,0.0,283.72,5057.42,211.66,63.0,1123.0,47.0
050US06075,0.0,192.64,2688.4,122.62,1238.0,17277.0,788.0
050US08003,0.0,816.7,,426.5,90.0,,47.0
050US08015,0.0,589.04,6713.47,266.28,73.0,832.0,33.0
050US13003,0.0,38.29,29867.89,95.73,2.0,1560.0,5.0
050US12035,0.0,210.65,0.0,160.42,130.0,0.0,99.0
050US12059,0.0,642.62,10442.61,514.1,80.0,1300.0,64.0
050US12087,0.0,1099.47,9881.26,879.58,550.0,4943.0,440.0
050US12109,0.0,276.7,3443.66,196.71,422.0,5252.0,300.0
050US12111,0.0,677.44,5076.56,595.96,1272.0,9532.0,1119.0
050US05149,0.0,179.39,0.0,74.74,24.0,0.0,10.0
050US06021,0.0,586.04,8003.45,384.95,102.0,1393.0,67.0
050US06025,0.02,455.52,4394.68,258.56,525.0,5065.0,298.0
050US06061,0.0,294.58,4392.23,159.93,711.0,10601.0,386.0
050US06109,0.0,448.01,9466.05,280.39,147.0,3106.0,92.0
050US13117,0.0,126.18,3054.96,106.15,189.0,4576.0,159.0
050US13169,0.0,685.46,11691.16,488.05,125.0,2132.0,89.0
050US13197,0.0,413.3,0.0,375.73,22.0,0.0,20.0
050US17067,0.0,176.71,5319.94,139.51,19.0,572.0,15.0
050US17183,0.0,478.89,14354.13,531.17,229.0,6864.0,254.0
050US13059,0.0,566.24,9378.41,225.44,535.0,8861.0,213.0
050US13069,0.0,969.81,11641.28,758.22,275.0,3301.0,215.0
050US13083,0.0,518.28,10978.14,442.89,55.0,1165.0,47.0
050US17053,0.0,310.3,7447.19,155.15,26.0,624.0,13.0
050US13145,0.0,890.09,8544.82,255.61,195.0,1872.0,56.0
050US13023,0.0,666.43,3647.84,245.53,57.0,312.0,21.0
050US13037,0.0,749.72,1256.89,661.52,34.0,57.0,30.0
050US13053,0.0,,,,,,
050US17073,0.0,306.17,5307.0,316.05,93.0,1612.0,96.0
050US17097,0.0,130.58,1851.77,117.97,611.0,8665.0,552.0
050US17059,0.0,360.37,9750.74,251.57,10.93,295.74,7.63
050US17063,0.0,151.15,7073.76,96.74,50.0,2340.0,32.0
050US13093,0.0,462.96,6305.11,198.41,42.0,572.0,18.0
050US16051,0.0,269.02,2128.78,169.6,46.0,364.0,29.0
050US16065,0.0,240.08,3378.14,79.08,66.52,935.98,21.91
050US13111,0.0,376.51,6407.45,143.76,55.0,936.0,21.0
050US13243,0.0,884.52,9126.74,716.1,36.92,380.95,29.89
050US13257,0.0,842.91,8116.88,718.03,135.0,1300.0,115.0
050US17011,0.0,133.45,6939.5,64.25,27.0,1404.0,13.0
050US17015,0.0,186.24,1815.85,93.12,16.0,156.0,8.0
050US18099,0.0,346.04,7017.79,380.65,100.0,2028.0,110.0
050US18101,0.0,727.04,3287.5,568.99,46.0,208.0,36.0
050US13287,0.0,856.84,27168.23,940.44,41.0,1300.0,45.0
050US13295,0.0,456.38,7556.42,372.37,201.0,3328.0,164.0
050US15003,0.02,103.61,391.26,0.0,661.0,2496.0,0.0
050US16009,0.47,184.33,13419.35,55.3,10.0,728.0,3.0
050US18003,0.0,344.35,5759.98,262.96,825.0,13800.0,630.0
050US17149,0.0,428.56,5435.35,261.31,41.0,520.0,25.0
050US17159,0.0,291.15,11354.89,218.36,28.0,1092.0,21.0
050US17107,0.0,176.95,9472.26,140.52,34.0,1820.0,27.0
050US17115,0.0,429.99,7396.98,468.24,281.0,4834.0,306.0
050US17121,0.0,379.52,12334.5,112.13,88.0,2860.0,26.0
050US17131,0.0,239.71,3720.69,354.35,23.0,357.0,34.0
050US17135,0.0,174.93,13644.56,131.2,32.0,2496.0,24.0
050US17145,0.0,314.22,4084.84,221.38,44.0,572.0,31.0
050US13233,0.0,699.59,6063.11,252.0,186.0,1612.0,67.0
050US13239,0.0,884.89,9126.86,715.74,11.3,116.55,9.14
050US18031,0.0,431.29,8602.15,354.48,73.0,1456.0,60.0
050US18037,0.0,297.82,4013.1,178.69,80.0,1078.0,48.0
050US18041,0.0,792.67,2150.54,730.63,115.0,312.0,106.0
050US18055,0.0,360.65,4881.18,291.49,73.0,988.0,59.0
050US18065,0.0,430.0,0.0,349.77,134.0,0.0,109.0
050US18075,0.0,661.48,5665.37,435.8,85.0,728.0,56.0
050US18085,0.0,574.78,7061.88,194.24,290.0,3563.0,98.0
050US18091,0.0,546.87,8480.01,479.39,389.0,6032.0,341.0
050US18109,0.0,769.25,8241.94,509.9,350.0,3750.0,232.0
050US16019,0.0,492.31,7858.43,187.48,344.0,5491.0,131.0
050US16021,0.0,281.37,10241.98,84.41,20.0,728.0,6.0
050US16045,0.0,329.49,4031.4,193.82,34.0,416.0,20.0
050US17029,0.0,292.85,11384.38,153.54,103.0,4004.0,54.0
050US18181,0.0,821.34,1153.95,271.52,121.0,170.0,40.0
050US19007,0.0,313.82,14899.71,136.44,23.0,1092.0,10.0
050US19017,0.0,187.84,3031.28,136.02,29.0,468.0,21.0
050US19025,0.0,34.71,4956.19,8.59,2.02,288.45,0.5
050US18095,0.0,307.21,8770.56,230.11,255.0,7280.0,191.0
050US18097,0.0,350.83,3876.16,228.1,2224.0,24572.0,1446.0
050US17173,0.0,121.99,13876.18,15.25,16.0,1820.0,2.0
050US17177,0.0,424.2,10741.42,239.76,115.0,2912.0,65.0
050US16075,0.0,423.85,1867.82,79.02,59.0,260.0,11.0
050US17005,0.0,219.28,5226.13,201.01,24.0,572.0,22.0
050US19103,0.0,83.1,0.0,63.5,89.0,0.0,68.0
050US19117,0.0,19.35,5031.93,38.71,1.0,260.0,2.0
050US19127,0.0,499.63,14907.04,0.0,122.0,3640.0,0.0
050US19131,0.0,47.65,1651.84,15.88,3.0,104.0,1.0
050US20105,0.0,457.93,5953.06,114.48,8.0,104.0,2.0
050US20109,0.0,59.14,3075.1,0.0,1.0,52.0,0.0
050US20111,0.0,545.66,18759.86,428.41,121.0,4160.0,95.0
050US20113,0.0,152.87,2355.34,22.65,27.0,416.0,4.0
050US19135,0.0,169.03,2197.34,169.03,8.0,104.0,8.0
050US19041,0.0,142.42,7934.89,101.73,14.0,780.0,10.0
050US18017,0.0,538.32,8397.86,397.53,130.0,2028.0,96.0
050US20049,0.0,149.37,0.0,224.05,2.0,0.0,3.0
050US20057,0.0,547.18,3586.54,450.62,119.0,780.0,98.0
050US18115,0.0,242.29,0.0,261.76,8.96,0.0,9.68
050US18119,0.0,451.16,8602.15,360.93,60.0,1144.0,48.0
050US18121,0.0,507.38,13680.35,357.04,54.0,1456.0,38.0
050US20091,0.0,191.63,4224.91,154.49,743.0,16381.0,599.0
050US20097,0.0,1339.58,24380.44,468.85,20.0,364.0,7.0
050US20101,0.0,221.24,0.0,0.0,2.0,0.0,0.0
050US19049,0.0,35.55,4159.48,26.66,20.0,2340.0,15.0
050US18133,0.0,503.12,5329.98,208.33,128.0,1356.0,53.0
050US18157,0.0,252.86,5282.31,185.63,346.0,7228.0,254.0
050US18111,0.0,686.7,8780.82,517.84,61.0,780.0,46.0
050US17021,0.0,256.46,6914.89,175.72,54.0,1456.0,37.0
050US19159,0.0,454.55,1818.18,104.9,13.0,52.0,3.0
050US19165,0.0,116.87,7596.79,29.22,8.0,520.0,2.0
050US20063,0.0,378.16,4913.31,251.88,5.54,71.98,3.69
050US20073,0.0,565.45,0.0,0.0,20.0,0.0,0.0
050US20077,0.0,568.72,6571.88,315.96,18.0,208.0,10.0
050US20085,0.28,730.11,12226.21,569.24,59.0,988.0,46.0
050US19169,0.0,99.15,4081.63,66.1,72.0,2964.0,48.0
050US19189,0.0,77.3,12059.37,61.84,5.0,780.0,4.0
050US20001,0.0,650.96,13539.9,143.21,50.0,1040.0,11.0
050US20009,0.0,573.83,8983.77,357.87,93.0,1456.0,58.0
050US20015,0.0,486.14,7620.02,0.0,209.0,3276.0,0.0
050US20025,0.0,170.5,4433.08,170.5,2.0,52.0,2.0
050US20029,0.0,504.86,8750.93,243.08,27.0,468.0,13.0
050US20043,0.0,349.58,9623.69,370.14,17.0,468.0,18.0
050US40045,0.47,340.43,2212.77,127.66,8.0,52.0,3.0
050US48309,0.0,959.45,9625.55,532.75,1574.0,15791.0,874.0
050US48337,0.01,488.23,8849.17,383.61,56.0,1015.0,44.0
050US48355,0.0,441.63,7773.75,211.51,1044.0,18377.0,500.0
050US51720,0.0,1510.33,9472.99,418.19,38.03,238.53,10.53
050US51740,0.0,2160.39,11155.82,145.43,1337.0,6904.0,90.0
050US18143,0.0,709.68,5032.26,567.74,110.0,780.0,88.0
050US18171,0.0,411.93,9807.77,372.7,21.0,500.0,19.0
050US18177,0.0,701.35,11490.61,156.12,292.0,4784.0,65.0
050US19097,0.0,67.62,2637.14,33.81,8.0,312.0,4.0
050US19141,0.0,411.52,8182.04,242.07,34.0,676.0,20.0
050US19055,0.0,56.83,4433.08,0.0,6.0,468.0,0.0
050US19073,0.0,132.03,12749.91,75.44,7.0,676.0,4.0
050US19079,0.0,108.87,,119.76,10.0,,11.0
050US40041,1.0,355.03,0.0,311.15,89.0,0.0,78.0
050US46111,0.0,,,,,,
050US51810,0.0,468.54,7452.95,176.65,1427.0,22699.0,538.0
050US20087,0.0,242.11,6946.07,158.62,29.0,832.0,19.0
050US20089,0.0,256.9,6679.51,0.0,4.0,104.0,0.0
050US46109,0.8,859.99,29669.76,773.99,50.0,1725.0,45.0
050US46121,1.0,751.77,13335.75,477.52,43.64,774.14,27.72
050US53051,0.01,379.27,10518.33,151.71,30.0,832.0,12.0
050US53059,0.0,365.3,14924.98,195.69,28.0,1144.0,15.0
050US54011,0.0,400.08,4377.32,199.71,246.41,2695.99,123.0
050US23011,0.0,206.19,4867.62,185.95,163.0,3848.0,147.0
050US24019,0.0,730.22,5801.22,289.05,144.0,1144.0,57.0
050US38103,0.0,1300.9,16696.86,1320.63,29.01,372.34,29.45
050US30101,0.0,19618.27,8135.17,62.58,627.0,260.0,2.0
050US31003,0.0,166.07,5756.99,55.36,6.0,208.0,2.0
050US48275,0.0,374.01,12155.21,187.0,8.0,260.0,4.0
050US31029,0.0,129.87,9004.33,129.87,3.0,208.0,3.0
050US24025,0.0,253.85,2471.17,84.22,422.0,4108.0,140.0
050US24035,0.0,364.77,1962.2,176.1,116.0,624.0,56.0
050US25009,0.0,293.93,2265.88,153.74,1518.0,11702.0,794.0
050US26015,0.0,269.05,6053.55,137.11,104.0,2340.0,53.0
050US38045,0.0,,,,,,
050US38051,0.0,,,,,,
050US38095,0.0,1300.61,16697.11,1320.4,17.09,219.4,17.35
050US38101,0.01,256.59,10176.57,184.83,118.0,4680.0,85.0
050US25003,0.0,280.17,1428.25,125.77,225.0,1147.0,101.0
050US25011,0.0,529.93,2391.28,313.14,242.0,1092.0,143.0
050US25021,0.0,105.89,57.04,61.56,492.0,265.0,286.0
050US26159,0.0,315.21,12456.92,144.99,150.0,5928.0,69.0
050US26165,0.0,185.19,9629.63,155.95,38.0,1976.0,32.0
050US40151,0.0,334.28,7822.16,0.0,20.0,468.0,0.0
050US42073,0.0,408.35,2576.29,183.76,220.0,1388.0,99.0
050US42083,0.0,291.28,2330.27,231.53,78.0,624.0,62.0
050US48441,0.0,617.25,11618.28,469.43,547.0,10296.0,416.0
050US48451,0.0,575.26,9604.45,502.7,438.67,7323.97,383.34
050US55123,0.0,400.15,1995.29,32.89,73.0,364.0,6.0
050US47115,0.0,732.21,10172.71,229.17,131.0,1820.0,41.0
050US47125,0.0,377.98,7922.14,260.32,514.0,10773.0,354.0
050US51153,0.0,272.93,2768.05,156.97,855.92,8680.69,492.26
050US46015,0.0,534.93,16362.49,220.26,17.0,520.0,7.0
050US46035,0.0,311.85,20569.03,159.77,38.51,2540.07,19.73
050US46039,0.0,226.55,3045.71,97.77,5.7,76.63,2.46
050US46049,0.0,195.23,5078.4,0.0,2.54,66.07,0.0
050US51075,0.0,545.1,6136.39,278.83,79.41,893.95,40.62
050US45001,0.0,490.93,3744.19,294.56,75.0,572.0,45.0
050US48045,0.0,,,,,,
050US51181,0.0,3445.61,22607.13,1200.0,145.06,951.76,50.52
050US29005,0.0,97.78,13559.32,32.59,3.0,416.0,1.0
050US29009,0.0,221.55,10080.31,216.93,48.0,2184.0,47.0
050US39159,0.0,187.73,4827.71,64.37,72.21,1856.93,24.76
050US31171,0.0,,,,,,
050US48145,0.0,312.05,4457.92,267.48,35.0,500.0,30.0
050US36057,0.0,362.34,3720.48,197.35,112.0,1150.0,61.0
050US36067,0.01,358.49,3447.12,220.03,1090.0,10481.0,669.0
050US39105,0.0,190.8,4126.1,85.03,27.87,602.7,12.42
050US27153,0.0,144.86,6815.2,0.0,21.0,988.0,0.0
050US27157,0.0,229.41,7157.6,168.23,30.0,936.0,22.0
050US28013,0.0,400.49,10412.73,355.99,36.0,936.0,32.0
050US26023,0.0,508.1,9694.05,186.42,139.0,2652.0,51.0
050US37001,0.11,388.24,7814.59,284.83,413.0,8313.0,303.0
050US55077,0.0,404.64,13079.62,131.23,37.0,1196.0,12.0
050US29203,0.0,160.9,3137.57,80.45,8.0,156.0,4.0
050US29133,0.0,686.86,585.52,574.26,61.0,52.0,51.0
050US29149,0.0,97.5,1689.96,16.25,6.0,104.0,1.0
050US31031,0.0,204.14,4549.43,174.98,7.0,156.0,6.0
050US31035,0.0,135.5,8455.28,54.2,5.0,312.0,2.0
050US31037,0.0,300.12,8092.54,174.21,19.88,536.05,11.54
050US38027,0.12,444.53,21144.75,510.65,6.05,287.78,6.95
050US13205,0.0,1653.06,17263.8,560.24,239.0,2496.0,81.0
050US13315,0.0,446.28,3570.2,394.78,26.0,208.0,23.0
050US16033,0.0,538.6,0.0,0.0,3.0,0.0,0.0
050US17043,0.0,102.48,1626.13,83.84,632.0,10028.0,517.0
050US47101,0.0,539.37,5609.49,175.3,40.0,416.0,13.0
050US48385,0.0,,,,,,
050US48399,0.0,445.23,3858.79,264.99,27.84,241.29,16.57
050US55085,0.0,375.5,10007.04,145.51,80.0,2132.0,31.0
050US40131,1.0,301.58,5519.43,148.26,179.0,3276.0,88.0
050US48093,0.0,500.64,8254.17,372.27,39.0,643.0,29.0
050US36019,0.0,370.81,2069.31,264.09,205.0,1144.0,146.0
050US31051,0.01,176.0,1525.37,58.67,6.0,52.0,2.0
050US41025,0.0,370.28,2406.85,138.86,16.0,104.0,6.0
050US47087,0.0,1468.39,19796.06,312.71,108.0,1456.0,23.0
050US28023,0.0,410.13,5331.69,235.82,40.0,520.0,23.0
050US48485,0.01,552.13,0.0,455.36,485.0,0.0,400.0
050US48489,0.0,433.17,2179.84,363.31,62.0,312.0,52.0
050US50025,0.0,,,,,,
050US21075,0.0,3501.3,17347.59,275.79,135.08,669.27,10.64
050US21083,0.0,468.55,11956.62,216.92,108.0,2756.0,50.0
050US26027,0.01,310.38,5003.26,170.71,100.0,1612.0,55.0
050US30067,0.0,144.02,8987.04,76.81,15.0,936.0,8.0
050US30095,0.0,389.08,6820.89,353.85,22.31,391.11,20.29
050US36073,0.0,239.39,2316.59,184.15,65.0,629.0,50.0
050US48049,0.0,663.01,10557.43,494.09,157.0,2500.0,117.0
050US48069,0.0,384.12,4438.75,234.74,18.0,208.0,11.0
050US13273,0.0,575.78,3863.3,482.91,31.0,208.0,26.0
050US45081,0.0,375.88,2036.02,148.79,48.0,260.0,19.0
050US46005,0.0,215.38,15399.8,17.95,24.0,1716.0,2.0
050US46011,0.0,81.22,5912.93,16.24,20.0,1456.0,4.0
050US29021,0.0,377.34,3852.65,31.01,219.0,2236.0,18.0
050US29035,0.0,,,,,,
050US26037,0.0,388.28,11864.9,282.92,199.0,6081.0,145.0
050US26051,0.0,535.34,4228.5,311.72,79.0,624.0,46.0
050US40001,1.0,430.15,15543.89,247.89,59.0,2132.0,34.0
050US40005,1.0,668.23,3657.68,609.61,57.0,312.0,52.0
050US40033,1.0,1234.91,4281.01,0.0,45.0,156.0,0.0
050US08053,0.0,139.43,5246.19,39.22,0.64,24.08,0.18
050US12031,0.0,475.94,5093.47,262.9,2998.0,32084.0,1656.0
050US12119,0.0,698.67,7871.34,644.59,323.0,3639.0,298.0
050US13073,0.0,261.96,3691.37,209.96,262.0,3692.0,210.0
050US55105,0.0,435.6,5272.04,155.37,457.0,5531.0,163.0
050US55119,0.0,317.54,3715.17,79.38,40.0,468.0,10.0
050US41011,0.01,222.46,13908.9,90.04,84.0,5252.0,34.0
050US51079,0.0,475.03,4312.54,233.26,59.08,536.35,29.01
050US32013,0.0,494.4,12611.94,438.43,53.0,1352.0,47.0
050US27095,0.14,574.64,14291.07,505.93,92.0,2288.0,81.0
050US27101,0.0,207.8,3682.74,127.49,9.91,175.63,6.08
050US27109,0.0,147.19,3407.46,98.8,146.0,3380.0,98.0
050US27125,0.0,702.12,10654.34,211.05,16.9,256.45,5.08
050US54049,0.0,285.39,2683.46,181.73,103.07,969.13,65.63
050US54073,0.0,285.31,2683.49,181.76,14.08,132.43,8.97
050US55067,0.0,552.72,12125.4,112.27,64.0,1404.0,13.0
050US55073,0.0,369.7,5466.92,205.64,320.0,4732.0,178.0
050US17137,0.0,125.99,10763.14,94.49,28.0,2392.0,21.0
050US42121,0.0,483.05,3790.06,219.85,156.0,1224.0,71.0
050US44001,0.0,,,,,,
050US48107,0.0,228.31,8904.11,285.39,8.0,312.0,10.0
050US39099,0.0,335.42,3959.64,234.18,487.0,5749.0,340.0
050US39103,0.0,179.34,2942.64,109.7,206.0,3380.0,126.0
050US32009,0.0,4434.59,115299.33,886.92,20.0,520.0,4.0
050US41027,0.0,349.37,8346.55,316.52,53.39,1275.52,48.37
050US41049,0.0,262.83,9298.78,137.72,18.13,641.43,9.5
050US48507,0.0,866.74,14084.51,270.86,64.0,1040.0,20.0
050US49009,0.0,13508.77,9122.81,0.0,77.0,52.0,0.0
050US49021,0.0,525.55,7600.21,279.88,169.0,2444.0,90.0
050US56041,0.0,337.04,6991.69,172.44,43.0,892.0,22.0
050US51011,0.0,611.84,6027.24,372.39,59.74,588.5,36.36
050US51025,0.0,1213.62,7628.83,577.72,132.26,831.39,62.96
050US21045,0.0,2119.3,16664.94,310.14,205.0,1612.0,30.0
050US21113,0.0,474.98,9729.98,253.32,165.0,3380.0,88.0
050US21141,0.0,654.1,5875.01,469.76,110.0,988.0,79.0
050US41059,0.08,262.88,9298.84,137.69,128.87,4558.57,67.5
050US40017,0.91,205.26,2554.86,163.77,188.0,2340.0,150.0
050US56045,0.0,113.58,10631.53,45.43,5.0,468.0,2.0
050US23019,0.04,160.03,8167.54,127.43,162.0,8268.0,129.0
050US51043,0.0,565.49,4103.8,268.28,51.81,375.99,24.58
050US48251,0.0,788.65,7009.8,438.34,851.0,7564.0,473.0
050US51135,0.0,1272.38,11665.31,340.94,128.23,1175.63,34.36
050US22095,0.0,719.12,8026.1,427.97,205.0,2288.0,122.0
050US22125,0.0,297.51,6563.29,108.19,33.0,728.0,12.0
050US26061,0.0,194.57,2512.83,57.96,47.0,607.0,14.0
050US48231,0.0,573.32,6099.96,355.23,347.0,3692.0,215.0
050US48279,0.0,539.32,9130.82,489.15,43.0,728.0,39.0
050US04003,0.0,269.82,5209.38,271.15,202.0,3900.0,203.0
050US29081,0.0,1047.61,2928.99,259.0,51.49,143.96,12.73
050US31023,0.0,471.7,12797.37,246.1,23.0,624.0,12.0
050US37189,0.0,189.46,3070.72,174.7,77.0,1248.0,71.0
050US38007,0.0,322.64,8889.48,171.12,1.81,49.87,0.96
050US51630,0.0,632.2,5227.41,473.24,128.38,1061.53,96.1
050US42013,0.0,415.28,2758.19,214.76,321.0,2132.0,166.0
050US42117,0.0,340.18,1961.95,166.13,86.0,496.0,42.0
050US26065,0.0,248.84,4179.79,133.66,512.0,8600.0,275.0
050US29167,0.0,184.26,13466.14,179.28,37.0,2704.0,36.0
050US19191,0.0,61.39,3061.69,107.43,8.0,399.0,14.0
050US29085,0.0,99.66,11401.24,59.8,5.0,572.0,3.0
050US40035,1.0,815.92,9880.41,681.79,73.0,884.0,61.0
050US49027,0.0,1018.74,31078.51,135.83,75.0,2288.0,10.0
050US50009,0.0,,,,,,
050US47139,0.0,1176.8,5874.6,367.16,125.0,624.0,39.0
050US47153,0.0,1238.96,16246.5,538.68,115.0,1508.0,50.0
050US48497,0.0,460.18,8877.25,354.53,196.0,3781.0,151.0
050US13223,0.0,190.72,3784.88,117.01,207.0,4108.0,127.0
050US55127,0.0,438.45,9288.73,160.91,297.0,6292.0,109.0
050US56001,0.0,152.65,5953.37,83.26,44.0,1716.0,24.0
050US56005,0.0,440.01,11189.62,64.23,137.0,3484.0,20.0
050US21201,0.0,646.79,18596.33,403.67,8.46,243.24,5.28
050US20023,0.0,,,,,,
050US47169,0.0,493.73,9216.36,113.94,39.0,728.0,9.0
050US50019,0.0,,,,,,
050US48413,0.0,498.61,20166.2,387.81,9.0,364.0,7.0
050US46059,0.0,,,,,,
050US46063,0.0,,,,,,
050US46077,0.0,,,,,,
050US46087,0.0,,,,,,
050US46089,0.0,,,,,,
050US56015,0.0,385.59,11905.05,216.89,32.0,988.0,18.0
050US47177,0.0,1207.82,13317.23,448.06,310.0,3418.0,115.0
050US48017,0.0,976.42,37151.7,714.46,41.0,1560.0,30.0
050US48131,0.0,407.04,6803.31,174.44,28.0,468.0,12.0
050US48143,0.0,249.58,5047.14,249.58,72.0,1456.0,72.0
050US42011,0.0,349.29,2356.89,268.54,943.0,6363.0,725.0
050US42019,0.0,280.19,2067.85,195.81,342.0,2524.0,239.0
050US42105,0.0,228.49,2235.25,129.15,23.0,225.0,13.0
050US42115,0.0,224.75,1640.25,0.0,57.0,416.0,0.0
050US51049,0.0,1272.43,11665.3,340.95,77.44,709.95,20.75
050US26017,0.0,353.77,6277.12,247.94,234.0,4152.0,164.0
050US51685,0.0,272.91,2768.07,156.94,32.97,334.41,18.96
050US48163,0.0,2592.37,77085.82,357.57,348.0,10348.0,48.0
050US48165,0.0,167.18,3311.84,135.34,21.0,416.0,17.0
050US48179,0.0,406.86,7178.15,356.0,56.0,988.0,49.0
050US28047,0.0,656.48,7063.69,488.44,879.0,9458.0,654.0
050US48285,0.0,252.39,0.0,191.47,29.0,0.0,22.0
050US48303,0.0,543.85,7753.44,512.38,1123.0,16010.0,1058.0
050US51540,0.0,,,,,,
050US51570,0.0,3445.56,22607.1,1199.91,369.02,2421.22,128.51
050US51610,0.0,277.22,3149.51,70.26,26.2,297.66,6.64
050US02060,0.34,970.87,58899.68,809.06,6.0,364.0,5.0
050US02068,0.01,,,,,,
050US02188,0.0,,,,,,
050US02230,0.19,,,,,,
050US02275,0.0,,,,,,
050US30019,0.16,,,,,,
050US39025,0.0,257.54,4855.6,126.51,342.0,6448.0,168.0
050US39053,0.0,68.89,0.0,148.37,13.0,0.0,28.0
050US39067,0.0,84.6,0.0,126.9,8.0,0.0,12.0
050US31153,0.0,104.29,3501.17,26.91,124.0,4163.0,32.0
050US02013,0.01,101.73,7053.24,33.91,3.0,208.0,1.0
050US40093,0.0,267.92,3482.92,290.24,12.0,156.0,13.0
050US40103,0.33,447.91,4508.02,0.0,31.0,312.0,0.0
050US40053,0.0,973.52,4049.84,194.7,25.0,104.0,5.0
050US31081,0.0,88.89,1848.89,71.11,5.0,104.0,4.0
050US31109,0.0,275.33,5273.36,189.55,581.0,11128.0,400.0
050US31119,0.0,424.53,7280.28,239.36,94.0,1612.0,53.0
050US01057,0.0,660.62,6408.99,650.76,67.0,650.0,66.0
050US01111,0.0,481.14,13613.53,106.13,68.0,1924.0,15.0
050US05021,0.0,796.64,12657.67,365.13,72.0,1144.0,33.0
050US05023,0.0,550.02,0.0,433.14,80.0,0.0,63.0
050US05037,0.0,554.81,994.83,353.93,58.0,104.0,37.0
050US27071,0.06,157.05,5444.31,91.61,12.0,416.0,7.0
050US19197,0.0,67.82,7459.65,0.0,5.0,550.0,0.0
050US20013,0.28,422.76,14655.63,193.76,24.0,832.0,11.0
050US40107,1.0,440.7,2696.05,324.04,34.0,208.0,25.0
050US31053,0.0,178.76,6971.76,134.07,40.0,1560.0,30.0
050US31123,0.0,172.35,1792.49,34.47,5.0,52.0,1.0
050US21041,0.0,860.62,11019.02,445.91,57.92,741.58,30.01
050US39135,0.0,251.78,10272.7,147.2,65.0,2652.0,38.0
050US39119,0.0,453.2,9586.3,222.05,249.0,5267.0,122.0
050US05051,0.0,339.24,15788.31,176.41,200.0,9308.0,104.0
050US31095,0.0,310.56,3726.71,334.45,13.0,156.0,14.0
050US29173,0.0,,,,,,
050US40021,1.0,385.77,11538.7,382.64,123.0,3679.0,122.0
050US36079,0.0,174.11,1482.97,117.08,116.0,988.0,78.0
050US36097,0.0,218.3,0.0,122.25,25.0,0.0,14.0
050US29011,0.0,208.33,6500.0,166.67,15.0,468.0,12.0
050US39127,0.0,181.18,4323.34,117.11,42.02,1002.67,27.16
050US20045,0.0,160.48,1183.65,84.22,141.0,1040.0,74.0
050US20051,0.0,317.33,4598.66,161.27,61.0,884.0,31.0
050US20055,0.0,416.9,10618.11,404.13,98.0,2496.0,95.0
050US29177,0.0,413.99,0.0,689.99,60.0,0.0,100.0
050US28153,0.0,593.7,6093.27,210.92,76.0,780.0,27.0
050US28159,0.0,1780.95,7062.31,197.24,200.09,793.45,22.16
050US28161,0.0,299.67,2032.57,221.5,23.0,156.0,17.0
050US20173,0.0,370.16,6866.19,319.58,1222.0,22667.0,1055.0
050US20177,0.0,477.31,9265.94,214.92,533.0,10347.0,240.0
050US20185,0.0,,,,,,
050US29017,0.0,288.26,1362.68,248.95,22.0,104.0,19.0
050US29047,0.0,224.3,3703.73,156.2,359.0,5928.0,250.0
050US20059,0.0,305.23,11427.87,213.66,50.0,1872.0,35.0
050US39163,0.0,181.13,4323.34,117.15,15.4,367.57,9.96
050US29105,0.0,580.39,5228.04,425.01,127.0,1144.0,93.0
050US29109,0.0,182.95,11283.19,153.17,43.0,2652.0,36.0
050US31137,0.0,589.1,43078.06,368.19,32.0,2340.0,20.0
050US33003,0.0,194.43,1624.89,86.8,56.0,468.0,25.0
050US39009,0.0,181.17,4323.37,117.13,91.32,2179.28,59.04
050US19181,0.0,68.4,5496.83,52.85,22.0,1768.0,17.0
050US19185,0.0,539.23,7009.98,161.77,20.0,260.0,6.0
050US19187,0.0,208.56,10402.66,161.74,49.0,2444.0,38.0
050US21207,0.0,973.46,11938.65,312.24,106.0,1300.0,34.0
050US38065,0.0,,,,,,
050US06111,0.0,289.78,5040.47,250.88,1624.0,28248.0,1406.0
050US08009,0.0,295.71,7688.52,147.86,6.0,156.0,3.0
050US08011,0.0,752.98,6315.28,534.37,31.0,260.0,22.0
050US08017,0.0,279.85,67910.45,0.0,3.0,728.0,0.0
050US29125,0.0,72.98,5692.39,72.98,4.0,312.0,4.0
050US31133,0.0,82.28,7516.17,185.65,1.17,106.88,2.64
050US20175,0.0,524.86,11064.61,461.03,74.0,1560.0,65.0
050US22023,0.0,657.46,0.0,569.8,30.0,0.0,26.0
050US22041,0.0,6325.01,23305.22,624.39,780.0,2874.0,77.0
050US22051,0.0,342.29,1988.72,328.51,969.0,5630.0,930.0
050US22075,0.0,,,,,,
050US39171,0.0,609.83,7668.39,170.3,140.59,1767.87,39.26
050US20017,0.0,7042.25,39948.78,5057.62,110.0,624.0,79.0
050US20183,0.0,195.6,5085.57,97.8,4.0,104.0,2.0
050US20189,0.0,176.94,0.0,206.43,6.0,0.0,7.0
050US20037,0.0,299.52,9784.19,138.24,78.0,2548.0,36.0
050US20027,0.0,151.16,8982.94,151.16,7.0,416.0,7.0
050US20031,0.0,257.43,3089.11,79.21,13.0,156.0,4.0
050US29223,0.0,752.63,1956.85,112.9,60.0,156.0,9.0
