HEROP_ID,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age55_59,Age60_64,AgeOv65,Und45P,HispP,AsianP,NoHsP,ChildrenP,Age45_49,Age50_54,AgeOv18,EssnWrkE,AreaSqMi,AlcTot,AlcDens,AlcPerCap,Ndvi
050US12055,48896,4835,9843,4569,4807,28049,6473,7108,35532,41.85,19.59,1.48,15.26,0.17,4739,5522,84428,17407.0,1017.29,10.0,0.01,0.0,0.13
050US12065,8684,611,1320,517,747,4772,959,1307,3101,47.52,4.01,0.21,17.93,0.16,926,1109,11785,2536.0,598.07,3.0,0.0,0.0,0.26
050US12073,198388,14957,29867,25901,47346,145747,15926,15541,35700,66.15,6.27,3.51,6.36,0.19,14849,15515,234088,49878.0,666.83,27.0,0.04,0.0,0.2
050US12095,873856,82019,164705,88442,106036,602359,79201,66182,150264,64.27,30.91,5.16,11.51,0.22,89094,87370,1024120,279744.0,902.54,112.0,0.12,0.0,0.12
050US12107,40870,4177,8853,3938,3958,23322,5696,5389,16270,49.96,9.88,0.57,19.07,0.21,3968,5091,57140,14569.0,727.86,6.0,0.01,0.0,0.19
050US12123,13640,1028,2583,1002,1397,8388,1368,1644,4222,54.3,4.24,0.36,22.55,0.19,1447,1418,17862,3636.0,1043.31,4.0,0.0,0.0,0.23
050US12127,307820,25018,52342,29299,31769,176326,40265,39677,125506,48.08,13.38,1.77,10.02,0.18,31616,36884,433326,103978.0,1101.24,55.0,0.05,0.0,0.13
050US12131,39675,3876,7306,3406,3061,22621,5137,5003,12784,51.33,6.12,0.98,11.52,0.2,4268,4863,52459,12608.0,1037.74,14.0,0.01,0.0,0.17
050US12133,15428,1256,2778,1475,1429,9501,1894,1425,4263,55.1,3.61,0.61,18.77,0.2,1602,1847,19691,5083.0,584.67,,,,0.22
050US13009,29812,2209,5055,4556,5406,20219,3041,2650,6776,60.69,2.2,1.52,15.59,0.19,2420,2916,36588,9584.0,258.7,8.0,0.03,0.0,0.22
050US13027,9220,890,1864,1150,622,5419,966,1321,2979,52.32,5.74,0.82,17.23,0.22,1038,1145,12199,3009.0,493.09,,,,0.22
050US13103,36438,3936,8963,4283,3442,23936,4009,3029,6519,62.76,4.23,0.94,12.0,0.27,4144,4153,42957,14723.0,478.79,,,,0.23
050US13121,678228,62272,129017,69334,74616,462159,60339,52788,113402,63.94,7.27,6.87,7.93,0.23,73205,68720,791630,159352.0,526.74,126.0,0.24,0.0,0.16
050US13141,5483,292,706,277,572,3103,616,719,1844,48.05,1.92,0.87,28.5,0.14,601,654,7327,1166.0,471.06,1.0,0.0,0.0,0.25
050US13149,7070,647,1551,767,686,4225,852,801,1886,55.01,2.67,0.5,20.75,0.23,854,861,8956,3248.0,296.0,,,,0.24
050US13179,39347,6298,9065,3694,7430,29924,3087,2614,5189,72.92,12.63,2.13,9.13,0.28,2912,3019,44536,12555.0,516.47,5.0,0.01,0.0,0.2
050US13183,11452,1423,2953,1326,1131,7979,1018,857,1601,68.05,11.25,1.11,14.85,0.28,1043,1282,13053,3676.0,400.39,,,,0.23
050US13189,12422,1459,3030,1390,1316,7848,1449,1423,3596,57.39,2.96,0.45,17.83,0.25,1264,1429,16018,4884.0,257.47,3.0,0.01,0.0,0.23
050US13209,5689,481,1101,732,754,3603,719,476,1450,57.38,6.52,0.35,18.31,0.21,642,564,7139,2052.0,241.14,,,,0.23
050US13229,11174,1207,2826,1215,929,6848,1185,1161,3174,56.78,5.04,0.0,16.32,0.25,1302,1461,14348,4444.0,340.45,3.0,0.01,0.0,0.2
050US13267,16680,1376,2987,1274,1884,11036,1574,1438,3434,60.74,10.96,0.25,24.57,0.21,1769,1739,20114,4081.0,480.82,2.0,0.0,0.0,0.2
050US13271,10652,635,1615,869,849,6819,960,1174,2720,56.28,11.75,0.11,29.69,0.17,1081,1111,13372,3215.0,437.31,2.0,0.0,0.0,0.22
050US13291,11716,936,2085,1109,942,5991,1663,2087,7301,39.57,3.2,0.76,11.06,0.17,1214,1498,19017,4141.0,322.08,1.0,0.0,0.0,0.28
050US13305,17918,2062,4090,1996,1569,11431,1870,1807,4479,59.07,6.23,0.47,18.08,0.25,2040,1988,22397,6437.0,641.93,7.0,0.01,0.0,0.2
050US13319,5337,506,1222,575,488,3136,748,621,1654,53.58,2.76,0.0,15.52,0.23,492,699,6991,1983.0,449.21,,,,0.25
050US15007,42208,4416,8839,3767,3659,24873,5127,5379,13438,53.42,10.93,34.01,8.21,0.22,4517,4788,55646,19409.0,619.88,9.0,0.01,0.0,
050US16015,4128,216,755,489,181,1885,699,828,1752,39.87,4.33,1.17,6.27,0.18,403,625,5880,1222.0,1899.55,,,,0.17
050US16023,1449,89,427,119,25,726,278,233,566,47.73,2.73,0.0,4.99,0.23,151,132,2015,482.0,2236.48,,,,0.06
050US16025,457,63,133,55,25,238,61,73,208,48.98,0.9,0.0,6.39,0.25,58,52,665,199.0,1074.23,,,,0.11
050US16027,122082,16385,35491,16479,14011,85553,11742,10606,27959,64.75,25.14,0.87,15.39,0.29,12578,11916,150041,49909.0,587.04,8.0,0.01,0.0,0.1
050US16037,2190,153,390,261,173,1089,402,344,1241,39.41,4.44,0.0,10.59,0.17,205,317,3431,871.0,4922.15,,,,0.1
050US16039,16260,2081,3684,1560,2752,11348,1408,1458,3415,64.74,16.67,2.6,10.63,0.26,1368,1671,19675,5304.0,3075.06,2.0,0.0,0.0,0.06
050US16043,7316,832,1972,1109,788,4926,798,827,2145,59.62,12.56,0.15,12.29,0.27,709,756,9461,2827.0,1863.95,,,,0.16
050US16061,2021,210,536,223,171,1085,316,334,934,47.62,4.45,1.4,11.53,0.23,174,256,2955,857.0,478.82,1.0,0.0,0.0,0.13
050US16063,3035,362,967,444,290,2096,301,354,661,64.37,30.2,0.17,20.6,0.31,267,313,3696,1509.0,1201.36,,,,0.06
050US16085,6066,491,1080,410,323,3141,702,1260,2437,45.3,1.83,0.23,5.41,0.18,625,665,8503,2179.0,3665.1,3.0,0.0,0.0,0.17
050US19175,7202,721,1569,913,760,4500,879,850,2450,54.53,2.93,1.32,9.76,0.22,677,807,9652,3487.0,423.64,,,,0.2
050US20053,3806,339,627,315,468,2321,402,529,1300,52.23,6.04,0.59,8.8,0.19,360,415,5106,1450.0,715.57,2.0,0.0,0.0,0.12
050US20095,4189,375,953,529,345,2361,668,516,1611,49.38,3.4,0.01,5.98,0.22,433,553,5800,1923.0,863.36,2.0,0.0,0.0,0.13
050US20135,1571,197,356,132,102,800,244,242,728,45.79,10.15,0.34,9.09,0.22,149,239,2299,773.0,1074.73,2.0,0.0,0.0,0.08
050US20199,838,105,222,86,64,502,117,102,342,52.63,5.27,0.0,6.65,0.25,48,137,1180,271.0,913.65,1.0,0.0,0.0,0.08
050US48011,1120,121,200,100,82,585,209,130,400,47.29,6.84,0.0,11.61,0.21,186,85,1520,531.0,909.1,,,,0.05
050US48025,21863,1924,3868,1938,2720,15124,2031,1478,3879,63.98,58.58,0.45,26.31,0.21,2230,2157,25742,5487.0,880.24,4.0,0.0,0.0,0.14
050US48035,9794,970,2223,1065,875,5498,1430,1281,4428,47.96,18.01,0.51,14.94,0.22,1030,1262,14222,4228.0,982.98,7.0,0.01,0.0,0.12
050US48053,25957,2423,5544,2908,2760,15379,3465,3529,9939,51.03,22.12,0.84,11.87,0.22,2397,3074,35896,10461.0,994.26,7.0,0.01,0.0,0.12
050US48055,25749,2577,5549,3361,3419,17416,2834,2354,5562,61.69,51.48,1.01,21.24,0.24,2534,2575,31311,10030.0,545.23,3.0,0.01,0.0,0.13
050US48083,4552,504,1056,385,305,2501,718,617,2010,48.4,17.46,0.94,18.16,0.22,413,572,6562,1802.0,1262.91,5.0,0.0,0.0,0.08
050US29057,4282,354,910,501,368,2363,646,598,1720,47.79,2.06,0.14,13.84,0.21,474,525,6002,1798.0,490.01,1.0,0.0,0.0,0.2
050US29143,10401,1123,2347,1174,899,6159,1406,1164,3248,54.06,1.79,0.03,21.96,0.23,1136,1228,13649,4332.0,674.85,2.0,0.0,0.0,0.15
050US29157,11197,1146,2667,1174,1093,6743,1307,1391,3360,55.13,2.24,0.69,12.48,0.24,1196,1336,14557,5138.0,474.35,1.0,0.0,0.0,0.2
050US29189,604704,58649,123088,64197,63248,371901,73165,67811,172382,55.44,2.83,4.17,6.71,0.22,62002,69686,777086,186033.0,507.42,86.0,0.17,0.0,0.15
050US29199,2618,404,765,301,315,1654,362,225,891,57.64,0.0,0.0,22.9,0.28,238,359,3509,1126.0,436.51,1.0,0.0,0.0,0.16
050US29207,17162,1776,3587,1887,1666,10534,2140,1801,5763,53.87,1.7,0.03,19.3,0.22,1849,2062,22925,6878.0,823.21,3.0,0.0,0.0,0.17
050US30015,3295,314,798,377,369,1994,386,528,1116,53.65,2.35,0.47,7.0,0.24,332,321,4411,1154.0,3972.52,1.0,0.0,0.0,0.07
050US30023,5661,326,748,654,425,3093,736,863,2019,45.79,3.36,0.67,10.18,0.16,652,663,7680,2188.0,736.68,1.0,0.0,0.0,0.15
050US30029,58405,5708,12313,5906,4891,34321,7280,8418,17851,53.37,2.7,0.64,6.08,0.22,5615,6576,76256,22749.0,5087.14,10.0,0.0,0.0,0.16
050US30039,1768,122,327,239,85,857,298,349,936,39.95,2.26,0.06,8.61,0.17,150,230,2704,622.0,1727.15,,,,0.17
050US30057,4659,322,740,351,332,2392,579,944,2283,42.03,5.01,0.05,4.67,0.16,425,533,6942,2122.0,3588.14,4.0,0.0,0.0,0.14
050US30071,2268,296,533,264,186,1187,359,339,886,48.88,2.47,0.44,10.62,0.24,193,331,3154,861.0,5140.45,,,,0.07
050US30077,4519,246,569,316,458,2575,540,520,1335,49.41,1.89,0.5,11.27,0.15,534,542,5854,1294.0,2326.03,1.0,0.0,0.0,0.16
050US30085,6309,1023,2136,830,762,4351,707,635,1211,66.89,3.69,0.37,13.22,0.33,520,645,7520,2041.0,2354.3,2.0,0.0,0.0,0.08
050US30087,5168,683,1526,701,561,3263,681,609,1367,59.16,4.94,1.07,12.87,0.29,508,613,6535,2269.0,5008.11,1.0,0.0,0.0,0.11
050US30105,4253,434,913,337,534,2491,561,615,1632,50.96,2.64,0.4,6.15,0.22,368,518,5885,1680.0,4926.08,,,,0.07
050US31091,354,32,53,37,58,187,73,54,226,39.36,3.04,0.0,6.46,0.16,13,53,580,155.0,721.16,2.0,0.0,0.0,0.12
050US53065,24862,2401,5423,2740,2168,13197,3915,3871,9689,47.54,3.63,0.65,9.47,0.22,2557,3161,34551,8892.0,2477.38,1.0,0.0,0.0,0.18
050US21189,2750,268,451,303,326,1685,369,364,807,53.87,0.36,0.07,30.85,0.2,221,298,3557,656.0,197.41,2.0,0.01,0.0,0.3
050US21195,37448,3293,6987,3749,3737,22170,5067,3990,10474,53.65,0.91,0.53,23.87,0.21,4176,4326,47922,11172.0,786.73,7.0,0.01,0.0,0.29
050US21217,15267,1773,3047,2165,1987,9755,1850,1465,4426,57.16,2.38,1.07,14.24,0.23,1517,1667,19693,5595.0,266.37,3.0,0.01,0.0,0.25
050US21237,4193,441,941,402,390,2460,547,502,1350,53.19,0.32,0.04,30.12,0.23,434,548,5543,1078.0,222.17,6.0,0.03,0.0,0.29
050US21239,15731,1479,3327,1699,1464,9120,1974,1998,4485,53.36,6.72,0.33,10.86,0.23,1785,1929,20216,5916.0,190.11,3.0,0.02,0.0,0.25
050US22001,37019,4441,9318,4157,3836,23808,4521,3480,9003,60.04,2.49,0.07,21.83,0.26,3717,4280,46022,14004.0,655.17,2.0,0.0,0.0,0.16
050US22009,24527,2796,5327,2434,2540,15620,2696,2555,6651,58.08,1.86,0.54,24.16,0.24,2467,2770,31178,8722.0,832.03,3.0,0.0,0.0,0.2
050US22011,22091,2432,4995,2548,2358,14358,2413,2208,5582,59.25,3.71,0.33,15.31,0.25,2412,2369,27673,8157.0,1157.36,3.0,0.0,0.0,0.23
050US22029,11912,1256,2743,1233,1372,7627,1420,1323,3289,58.07,1.4,0.18,22.88,0.24,1139,1224,15201,3858.0,696.98,3.0,0.0,0.0,0.17
050US22031,15994,1686,3790,1691,1615,9876,1912,1838,4606,56.41,2.85,0.17,17.63,0.24,1667,1841,20600,6277.0,876.4,7.0,0.01,0.0,0.24
050US22033,283686,29369,55401,31510,48217,197047,28058,24843,58998,63.46,4.03,3.14,9.74,0.23,24179,26199,342684,95516.0,455.34,18.0,0.04,0.0,0.16
050US22047,21054,1902,3925,1892,2271,13292,2252,2127,4844,58.01,2.54,0.06,21.03,0.21,2207,2407,25898,6604.0,618.63,,,,0.2
050US22071,258372,23249,43348,21668,26720,170892,26761,24746,52536,60.95,5.49,2.9,13.85,0.2,23153,24963,310908,77843.0,169.43,31.0,0.18,0.0,0.07
050US22081,4967,550,1221,482,488,2940,723,493,1569,54.66,2.16,0.02,20.64,0.24,528,594,6536,1954.0,389.09,1.0,0.0,0.0,0.22
050US22099,33003,3609,7372,3346,3583,20896,4042,3184,7559,59.3,2.94,0.99,19.12,0.25,3314,3776,40562,12876.0,737.21,4.0,0.01,0.0,0.2
050US22119,23111,2494,4980,2354,2482,14097,2574,2826,7488,54.43,1.86,0.34,16.76,0.23,2413,2759,30599,9381.0,593.18,3.0,0.01,0.0,0.22
050US23013,23256,1771,4106,1996,1919,12471,3469,3293,9348,46.07,1.49,0.54,6.29,0.18,2509,2856,32604,10069.0,365.13,3.0,0.01,0.0,0.26
050US23015,19361,1339,3248,1687,1647,10046,2461,3375,9005,42.95,1.17,0.95,7.18,0.17,2065,2528,28366,8663.0,455.86,2.0,0.0,0.0,0.27
050US24003,360600,35064,70994,34012,37181,226056,39727,34228,79994,58.5,7.51,3.75,7.85,0.22,39033,42600,440594,102965.0,414.78,104.0,0.25,0.0,0.16
050US18103,22099,1863,4456,2129,2481,13982,2717,1980,6081,56.55,3.09,0.5,14.49,0.22,2348,2474,28180,9786.0,373.84,4.0,0.01,0.0,0.14
050US18129,15437,1419,3169,1649,1411,8957,2309,1795,4460,52.93,1.16,0.46,6.71,0.22,1597,1883,19897,6530.0,409.37,5.0,0.01,0.0,0.15
050US18147,12137,1126,2609,1317,1079,6925,1600,1513,3809,51.93,2.87,0.28,9.89,0.22,1346,1598,15946,5811.0,396.77,3.0,0.01,0.0,0.18
050US19001,4015,384,880,381,365,2261,485,636,1566,49.48,1.9,0.56,5.77,0.22,385,527,5581,1936.0,569.27,,,,0.19
050US19045,27442,2816,6085,2988,2611,16051,3767,3170,9002,52.84,3.06,0.73,8.94,0.23,2889,3438,36444,12218.0,694.91,2.0,0.0,0.0,0.15
050US19083,9864,848,1976,1301,873,5839,1276,1374,3615,50.58,4.29,0.43,8.35,0.21,995,1204,13479,4717.0,569.31,1.0,0.0,0.0,0.19
050US19111,20310,2074,4068,2027,1941,11732,2659,2582,6754,51.75,3.57,0.6,7.83,0.22,2106,2566,27064,9784.0,517.55,2.0,0.0,0.0,0.15
050US31167,3477,406,871,345,303,2001,517,437,994,54.71,5.31,0.47,7.03,0.25,341,425,4471,1836.0,427.61,,,,0.18
050US34003,575285,49382,113193,58345,54253,342701,69444,59495,155306,54.33,19.41,16.14,7.78,0.21,68369,72109,730591,159336.0,232.78,171.0,0.73,0.0,0.12
050US34007,314735,31246,65141,31610,31911,196932,36514,31031,75995,57.81,16.37,5.72,11.57,0.23,34259,36249,390730,106339.0,221.35,90.0,0.41,0.0,0.15
050US34013,500296,52553,105336,50735,52840,322346,50729,45078,104288,60.52,22.71,5.23,14.25,0.24,57138,56087,604584,165424.0,126.08,163.0,1.29,0.0,0.09
050US34023,527747,48536,101375,54983,54621,336599,56660,49319,117814,58.85,20.76,23.92,10.2,0.22,57444,58951,645561,151371.0,309.22,117.0,0.38,0.0,0.14
050US34041,66345,4871,12437,6999,6591,37142,9130,7194,18236,51.23,8.85,2.68,8.83,0.2,8154,9129,84581,23477.0,356.53,22.0,0.06,0.0,0.23
050US35007,6887,618,1316,620,683,3742,880,1170,3155,45.95,49.42,0.34,10.79,0.19,653,819,10042,2416.0,3757.96,2.0,0.0,0.0,0.1
050US35011,1081,105,297,239,94,817,55,103,431,59.17,46.07,0.29,13.74,0.27,83,169,1512,418.0,2323.1,,,,0.04
050US35051,5421,518,981,501,480,2685,820,1009,3918,37.58,30.26,0.63,15.27,0.16,442,762,9339,1704.0,4181.18,1.0,0.0,0.0,0.04
050US36013,78240,7042,14745,9407,8604,46708,10365,9088,24668,52.83,7.39,0.54,11.11,0.21,7864,9176,102908,30191.0,1060.22,16.0,0.02,0.0,0.23
050US36029,572791,50232,103857,59078,62986,352225,69088,62199,158532,55.04,5.37,3.46,8.61,0.2,58711,65022,731323,196165.0,1042.72,102.0,0.1,0.0,0.15
050US36043,37193,3214,7463,4133,3851,21496,4933,4510,12251,51.47,2.09,0.53,10.05,0.21,3970,4668,49444,15002.0,1411.51,9.0,0.01,0.0,0.26
050US36045,72052,9078,14649,6937,11415,51301,6310,5856,14619,65.56,7.41,1.65,8.92,0.24,6069,6566,86671,22798.0,1268.69,14.0,0.01,0.0,0.24
050US36047,1657440,193743,316610,141394,171719,1147163,148957,138974,343548,63.73,19.2,11.8,18.37,0.23,156836,154916,2000988,503565.0,69.37,346.0,4.99,0.0,0.04
050US36053,45295,3319,7823,6378,5933,27053,5596,5227,12142,53.53,2.17,0.88,8.8,0.2,4715,5484,57437,16022.0,654.86,8.0,0.01,0.0,0.28
050US36065,140050,13161,27411,15093,15838,84895,16735,15336,41650,54.37,5.59,3.98,11.42,0.21,15003,16591,181700,50019.0,1212.33,25.0,0.02,0.0,0.2
050US36077,38345,2552,5446,5692,6647,23756,4505,4434,12021,52.71,3.61,1.38,8.76,0.16,3450,4080,50366,13417.0,1001.72,11.0,0.01,0.0,0.28
050US36081,1492399,144790,247475,118190,141802,953227,156633,137460,340656,58.54,28.0,25.26,18.46,0.2,157324,160948,1833055,532152.0,108.78,247.0,2.27,0.0,0.05
050US36091,141671,11778,26318,14488,13300,83152,17270,15120,38737,53.32,3.1,2.85,5.89,0.21,17019,17983,180408,43993.0,809.99,42.0,0.05,0.0,0.23
050US36115,38630,2935,6794,3496,3764,22027,5001,4445,11288,51.36,2.66,0.56,12.31,0.19,4385,4953,49918,15496.0,831.16,8.0,0.01,0.0,0.27
050US37007,16027,1196,2868,1400,1750,9924,1759,1677,4343,55.28,3.95,1.32,19.47,0.2,1706,1833,20370,6894.0,531.46,,,,0.23
050US37027,49443,4137,9564,4839,4483,28149,6486,5481,15466,51.17,5.28,0.56,20.28,0.21,6175,6321,64909,21340.0,471.89,3.0,0.01,0.0,0.25
050US37039,15080,1129,2718,1470,1120,7837,2070,2577,7817,42.23,3.06,0.7,13.72,0.17,1646,1874,22897,5454.0,455.53,5.0,0.01,0.0,0.28
050US37049,61771,6684,12425,6304,10213,41661,6165,6668,18543,58.95,7.18,2.76,11.8,0.22,5244,5692,80314,20457.0,706.59,7.0,0.01,0.0,0.2
050US37055,21651,1677,4092,1761,1561,11585,2942,3277,7181,48.55,7.18,0.64,6.73,0.19,2389,2598,28832,8122.0,383.22,12.0,0.03,0.0,0.11
050US37059,24640,1981,5268,2672,2162,13739,3096,3108,8313,49.98,6.66,0.7,13.3,0.22,3055,3431,32953,9579.0,263.69,3.0,0.01,0.0,0.25
050US37069,39911,3635,8312,4132,4009,23791,4892,4407,10417,55.06,8.13,0.56,15.87,0.22,4628,4820,50328,14801.0,491.8,2.0,0.0,0.0,0.24
050US37083,30459,2722,6509,3124,2991,17578,3874,3834,10103,51.82,2.78,0.76,22.54,0.22,3189,3928,40562,11976.0,723.73,3.0,0.0,0.0,0.21
050US37091,14989,1110,2667,2081,1564,9123,1816,1828,4532,53.41,3.71,0.74,20.78,0.19,1419,1658,19521,5651.0,353.16,,,,0.22
050US37093,33570,4654,8047,3199,3239,23794,3121,2473,4819,68.55,13.05,1.42,13.99,0.28,3077,3254,38389,10273.0,390.12,1.0,0.0,0.0,0.19
050US37099,27117,1950,3987,4083,5257,18244,2431,2971,7976,57.23,5.62,0.7,11.64,0.17,2356,2341,35093,9137.0,491.19,6.0,0.01,0.0,0.3
050US37111,27038,1972,5608,2598,2340,15727,3650,3034,8795,51.67,5.99,0.75,16.21,0.21,3113,3210,35833,12089.0,439.95,1.0,0.0,0.0,0.28
050US37117,13249,1233,2697,1375,1181,7343,1961,1749,5030,48.9,3.88,0.62,16.7,0.21,1465,1576,18279,5176.0,456.42,1.0,0.0,0.0,0.21
050US37127,56690,5286,11830,6354,5880,33902,6566,6875,16294,54.27,6.82,0.95,14.6,0.22,6288,6962,72984,22383.0,540.44,7.0,0.01,0.0,0.2
050US37165,21192,2202,4701,2243,2442,13190,2349,2412,5960,56.98,2.92,0.78,20.15,0.23,2190,2258,27152,6880.0,319.14,,,,0.18
050US37175,18415,1410,2969,1895,1874,10131,2403,2837,9725,43.3,3.25,0.33,11.43,0.16,1888,2150,28140,6744.0,378.43,6.0,0.02,0.0,0.3
050US37199,9992,826,1847,929,946,5569,1259,1377,4379,46.65,5.09,0.24,15.82,0.19,1144,1266,14371,3989.0,312.59,2.0,0.01,0.0,0.28
050US38017,115751,12407,20897,11416,20029,83899,9091,9571,19598,67.28,2.59,3.06,5.47,0.22,9395,9344,135349,45065.0,1764.96,31.0,0.02,0.0,0.09
050US38037,1208,140,244,143,74,648,198,215,691,43.36,0.5,0.29,8.83,0.2,116,128,1899,452.0,1659.14,,,,0.11
050US38085,2477,432,907,390,314,1797,217,195,337,71.06,4.24,0.0,16.03,0.36,259,269,2814,628.0,1094.09,1.0,0.0,0.0,0.11
050US38099,6118,723,1347,585,494,3389,949,723,2227,50.54,11.36,0.73,14.13,0.23,620,824,8345,3162.0,1281.66,,,,0.09
050US39035,771675,72375,145095,77767,83009,475140,93578,85722,217416,55.24,5.78,2.94,10.65,0.21,77951,86506,989091,262617.0,457.18,63.0,0.14,0.0,0.13
050US39039,22651,2204,5023,2725,2428,14142,2846,2593,6728,55.82,9.83,0.4,8.0,0.23,2263,2480,29379,10918.0,411.45,1.0,0.0,0.0,0.15
050US39043,44030,3982,8623,4355,4563,25193,6133,5537,15642,50.31,4.32,0.59,8.08,0.21,4799,5227,59672,20262.0,251.43,5.0,0.02,0.0,0.14
050US39125,11029,1091,2592,1168,980,6462,1467,1295,3368,53.76,4.67,0.32,10.71,0.24,1184,1413,14397,5200.0,416.43,,,,0.13
050US40065,15186,2053,3491,1603,2031,10494,1535,1330,3698,63.18,23.77,1.36,17.18,0.26,1314,1469,18884,5812.0,802.65,3.0,0.0,0.0,0.06
050US48103,2752,381,854,479,239,1931,317,206,581,65.43,63.65,0.39,23.15,0.31,331,238,3333,1281.0,785.07,,,,0.04
050US48141,507715,65182,127997,64636,71442,364241,46419,39134,97464,66.55,82.4,1.2,22.48,0.28,49156,48061,605179,167278.0,1013.18,67.0,0.07,0.0,0.03
050US48151,2184,262,389,256,258,1338,269,278,892,51.22,30.52,0.59,14.09,0.21,227,228,3076,937.0,898.95,1.0,0.0,0.0,0.05
050US48161,11376,1153,2562,1188,952,7247,1413,1199,3787,55.62,15.14,0.67,17.84,0.23,1115,1233,15163,4165.0,877.73,4.0,0.0,0.0,0.16
050US48167,202560,21173,45233,22157,19905,128618,23589,20096,44264,59.62,24.28,3.28,11.79,0.25,21483,22633,246824,67972.0,378.94,45.0,0.12,0.0,0.11
050US48199,33191,3739,7808,3784,3256,21089,3961,3438,9195,57.89,5.57,0.58,12.14,0.25,3384,3765,42386,11813.0,890.58,6.0,0.01,0.0,0.24
050US48213,45576,4537,9762,5230,4356,26844,5983,5744,17400,51.13,12.52,0.66,16.47,0.22,4869,5321,62976,17170.0,873.77,14.0,0.02,0.0,0.15
050US48229,2479,207,642,235,274,1504,334,264,639,57.42,78.38,1.81,46.09,0.24,307,201,3118,650.0,4570.5,,,,0.02
050US48241,20182,2119,5021,2238,2179,12149,2600,2265,6730,54.33,6.65,0.48,15.39,0.24,2104,2516,26912,7792.0,938.65,7.0,0.01,0.0,0.23
050US48245,158806,17595,33556,16490,18238,104551,17101,14877,35455,61.01,20.16,3.71,15.98,0.24,15531,16544,194261,56966.0,876.37,34.0,0.04,0.0,0.14
050US48261,292,85,77,10,10,162,51,9,136,54.45,87.73,0.17,66.34,0.28,46,29,428,144.0,1458.45,,,,0.1
050US48289,9108,1075,2182,1039,777,5285,1255,1276,4087,49.96,14.37,0.8,17.6,0.23,991,947,13195,3834.0,1073.15,4.0,0.0,0.0,0.19
050US48317,3205,468,1012,443,401,2091,311,223,655,63.61,45.85,0.07,22.95,0.31,362,492,3860,1357.0,914.95,,,,0.03
050US48333,2399,177,765,382,167,1234,393,328,1413,44.39,19.75,0.1,19.53,0.22,253,339,3812,938.0,748.21,3.0,0.0,0.0,0.1
050US48347,41224,4385,8513,6473,8712,29522,4056,3324,8992,64.71,19.17,1.83,16.74,0.23,3253,3513,50216,14254.0,946.55,10.0,0.01,0.0,0.2
050US48361,50281,5725,11615,5345,5299,31540,5970,5223,12906,58.16,7.34,1.24,11.71,0.25,5334,5734,63187,20216.0,333.78,8.0,0.02,0.0,0.2
050US48371,9938,1102,2191,918,1006,6676,1031,743,1998,63.11,68.6,0.47,30.48,0.24,974,1082,11936,3667.0,4763.81,3.0,0.0,0.0,0.03
050US48395,9627,979,2401,1032,1077,5717,1117,1177,3200,53.86,20.61,0.31,16.17,0.24,1092,1207,12827,4007.0,855.1,4.0,0.0,0.0,0.15
050US48423,133658,15496,30904,15854,16210,88763,13952,13314,35671,60.07,19.28,1.72,14.78,0.25,13327,13588,169329,51233.0,921.47,5.0,0.01,0.0,0.14
050US48427,35582,6460,11282,5551,5256,26739,2756,2535,7133,69.62,99.07,0.13,48.52,0.33,3745,3244,42715,13766.0,1223.17,7.0,0.01,0.0,0.08
050US48457,12807,1069,2274,1408,1624,8043,1581,1473,4610,52.97,7.54,0.28,15.61,0.19,1240,1206,17417,3826.0,924.39,1.0,0.0,0.0,0.24
050US48471,51946,3120,6067,5491,10647,35958,4367,3608,8717,63.11,17.87,1.29,14.85,0.15,4776,4926,60663,12670.0,784.22,3.0,0.0,0.0,0.18
050US48475,6800,848,1810,822,872,4722,650,645,1596,63.7,52.92,0.58,21.26,0.28,646,669,8396,3016.0,835.6,,,,0.04
050US48477,19844,2133,4268,3063,2145,12308,2282,2548,7239,53.77,15.76,1.7,14.24,0.22,1834,2184,27083,7508.0,604.18,3.0,0.0,0.0,0.19
050US48499,23529,2138,4864,2751,2115,13206,3464,3073,11770,46.12,9.84,0.3,15.19,0.19,2571,2729,35299,8346.0,645.24,1.0,0.0,0.0,0.17
050US49001,3465,567,1158,532,375,2470,432,341,912,65.11,11.31,0.25,9.68,0.32,241,322,4377,1477.0,2582.89,2.0,0.0,0.0,0.07
050US49003,29306,4484,9841,4184,3309,20754,2917,2863,6615,66.19,9.27,0.79,6.78,0.32,2620,2907,35921,11850.0,5745.57,2.0,0.0,0.0,0.09
050US49011,196310,30061,63904,26629,22576,146755,16718,14927,32621,70.67,9.45,1.8,4.51,0.33,18534,17101,228931,60629.0,299.04,6.0,0.02,0.0,0.11
050US40073,9003,1108,2429,1064,882,5767,1094,922,2378,59.57,15.62,0.22,12.99,0.27,817,1103,11381,3460.0,898.05,4.0,0.0,0.0,0.1
050US40079,29178,3112,6770,3348,3002,18394,3446,3126,8745,56.66,6.92,0.54,17.46,0.24,3040,3276,37923,11226.0,1589.28,7.0,0.0,0.0,0.22
050US40145,46424,4792,11124,5142,4223,29380,5196,5006,12114,58.18,5.96,1.47,9.58,0.25,5058,5180,58538,17253.0,561.57,7.0,0.01,0.0,0.19
050US41005,247826,22028,50401,25370,22508,149573,29290,29278,69081,54.71,8.54,4.2,6.73,0.22,27634,28503,316907,84801.0,1870.67,35.0,0.02,0.0,0.16
