HEROP_ID,TotPop,TotPopHh,TotVetPop,TotUnits,TotWrkE,WhiteP,BlackP,AmIndP,AsianP,PacIsP,OtherP,HispP,ChildrenP,Und45P,Ovr65P,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,AgeOv18,Age18_64,DisbP,NoHsP,VetP,NonRelFhhP,NonRelNfhhP,BedCnt,PntInTm,YrlyBedCnt,UnempP,PovP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,NoIntP,VacantP,MobileP,LngTermP,RentalP,UnitDens,AlcTot,AlcDens,AlcPerCap,Ndvi
050US01131,10809,10553,447,5728,2882.0,26.86,69.49,0.2,0.0,0.0,3.45,0.65,0.24,56.15,18.36,666,1427,847,665,3976,604,641,733,777,1985,8167,6182,18.4,23.07,5.49,1.38,20.1,0,0,0,15.5,31.1,17155.0,16584.0,0.51,7.22,33.1,13.01,8.43,1677.0,58.19,40.61,33.59,40.36,39.35,35.04,6.45,3.0,0.0,0.0,0.27
050US01133,23875,23500,1592,13649,9000.0,96.34,0.38,0.39,0.13,0.04,2.73,3.07,0.21,50.05,21.06,1246,2846,1368,1231,7858,1583,1760,1874,1681,5027,18883,13856,25.2,21.85,8.44,2.54,11.18,14,14,14,7.6,16.2,20335.0,21799.0,0.45,6.47,33.52,13.48,11.93,5795.0,64.39,29.49,31.11,27.45,36.4,21.03,22.27,3.0,0.0,0.0,0.25
050US02013,3425,2236,127,1106,2395.0,17.66,4.2,39.39,25.64,0.73,12.38,10.1,0.14,52.18,8.82,108,272,170,238,1407,382,445,263,246,302,2937,2635,8.5,13.58,4.33,4.28,30.0,0,0,0,3.5,15.4,28720.0,32510.0,0.4,6.76,65.59,2.34,2.96,1746.0,72.9,33.6,22.24,4.34,48.03,38.14,0.16,,,,
050US02016,5750,4380,272,1967,3889.0,29.55,4.28,11.32,40.0,2.57,12.28,13.88,0.17,60.78,5.81,240,599,275,529,2656,482,633,424,382,334,4787,4453,7.7,11.18,5.75,5.81,50.16,0,0,0,2.0,8.5,32801.0,37070.0,0.36,3.29,45.64,4.06,9.21,2695.0,69.3,18.2,40.21,0.81,13.84,71.85,0.45,,,,
050US02020,296112,288674,28203,116493,150201.0,62.99,5.55,7.39,9.61,2.33,12.14,9.07,0.25,65.38,9.96,21766,39757,18426,24169,132079,18171,19192,19614,16041,29492,222915,193423,11.1,6.18,13.14,4.08,27.79,0,0,0,5.6,9.2,37105.0,39839.0,0.43,7.7,11.39,16.22,11.0,66187.0,44.07,7.47,8.56,4.52,18.63,39.14,68.27,54.0,0.03,0.0,
050US02050,18040,17189,647,6027,6178.0,11.01,0.66,82.74,1.04,0.02,4.53,2.38,0.36,72.44,7.12,1863,3557,1594,1349,7648,913,1006,856,913,1284,11593,10309,10.6,18.58,5.58,4.74,27.71,0,0,0,18.3,27.8,14938.0,19760.0,0.44,18.47,11.14,16.95,11.41,2932.0,47.46,23.44,24.37,3.48,37.17,38.92,0.15,,,,
050US02060,890,816,91,940,488.0,56.29,0.45,32.7,0.34,0.22,10.0,3.6,0.22,52.92,9.55,52,110,45,38,309,65,90,104,75,85,696,611,14.2,5.58,13.32,5.06,24.39,0,0,0,8.1,5.8,42163.0,45259.0,0.39,10.04,20.9,4.71,4.3,246.0,50.41,15.61,64.57,4.57,31.0,47.15,1.95,1.0,0.0,0.0,
050US02068,2232,1464,119,1627,1478.0,81.09,0.81,1.97,4.53,0.0,11.6,0.4,0.12,53.41,7.26,66,140,125,300,986,192,199,169,318,162,1975,1813,13.7,1.56,6.16,5.46,15.67,0,0,0,3.0,16.9,26364.0,34956.0,0.36,4.6,13.6,1.69,6.43,820.0,55.48,6.2,60.73,9.4,29.58,21.91,0.13,2.0,0.0,0.0,
050US02070,4975,4620,157,2446,2024.0,17.59,1.35,72.1,1.53,0.06,7.38,3.48,0.31,67.5,8.64,478,824,379,392,2056,254,288,312,333,430,3439,3009,12.5,12.75,4.57,5.09,18.75,0,0,0,11.9,17.2,22621.0,25334.0,0.43,17.34,12.65,20.85,12.15,922.0,45.55,22.49,41.95,1.64,37.75,39.72,0.13,1.0,0.0,0.0,
050US02090,99653,95411,11586,44059,46543.0,75.54,4.51,7.26,3.08,0.56,9.05,7.98,0.24,68.6,9.16,7897,12876,6192,10850,47589,5456,5574,5948,5189,9124,75498,66374,11.3,5.47,16.77,3.53,27.15,0,0,0,7.0,8.1,36163.0,36374.0,0.41,13.38,14.23,14.15,12.57,22868.0,49.13,10.79,17.13,4.32,17.19,41.49,6.01,16.0,0.0,0.0,
050US02100,2518,2468,135,1673,1329.0,81.02,0.04,8.62,2.94,0.16,7.23,3.85,0.22,50.2,24.38,159,326,123,38,779,161,182,202,95,614,1960,1346,11.3,3.04,6.89,2.46,30.88,0,0,0,3.7,9.0,34303.0,33521.0,0.38,9.71,17.01,18.51,14.22,551.0,41.46,13.21,38.67,4.3,26.3,32.55,0.72,2.0,0.0,0.0,
050US02105,2132,1976,190,1656,1068.0,45.54,3.19,38.51,2.81,0.14,9.8,6.66,0.15,42.03,19.47,102,194,52,104,600,163,176,240,242,415,1802,1387,15.5,8.51,10.57,3.45,26.37,0,0,0,10.9,9.7,30123.0,35355.0,0.39,8.43,26.87,6.74,7.58,524.0,49.06,33.88,51.75,5.5,42.21,26.16,0.25,1.0,0.0,0.0,
050US02110,32330,31699,2414,13586,17562.0,68.61,1.01,10.92,7.16,0.99,11.31,6.57,0.22,58.98,11.99,1901,3841,1992,2117,13327,2184,2421,2587,2192,3877,25348,21471,11.8,3.91,9.64,3.8,28.72,0,0,0,5.8,7.9,43431.0,43276.0,0.39,8.59,14.52,13.13,7.8,7104.0,40.45,6.85,7.84,6.23,21.96,36.0,5.02,8.0,0.0,0.0,
050US02122,58220,56534,5073,31150,25564.0,83.29,0.64,7.72,1.52,0.33,6.51,4.08,0.23,55.11,15.62,3652,7351,3643,3297,21083,3544,4062,4749,4687,9092,44941,35849,14.6,7.21,11.32,3.31,24.24,0,0,0,7.8,12.0,30224.0,33820.0,0.43,8.29,22.56,16.66,10.81,13839.0,54.13,16.31,30.21,5.65,22.17,26.72,1.94,11.0,0.0,0.0,
050US02130,13804,13520,1091,6343,7017.0,66.78,0.75,14.58,7.69,0.04,10.16,5.08,0.22,56.48,14.13,840,1713,801,870,5244,894,1011,991,1161,1950,10724,8774,14.6,7.32,10.36,5.24,25.63,0,0,0,6.6,10.5,33916.0,34900.0,0.42,5.61,17.09,13.47,15.12,3511.0,50.04,10.93,16.02,3.2,22.35,39.18,1.31,4.0,0.0,0.0,
050US02150,13649,13316,1081,5405,6919.0,53.37,0.26,13.64,23.03,0.66,9.03,8.93,0.26,65.44,9.14,1077,1939,1032,817,5916,828,828,972,841,1248,10075,8827,12.8,10.12,11.38,3.88,30.8,0,0,0,5.2,9.3,32069.0,32516.0,0.39,10.68,30.06,10.33,7.93,3991.0,57.68,13.24,19.09,4.9,18.77,45.0,0.82,1.0,0.0,0.0,
050US02158,8198,7929,227,2225,2088.0,3.89,0.73,91.24,0.39,0.02,3.72,0.99,0.4,76.08,5.56,1086,1761,750,654,3390,366,422,448,269,456,4878,4422,11.0,22.3,4.66,5.67,20.86,0,0,0,28.9,40.5,10605.0,12578.0,0.43,23.52,17.29,11.4,10.54,1054.0,50.48,33.35,23.96,1.35,47.43,25.71,0.13,,,,
050US02164,1375,1270,57,1421,594.0,22.84,0.65,67.35,2.47,0.36,6.33,1.38,0.27,64.44,7.93,97,204,92,132,585,69,95,114,102,109,1002,893,13.9,14.47,5.69,5.2,19.54,0,0,0,15.7,15.9,20801.0,24571.0,0.43,21.55,20.71,6.06,4.55,286.0,48.15,32.07,70.09,0.84,39.69,30.82,0.06,1.0,0.0,0.0,
050US02170,103464,101508,10518,41756,43000.0,83.05,1.08,5.69,1.39,0.22,8.57,4.78,0.27,63.2,10.66,7526,15905,7089,6523,41963,6408,6943,7385,6304,11030,75362,64332,13.2,7.63,14.07,4.08,31.11,0,0,0,9.5,10.3,29375.0,30943.0,0.42,8.62,20.92,14.59,12.49,22154.0,51.52,10.41,26.05,3.3,18.22,23.11,1.69,22.0,0.0,0.0,
050US02180,9925,9391,446,4078,3664.0,16.13,0.9,74.52,1.61,0.43,6.41,2.55,0.34,71.1,7.48,957,1926,799,768,4174,501,562,670,393,742,6521,5779,10.0,15.93,6.89,6.81,21.44,0,0,0,16.7,23.1,19947.0,22293.0,0.43,19.54,11.08,20.96,8.05,1623.0,44.3,22.82,29.5,1.01,35.87,39.69,0.18,,,,
050US02185,9797,6649,604,2583,5465.0,31.63,0.86,51.99,5.59,1.79,8.15,2.11,0.26,63.04,6.4,813,1375,534,565,3988,701,822,946,525,627,7257,6630,10.1,10.23,8.37,5.92,18.21,0,0,0,9.0,9.3,50084.0,49903.0,0.42,7.76,41.63,5.42,4.12,2819.0,51.58,26.17,23.89,0.58,34.53,49.75,0.03,,,,
050US02188,7734,7383,297,2741,2636.0,11.11,1.12,82.52,0.98,0.0,4.27,1.15,0.35,72.16,7.71,810,1516,624,598,3255,397,458,395,307,596,5014,4418,10.1,18.13,5.92,5.84,26.15,0,0,0,18.7,25.1,18781.0,23230.0,0.44,18.32,16.39,15.74,7.7,1326.0,50.3,21.56,32.14,1.35,42.38,44.41,0.08,,,,
050US02195,3255,3178,262,1762,1577.0,72.07,0.71,7.28,9.28,0.52,10.14,10.35,0.23,54.5,21.54,206,414,198,302,1154,184,150,259,187,701,2521,1820,18.5,10.26,10.43,1.85,22.48,0,0,0,4.3,8.2,27750.0,33227.0,0.44,5.71,40.96,11.29,12.62,978.0,62.02,15.59,33.6,10.5,29.99,31.71,0.61,3.0,0.0,0.0,
050US02198,6474,6369,546,3428,2789.0,47.16,0.37,39.9,1.17,0.63,10.77,3.77,0.24,54.16,14.83,394,894,387,327,2218,415,535,540,518,960,4936,3976,21.4,9.84,11.06,4.18,20.74,0,0,0,12.1,15.2,23777.0,27236.0,0.41,12.59,28.58,9.75,8.1,1508.0,54.07,30.37,31.27,14.94,33.55,27.16,0.65,3.0,0.0,0.0,
050US02220,8738,8456,714,4199,4746.0,64.72,1.18,12.79,7.23,0.09,13.98,6.48,0.22,57.99,14.51,412,1187,509,488,3468,542,585,708,568,1268,6799,5531,12.2,6.04,10.63,4.04,21.32,0,0,0,4.4,7.5,37403.0,38423.0,0.42,11.57,20.67,16.1,11.34,2108.0,44.42,13.0,15.19,9.15,26.63,42.09,1.46,4.0,0.0,0.0,
050US02230,1061,913,68,647,695.0,86.43,1.23,5.18,1.79,0.0,5.37,5.18,0.17,58.72,11.31,66,85,60,41,472,71,67,121,59,120,876,756,11.0,6.3,7.76,7.79,35.81,0,0,0,6.8,5.3,37481.0,39842.0,0.32,4.75,11.08,4.17,14.68,289.0,41.58,12.53,38.18,8.19,24.97,48.5,1.49,2.0,0.0,0.0,
050US02240,6876,6550,804,3909,2896.0,76.63,0.68,13.19,2.27,0.03,7.2,5.54,0.27,60.34,12.89,509,1074,539,299,2566,440,442,549,410,886,5010,4124,17.1,9.79,16.47,2.97,22.46,0,0,0,10.2,10.8,30601.0,32409.0,0.39,9.46,30.63,10.53,5.8,1660.0,57.32,23.41,44.67,5.53,29.65,26.44,0.16,3.0,0.0,0.0,
050US02261,9301,9052,1067,6178,4744.0,73.14,0.27,12.77,3.52,0.61,9.69,5.01,0.24,57.5,12.39,582,1312,432,510,3454,638,710,605,848,1152,7102,5950,12.2,4.01,15.46,4.27,31.81,0,0,0,6.6,8.1,35319.0,38507.0,0.42,10.98,24.89,5.46,12.48,2400.0,50.59,17.0,49.94,11.33,24.79,26.9,0.18,5.0,0.0,0.0,
050US02275,2484,2431,269,1481,1128.0,67.23,0.08,19.97,2.78,0.36,9.58,4.87,0.2,43.48,22.06,116,260,165,68,704,190,155,300,211,548,1991,1443,17.9,11.68,13.51,3.64,20.45,0,0,0,5.6,7.8,27145.0,31489.0,0.41,5.85,27.48,17.38,13.03,520.0,46.1,21.03,27.48,14.72,31.92,31.66,0.58,,,,
050US02282,689,623,38,413,357.0,44.85,0.29,28.3,8.27,2.32,15.97,7.26,0.27,60.67,12.34,62,92,41,43,264,37,67,41,41,85,502,417,8.7,8.2,7.57,2.99,20.66,0,0,0,6.1,6.7,32417.0,31878.0,0.35,6.16,31.65,4.2,10.08,187.0,52.38,26.94,43.83,6.78,31.14,37.5,0.05,1.0,0.0,0.0,
050US02290,5415,5112,349,4087,2118.0,22.7,0.13,70.54,0.61,0.0,6.02,2.42,0.28,61.16,13.65,403,845,383,323,2064,226,350,392,396,739,3917,3178,14.9,14.33,8.96,5.48,15.55,0,0,0,18.8,25.1,18552.0,22386.0,0.47,20.16,18.84,9.02,7.27,1008.0,47.59,52.96,53.36,2.94,41.2,28.33,0.03,2.0,0.0,0.0,
050US04001,71522,70174,2902,32809,18365.0,22.88,0.72,73.69,0.4,0.03,2.29,6.21,0.28,61.05,14.57,4908,11361,5845,4982,27395,3999,4677,4424,4338,10420,51691,41271,14.7,20.45,5.61,2.14,15.11,184,184,184,12.0,35.3,19007.0,14499.0,0.5,17.97,16.59,21.57,9.64,10215.0,55.62,58.59,37.84,22.94,45.34,21.61,2.93,2.0,0.0,0.0,0.05
050US04003,126279,117288,18278,60883,43097.0,84.93,3.75,1.3,1.87,0.37,7.79,35.32,0.22,54.24,21.02,7645,15529,7942,7696,45314,6772,7520,7370,9579,26550,98483,71933,17.1,12.82,19.28,2.48,14.35,93,93,93,7.2,17.2,24267.0,25436.0,0.44,8.8,14.11,12.79,12.26,20520.0,47.61,17.43,19.11,20.94,21.38,30.83,9.88,9.0,0.0,0.0,0.05
050US04005,140217,126620,7209,65438,66310.0,63.83,1.33,26.66,2.07,0.13,5.97,14.03,0.21,65.98,11.6,7860,16618,16137,17483,68041,7145,7831,8520,7943,16259,110570,94311,11.9,10.37,6.53,3.01,34.22,763,741,744,7.5,18.9,24555.0,26387.0,0.47,15.02,15.47,12.32,11.15,30287.0,45.67,17.93,27.75,13.09,25.32,39.43,3.51,9.0,0.0,0.0,0.07
050US04007,53400,52438,5381,33411,18162.0,76.96,0.59,16.03,0.91,0.04,5.47,18.71,0.2,45.22,27.68,3039,6075,2573,2758,15031,2698,3262,4023,4489,14783,42551,27768,22.2,14.68,12.65,3.58,16.91,20,20,11,10.2,22.5,22493.0,22939.0,0.45,9.07,21.44,14.87,11.36,9899.0,54.5,28.89,35.03,21.15,24.86,26.14,7.02,4.0,0.0,0.0,0.08
050US04009,37879,33671,2058,13416,12837.0,78.98,1.99,12.69,0.65,0.13,5.56,32.88,0.27,65.53,13.23,2819,5746,2957,2826,16256,2190,1971,1814,2071,5012,27546,22534,13.0,14.36,7.47,3.79,21.7,52,46,52,9.4,21.3,24064.0,18113.0,0.4,10.7,23.1,13.76,14.6,6909.0,53.82,21.58,19.63,26.37,28.89,30.75,2.9,1.0,0.0,0.0,0.05
050US04011,9504,9410,624,4435,3812.0,90.93,2.24,4.59,0.31,0.0,1.94,46.44,0.28,65.59,12.15,697,1495,717,640,4042,443,592,537,543,1155,6865,5710,13.0,11.05,9.09,3.83,10.85,0,0,0,6.9,11.9,30807.0,25349.0,0.39,9.02,51.05,5.77,7.16,2557.0,67.08,16.35,27.28,28.59,23.86,50.82,2.41,,,,0.05
050US04012,20701,20489,2575,16274,6466.0,76.88,0.82,14.12,0.76,0.04,7.38,27.12,0.16,39.41,37.91,961,1906,1015,909,5292,951,1018,1236,1490,7847,17288,9441,22.5,22.66,14.89,3.97,22.52,0,0,0,8.0,22.1,19672.0,21845.0,0.47,5.09,19.78,9.11,12.17,3809.0,58.91,33.09,45.24,52.62,22.31,25.72,3.62,2.0,0.0,0.0,0.02
050US04013,4253913,4200536,253896,1719157,2004236.0,77.62,5.47,1.94,4.15,0.22,10.59,30.82,0.25,61.49,14.46,279161,586522,288250,288489,1749968,274317,267522,251853,229293,615277,3211668,2596391,11.1,12.61,7.92,3.25,26.25,11488,10776,11367,5.5,14.7,31291.0,31697.0,0.47,8.29,15.88,12.41,12.09,835738.0,41.7,10.7,11.54,5.09,14.93,38.64,186.88,170.0,0.02,0.0,0.04
050US04015,206064,202739,24455,113876,71244.0,90.51,1.1,2.36,1.22,0.25,4.57,16.25,0.18,43.61,28.8,9137,21222,10146,9671,59515,10695,13172,16181,16805,59337,169180,109843,22.5,14.73,14.46,3.85,23.11,153,153,153,8.9,17.5,23184.0,24829.0,0.45,6.65,14.8,14.69,13.52,38617.0,54.2,17.1,24.93,27.32,16.71,31.36,8.56,7.0,0.0,0.0,0.02
050US04017,108705,105848,7379,57753,33272.0,47.78,0.89,44.46,0.63,0.08,6.17,11.34,0.27,58.87,16.88,7889,16743,7903,6517,39360,5833,6545,7120,6864,18351,79025,60674,17.9,17.18,9.34,3.35,17.38,23,18,23,14.8,28.5,20337.0,18333.0,0.48,12.14,15.31,17.56,13.79,18367.0,55.2,34.43,40.42,21.82,31.57,30.94,5.8,3.0,0.0,0.0,0.06
050US04019,1019722,989969,84854,456962,440596.0,76.24,3.53,3.75,2.89,0.16,13.44,36.95,0.21,57.37,18.66,59040,121889,68894,91472,404092,56432,59915,63608,64494,190252,801274,611022,15.2,11.68,10.67,3.03,23.34,3804,3223,3683,7.6,17.8,26451.0,28480.0,0.47,10.33,14.88,14.62,11.81,199241.0,45.22,11.59,12.27,10.32,19.97,37.61,49.74,44.0,0.0,0.0,0.04
050US04021,419721,393208,34783,171368,150294.0,80.2,4.47,4.95,1.81,0.34,8.23,29.87,0.23,57.71,19.28,24845,57107,25465,24054,160264,23828,23183,23737,25850,80907,321617,240710,15.2,14.56,10.82,3.38,20.6,232,232,232,7.8,14.2,26853.0,23653.0,0.42,8.51,18.88,13.76,12.86,74189.0,49.36,12.3,19.89,19.12,10.38,25.62,31.94,10.0,0.0,0.0,0.04
050US04023,46584,46169,1681,18255,17233.0,85.13,0.53,0.78,0.92,0.0,12.64,83.5,0.28,59.0,16.94,3342,7186,3793,3035,16956,2660,2840,2784,2925,7891,33712,25821,12.4,24.38,4.99,2.0,13.57,0,0,0,8.3,24.0,21726.0,20324.0,0.49,10.17,16.02,10.57,14.08,8687.0,50.41,22.99,15.48,5.8,25.4,33.82,14.76,1.0,0.0,0.0,0.06
050US04025,224645,219674,26329,115213,84142.0,91.54,0.57,1.43,1.0,0.1,5.36,14.45,0.17,41.47,29.76,9547,21380,11708,10197,62241,11207,14211,17332,21877,66850,186874,120024,18.3,9.68,14.09,3.47,20.38,1263,1161,1249,6.7,14.0,25672.0,28829.0,0.45,8.9,16.78,14.89,13.68,41388.0,49.19,14.35,16.67,19.3,16.33,28.07,14.18,23.0,0.0,0.0,0.06
050US04027,207829,202447,15280,91685,75912.0,74.99,2.16,1.29,1.32,0.06,20.18,63.35,0.26,61.76,18.01,15212,29320,14852,17626,83816,10918,10916,9951,10267,37429,154558,117129,12.0,27.86,10.12,1.96,18.24,405,405,405,9.9,20.1,22860.0,21178.0,0.45,8.41,23.44,11.93,11.9,44006.0,57.97,18.58,20.97,29.89,18.16,32.91,16.63,13.0,0.0,0.0,0.03
050US05001,18124,17862,1113,9449,7796.0,72.53,25.81,0.1,0.0,0.0,1.56,3.06,0.23,54.38,18.44,1207,2191,1238,1010,6457,1094,1190,1218,1425,3342,13948,10606,24.4,17.0,7.98,2.9,14.96,0,0,0,6.3,20.0,22463.0,24714.0,0.5,8.65,36.08,10.57,12.11,4049.0,51.94,27.89,18.7,15.5,28.14,36.29,9.56,6.0,0.01,0.0,0.16
050US05003,20537,20351,1079,10148,7728.0,71.76,25.68,0.24,0.23,0.0,2.09,5.34,0.23,53.63,19.38,1247,2758,1350,1250,7008,1321,1434,1507,1282,3980,15756,11776,23.1,17.69,6.85,1.34,12.57,0,0,0,6.9,20.2,21908.0,22052.0,0.48,9.85,37.91,16.78,12.58,5032.0,65.11,34.24,22.0,21.89,35.42,26.33,10.97,,,,0.2
050US05005,41219,40773,4906,22859,16232.0,96.59,0.18,0.32,0.42,0.03,2.46,2.25,0.18,42.07,30.69,1721,4215,1969,1668,11405,2175,2598,2944,3511,12650,33993,21343,21.2,11.84,14.43,3.1,13.82,20,0,20,4.3,14.0,23341.0,26004.0,0.45,7.11,24.98,20.93,14.19,8965.0,55.23,18.69,19.64,15.3,23.59,24.18,41.25,14.0,0.03,0.0,0.21
050US05007,258980,256171,15583,102838,125343.0,87.89,1.68,1.43,3.81,0.56,4.63,16.44,0.27,63.74,13.1,18379,39608,17318,14837,107087,16899,15812,14756,12514,33925,189692,155767,9.5,11.92,8.22,2.01,21.02,70,69,70,2.7,9.9,32305.0,32624.0,0.45,7.49,22.99,10.18,22.32,53502.0,42.68,14.58,8.27,4.95,12.89,33.62,121.34,24.0,0.03,0.0,0.18
050US05009,37288,36768,3213,16971,16145.0,96.12,0.42,0.78,0.51,0.1,2.07,2.41,0.23,53.53,20.09,2288,4769,2178,2102,12904,2178,2668,2630,2360,7491,28775,21284,18.8,13.01,11.17,2.0,16.1,5,0,5,4.4,14.9,22782.0,23998.0,0.45,9.23,21.42,11.27,11.95,8098.0,50.16,16.56,12.38,11.71,24.15,28.46,28.76,8.0,0.01,0.0,0.21
050US05011,10948,10752,727,5810,4209.0,65.38,29.01,1.16,0.0,0.0,4.45,15.11,0.24,55.59,18.4,682,1505,737,530,3899,654,776,662,756,2014,8350,6336,21.4,18.04,8.71,2.28,16.08,0,0,0,8.0,23.2,23441.0,22411.0,0.46,10.36,38.42,12.9,9.81,2847.0,67.64,27.47,21.91,17.56,26.89,37.49,8.95,,,,0.24
050US05013,5202,5061,459,2909,2155.0,76.16,21.63,0.13,0.0,0.19,1.88,3.96,0.2,49.77,20.8,305,542,326,279,1742,299,454,321,457,1082,4165,3083,24.6,17.31,11.02,2.66,9.49,0,0,0,6.1,15.6,23975.0,24509.0,0.43,11.23,36.33,11.93,7.15,1278.0,59.3,31.14,33.45,29.43,32.09,16.43,4.63,2.0,0.0,0.0,0.24
050US05015,27887,27607,2392,13674,11867.0,92.61,1.2,0.67,1.2,0.75,3.57,15.0,0.22,50.19,21.88,1557,3486,1733,1465,8953,1607,1905,2248,2029,6102,21755,15653,15.7,14.19,11.0,1.33,15.27,0,0,0,4.7,15.0,22790.0,24185.0,0.46,9.08,36.93,6.83,11.88,6652.0,56.05,24.96,18.38,15.94,21.71,24.02,21.71,5.0,0.01,0.0,0.24
050US05017,10826,10109,525,5434,3583.0,43.72,54.14,0.22,0.4,0.0,1.52,5.36,0.23,52.85,19.51,651,1406,722,520,3664,662,708,913,710,2112,8370,6258,24.4,19.28,6.27,1.81,4.91,0,0,0,9.7,29.2,19765.0,21843.0,0.56,9.43,29.14,14.65,10.69,1752.0,48.9,34.83,20.72,17.34,31.14,35.72,8.43,3.0,0.0,0.0,0.13
050US05019,22385,19658,1458,10498,10475.0,71.2,24.01,0.38,0.7,0.04,3.67,4.69,0.19,60.85,16.05,1186,2352,2610,3062,10084,1287,1306,1283,1294,3593,18119,14526,19.6,10.79,8.05,2.73,18.29,0,0,0,2.7,19.8,20341.0,21571.0,0.45,16.37,21.58,12.71,13.08,5235.0,49.98,25.44,18.98,18.9,23.73,37.32,12.12,5.0,0.01,0.0,0.22
050US05021,15061,14933,1043,8018,6249.0,95.9,0.62,0.44,0.0,0.0,3.05,1.99,0.22,52.29,20.84,841,1886,910,842,5149,948,1027,1053,1018,3139,11745,8606,23.5,19.34,8.88,2.68,14.84,0,0,0,5.0,22.6,19791.0,20353.0,0.46,8.13,31.96,15.36,16.91,3581.0,57.31,27.53,19.67,10.9,28.8,30.54,12.54,,,,0.18
050US05023,25230,24895,2455,16042,10235.0,97.0,0.55,1.08,0.6,0.0,0.76,2.45,0.19,45.66,26.54,1159,2769,1341,1206,7591,1399,1794,1914,1907,6697,20431,13734,17.8,15.28,12.02,2.13,15.94,24,9,24,4.7,14.6,24248.0,26620.0,0.46,8.25,29.65,13.26,13.09,6066.0,59.27,21.14,33.11,23.04,24.8,25.42,28.97,,,,0.19
050US05025,8226,8133,520,4091,3230.0,86.38,11.23,0.16,0.04,0.0,2.19,1.87,0.23,52.35,20.06,437,1100,573,420,2769,523,602,577,568,1650,6364,4714,20.4,11.39,8.18,2.29,5.4,0,0,0,5.5,19.4,24227.0,23538.0,0.44,9.72,33.16,15.29,8.79,1807.0,55.94,34.69,19.53,32.41,34.34,24.61,6.84,2.0,0.0,0.0,0.25
050US05027,23892,22115,1480,11636,9469.0,60.59,34.95,0.36,1.12,0.0,2.98,2.72,0.21,59.84,16.89,1428,2731,2306,2707,10137,1273,1394,1417,1477,4035,18827,14792,18.5,15.01,7.86,2.96,17.91,0,0,0,10.2,25.2,19697.0,21372.0,0.5,16.01,27.73,12.99,15.83,5082.0,53.67,32.28,22.98,17.57,28.0,31.25,15.19,2.0,0.0,0.0,0.23
050US05029,20906,20698,1715,9805,8870.0,85.17,10.92,0.31,0.09,0.0,3.52,3.88,0.23,53.66,18.8,1238,2725,1230,1121,7255,1270,1591,1512,1384,3931,16122,12191,23.3,14.11,10.64,2.89,10.34,0,0,0,5.9,18.2,22317.0,23750.0,0.47,8.04,31.25,14.13,9.92,5353.0,60.35,29.93,13.56,18.76,28.37,31.73,17.75,11.0,0.02,0.0,0.2
050US05031,105701,101930,5371,44778,48814.0,79.45,13.83,0.45,1.26,0.19,4.82,4.97,0.25,64.28,13.34,7387,14480,7831,8291,46078,6023,6081,5962,5586,14104,79506,65402,17.5,10.88,6.76,3.47,22.41,20,0,20,5.8,18.4,24742.0,26432.0,0.49,9.76,24.9,18.29,12.36,25923.0,53.11,13.18,8.88,6.46,16.81,42.54,63.31,,,,0.14
050US05033,62472,61872,4503,26738,25985.0,88.35,1.57,1.98,1.87,0.01,6.21,7.55,0.25,57.57,16.12,3877,8851,4212,3577,23239,4054,4240,4545,3598,10068,46986,36918,20.2,14.84,9.61,2.21,13.01,0,0,0,5.1,15.9,24950.0,23851.0,0.45,7.78,29.42,15.5,12.71,14171.0,54.54,22.36,11.36,12.22,24.74,23.29,45.23,,,,0.2
050US05035,49013,48331,2458,21746,20402.0,44.4,48.54,0.32,0.72,0.16,5.87,2.47,0.27,61.63,13.25,3743,7394,3452,3334,19069,2987,3316,2966,3043,6495,35566,29071,17.0,17.57,6.91,2.46,19.19,51,38,51,9.4,22.2,23602.0,21882.0,0.46,9.21,19.97,16.63,12.59,11198.0,54.89,20.94,13.75,8.18,19.57,42.04,35.63,7.0,0.01,0.0,0.13
050US05037,16998,16771,895,7963,7516.0,74.69,19.46,0.14,0.06,0.0,5.65,1.94,0.24,55.67,17.96,1118,2250,1152,1001,6094,1076,1162,1180,1066,3052,12915,9863,19.9,17.2,6.93,2.19,16.84,0,0,0,5.7,16.7,25054.0,24486.0,0.48,8.09,24.53,16.05,13.29,4208.0,55.99,25.0,15.94,15.67,28.12,32.57,12.92,3.0,0.0,0.0,0.16
050US05039,7432,6734,564,4306,2944.0,55.48,41.62,0.42,0.35,0.2,1.94,3.08,0.23,50.98,21.26,368,914,582,300,2507,428,490,515,630,1580,5736,4156,23.2,16.36,9.83,2.22,13.04,0,0,0,4.9,14.3,20970.0,19401.0,0.41,5.57,42.83,11.24,7.13,1968.0,66.85,35.7,29.56,25.36,31.68,32.08,6.45,4.0,0.01,0.0,0.25
050US05041,11887,11802,526,6302,4426.0,49.26,47.08,0.25,0.33,0.0,3.09,5.87,0.26,55.52,18.14,758,1768,858,583,4074,642,760,797,932,2156,8833,6677,20.7,21.17,5.95,1.71,13.73,0,0,0,10.7,29.1,20603.0,18475.0,0.46,12.97,29.17,10.08,14.82,2461.0,55.6,40.83,18.9,15.57,26.58,40.62,8.2,5.0,0.01,0.0,0.14
