HEROP_ID,AreaSqMi,TotTracts,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,TtlPrPpr,FmlPrPpr,MlPrPpr,AapiPrPpr,BlckPrPpr,LtnxPrPpr,NtvPrPpr,WhtPrPpr,TtlPrAPpr,FmlPrAPpr,MlPrAPpr,AapiPrAPpr,BlckPrAPpr,LtnxPrAPpr,NtvPrAPpr,WhtPrAPpr,TtlPrPp,FmlPrPp,MlPrPp,AapiPrPp,BlckPrPp,LtnxPrPp,NtvPrPp,WhtPrPp,TtlPrAPp,FmlPrAPp,MlPrAPp,AapiPrAPp,BlckPrAPp,LtnxPrAPp,NtvPrAPp,WhtPrAPp,TtlJlPpr,FmlJlPpr,MlJlPpr,AapiJlPpr,BlckJlPpr,LtnxJlPpr,NtvJlPpr,WhtJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,FmlJlPp,MlJlPp,AapiJlPp,BlckJlPp,LtnxJlPp,NtvJlPp,WhtJlPp,TtlJlAdm,TtlJlPrt
050US21109,345.19,3,3.0,2.0,2.0,1.0,0.0,,3.0,3.0,3.0,7.42,26.08,72.97,36.25,163.74,,0.0,0.0,0.0,1.0,0.67,0.67,0.33,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,,13494,0,13494,1.0,0,0,0.0,731.68,181.86,1287.95,0.0,0.0,0.0,0.0,742.89,697.38,181.86,1218.95,0.0,0.0,0.0,0.0,708.07,64.0,8.0,56.0,0.0,0.0,0.0,0.0,64.0,61.0,8.0,53.0,0.0,0.0,0.0,0.0,61.0,869.67,184.84,721.6,0.0,2500.0,0.0,0.0,954.4,7235.62,347.87,75.0,8.0,31.0,0.0,1.0,0.0,0.0,81.0,624.0,30.0
050US21111,380.68,191,191.0,185.0,112.0,191.0,104.0,,191.0,151.0,,4.4,10.07,28.02,12.02,34.26,,7.12,19.18,,1.0,0.97,0.59,1.0,0.54,,1.0,0.79,,0.99,0.01,0.01,,741096,730920,10176,0.01,1,0,0.0,672.98,100.97,1269.01,,1572.01,175.88,,436.74,401.34,116.45,698.2,,750.4,117.25,,317.08,3409.0,261.0,3148.0,,1766.0,45.0,,1533.0,2033.0,301.0,1732.0,,843.0,30.0,,1113.0,437.84,177.75,760.8,5.76,866.27,111.42,299.7,382.3,6235.44,46.63,2216.0,459.0,1886.0,1.0,983.0,30.0,3.0,1328.0,31559.0,236.0
050US21113,172.16,9,9.0,7.0,3.0,8.0,0.0,,9.0,5.0,1.0,7.3,21.11,60.75,24.9,111.31,,10.32,28.06,81.18,1.0,0.78,0.33,0.89,0.0,,1.0,0.56,0.11,0.0,0.89,0.11,,48586,36003,12583,0.26,0,0,0.0,679.3,260.43,1124.0,,1384.08,,,670.39,580.17,322.71,853.52,,1314.88,,,570.95,233.0,46.0,187.0,,20.0,,,209.0,199.0,57.0,142.0,,19.0,,,178.0,474.98,83.89,788.99,0.0,517.13,875.66,0.0,413.43,9729.98,253.32,165.0,15.0,133.0,0.0,8.0,10.0,0.0,130.0,3380.0,88.0
050US21115,261.96,6,6.0,2.0,2.0,6.0,1.0,1.0,6.0,1.0,1.0,11.49,40.34,119.68,13.59,50.74,150.53,13.59,50.74,150.53,1.0,0.33,0.33,1.0,0.17,0.17,1.0,0.17,0.17,0.0,0.0,1.0,,23356,6302,17054,0.73,0,0,0.0,637.16,133.05,1160.7,,,,,643.15,467.7,172.96,773.8,0.0,0.0,0.0,0.0,477.18,94.0,10.0,84.0,,,,,93.0,69.0,13.0,56.0,0.0,0.0,0.0,0.0,69.0,456.15,289.24,737.29,415.58,776.7,392.52,1909.09,513.04,7754.3,145.31,66.11,21.32,52.51,0.32,0.8,0.42,0.42,72.77,1123.83,21.06
050US21117,160.28,41,41.0,33.0,22.0,41.0,19.0,,41.0,32.0,12.0,5.96,14.98,42.91,11.98,34.25,,8.59,22.52,63.7,1.0,0.8,0.54,1.0,0.46,,1.0,0.78,0.29,0.93,0.07,0.0,,159720,148578,11142,0.07,1,0,0.0,856.86,196.96,1511.14,,4981.19,204.15,,627.5,705.65,289.0,1118.76,,3063.97,136.1,,574.78,935.0,107.0,828.0,,278.0,6.0,,619.0,770.0,157.0,613.0,,171.0,4.0,,567.0,610.04,257.82,1016.32,53.82,2770.91,386.97,1464.29,535.4,9673.51,316.49,665.0,140.0,556.0,1.0,157.0,12.0,2.05,526.0,10545.0,345.0
050US21119,351.52,5,5.0,0.0,0.0,1.0,0.0,,4.0,2.0,2.0,21.98,91.76,274.35,36.73,191.75,,18.46,53.34,159.12,1.0,0.0,0.0,0.2,0.0,,0.8,0.4,0.4,0.0,0.0,1.0,,16346,0,16346,1.0,0,0,0.0,509.25,157.48,857.53,,,,,490.69,577.81,275.59,877.02,,,,,570.8,52.0,8.0,44.0,,,,,49.0,59.0,14.0,45.0,,,,,57.0,835.67,356.38,1310.94,0.0,1594.83,366.34,0.0,833.81,12231.89,565.75,83.5,17.73,65.77,0.0,1.85,0.37,0.0,81.28,1222.21,56.53
050US21121,386.3,8,8.0,5.0,5.0,4.0,1.0,,7.0,2.0,2.0,7.52,24.45,72.15,29.32,125.17,,14.23,51.6,152.99,1.0,0.62,0.62,0.5,0.12,,0.88,0.25,0.25,0.0,0.12,0.88,,31883,11821,20062,0.63,0,0,0.0,1226.81,394.83,2076.4,,1159.42,,,1245.03,1022.34,483.66,1572.42,,,,,1043.55,246.0,40.0,206.0,,4.0,,,241.0,205.0,49.0,156.0,,,,,202.0,,,,,,,,,,,,,,,,,,,,
050US21123,261.55,4,3.0,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,26.32,93.88,310.1,49.11,166.72,,16.14,47.05,139.24,0.75,0.0,0.0,0.0,0.0,,0.75,0.25,0.25,0.0,0.25,0.75,,14193,3413,10780,0.76,0,0,0.0,529.04,155.07,899.32,,2507.84,,,451.9,264.52,88.61,438.69,,,,,237.84,48.0,7.0,41.0,,8.0,,,38.0,24.0,4.0,20.0,,,,,20.0,1272.63,243.26,2090.14,0.0,8308.61,1805.05,0.0,914.06,15403.18,0.0,116.0,11.0,96.0,0.0,28.0,5.0,0.0,77.0,1404.0,0.0
050US21125,433.99,13,13.0,10.0,8.0,11.0,1.0,,13.0,8.0,6.0,4.79,14.54,43.09,19.49,71.65,,7.2,21.95,66.11,1.0,0.77,0.62,0.85,0.08,,1.0,0.62,0.46,0.0,0.46,0.54,,58849,25398,33451,0.57,0,0,0.0,1055.37,285.84,1850.99,,1510.57,,,1058.93,884.57,376.11,1410.28,,1208.46,,,882.44,414.0,57.0,357.0,,5.0,,,402.0,347.0,75.0,272.0,,4.0,,,335.0,1197.51,855.65,1665.54,571.43,2898.55,635.74,1356.52,1270.98,15352.73,767.64,468.0,170.0,320.0,1.56,10.0,3.7,1.56,480.0,6000.0,300.0
050US21127,415.59,5,4.0,1.0,1.0,0.0,0.0,,4.0,1.0,1.0,20.38,75.92,226.08,38.21,186.36,,20.38,75.92,226.08,0.8,0.2,0.2,0.0,0.0,,0.8,0.2,0.2,0.0,0.6,0.4,,15860,3631,12229,0.77,0,0,0.0,625.93,138.26,1119.55,0.0,0.0,0.0,0.0,638.43,357.68,158.01,559.78,0.0,0.0,0.0,0.0,364.82,63.0,7.0,56.0,0.0,0.0,0.0,0.0,63.0,36.0,8.0,28.0,0.0,0.0,0.0,0.0,36.0,456.12,291.53,731.56,594.59,846.15,268.52,1933.33,513.75,7754.23,145.33,45.32,14.62,36.0,0.22,0.55,0.29,0.29,49.89,770.46,14.44
050US21129,208.86,3,3.0,1.0,1.0,0.0,0.0,,3.0,0.0,0.0,10.25,39.51,117.28,61.4,303.4,,20.69,71.65,212.86,1.0,0.33,0.33,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,7887,0,7887,1.0,0,0,0.0,1047.24,239.01,1814.06,,,,,1049.12,767.98,239.01,1269.84,,,,,762.99,45.0,5.0,40.0,,,,,44.0,33.0,5.0,28.0,,,,,32.0,1492.5,408.28,2521.72,0.0,2228.07,967.74,0.0,1503.38,1492.5,1004.92,63.64,8.48,55.15,0.0,1.27,0.3,0.0,62.36,63.64,42.85
050US21131,400.85,3,3.0,1.0,1.0,2.0,0.0,,3.0,1.0,1.0,16.26,64.25,191.79,28.13,132.18,,16.26,64.25,191.79,1.0,0.33,0.33,0.67,0.0,,1.0,0.33,0.33,0.0,0.0,1.0,,11310,0,11310,1.0,0,0,0.0,399.29,,,,,,,,221.83,,,,,,,,27.0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US21133,337.93,7,7.0,4.0,4.0,0.0,0.0,,7.0,2.0,2.0,8.45,30.15,88.33,47.59,265.94,,11.51,65.44,194.22,1.0,0.57,0.57,0.0,0.0,,1.0,0.29,0.29,0.0,0.0,1.0,,24519,0,24519,1.0,0,0,0.0,1099.2,407.06,1809.07,,,,,1090.38,535.86,176.39,904.54,,,,,538.2,160.0,30.0,130.0,,,,,156.0,78.0,13.0,65.0,,,,,77.0,462.53,266.63,1126.03,0.0,1414.14,0.0,0.0,492.61,11100.83,355.8,65.0,19.0,78.0,0.0,1.4,0.0,0.0,68.0,1560.0,50.0
050US21135,482.84,4,2.0,0.0,,1.0,0.0,,3.0,1.0,1.0,33.83,143.52,,47.52,206.48,,18.24,60.44,182.97,0.5,0.0,,0.25,0.0,,0.75,0.25,0.25,0.0,0.0,1.0,,13870,0,13870,1.0,0,0,0.0,862.56,276.56,1446.28,,,,,841.51,575.04,230.47,918.27,,,,,572.7,75.0,12.0,63.0,,,,,72.0,50.0,10.0,40.0,,,,,49.0,750.56,47.16,1586.56,0.0,10000.0,1724.14,0.0,596.09,15855.52,328.37,64.0,2.0,68.0,0.0,5.0,1.0,0.0,50.0,1352.0,28.0
050US21137,332.84,6,6.0,1.0,1.0,1.0,0.0,,6.0,1.0,1.0,12.9,70.97,210.39,40.53,189.77,,12.78,76.29,226.89,1.0,0.17,0.17,0.17,0.0,,1.0,0.17,0.17,0.0,0.0,1.0,,24742,4538,20204,0.82,0,0,0.0,651.08,193.5,1117.39,,2020.2,,,607.34,618.53,258.0,985.93,,,,,607.34,100.0,15.0,85.0,,8.0,,,89.0,95.0,20.0,75.0,,,,,89.0,410.89,186.0,618.93,1488.37,968.14,781.75,1964.29,379.03,9017.24,211.13,62.92,14.43,46.76,0.64,3.95,1.97,0.55,55.27,1380.81,32.33
050US21139,313.13,2,2.0,1.0,1.0,0.0,0.0,,1.0,0.0,,10.15,71.31,212.26,39.36,347.2,,33.53,307.32,,1.0,0.5,0.5,0.0,0.0,,0.5,0.0,,0.0,0.0,1.0,,9519,440,9079,0.95,0,0,0.0,647.87,309.81,997.86,0.0,0.0,0.0,0.0,667.63,612.85,275.39,962.22,,,,,613.5,37.0,9.0,28.0,0.0,0.0,0.0,0.0,37.0,35.0,8.0,27.0,,,,,34.0,1034.74,427.15,1333.09,0.0,38976.19,1160.38,0.0,580.63,11214.95,265.66,58.97,12.43,37.18,0.0,16.37,1.23,0.0,32.01,639.14,15.14
050US21141,552.21,6,4.0,0.0,,0.0,0.0,,2.0,0.0,,28.16,122.42,,37.01,149.61,,33.98,189.56,,0.67,0.0,,0.0,0.0,,0.33,0.0,,0.0,0.17,0.83,,26835,6714,20121,0.75,0,0,0.0,1161.12,262.19,2068.05,,3805.31,,,977.33,975.58,429.03,1526.99,,2300.88,,,890.9,194.0,22.0,172.0,,43.0,,,147.0,163.0,36.0,127.0,,26.0,,,134.0,654.1,284.29,1253.73,0.0,2581.76,257.64,3914.29,641.49,5875.01,469.76,110.0,24.0,105.0,0.0,30.0,1.18,1.37,97.0,988.0,79.0
050US21143,213.84,3,2.0,1.0,1.0,0.0,0.0,,0.0,,,18.82,66.35,198.99,49.74,253.39,,49.58,,,0.67,0.33,0.33,0.0,0.0,,0.0,,,0.0,0.0,1.0,,8314,0,8314,1.0,0,0,0.0,1141.28,476.64,1608.58,,1295.34,,,1054.48,1298.7,810.3,1642.09,,,,,1274.17,58.0,10.0,48.0,,5.0,,,48.0,66.0,17.0,49.0,,,,,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050US21145,248.74,17,17.0,14.0,9.0,17.0,3.0,,17.0,12.0,6.0,4.59,14.61,42.84,10.78,45.53,,6.69,22.02,63.93,1.0,0.82,0.53,1.0,0.18,,1.0,0.71,0.35,0.0,0.82,0.18,,65565,47322,18243,0.28,0,0,0.0,1757.35,382.15,3202.33,,4863.03,844.77,,1347.8,1248.26,506.35,2027.81,,3036.74,739.18,,1010.13,718.0,80.0,638.0,,229.0,8.0,,467.0,510.0,106.0,404.0,,143.0,7.0,,350.0,1034.66,426.51,1335.45,0.0,2472.55,910.7,0.0,663.19,11215.05,265.69,420.03,88.57,264.82,0.0,116.63,8.77,0.0,227.99,4552.86,107.86
050US21147,426.8,4,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,32.44,170.69,485.9,48.99,286.85,,33.12,170.69,485.9,0.5,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,1.0,,18306,0,18306,1.0,0,0,0.0,1158.63,434.35,1708.38,,,,,1281.05,911.57,434.35,1273.79,,,,,1036.57,136.0,22.0,114.0,,,,,131.0,107.0,22.0,85.0,,,,,106.0,502.12,301.69,683.99,0.0,0.0,0.0,0.0,596.84,450.18,458.83,58.0,15.0,45.0,0.0,0.0,0.0,0.0,60.0,52.0,53.0
050US21149,252.52,3,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,28.29,92.3,275.61,42.27,166.19,,37.51,136.37,,0.67,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.67,0.33,,9531,0,9531,1.0,0,0,0.0,897.95,242.47,1549.59,,,,,906.18,828.87,450.29,1205.23,,,,,799.57,52.0,7.0,45.0,,,,,51.0,48.0,13.0,35.0,,,,,45.0,,,,,,,,,,,,,,,,,,,,
050US21151,437.35,19,19.0,15.0,11.0,19.0,11.0,3.0,19.0,12.0,6.0,4.45,14.55,42.95,8.76,28.74,83.98,7.2,24.76,72.12,1.0,0.79,0.58,1.0,0.58,0.16,1.0,0.63,0.32,0.0,0.74,0.26,,82916,50979,31937,0.39,0,0,0.0,809.56,276.99,1369.09,0.0,2232.95,294.99,0.0,742.02,840.2,475.29,1223.59,,1689.8,,,811.25,502.0,88.0,414.0,0.0,74.0,4.0,0.0,418.0,521.0,151.0,370.0,,56.0,,,457.0,434.59,124.06,652.47,0.0,1194.74,138.79,0.0,377.45,10639.51,314.05,274.0,40.0,201.0,0.0,40.0,2.0,0.0,216.0,6708.0,198.0
050US21153,308.44,4,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,18.71,63.36,185.34,36.29,162.62,,34.49,162.62,503.79,0.75,0.25,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.75,,13333,0,13333,1.0,0,0,0.0,314.05,,,,,,,,301.97,121.57,480.08,0.0,0.0,0.0,0.0,307.88,26.0,,,,,,,,25.0,5.0,20.0,0.0,0.0,0.0,0.0,25.0,456.1,295.8,720.74,2571.43,1323.53,233.01,1043.48,512.66,7754.27,145.28,37.14,11.98,29.5,0.18,0.45,0.24,0.24,40.89,631.43,11.83
050US21155,343.04,6,6.0,2.0,2.0,0.0,,,6.0,2.0,1.0,12.43,41.07,122.04,69.74,,,13.78,44.82,132.96,1.0,0.33,0.33,0.0,,,1.0,0.33,0.17,0.0,0.0,1.0,,19820,5646,14174,0.72,0,0,0.0,448.47,,,,,,,,350.62,,,,,,,,55.0,,,,,,,,43.0,,,,,,,,1472.93,206.24,2854.1,436.62,4578.95,0.0,0.0,1325.12,13276.16,509.46,181.45,12.43,179.58,0.62,43.5,0.0,0.0,144.16,1635.49,62.76
050US21157,301.27,6,6.0,0.0,,1.0,0.0,,3.0,0.0,,23.12,95.37,,38.79,180.58,,31.39,130.07,,1.0,0.0,,0.17,0.0,,0.5,0.0,,0.0,0.0,1.0,,31448,4447,27001,0.86,0,0,0.0,652.82,194.45,1122.77,,,,,660.84,378.22,163.75,598.11,,,,,378.38,126.0,19.0,107.0,,,,,124.0,73.0,16.0,57.0,,,,,71.0,1110.71,266.39,2061.64,1482.76,21212.12,314.47,2000.0,1022.48,8039.65,217.99,214.0,26.0,196.0,1.29,28.0,1.0,1.0,191.0,1549.0,42.0
050US21159,229.62,3,2.0,1.0,1.0,0.0,0.0,,2.0,1.0,1.0,16.56,60.53,180.6,35.86,156.38,,16.56,60.53,180.6,0.67,0.33,0.33,0.0,0.0,,0.67,0.33,0.33,0.0,0.0,1.0,,12929,0,12929,1.0,0,0,0.0,719.6,349.14,986.98,0.0,0.0,0.0,0.0,847.34,597.63,378.24,755.98,0.0,0.0,0.0,0.0,703.72,59.0,12.0,47.0,0.0,0.0,0.0,0.0,59.0,49.0,13.0,36.0,0.0,0.0,0.0,0.0,49.0,456.19,348.89,626.61,809.52,56.65,67.25,676.47,589.84,7754.28,145.25,35.46,11.44,28.16,0.17,0.43,0.23,0.23,39.03,602.74,11.29
050US21161,240.13,5,5.0,3.0,3.0,5.0,2.0,1.0,5.0,2.0,1.0,7.93,25.83,76.68,10.76,39.73,117.59,12.05,43.38,127.73,1.0,0.6,0.6,1.0,0.4,0.2,1.0,0.4,0.2,0.0,0.6,0.4,,17490,7801,9689,0.55,0,0,0.0,1284.99,361.47,2237.97,,2452.32,,,1196.51,1193.21,578.35,1827.68,,1089.92,,,1206.65,140.0,20.0,120.0,,18.0,,,118.0,130.0,32.0,98.0,,8.0,,,119.0,600.8,196.45,1080.35,525.0,1038.98,238.1,1387.1,622.47,8689.74,354.09,64.85,10.74,57.55,0.42,7.73,0.5,0.43,60.56,937.97,38.22
050US21163,305.42,8,7.0,3.0,,0.0,0.0,,7.0,3.0,,19.54,71.6,,43.34,173.94,,14.68,57.65,,0.88,0.38,,0.0,0.0,,0.88,0.38,,0.25,0.75,0.0,,28602,4033,24569,0.86,0,0,0.0,769.27,191.43,1336.68,,1134.75,,,788.91,737.66,297.78,1169.59,,709.22,,,765.71,146.0,18.0,128.0,,8.0,,,136.0,140.0,28.0,112.0,,5.0,,,132.0,1366.84,339.81,2425.82,0.0,3595.21,565.4,0.0,1380.11,8600.57,310.17,260.0,32.0,233.0,0.0,27.0,4.02,0.0,238.0,1636.0,59.0
050US21165,203.58,2,2.0,1.0,1.0,0.0,,,2.0,1.0,1.0,14.76,39.95,118.45,81.66,,,14.76,39.95,118.45,1.0,0.5,0.5,0.0,,,1.0,0.5,0.5,0.0,0.0,1.0,,6306,0,6306,1.0,0,0,0.0,310.71,0.0,598.8,0.0,0.0,0.0,0.0,328.7,286.81,,,,,,,,13.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US21167,249.06,5,4.0,0.0,0.0,1.0,0.0,,5.0,0.0,,18.65,78.04,231.62,34.54,219.06,,19.61,90.2,,0.8,0.0,0.0,0.2,0.0,,1.0,0.0,,0.0,0.0,1.0,,21331,8715,12616,0.59,0,0,0.0,515.77,145.86,893.39,,1256.73,,,479.54,722.07,204.2,1250.74,,1077.2,,,711.32,70.0,10.0,60.0,,7.0,,,60.0,98.0,14.0,84.0,,6.0,,,89.0,,,,,,,,,,,,,,,,,,,,
050US21169,289.65,3,2.0,0.0,0.0,0.0,,,0.0,0.0,,27.43,99.54,296.48,75.56,,,40.26,165.19,,0.67,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,,10099,0,10099,1.0,0,0,0.0,516.71,129.91,899.17,,,,,521.18,226.06,129.91,321.13,0.0,0.0,0.0,0.0,235.37,32.0,4.0,28.0,,,,,31.0,14.0,4.0,10.0,0.0,0.0,0.0,0.0,14.0,538.63,339.49,882.56,2312.5,4634.78,678.9,4571.43,484.39,9080.17,74.05,33.46,10.48,27.58,0.37,5.33,0.74,0.64,28.86,564.06,4.6
050US21171,329.43,4,3.0,1.0,1.0,0.0,,,3.0,1.0,1.0,18.47,49.69,147.34,85.88,,,18.47,49.69,147.34,0.75,0.25,0.25,0.0,,,0.75,0.25,0.25,0.0,0.0,1.0,,10963,0,10963,1.0,0,0,0.0,1014.69,336.7,1678.66,0.0,4575.16,0.0,0.0,962.31,575.5,214.26,929.26,0.0,2614.38,0.0,0.0,545.31,67.0,11.0,56.0,0.0,7.0,0.0,0.0,60.0,38.0,7.0,31.0,0.0,4.0,0.0,0.0,34.0,300.93,0.0,918.25,0.0,3105.59,492.61,0.0,319.95,9389.11,315.98,20.0,0.0,31.0,0.0,5.0,1.0,0.0,20.0,624.0,21.0
050US21173,197.35,6,6.0,4.0,4.0,0.0,,,6.0,5.0,4.0,4.77,20.48,60.8,46.08,,,2.84,10.24,30.24,1.0,0.67,0.67,0.0,,,1.0,0.83,0.67,0.0,0.5,0.5,,26499,10835,15664,0.59,0,0,0.0,1083.88,240.49,1956.35,,2156.86,,,1076.67,1000.5,415.39,1605.79,,1568.63,,,999.76,195.0,22.0,173.0,,11.0,,,182.0,180.0,38.0,142.0,,8.0,,,169.0,715.99,390.04,846.09,0.0,551.18,283.4,3121.95,573.31,22539.56,441.21,129.58,35.72,75.64,0.0,2.8,1.4,1.28,97.36,4079.21,79.85
050US21175,381.13,5,5.0,1.0,1.0,0.0,0.0,,5.0,1.0,1.0,17.41,91.03,271.6,58.48,254.52,,17.41,91.06,271.98,1.0,0.2,0.2,0.0,0.0,,1.0,0.2,0.2,0.0,0.0,1.0,,13923,0,13923,1.0,0,0,0.0,500.44,322.32,621.69,0.0,0.0,0.0,0.0,545.35,500.44,349.18,603.4,,,,,533.49,46.0,12.0,34.0,0.0,0.0,0.0,0.0,46.0,46.0,13.0,33.0,,,,,45.0,456.14,364.06,608.1,338.98,85.62,279.57,962.96,548.19,7754.24,145.25,41.39,13.35,32.88,0.2,0.5,0.26,0.26,45.56,703.62,13.18
050US21177,467.36,9,8.0,3.0,3.0,0.0,,,1.0,0.0,,12.07,39.38,112.78,60.07,,,38.84,179.71,,0.89,0.33,0.33,0.0,,,0.11,0.0,,0.0,0.0,1.0,,31499,9943,21556,0.68,0,0,0.0,1527.21,567.64,2389.27,,1521.22,,,1543.04,1193.91,620.2,1709.32,,1040.83,,,1223.61,307.0,54.0,253.0,,19.0,,,285.0,240.0,59.0,181.0,,13.0,,,226.0,1384.62,341.52,2316.27,0.0,3298.47,375.94,0.0,1260.69,10996.43,50.35,275.0,32.0,243.0,0.0,41.0,1.0,0.0,230.0,2184.0,10.0
050US21179,417.51,9,9.0,4.0,2.0,0.0,0.0,,9.0,5.0,4.0,11.31,44.64,132.48,45.66,231.72,,7.44,26.59,78.61,1.0,0.44,0.22,0.0,0.0,,1.0,0.56,0.44,0.0,0.44,0.56,,43437,18702,24735,0.57,0,0,0.0,604.29,133.46,1081.01,,1596.07,,,537.58,446.5,166.82,729.68,,1043.59,,,402.27,180.0,20.0,160.0,,26.0,,,147.0,133.0,25.0,108.0,,17.0,,,110.0,411.13,167.4,691.99,605.13,1159.95,198.04,0.0,397.32,2628.56,367.32,122.0,25.0,102.0,1.18,19.0,1.21,0.0,108.0,780.0,109.0
050US21181,195.16,2,2.0,1.0,1.0,0.0,0.0,,2.0,0.0,0.0,8.36,24.64,72.74,46.54,193.73,,27.8,102.86,329.88,1.0,0.5,0.5,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,7135,0,7135,1.0,0,0,0.0,1134.59,489.98,1777.78,,,,,1151.81,934.37,579.06,1288.89,,,,,921.45,51.0,11.0,40.0,,,,,50.0,42.0,13.0,29.0,,,,,40.0,646.76,315.6,819.74,0.0,9872.34,606.06,0.0,470.37,18596.71,403.95,29.46,7.18,18.69,0.0,4.64,0.6,0.0,20.64,847.08,18.4
050US21183,587.28,7,4.0,0.0,,0.0,0.0,,6.0,2.0,2.0,29.3,114.57,,41.71,190.14,,15.44,53.84,160.17,0.57,0.0,,0.0,0.0,,0.86,0.29,0.29,0.0,0.43,0.57,,23842,6321,17521,0.73,0,0,0.0,1120.54,295.58,1924.34,,,,,1140.55,868.59,362.76,1361.43,,,,,897.14,169.0,22.0,147.0,,,,,164.0,131.0,27.0,104.0,,,,,129.0,413.42,161.97,619.4,0.0,512.82,212.77,0.0,406.36,11789.02,286.72,62.0,12.0,47.0,0.0,1.0,1.0,0.0,58.0,1768.0,43.0
050US21185,187.24,14,14.0,9.0,5.0,7.0,0.0,,14.0,1.0,,9.13,21.31,62.05,30.23,100.44,,20.85,64.2,,1.0,0.64,0.36,0.5,0.0,,1.0,0.07,,0.93,0.07,0.0,,60316,48055,12261,0.2,1,0,0.0,227.12,114.97,320.51,,204.83,,,235.69,134.0,114.97,149.85,,163.87,,,135.78,100.0,23.0,77.0,,5.0,,,92.0,59.0,23.0,36.0,,4.0,,,53.0,242.27,39.53,414.92,431.9,649.61,113.83,0.0,230.89,4899.28,166.0,108.0,8.0,101.0,3.52,16.0,2.0,0.0,91.0,2184.0,74.0
050US21187,351.11,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,42.22,146.97,,46.14,167.48,,44.67,154.64,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.33,0.67,,10841,0,10841,1.0,0,0,0.0,1080.45,354.4,1790.36,,,,,1067.72,730.03,354.4,1097.31,,4819.28,,,686.39,74.0,12.0,62.0,,,,,70.0,50.0,12.0,38.0,,4.0,,,45.0,,,,,,,,,,,,,,,,,,,,
050US21189,197.41,2,2.0,1.0,1.0,0.0,0.0,,2.0,1.0,1.0,8.22,23.32,66.64,71.36,276.85,,8.22,23.32,66.64,1.0,0.5,0.5,0.0,0.0,,1.0,0.5,0.5,0.0,0.0,1.0,,4755,0,4755,1.0,0,0,0.0,1270.74,627.62,1929.95,,0.0,0.0,0.0,1298.7,882.46,488.15,1286.63,,0.0,0.0,0.0,901.88,36.0,9.0,27.0,0.0,0.0,0.0,0.0,36.0,25.0,7.0,18.0,0.0,0.0,0.0,0.0,25.0,1492.22,394.55,2610.66,,3904.76,593.75,0.0,1496.11,1492.22,1004.71,41.23,5.5,35.74,0.0,0.82,0.19,0.0,40.41,41.23,27.76
050US21191,277.16,3,3.0,1.0,1.0,0.0,0.0,,3.0,2.0,2.0,18.11,50.42,150.14,43.44,145.72,,8.14,16.85,49.93,1.0,0.33,0.33,0.0,0.0,,1.0,0.67,0.67,0.0,1.0,0.0,,14877,0,14877,1.0,1,0,0.0,882.57,214.36,1510.27,,,,,882.79,706.05,192.93,1188.08,,,,,701.98,85.0,10.0,75.0,,,,,83.0,68.0,9.0,59.0,,,,,66.0,637.82,230.95,937.46,357.14,8362.32,9605.84,0.0,408.54,8290.33,243.57,61.25,10.73,46.47,0.1,5.77,13.16,0.0,38.17,796.12,23.39
