HEROP_ID,TotPop,TotUnits,Ovr65P,WhiteP,BlackP,AmIndP,PacIsP,OtherP,PovP,UnempP,VacantP,TotPopHh,TotVetPop,TotWrkE,DisbP,VetP,NonRelFhhP,NonRelNfhhP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkP,MobileP,LngTermP,RentalP,UnitDens
050US48325,50869,18703,16.7,83.3,2.3,0.7,0.0,1.0,10.5,3.3,14.6,48340.0,39014.0,22186,17.5,11.0,9.2,3.1,32819,27200,0.4353,9.7,25.1,14.0,9.8,50.9,25.7,27.0,56.6,14.1
050US48329,171238,62327,10.2,77.4,6.5,0.6,0.0,0.4,9.8,3.4,7.1,169478.0,122127.0,85527,9.5,5.7,8.4,3.1,47474,40478,0.4675,7.8,32.1,9.1,11.5,44.4,9.8,16.0,85.9,69.2
050US48335,8256,4077,15.8,75.5,10.0,1.1,0.0,0.8,11.7,3.2,40.7,6410.0,6556.0,2920,16.2,4.1,10.5,3.4,36410,22950,0.491,11.4,30.8,9.1,15.6,51.3,13.0,23.5,30.9,4.5
050US51077,15651,9262,25.1,92.1,5.6,0.1,0.0,0.2,16.4,4.3,31.0,14497.0,13039.0,6432,19.5,7.7,4.6,2.2,30263,24770,0.47,7.1,30.4,18.1,9.0,61.5,18.3,36.7,39.1,21.0
050US08025,5733,1602,14.6,78.4,5.0,3.3,0.0,1.2,26.8,11.6,11.3,4551.0,4894.0,1726,23.7,8.9,10.7,5.1,33906,16593,0.4338,3.9,22.4,19.1,10.7,60.4,20.2,20.3,86.6,2.0
050US55131,135529,57155,18.0,94.1,1.4,0.2,0.0,0.4,5.1,2.9,4.1,134583.0,105796.0,73806,9.8,7.5,2.2,1.9,47509,40407,0.4126,6.8,30.7,14.1,11.2,43.2,1.3,24.8,46.5,132.7
050US34017,671923,284561,12.0,50.4,12.1,0.5,0.0,0.2,14.2,5.4,8.2,663505.0,534035.0,360200,8.9,2.0,8.8,5.4,47933,42822,0.4978,8.1,12.1,11.0,9.7,39.2,0.1,16.4,167.0,6159.3
050US17037,104588,41245,12.6,82.8,7.5,0.1,0.0,0.4,16.0,6.6,6.4,100051.0,82081.0,54162,10.9,6.2,3.5,6.1,32733,29780,0.4369,13.3,21.1,12.2,12.3,49.3,2.0,18.1,98.2,65.3
050US29153,9138,5703,28.0,96.3,0.1,0.9,0.0,1.1,24.0,4.3,28.4,9050.0,7394.0,3099,25.2,11.0,6.2,3.5,27186,20479,0.4436,8.0,38.6,13.8,7.8,61.1,18.0,35.8,42.7,7.7
050US30011,1305,816,26.3,96.2,0.0,1.3,0.0,1.2,14.4,2.3,20.3,1276.0,1054.0,643,13.3,7.6,1.4,0.1,28917,27759,0.4332,4.0,63.0,4.7,4.0,34.4,25.5,36.6,57.7,0.2
050US31069,1916,1258,27.1,97.7,0.0,0.4,0.0,0.0,8.6,2.0,26.2,1877.0,1487.0,835,19.2,15.2,2.3,0.3,33701,33689,0.5146,14.1,26.7,16.3,9.2,42.9,6.1,17.5,47.1,0.7
050US12017,147938,80222,36.4,91.7,2.7,0.3,0.0,0.6,15.0,7.9,19.4,145249.0,126107.0,47389,21.7,14.6,6.7,3.4,30289,28174,0.4542,6.0,17.9,16.2,15.9,49.6,22.0,19.0,40.4,137.9
050US20161,74059,31175,9.2,81.8,6.3,0.4,0.1,0.9,22.7,5.0,13.8,64254.0,55837.0,36863,11.7,8.9,2.8,14.1,25239,27975,0.4748,27.7,12.0,10.8,11.4,39.0,5.7,11.4,131.3,51.1
050US21059,101001,43348,17.0,89.5,4.7,0.2,0.0,0.2,16.1,4.4,7.2,97722.0,76274.0,46273,16.4,7.6,4.0,2.0,36044,30186,0.4662,8.8,25.9,16.3,10.9,52.6,4.8,20.1,75.6,94.6
050US39173,130662,54034,15.2,90.8,2.4,0.2,0.0,0.5,13.1,4.9,6.3,124182.0,103953.0,69756,12.2,6.3,3.6,5.3,34150,33461,0.4489,13.5,25.3,13.3,10.9,47.0,6.8,23.0,73.3,87.5
050US17093,127583,42378,10.4,78.5,7.9,0.1,0.0,0.1,4.4,4.1,2.3,127247.0,91209.0,66161,7.8,5.3,5.9,1.1,48869,36504,0.3554,11.9,20.2,12.3,13.2,41.3,0.0,14.8,50.4,132.3
050US17127,14041,7099,20.8,90.5,5.5,0.1,0.0,0.7,17.1,5.6,20.8,13714.0,10954.0,5655,19.9,9.6,3.7,4.1,33238,24624,0.4026,4.4,23.6,14.9,12.7,53.3,17.9,26.2,53.5,29.9
050US39087,59901,27538,18.6,95.2,1.7,0.0,0.0,0.6,19.4,5.0,15.7,59219.0,46714.0,24230,23.0,8.4,6.8,3.0,32168,24733,0.4483,9.7,19.1,21.4,14.0,55.0,17.0,30.9,63.9,60.7
050US35043,144954,57429,17.8,69.1,2.4,12.3,0.0,1.1,12.1,6.6,8.6,144007.0,110956.0,63551,13.9,9.6,9.0,2.0,36957,30273,0.416,8.9,14.1,15.2,13.4,40.9,8.7,23.4,53.2,15.5
050US37045,97765,43714,18.5,74.1,20.7,0.2,0.0,0.3,19.1,7.4,17.4,95994.0,76242.0,41423,15.1,8.0,10.4,3.2,31110,23061,0.4604,8.6,28.8,14.7,12.4,56.7,19.1,30.4,85.9,94.2
050US55035,104132,44419,15.4,90.9,1.2,0.3,0.0,0.6,13.1,3.9,6.3,100140.0,82974.0,56574,13.3,6.8,2.4,7.4,35080,33039,0.4396,10.5,19.8,16.7,15.6,47.2,2.9,20.4,77.7,69.6
050US55099,13351,11228,25.9,95.3,0.5,0.9,0.3,0.5,13.0,1.8,40.5,13163.0,11079.0,6413,15.6,10.7,1.3,0.8,33402,29812,0.4215,5.5,44.2,10.0,9.8,58.8,11.7,31.1,37.4,9.0
050US31057,1928,1098,18.8,99.1,0.2,0.1,0.0,0.0,11.1,1.1,23.3,1881.0,1463.0,1027,13.5,7.2,1.1,0.3,35417,27697,0.4116,13.7,27.8,11.0,10.9,43.0,7.9,23.6,61.5,1.2
050US31075,691,416,22.9,97.1,0.7,0.1,0.0,0.1,17.4,0.9,28.6,651.0,523.0,343,11.9,5.0,1.7,0.9,26955,23806,0.4411,12.0,42.6,7.3,9.9,46.4,15.4,32.7,78.8,0.5
050US31105,3576,1943,25.6,93.7,0.1,2.1,0.0,0.8,12.0,6.5,17.0,3523.0,2897.0,1799,15.9,9.6,4.9,1.2,31053,26528,0.418,6.1,28.5,11.8,11.1,52.1,9.8,26.7,66.9,2.0
050US28061,16454,8423,20.1,44.5,54.3,0.0,0.0,0.3,21.3,4.0,21.5,16383.0,12683.0,6292,17.9,7.4,11.6,1.2,31128,22252,0.4713,6.2,44.5,18.0,8.7,64.4,28.9,35.5,35.7,12.5
050US17119,264403,119660,17.3,86.7,8.7,0.1,0.0,0.4,12.4,5.4,9.4,258982.0,206324.0,128229,14.8,9.5,4.3,2.8,40601,33599,0.4384,9.6,20.1,14.6,11.0,46.8,2.8,25.0,60.2,167.2
050US21121,31288,14796,17.1,96.4,0.8,0.5,0.0,0.3,33.5,6.3,18.4,30541.0,23984.0,9677,17.9,4.8,7.9,2.6,30726,17665,0.5198,12.2,17.3,18.1,13.9,57.1,31.6,28.6,88.6,38.3
050US21177,30815,13825,19.3,92.6,3.9,0.2,0.0,0.4,14.7,5.0,16.5,29977.0,24506.0,12120,24.3,8.4,6.0,2.7,32049,25692,0.4708,7.4,27.8,16.4,10.2,57.6,18.8,32.2,46.5,29.6
050US54103,15291,8193,23.6,97.6,0.8,0.0,0.0,0.7,20.1,8.1,26.5,15139.0,12188.0,5364,18.9,6.8,9.7,4.6,35407,23050,0.4175,8.5,32.8,13.5,12.5,62.7,15.8,36.9,49.4,22.9
050US55107,14074,9231,24.2,96.1,0.6,0.3,0.0,0.8,11.3,4.1,30.5,13882.0,11198.0,6410,16.9,9.6,2.7,2.4,33043,27212,0.4051,6.7,41.0,12.7,11.7,60.0,10.3,29.3,40.4,10.1
050US48443,903,746,34.3,82.4,1.6,0.0,0.0,0.0,4.8,0.0,43.8,903.0,786.0,332,20.9,5.1,12.2,0.0,32331,26056,0.3626,22.3,46.1,2.4,2.4,52.4,6.4,39.6,9.8,0.3
050US48491,570437,199061,12.2,75.7,6.4,0.3,0.0,0.8,6.1,5.0,5.5,566375.0,423764.0,290516,10.1,8.7,7.7,4.1,46500,38494,0.3948,9.0,18.2,11.5,12.0,33.6,2.0,9.7,89.1,178.4
050US51009,31782,14237,20.8,76.6,18.1,0.8,0.0,0.4,10.9,4.9,14.6,30723.0,25564.0,15100,15.5,9.0,7.8,2.5,35471,28866,0.4239,13.4,26.3,14.9,9.8,53.4,10.5,37.1,55.0,30.0
050US51047,51935,18959,15.8,74.4,13.5,0.5,0.0,0.2,7.8,4.0,7.8,50486.0,39192.0,25008,13.3,9.3,8.9,4.0,42752,37507,0.4652,8.1,22.2,12.8,11.1,50.1,3.1,18.3,75.2,50.0
050US39145,75441,34568,18.2,94.0,3.0,0.2,0.0,1.0,23.0,6.9,14.5,71827.0,59042.0,27316,23.2,8.0,7.2,2.4,33406,23512,0.4801,8.9,21.6,21.4,12.9,58.1,13.8,26.3,74.4,56.7
050US40003,5791,2728,19.3,84.7,3.0,2.4,0.0,4.5,11.2,3.5,30.5,4696.0,4644.0,2222,17.0,10.6,5.6,2.3,36146,24829,0.3789,9.1,32.7,7.8,6.8,50.0,8.2,23.5,52.6,3.1
050US46119,1278,851,26.1,93.1,0.0,2.6,0.0,2.4,10.6,0.6,30.6,1270.0,1033.0,695,10.8,7.4,0.7,2.4,41867,40919,0.5187,9.2,39.9,7.3,12.8,38.4,19.2,33.5,28.1,0.8
050US19031,18475,8244,19.5,97.3,0.8,0.2,0.0,0.3,7.4,2.8,9.4,18166.0,14360.0,9762,10.5,9.9,3.3,2.6,40943,32122,0.3704,9.9,32.6,15.4,11.5,51.2,4.2,26.4,40.5,14.2
050US20019,3280,2144,25.0,87.1,1.2,4.2,0.0,4.0,19.6,6.4,33.9,3216.0,2598.0,1331,23.2,9.2,3.9,1.2,29266,23909,0.4434,14.0,36.1,18.6,7.2,56.3,16.3,22.1,60.2,3.4
050US20079,34434,14823,19.0,90.4,1.6,0.2,0.0,1.3,9.9,3.5,9.6,33017.0,26158.0,17316,14.3,8.2,3.3,2.1,35870,29169,0.4075,10.8,26.9,18.0,8.3,55.3,3.2,19.3,65.8,27.5
050US20107,9687,5614,22.2,95.7,0.5,0.2,0.0,1.0,15.3,4.9,19.7,9631.0,7518.0,4273,16.8,9.6,1.3,0.5,36083,30070,0.4737,9.9,39.5,9.7,11.0,49.9,14.4,21.3,41.5,9.4
050US46101,6508,2895,19.1,79.1,0.7,10.5,0.0,3.9,11.2,2.5,9.9,6259.0,4856.0,3312,13.5,8.8,5.8,1.3,36539,30928,0.4059,8.0,31.8,13.9,9.5,47.3,5.3,33.6,61.8,5.6
050US55117,115152,51249,17.9,87.6,2.0,0.3,0.0,0.5,7.0,3.3,6.8,112158.0,89623.0,59448,10.1,7.3,2.3,2.1,40796,32360,0.4058,6.2,40.6,12.5,10.2,54.0,1.9,26.2,59.6,100.2
050US55139,170924,76023,16.2,90.8,2.3,0.5,0.0,0.5,11.0,3.0,6.4,163029.0,135744.0,88638,12.3,7.8,2.7,4.4,38477,33101,0.442,6.9,29.2,14.2,11.8,49.2,1.7,21.8,68.9,174.9
050US05081,12345,6534,21.5,74.6,19.3,1.1,0.0,1.2,14.2,7.9,19.0,12191.0,9600.0,5136,19.5,6.7,8.0,2.8,35573,27057,0.4403,13.6,31.8,13.4,11.6,59.3,21.3,27.6,52.1,12.3
050US12083,360210,170926,28.9,79.9,12.9,0.3,0.0,0.5,15.5,6.9,14.7,350622.0,292830.0,132240,17.3,12.3,7.6,3.7,30602,26990,0.4598,7.4,17.4,15.1,15.5,48.6,19.6,16.3,64.0,107.6
050US13127,85008,43486,20.3,67.8,25.5,0.2,0.0,0.3,17.1,4.8,21.4,83190.0,66443.0,39008,14.7,9.5,7.5,2.7,34953,33975,0.4848,8.1,13.4,14.4,13.7,49.3,9.4,20.9,85.8,103.6
050US29115,12004,6382,21.2,97.0,0.6,0.2,0.0,0.4,16.0,2.0,21.6,11846.0,9167.0,5657,13.8,7.5,3.7,1.3,31943,26981,0.4342,7.3,31.8,12.5,11.2,55.2,5.9,21.8,54.2,10.4
050US51119,10642,7352,32.1,78.5,15.2,0.4,0.0,0.2,9.7,5.2,35.2,10267.0,8932.0,4730,16.8,13.1,6.0,3.6,31844,33992,0.4402,10.6,17.5,11.2,14.6,46.6,11.4,31.6,54.0,56.4
050US51139,23862,11783,21.2,94.6,1.2,0.2,0.0,0.4,13.4,5.2,20.1,23650.0,19085.0,11093,19.2,9.9,6.6,3.4,32185,26321,0.393,8.0,28.4,12.8,9.8,58.0,10.7,32.4,72.9,38.0
050US51730,30791,16346,16.8,16.6,76.8,0.4,0.0,0.1,22.6,12.6,19.1,30153.0,23782.0,13063,21.5,9.0,12.0,4.0,30892,24789,0.4595,6.5,18.2,19.1,11.8,60.1,1.9,23.9,141.9,720.1
050US37129,231448,113125,17.7,80.7,13.2,0.2,0.0,0.5,14.6,5.2,13.4,224013.0,188188.0,114633,12.3,7.8,4.7,5.3,36321,36324,0.4984,9.5,13.6,13.8,13.2,41.9,3.0,15.4,87.2,588.3
050US37167,62050,28007,18.9,83.2,11.6,0.5,0.0,0.5,12.2,4.9,14.8,59943.0,48522.0,28716,15.9,6.9,6.4,1.7,34049,26956,0.4339,8.1,28.7,15.6,12.1,57.0,12.0,31.2,62.9,70.9
050US38077,16245,7761,17.9,92.1,0.5,1.8,0.0,1.9,11.6,3.0,12.3,15032.0,12684.0,8430,12.1,8.3,1.6,2.0,37654,32008,0.4495,9.6,33.9,13.8,12.5,53.8,5.2,27.0,53.8,5.4
050US45079,414660,175052,12.7,44.0,47.4,0.2,0.0,0.2,16.5,6.1,11.2,383714.0,314033.0,197898,14.0,9.6,7.6,4.5,34219,30990,0.4843,11.5,12.9,14.1,11.4,42.6,5.2,18.2,95.3,231.2
050US06017,190345,91569,21.2,86.4,0.8,0.7,0.0,1.3,8.5,4.7,20.2,188579.0,152192.0,85899,13.1,8.9,5.6,3.8,46233,44651,0.4668,7.9,17.9,12.8,9.5,40.4,5.3,21.7,61.1,53.6
050US12125,15282,4623,15.3,72.7,20.2,0.8,0.0,2.7,16.4,3.0,13.3,9439.0,12426.0,3892,15.2,12.0,4.9,1.3,36232,20663,0.4708,9.9,18.0,12.5,8.5,53.9,46.5,19.5,67.2,19.0
050US19085,14043,6837,19.6,97.3,0.3,0.2,0.0,0.8,8.7,2.5,10.9,13771.0,10856.0,7356,12.8,10.2,1.6,1.0,40976,33333,0.4216,7.5,27.3,19.6,10.4,51.5,5.5,26.5,50.8,9.8
050US47015,14374,6165,18.0,95.9,2.0,0.1,0.0,0.9,16.5,3.0,9.5,14199.0,11279.0,6304,18.9,7.3,8.4,3.4,37470,26971,0.4416,6.8,32.2,14.5,13.3,52.5,17.7,26.5,64.9,23.2
050US48159,10767,5841,21.8,84.8,4.4,0.3,0.0,0.8,8.2,6.4,32.2,10675.0,8198.0,4939,15.7,8.1,5.5,1.0,36682,31988,0.4436,8.9,26.6,14.9,11.1,49.5,9.2,20.0,50.1,20.5
050US32007,52537,21788,11.7,80.0,1.3,5.6,0.0,0.6,11.9,4.3,15.0,51614.0,38412.0,26181,11.1,8.1,6.9,3.7,47838,34601,0.4021,8.1,35.6,8.1,10.4,51.6,20.0,18.7,76.4,1.3
050US17163,261186,120618,15.7,63.2,29.8,0.2,0.0,0.4,14.4,5.4,13.3,257468.0,196349.0,122448,14.2,12.6,6.6,2.2,36928,31511,0.4658,8.3,15.6,14.7,11.8,46.5,4.9,23.9,78.3,183.4
050US30111,160390,72524,17.0,89.2,0.9,4.0,0.0,1.7,9.6,3.4,6.2,157033.0,122700.0,81609,12.3,10.0,3.6,2.5,38607,37261,0.4666,6.2,17.2,17.6,12.2,49.6,10.2,17.6,62.3,27.5
050US31025,26022,11628,17.5,94.9,0.3,0.4,0.0,0.5,6.4,2.7,13.4,25741.0,19702.0,13228,11.3,13.3,3.3,2.7,42801,34863,0.3964,8.2,22.9,13.3,12.6,44.8,4.7,24.0,43.6,20.9
050US22019,202858,91644,14.7,69.3,25.2,0.2,0.0,0.6,16.7,5.8,14.4,199395.0,152111.0,90319,13.6,7.9,7.5,2.4,37740,29866,0.4741,9.0,26.5,13.8,10.8,53.2,16.1,20.9,75.8,86.1
050US47141,78542,34876,16.7,92.6,2.4,0.3,0.0,0.4,17.8,5.9,8.9,75357.0,62016.0,35753,14.5,7.4,5.8,4.5,30698,25208,0.4634,10.6,22.1,13.7,13.9,48.9,8.7,18.8,81.9,87.0
050US47175,5813,2697,23.1,96.4,0.2,0.0,0.0,2.2,15.1,5.0,16.9,5700.0,4700.0,2406,27.4,9.0,8.1,3.0,31083,22051,0.4041,5.5,33.7,13.3,8.5,66.3,24.4,28.1,45.6,9.9
050US48039,368062,139462,11.8,67.7,14.4,0.6,0.0,0.4,7.9,4.8,11.0,356158.0,270692.0,171352,9.4,6.8,8.1,1.8,50829,35437,0.4185,10.9,26.9,14.4,8.0,44.7,10.1,16.1,65.2,102.3
050US48223,36708,15441,18.7,83.0,7.1,0.3,0.1,0.8,11.8,4.4,12.5,36252.0,27621.0,16859,15.5,8.6,8.1,2.4,32911,26915,0.4307,10.2,25.9,12.6,14.0,52.0,12.7,18.8,84.3,20.1
050US48321,36791,19714,16.6,63.4,10.4,0.3,0.0,0.1,17.9,6.4,29.5,36451.0,27147.0,15505,16.6,9.6,7.3,1.1,33211,25206,0.4638,9.7,36.7,11.4,10.7,60.0,15.4,27.6,74.9,18.0
050US48387,12115,6956,25.3,78.2,16.0,1.8,0.0,0.7,20.2,5.1,26.1,11922.0,9707.0,4886,17.4,6.4,9.0,1.7,32815,23895,0.4637,10.5,28.7,14.6,6.9,59.6,15.8,31.6,48.8,6.7
050US46137,2767,1008,10.1,23.9,0.0,72.3,0.0,0.6,42.9,30.4,23.1,2767.0,1972.0,976,10.4,4.8,16.9,3.8,31972,18997,0.5206,21.4,26.9,10.8,7.4,34.0,27.9,38.2,187.6,0.5
050US47059,69077,32655,21.9,94.3,2.5,0.2,0.0,0.2,16.9,5.0,15.7,66928.0,55665.0,28218,24.2,9.7,8.3,2.7,30457,25319,0.472,8.8,30.1,16.8,14.1,58.6,23.1,28.9,60.2,52.5
050US01099,21006,11451,20.0,54.4,42.5,1.4,0.0,0.4,24.0,13.5,29.7,20755.0,16445.0,6759,15.3,6.7,11.1,2.9,31812,21885,0.5292,6.4,36.4,17.5,12.9,59.3,22.2,34.7,75.6,11.2
050US42129,350722,170765,22.7,94.3,2.4,0.1,0.0,0.3,9.5,4.7,10.0,342677.0,286389.0,171082,15.3,8.8,3.2,1.5,40728,34992,0.4445,8.3,23.5,16.7,12.6,48.2,5.2,35.4,41.9,166.2
050US48003,18227,6347,9.8,81.3,2.3,0.0,0.0,0.0,11.2,3.9,11.0,18140.0,12635.0,8868,11.1,5.2,7.8,2.8,42109,32217,0.4589,9.0,39.2,12.0,10.0,57.0,20.9,18.6,89.9,4.2
050US48265,52195,24796,27.4,84.3,1.6,0.4,0.0,1.6,12.5,4.3,14.2,50518.0,42171.0,22951,17.3,11.4,6.4,3.1,31924,32361,0.4436,8.2,20.5,15.0,13.1,50.3,19.9,19.2,82.2,22.5
050US48293,23364,10766,19.2,73.3,17.5,1.9,0.0,0.3,19.3,5.9,23.0,22413.0,18129.0,8729,16.6,9.6,11.2,1.7,30276,22808,0.445,12.5,31.3,14.1,12.4,58.8,20.2,24.4,60.2,11.9
050US48437,7403,3181,19.1,84.2,7.0,2.2,0.0,0.9,25.3,7.4,18.3,6751.0,5563.0,2756,17.0,5.4,10.3,2.0,30958,18310,0.4699,14.9,28.8,11.4,8.2,57.3,8.4,23.3,74.2,3.6
050US06067,1537948,572916,14.1,54.6,9.7,0.6,0.1,0.9,13.9,6.4,4.4,1514127.0,1172567.0,715240,12.0,6.4,9.1,4.4,41167,34078,0.4496,8.0,14.1,14.0,11.0,42.2,2.4,16.4,114.2,593.5
050US17143,181111,83680,17.0,72.0,17.7,0.2,0.0,0.2,15.6,7.6,12.1,175797.0,137915.0,80540,12.8,6.5,5.6,2.6,37637,32371,0.4846,9.8,19.9,20.5,10.5,47.0,1.2,22.3,75.7,135.3
050US01079,32969,15333,18.0,78.2,10.7,6.0,0.0,3.2,16.8,3.8,18.1,32720.0,25814.0,13004,22.9,6.5,8.7,1.3,37606,24779,0.4293,10.5,35.9,12.3,11.8,59.0,25.8,29.6,57.4,22.2
050US19069,10091,4846,21.7,96.0,1.3,0.0,0.0,0.9,15.8,4.5,13.4,9931.0,7754.0,4593,8.0,8.3,2.6,2.0,40156,28650,0.4506,9.6,35.5,11.4,10.3,52.8,2.7,28.4,67.7,8.3
050US16067,20817,8333,15.9,89.1,0.1,0.8,0.1,1.1,16.2,4.5,10.5,20751.0,14848.0,9327,14.2,6.4,5.6,2.7,31111,24423,0.4349,8.2,38.9,10.0,10.6,62.9,9.4,22.0,82.4,11.0
050US42057,14492,7269,21.3,96.2,1.4,0.2,0.0,0.4,10.7,5.2,16.9,14466.0,11610.0,6846,16.3,8.4,4.9,1.6,37021,28578,0.4062,6.3,35.6,14.8,10.1,61.1,15.3,37.0,49.6,16.6
050US27037,425271,168252,14.1,80.8,6.4,0.2,0.0,0.6,5.8,3.5,2.8,422472.0,321081.0,234312,9.3,6.6,3.9,2.3,49621,42588,0.4112,8.0,17.3,13.8,11.8,37.9,2.0,21.5,57.6,299.1
050US05139,39089,20065,17.7,64.1,33.0,0.7,0.0,0.3,19.7,3.9,21.0,38617.0,29679.0,15928,16.6,7.0,7.0,2.1,35597,27129,0.4883,9.6,29.5,16.6,11.8,52.3,20.0,23.5,61.5,19.3
050US27051,5962,3308,24.1,96.6,0.3,0.3,0.0,0.6,9.5,4.9,22.1,5874.0,4591.0,2861,14.2,8.8,1.7,1.2,35308,33407,0.4604,7.1,31.0,16.6,11.0,53.5,5.9,24.8,44.8,6.0
050US48075,7219,2860,13.3,78.8,7.8,0.0,0.0,0.9,14.4,7.8,19.3,5644.0,5871.0,2930,14.6,5.1,0.7,2.4,36368,23373,0.4394,8.1,38.3,15.1,10.0,59.8,8.0,19.9,90.3,4.1
050US45031,66858,30895,18.9,56.4,40.9,0.2,0.0,0.4,21.2,8.0,15.5,65542.0,51991.0,26208,19.1,7.8,8.8,2.2,29262,23008,0.4812,10.2,27.2,15.1,15.1,52.2,30.1,35.5,72.1,55.1
050US17169,6897,3448,23.1,93.4,5.2,0.0,0.0,0.7,17.4,7.2,20.8,6080.0,5713.0,2850,21.1,9.5,7.2,1.5,36211,26479,0.3861,10.2,26.7,13.9,9.7,51.5,10.9,35.0,39.8,7.9
050US17171,4982,2452,20.8,97.2,0.4,0.2,0.0,0.4,12.2,3.6,19.5,4931.0,3921.0,2356,13.5,9.9,3.8,2.0,40625,29120,0.3892,12.1,31.3,15.6,7.0,53.1,10.1,32.3,43.5,9.8
050US54091,16817,7513,20.1,96.4,0.9,0.0,0.0,0.6,17.0,10.1,11.5,16414.0,13458.0,6973,20.0,12.8,5.7,2.3,34960,26862,0.4058,7.3,22.2,19.5,10.4,54.2,12.5,30.5,51.9,43.5
050US13173,10534,4440,13.0,72.5,23.0,0.1,0.0,0.6,28.6,4.0,13.9,10218.0,7813.0,3840,14.5,10.9,7.6,2.5,26753,18788,0.4918,14.6,19.8,15.0,10.9,51.4,31.4,20.8,102.7,22.6
050US48237,8888,4177,17.8,91.6,3.7,0.0,0.0,1.3,15.4,3.3,24.1,7756.0,7034.0,3227,16.2,7.4,4.5,0.8,39779,25619,0.4562,10.5,27.1,7.5,13.4,53.0,16.9,15.3,53.7,4.6
050US20035,35090,16223,18.3,86.5,2.8,1.6,0.0,1.9,13.8,5.1,14.9,32932.0,26798.0,15562,17.0,8.5,3.8,2.8,34251,26743,0.4402,14.5,30.7,13.9,9.5,55.8,9.5,22.0,71.1,14.4
050US13131,24693,10901,18.2,64.4,29.2,0.5,0.0,0.6,18.3,3.1,16.4,24537.0,18592.0,10741,20.2,9.3,7.0,2.7,33850,24272,0.4555,9.7,28.5,16.3,8.5,61.1,30.0,26.4,96.8,24.0
050US20155,62421,28543,19.8,90.1,2.6,1.0,0.0,0.8,12.4,4.4,12.5,59702.0,48344.0,28927,15.1,7.8,3.5,3.2,32769,27613,0.4354,9.8,25.2,14.4,13.9,53.0,4.2,22.6,65.9,22.7
050US12117,466695,192073,15.5,72.7,12.0,0.2,0.0,0.5,9.8,4.6,7.3,462804.0,368065.0,240266,10.8,7.4,6.5,3.8,40579,36016,0.444,8.6,13.3,13.3,10.4,35.4,2.4,18.1,85.2,620.8
050US13013,81294,29036,12.5,75.9,12.1,0.2,0.0,0.6,11.2,4.8,6.1,81077.0,60120.0,39491,13.4,6.2,9.4,2.1,35774,25849,0.3898,9.2,23.8,9.7,13.0,47.3,7.2,15.7,70.5,180.3
050US45049,19223,9198,18.8,41.8,52.6,0.0,0.0,0.1,17.9,8.1,25.1,17896.0,14996.0,7314,18.2,6.9,9.6,2.7,27043,19460,0.4175,6.9,28.8,12.6,13.3,56.5,36.3,35.2,64.5,16.4
050US48063,12938,5814,18.4,75.1,17.0,0.4,0.0,0.3,20.1,6.5,23.3,12888.0,9540.0,5234,16.0,8.4,11.1,3.8,32348,24038,0.4615,11.9,35.9,8.5,14.8,59.4,17.2,22.0,87.6,29.7
050US16077,7635,3031,15.6,79.8,0.0,6.4,0.0,0.4,12.1,5.6,11.2,7580.0,5273.0,3543,14.0,7.1,7.0,2.3,32947,24775,0.4167,8.9,42.6,11.6,6.1,59.8,28.3,21.9,73.7,2.2
050US49015,10099,4620,16.9,97.2,0.1,0.7,0.0,0.5,12.0,3.8,19.2,10012.0,7135.0,4025,14.6,7.7,5.3,1.4,37544,24372,0.3676,11.0,28.9,10.4,10.1,53.3,15.3,30.4,63.2,1.0
050US02105,2135,1623,22.6,49.0,3.4,33.3,0.0,7.6,9.4,10.8,53.5,1984.0,1856.0,1052,17.6,12.6,12.9,6.4,39286,37200,0.4432,9.8,27.5,8.5,6.4,45.3,5.5,42.1,68.6,0.2
050US22039,33491,15088,15.3,67.1,26.5,0.4,0.0,0.4,29.0,13.3,17.9,31917.0,25282.0,11924,24.3,5.7,5.4,2.3,26303,19578,0.4956,9.7,24.0,21.0,12.6,65.8,15.1,26.7,91.7,22.8
050US51097,7011,3508,23.5,66.8,28.3,0.1,0.0,0.4,13.0,3.5,19.7,7011.0,5682.0,3544,12.4,8.3,7.0,4.9,42108,34873,0.4283,10.9,30.7,14.6,4.7,48.8,16.8,30.1,46.2,11.1
050US06007,223344,93968,18.2,80.0,1.7,1.2,0.0,2.4,18.2,7.4,10.7,217099.0,178334.0,96056,17.0,8.0,6.5,7.5,32190,30700,0.4948,10.4,18.7,16.5,12.8,46.9,12.2,17.1,106.1,57.4
050US13241,16859,12673,28.2,91.8,2.0,0.0,0.0,1.0,19.9,4.1,44.6,16403.0,14185.0,6484,21.3,10.4,7.0,3.2,28017,30875,0.5357,7.8,21.0,9.6,10.9,55.6,10.3,30.8,58.0,34.2
050US01025,23866,12813,19.9,52.5,45.7,0.1,0.0,0.3,25.0,11.6,27.2,23509.0,18691.0,8166,19.3,7.0,9.7,2.1,34838,24574,0.5303,7.3,37.3,14.3,12.1,61.2,26.5,35.9,52.3,10.3
050US08067,56138,26840,17.4,86.2,0.6,6.4,0.0,1.5,10.3,3.9,20.4,54249.0,45618.0,28564,9.5,6.8,5.3,8.0,37394,38841,0.4639,10.3,16.3,13.8,13.9,40.1,13.5,17.9,72.0,15.9
