HEROP_ID,DsmBlk,IntrBlkWht,IsoBlk,DsmHsp,IntrHspWht,IsoHsp,DsmAs,IntrAsWht,IsoAs
050US22053,0.3,0.7,0.24,0.41,0.8,0.04,0.49,0.83,0.01
050US22055,0.46,0.47,0.46,0.32,0.66,0.07,0.34,0.72,0.04
050US22057,0.51,0.62,0.32,0.44,0.75,0.09,0.61,0.75,0.02
050US22059,0.29,0.78,0.17,0.37,0.77,0.04,0.68,0.82,0.0
050US22061,0.5,0.35,0.59,0.44,0.5,0.06,0.41,0.65,0.04
050US22063,0.31,0.86,0.09,0.33,0.86,0.07,0.52,0.88,0.01
050US22065,0.48,0.24,0.74,0.26,0.46,0.03,0.0,0.0,0.0
050US22067,0.54,0.33,0.66,0.4,0.69,0.01,0.61,0.3,0.01
050US22069,0.47,0.38,0.55,0.2,0.54,0.02,0.33,0.61,0.01
050US22071,0.66,0.15,0.77,0.38,0.38,0.09,0.59,0.25,0.17
050US22073,0.67,0.28,0.69,0.39,0.65,0.04,0.53,0.65,0.03
050US22075,0.52,0.41,0.45,0.3,0.68,0.11,0.52,0.65,0.14
050US22077,0.47,0.44,0.52,0.42,0.6,0.05,0.58,0.42,0.0
050US22079,0.58,0.36,0.58,0.42,0.62,0.06,0.66,0.55,0.05
050US22081,0.5,0.43,0.51,0.47,0.44,0.03,0.73,0.32,0.0
050US22083,0.47,0.46,0.49,0.36,0.52,0.03,0.66,0.47,0.02
050US22085,0.46,0.56,0.3,0.28,0.63,0.06,0.4,0.66,0.01
050US22087,0.39,0.49,0.37,0.17,0.64,0.11,0.38,0.64,0.05
050US22089,0.52,0.47,0.44,0.48,0.58,0.12,0.55,0.68,0.03
050US22091,0.14,0.43,0.55,0.42,0.39,0.01,0.14,0.47,0.0
050US22093,0.34,0.39,0.58,0.61,0.3,0.05,0.81,0.51,0.01
050US22095,0.45,0.28,0.63,0.36,0.36,0.09,0.76,0.26,0.04
050US22097,0.43,0.4,0.56,0.54,0.54,0.06,0.7,0.74,0.02
050US22099,0.26,0.59,0.36,0.46,0.65,0.06,0.62,0.68,0.04
050US22101,0.42,0.44,0.45,0.35,0.52,0.16,0.57,0.47,0.05
050US22103,0.46,0.66,0.23,0.22,0.75,0.07,0.39,0.77,0.03
050US22105,0.35,0.52,0.41,0.3,0.62,0.06,0.65,0.63,0.02
050US22107,0.35,0.37,0.61,0.43,0.56,0.07,0.82,0.21,0.0
050US22109,0.33,0.58,0.26,0.27,0.62,0.07,0.46,0.66,0.02
050US22111,0.43,0.54,0.38,0.46,0.63,0.09,0.74,0.91,0.0
050US22113,0.5,0.56,0.38,0.29,0.79,0.06,0.62,0.7,0.06
050US22115,0.51,0.54,0.26,0.36,0.62,0.14,0.38,0.61,0.03
050US22117,0.38,0.54,0.41,0.41,0.58,0.05,0.61,0.7,0.01
050US22119,0.35,0.49,0.48,0.47,0.67,0.04,0.55,0.57,0.01
050US22121,0.3,0.5,0.46,0.45,0.49,0.05,0.67,0.71,0.01
050US22123,0.22,0.76,0.19,0.19,0.77,0.04,0.0,0.0,0.0
050US22125,0.37,0.45,0.51,0.34,0.51,0.02,0.85,0.31,0.03
050US22127,0.27,0.59,0.39,0.13,0.7,0.02,0.0,0.0,0.0
050US23001,0.63,0.78,0.11,0.38,0.9,0.03,0.47,0.89,0.02
050US23003,0.43,0.93,0.02,0.38,0.92,0.02,0.48,0.93,0.02
050US23005,0.58,0.77,0.13,0.37,0.84,0.04,0.45,0.85,0.05
050US23007,0.49,0.95,0.01,0.4,0.95,0.02,0.44,0.96,0.01
050US23009,0.43,0.93,0.02,0.31,0.93,0.02,0.42,0.93,0.02
050US23011,0.48,0.93,0.02,0.31,0.93,0.02,0.5,0.93,0.03
050US23013,0.38,0.95,0.01,0.32,0.94,0.02,0.55,0.95,0.02
050US23015,0.61,0.93,0.02,0.38,0.94,0.02,0.58,0.93,0.03
050US23017,0.6,0.93,0.02,0.34,0.94,0.02,0.48,0.94,0.02
050US23019,0.48,0.9,0.02,0.45,0.9,0.03,0.59,0.88,0.05
050US23021,0.43,0.94,0.01,0.17,0.95,0.02,0.36,0.94,0.01
050US23023,0.52,0.94,0.02,0.3,0.93,0.02,0.54,0.91,0.02
050US23025,0.46,0.96,0.01,0.4,0.94,0.03,0.67,0.96,0.01
050US23027,0.34,0.94,0.01,0.2,0.95,0.02,0.36,0.95,0.01
050US23029,0.35,0.92,0.01,0.39,0.89,0.05,0.27,0.88,0.01
050US23031,0.52,0.9,0.03,0.35,0.92,0.03,0.46,0.91,0.03
050US24001,0.64,0.65,0.27,0.37,0.79,0.03,0.43,0.84,0.02
050US24003,0.48,0.51,0.31,0.4,0.58,0.14,0.39,0.61,0.06
050US24005,0.58,0.33,0.53,0.48,0.5,0.11,0.42,0.55,0.11
050US24009,0.19,0.76,0.14,0.21,0.77,0.05,0.38,0.78,0.03
050US24011,0.32,0.71,0.2,0.33,0.72,0.13,0.52,0.76,0.02
050US24013,0.36,0.85,0.06,0.29,0.87,0.05,0.42,0.85,0.04
050US24015,0.47,0.77,0.12,0.3,0.8,0.06,0.45,0.79,0.03
050US24017,0.38,0.34,0.51,0.35,0.36,0.07,0.38,0.37,0.04
050US24019,0.44,0.47,0.42,0.35,0.55,0.07,0.37,0.58,0.02
050US24021,0.45,0.6,0.16,0.45,0.58,0.18,0.46,0.62,0.09
050US24023,0.44,0.96,0.01,0.35,0.95,0.02,0.36,0.95,0.01
050US24025,0.51,0.58,0.28,0.39,0.67,0.07,0.38,0.73,0.05
050US24027,0.38,0.46,0.26,0.4,0.47,0.11,0.23,0.52,0.23
050US24029,0.2,0.76,0.17,0.29,0.77,0.07,0.52,0.75,0.03
050US24031,0.46,0.33,0.28,0.47,0.33,0.3,0.33,0.42,0.2
050US24033,0.52,0.09,0.72,0.56,0.11,0.38,0.36,0.21,0.09
050US24035,0.21,0.86,0.08,0.36,0.85,0.07,0.4,0.88,0.02
050US24037,0.36,0.65,0.21,0.36,0.67,0.07,0.32,0.69,0.04
050US24039,0.51,0.37,0.57,0.33,0.55,0.06,0.52,0.43,0.02
050US24041,0.21,0.73,0.14,0.41,0.69,0.11,0.25,0.78,0.02
050US24043,0.43,0.62,0.25,0.39,0.71,0.08,0.42,0.77,0.03
050US24045,0.38,0.48,0.4,0.39,0.56,0.08,0.41,0.63,0.06
050US24047,0.51,0.65,0.27,0.19,0.8,0.04,0.41,0.78,0.03
050US24510,0.67,0.13,0.8,0.47,0.38,0.16,0.39,0.49,0.09
050US25001,0.5,0.82,0.07,0.4,0.83,0.07,0.42,0.88,0.03
050US25003,0.43,0.82,0.05,0.32,0.84,0.07,0.4,0.85,0.03
050US25005,0.47,0.7,0.08,0.49,0.66,0.19,0.4,0.8,0.05
050US25007,0.39,0.87,0.07,0.29,0.84,0.05,0.51,0.85,0.01
050US25009,0.55,0.51,0.08,0.67,0.36,0.53,0.5,0.63,0.08
050US25011,0.36,0.86,0.03,0.38,0.86,0.08,0.46,0.86,0.05
050US25013,0.64,0.38,0.2,0.61,0.36,0.48,0.41,0.66,0.05
050US25015,0.49,0.74,0.06,0.31,0.8,0.08,0.48,0.75,0.11
050US25017,0.48,0.6,0.12,0.42,0.61,0.16,0.34,0.65,0.18
050US25019,0.13,0.83,0.06,0.3,0.81,0.06,0.27,0.89,0.01
050US25021,0.48,0.6,0.19,0.32,0.71,0.07,0.43,0.65,0.21
050US25023,0.78,0.39,0.38,0.53,0.56,0.09,0.39,0.79,0.02
050US25025,0.7,0.19,0.48,0.53,0.32,0.37,0.41,0.49,0.19
050US25027,0.51,0.62,0.1,0.49,0.6,0.25,0.5,0.66,0.13
050US26001,0.45,0.96,0.01,0.26,0.95,0.02,0.37,0.95,0.0
050US26003,0.68,0.74,0.22,0.2,0.83,0.02,0.37,0.89,0.0
050US26005,0.57,0.81,0.05,0.48,0.77,0.18,0.46,0.89,0.02
050US26007,0.29,0.95,0.01,0.36,0.95,0.02,0.34,0.95,0.01
050US26009,0.39,0.95,0.01,0.32,0.93,0.04,0.27,0.95,0.0
050US26011,0.22,0.95,0.01,0.16,0.94,0.02,0.23,0.95,0.0
050US26013,0.47,0.66,0.16,0.18,0.71,0.02,0.25,0.7,0.01
050US26015,0.43,0.94,0.01,0.32,0.93,0.04,0.67,0.94,0.02
050US26017,0.4,0.86,0.03,0.3,0.87,0.08,0.5,0.91,0.02
050US26019,0.25,0.93,0.01,0.13,0.93,0.03,0.41,0.93,0.01
050US26021,0.71,0.34,0.56,0.42,0.67,0.11,0.52,0.73,0.07
050US26023,0.77,0.78,0.13,0.38,0.86,0.08,0.38,0.86,0.01
050US26025,0.6,0.56,0.29,0.36,0.69,0.08,0.59,0.74,0.08
050US26027,0.51,0.79,0.11,0.29,0.84,0.06,0.31,0.86,0.02
050US26029,0.53,0.92,0.01,0.33,0.93,0.03,0.42,0.94,0.01
050US26031,0.64,0.87,0.03,0.28,0.9,0.02,0.43,0.89,0.01
050US26033,0.64,0.47,0.29,0.28,0.65,0.03,0.5,0.62,0.03
050US26035,0.54,0.94,0.02,0.24,0.94,0.02,0.71,0.94,0.01
050US26037,0.42,0.83,0.06,0.22,0.89,0.06,0.62,0.77,0.1
050US26039,0.5,0.94,0.01,0.19,0.95,0.02,0.51,0.93,0.02
050US26041,0.58,0.93,0.01,0.2,0.93,0.02,0.4,0.94,0.01
050US26043,0.38,0.95,0.01,0.24,0.95,0.02,0.38,0.95,0.01
050US26045,0.64,0.6,0.22,0.29,0.77,0.07,0.61,0.67,0.07
050US26047,0.39,0.9,0.02,0.3,0.9,0.02,0.3,0.92,0.01
050US26049,0.67,0.35,0.57,0.33,0.72,0.05,0.56,0.78,0.04
050US26051,0.68,0.95,0.01,0.2,0.96,0.02,0.67,0.95,0.02
050US26053,0.56,0.71,0.13,0.42,0.76,0.03,0.45,0.78,0.01
050US26055,0.4,0.91,0.02,0.35,0.91,0.05,0.38,0.91,0.01
050US26057,0.81,0.47,0.43,0.23,0.85,0.07,0.54,0.81,0.01
050US26059,0.51,0.92,0.02,0.12,0.94,0.02,0.37,0.94,0.01
050US26061,0.54,0.83,0.02,0.29,0.89,0.02,0.59,0.82,0.09
050US26063,0.37,0.94,0.01,0.22,0.94,0.03,0.45,0.94,0.01
050US26065,0.45,0.56,0.21,0.38,0.62,0.12,0.53,0.61,0.18
050US26067,0.64,0.62,0.29,0.21,0.86,0.06,0.28,0.89,0.01
050US26069,0.51,0.9,0.01,0.4,0.89,0.05,0.35,0.93,0.01
050US26071,0.26,0.94,0.01,0.26,0.95,0.03,0.28,0.94,0.01
050US26073,0.38,0.83,0.04,0.25,0.84,0.05,0.46,0.82,0.04
050US26075,0.59,0.6,0.28,0.31,0.77,0.05,0.52,0.81,0.02
050US26077,0.48,0.58,0.27,0.31,0.72,0.08,0.37,0.77,0.04
050US26079,0.35,0.93,0.01,0.53,0.91,0.05,0.3,0.92,0.01
050US26081,0.58,0.53,0.25,0.53,0.51,0.3,0.44,0.7,0.06
050US26083,0.03,0.96,0.02,0.0,0.97,0.01,0.0,0.97,0.0
050US26085,0.48,0.77,0.14,0.18,0.84,0.03,0.24,0.86,0.0
050US26087,0.74,0.45,0.5,0.4,0.85,0.13,0.71,0.93,0.02
050US26089,0.38,0.91,0.01,0.37,0.84,0.07,0.43,0.93,0.01
050US26091,0.6,0.76,0.07,0.41,0.78,0.15,0.36,0.88,0.0
050US26093,0.48,0.92,0.02,0.29,0.93,0.04,0.42,0.93,0.02
050US26095,0.35,0.73,0.1,0.17,0.76,0.03,0.17,0.76,0.0
050US26097,0.42,0.66,0.05,0.21,0.7,0.02,0.32,0.69,0.01
050US26099,0.49,0.64,0.27,0.29,0.79,0.04,0.47,0.75,0.1
050US26101,0.72,0.8,0.13,0.24,0.88,0.04,0.4,0.89,0.01
050US26103,0.59,0.85,0.07,0.44,0.88,0.03,0.41,0.91,0.03
050US26105,0.37,0.9,0.02,0.27,0.89,0.06,0.5,0.91,0.01
050US26107,0.37,0.88,0.05,0.23,0.9,0.03,0.48,0.87,0.02
050US26109,0.32,0.92,0.0,0.38,0.92,0.03,0.37,0.9,0.01
050US26111,0.42,0.88,0.03,0.24,0.9,0.04,0.52,0.87,0.06
050US26113,0.29,0.95,0.01,0.29,0.93,0.04,0.62,0.93,0.01
050US26115,0.53,0.85,0.07,0.29,0.89,0.05,0.55,0.89,0.02
050US26117,0.7,0.8,0.12,0.27,0.9,0.05,0.4,0.93,0.01
050US26119,0.47,0.95,0.01,0.28,0.95,0.02,0.75,0.97,0.0
050US26121,0.7,0.42,0.46,0.29,0.72,0.07,0.45,0.81,0.02
050US26123,0.44,0.9,0.03,0.31,0.88,0.09,0.36,0.9,0.01
050US26125,0.64,0.4,0.45,0.4,0.64,0.1,0.51,0.65,0.19
050US26127,0.49,0.75,0.02,0.29,0.78,0.18,0.36,0.84,0.0
050US26129,0.48,0.94,0.01,0.16,0.95,0.02,0.51,0.94,0.01
050US26131,0.23,0.95,0.01,0.17,0.95,0.02,0.45,0.95,0.01
050US26133,0.39,0.94,0.02,0.26,0.94,0.03,0.34,0.95,0.01
050US26135,0.52,0.95,0.02,0.32,0.95,0.02,0.81,0.96,0.0
050US26137,0.44,0.94,0.01,0.31,0.93,0.03,0.4,0.95,0.01
050US26139,0.52,0.72,0.04,0.47,0.69,0.21,0.47,0.69,0.07
050US26141,0.24,0.95,0.01,0.18,0.95,0.02,0.59,0.94,0.01
050US26143,0.84,0.92,0.01,0.26,0.94,0.03,0.57,0.94,0.01
050US26145,0.66,0.32,0.51,0.42,0.59,0.13,0.58,0.74,0.05
050US26147,0.64,0.78,0.08,0.41,0.83,0.08,0.53,0.88,0.02
050US26149,0.55,0.81,0.09,0.43,0.75,0.2,0.53,0.87,0.02
050US26151,0.35,0.93,0.01,0.2,0.93,0.05,0.4,0.93,0.01
050US26153,0.33,0.86,0.01,0.13,0.86,0.01,0.38,0.87,0.01
050US26155,0.44,0.92,0.01,0.24,0.93,0.04,0.46,0.94,0.01
050US26157,0.36,0.92,0.02,0.19,0.93,0.04,0.49,0.92,0.01
050US26159,0.52,0.71,0.1,0.33,0.75,0.17,0.37,0.82,0.01
050US26161,0.56,0.53,0.3,0.31,0.66,0.06,0.51,0.61,0.22
050US26163,0.78,0.16,0.78,0.55,0.46,0.32,0.6,0.59,0.2
050US26165,0.29,0.95,0.01,0.17,0.94,0.02,0.42,0.94,0.01
050US27001,0.35,0.93,0.01,0.28,0.93,0.02,0.3,0.95,0.01
050US27003,0.45,0.72,0.12,0.4,0.74,0.09,0.34,0.78,0.07
050US27005,0.48,0.88,0.01,0.27,0.85,0.03,0.42,0.83,0.01
050US27007,0.27,0.71,0.01,0.32,0.64,0.03,0.32,0.82,0.01
050US27009,0.7,0.78,0.14,0.2,0.9,0.03,0.56,0.87,0.04
050US27011,0.68,0.99,0.0,0.54,0.95,0.03,0.0,0.0,0.0
050US27013,0.38,0.84,0.06,0.24,0.87,0.05,0.42,0.83,0.05
050US27015,0.52,0.94,0.02,0.35,0.91,0.07,0.47,0.93,0.01
050US27017,0.34,0.87,0.03,0.25,0.86,0.02,0.49,0.83,0.01
050US27019,0.42,0.86,0.03,0.34,0.85,0.07,0.38,0.86,0.06
050US27021,0.33,0.85,0.01,0.43,0.75,0.04,0.3,0.83,0.01
050US27023,0.37,0.86,0.01,0.14,0.88,0.07,0.49,0.86,0.02
050US27025,0.66,0.88,0.06,0.2,0.94,0.03,0.37,0.92,0.02
050US27027,0.39,0.83,0.05,0.25,0.85,0.06,0.57,0.82,0.03
050US27029,0.59,0.88,0.01,0.29,0.81,0.03,0.25,0.89,0.01
050US27031,0.4,0.8,0.01,0.16,0.89,0.03,0.4,0.8,0.01
050US27033,0.39,0.86,0.01,0.29,0.83,0.1,0.48,0.79,0.07
050US27035,0.54,0.91,0.02,0.32,0.93,0.02,0.47,0.93,0.01
050US27037,0.45,0.71,0.12,0.37,0.72,0.13,0.3,0.76,0.07
050US27039,0.37,0.92,0.0,0.44,0.89,0.09,0.44,0.93,0.02
050US27041,0.43,0.93,0.01,0.33,0.94,0.03,0.66,0.93,0.01
050US27043,0.44,0.88,0.0,0.27,0.89,0.09,0.52,0.88,0.01
050US27045,0.33,0.97,0.01,0.11,0.97,0.02,0.43,0.96,0.01
050US27047,0.7,0.72,0.07,0.39,0.78,0.16,0.48,0.85,0.05
050US27049,0.5,0.87,0.03,0.33,0.89,0.05,0.21,0.93,0.01
050US27051,0.08,0.95,0.0,0.07,0.95,0.02,0.48,0.94,0.0
050US27053,0.53,0.48,0.28,0.49,0.53,0.16,0.44,0.59,0.13
050US27055,0.4,0.96,0.02,0.36,0.95,0.02,0.5,0.95,0.01
050US27057,0.4,0.9,0.01,0.26,0.91,0.03,0.61,0.89,0.02
050US27059,0.31,0.94,0.01,0.19,0.94,0.02,0.5,0.92,0.03
050US27061,0.21,0.91,0.01,0.26,0.92,0.02,0.39,0.93,0.01
050US27063,0.61,0.89,0.0,0.24,0.92,0.05,0.58,0.89,0.07
050US27065,0.34,0.95,0.01,0.21,0.95,0.02,0.37,0.95,0.01
050US27067,0.67,0.63,0.12,0.52,0.66,0.22,0.61,0.65,0.03
050US27069,0.38,0.95,0.01,0.06,0.96,0.02,0.26,0.95,0.0
050US27071,0.43,0.93,0.01,0.15,0.93,0.0,0.39,0.93,0.01
050US27073,0.32,0.95,0.01,0.14,0.95,0.02,0.51,0.95,0.02
050US27075,0.44,0.96,0.01,0.12,0.95,0.02,0.56,0.97,0.0
050US27077,0.4,0.96,0.0,0.59,0.89,0.04,0.27,0.95,0.01
050US27079,0.45,0.88,0.02,0.47,0.85,0.11,0.42,0.86,0.01
050US27081,0.11,0.96,0.0,0.06,0.96,0.02,0.51,0.96,0.0
050US27083,0.51,0.77,0.07,0.28,0.79,0.09,0.37,0.81,0.07
050US27085,0.36,0.91,0.01,0.35,0.87,0.1,0.41,0.92,0.01
050US27087,0.11,0.45,0.01,0.13,0.45,0.04,0.28,0.47,0.01
050US27089,0.27,0.93,0.01,0.41,0.89,0.08,0.37,0.92,0.01
050US27091,0.32,0.92,0.01,0.46,0.88,0.09,0.49,0.96,0.01
050US27093,0.56,0.87,0.02,0.38,0.89,0.08,0.34,0.96,0.0
050US27095,0.38,0.77,0.01,0.13,0.87,0.03,0.26,0.88,0.01
050US27097,0.69,0.92,0.02,0.2,0.95,0.02,0.4,0.94,0.01
050US27099,0.42,0.7,0.06,0.42,0.68,0.18,0.5,0.67,0.06
050US27101,0.04,0.94,0.01,0.46,0.88,0.07,0.61,0.87,0.03
050US27103,0.44,0.86,0.06,0.24,0.87,0.06,0.36,0.86,0.03
050US27105,0.69,0.32,0.1,0.53,0.4,0.41,0.6,0.35,0.12
050US27107,0.21,0.91,0.01,0.37,0.86,0.08,0.18,0.91,0.01
050US27109,0.49,0.71,0.13,0.36,0.74,0.09,0.3,0.77,0.08
050US27111,0.52,0.81,0.04,0.52,0.8,0.12,0.57,0.77,0.03
050US27113,0.47,0.87,0.02,0.18,0.89,0.04,0.45,0.91,0.02
050US27115,0.48,0.82,0.05,0.23,0.86,0.04,0.18,0.87,0.01
050US27117,0.68,0.79,0.05,0.28,0.85,0.09,0.43,0.84,0.02
050US27119,0.46,0.83,0.04,0.28,0.83,0.09,0.53,0.85,0.03
050US27121,0.19,0.96,0.0,0.37,0.96,0.02,0.46,0.95,0.01
050US27123,0.5,0.45,0.22,0.45,0.5,0.14,0.53,0.44,0.27
050US27125,0.22,0.93,0.0,0.23,0.91,0.04,0.0,0.0,0.0
050US27127,0.26,0.88,0.01,0.43,0.84,0.06,0.54,0.87,0.09
050US27129,0.29,0.88,0.01,0.21,0.86,0.1,0.45,0.87,0.01
050US27131,0.53,0.74,0.12,0.36,0.76,0.14,0.38,0.79,0.03
050US27133,0.24,0.95,0.01,0.17,0.93,0.03,0.25,0.93,0.01
050US27135,0.44,0.93,0.02,0.2,0.91,0.01,0.61,0.85,0.08
050US27137,0.52,0.84,0.06,0.34,0.89,0.03,0.51,0.88,0.03
050US27139,0.49,0.73,0.08,0.32,0.77,0.09,0.37,0.76,0.09
050US27141,0.65,0.79,0.11,0.35,0.9,0.04,0.27,0.88,0.02
050US27143,0.13,0.89,0.01,0.26,0.86,0.11,0.33,0.86,0.01
050US27145,0.62,0.71,0.19,0.37,0.83,0.07,0.46,0.81,0.04
050US27147,0.44,0.8,0.06,0.36,0.8,0.12,0.61,0.72,0.05
050US27149,0.46,0.87,0.02,0.15,0.87,0.06,0.24,0.87,0.03
050US27151,0.5,0.9,0.05,0.15,0.92,0.05,0.6,0.9,0.01
050US27153,0.42,0.95,0.01,0.72,0.73,0.26,0.34,0.88,0.01
050US27155,0.36,0.94,0.01,0.17,0.92,0.03,0.64,0.84,0.01
050US27157,0.53,0.93,0.02,0.24,0.94,0.04,0.39,0.95,0.01
050US27159,0.11,0.94,0.01,0.25,0.94,0.02,0.53,0.95,0.01
050US27161,0.47,0.82,0.04,0.24,0.85,0.08,0.07,0.89,0.01
050US27163,0.42,0.75,0.09,0.3,0.79,0.06,0.42,0.77,0.09
050US27165,0.58,0.75,0.02,0.25,0.69,0.29,0.5,0.83,0.03
050US27167,0.39,0.94,0.01,0.5,0.94,0.02,0.0,0.0,0.0
050US27169,0.38,0.92,0.02,0.17,0.91,0.03,0.27,0.9,0.04
050US27171,0.4,0.92,0.03,0.35,0.91,0.05,0.37,0.92,0.02
050US27173,0.51,0.84,0.01,0.35,0.86,0.06,0.49,0.88,0.02
050US28001,0.44,0.26,0.68,0.51,0.45,0.14,0.46,0.39,0.02
050US28003,0.43,0.72,0.2,0.38,0.76,0.05,0.52,0.82,0.01
050US28005,0.15,0.56,0.43,0.0,0.0,0.0,0.64,0.52,0.01
050US28007,0.26,0.5,0.47,0.5,0.56,0.05,0.56,0.57,0.0
050US28009,0.29,0.55,0.41,0.16,0.59,0.03,0.0,0.0,0.0
050US28011,0.55,0.21,0.76,0.37,0.48,0.05,0.35,0.57,0.02
050US28013,0.33,0.58,0.35,0.33,0.68,0.1,0.58,0.77,0.01
050US28015,0.17,0.63,0.36,0.51,0.57,0.01,0.0,0.0,0.0
050US28017,0.27,0.46,0.47,0.6,0.4,0.12,0.81,0.38,0.0
050US28019,0.38,0.58,0.4,0.46,0.52,0.01,0.87,0.49,0.01
050US28021,0.25,0.11,0.88,0.51,0.08,0.0,0.64,0.08,0.01
050US28023,0.33,0.55,0.44,0.32,0.65,0.01,0.0,0.0,0.0
050US28025,0.2,0.36,0.62,0.45,0.48,0.02,0.71,0.35,0.0
050US28027,0.45,0.17,0.82,0.51,0.25,0.01,0.66,0.24,0.02
050US28029,0.32,0.38,0.57,0.33,0.4,0.04,0.93,0.18,0.02
050US28031,0.43,0.49,0.49,0.46,0.48,0.01,0.79,0.5,0.01
050US28033,0.31,0.58,0.33,0.32,0.61,0.07,0.39,0.63,0.02
050US28035,0.54,0.35,0.59,0.35,0.59,0.05,0.64,0.5,0.04
050US28037,0.34,0.55,0.44,0.2,0.74,0.01,0.2,0.74,0.0
050US28039,0.45,0.78,0.16,0.29,0.81,0.04,0.61,0.82,0.01
050US28041,0.2,0.7,0.28,0.04,0.74,0.01,0.0,0.0,0.0
050US28043,0.41,0.43,0.55,0.33,0.54,0.01,0.0,0.0,0.0
050US28045,0.36,0.79,0.13,0.15,0.83,0.04,0.55,0.77,0.01
050US28047,0.39,0.51,0.37,0.34,0.61,0.08,0.43,0.6,0.06
050US28049,0.56,0.17,0.81,0.43,0.36,0.04,0.52,0.45,0.04
050US28051,0.18,0.15,0.84,0.35,0.16,0.0,0.72,0.2,0.0
050US28053,0.2,0.2,0.76,0.38,0.18,0.04,0.67,0.3,0.0
050US28055,0.0,0.39,0.6,0.0,0.39,0.01,0.0,0.0,0.0
050US28057,0.51,0.81,0.16,0.47,0.88,0.03,0.78,0.75,0.01
050US28059,0.53,0.44,0.44,0.41,0.59,0.11,0.51,0.68,0.06
050US28061,0.3,0.39,0.59,0.84,0.24,0.01,0.0,0.0,0.0
050US28063,0.12,0.13,0.86,0.91,0.06,0.02,0.06,0.13,0.0
050US28065,0.13,0.37,0.62,0.39,0.45,0.01,0.65,0.31,0.0
050US28067,0.55,0.45,0.48,0.43,0.59,0.09,0.73,0.45,0.02
050US28069,0.32,0.31,0.66,0.06,0.37,0.01,0.0,0.0,0.0
050US28071,0.17,0.68,0.26,0.39,0.66,0.05,0.4,0.7,0.04
050US28073,0.37,0.65,0.28,0.46,0.68,0.04,0.48,0.66,0.02
050US28075,0.48,0.36,0.61,0.44,0.6,0.05,0.55,0.41,0.02
050US28077,0.27,0.6,0.38,0.33,0.77,0.01,0.67,0.57,0.0
050US28079,0.29,0.42,0.47,0.64,0.35,0.11,0.76,0.31,0.01
050US28081,0.41,0.54,0.41,0.37,0.64,0.04,0.5,0.75,0.02
050US28083,0.55,0.14,0.82,0.68,0.14,0.05,0.46,0.44,0.02
050US28085,0.36,0.57,0.41,0.3,0.74,0.02,0.88,0.53,0.03
050US28087,0.46,0.39,0.58,0.46,0.63,0.07,0.57,0.54,0.02
050US28089,0.51,0.38,0.55,0.65,0.32,0.07,0.28,0.74,0.06
050US28091,0.34,0.55,0.41,0.25,0.64,0.02,0.78,0.5,0.02
050US28093,0.28,0.41,0.55,0.19,0.56,0.05,0.64,0.63,0.0
050US28095,0.57,0.44,0.54,0.5,0.63,0.03,0.79,0.63,0.0
050US28097,0.1,0.52,0.44,0.6,0.59,0.04,0.57,0.47,0.01
050US28099,0.41,0.54,0.38,0.49,0.57,0.04,0.8,0.21,0.02
050US28101,0.31,0.49,0.43,0.38,0.56,0.03,0.31,0.74,0.01
050US28103,0.15,0.25,0.73,0.36,0.22,0.02,0.64,0.31,0.0
050US28105,0.19,0.53,0.41,0.24,0.59,0.02,0.21,0.56,0.03
050US28107,0.28,0.42,0.55,0.34,0.54,0.04,0.79,0.5,0.0
050US28109,0.45,0.7,0.24,0.24,0.78,0.04,0.65,0.91,0.01
050US28111,0.23,0.74,0.23,0.25,0.81,0.02,0.42,0.75,0.0
050US28113,0.32,0.37,0.6,0.39,0.45,0.03,0.48,0.45,0.02
050US28115,0.27,0.73,0.19,0.4,0.72,0.11,0.72,0.68,0.0
050US28117,0.47,0.67,0.28,0.07,0.85,0.01,0.4,0.86,0.0
050US28119,0.22,0.26,0.73,0.24,0.27,0.02,0.35,0.35,0.0
050US28121,0.26,0.67,0.28,0.38,0.73,0.05,0.48,0.75,0.03
050US28123,0.19,0.47,0.4,0.64,0.33,0.26,0.5,0.46,0.01
050US28125,0.1,0.25,0.74,0.41,0.29,0.0,0.41,0.29,0.01
050US28127,0.11,0.6,0.38,0.59,0.56,0.01,0.68,0.72,0.01
050US28129,0.18,0.72,0.25,0.62,0.68,0.04,0.6,0.83,0.01
050US28131,0.25,0.72,0.22,0.44,0.69,0.04,0.0,0.0,0.0
050US28133,0.28,0.22,0.76,0.41,0.31,0.04,0.51,0.32,0.0
050US28135,0.27,0.33,0.53,0.77,0.2,0.34,0.7,0.2,0.03
050US28137,0.33,0.58,0.36,0.23,0.64,0.03,0.64,0.52,0.01
050US28139,0.23,0.74,0.19,0.38,0.72,0.07,0.46,0.8,0.01
050US28141,0.3,0.92,0.04,0.32,0.92,0.05,0.64,0.97,0.0
050US28143,0.06,0.19,0.79,0.05,0.2,0.01,0.39,0.21,0.02
050US28145,0.43,0.67,0.22,0.5,0.64,0.08,0.53,0.83,0.01
050US28147,0.09,0.52,0.46,0.43,0.54,0.02,0.88,0.51,0.04
050US28149,0.31,0.39,0.57,0.48,0.44,0.07,0.61,0.47,0.01
050US28151,0.46,0.18,0.8,0.5,0.34,0.04,0.61,0.3,0.02
050US28153,0.31,0.5,0.48,0.85,0.35,0.01,0.77,0.49,0.0
