HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age55_59,Age60_64,AgeOv65,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP,TotPopHh,TotVetPop,TotWrkE,Age45_49,Age50_54,AgeOv18,DisbP,VetP,NonRelFhhP,NonRelNfhhP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,NoIntP,MobileP,LngTermP,RentalP,UnitDens,AreaSqMi,AlcTot,AlcDens,AlcPerCap,Ndvi
050US13011,13011,18510,7682,11167,970,2438,1247,1034,6807,1432,1072,3086,55.19,16.67,92.98,2.71,6.68,0.36,1.24,0.0,2.7,22.91,0.23,13.4,5.3,14.05,18510,1292,7795.0,1332,1373,14253,16.3,9.07,2.68,3.0,21716.0,20810.0,0.4,8.35,32.44,11.84,14.59,4570.0,58.63,29.12,29.95,29.83,24.19,33.1,232.05,,,,0.27
050US13013,13013,76887,27914,47254,5413,11699,5045,4445,31852,4749,3772,9187,63.68,11.95,79.56,11.5,10.42,0.17,3.66,0.01,5.1,16.95,0.27,12.1,5.1,9.3,76653,4053,35632.0,5177,5038,56441,13.0,7.18,3.29,19.47,27109.0,23638.0,0.39,7.72,23.97,9.98,16.35,16660.0,46.76,13.37,8.04,17.17,27.3,173.34,161.04,6.0,0.04,0.0,0.22
050US13015,13015,103620,40694,64192,6752,14335,7008,6462,40512,7611,5480,13851,59.45,13.37,83.99,10.72,8.33,0.25,1.0,0.0,4.04,16.97,0.25,13.2,5.6,8.21,102716,6330,47997.0,7508,7571,78043,14.2,8.12,3.09,21.21,27424.0,25712.0,0.43,7.5,30.69,10.79,12.66,24350.0,50.73,14.85,11.83,22.67,33.99,88.56,459.52,9.0,0.02,0.0,0.22
050US13017,13017,17154,7978,10028,1087,2517,1230,920,6210,1104,1228,2781,57.21,16.21,60.48,36.64,6.07,0.0,0.1,0.05,2.72,17.34,0.25,31.6,4.7,17.66,16829,810,6313.0,982,1245,12809,16.1,6.33,1.43,25.6,20417.0,17563.0,0.46,9.71,30.79,11.34,10.96,3656.0,57.91,35.54,23.61,23.09,40.55,31.9,250.12,2.0,0.01,0.0,0.19
050US13019,13019,19025,8767,11155,1136,2638,1126,1075,6900,1387,1069,3269,56.11,17.18,84.45,11.95,4.86,0.48,0.18,0.0,2.94,21.95,0.24,26.3,8.6,16.48,18843,1045,7085.0,1258,1368,14424,19.8,7.29,2.57,15.95,22858.0,18611.0,0.45,7.42,33.59,12.45,10.49,4476.0,63.18,31.86,34.16,27.27,33.13,19.34,453.37,3.0,0.01,0.0,0.21
050US13021,13021,153490,70205,92715,10633,21160,10656,11278,60505,9649,9905,22757,60.13,14.83,40.95,54.12,3.21,0.18,1.97,0.04,2.75,14.26,0.25,25.7,8.8,17.37,147114,9444,62200.0,9091,9790,115472,15.6,8.19,2.75,15.61,23934.0,24409.0,0.52,11.02,12.78,16.84,13.44,29857.0,48.0,21.19,3.01,23.41,47.4,281.5,249.4,32.0,0.13,0.0,0.19
050US13023,13023,12775,5318,7833,702,1545,1486,1181,5203,748,788,2148,58.32,16.81,69.69,28.1,2.82,0.07,0.22,0.0,1.92,12.4,0.22,20.8,7.4,21.62,11306,764,4230.0,714,927,9981,16.8,7.65,1.48,9.79,22373.0,18519.0,0.44,12.25,24.33,13.64,13.43,2492.0,58.91,26.1,23.2,32.81,28.41,24.64,215.87,,,,0.21
050US13025,13025,18561,8119,11226,1106,2546,1363,1014,6750,1446,1228,2853,56.04,15.37,93.74,3.53,2.11,0.19,0.99,0.02,1.54,20.03,0.24,24.1,5.8,19.15,18488,976,6729.0,1283,1349,14079,21.6,6.95,3.46,20.37,19935.0,18904.0,0.44,12.65,27.27,7.85,12.66,3945.0,58.63,23.58,54.82,28.68,19.7,18.33,443.01,2.0,0.0,0.0,0.23
050US13027,13027,15622,7777,9220,890,1864,1150,622,5419,966,1321,2979,52.32,19.07,61.57,34.3,5.74,0.0,0.82,0.04,3.27,17.23,0.22,27.0,10.2,18.35,15516,1176,5800.0,1038,1145,12199,17.4,9.65,0.95,12.18,25191.0,23421.0,0.53,7.36,23.43,11.97,15.72,3009.0,51.88,26.22,28.64,32.78,25.23,15.77,493.09,,,,0.22
050US13029,13029,35885,13849,21710,2585,6139,2704,1893,15134,2181,1578,3653,66.48,10.18,77.06,14.76,6.84,0.45,1.46,0.07,6.2,8.06,0.29,14.1,7.3,8.76,35798,3622,15755.0,2409,2206,25363,12.1,14.94,2.01,18.79,33898.0,30892.0,0.44,9.73,23.82,11.1,10.0,6816.0,43.26,11.5,13.58,15.59,30.15,31.65,437.55,7.0,0.02,0.0,0.19
050US13031,13031,74782,30752,51615,4235,8348,9214,11513,38742,3575,3835,8175,68.63,10.93,65.56,28.18,3.87,0.35,1.41,0.25,4.25,13.13,0.2,28.7,8.6,12.35,66642,3989,33249.0,3866,4006,59790,13.3,6.68,2.97,35.51,20277.0,21207.0,0.48,18.61,19.99,11.42,11.44,17053.0,51.29,17.94,17.97,19.35,46.53,45.49,675.94,1.0,0.0,0.0,0.19
050US13033,13033,22550,10004,13360,1646,3270,1691,1238,8241,1748,1433,3299,58.35,14.63,48.49,48.59,3.12,0.02,0.3,0.0,2.59,20.8,0.26,24.8,5.0,18.19,22338,1598,9028.0,1383,1530,16659,14.4,9.61,3.69,12.75,24495.0,21334.0,0.45,9.4,39.52,12.32,9.47,5514.0,61.08,26.21,35.8,31.31,29.45,12.1,827.03,1.0,0.0,0.0,0.21
050US13035,13035,23750,9382,15252,1363,2682,1393,1583,9718,1770,1321,3579,57.95,15.07,68.59,28.88,3.16,0.04,0.44,0.25,1.8,20.8,0.21,23.8,5.6,13.06,20962,1520,8915.0,1613,1704,18831,15.8,8.07,2.99,14.76,22365.0,22360.0,0.47,8.18,26.97,9.43,12.98,4660.0,52.27,23.7,13.65,28.53,28.39,51.08,183.69,1.0,0.01,0.0,0.25
050US13037,13037,6428,2402,4344,206,725,338,415,2887,360,481,934,59.4,14.53,33.91,60.97,4.65,0.0,0.53,0.0,4.59,25.65,0.18,29.7,15.0,22.86,4533,321,1622.0,364,471,5278,16.7,6.08,2.66,21.92,19192.0,13927.0,0.49,8.38,31.38,17.26,10.85,1011.0,62.33,32.95,29.6,31.88,33.84,8.57,280.38,1.0,0.0,0.0,0.21
050US13039,13039,52714,21837,33339,3892,7148,3525,5170,22927,3489,2539,6436,64.44,12.21,72.94,18.71,6.58,0.69,2.12,0.12,5.42,8.21,0.25,12.9,7.3,11.49,50936,6455,21340.0,3059,3224,39775,12.1,17.89,2.74,22.06,28225.0,28509.0,0.44,7.18,18.36,11.13,14.41,10361.0,48.55,11.47,10.92,16.54,37.93,34.65,630.3,2.0,0.0,0.0,0.17
050US13043,13043,10827,4765,6266,629,1629,805,577,4033,786,622,1845,58.1,17.04,67.93,23.76,11.56,0.64,2.28,0.0,5.39,23.42,0.25,32.8,6.3,16.79,10566,839,4272.0,613,670,8111,18.1,10.35,4.1,9.63,18080.0,18718.0,0.51,6.74,24.25,7.42,19.41,2443.0,57.19,32.72,38.22,25.53,40.03,19.6,243.06,3.0,0.01,0.0,0.2
050US13045,13045,116022,45253,73009,7425,15575,9457,10736,49976,6821,6278,15152,62.9,13.06,75.23,18.96,6.76,0.84,0.75,0.09,4.12,16.3,0.24,18.8,7.9,9.07,112543,5925,50923.0,7483,7312,88161,14.7,6.73,2.83,26.54,24312.0,24155.0,0.45,10.49,27.69,10.58,11.32,26663.0,52.36,13.69,11.24,21.32,34.75,90.68,499.03,3.0,0.01,0.0,0.24
050US13047,13047,66299,27220,39783,3634,8833,4361,3886,25102,4044,4385,11119,56.67,16.77,92.49,2.35,2.93,0.33,1.44,0.04,3.36,12.56,0.23,9.8,3.9,9.49,65730,4251,31719.0,4575,4607,50902,14.7,8.36,2.58,19.82,27026.0,26915.0,0.42,8.13,24.86,11.13,13.32,14717.0,46.4,14.43,11.53,27.56,24.99,167.86,162.16,1.0,0.01,0.0,0.23
050US13049,13049,12983,4492,8581,670,1431,884,958,5193,815,745,1927,56.18,14.84,66.89,25.86,8.5,1.89,0.82,0.12,4.41,26.74,0.19,24.4,12.2,20.77,11797,926,4199.0,828,1374,10508,20.2,8.81,3.55,22.78,22461.0,19341.0,0.44,11.12,24.96,9.95,9.53,2575.0,61.32,28.19,43.28,29.83,26.83,5.76,780.08,,,,0.23
050US13051,13051,287049,124300,183178,18665,34186,18561,23540,124968,18031,16123,41403,61.95,14.42,52.68,39.76,6.27,0.27,2.57,0.13,4.58,10.39,0.22,15.8,8.0,12.99,274733,23208,135574.0,16337,17336,224581,14.0,10.47,2.99,26.3,27907.0,30664.0,0.48,8.91,15.65,14.55,12.44,65672.0,48.44,12.03,4.24,19.43,45.87,286.99,433.12,53.0,0.12,0.0,0.12
050US13053,13053,10767,3346,8041,892,1249,1389,2359,7149,184,273,409,86.28,3.8,69.75,21.02,15.35,0.34,3.63,0.33,4.93,7.18,0.22,16.8,9.6,23.79,7204,877,2177.0,358,253,8450,10.9,21.88,1.53,38.02,21877.0,23651.0,0.48,9.78,12.95,13.41,9.97,1101.0,50.57,19.96,18.08,9.31,74.0,13.45,248.74,,,,0.21
050US13055,13055,24817,10956,15002,1375,3300,1501,1563,9302,1739,1592,4201,56.32,16.93,86.26,10.1,4.96,0.12,0.52,0.0,3.0,26.92,0.23,19.9,8.2,16.96,23091,1408,8946.0,1661,1647,19203,18.0,7.33,5.18,13.84,21871.0,18209.0,0.46,7.41,43.52,9.68,9.47,5703.0,63.75,27.82,22.2,29.47,33.17,34.97,313.33,,,,0.26
050US13057,13057,241910,89932,149596,14819,35424,16592,13528,93836,16299,13568,31100,59.56,12.86,86.42,6.81,10.32,0.36,1.87,0.05,4.49,8.62,0.25,8.1,4.3,4.57,240338,14278,122561.0,18976,17888,180696,9.9,7.91,2.03,22.16,35888.0,35199.0,0.41,8.42,20.43,9.87,12.15,42777.0,34.9,6.31,3.75,17.39,23.45,213.57,421.08,8.0,0.02,0.0,0.2
050US13059,13059,124602,52610,90141,6777,11806,14042,22484,71124,5621,5432,12807,71.99,10.28,62.87,27.57,10.65,0.13,4.05,0.07,5.3,12.88,0.17,31.3,6.4,10.24,113739,4570,58766.0,5678,5357,102948,11.1,4.45,3.31,38.7,18663.0,22589.0,0.53,22.4,11.94,10.12,12.31,26549.0,45.18,13.86,4.84,14.44,60.99,441.29,119.22,23.0,0.19,0.0,0.19
050US13061,13061,3001,1977,1736,147,363,132,169,987,246,237,681,49.88,22.69,30.06,67.84,0.0,0.0,1.37,0.0,0.73,20.23,0.19,41.1,17.3,39.2,2946,221,876.0,162,178,2417,20.7,9.14,2.66,12.07,17679.0,16199.0,0.49,5.14,39.61,13.36,20.32,496.0,56.62,25.85,38.9,42.26,36.02,10.12,195.4,2.0,0.01,0.0,0.19
050US13063,13063,278666,105298,175991,21404,44254,20197,20689,121340,16452,13811,24343,67.1,8.74,17.08,69.17,13.17,0.2,5.23,0.05,8.26,15.25,0.28,20.0,8.5,11.83,273751,16280,126643.0,18934,18128,200334,10.7,8.13,3.37,20.35,25021.0,20419.0,0.42,7.26,14.12,12.54,12.47,67232.0,53.09,14.98,3.14,17.01,49.43,743.25,141.67,11.0,0.08,0.0,0.18
050US13065,13065,6743,2997,3910,565,975,387,318,2451,429,420,1023,59.19,15.17,65.83,27.61,5.12,0.06,0.43,0.0,6.07,29.17,0.27,39.2,6.6,16.52,6269,285,2257.0,431,449,4933,15.3,5.78,1.72,16.3,20334.0,16538.0,0.54,10.46,36.11,13.38,9.35,1319.0,58.44,41.06,37.97,29.89,27.9,3.68,814.99,,,,0.22
050US13067,13067,745057,297663,479733,47657,101409,50048,48751,314030,48742,40011,85117,62.16,11.42,59.32,27.36,12.83,0.23,5.25,0.06,7.76,8.22,0.24,10.0,5.0,6.87,735043,42191,389803.0,55058,53033,564850,8.5,7.48,2.42,25.46,36355.0,38268.0,0.45,8.34,15.32,10.23,11.38,137516.0,35.28,6.72,1.34,18.54,35.73,876.11,339.75,84.0,0.25,0.0,0.17
050US13069,13069,42961,17219,26683,2914,5827,2998,3315,17726,2379,2524,5728,61.61,13.33,67.95,28.06,11.47,0.18,0.76,0.0,3.04,22.61,0.25,22.3,4.6,16.96,39002,1815,16627.0,2929,2934,32411,18.9,5.6,2.48,13.5,21756.0,19709.0,0.5,9.76,30.58,13.06,12.29,9490.0,57.08,28.79,34.67,27.19,34.1,29.07,592.29,6.0,0.01,0.0,0.2
050US13071,13071,45606,18567,26847,3195,6909,3224,2839,17714,2950,2301,6704,61.0,14.7,64.46,23.0,18.99,0.54,0.84,0.02,11.13,26.17,0.26,25.2,6.8,17.2,44847,2268,18736.0,2905,2928,33551,14.3,6.76,3.68,25.84,21159.0,19173.0,0.47,7.94,34.95,10.03,13.81,11474.0,61.24,24.97,31.66,26.58,38.75,33.94,547.02,8.0,0.01,0.0,0.2
050US13073,13073,147295,56178,90767,9373,21700,10154,8726,59851,8923,8901,18706,61.73,12.7,74.34,16.68,6.44,0.3,4.07,0.0,4.61,7.38,0.26,8.8,5.2,16.62,146810,16560,65411.0,9879,9962,109473,11.5,15.66,2.03,21.32,34602.0,32509.0,0.41,9.45,18.91,16.52,11.39,28364.0,43.36,13.56,6.3,20.23,20.95,193.67,290.07,11.0,0.04,0.0,0.18
050US13075,13075,17184,7386,10074,1128,2550,1122,1115,6448,1043,1035,2665,58.93,15.51,69.02,27.48,5.75,0.26,0.63,0.0,2.6,20.06,0.26,24.0,5.2,15.61,17023,999,7078.0,1190,1125,12739,18.1,7.84,2.69,21.3,23480.0,19778.0,0.46,10.07,25.87,13.11,15.24,4037.0,57.04,27.46,33.09,26.86,32.78,32.36,228.28,,,,0.2
050US13077,13077,140516,53747,86703,8666,20322,9734,8272,54191,9232,8165,18483,59.2,13.15,76.74,17.6,6.8,0.22,1.92,0.02,3.5,11.23,0.25,11.1,4.7,4.54,140011,9743,68690.0,10863,10594,105186,10.7,9.27,2.03,21.53,32933.0,32542.0,0.43,8.98,20.7,9.79,11.4,31243.0,45.48,11.39,3.51,20.09,27.86,121.89,440.93,4.0,0.01,0.0,0.22
050US13079,13079,12344,5353,7539,644,1530,729,662,4169,1244,686,2186,51.39,17.71,74.38,24.13,1.3,0.0,0.2,0.0,1.3,16.48,0.21,19.7,9.6,13.38,12170,869,4644.0,843,1042,9725,17.3,8.96,2.37,12.18,24102.0,21102.0,0.44,9.15,18.35,13.65,12.62,2631.0,56.65,23.5,40.11,31.74,22.43,16.48,324.91,1.0,0.0,0.0,0.24
050US13081,13081,22846,10777,13153,1464,3145,1714,1438,8308,1688,1435,4014,56.54,17.57,52.98,43.66,3.28,0.0,0.96,0.13,2.27,19.88,0.25,30.8,12.2,22.72,22430,1133,8798.0,1313,1479,17167,17.9,6.6,2.98,12.61,17644.0,21581.0,0.55,9.96,21.1,9.84,16.16,4599.0,52.27,34.71,23.21,31.95,42.49,39.53,272.66,4.0,0.01,0.0,0.18
050US13083,13083,16227,7288,10221,767,1764,1398,1205,6327,1150,1161,2939,54.59,18.11,94.95,0.63,2.22,0.0,1.65,0.15,2.62,20.87,0.19,15.1,4.1,16.71,14887,1059,7331.0,1057,1062,13160,17.3,8.11,1.91,16.23,21972.0,24028.0,0.45,15.29,27.1,10.5,10.64,3934.0,53.66,21.23,21.35,32.31,25.7,41.89,173.98,1.0,0.01,0.0,0.27
050US13085,13085,23861,11140,14196,1356,2721,1400,1397,8408,1547,1775,4659,52.32,19.53,96.3,0.96,4.37,0.05,0.62,0.0,2.06,13.99,0.21,8.7,4.0,21.8,23687,1347,11230.0,1572,1823,18855,14.8,7.18,2.68,16.74,31183.0,32646.0,0.44,10.88,24.73,9.36,13.08,4734.0,42.15,10.54,10.08,21.25,18.3,52.84,210.83,5.0,0.02,0.0,0.26
050US13087,13087,26833,12204,16015,1802,3671,1896,1667,10159,1998,1426,4221,58.26,15.73,52.4,41.61,5.88,0.07,0.34,0.0,5.59,18.39,0.25,25.2,5.4,16.81,25638,1226,9645.0,1700,1856,20236,17.1,6.08,2.14,12.55,23304.0,20397.0,0.51,8.74,29.33,15.95,14.08,5434.0,56.34,38.88,22.16,27.09,43.26,20.44,597.17,7.0,0.01,0.0,0.2
050US13089,13089,743187,309668,483350,52982,95077,43344,48365,323585,45546,40756,85571,63.46,11.51,34.52,53.97,8.58,0.76,6.1,0.04,4.62,11.03,0.23,16.6,7.4,10.3,730169,36795,375217.0,50588,49082,568921,10.3,6.47,3.22,25.52,31287.0,34100.0,0.49,10.45,11.02,12.97,10.74,145471.0,38.77,11.56,0.48,20.86,45.69,1156.67,267.72,87.0,0.32,0.0,0.17
050US13091,13091,20919,9810,13197,1106,2366,1115,1404,8014,1560,1279,3540,54.91,16.92,67.41,28.05,3.46,0.01,0.38,0.0,4.15,16.76,0.2,23.6,7.2,21.57,18855,1346,7467.0,1555,1499,16737,18.9,8.05,2.18,13.42,21226.0,18921.0,0.47,11.36,24.31,11.52,9.66,4398.0,58.9,35.97,33.15,35.61,33.83,19.78,495.95,,,,0.22
050US13093,13093,13905,6253,8814,563,1468,982,805,5248,1005,1111,2557,52.35,18.39,45.14,49.08,6.89,0.06,0.11,0.0,5.62,24.84,0.18,24.6,12.5,22.26,12588,822,5038.0,989,964,11371,21.2,7.23,1.82,12.78,20534.0,20259.0,0.47,13.32,33.01,7.9,6.21,3209.0,63.7,36.99,28.66,41.39,30.2,15.93,392.63,2.0,0.01,0.0,0.18
050US13095,13095,91049,40637,55627,6151,12299,6956,7777,37491,5479,5771,13321,61.44,14.63,26.97,69.03,2.73,0.21,0.93,0.04,2.82,17.49,0.24,29.4,14.2,14.41,86858,5770,35167.0,5058,5479,68948,15.6,8.4,3.43,18.23,21197.0,21180.0,0.49,12.77,16.61,14.88,12.07,18622.0,52.95,22.39,4.82,22.5,54.58,123.65,328.64,15.0,0.05,0.0,0.18
050US13097,13097,141840,52439,88865,8958,21500,10890,9249,57918,9189,7272,15585,62.31,10.99,47.42,46.17,9.43,0.12,1.59,0.0,4.71,12.03,0.26,13.1,6.9,6.62,140509,9797,67891.0,11025,10393,104450,11.7,9.38,2.6,20.9,30393.0,26621.0,0.41,8.33,18.62,10.79,12.1,30817.0,45.39,10.35,3.88,19.43,35.62,262.07,200.1,10.0,0.05,0.0,0.21
050US13099,13099,10348,4972,5842,664,1430,651,662,3573,534,845,1928,54.76,18.63,45.76,51.36,2.21,0.09,0.55,0.0,2.24,19.88,0.25,28.8,7.6,17.9,10205,466,3761.0,744,630,7770,14.6,6.0,2.47,7.79,20790.0,17598.0,0.47,12.71,34.78,11.06,9.44,2181.0,57.99,47.69,27.09,32.49,34.15,9.7,512.6,3.0,0.01,0.0,0.2
050US13101,13101,3994,1838,2487,186,495,334,147,1606,206,233,646,57.26,16.17,73.76,3.58,24.64,2.05,0.0,0.0,20.61,28.5,0.22,26.8,5.1,15.18,3994,128,1675.0,234,388,3133,14.9,4.09,1.22,14.13,22362.0,22883.0,0.5,8.06,37.31,6.15,15.28,994.0,59.34,48.3,51.2,31.05,30.15,4.37,420.41,,,,0.23
050US13103,13103,58689,22110,36438,3936,8963,4283,3442,23936,4009,3029,6519,62.76,11.11,81.95,13.55,4.23,0.13,0.94,0.04,3.39,12.0,0.27,8.6,4.0,7.33,58365,5037,28083.0,4144,4153,42957,12.6,11.82,2.27,21.2,31489.0,29795.0,0.43,8.96,28.64,10.29,10.02,14723.0,52.43,14.96,19.67,20.08,24.18,46.18,478.79,,,,0.23
050US13105,13105,19212,9600,11223,1120,2437,1020,1106,6584,1403,1352,3790,52.78,19.73,68.11,30.65,5.6,0.0,0.22,0.0,1.02,22.56,0.22,19.5,6.8,21.97,18973,1327,7626.0,1178,1348,15013,20.2,8.85,1.92,13.73,21063.0,22593.0,0.48,8.72,37.5,11.3,11.91,4496.0,58.96,36.13,26.21,37.34,27.03,27.34,351.1,3.0,0.01,0.0,0.23
050US13107,13107,22499,9946,13355,1528,3172,1689,1278,8697,1646,1207,3488,59.54,15.5,61.94,34.21,4.46,0.05,0.28,0.0,3.52,20.8,0.25,27.0,7.7,15.62,21652,1220,8340.0,1279,1482,16843,18.8,7.24,2.06,14.91,20249.0,17981.0,0.47,11.34,33.36,16.49,9.57,5117.0,61.35,27.57,24.96,29.72,34.38,14.61,680.57,5.0,0.01,0.0,0.22
050US13109,13109,10727,4712,6175,781,1635,632,450,3922,663,626,1712,59.08,15.96,58.65,30.41,11.71,0.01,0.85,0.0,10.09,25.69,0.26,27.3,7.8,14.98,10204,820,4297.0,649,739,7887,16.7,10.41,2.91,16.82,23468.0,20537.0,0.47,7.42,31.35,11.71,10.64,2296.0,53.43,25.67,33.47,25.75,33.35,25.76,182.89,4.0,0.02,0.0,0.21
050US13111,13111,24925,17028,13717,993,2489,1194,1160,6977,1980,2344,6957,41.96,27.91,96.93,0.32,2.27,0.35,0.66,0.11,1.62,13.3,0.17,13.5,6.2,38.57,24741,2190,9586.0,1417,1768,20674,24.5,10.59,2.01,18.74,24104.0,26665.0,0.45,6.2,28.72,12.02,13.15,5018.0,52.35,14.57,10.41,29.17,21.85,44.0,387.03,1.0,0.0,0.0,0.25
050US13113,13113,111369,42106,66209,4911,15236,8848,6899,37892,9249,7405,19089,52.11,17.14,67.83,21.83,7.17,0.25,4.52,0.11,5.46,5.2,0.23,5.6,5.0,5.59,110801,10767,52689.0,8251,9336,85298,9.6,12.64,1.15,14.04,40495.0,42126.0,0.43,9.95,14.63,9.42,9.59,19386.0,36.79,7.32,2.41,25.31,18.57,216.63,194.37,7.0,0.04,0.0,0.22
050US13115,13115,96824,40505,58516,5851,12909,7030,6947,37763,6194,5940,15636,58.38,16.15,78.22,14.32,10.76,0.18,1.59,0.0,5.69,19.02,0.23,19.1,6.3,12.03,92691,6226,41259.0,6115,6416,74152,15.3,8.4,2.87,15.72,23300.0,25058.0,0.48,10.54,25.97,15.67,10.55,22395.0,54.28,19.26,8.86,26.34,39.75,79.45,509.82,8.0,0.02,0.0,0.23
050US13117,13117,219880,77798,132709,13618,37290,16329,10626,84217,12669,10455,25021,61.45,11.38,81.35,3.32,9.49,0.19,11.85,0.04,3.25,7.16,0.28,5.9,3.5,5.3,219227,10294,109504.0,19719,16891,157730,7.2,6.53,1.28,23.12,43013.0,41585.0,0.4,8.86,16.8,8.47,11.8,30771.0,28.1,5.1,4.18,12.38,16.35,346.46,224.55,22.0,0.1,0.0,0.19
050US13119,13119,22514,10604,13191,1367,2653,1609,1520,8206,1613,1287,4365,54.3,19.39,85.89,9.55,4.46,0.07,0.88,0.0,3.61,19.99,0.22,24.8,5.2,21.68,21911,1102,8644.0,1520,1503,17556,19.5,6.28,3.0,13.74,21208.0,21686.0,0.49,13.1,31.47,11.33,10.39,4909.0,56.79,27.01,29.79,28.28,34.23,40.54,261.56,3.0,0.01,0.0,0.25
050US13121,13121,1021902,463844,678228,62272,129017,69334,74616,462159,60339,52788,113402,63.94,11.1,44.88,44.14,7.27,0.38,6.87,0.03,3.71,7.93,0.23,15.1,6.5,13.76,987135,42640,516732.0,73205,68720,791630,10.1,5.39,2.43,23.05,35077.0,43707.0,0.54,8.89,10.08,9.79,9.63,159352.0,30.84,9.75,0.57,17.01,48.49,880.6,526.74,126.0,0.24,0.0,0.16
050US13123,13123,29922,16991,17029,1570,3149,1736,1610,9409,2107,2655,6989,47.22,23.36,90.64,0.45,11.46,1.75,0.47,0.01,6.67,18.08,0.2,16.3,5.5,31.46,29683,2514,12787.0,2019,2024,24018,20.1,10.48,1.91,20.16,22899.0,25812.0,0.45,7.8,32.48,10.87,11.59,7138.0,55.82,20.41,19.42,23.12,25.16,39.87,426.21,6.0,0.01,0.0,0.25
050US13125,13125,3009,1526,1792,134,403,251,159,1050,227,196,513,52.74,17.05,88.43,9.14,1.63,0.5,0.0,0.07,1.86,22.65,0.23,18.3,3.3,27.59,2926,175,1364.0,262,224,2305,13.7,7.59,1.2,12.53,23935.0,21076.0,0.44,7.92,32.48,16.35,6.74,847.0,62.1,31.05,42.4,38.52,23.98,10.62,143.74,,,,0.22
050US13127,13127,83974,42682,49260,4971,10681,5050,5014,30015,6042,5632,15794,54.38,18.81,67.88,26.15,6.64,0.43,1.28,0.07,4.2,12.08,0.23,18.3,5.4,20.86,82509,6535,38572.0,5196,5643,65054,15.7,10.05,3.0,15.94,26789.0,31493.0,0.5,9.79,13.88,11.62,12.57,18899.0,49.0,18.91,10.07,23.16,37.81,101.73,419.55,23.0,0.05,0.0,0.12
050US13129,13129,56790,22455,34542,3516,8113,3876,3504,21909,3631,3295,8030,59.06,14.14,89.2,3.97,15.61,0.82,1.12,0.02,4.86,22.31,0.25,20.0,4.6,9.62,56217,2988,25667.0,4171,4125,42572,18.7,7.02,2.99,19.98,23635.0,22448.0,0.45,6.42,42.09,10.15,9.96,15190.0,59.18,21.48,13.71,23.1,36.01,63.11,355.83,7.0,0.02,0.0,0.23
050US13131,13131,24926,10848,14433,1668,3488,1450,1371,8837,1894,1413,4277,56.14,17.16,66.31,28.74,11.13,0.53,0.57,0.37,3.49,19.72,0.25,23.5,6.6,16.69,24755,1571,10303.0,1638,1711,18710,20.8,8.41,3.11,28.88,23687.0,22442.0,0.47,8.98,31.19,14.79,12.0,5963.0,57.88,27.94,28.63,28.19,34.44,23.87,454.5,4.0,0.01,0.0,0.23
050US13133,13133,16976,9468,9004,683,2081,826,723,4977,1186,1466,4714,45.6,27.77,58.46,35.51,6.0,0.0,1.01,0.02,5.01,16.84,0.19,22.3,4.9,26.02,16780,1232,6305.0,835,1034,13718,15.0,9.0,1.74,14.77,24782.0,35844.0,0.57,7.49,21.9,16.46,9.45,3253.0,51.59,24.51,17.85,29.05,28.68,24.42,387.65,4.0,0.01,0.0,0.23
050US13135,13135,902298,305549,571405,61066,142176,67439,58778,380114,55147,45730,83442,64.65,9.25,49.67,27.24,20.9,0.39,11.4,0.03,11.28,12.33,0.27,11.4,4.7,5.51,897305,38005,450670.0,69259,65364,654847,6.9,5.81,2.44,23.21,31672.0,29474.0,0.43,7.92,18.53,10.23,12.51,185261.0,41.11,9.55,1.55,15.48,33.79,709.67,430.55,24.0,0.06,0.0,0.16
050US13137,13137,44289,18365,26179,2654,5624,3139,3246,16781,2527,2881,8067,56.58,18.21,86.61,3.07,14.45,0.1,2.05,0.56,7.61,21.82,0.23,14.5,4.0,17.26,41719,2806,18083.0,2959,2796,34246,16.5,8.2,2.3,16.95,24615.0,22018.0,0.43,9.39,34.61,11.24,11.78,9719.0,53.75,24.74,17.11,29.2,23.22,66.34,276.83,1.0,0.0,0.0,0.26
050US13139,13139,195961,71903,117252,13011,29210,13475,13149,77144,11702,10495,27758,60.91,14.17,84.93,7.42,28.14,0.24,1.71,0.02,5.68,21.62,0.26,14.6,3.7,11.09,194136,10382,91959.0,13681,12960,145010,11.0,7.16,3.12,23.22,27033.0,27625.0,0.45,7.43,30.37,10.27,12.67,48803.0,53.07,12.25,10.62,20.74,31.38,182.97,392.98,19.0,0.05,0.0,0.2
050US13141,13141,8535,5371,5483,292,706,277,572,3103,616,719,1844,48.05,21.61,24.53,72.38,1.92,0.0,0.87,0.16,2.05,28.5,0.14,24.1,4.0,44.31,5905,440,1977.0,601,654,7327,16.0,6.01,0.24,9.06,20783.0,16713.0,0.49,15.28,25.34,24.13,5.31,1166.0,58.98,47.04,40.27,36.05,26.85,11.4,471.06,1.0,0.0,0.0,0.25
