HEROP_ID,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP
050US19015,7.0,4.0,3.0,0.0,,,0.0,0.0,,9.78,34.02,93.65,50.7,,,43.15,172.29,,1.0,0.57,0.43,0.0,,,0.0,0.0,
050US31045,0.0,,,,,,0.0,,,68.7,,,,,,69.97,,,0.0,,,,,,0.0,,
050US29229,0.0,0.0,,0.0,,,2.0,1.0,1.0,48.1,190.29,,71.26,,,29.92,102.14,302.81,0.0,0.0,,0.0,,,0.5,0.25,0.25
050US30041,5.0,5.0,5.0,,,,4.0,3.0,,11.56,38.54,114.22,,,,26.12,76.53,,0.83,0.83,0.83,,,,0.67,0.5,
050US31005,0.0,0.0,,,,,0.0,0.0,,44.99,239.11,,,,,45.98,241.82,,0.0,0.0,,,,,0.0,0.0,
050US12043,1.0,0.0,,0.0,,,0.0,,,35.36,147.79,,69.72,,,68.18,,,0.25,0.0,,0.0,,,0.0,,
050US39015,8.0,1.0,,2.0,0.0,,7.0,1.0,,19.68,66.52,,37.59,135.07,,19.94,66.57,,0.89,0.11,,0.22,0.0,,0.78,0.11,
050US35025,17.0,12.0,7.0,,,,,,,9.95,52.55,147.73,,,,,,,0.94,0.67,0.39,,,,,,
050US38031,1.0,1.0,1.0,,,,0.0,,,0.0,0.0,0.0,,,,68.3,,,1.0,1.0,1.0,,,,0.0,,
050US13147,0.0,0.0,,0.0,0.0,,0.0,0.0,,42.04,168.07,,44.83,178.83,,52.49,259.49,,0.0,0.0,,0.0,0.0,,0.0,0.0,
050US05097,0.0,0.0,,0.0,,,0.0,,,59.74,229.6,,112.4,,,68.5,,,0.0,0.0,,0.0,,,0.0,,
050US06105,2.0,1.0,1.0,0.0,,,0.0,,,53.96,180.33,739.21,117.75,,,101.59,,,0.4,0.2,0.2,0.0,,,0.0,,
050US08107,6.0,4.0,4.0,,,,5.0,2.0,,16.29,53.86,141.5,,,,25.51,86.03,,0.75,0.5,0.5,,,,0.62,0.25,
050US12103,246.0,245.0,152.0,246.0,42.0,,246.0,174.0,32.0,3.59,8.8,24.0,14.73,48.77,,7.9,23.56,67.09,1.0,1.0,0.62,1.0,0.17,,1.0,0.71,0.13
050US13017,5.0,3.0,1.0,0.0,0.0,,0.0,0.0,,8.24,26.71,76.17,48.39,190.42,,49.9,194.44,,1.0,0.6,0.2,0.0,0.0,,0.0,0.0,
050US51183,2.0,1.0,,4.0,0.0,,1.0,1.0,,29.84,91.78,,27.96,111.61,,35.33,125.58,,0.4,0.2,,0.8,0.0,,0.2,0.2,
050US13071,10.0,6.0,3.0,0.0,0.0,,10.0,5.0,1.0,9.82,33.59,96.96,42.37,225.86,,13.27,44.84,134.96,1.0,0.6,0.3,0.0,0.0,,1.0,0.5,0.1
050US41063,2.0,2.0,2.0,,,,2.0,1.0,1.0,15.22,50.6,143.72,,,,22.14,67.91,195.1,0.67,0.67,0.67,,,,0.67,0.33,0.33
050US39029,23.0,12.0,8.0,5.0,0.0,,24.0,8.0,4.0,10.1,29.29,86.14,36.06,139.65,,13.19,38.96,114.89,0.96,0.5,0.33,0.21,0.0,,1.0,0.33,0.17
050US48027,64.0,52.0,17.0,35.0,,,1.0,,,7.99,23.28,65.33,24.52,,,49.75,,,0.98,0.8,0.26,0.54,,,0.02,,
050US19065,0.0,0.0,,0.0,,,0.0,,,52.18,212.06,,104.05,,,70.67,,,0.0,0.0,,0.0,,,0.0,,
050US19093,0.0,0.0,,0.0,,,3.0,2.0,1.0,53.07,223.95,,80.87,,,10.68,37.36,109.0,0.0,0.0,,0.0,,,1.0,0.67,0.33
050US13033,3.0,0.0,0.0,0.0,,,2.0,0.0,,34.58,115.83,386.59,60.76,,,36.3,127.34,,0.5,0.0,0.0,0.0,,,0.33,0.0,
050US48375,34.0,22.0,7.0,34.0,23.0,,34.0,14.0,,8.94,26.9,77.58,9.0,26.68,,11.87,38.74,,1.0,0.65,0.21,1.0,0.68,,1.0,0.41,
050US48461,0.0,0.0,,0.0,0.0,,0.0,,,64.43,389.81,,63.87,387.57,,78.04,,,0.0,0.0,,0.0,0.0,,0.0,,
050US48495,0.0,,,0.0,,,0.0,,,53.2,,,53.2,,,79.46,,,0.0,,,0.0,,,0.0,,
050US19119,0.0,0.0,,0.0,,,1.0,0.0,,43.31,160.28,,110.85,,,45.12,161.95,,0.0,0.0,,0.0,,,0.33,0.0,
050US17087,4.0,2.0,2.0,1.0,0.0,,4.0,2.0,2.0,9.93,40.94,117.92,34.28,166.92,,9.93,40.94,117.92,1.0,0.5,0.5,0.25,0.0,,1.0,0.5,0.5
050US51590,16.0,15.0,8.0,16.0,2.0,0.0,1.0,0.0,,4.22,11.79,32.13,11.98,63.6,183.29,35.87,160.27,,1.0,0.94,0.5,1.0,0.12,0.0,0.06,0.0,
050US27079,5.0,0.0,,0.0,,,2.0,0.0,,20.45,75.66,,68.34,,,34.97,133.62,,0.83,0.0,,0.0,,,0.33,0.0,
050US42087,11.0,7.0,,0.0,0.0,,11.0,7.0,4.0,11.53,33.91,,53.65,238.58,,12.8,38.09,143.74,0.92,0.58,,0.0,0.0,,0.92,0.58,0.33
050US20007,0.0,0.0,,,,,0.0,,,64.07,243.71,,,,,132.16,,,0.0,0.0,,,,,0.0,,
050US20117,3.0,1.0,1.0,,,,0.0,,,19.52,82.03,237.97,,,,90.09,,,0.75,0.25,0.25,,,,0.0,,
050US19121,0.0,0.0,,0.0,0.0,,0.0,0.0,,37.95,158.53,,50.1,206.49,,46.54,184.01,,0.0,0.0,,0.0,0.0,,0.0,0.0,
050US19151,0.0,0.0,,,,,0.0,0.0,,48.32,170.95,,,,,58.6,213.12,,0.0,0.0,,,,,0.0,0.0,
050US19179,11.0,8.0,4.0,0.0,,,11.0,8.0,3.0,8.09,30.27,75.38,68.23,,,8.88,34.31,88.59,1.0,0.73,0.36,0.0,,,1.0,0.73,0.27
050US27039,5.0,2.0,,2.0,0.0,,4.0,0.0,,13.64,49.75,,37.62,152.56,,27.77,122.35,,1.0,0.4,,0.4,0.0,,0.8,0.0,
050US27063,0.0,,,,,,0.0,,,60.95,,,,,,49.68,,,0.0,,,,,,0.0,,
050US48415,0.0,0.0,,,,,0.0,,,67.18,230.34,,,,,78.67,,,0.0,0.0,,,,,0.0,,
050US27111,7.0,3.0,,0.0,,,5.0,,,30.46,108.11,,91.5,,,48.03,,,0.41,0.18,,0.0,,,0.29,,
050US27165,3.0,2.0,1.0,,,,0.0,0.0,,10.85,34.17,91.19,,,,48.73,195.9,,1.0,0.67,0.33,,,,0.0,0.0,
050US19107,0.0,0.0,,0.0,,,0.0,0.0,,44.01,148.9,,79.3,,,56.06,218.0,,0.0,0.0,,0.0,,,0.0,0.0,
050US20207,2.0,0.0,,,,,0.0,,,27.86,132.42,,,,,68.99,,,1.0,0.0,,,,,0.0,,
050US21061,4.0,1.0,1.0,0.0,0.0,,1.0,0.0,,19.34,66.4,196.55,52.17,186.83,,45.78,182.98,,1.0,0.25,0.25,0.0,0.0,,0.25,0.0,
050US38079,4.0,3.0,3.0,,,,4.0,3.0,3.0,6.74,23.92,54.04,,,,6.74,23.92,54.04,1.0,0.75,0.75,,,,1.0,0.75,0.75
050US48193,1.0,0.0,,0.0,,,0.0,,,38.5,185.93,,94.75,,,50.49,,,0.33,0.0,,0.0,,,0.0,,
050US48433,0.0,0.0,0.0,0.0,,,,,,54.58,206.13,615.86,71.73,,,,,,0.0,0.0,0.0,0.0,,,,,
050US48505,0.0,,,0.0,,,,,,53.99,,,68.26,,,,,,0.0,,,0.0,,,,,
050US13297,15.0,8.0,3.0,12.0,4.0,,15.0,3.0,,11.5,27.18,84.54,19.47,51.37,,16.55,53.25,,1.0,0.53,0.2,0.8,0.27,,1.0,0.2,
050US15005,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US19033,11.0,7.0,4.0,,,,10.0,6.0,,7.42,27.17,79.72,,,,11.15,39.19,,1.0,0.64,0.36,,,,0.91,0.55,
050US17201,77.0,68.0,,75.0,24.0,,77.0,64.0,,5.25,15.64,,13.09,39.56,,7.38,22.29,,1.0,0.88,,0.97,0.31,,1.0,0.83,
050US19059,2.0,0.0,,,,,0.0,,,33.34,134.2,,,,,71.8,,,0.4,0.0,,,,,0.0,,
050US19183,1.0,0.0,,0.0,,,1.0,0.0,,43.06,174.52,,66.84,,,44.12,180.03,,0.2,0.0,,0.0,,,0.2,0.0,
050US20075,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,54.94,198.05,591.3,62.34,560.27,,60.54,560.27,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
050US01011,0.0,0.0,,0.0,,,0.0,0.0,,47.18,172.47,,75.48,,,74.23,272.7,,0.0,0.0,,0.0,,,0.0,0.0,
050US39113,153.0,149.0,94.0,153.0,23.0,,153.0,125.0,,3.74,9.05,25.28,15.68,53.1,,7.11,20.2,,1.0,0.97,0.61,1.0,0.15,,1.0,0.82,
050US18167,28.0,22.0,14.0,0.0,,,27.0,19.0,,5.62,16.01,46.27,90.68,,,9.16,26.25,,1.0,0.79,0.5,0.0,,,0.96,0.68,
050US37067,93.0,72.0,29.0,93.0,36.0,,93.0,54.0,,6.43,19.4,54.93,11.89,41.89,,9.2,29.31,,1.0,0.77,0.31,1.0,0.39,,1.0,0.58,
050US19063,0.0,0.0,,,,,0.0,0.0,,43.39,158.72,,,,,52.39,202.74,,0.0,0.0,,,,,0.0,0.0,
050US27115,5.0,3.0,2.0,0.0,,,4.0,3.0,,22.27,72.71,240.62,76.89,,,26.3,112.53,,0.62,0.38,0.25,0.0,,,0.5,0.38,
050US13231,3.0,0.0,,3.0,0.0,,0.0,0.0,,20.44,69.78,,22.46,79.43,,51.34,163.35,,0.75,0.0,,0.75,0.0,,0.0,0.0,
050US26021,49.0,35.0,,41.0,13.0,,48.0,29.0,,8.25,22.3,,19.38,67.82,,11.66,35.19,,1.0,0.71,,0.84,0.27,,0.98,0.59,
050US39141,17.0,10.0,7.0,16.0,8.0,,17.0,10.0,6.0,9.7,28.52,84.11,14.69,45.09,,9.88,28.82,84.91,1.0,0.59,0.41,0.94,0.47,,1.0,0.59,0.35
050US51820,5.0,0.0,0.0,5.0,0.0,,5.0,0.0,0.0,12.82,36.61,107.72,24.63,100.49,,13.15,36.61,107.72,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0
050US48059,2.0,0.0,,1.0,0.0,,0.0,,,31.3,144.63,,37.01,158.95,,95.09,,,0.67,0.0,,0.33,0.0,,0.0,,
050US55033,7.0,5.0,3.0,1.0,0.0,,7.0,4.0,,13.23,39.78,116.48,38.81,165.65,,14.78,49.0,,0.88,0.62,0.38,0.12,0.0,,0.88,0.5,
050US28045,7.0,3.0,1.0,0.0,0.0,,2.0,0.0,,14.81,51.61,140.14,51.26,203.1,,36.08,135.2,,0.88,0.38,0.12,0.0,0.0,,0.25,0.0,
050US27143,0.0,0.0,,0.0,,,0.0,,,40.84,157.37,,82.26,,,57.99,,,0.0,0.0,,0.0,,,0.0,,
050US20039,0.0,0.0,,,,,0.0,0.0,,49.3,222.08,,,,,49.3,222.08,,0.0,0.0,,,,,0.0,0.0,
050US27105,0.0,,,,,,0.0,,,49.35,,,,,,68.54,,,0.0,,,,,,0.0,,
050US19177,0.0,0.0,0.0,0.0,,,0.0,0.0,,43.74,166.52,496.56,108.46,,,52.8,203.68,,0.0,0.0,0.0,0.0,,,0.0,0.0,
050US20011,4.0,3.0,3.0,0.0,,,2.0,0.0,,14.62,37.99,109.62,100.15,,,41.54,196.54,,0.8,0.6,0.6,0.0,,,0.4,0.0,
050US55087,39.0,24.0,7.0,20.0,0.0,,39.0,23.0,,9.49,29.87,82.2,30.92,145.13,,9.02,30.26,,0.98,0.6,0.17,0.5,0.0,,0.98,0.58,
050US39063,13.0,10.0,7.0,0.0,,,12.0,10.0,1.0,6.57,19.59,57.4,48.95,,,11.71,32.24,93.55,1.0,0.77,0.54,0.0,,,0.92,0.77,0.08
050US39149,10.0,6.0,4.0,0.0,,,10.0,4.0,1.0,9.83,27.05,78.78,44.03,,,13.21,42.89,125.79,1.0,0.6,0.4,0.0,,,1.0,0.4,0.1
050US28079,0.0,0.0,,0.0,,,0.0,,,46.93,190.28,,70.31,,,70.31,,,0.0,0.0,,0.0,,,0.0,,
050US29155,6.0,1.0,1.0,2.0,0.0,,6.0,2.0,2.0,16.59,52.25,156.13,41.78,699.69,,11.87,41.66,123.17,1.0,0.17,0.17,0.33,0.0,,1.0,0.33,0.33
050US54053,5.0,2.0,2.0,0.0,0.0,,4.0,0.0,0.0,16.45,71.01,250.92,51.66,218.1,,26.22,129.47,670.91,0.83,0.33,0.33,0.0,0.0,,0.67,0.0,0.0
050US27149,0.0,,,,,,0.0,,,70.0,,,,,,86.96,,,0.0,,,,,,0.0,,
050US36023,11.0,8.0,6.0,0.0,0.0,,10.0,8.0,5.0,9.4,27.57,82.05,41.0,152.52,,11.66,33.1,97.49,0.92,0.67,0.5,0.0,0.0,,0.83,0.67,0.42
050US01003,27.0,11.0,,4.0,,,1.0,,,16.69,52.06,,47.88,,,49.02,,,0.84,0.34,,0.12,,,0.03,,
050US01109,6.0,3.0,1.0,0.0,,,0.0,,,18.38,52.97,197.59,77.46,,,57.41,,,0.75,0.38,0.12,0.0,,,0.0,,
050US04015,39.0,31.0,,25.0,,,39.0,31.0,,11.07,49.25,,33.1,,,10.7,47.48,,0.91,0.72,,0.58,,,0.91,0.72,
050US05091,11.0,10.0,4.0,11.0,7.0,2.0,11.0,7.0,,9.46,28.53,83.09,11.16,32.65,95.56,11.44,36.26,,0.92,0.83,0.33,0.92,0.58,0.17,0.92,0.58,
050US55017,9.0,5.0,,6.0,0.0,,8.0,3.0,,15.02,49.5,,30.64,129.4,,21.3,72.22,,0.82,0.45,,0.55,0.0,,0.73,0.27,
050US55019,2.0,1.0,,0.0,,,1.0,0.0,,31.65,113.37,,69.0,,,53.36,188.04,,0.25,0.12,,0.0,,,0.12,0.0,
050US38047,0.0,0.0,,0.0,,,0.0,0.0,,85.79,506.03,,110.34,,,85.79,506.03,,0.0,0.0,,0.0,,,0.0,0.0,
050US38049,0.0,0.0,,,,,0.0,0.0,,59.36,338.57,,,,,59.72,340.08,,0.0,0.0,,,,,0.0,0.0,
050US47171,4.0,3.0,3.0,0.0,0.0,,3.0,0.0,,4.13,18.77,55.69,36.15,165.81,,24.42,109.1,,1.0,0.75,0.75,0.0,0.0,,0.75,0.0,
050US26059,6.0,0.0,,0.0,,,10.0,2.0,,29.06,96.3,,72.45,,,19.68,66.1,,0.5,0.0,,0.0,,,0.83,0.17,
050US28139,0.0,0.0,,0.0,,,1.0,0.0,,40.91,145.04,,91.33,,,35.35,142.57,,0.0,0.0,,0.0,,,0.25,0.0,
050US26029,11.0,3.0,,0.0,,,8.0,2.0,,39.63,70.29,,77.57,,,44.92,91.31,,0.79,0.21,,0.0,,,0.57,0.14,
050US26111,17.0,9.0,,1.0,0.0,,17.0,9.0,,14.23,38.31,,37.11,147.94,,13.29,42.76,,0.89,0.47,,0.05,0.0,,0.89,0.47,
050US35059,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,84.29,640.19,2027.74,221.79,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0
050US39085,59.0,49.0,17.0,22.0,,,59.0,37.0,,6.78,17.87,50.9,35.0,,,9.69,29.72,,1.0,0.83,0.29,0.37,,,1.0,0.63,
050US35031,9.0,6.0,5.0,,,,6.0,,,26.8,94.27,249.78,,,,44.77,,,0.53,0.35,0.29,,,,0.35,,
050US41071,16.0,10.0,6.0,4.0,0.0,,16.0,10.0,5.0,9.77,34.67,107.73,41.71,153.37,,10.46,35.81,102.04,0.94,0.59,0.35,0.24,0.0,,0.94,0.59,0.29
050US27025,9.0,7.0,4.0,0.0,,,5.0,3.0,,9.12,21.94,65.17,51.38,,,23.2,66.9,,0.9,0.7,0.4,0.0,,,0.5,0.3,
050US12085,35.0,30.0,14.0,0.0,,,33.0,29.0,,7.65,23.66,70.73,42.51,,,9.79,30.87,,0.97,0.83,0.39,0.0,,,0.92,0.81,
050US40029,2.0,1.0,1.0,0.0,0.0,,0.0,,,10.46,44.08,130.34,60.66,265.06,,85.98,,,1.0,0.5,0.5,0.0,0.0,,0.0,,
050US28009,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.52,127.63,379.86,72.19,,,52.5,215.38,632.78,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
050US33011,84.0,69.0,,70.0,36.0,,82.0,54.0,,6.13,15.63,,17.4,51.57,,11.28,31.16,,0.98,0.8,,0.81,0.42,,0.95,0.63,
050US36001,74.0,69.0,48.0,71.0,39.0,,71.0,51.0,,4.32,11.2,31.32,12.22,36.51,,9.42,28.12,,0.99,0.92,0.64,0.95,0.52,,0.95,0.68,
050US23029,13.0,10.0,9.0,,,,3.0,2.0,,7.39,20.94,62.44,,,,50.39,189.87,,0.93,0.71,0.64,,,,0.21,0.14,
050US50023,17.0,11.0,9.0,13.0,2.0,,14.0,2.0,,12.95,40.75,109.69,25.13,87.29,,24.44,83.09,,0.89,0.58,0.47,0.68,0.11,,0.74,0.11,
050US01127,18.0,8.0,6.0,11.0,3.0,,13.0,4.0,,12.78,37.16,111.91,24.81,74.07,,22.08,66.9,,1.0,0.44,0.33,0.61,0.17,,0.72,0.22,
050US02164,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US29059,0.0,1.0,,0.0,,,0.0,0.0,,45.6,90.51,,56.14,,,46.27,148.93,,0.0,0.33,,0.0,,,0.0,0.0,
050US29063,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,39.26,138.16,455.95,47.87,167.68,,47.87,167.68,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
050US36007,52.0,43.0,,50.0,23.0,,52.0,36.0,,7.36,21.59,,15.87,51.38,,10.08,31.24,,0.95,0.78,,0.91,0.42,,0.95,0.65,
050US28131,0.0,0.0,,0.0,,,0.0,0.0,,41.62,174.66,,54.35,,,42.78,212.32,,0.0,0.0,,0.0,,,0.0,0.0,
050US29049,4.0,2.0,2.0,1.0,,,1.0,,,9.49,40.49,120.56,41.88,,,38.04,,,1.0,0.5,0.5,0.25,,,0.25,,
050US48099,13.0,3.0,,0.0,,,0.0,,,24.0,101.95,,46.69,,,57.95,,,0.68,0.16,,0.0,,,0.0,,
050US22027,5.0,2.0,2.0,0.0,,,2.0,0.0,,13.09,41.7,124.39,79.46,,,41.98,156.62,,1.0,0.4,0.4,0.0,,,0.4,0.0,
050US24037,16.0,18.0,,1.0,0.0,,18.0,18.0,7.0,15.88,0.0,,50.6,311.07,,9.64,4.74,81.62,0.89,1.0,,0.06,0.0,,1.0,1.0,0.39
050US26047,7.0,6.0,6.0,0.0,,,7.0,4.0,,10.99,33.19,78.6,68.32,,,25.14,65.25,,0.78,0.67,0.67,0.0,,,0.78,0.44,
050US29217,6.0,3.0,3.0,0.0,,,6.0,2.0,2.0,7.25,35.04,86.78,79.51,,,11.67,50.27,130.88,1.0,0.5,0.5,0.0,,,1.0,0.33,0.33
050US04019,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US56043,3.0,2.0,2.0,,,,0.0,,,9.01,18.05,53.18,,,,132.42,,,1.0,0.67,0.67,,,,0.0,,
050US20005,4.0,3.0,3.0,0.0,0.0,,4.0,3.0,3.0,6.8,22.85,67.81,46.88,202.32,,7.61,24.68,73.0,1.0,0.75,0.75,0.0,0.0,,1.0,0.75,0.75
050US46013,6.0,6.0,4.0,,,,6.0,6.0,2.0,11.2,28.95,83.96,,,,13.44,34.99,101.7,0.75,0.75,0.5,,,,0.75,0.75,0.25
050US46017,0.0,0.0,0.0,,,,0.0,,,72.31,276.47,827.07,,,,123.49,,,0.0,0.0,0.0,,,,0.0,,
050US31049,0.0,0.0,,,,,1.0,0.0,0.0,40.54,219.53,,,,,23.56,109.69,260.97,0.0,0.0,,,,,1.0,0.0,0.0
050US55109,14.0,7.0,4.0,4.0,,,12.0,4.0,,9.71,30.43,88.6,35.33,,,14.99,59.01,,1.0,0.5,0.29,0.29,,,0.86,0.29,
050US55137,6.0,1.0,,0.0,,,6.0,1.0,,18.82,63.62,,58.06,,,18.82,63.62,,0.86,0.14,,0.0,,,0.86,0.14,
050US56025,18.0,16.0,11.0,,,,17.0,14.0,6.0,4.12,12.22,35.32,,,,9.38,24.75,71.61,1.0,0.89,0.61,,,,0.94,0.78,0.33
