HEROP_ID,FqhcCtTmDr,FqhcAvTmDr,FqhcTmDrP,HospCtTmDr,HospAvTmDr,HospTmDrP,MhCtTmDr,MhAvTmDr,MhTmDrP,SutpCtTmDr,SutpAvTmDr,SutpTmDrP,OpRxRt,OdMortRt,OdMortRtAv
050US18047,1.0,37.27,0.2,1.0,34.48,0.2,5.0,17.87,1.0,4.0,18.81,0.8,25.6,40.8,29.78
050US02185,1.0,86.78,0.33,,,,,,,,,,2.2,17.4,17.3
050US05111,5.0,15.42,0.71,2.0,35.23,0.29,5.0,20.76,0.71,5.0,20.76,0.71,69.0,26.8,19.92
050US38015,17.0,12.43,0.89,17.0,11.28,0.89,17.0,9.79,0.89,17.0,8.23,0.89,62.8,10.4,9.0
050US29025,2.0,0.0,1.0,0.0,45.09,0.0,0.0,40.47,0.0,0.0,44.74,0.0,6.6,20.1,19.42
050US29091,6.0,17.94,0.75,7.0,13.2,0.88,5.0,19.6,0.62,5.0,18.1,0.62,93.7,20.6,19.84
050US20191,0.0,38.11,0.0,3.0,20.39,0.5,2.0,28.72,0.33,2.0,28.72,0.33,48.7,22.2,17.44
050US21039,3.0,10.74,1.0,1.0,32.07,0.33,2.0,26.67,0.67,2.0,26.67,0.67,77.6,15.4,19.46
050US48197,0.0,76.39,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,37.7,15.8,19.58
050US31067,0.0,52.1,0.0,7.0,11.55,1.0,7.0,10.24,1.0,7.0,9.27,1.0,25.6,9.9,10.82
050US31077,0.0,59.07,0.0,0.0,41.57,0.0,0.0,41.57,0.0,0.0,60.03,0.0,-9.0,9.0,10.08
050US46065,4.0,15.49,1.0,4.0,7.46,1.0,4.0,5.7,1.0,4.0,7.13,1.0,39.6,8.9,11.12
050US54051,8.0,17.06,0.89,9.0,9.93,1.0,9.0,11.1,1.0,9.0,11.18,1.0,74.6,39.9,23.42
050US31097,0.0,59.26,0.0,2.0,7.74,1.0,1.0,30.51,0.5,1.0,33.15,0.5,51.0,10.9,11.48
050US20145,2.0,14.58,1.0,2.0,14.58,1.0,2.0,14.58,1.0,0.0,80.44,0.0,19.0,11.7,13.66
050US26123,10.0,16.2,0.91,4.0,29.59,0.36,3.0,33.6,0.27,4.0,29.8,0.36,35.0,23.1,15.32
050US31127,0.0,63.84,0.0,2.0,4.64,1.0,2.0,4.64,1.0,2.0,4.64,1.0,77.9,12.9,13.12
050US37109,18.0,15.85,1.0,16.0,18.02,0.89,12.0,26.93,0.67,17.0,16.75,0.94,34.2,25.5,20.68
050US37197,6.0,23.65,0.86,7.0,14.17,1.0,7.0,15.65,1.0,7.0,15.8,1.0,19.8,38.5,25.06
050US31083,0.0,99.61,0.0,1.0,0.0,1.0,1.0,28.51,1.0,1.0,28.51,1.0,34.6,8.7,11.64
050US31093,1.0,30.48,0.5,2.0,9.46,1.0,1.0,30.48,0.5,1.0,31.02,0.5,36.0,9.0,9.82
050US55071,19.0,13.79,0.95,19.0,10.03,1.0,20.0,8.69,1.0,20.0,6.81,1.0,29.4,22.8,16.3
050US42113,0.0,66.9,0.0,0.0,49.02,0.0,0.0,53.48,0.0,0.0,53.48,0.0,12.1,22.3,19.24
050US48209,21.0,16.33,0.84,21.0,16.28,0.84,20.0,20.89,0.8,19.0,25.69,0.76,22.2,8.3,9.68
050US48233,0.0,72.01,0.0,7.0,9.78,1.0,7.0,8.66,1.0,0.0,51.93,0.0,32.4,24.5,17.22
050US48307,3.0,10.66,1.0,2.0,12.03,0.67,0.0,100.92,0.0,0.0,75.77,0.0,17.6,13.5,13.56
050US31173,1.0,27.5,0.5,2.0,0.0,1.0,0.0,34.6,0.0,2.0,0.0,1.0,22.2,9.4,10.96
050US31175,0.0,66.42,0.0,2.0,4.3,1.0,2.0,4.3,1.0,0.0,79.02,0.0,75.1,8.3,10.58
050US35006,4.0,26.28,0.57,6.0,17.03,0.86,0.0,59.8,0.0,7.0,8.64,1.0,14.2,24.2,22.68
050US35009,11.0,6.5,0.92,11.0,10.54,0.92,11.0,7.85,0.92,11.0,10.54,0.92,19.7,36.4,18.68
050US31131,0.0,37.06,0.0,5.0,6.47,1.0,5.0,12.41,1.0,5.0,12.41,1.0,38.0,10.5,11.6
050US31139,1.0,26.59,0.5,2.0,9.91,1.0,1.0,26.59,0.5,1.0,26.59,0.5,43.0,5.9,9.34
050US48123,0.0,42.48,0.0,4.0,16.81,0.8,0.0,40.83,0.0,1.0,45.91,0.2,34.8,10.2,11.58
050US48125,0.0,72.3,0.0,0.0,36.77,0.0,0.0,75.05,0.0,0.0,75.05,0.0,-9.0,13.1,14.92
050US51680,19.0,6.36,1.0,19.0,8.97,1.0,19.0,4.12,1.0,19.0,4.69,1.0,104.5,17.7,12.68
050US51683,7.0,4.92,1.0,7.0,6.54,1.0,7.0,6.54,1.0,7.0,3.95,1.0,73.4,25.0,16.72
050US13005,3.0,12.97,1.0,3.0,12.97,1.0,3.0,12.97,1.0,0.0,38.26,0.0,131.3,21.1,20.48
050US13045,14.0,19.17,0.82,16.0,13.93,0.94,17.0,11.01,1.0,16.0,13.89,0.94,73.3,29.8,23.16
050US21163,7.0,19.23,0.88,7.0,19.54,0.88,8.0,12.1,1.0,8.0,12.32,1.0,7.1,26.5,20.02
050US21191,1.0,35.6,0.33,1.0,32.85,0.33,3.0,16.37,1.0,3.0,16.37,1.0,23.3,49.1,42.28
050US39051,8.0,23.46,0.89,9.0,17.52,1.0,9.0,17.0,1.0,9.0,13.8,1.0,19.1,27.6,16.0
050US30065,0.0,83.82,0.0,2.0,12.9,1.0,2.0,12.9,1.0,0.0,87.24,0.0,25.9,14.3,16.6
050US35013,41.0,4.72,1.0,40.0,13.53,0.98,39.0,12.7,0.95,40.0,9.76,0.98,34.0,19.4,18.34
050US55083,10.0,13.13,0.91,7.0,23.57,0.7,8.0,21.75,0.73,2.0,39.26,0.18,19.2,10.4,11.16
050US48077,2.0,30.51,0.67,3.0,15.54,1.0,2.0,30.88,0.67,2.0,30.29,0.67,12.6,25.8,22.08
050US48081,0.0,59.02,0.0,0.0,51.63,0.0,0.0,51.7,0.0,0.0,58.1,0.0,-9.0,14.4,14.4
050US40099,2.0,27.34,0.67,3.0,5.6,1.0,0.0,33.24,0.0,0.0,34.4,0.0,51.2,34.8,32.12
050US13087,6.0,13.59,0.86,7.0,15.02,1.0,6.0,15.61,0.86,6.0,13.59,0.86,74.5,14.0,11.8
