HEROP_ID,Age15_24P,ForDqP,ForDqTot,TotPcp,TotSp
140US01073013400,13.15,15.9,166.0,0.0,0.0
140US01073013601,11.4,17.7,105.0,0.0,0.0
140US01073013801,14.66,20.1,66.0,0.0,0.0
140US01073013901,7.3,12.8,32.0,0.0,0.0
140US01073013902,11.61,11.2,47.0,6.0,0.0
140US01073014001,15.64,,,0.0,0.0
140US01073014002,12.64,,,0.0,0.0
140US01073014102,13.86,10.4,64.0,0.0,0.0
140US01073014104,9.91,10.1,49.0,17.0,35.0
140US01073014105,16.94,9.9,59.0,12.0,1.0
140US01073014203,10.8,6.6,149.0,4.0,1.0
140US01073014204,13.62,5.7,111.0,3.0,0.0
140US01073014301,11.27,8.0,51.0,1.0,1.0
140US01073014302,11.59,5.5,28.0,2.0,13.0
140US01073014404,12.41,2.9,26.0,1.0,27.0
140US01073014405,7.75,4.9,31.0,0.0,0.0
140US01073014406,5.46,3.6,46.0,10.0,10.0
140US01073014408,10.11,,,26.0,12.0
140US01073014409,5.07,,,3.0,3.0
140US01073014410,12.09,,,4.0,1.0
140US01073014412,8.72,,,0.0,0.0
140US01073014413,10.3,,,1.0,1.0
140US01075030000,9.25,12.9,44.0,0.0,0.0
140US01075030100,14.4,9.7,54.0,3.0,0.0
140US01075030200,8.48,14.5,60.0,1.0,0.0
140US01077010100,53.66,7.4,9.0,2.0,13.0
140US01077010200,16.32,8.9,17.0,8.0,39.0
140US01077010300,14.0,12.2,9.0,0.0,0.0
140US01077010400,31.98,6.5,27.0,0.0,1.0
140US01077010600,30.01,9.4,25.0,1.0,0.0
140US01077010700,18.33,11.9,25.0,0.0,0.0
140US01077010800,18.53,10.6,59.0,4.0,4.0
140US01077010900,17.44,6.7,56.0,13.0,29.0
140US01077011000,14.15,9.9,72.0,1.0,0.0
140US01077011101,13.76,,,0.0,0.0
140US01077011102,12.23,,,1.0,0.0
140US01077011200,11.95,7.7,40.0,0.0,0.0
140US01077011300,12.85,10.1,21.0,0.0,0.0
140US01077011400,10.63,8.5,58.0,0.0,3.0
140US01077011501,13.51,4.8,54.0,5.0,7.0
140US01077011502,9.33,7.4,54.0,0.0,0.0
140US01077011602,9.93,8.4,44.0,0.0,1.0
140US01077011603,13.06,,,1.0,0.0
140US01077011604,11.57,,,1.0,0.0
140US01077011700,16.17,8.6,40.0,1.0,0.0
140US01077011801,7.56,,,0.0,0.0
140US01077011802,13.88,,,1.0,0.0
140US01079979100,14.89,12.1,22.0,0.0,0.0
140US01079979200,11.28,11.7,65.0,0.0,0.0
140US01079979300,10.92,11.4,52.0,0.0,0.0
140US01079979400,11.39,11.0,44.0,8.0,2.0
140US01079979500,9.89,10.6,77.0,1.0,0.0
140US01079979600,10.58,10.5,61.0,0.0,0.0
140US01079979700,13.33,11.4,17.0,0.0,0.0
140US01079979800,11.28,10.9,40.0,2.0,2.0
140US01079979900,11.87,14.5,23.0,0.0,0.0
140US01081040200,35.07,3.6,25.0,7.0,6.0
140US01081040300,41.31,2.5,10.0,0.0,0.0
140US01081040400,40.09,3.5,30.0,2.0,5.0
140US01081040500,12.41,3.1,42.0,0.0,0.0
140US01081040602,17.19,5.2,16.0,0.0,0.0
140US01081040603,38.48,,,0.0,0.0
140US01081040604,60.52,,,2.0,1.0
140US01081040700,97.47,2.9,4.0,2.0,2.0
140US01081040800,79.46,5.0,13.0,0.0,0.0
140US01081040901,25.03,,,0.0,1.0
140US01081040902,41.39,,,4.0,6.0
140US01081041000,12.24,6.3,63.0,2.0,0.0
140US01081041100,17.1,5.3,49.0,33.0,41.0
140US01081041200,12.55,5.1,47.0,14.0,10.0
140US01081041300,9.55,5.8,30.0,5.0,27.0
140US01081041400,15.38,12.6,46.0,0.0,0.0
140US01081041600,11.8,7.6,19.0,0.0,0.0
140US01081041700,13.88,8.6,88.0,0.0,0.0
140US01081041800,12.89,8.3,64.0,0.0,3.0
140US01081041900,11.68,6.4,68.0,0.0,0.0
140US01081042002,12.24,5.2,54.0,0.0,1.0
140US01081042003,16.22,,,0.0,0.0
140US01081042004,11.61,,,1.0,0.0
140US01081042005,16.77,,,0.0,0.0
140US01081042006,14.12,,,0.0,0.0
140US01081042101,11.32,,,1.0,0.0
140US01081042102,11.0,,,1.0,2.0
140US01083020101,14.36,,,0.0,0.0
140US01083020102,6.39,,,1.0,1.0
140US01083020201,15.72,,,0.0,0.0
140US01083020202,13.94,,,0.0,0.0
140US01083020300,11.82,7.8,31.0,0.0,0.0
140US01083020401,14.18,6.3,50.0,1.0,1.0
140US01083020402,19.2,5.8,42.0,0.0,0.0
140US01083020500,7.62,6.3,22.0,10.0,7.0
140US01083020600,10.96,6.4,31.0,10.0,20.0
140US01083020700,16.47,6.9,8.0,0.0,0.0
140US01083020801,12.17,4.7,46.0,2.0,2.0
140US01083020802,9.86,4.9,53.0,1.0,3.0
140US01083020900,13.58,5.1,27.0,2.0,0.0
140US01083021000,7.43,9.5,36.0,0.0,0.0
140US01083021100,14.11,6.4,60.0,0.0,0.0
140US01083021200,10.65,3.8,60.0,2.0,0.0
140US01085780800,9.79,,,1.0,0.0
140US01085781000,12.07,,,0.0,0.0
140US01085781100,13.23,,,0.0,0.0
140US01085781200,14.68,,,0.0,0.0
140US01087231400,10.04,,,2.0,9.0
140US01087231500,11.88,,,0.0,0.0
140US01087231601,8.53,,,0.0,0.0
140US01087231602,16.29,,,0.0,0.0
140US01087231603,15.13,,,0.0,0.0
140US01087231700,86.27,,,0.0,0.0
140US01087231800,8.66,,,1.0,0.0
140US01087231900,10.41,,,1.0,0.0
140US01087232000,6.8,,,7.0,9.0
140US01087232100,19.61,,,1.0,0.0
140US01087232200,8.36,,,0.0,1.0
140US01087232300,15.54,,,1.0,0.0
140US01089000201,12.71,12.7,12.0,0.0,1.0
140US01089000202,63.06,12.7,41.0,0.0,0.0
140US01089000301,12.75,12.2,89.0,0.0,0.0
140US01089000302,14.16,13.0,96.0,0.0,0.0
140US01089000403,13.24,,,1.0,0.0
140US01089000501,7.58,11.9,51.0,0.0,0.0
140US01089000502,8.49,12.4,69.0,0.0,0.0
140US01089000503,17.13,12.5,57.0,0.0,0.0
140US01089000601,17.92,10.5,40.0,4.0,0.0
140US01089000602,16.99,10.9,52.0,0.0,0.0
140US01089000701,12.07,11.9,58.0,0.0,0.0
140US01089000702,12.01,10.2,37.0,1.0,0.0
140US01089000901,5.54,3.9,42.0,0.0,0.0
140US01089000902,16.51,4.3,15.0,0.0,0.0
140US01089001000,6.54,3.9,23.0,0.0,0.0
140US01089001200,12.5,10.3,18.0,5.0,6.0
140US01089001301,18.0,,,1.0,0.0
140US01089001302,23.43,,,0.0,0.0
140US01089001401,14.56,,,0.0,1.0
140US01089001402,17.94,,,2.0,1.0
140US01089001500,42.11,6.4,32.0,0.0,0.0
140US01089001700,8.79,3.0,12.0,0.0,0.0
140US01089001801,8.82,3.3,27.0,4.0,24.0
140US01089001901,10.31,2.5,20.0,4.0,49.0
140US01089001902,10.27,1.9,4.0,4.0,2.0
140US01089001903,12.0,2.2,12.0,0.0,15.0
140US01089002000,7.52,3.7,18.0,33.0,13.0
140US01089002100,12.75,7.0,9.0,1.0,0.0
140US01089002200,11.87,6.7,10.0,0.0,0.0
140US01089002300,12.32,8.2,45.0,0.0,2.0
140US01089002400,9.89,8.2,37.0,0.0,0.0
140US01089002501,14.7,7.6,9.0,3.0,3.0
140US01089002502,19.3,9.2,19.0,0.0,3.0
140US01089002600,11.3,2.5,12.0,39.0,90.0
140US01089002701,6.92,3.1,11.0,4.0,4.0
140US01089002721,8.38,2.7,24.0,6.0,0.0
140US01089002722,6.83,3.7,26.0,0.0,0.0
140US01089002801,10.42,4.0,24.0,5.0,6.0
140US01089002802,9.87,4.7,68.0,0.0,0.0
140US01089002911,9.42,3.4,40.0,0.0,0.0
140US01089002912,8.28,3.8,29.0,1.0,0.0
140US01089002921,10.28,3.7,48.0,0.0,1.0
140US01089002922,8.97,3.9,51.0,0.0,0.0
140US01089003000,12.21,,,1.0,0.0
140US01089003100,15.99,,,68.0,179.0
140US01089010100,10.59,4.2,68.0,0.0,1.0
140US01089010200,12.7,4.3,37.0,0.0,0.0
140US01089010301,10.24,6.8,105.0,4.0,0.0
140US01089010302,11.15,5.7,30.0,0.0,0.0
140US01089010401,13.88,6.9,62.0,0.0,0.0
140US01089010402,11.2,5.6,67.0,0.0,0.0
140US01089010501,14.44,4.2,105.0,5.0,1.0
140US01089010502,14.06,4.8,18.0,0.0,0.0
140US01089010612,11.2,4.0,26.0,0.0,0.0
140US01089010621,9.79,3.8,43.0,0.0,0.0
140US01089010622,24.51,5.0,44.0,7.0,3.0
140US01089010623,15.18,,,0.0,0.0
140US01089010624,10.07,,,0.0,0.0
140US01089010701,14.14,4.9,67.0,2.0,0.0
140US01089010702,13.09,5.5,75.0,0.0,2.0
140US01089010800,10.95,4.0,75.0,1.0,1.0
140US01089010901,10.48,2.0,44.0,8.0,2.0
140US01089010902,8.53,5.8,25.0,2.0,0.0
140US01089011011,12.92,2.8,42.0,2.0,0.0
140US01089011012,19.58,2.4,26.0,19.0,15.0
140US01089011013,10.5,3.2,40.0,0.0,0.0
140US01089011014,11.46,2.7,46.0,4.0,10.0
140US01089011021,7.83,3.8,12.0,7.0,2.0
140US01089011022,16.97,5.0,41.0,9.0,29.0
140US01089011100,30.73,0.7,0.0,7.0,4.0
140US01089011200,15.87,3.1,30.0,7.0,3.0
140US01089011300,14.59,5.4,37.0,4.0,6.0
140US01089011400,10.44,7.1,35.0,1.0,0.0
140US01091972900,13.88,,,0.0,1.0
140US01091973000,7.2,,,1.0,0.0
140US01091973100,15.62,,,0.0,0.0
140US01091973200,13.83,,,0.0,0.0
140US01091973300,9.65,,,0.0,0.0
140US01091973400,12.94,,,10.0,4.0
140US01093964000,8.24,,,0.0,0.0
140US01093964100,11.03,,,0.0,0.0
140US01093964200,10.69,,,0.0,0.0
140US01093964300,15.57,,,2.0,0.0
140US01093964400,8.4,,,4.0,3.0
140US01093964500,12.66,,,0.0,0.0
140US01093964600,13.18,,,2.0,1.0
140US01093964700,13.01,,,7.0,5.0
140US01095030100,16.31,11.7,33.0,1.0,2.0
140US01095030201,11.73,6.9,36.0,1.0,0.0
140US01095030202,10.8,6.1,37.0,0.0,0.0
140US01095030300,9.52,7.8,59.0,1.0,0.0
140US01095030401,13.15,,,1.0,0.0
140US01095030402,13.53,,,2.0,0.0
140US01095030500,12.89,8.2,72.0,1.0,7.0
140US01095030600,11.53,6.4,56.0,2.0,4.0
140US01095030701,9.34,,,9.0,5.0
140US01095030702,7.99,,,10.0,6.0
140US01095030801,11.84,8.0,39.0,0.0,0.0
140US01095030802,8.99,8.2,66.0,11.0,1.0
140US01095030902,13.06,6.6,44.0,0.0,0.0
140US01095030903,16.08,,,2.0,4.0
140US01095030904,13.61,,,4.0,0.0
140US01095031000,16.63,9.8,45.0,0.0,0.0
140US01095031100,15.08,9.0,32.0,3.0,2.0
140US01095031200,12.87,6.9,51.0,4.0,9.0
140US01097000200,8.34,6.7,9.0,4.0,0.0
140US01097000401,12.27,13.9,25.0,0.0,0.0
140US01097000402,23.89,0.0,0.0,0.0,0.0
140US01097000500,3.7,18.6,30.0,3.0,1.0
140US01097000600,12.08,18.1,25.0,0.0,0.0
140US01097000701,14.99,19.3,60.0,0.0,0.0
140US01097000702,10.77,15.5,51.0,0.0,1.0
140US01097000800,9.51,16.9,81.0,10.0,65.0
140US01097000901,15.54,8.2,20.0,51.0,100.0
140US01097000902,7.13,7.3,28.0,2.0,0.0
140US01097000903,7.0,13.1,42.0,1.0,0.0
140US01097001001,21.41,10.6,25.0,2.0,1.0
140US01097001002,13.59,8.9,27.0,0.0,0.0
140US01097001100,7.09,17.5,49.0,0.0,0.0
140US01097001200,19.81,19.4,16.0,4.0,5.0
140US01097001302,13.72,20.8,89.0,0.0,0.0
140US01097001400,11.31,18.7,37.0,3.0,0.0
140US01097001501,11.12,19.8,24.0,0.0,0.0
140US01097001502,8.8,23.2,18.0,0.0,0.0
140US01097001800,17.98,15.7,61.0,0.0,0.0
140US01097001901,15.24,13.6,56.0,1.0,0.0
140US01097001902,17.47,14.1,90.0,0.0,0.0
140US01097002000,9.33,10.7,41.0,0.0,1.0
140US01097002100,14.75,17.2,124.0,0.0,0.0
140US01097002200,15.71,17.0,61.0,0.0,0.0
140US01097002301,15.09,18.1,65.0,0.0,0.0
140US01097002302,13.57,19.7,78.0,0.0,0.0
140US01097002400,16.4,18.1,111.0,0.0,0.0
140US01097002501,9.88,6.1,53.0,0.0,0.0
140US01097002502,7.6,6.5,25.0,12.0,61.0
140US01097002600,10.65,17.6,73.0,0.0,3.0
140US01097002700,12.17,18.1,45.0,2.0,35.0
140US01097002800,17.07,10.9,62.0,0.0,3.0
140US01097002900,10.36,10.1,54.0,0.0,2.0
140US01097003000,12.82,6.4,19.0,2.0,3.0
140US01097003100,10.68,7.1,58.0,0.0,0.0
140US01097003202,11.62,11.2,53.0,2.0,1.0
140US01097003203,16.44,8.7,40.0,2.0,4.0
140US01097003204,18.36,0.0,0.0,7.0,13.0
140US01097003205,12.47,15.9,43.0,3.0,2.0
140US01097003301,20.86,6.1,10.0,6.0,30.0
140US01097003302,20.49,5.0,28.0,4.0,38.0
140US01097003402,20.22,15.8,114.0,0.0,0.0
140US01097003404,14.98,15.0,71.0,0.0,0.0
140US01097003405,11.51,14.3,47.0,0.0,0.0
140US01097003406,11.97,12.3,61.0,0.0,0.0
140US01097003407,13.04,10.8,125.0,2.0,2.0
140US01097003408,11.27,14.5,110.0,1.0,0.0
140US01097003501,14.23,6.5,50.0,0.0,5.0
140US01097003502,5.96,4.2,20.0,1.0,0.0
140US01097003602,37.88,15.6,17.0,0.0,0.0
140US01097003605,100.0,8.1,0.0,1.0,5.0
140US01097003606,21.19,6.8,25.0,0.0,24.0
140US01097003607,25.28,7.3,28.0,0.0,0.0
140US01097003608,13.65,11.3,32.0,0.0,0.0
140US01097003703,14.4,5.6,19.0,33.0,95.0
140US01097003704,10.57,6.8,62.0,3.0,12.0
140US01097003705,14.38,6.3,36.0,0.0,1.0
140US01097003706,14.43,8.8,57.0,0.0,0.0
140US01097003707,9.88,9.0,66.0,1.0,1.0
140US01097003708,14.31,8.0,91.0,4.0,0.0
140US01097003709,11.69,8.4,111.0,2.0,23.0
140US01097003710,12.09,9.7,80.0,2.0,3.0
140US01097003800,12.82,12.3,23.0,0.0,0.0
140US01097003901,9.06,21.1,44.0,0.0,0.0
140US01097003902,7.15,15.9,18.0,1.0,0.0
140US01097004000,17.45,16.8,35.0,0.0,0.0
140US01097004100,7.11,18.7,21.0,0.0,0.0
140US01097004800,21.71,20.8,28.0,0.0,0.0
140US01097004900,13.24,19.5,98.0,0.0,0.0
140US01097005000,16.93,15.7,39.0,0.0,0.0
140US01097005100,15.22,18.0,45.0,0.0,0.0
140US01097005200,13.3,13.3,34.0,0.0,0.0
140US01097005300,10.41,11.5,33.0,0.0,0.0
140US01097005400,15.82,9.7,61.0,8.0,2.0
140US01097005500,10.81,12.4,52.0,2.0,0.0
140US01097005600,9.91,9.0,120.0,0.0,0.0
140US01097005700,14.3,8.4,88.0,1.0,0.0
140US01097005800,12.95,16.4,81.0,2.0,6.0
140US01097005900,10.29,12.3,71.0,0.0,0.0
140US01097006000,12.36,11.6,48.0,3.0,0.0
140US01097006102,8.65,15.0,51.0,0.0,0.0
140US01097006103,11.68,14.6,132.0,0.0,0.0
140US01097006104,10.4,11.5,52.0,0.0,0.0
140US01097006105,20.65,10.3,111.0,0.0,0.0
140US01097006200,13.68,12.3,70.0,0.0,0.0
140US01097006301,13.75,9.0,113.0,0.0,0.0
140US01097006302,8.8,8.5,88.0,2.0,0.0
140US01097006402,8.62,11.0,78.0,0.0,0.0
140US01097006403,13.31,9.1,38.0,22.0,29.0
140US01097006404,15.28,6.6,134.0,0.0,0.0
140US01097006405,14.37,6.1,81.0,0.0,5.0
140US01097006406,11.07,,,15.0,9.0
140US01097006407,9.98,,,0.0,0.0
140US01097006501,15.13,,,0.0,0.0
140US01097006502,12.59,,,0.0,0.0
140US01097006600,10.9,10.3,64.0,1.0,2.0
140US01097006701,12.96,,,6.0,0.0
140US01097006702,15.12,,,0.0,0.0
140US01097006801,12.54,6.9,105.0,2.0,2.0
140US01097006802,14.38,11.0,52.0,11.0,1.0
140US01097006901,10.61,10.4,66.0,0.0,0.0
140US01097006902,13.06,11.1,86.0,0.0,0.0
140US01097007000,8.51,7.7,62.0,0.0,0.0
140US01097007101,10.9,10.6,71.0,0.0,0.0
140US01097007102,12.55,12.9,45.0,0.0,1.0
140US01097007103,14.14,9.7,43.0,1.0,0.0
140US01097007201,14.35,,,0.0,0.0
140US01097007202,8.83,,,0.0,1.0
140US01097007300,13.87,13.1,59.0,2.0,0.0
140US01097007400,6.45,,,3.0,1.0
140US01097007500,6.21,,,0.0,0.0
140US01097007600,14.76,,,0.0,0.0
140US01097007700,9.53,,,3.0,1.0
140US01099075600,21.87,,,0.0,0.0
140US01099075700,15.84,,,0.0,0.0
140US01099075800,15.28,,,0.0,0.0
140US01099075900,12.68,,,5.0,3.0
140US01099076000,11.27,,,3.0,1.0
140US01099076100,10.19,,,1.0,0.0
140US01099076200,15.73,,,0.0,0.0
140US01101000100,13.44,8.4,3.0,0.0,2.0
140US01101000200,9.47,10.6,5.0,0.0,3.0
140US01101000300,18.7,16.9,27.0,0.0,0.0
140US01101000400,13.26,16.0,115.0,0.0,0.0
140US01101000500,16.1,9.2,45.0,0.0,0.0
140US01101000600,13.13,13.4,11.0,35.0,61.0
140US01101000700,17.13,10.6,17.0,0.0,1.0
140US01101000900,15.6,12.4,0.0,0.0,0.0
140US01101001000,13.76,14.7,10.0,0.0,0.0
140US01101001100,9.15,21.1,68.0,0.0,0.0
140US01101001200,12.52,18.9,26.0,0.0,0.0
140US01101001300,8.34,10.4,49.0,1.0,0.0
140US01101001400,19.22,5.5,39.0,1.0,0.0
140US01101001500,47.27,8.4,25.0,2.0,4.0
140US01101001600,14.25,11.4,65.0,0.0,0.0
140US01101001700,12.42,8.0,109.0,1.0,0.0
140US01101001800,14.62,7.6,41.0,0.0,3.0
140US01101001900,15.71,7.6,47.0,0.0,0.0
140US01101002000,12.48,6.6,55.0,2.0,30.0
140US01101002100,13.37,13.8,106.0,0.0,10.0
140US01101002201,14.59,18.1,190.0,0.0,0.0
140US01101002202,10.47,15.6,31.0,0.0,0.0
140US01101002300,12.41,17.8,105.0,2.0,0.0
140US01101002400,17.99,16.0,38.0,3.0,4.0
140US01101002500,12.86,13.3,66.0,0.0,0.0
140US01101002600,18.49,6.8,115.0,10.0,1.0
140US01101002700,12.46,5.6,54.0,13.0,11.0
140US01101002800,18.28,11.2,81.0,1.0,0.0
140US01101002900,11.02,13.9,183.0,2.0,5.0
140US01101003000,11.69,19.6,60.0,0.0,0.0
140US01101003100,17.79,15.9,138.0,0.0,0.0
140US01101003200,19.15,15.5,194.0,20.0,5.0
140US01101003301,15.75,6.8,52.0,3.0,9.0
140US01101003302,7.43,8.4,92.0,17.0,35.0
140US01101005101,11.87,9.0,44.0,0.0,0.0
140US01101005102,15.55,17.2,130.0,0.0,0.0
140US01101005301,19.19,11.5,0.0,0.0,0.0
140US01101005302,13.77,12.3,48.0,1.0,0.0
140US01101005402,14.82,11.4,146.0,0.0,0.0
140US01101005403,14.39,5.4,14.0,0.0,0.0
140US01101005406,11.3,4.0,78.0,4.0,9.0
140US01101005407,17.99,,,30.0,32.0
140US01101005408,9.72,,,6.0,16.0
140US01101005409,16.17,,,0.0,2.0
140US01101005410,27.5,,,0.0,3.0
140US01101005501,13.02,,,15.0,34.0
140US01101005502,10.72,,,0.0,0.0
140US01101005503,10.83,,,0.0,0.0
140US01101005504,7.17,,,0.0,0.0
140US01101005603,18.1,16.6,120.0,1.0,0.0
140US01101005604,13.47,6.2,35.0,14.0,53.0
140US01101005605,14.11,,,0.0,0.0
140US01101005606,14.87,,,2.0,0.0
140US01101005607,5.98,,,0.0,0.0
140US01101005608,6.34,,,0.0,0.0
140US01101005609,8.55,,,2.0,0.0
140US01101005610,15.34,,,0.0,0.0
140US01101005611,12.07,,,10.0,2.0
140US01101005612,9.11,,,0.0,0.0
140US01101005700,11.64,12.6,15.0,0.0,0.0
140US01101005800,12.82,14.3,26.0,0.0,0.0
140US01101005901,11.04,10.6,49.0,2.0,2.0
140US01101005902,11.87,17.6,141.0,0.0,0.0
140US01101006000,7.45,10.3,46.0,0.0,0.0
140US01101006100,12.89,20.7,114.0,0.0,0.0
140US01103000100,12.71,10.1,59.0,31.0,60.0
140US01103000200,10.14,4.5,39.0,0.0,0.0
140US01103000300,12.27,6.4,28.0,0.0,5.0
140US01103000400,14.09,7.7,39.0,1.0,6.0
140US01103000600,12.57,15.6,34.0,1.0,3.0
140US01103000700,13.93,14.3,97.0,0.0,0.0
140US01103000800,2.3,9.3,46.0,0.0,0.0
140US01103000900,10.92,8.8,50.0,0.0,1.0
140US01103001000,10.99,9.1,61.0,8.0,16.0
140US01103005101,13.87,6.0,46.0,0.0,0.0
140US01103005103,19.28,8.0,14.0,0.0,4.0
140US01103005105,13.37,6.3,22.0,0.0,0.0
140US01103005106,15.59,,,4.0,8.0
140US01103005107,11.91,,,0.0,0.0
140US01103005108,7.34,,,11.0,4.0
140US01103005109,18.29,,,8.0,7.0
140US01103005200,13.24,9.3,64.0,0.0,0.0
140US01103005301,12.49,5.9,65.0,0.0,0.0
140US01103005302,12.17,7.6,50.0,1.0,1.0
140US01103005303,13.3,7.4,41.0,9.0,3.0
140US01103005304,12.74,6.9,55.0,0.0,0.0
140US01103005404,14.09,6.5,53.0,0.0,0.0
140US01103005405,11.21,10.0,55.0,0.0,0.0
140US01103005500,8.61,11.1,57.0,0.0,1.0
140US01103005600,11.81,13.0,77.0,0.0,0.0
140US01103005701,9.44,,,0.0,0.0
140US01103005702,10.0,,,0.0,0.0
140US01105686800,17.26,,,0.0,0.0
140US01105687000,27.88,,,1.0,0.0
140US01105687100,7.97,,,1.0,0.0
140US01107050000,12.88,11.9,58.0,0.0,0.0
140US01107050100,11.95,15.4,52.0,1.0,0.0
140US01107050200,12.89,13.0,23.0,0.0,0.0
140US01107050300,13.3,16.5,51.0,0.0,0.0
140US01107050400,11.24,15.5,87.0,3.0,2.0
140US01109188600,13.5,,,0.0,0.0
140US01109188700,6.87,,,11.0,11.0
140US01109188800,8.21,,,0.0,0.0
140US01109188900,32.58,,,0.0,0.0
140US01109189000,20.76,,,6.0,2.0
140US01109189100,46.5,,,2.0,0.0
140US01109189200,19.36,,,0.0,0.0
140US01109189300,18.82,,,1.0,0.0
140US01111000100,8.5,,,0.0,0.0
140US01111000200,9.1,,,1.0,0.0
140US01111000300,12.05,,,4.0,2.0
140US01111000400,14.15,,,5.0,1.0
140US01111000500,12.17,,,1.0,0.0
140US01111000600,20.98,,,0.0,0.0
140US01113030200,12.25,10.3,13.0,2.0,0.0
140US01113030300,13.37,9.9,47.0,0.0,0.0
140US01113030401,17.03,,,5.0,2.0
140US01113030402,10.87,,,5.0,2.0
140US01113030500,8.67,8.7,23.0,2.0,3.0
140US01113030600,13.35,11.5,86.0,0.0,0.0
140US01113030700,12.24,12.6,38.0,1.0,0.0
140US01113030800,21.17,15.8,65.0,0.0,0.0
140US01113030901,10.1,10.1,87.0,1.0,0.0
140US01113030902,13.08,8.6,64.0,0.0,1.0
140US01113031000,6.27,9.9,38.0,0.0,0.0
140US01113031100,5.92,14.7,19.0,0.0,0.0
140US01113031200,8.15,12.4,41.0,1.0,0.0
140US01115040103,13.08,,,0.0,0.0
140US01115040104,10.12,,,1.0,1.0
140US01115040105,8.3,,,0.0,0.0
140US01115040106,12.52,,,2.0,0.0
140US01115040201,11.71,10.8,65.0,7.0,8.0
140US01115040203,9.83,9.2,54.0,1.0,2.0
140US01115040204,14.69,,,7.0,2.0
140US01115040205,11.77,,,0.0,0.0
140US01115040300,11.93,11.1,61.0,0.0,0.0
140US01115040401,11.19,,,0.0,0.0
140US01115040402,13.07,,,0.0,0.0
140US01115040501,7.63,7.2,122.0,2.0,0.0
140US01115040502,13.48,7.2,94.0,0.0,0.0
140US01117030102,12.91,,,0.0,0.0
140US01117030103,7.62,,,1.0,0.0
140US01117030211,11.04,,,0.0,0.0
140US01117030212,15.56,,,0.0,1.0
140US01117030213,12.14,,,10.0,1.0
140US01117030214,11.01,,,1.0,0.0
140US01117030215,9.92,,,0.0,0.0
140US01117030216,8.78,,,0.0,7.0
140US01117030217,14.83,,,27.0,40.0
140US01117030303,9.02,3.1,28.0,7.0,6.0
140US01117030304,9.85,2.6,36.0,7.0,10.0
140US01117030305,11.9,4.5,45.0,0.0,1.0
140US01117030306,8.31,8.6,87.0,0.0,0.0
140US01117030314,8.74,4.2,16.0,4.0,4.0
140US01117030315,13.14,5.4,65.0,9.0,5.0
140US01117030316,13.42,6.7,84.0,0.0,1.0
140US01117030317,11.12,5.4,67.0,0.0,0.0
140US01117030319,6.02,9.2,30.0,34.0,58.0
140US01117030320,13.13,7.1,98.0,0.0,0.0
140US01117030330,15.22,3.3,39.0,5.0,8.0
140US01117030331,13.13,4.1,45.0,0.0,1.0
140US01117030332,13.22,,,0.0,0.0
140US01117030333,9.91,,,0.0,1.0
140US01117030334,13.98,,,0.0,1.0
140US01117030336,9.61,,,1.0,0.0
140US01117030337,8.27,,,0.0,2.0
140US01117030340,18.46,,,2.0,0.0
140US01117030341,11.55,,,0.0,0.0
140US01117030342,17.39,,,0.0,0.0
140US01117030344,7.15,,,10.0,4.0
140US01117030345,13.14,,,1.0,0.0
140US01117030405,22.61,,,0.0,0.0
140US01117030406,20.18,,,0.0,0.0
140US01117030407,71.29,,,1.0,1.0
140US01117030408,14.61,,,0.0,0.0
140US01117030501,10.93,,,1.0,0.0
140US01117030502,8.55,,,4.0,2.0
140US01117030604,13.02,7.3,80.0,0.0,0.0
140US01117030605,9.85,7.0,86.0,0.0,0.0
140US01117030607,12.33,6.7,71.0,0.0,0.0
140US01117030608,10.5,5.3,46.0,0.0,0.0
140US01117030609,12.78,3.9,44.0,3.0,0.0
140US01117030701,14.24,7.3,34.0,1.0,0.0
140US01117030703,12.81,,,4.0,1.0
140US01117030704,7.59,,,0.0,0.0
140US01117030800,10.2,8.1,44.0,0.0,0.0
140US01117030900,11.46,,,0.0,1.0
140US01117980000,,,,0.0,6.0
140US01119011300,33.78,,,4.0,0.0
140US01119011400,17.1,,,0.0,0.0
140US01119011500,13.54,,,3.0,1.0
140US01119011600,19.55,,,0.0,0.0
140US01121010101,13.63,,,2.0,0.0
140US01121010102,13.31,,,0.0,0.0
140US01121010201,11.33,,,2.0,0.0
140US01121010202,12.84,,,1.0,0.0
140US01121010301,10.09,,,0.0,0.0
140US01121010302,9.26,,,0.0,0.0
140US01121010400,7.94,12.1,22.0,1.0,3.0
140US01121010500,12.57,14.1,56.0,0.0,0.0
140US01121010600,5.58,18.5,35.0,0.0,0.0
140US01121010700,19.8,17.6,17.0,0.0,0.0
140US01121010900,20.79,10.7,46.0,11.0,16.0
140US01121011000,22.37,10.3,45.0,0.0,0.0
140US01121011100,13.62,13.4,57.0,0.0,0.0
140US01121011200,8.7,11.9,27.0,0.0,1.0
140US01121011300,11.3,10.2,66.0,2.0,0.0
140US01121011400,10.42,12.0,27.0,0.0,1.0
140US01121011500,15.13,10.1,63.0,0.0,0.0
140US01121011600,16.4,9.5,51.0,1.0,0.0
140US01121011700,11.01,9.9,65.0,0.0,2.0
140US01121011800,10.1,13.0,26.0,13.0,14.0
140US01121011900,10.38,11.4,35.0,1.0,2.0
140US01121012000,11.07,10.8,32.0,1.0,0.0
140US01123961900,8.81,,,0.0,0.0
140US01123962000,8.49,,,0.0,0.0
