HEROP_ID,RxMinDis,RxTmDr,RxCntDr,NoIntP
140US12117021802,0.58,0.0,313,6.31
140US12117021902,0.92,0.0,271,18.69
140US12117022001,0.33,0.0,287,11.63
140US12086000707,0.26,0.0,717,18.24
140US12086000712,0.21,0.0,718,21.47
140US12001001802,5.95,23.3,29,29.16
140US12027010200,1.1,0.0,4,38.96
140US12027010302,1.99,4.41,5,67.79
140US12117021707,0.82,0.0,290,2.33
140US12105015000,0.31,0.0,89,24.72
140US12105015200,2.2,5.78,86,28.31
140US12105015302,7.89,19.04,20,10.41
140US12105015402,6.63,16.57,9,21.85
140US12105015404,4.91,14.13,11,13.72
140US12005000804,2.34,3.64,41,6.02
140US12107950100,10.05,13.74,13,18.68
140US12086006301,0.35,0.0,680,25.8
140US12011060107,0.72,4.93,518,12.02
140US12011060112,0.56,0.0,472,12.87
140US12011060115,0.31,0.0,487,8.38
140US12011060117,0.32,0.0,514,19.47
140US12003040102,5.19,0.0,6,9.05
140US12009071301,7.07,0.0,83,2.57
140US12009071334,1.25,0.0,55,5.44
140US12009071337,2.42,4.9,55,8.54
140US12009071339,1.78,9.92,48,9.6
140US12009980000,9.93,28.01,1,
140US12101031005,0.45,0.0,119,19.47
140US12105015702,13.87,26.49,1,28.11
140US12086004000,0.62,0.0,558,3.92
140US12011060120,0.43,0.0,485,3.27
140US12011060127,0.14,0.0,500,10.82
140US12086017900,0.64,0.0,330,4.41
140US12086018000,0.72,0.0,317,6.24
140US12086018400,0.53,4.14,357,7.83
140US12117022004,0.5,5.38,317,8.34
140US12105015802,6.94,12.57,22,32.38
140US12105016001,1.16,4.32,11,19.41
140US12105016100,11.85,16.37,29,33.65
140US12005000803,0.74,0.0,43,22.51
140US12011010503,1.29,0.0,253,1.01
140US12011010601,0.64,0.0,362,13.76
140US12011010605,0.79,0.0,384,0.64
140US12011010607,0.61,0.0,437,8.01
140US12011010701,0.99,0.0,439,14.3
140US12105014804,2.6,0.0,52,10.72
140US12003040202,5.36,13.75,5,15.43
140US12105014104,9.78,20.82,15,28.57
140US12001002207,1.28,4.0,63,4.13
140US12001002209,6.59,14.73,54,7.92
140US12057000800,0.87,0.0,391,18.38
140US12057001001,1.11,0.0,396,19.97
140US12057001400,0.59,0.0,400,18.12
140US12086016200,0.39,3.98,438,10.52
140US12086016500,1.19,0.0,328,4.46
140US12086017000,0.56,3.38,462,15.7
140US12086017200,0.9,4.61,484,10.27
140US12086017400,0.56,0.0,413,9.41
140US12011020319,0.53,0.0,398,2.02
140US12087970400,0.88,0.0,6,23.25
140US12105013902,1.27,6.03,63,12.9
140US12105014005,1.31,0.0,67,5.5
140US12086005901,0.27,0.0,692,23.04
140US12086005903,0.26,0.0,667,16.29
140US12086006001,0.35,0.0,653,8.79
140US12086006002,0.51,0.0,647,14.41
140US12011020324,0.57,3.84,399,9.07
140US12011020406,0.37,0.0,447,10.62
140US12011020409,0.64,5.97,316,23.58
140US12011020502,0.9,5.78,429,8.24
140US12095015801,0.69,3.29,368,1.36
140US12095015901,0.31,0.0,371,14.29
140US12071050310,2.42,0.0,73,2.33
140US12105014103,6.86,11.6,31,16.1
140US12083000402,14.97,50.91,0,29.92
140US12063210300,3.82,0.0,4,18.95
140US12095016002,0.58,3.05,356,4.53
140US12095016713,1.44,0.0,295,12.28
140US12095016715,0.83,0.0,343,12.71
140US12095016727,0.65,0.0,294,13.97
140US12009060500,0.12,0.0,35,8.73
140US12009063105,0.77,0.0,71,5.19
140US12103027904,1.1,5.73,158,4.15
140US12103028003,0.81,0.0,154,8.09
140US12103027308,0.41,0.0,196,7.26
140US12083002504,1.88,9.35,57,18.09
140US12083002602,5.55,19.67,42,16.92
140US12103025203,0.7,0.0,215,18.37
140US12103025209,0.69,0.0,219,9.74
140US12103025304,0.75,3.98,239,11.71
140US12103025307,0.53,0.0,240,17.09
140US12103025405,0.59,0.0,364,16.13
140US12103025408,0.81,4.67,339,18.4
140US12103022302,0.56,0.0,213,6.12
140US12103022402,1.14,0.0,211,12.74
140US12103022503,0.6,0.0,234,11.79
140US12103022700,0.72,0.0,237,9.57
140US12081001703,2.42,10.07,53,7.98
140US12081001800,2.07,9.43,43,5.68
140US12081001908,1.02,0.0,102,14.1
140US12081001912,5.46,17.58,49,1.44
140US12081001913,5.44,10.51,38,1.31
140US12081002007,3.07,0.0,50,4.59
140US12081002011,1.27,0.0,116,6.71
140US12081000810,1.12,0.0,133,2.14
140US12081000901,1.07,4.6,132,10.6
140US12081001000,1.08,0.0,131,13.64
140US12081001108,0.48,0.0,70,7.77
140US12081001203,1.44,6.39,63,16.08
140US12073002413,5.93,0.0,38,3.06
140US12073002416,1.47,7.89,54,0.0
140US12081001204,2.5,9.65,58,3.65
140US12081001501,1.89,5.17,112,25.62
140US12081001701,1.77,0.0,55,8.96
140US12073002505,0.32,0.0,58,5.68
140US12011110303,0.89,0.0,366,1.75
140US12011110311,0.54,0.0,580,8.33
140US12011110319,0.5,0.0,642,4.47
140US12011110324,2.41,0.0,406,0.65
140US12103026908,1.1,3.63,292,5.14
140US12103026910,0.73,0.0,300,12.59
140US12103027202,2.4,5.24,226,6.58
140US12103027205,1.04,0.0,224,10.28
140US12081002016,0.66,0.0,112,0.71
140US12083000100,5.0,0.0,5,17.95
140US12103027208,0.91,0.0,283,2.38
140US12079110400,8.58,22.76,6,32.65
140US12081000106,0.59,4.11,127,15.21
140US12081000201,0.48,4.7,119,23.36
140US12081000306,0.53,0.0,131,27.03
140US12081000309,0.56,2.79,111,15.79
140US12081000403,1.12,4.11,72,6.84
140US12081000407,0.38,0.0,65,11.15
140US12081000501,0.46,0.0,89,6.3
140US12071040127,3.01,9.56,54,8.8
140US12071040203,1.77,7.63,29,16.23
140US12071040206,2.39,12.85,32,6.24
140US12083001103,1.72,0.0,79,8.7
140US12083001205,2.99,0.0,8,18.71
140US12083001301,1.96,0.0,50,12.59
140US12103022802,0.71,0.0,245,7.62
140US12083001302,4.49,3.71,52,20.95
140US12083001600,1.31,4.23,57,30.75
140US12083002002,0.34,0.0,55,13.95
140US12103024902,0.32,0.0,346,15.47
140US12083000902,4.8,12.6,73,16.03
140US12083001005,2.97,10.49,34,13.1
140US12083001008,0.76,0.0,27,13.24
140US12071040303,1.94,5.02,47,9.95
140US12071040304,0.69,0.0,46,26.85
140US12071040310,3.2,11.24,51,4.51
140US12071050103,0.36,0.0,122,5.06
140US12071050104,1.9,7.51,117,7.99
140US12071050106,0.8,0.0,101,8.27
140US12071050205,0.9,0.0,119,11.44
140US12071050209,1.28,8.1,116,12.04
140US12071050307,1.09,0.0,56,1.11
140US12103024005,0.32,0.0,192,1.65
140US12103024403,0.27,0.0,313,14.41
140US12103024410,0.51,0.0,366,19.95
140US12103024411,1.06,0.0,363,8.26
140US12103024507,1.11,6.73,323,8.04
140US12103024510,0.24,0.0,376,24.63
140US12127090904,2.75,7.18,116,13.36
140US12103027323,0.37,0.0,310,11.15
140US12103025010,0.58,0.0,304,7.96
140US12011110337,0.69,0.0,553,5.64
140US12011110339,0.67,2.71,525,13.79
140US12031010402,1.22,0.0,149,28.25
140US12103022301,0.65,3.15,192,8.27
140US12085001000,0.39,0.0,63,14.17
140US12086000122,0.25,0.0,404,5.66
140US12086000123,0.2,0.0,362,17.73
140US12086000127,0.93,5.54,458,26.65
140US12086000128,1.17,5.81,444,24.93
140US12086000132,0.6,4.81,553,33.38
140US12086000204,0.45,0.0,730,20.8
140US12086000211,0.71,3.98,585,22.99
140US12086000216,0.5,0.0,678,20.83
140US12086000220,0.39,0.0,619,35.16
140US12103027324,1.95,6.81,236,3.24
140US12103027326,0.85,5.12,181,8.55
140US12031016000,0.41,0.0,215,15.89
140US12071040208,5.33,14.91,24,7.25
140US12011110327,1.4,4.95,437,2.62
140US12011110333,0.78,0.0,504,0.87
140US12031016500,1.2,0.0,223,7.41
140US12031016601,0.3,0.0,225,19.92
140US12031016726,0.49,0.0,217,10.38
140US12103025413,0.52,0.0,312,19.62
140US12103026701,0.36,0.0,299,12.59
140US12103025007,1.06,0.0,245,12.97
140US12103026821,0.57,0.0,305,9.8
140US12086000301,0.31,0.0,725,23.46
140US12086000403,0.76,0.0,760,37.59
140US12086000405,0.9,1.33,755,18.77
140US12103026703,0.38,0.0,367,27.24
140US12103027501,2.45,6.35,151,9.37
140US12073002208,1.26,0.0,55,6.92
140US12031010600,6.23,11.35,99,16.04
140US12031010900,0.66,0.0,152,21.05
140US12031011100,0.69,4.29,163,17.52
140US12031011400,1.13,5.34,155,31.14
140US12103023000,0.96,4.64,311,17.51
140US12103023400,0.55,2.28,251,14.36
140US12103023900,0.23,0.0,254,6.04
140US12086000408,0.48,0.0,734,39.99
140US12103027314,0.84,4.67,269,18.32
140US12103027316,0.7,0.0,251,8.61
140US12103027319,0.91,0.0,356,2.45
140US12103024001,1.21,5.09,143,3.06
140US12073002303,1.96,0.0,53,4.3
140US12073002408,1.73,0.0,52,1.5
140US12101031806,2.24,13.02,53,15.67
140US12101031808,3.84,17.04,69,8.64
140US12101031809,5.08,16.0,41,22.09
140US12101031902,3.17,0.0,40,11.33
140US12101032401,5.89,9.91,27,22.73
140US12101033102,4.66,11.5,62,23.69
140US12103020108,1.81,4.31,138,6.83
140US12103020207,1.05,4.79,145,6.28
140US12103020301,0.02,0.0,140,16.61
140US12103020400,1.52,3.05,175,11.64
140US12103020800,0.68,0.0,176,42.27
140US12103021500,0.1,0.0,231,15.98
140US12085000610,1.49,0.0,63,5.21
140US12085000902,0.24,4.08,55,12.17
140US12075970600,1.13,0.0,15,32.54
140US12103021800,0.46,0.0,247,18.68
140US12127091021,3.23,7.47,63,10.62
140US12127091022,2.1,8.63,83,10.99
140US12127091024,2.27,0.0,70,16.23
140US12127091027,0.98,0.0,59,16.53
140US12021010416,1.61,0.0,92,3.62
140US12021010418,1.94,0.0,77,2.47
140US12021010420,0.81,3.07,84,7.22
140US12021010509,1.04,0.0,71,5.55
140US12023110400,0.47,5.93,14,37.09
140US12031010101,1.42,0.0,68,6.84
140US12021010510,1.49,6.15,80,13.29
140US12021011002,1.62,4.99,11,10.0
140US12021011202,12.27,0.0,15,6.03
140US12023110500,0.54,0.0,12,18.78
140US12027010101,10.06,10.55,4,27.63
140US12029970101,1.04,0.0,1,42.97
140US12021010605,0.59,7.08,70,5.16
140US12021011205,1.4,5.54,5,51.3
140US12021011302,5.16,0.0,5,25.91
140US12031010102,5.12,15.43,28,8.66
140US12031010401,1.15,6.18,135,16.32
140US12031000300,1.48,4.48,202,44.84
140US12031000700,0.87,0.0,214,12.71
140US12011070314,2.52,10.92,227,1.42
140US12011070315,0.41,0.0,497,0.56
140US12127091029,2.22,0.0,80,8.16
140US12129010201,5.03,0.0,5,12.03
140US12023110602,7.05,20.4,16,12.2
140US12023110700,1.43,0.0,12,12.51
140US12021010606,0.94,5.46,78,8.9
140US12021010802,1.39,0.0,60,14.4
140US12021010803,3.2,0.0,45,8.29
140US12021010903,2.46,0.0,11,11.77
140US12023110901,8.72,24.08,13,22.63
140US12127091001,2.72,8.53,77,13.32
140US12127091013,1.37,0.0,64,14.83
140US12031002400,0.18,0.0,205,6.21
140US12127090102,4.45,26.07,5,32.32
140US12011060606,0.18,0.0,547,11.83
140US12011060609,0.63,0.0,490,5.08
140US12011060900,0.81,4.75,539,5.02
140US12011061001,1.01,7.11,528,2.42
140US12011070102,0.97,4.29,562,7.33
140US12031002600,1.31,4.52,199,38.59
140US12031002801,0.65,0.0,182,23.67
140US12131950501,6.67,26.14,9,23.64
140US12131950602,4.43,0.0,14,5.49
140US12127091019,1.26,0.0,78,13.95
140US12127083209,9.14,0.0,1,7.68
140US12011070209,1.03,6.05,468,4.33
140US12011070210,0.71,5.27,530,11.45
140US12011070304,0.6,0.0,400,6.33
140US12011070306,1.71,10.84,294,8.41
140US12133970103,2.9,0.0,8,27.58
140US12133970303,8.97,28.9,3,23.89
140US12127090303,3.18,0.0,35,26.22
140US12127090307,1.76,0.0,61,6.59
140US12127090500,0.16,0.0,62,38.78
140US12127090600,0.33,1.54,63,26.0
140US12127090803,2.85,7.09,63,10.68
140US12031001200,0.1,0.0,196,29.86
140US12031002101,0.26,0.0,203,13.87
140US12021010413,3.71,0.0,15,5.5
140US12127090204,4.81,0.0,33,12.52
140US12091021102,1.5,11.85,16,4.72
140US12015010302,1.14,0.0,48,24.68
140US12031014404,1.64,0.0,163,2.5
140US12031014603,0.2,0.0,185,10.9
140US12031016100,0.84,0.0,220,16.09
140US12019031105,13.96,26.12,2,12.3
140US12031016725,0.62,0.0,212,13.39
140US12031017100,0.19,0.0,214,15.58
140US12033001104,0.41,0.0,66,10.97
140US12021000402,0.69,0.0,84,11.38
140US12033002801,0.93,4.58,63,14.57
140US12033003306,1.59,0.0,65,10.92
140US12033003608,2.59,5.67,63,2.52
140US12035060105,2.49,7.41,22,5.5
140US12021010604,0.36,0.0,78,16.35
140US12021011001,1.9,7.55,7,7.41
140US12023110903,2.93,19.93,5,12.52
140US12041950201,8.02,29.49,2,20.37
140US12009069801,0.42,0.0,51,3.95
140US12031014311,0.86,0.0,192,16.41
140US12031014334,0.9,6.96,135,6.35
140US12049970102,11.36,21.48,5,40.4
140US12043000300,19.95,30.65,0,31.28
140US12053040908,0.84,0.0,46,6.02
140US12053041105,1.26,3.73,57,11.0
140US12011010407,0.47,0.0,448,15.73
140US12011020204,0.74,6.08,385,10.71
140US12011020312,0.7,0.0,311,5.66
140US12011020414,0.54,0.0,390,18.64
140US12011030500,0.9,0.0,496,9.24
140US12011030705,0.75,7.04,411,17.89
140US12011031102,0.68,0.0,407,11.36
140US12021010105,0.44,0.0,85,13.07
140US12021010401,1.24,3.98,87,4.0
140US12039020101,3.38,0.0,20,25.21
140US12017451000,5.85,0.0,17,13.41
140US12055960700,1.38,5.28,23,17.19
140US12057000401,0.46,0.0,394,11.88
140US12057001500,0.73,3.02,405,2.5
140US12021010417,1.22,0.0,86,12.19
140US12051000300,13.66,0.0,6,20.35
140US12057010900,0.9,0.0,360,100.0
140US12011110309,0.62,0.0,482,10.24
140US12011110338,0.54,0.0,556,11.59
140US12015010404,2.42,8.49,32,10.94
140US12015020501,4.06,8.97,46,9.92
140US12015030302,0.72,0.0,59,16.64
140US12009071335,0.87,0.0,69,3.79
140US12057011015,1.53,0.0,304,11.32
140US12057011303,0.63,0.0,349,8.59
140US12099007837,1.49,0.0,197,6.35
140US12099008203,3.64,0.0,8,45.64
140US12099001916,0.42,0.0,235,5.3
140US12099003101,0.74,0.0,261,18.11
140US12099004102,0.4,0.0,271,16.88
140US12099004706,0.38,0.0,233,11.88
140US12099004903,0.92,2.31,275,28.4
140US12099005922,0.92,4.61,267,9.29
140US12099005940,0.46,4.57,302,24.41
140US12105013701,0.07,0.0,88,52.32
140US12099006202,0.08,0.0,323,7.3
140US12086018600,0.5,0.0,365,8.48
140US12089050202,0.44,0.0,11,6.58
140US12091022700,1.34,2.91,27,12.88
140US12091023308,1.05,0.0,27,6.22
140US12095012403,1.45,4.55,313,17.24
140US12105012001,2.7,0.0,83,17.17
140US12105012204,0.48,0.0,71,11.59
140US12105012404,6.26,18.97,75,32.9
140US12105012507,2.05,0.0,69,12.31
140US12105012802,3.24,7.59,57,15.38
140US12105013200,0.07,0.0,98,33.81
140US12017450302,1.87,0.0,23,7.63
140US12105014201,3.33,12.92,45,18.23
140US12103026200,0.74,4.29,238,28.07
140US12103026818,0.89,4.48,380,15.39
140US12103027000,0.82,2.74,254,12.9
140US12103027209,0.42,0.0,251,17.25
140US12095015104,0.84,4.79,357,17.05
140US12095015802,1.35,5.58,310,3.48
140US12095016409,0.96,7.46,283,4.94
140US12095016509,1.13,8.88,174,15.95
140US12086980700,1.42,2.92,143,18.88
140US12087971001,2.32,8.11,4,1.96
140US12087972300,0.5,2.18,11,7.26
140US12095016704,10.73,0.0,237,2.09
140US12095016729,0.51,0.0,182,8.65
140US12095016807,0.51,0.0,244,8.71
140US12057005500,0.25,0.0,428,7.31
140US12057006600,0.39,0.0,431,9.67
140US12057010105,5.14,12.11,182,17.38
140US12057010210,1.07,0.0,156,3.71
140US12057010402,1.04,0.0,387,10.08
140US12031011700,3.14,7.8,134,13.69
140US12031012702,2.07,6.36,136,10.52
140US12031013503,0.62,0.0,178,6.1
140US12031014101,1.34,4.18,103,7.24
140US12095017400,1.74,0.0,190,8.59
140US12091020301,1.88,0.0,13,4.34
140US12093910602,4.76,17.75,6,22.88
140US12011060305,0.3,0.0,471,8.7
140US12011060607,0.65,4.01,540,0.0
140US12011070205,1.64,0.0,429,2.16
140US12011070401,0.68,0.0,433,2.17
140US12011080200,1.46,5.38,580,11.37
140US12011090200,1.03,5.41,404,10.24
140US12011090404,0.5,1.98,620,6.3
140US12011090601,0.63,2.83,586,18.1
140US12011100501,0.51,0.0,722,31.49
140US12095017805,3.91,0.0,122,21.63
140US12095018700,0.58,0.0,376,33.15
140US12097041100,4.45,0.0,69,17.59
140US12097043206,5.72,20.97,10,11.22
140US12099000803,0.75,5.5,148,12.85
140US12099001302,1.16,5.0,187,38.64
140US12099001907,1.75,4.16,224,12.65
140US12085001802,7.97,16.96,1,14.06
140US12086000131,0.24,3.78,568,16.96
140US12086000214,0.29,0.0,624,28.78
140US12083000301,5.16,14.77,37,17.1
140US12083000801,0.15,0.0,60,7.63
140US12083001102,1.46,0.0,77,17.81
140US12083001500,1.54,0.0,52,31.47
140US12085000901,1.28,0.0,52,20.1
140US12086010300,2.37,0.0,137,17.92
140US12029970102,8.38,18.6,3,33.31
140US12011060118,0.77,4.77,453,0.72
140US12031001500,0.41,0.0,199,19.11
140US12031010500,3.72,0.0,145,15.16
140US12011040102,0.12,0.0,356,9.1
140US12011040602,0.36,0.0,394,6.9
140US12011042600,0.57,0.0,508,12.08
140US12011050204,0.47,0.0,520,16.16
140US12011060105,0.56,0.0,475,10.22
140US12101032108,2.34,8.81,68,12.35
140US12081002005,0.9,0.0,144,2.26
140US12009064302,1.11,5.15,73,16.77
140US12009065122,0.75,0.0,68,15.2
140US12009066101,0.87,0.0,57,10.74
140US12085001500,1.09,0.0,59,8.03
140US12111381802,0.48,5.31,80,15.54
140US12111382010,0.68,0.0,82,19.23
140US12115002601,3.98,8.81,47,7.37
140US12099007764,0.93,0.0,274,2.95
140US12127080100,4.07,0.0,52,4.53
140US12086004303,0.12,0.0,422,11.43
140US12086019800,1.86,7.45,242,4.89
140US12119910601,4.47,0.0,11,28.39
140US12115002719,3.85,11.6,45,12.13
140US12117020807,0.94,0.0,195,5.82
140US12117021306,1.53,7.68,222,3.87
140US12117021706,1.08,2.96,248,5.68
140US12117022005,0.62,0.0,298,11.03
140US12119910300,4.82,10.86,48,16.83
140US12101030203,1.16,5.35,115,29.77
140US12127080807,0.71,0.0,72,20.2
140US12127082605,0.25,0.0,71,13.76
140US12127083208,2.72,0.0,59,3.49
140US12095013607,0.78,0.0,346,14.02
140US12095014301,1.11,0.0,322,10.83
140US12095014811,1.36,5.1,268,2.57
140US12127090400,0.48,0.0,64,19.61
140US12131950101,15.57,39.89,0,20.27
140US12101032804,0.19,0.0,53,30.49
140US12101033012,0.87,6.16,80,27.5
140US12103020201,1.2,0.0,148,10.81
140US12103023300,0.96,3.52,267,9.21
140US12103024301,0.23,0.0,313,10.93
140US12103024505,1.11,0.0,342,9.15
140US12103025009,0.7,0.0,312,5.86
140US12103025120,1.21,3.76,220,6.88
140US12103025303,0.69,0.0,275,19.4
140US12105014803,2.05,7.76,83,15.45
140US12105015405,6.54,9.44,35,13.9
140US12115000801,0.34,0.0,94,5.26
140US12115001304,0.8,4.94,131,10.44
140US12115002003,0.57,0.0,127,14.63
140US12115002303,1.41,7.19,86,10.46
140US12107951100,5.62,11.32,10,29.05
140US12109020704,2.34,8.58,42,2.13
140US12109021204,7.22,13.15,32,13.12
140US12111380200,1.07,4.44,65,43.68
140US12086000503,0.65,0.0,752,25.6
140US12086000708,0.35,0.0,768,27.88
140US12086001206,1.07,0.0,635,3.4
140US12086001702,0.61,2.72,726,47.93
140US12101030903,0.44,0.0,112,16.17
140US12101031301,2.23,12.59,84,14.02
140US12101031507,0.29,0.0,191,2.37
140US12101031707,2.14,0.0,115,3.01
140US12101031903,1.02,0.0,93,5.92
140US12101032006,1.64,0.0,144,3.94
140US12101032103,3.51,12.06,56,4.47
140US12085001200,0.69,0.0,54,25.62
140US12086003916,0.41,0.0,444,11.94
140US12103028002,1.19,0.0,134,2.74
140US12103028700,0.9,4.02,205,33.69
140US12105011605,7.16,16.91,53,25.5
140US12073002508,9.06,16.21,48,11.4
140US12086005502,0.31,0.0,676,24.89
140US12073002701,5.63,10.78,48,22.75
140US12075970700,13.13,24.33,5,26.98
140US12081000202,0.66,3.78,133,32.59
140US12103025414,0.78,0.0,275,17.41
140US12103025602,0.52,1.87,257,31.72
140US12086002202,0.46,0.0,746,32.12
140US12086003706,0.28,0.9,716,
140US12086004405,0.1,0.0,502,19.44
140US12086004901,0.64,0.0,731,26.11
140US12086006101,0.51,0.0,678,5.3
140US12086007400,0.62,3.15,670,4.05
140US12086008207,0.85,0.0,390,6.67
140US12086008412,0.45,0.0,577,14.73
140US12086009006,0.25,0.0,661,23.34
140US12086009046,1.03,6.77,733,0.0
140US12086009704,0.82,0.0,649,7.79
140US12086009904,1.1,5.08,721,24.09
140US12086010012,0.46,1.65,804,13.93
140US12113010809,4.99,16.5,12,11.47
140US12086005201,0.3,0.0,703,47.26
140US12113010814,0.38,0.0,15,5.52
140US12086011900,0.8,6.22,494,9.02
140US12086013100,0.17,0.0,757,12.71
140US12086014600,0.51,0.0,618,21.98
140US12086017100,0.84,3.67,499,19.06
140US12099006801,0.79,4.35,320,23.67
140US12099007005,0.61,0.0,294,2.04
140US12099007418,0.58,3.19,316,10.56
140US12099007602,0.68,0.0,403,13.73
140US12099007610,0.69,0.0,366,5.55
140US12099007716,0.52,0.0,325,3.0
140US12099007749,0.89,0.0,302,3.71
140US12069030702,2.5,9.9,58,11.92
140US12069030408,0.59,0.0,55,11.87
140US12005001302,1.52,0.0,49,14.47
140US12005002704,0.91,0.0,46,6.3
140US12009062106,0.26,0.0,58,14.86
140US12009062900,0.94,0.0,81,7.63
140US12009064102,0.79,0.0,85,3.5
140US12057013412,0.88,0.0,232,1.21
140US12033000400,0.47,0.0,69,49.13
140US12057014109,2.08,9.07,43,11.81
140US12001002202,4.04,0.0,31,3.94
140US12086010613,1.33,5.67,262,25.45
140US12117021613,0.41,0.0,290,6.49
140US12001001202,0.86,0.0,61,5.46
140US12057011010,0.95,0.0,346,9.05
140US12057011412,1.19,6.57,381,12.93
140US12086000412,0.57,0.0,713,33.22
140US12111980000,2.92,5.81,59,
140US12061050807,1.1,5.78,30,10.15
140US12063210500,2.59,0.0,10,21.81
140US12005000806,2.58,4.58,40,8.22
140US12086009023,0.55,1.52,657,18.28
140US12086010704,2.93,0.0,151,7.11
140US12086000604,0.32,0.0,786,28.17
140US12031014601,2.29,12.03,97,2.0
140US12031015925,0.54,6.13,207,10.38
140US12087971002,12.38,15.51,8,9.28
140US12069030104,5.26,10.2,24,24.22
140US12069030308,0.29,0.0,41,15.84
140US12099005945,0.84,3.81,283,10.28
140US12099006203,0.39,0.0,323,17.85
140US12099006700,0.95,4.56,342,20.02
140US12099007002,0.15,0.0,265,6.79
140US12113010704,0.42,0.0,58,11.28
140US12115000900,1.85,0.0,142,4.29
140US12115001401,2.02,0.0,104,3.7
140US12001001813,2.72,12.5,60,4.27
140US12086008405,0.89,0.0,600,9.91
140US12127090902,1.03,0.0,110,9.82
140US12105014600,2.28,7.17,87,24.04
140US12105015701,0.97,0.0,25,23.64
140US12011061100,0.74,0.0,558,19.98
140US12031011800,0.96,0.0,194,26.48
140US12031014701,1.7,6.15,154,7.09
140US12115002715,0.92,0.0,79,16.12
140US12015020601,0.58,0.0,47,7.36
140US12015030301,0.91,0.0,52,14.31
140US12017451101,6.65,16.41,11,15.91
140US12095013701,0.51,1.86,371,17.14
140US12095014400,0.82,5.66,364,15.82
140US12086980600,2.53,6.79,188,
140US12127080600,0.55,0.0,72,23.05
140US12095016728,0.66,0.0,227,1.55
140US12057004900,0.24,0.0,443,4.68
140US12057005900,0.84,0.0,481,5.85
140US12057006700,0.6,0.0,416,0.57
140US12086001002,0.67,4.06,733,25.94
140US12086001204,0.55,0.0,527,5.58
140US12086001701,0.89,2.8,738,34.6
140US12086002502,0.39,0.0,725,42.04
140US12086003804,0.24,0.0,353,13.96
140US12105012405,0.84,0.0,60,4.99
140US12005000500,7.91,0.0,39,9.37
140US12086005802,0.31,0.0,708,22.86
140US12086006203,0.19,0.0,678,14.81
140US12086006601,0.45,2.33,656,27.25
140US12086006802,0.22,0.0,683,10.38
140US12053040907,0.84,0.0,55,4.43
140US12053041106,0.54,0.0,64,10.43
140US12053041502,1.48,0.0,77,10.96
140US12055960502,1.6,0.0,23,8.75
140US12105012601,0.69,0.0,68,19.98
140US12105014124,2.37,8.13,61,18.88
140US12111381401,1.97,0.0,58,12.02
140US12086007801,1.83,5.99,510,1.53
140US12086008206,0.6,0.0,501,2.37
140US12109021205,6.28,12.76,28,3.5
140US12111381102,2.35,5.25,48,12.24
140US12111381702,4.6,12.34,37,24.53
140US12055961302,3.29,0.0,23,20.75
140US12095016902,0.47,0.0,300,20.18
140US12103026911,0.45,0.0,265,10.94
