HEROP_ID,FIPS,TotPop,TotUnits,Age15_44,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,PovP,UnempP,VacantP,Ovr16P,Ovr18P,Ovr21P,Age15_44P,WhiteE,BlackE,MaleP,FemP,SRatio,SRatio18,SRatio65,HisE,HisP,AmIndE,AsianE,PacIsE,EduHsP,EduNoHsP,SomeCollegeP,ChildrenP
050US18099,18099,39155,14863,16896.0,17.26,67.75,12.46,99.01,0.16,1.53,0.05,0.15,0.0,0.63,8.86,7.86,8.23,73.51,69.62,64.67,43.15,38769.0,61.0,48.68,51.32,94.84,90.2,65.26,600.0,1.53,20.0,58.0,0.0,45.71,32.85,11.01,30.38
050US18101,18101,11001,4087,4851.0,17.72,69.35,10.87,99.35,0.06,0.31,0.15,0.33,0.0,0.11,12.23,9.53,7.19,72.78,68.47,63.48,44.1,10930.0,7.0,49.63,50.37,98.54,94.02,80.39,34.0,0.31,16.0,36.0,0.0,43.05,41.68,7.94,31.53
050US18103,18103,39820,14588,18565.0,19.22,72.48,9.88,95.14,2.73,1.16,0.95,0.38,0.05,0.75,8.42,9.11,6.19,72.29,68.46,62.75,46.62,37886.0,1087.0,49.62,50.38,98.5,95.41,65.43,463.0,1.16,377.0,151.0,21.0,50.11,29.81,12.28,31.54
050US18105,18105,98785,35985,61024.0,34.36,78.81,7.23,94.62,2.6,1.12,0.13,1.13,0.03,1.49,15.03,6.54,5.65,81.65,79.03,63.89,61.77,93472.0,2570.0,49.26,50.74,97.07,94.41,66.07,1104.0,1.12,130.0,1114.0,25.0,29.75,25.27,13.69,20.97
050US18107,18107,35501,13681,15842.0,18.62,66.91,13.03,99.18,0.43,0.36,0.08,0.13,0.0,0.17,6.6,4.83,5.22,75.96,72.04,66.0,44.62,35211.0,154.0,49.26,50.74,97.1,94.55,63.15,129.0,0.36,29.0,45.0,1.0,50.26,28.3,10.55,27.96
050US18109,18109,51999,18196,24083.0,17.45,72.68,8.73,99.7,0.02,0.37,0.08,0.13,0.0,0.07,8.8,6.71,5.69,71.47,67.23,62.17,46.31,51845.0,8.0,49.43,50.57,97.74,94.29,72.05,194.0,0.37,42.0,69.0,0.0,45.73,35.07,9.74,32.77
050US18111,18111,14844,5445,6515.0,16.92,70.32,11.8,99.32,0.07,0.76,0.12,0.26,0.0,0.23,8.95,6.75,7.09,71.63,67.6,62.69,43.89,14743.0,11.0,49.38,50.62,97.55,92.44,69.18,113.0,0.76,18.0,38.0,0.0,46.16,35.24,10.35,32.4
050US18113,18113,35443,13210,15722.0,17.4,70.34,10.77,99.35,0.08,0.98,0.1,0.08,0.0,0.39,8.66,9.47,8.67,72.14,68.41,63.43,44.36,35211.0,28.0,48.88,51.12,95.62,91.3,66.56,346.0,0.98,37.0,28.0,1.0,44.93,36.58,11.14,31.59
050US18115,18115,5114,2048,2217.0,17.56,66.64,13.26,98.81,0.94,0.27,0.04,0.16,0.0,0.06,9.66,9.58,11.18,74.48,70.36,65.55,43.35,5053.0,48.0,49.04,50.96,96.24,90.17,64.96,14.0,0.27,2.0,8.0,0.0,41.39,45.79,4.93,29.64
050US18117,18117,18677,7388,7935.0,16.96,65.74,14.02,98.39,1.22,0.52,0.1,0.13,0.01,0.16,14.79,9.47,9.08,74.87,71.02,65.98,42.49,18376.0,227.0,49.18,50.82,96.79,92.23,73.56,97.0,0.52,19.0,25.0,1.0,40.09,45.78,7.13,28.98
050US18119,18119,15841,6372,6757.0,16.42,66.34,13.72,99.27,0.24,0.39,0.25,0.17,0.0,0.08,12.8,9.34,11.63,74.28,69.91,65.39,42.66,15725.0,38.0,49.76,50.24,99.06,95.52,77.97,61.0,0.39,39.0,27.0,0.0,41.33,42.66,8.97,30.09
050US18121,18121,16372,6547,6824.0,16.32,64.35,15.0,99.38,0.25,0.43,0.16,0.15,0.01,0.06,11.76,6.61,9.06,75.27,71.27,66.47,41.68,16270.0,41.0,49.72,50.28,98.88,92.0,74.48,70.0,0.43,26.0,24.0,1.0,50.36,32.79,8.71,28.73
050US18123,18123,19346,7321,8263.0,18.28,66.38,13.22,99.62,0.06,0.27,0.12,0.13,0.01,0.06,10.56,9.91,7.66,74.34,70.23,64.84,42.71,19272.0,12.0,49.15,50.85,96.65,93.15,76.59,52.0,0.27,24.0,25.0,1.0,38.23,47.98,7.51,29.77
050US18125,18125,13465,5424,5693.0,16.32,64.18,15.47,99.48,0.09,0.56,0.19,0.13,0.01,0.1,9.45,8.62,6.91,76.1,72.39,67.6,42.28,13395.0,12.0,48.35,51.65,93.63,90.0,73.58,76.0,0.56,26.0,17.0,2.0,42.09,43.35,8.25,27.61
050US18127,18127,119816,41282,60009.0,19.83,76.14,6.85,98.36,0.25,2.24,0.14,0.45,0.01,0.8,4.92,6.84,5.17,71.95,68.15,61.8,50.08,117846.0,299.0,49.4,50.6,97.65,94.75,68.89,2689.0,2.24,164.0,534.0,17.0,45.7,25.47,14.11,31.85
050US18129,18129,26414,9753,12263.0,17.87,71.25,10.68,98.39,1.14,0.44,0.14,0.17,0.0,0.16,8.5,5.5,6.95,73.23,69.3,64.14,46.43,25989.0,302.0,49.58,50.42,98.32,95.09,71.53,115.0,0.44,36.0,44.0,0.0,43.05,35.9,11.34,30.7
050US18131,18131,13258,5051,5355.0,16.84,65.46,14.2,99.22,0.43,0.68,0.02,0.12,0.0,0.21,11.35,4.9,7.17,72.85,69.1,64.48,40.39,13155.0,57.0,49.23,50.77,96.97,91.25,70.78,90.0,0.68,2.0,16.0,0.0,44.78,36.85,10.36,30.9
050US18133,18133,29163,10171,14005.0,23.58,68.36,12.29,98.0,1.49,0.49,0.12,0.22,0.01,0.16,8.74,5.97,7.54,77.83,73.82,64.1,48.02,28579.0,434.0,50.03,49.97,100.1,99.25,67.21,142.0,0.49,36.0,65.0,3.0,48.08,29.96,9.86,26.18
050US18135,18135,29997,11486,12939.0,16.75,67.62,12.28,99.28,0.23,0.69,0.12,0.15,0.01,0.22,10.81,9.12,6.76,73.4,69.73,64.88,43.13,29781.0,69.0,48.77,51.23,95.22,90.95,70.4,208.0,0.69,35.0,44.0,2.0,47.99,35.58,8.6,30.27
050US18137,18137,24398,9133,10206.0,16.99,68.0,13.05,99.63,0.03,0.46,0.07,0.19,0.0,0.08,10.66,5.68,10.19,71.81,67.99,63.01,41.83,24308.0,7.0,49.05,50.95,96.28,93.19,75.58,113.0,0.46,17.0,46.0,0.0,42.77,43.5,6.06,32.01
050US18139,18139,19604,7117,8264.0,17.98,67.12,13.03,98.88,0.84,0.33,0.12,0.06,0.02,0.09,11.16,7.47,6.69,72.72,68.42,63.29,42.15,19384.0,164.0,48.65,51.35,94.74,91.22,69.54,65.0,0.33,24.0,11.0,4.0,46.82,37.49,8.19,31.58
050US18141,18141,241617,91101,109325.0,19.62,67.31,12.05,89.43,8.94,1.52,0.21,0.47,0.01,0.93,9.24,7.87,5.38,76.23,72.7,66.07,45.25,216070.0,21604.0,48.38,51.62,93.72,89.97,65.68,3663.0,1.52,512.0,1142.0,36.0,40.03,32.44,12.93,27.3
050US18143,18143,20422,7221,9193.0,17.91,71.49,10.79,99.38,0.01,1.13,0.08,0.21,0.0,0.31,12.98,13.16,6.83,71.33,67.12,62.06,45.02,20296.0,2.0,49.27,50.73,97.1,92.27,76.95,231.0,1.13,17.0,42.0,1.0,36.74,51.44,6.52,32.88
050US18145,18145,39887,14821,17793.0,17.25,69.64,10.98,98.81,0.75,0.37,0.13,0.17,0.02,0.13,7.92,6.92,6.73,72.85,68.91,64.12,44.61,39412.0,301.0,48.53,51.47,94.31,90.81,64.64,149.0,0.37,50.0,67.0,7.0,45.31,36.55,9.6,31.09
050US18147,18147,19361,6915,8621.0,18.41,68.19,13.22,99.03,0.61,0.42,0.12,0.16,0.0,0.07,10.85,7.95,7.2,74.41,70.29,64.79,44.53,19174.0,118.0,50.76,49.24,103.09,102.14,81.17,81.0,0.42,24.0,31.0,0.0,40.84,41.23,9.52,29.71
050US18149,18149,21997,8221,9357.0,17.03,68.31,13.0,99.14,0.15,1.04,0.19,0.16,0.01,0.35,12.47,12.09,9.27,72.05,67.94,63.04,42.54,21808.0,32.0,49.16,50.84,96.68,92.02,78.75,228.0,1.04,42.0,36.0,2.0,37.03,47.39,9.08,32.06
050US18151,18151,24694,9731,11173.0,19.42,68.11,12.18,98.61,0.26,0.49,0.14,0.38,0.01,0.6,9.24,8.16,10.04,75.24,71.63,65.16,45.25,24351.0,65.0,50.43,49.57,101.75,99.49,79.2,122.0,0.49,34.0,94.0,2.0,48.69,28.12,13.44,28.37
050US18153,18153,21107,8703,8411.0,15.15,62.25,16.43,99.65,0.1,0.27,0.12,0.07,0.0,0.05,10.28,7.97,8.68,75.74,72.3,68.11,39.85,21034.0,22.0,47.78,52.22,91.48,86.48,64.52,58.0,0.27,25.0,15.0,0.0,45.85,37.26,9.1,27.7
050US18155,18155,7153,2861,2951.0,16.57,64.73,14.62,99.45,0.2,0.82,0.14,0.17,0.0,0.04,13.91,9.64,10.98,74.56,70.36,65.4,41.26,7114.0,14.0,49.35,50.65,97.43,93.35,86.12,59.0,0.82,10.0,12.0,0.0,38.87,48.99,6.53,29.64
050US18157,18157,121702,43089,70804.0,32.53,76.92,8.16,96.07,1.68,1.14,0.13,1.37,0.03,0.73,11.08,4.77,5.59,79.89,77.04,62.89,58.18,116918.0,2040.0,50.5,49.5,102.0,101.16,62.68,1385.0,1.14,156.0,1663.0,40.0,37.42,23.2,13.85,22.96
050US18159,18159,16819,6443,7369.0,16.71,67.76,12.04,99.43,0.01,0.67,0.15,0.08,0.07,0.27,6.29,8.8,6.98,74.04,70.2,65.53,43.81,16723.0,2.0,48.78,51.22,95.23,90.01,66.12,113.0,0.67,25.0,13.0,11.0,49.78,32.44,9.56,29.8
050US18161,18161,6860,2620,2993.0,17.14,68.83,12.36,99.36,0.31,0.29,0.16,0.15,0.0,0.03,10.95,5.64,8.02,72.74,68.59,63.75,43.63,6816.0,21.0,48.91,51.09,95.72,92.2,67.92,20.0,0.29,11.0,10.0,0.0,43.41,37.8,9.81,31.41
050US18163,18163,167515,67418,74555.0,18.86,64.96,13.73,92.13,7.12,0.46,0.11,0.38,0.01,0.24,10.26,5.96,5.03,77.94,74.51,68.59,44.51,154335.0,11934.0,47.06,52.94,88.9,84.54,59.72,763.0,0.46,191.0,642.0,15.0,39.11,35.78,12.59,25.49
050US18165,18165,18229,7443,7497.0,15.35,63.96,15.71,99.53,0.07,0.41,0.13,0.18,0.01,0.08,10.68,8.51,6.97,75.57,72.06,67.64,41.13,18144.0,13.0,47.89,52.11,91.9,87.82,69.77,74.0,0.41,23.0,33.0,1.0,44.35,39.51,8.36,27.94
050US18167,18167,112385,43012,53119.0,22.47,67.5,13.07,93.25,5.49,0.77,0.17,0.53,0.02,0.54,10.69,6.72,6.36,78.21,74.88,66.35,47.27,104799.0,6170.0,48.16,51.84,92.88,88.83,57.54,862.0,0.77,192.0,598.0,17.0,38.96,31.65,13.13,25.12
050US18169,18169,36640,13298,16580.0,19.87,68.87,12.0,98.67,0.4,0.61,0.4,0.17,0.0,0.35,7.9,6.75,5.35,74.42,70.4,63.77,45.25,36154.0,147.0,48.39,51.61,93.75,89.1,62.11,225.0,0.61,147.0,63.0,1.0,44.84,33.03,10.3,29.6
050US18171,18171,8976,3384,3851.0,16.57,67.39,12.2,99.7,0.03,0.32,0.11,0.09,0.0,0.07,10.06,4.69,8.66,73.42,69.3,64.88,42.9,8949.0,3.0,49.33,50.67,97.36,93.65,76.9,29.0,0.32,10.0,8.0,0.0,47.42,34.98,9.34,30.7
050US18173,18173,41474,14701,19777.0,16.96,74.11,8.63,98.79,0.71,0.36,0.1,0.26,0.01,0.14,6.94,5.16,6.57,71.52,67.45,62.68,47.69,40971.0,295.0,49.4,50.6,97.62,93.71,72.1,151.0,0.36,40.0,108.0,3.0,43.66,28.71,14.04,32.55
050US18175,18175,21932,8402,9488.0,17.52,68.76,12.32,99.72,0.03,0.45,0.06,0.1,0.0,0.09,14.58,11.19,10.07,72.5,68.69,63.46,43.26,21870.0,7.0,49.47,50.53,97.91,91.82,74.21,99.0,0.45,13.0,22.0,0.0,39.13,47.98,6.93,31.31
050US18177,18177,76058,29239,32816.0,17.46,66.55,12.64,94.27,5.07,0.48,0.16,0.26,0.01,0.24,11.21,10.2,6.19,74.63,70.83,65.51,43.15,71697.0,3856.0,47.59,52.41,90.81,85.71,64.39,365.0,0.48,124.0,195.0,6.0,42.25,36.23,11.42,29.17
050US18179,18179,25401,9482,11359.0,17.53,69.68,11.33,99.48,0.02,0.83,0.06,0.09,0.0,0.35,5.3,6.21,6.69,73.11,69.17,64.25,44.72,25268.0,4.0,48.67,51.33,94.81,90.2,66.9,211.0,0.83,16.0,24.0,1.0,48.59,31.02,11.48,30.83
050US18181,18181,23867,9560,9928.0,16.03,65.61,13.65,99.55,0.04,0.44,0.08,0.16,0.02,0.16,7.26,7.08,7.97,74.19,70.63,66.19,41.6,23759.0,10.0,48.7,51.3,94.94,91.26,72.98,104.0,0.44,20.0,37.0,4.0,48.11,33.33,10.03,29.37
050US18183,18183,26215,9675,11551.0,17.25,69.2,11.45,99.46,0.03,0.51,0.17,0.16,0.01,0.17,5.62,8.7,6.3,73.07,69.29,64.36,44.06,26073.0,9.0,48.93,51.07,95.8,92.63,69.45,133.0,0.51,45.0,41.0,3.0,52.4,28.72,11.67,30.71
050US19001,19001,9509,3959,3506.0,14.89,58.53,19.71,99.78,0.01,0.26,0.01,0.05,0.0,0.15,16.93,3.99,8.69,76.87,73.2,68.98,36.87,9488.0,1.0,49.47,50.53,97.9,93.74,72.72,25.0,0.26,1.0,5.0,0.0,46.56,31.43,13.21,26.8
050US19003,19003,5731,2472,2179.0,15.27,58.42,18.79,99.65,0.02,0.26,0.07,0.26,0.0,0.0,14.44,2.84,10.36,77.7,73.6,69.36,38.02,5711.0,1.0,49.66,50.34,98.65,94.2,81.93,15.0,0.26,4.0,15.0,0.0,45.67,30.0,14.43,26.4
050US19005,19005,15108,5704,5890.0,16.91,63.01,17.0,99.62,0.05,0.23,0.05,0.07,0.0,0.21,14.53,6.97,8.57,73.88,69.47,64.9,38.99,15051.0,8.0,49.42,50.58,97.72,94.42,73.11,34.0,0.23,8.0,10.0,0.0,43.16,37.51,9.93,30.53
050US19007,19007,15511,6582,5944.0,15.72,60.56,18.64,98.49,0.66,0.62,0.24,0.27,0.0,0.33,17.32,10.96,8.68,76.13,72.49,67.63,38.32,15277.0,103.0,47.54,52.46,90.62,86.87,68.47,96.0,0.62,38.0,42.0,0.0,39.4,37.99,13.5,27.51
050US19009,19009,8559,3520,3193.0,15.27,59.12,18.62,99.7,0.0,0.28,0.02,0.14,0.0,0.14,13.02,4.17,9.32,76.5,72.42,68.34,37.31,8533.0,0.0,48.59,51.41,94.52,89.95,65.35,24.0,0.28,2.0,12.0,0.0,42.6,36.62,11.79,27.58
050US19011,19011,23649,9087,9873.0,17.15,65.56,14.61,99.62,0.03,0.34,0.12,0.08,0.0,0.15,11.46,4.67,5.79,74.23,69.99,65.23,41.75,23559.0,6.0,48.98,51.02,96.0,92.76,71.72,81.0,0.34,29.0,20.0,0.0,47.59,31.78,12.07,30.01
050US19013,19013,137961,50152,67653.0,22.09,71.98,10.2,92.72,6.23,0.69,0.18,0.47,0.02,0.37,9.25,5.62,3.88,75.36,71.73,64.1,49.04,127923.0,8595.0,48.42,51.58,93.88,89.72,64.28,946.0,0.69,254.0,646.0,33.0,43.45,26.11,15.01,28.27
050US19015,19015,26184,10384,11248.0,17.03,63.6,16.45,99.26,0.19,0.34,0.08,0.28,0.0,0.19,9.15,4.63,6.29,77.55,74.14,69.07,42.96,25989.0,50.0,48.07,51.93,92.57,88.87,62.18,90.0,0.34,22.0,74.0,0.0,43.91,29.43,14.55,25.86
050US19017,19017,24820,8807,11313.0,20.1,69.07,13.14,99.25,0.19,0.33,0.06,0.31,0.01,0.18,7.63,4.47,4.01,74.7,70.74,63.49,45.58,24634.0,46.0,49.18,50.82,96.78,92.93,71.27,82.0,0.33,16.0,77.0,2.0,43.97,28.64,13.51,29.26
050US19019,19019,22900,8112,9771.0,18.24,69.66,12.18,99.34,0.11,0.38,0.09,0.18,0.0,0.28,11.76,5.22,5.42,70.74,66.66,61.33,42.67,22748.0,25.0,49.68,50.32,98.73,95.42,73.72,88.0,0.38,21.0,41.0,0.0,49.22,29.67,11.82,33.34
050US19021,19021,20774,8137,8622.0,19.13,62.24,16.28,99.36,0.04,0.33,0.08,0.12,0.0,0.4,8.38,3.19,5.7,77.68,73.93,67.33,41.5,20641.0,9.0,48.37,51.63,93.7,91.02,68.56,69.0,0.33,16.0,25.0,0.0,43.28,25.59,16.56,26.07
050US19023,19023,17668,6768,6945.0,15.51,62.93,16.46,99.5,0.02,0.23,0.06,0.15,0.01,0.25,9.66,5.04,6.09,74.64,70.85,66.71,39.31,17580.0,4.0,49.29,50.71,97.19,93.6,74.71,41.0,0.23,10.0,27.0,2.0,43.65,37.0,12.1,29.15
050US19025,19025,13542,5503,5052.0,15.68,58.22,19.64,99.59,0.16,0.37,0.06,0.1,0.0,0.1,10.36,3.77,7.09,77.36,73.57,69.22,37.31,13487.0,21.0,47.59,52.41,90.79,86.64,67.02,50.0,0.37,8.0,13.0,0.0,43.31,32.03,15.02,26.43
050US19027,19027,22951,8363,9237.0,18.08,65.62,14.78,99.7,0.01,0.44,0.07,0.17,0.0,0.06,8.81,2.82,5.91,72.48,67.98,62.98,40.25,22881.0,3.0,48.56,51.44,94.42,89.75,66.27,102.0,0.44,16.0,38.0,0.0,41.94,36.79,11.66,32.02
050US19029,19029,16932,7007,6638.0,15.85,60.45,18.81,99.4,0.06,0.23,0.08,0.24,0.02,0.21,11.66,6.16,6.89,76.92,73.3,68.77,39.2,16830.0,10.0,48.26,51.74,93.29,88.98,69.78,39.0,0.23,13.0,41.0,3.0,47.91,29.42,12.78,26.7
050US19031,19031,18635,7183,7852.0,16.43,65.38,14.57,99.25,0.06,0.55,0.11,0.27,0.02,0.28,10.63,3.48,5.74,74.93,70.75,66.4,42.14,18495.0,12.0,49.26,50.74,97.07,94.41,71.62,103.0,0.55,21.0,51.0,4.0,45.09,29.89,14.43,29.25
050US19033,19033,48458,20472,21098.0,18.08,64.25,14.37,98.22,0.49,1.94,0.09,0.28,0.02,0.91,8.66,6.4,8.69,77.71,74.22,68.21,43.54,47595.0,238.0,47.26,52.74,89.59,84.77,63.34,942.0,1.94,42.0,135.0,8.0,40.24,27.51,18.44,25.78
050US19035,19035,16238,6470,6537.0,16.25,62.56,15.63,99.63,0.04,0.23,0.12,0.12,0.0,0.09,10.75,4.01,7.28,76.07,72.05,67.43,40.26,16178.0,7.0,48.9,51.1,95.69,93.18,69.43,38.0,0.23,20.0,19.0,0.0,47.83,25.85,14.61,27.95
050US19037,19037,15437,5701,6440.0,18.23,66.74,14.45,99.66,0.01,0.17,0.06,0.12,0.01,0.13,11.37,6.25,6.0,72.66,68.31,63.2,41.72,15385.0,2.0,49.49,50.51,97.99,95.53,73.35,27.0,0.17,9.0,19.0,2.0,47.5,32.9,11.1,31.69
050US19039,19039,8612,3704,3421.0,15.62,62.31,17.14,99.43,0.05,0.28,0.1,0.15,0.0,0.27,16.38,6.39,9.4,75.98,72.48,68.1,39.72,8563.0,4.0,48.58,51.42,94.49,91.35,75.3,24.0,0.28,9.0,13.0,0.0,46.88,33.26,11.97,27.52
050US19041,19041,19576,7921,8511.0,17.68,66.63,13.65,99.32,0.02,0.23,0.19,0.17,0.01,0.3,9.69,5.07,6.87,75.16,71.54,66.3,43.48,19443.0,4.0,47.99,52.01,92.26,89.27,66.85,46.0,0.23,37.0,33.0,1.0,47.02,24.54,15.69,28.46
050US19043,19043,21098,8069,8378.0,16.98,63.32,16.33,99.47,0.04,0.34,0.14,0.11,0.0,0.24,13.88,5.93,7.21,74.5,70.4,65.74,39.71,20987.0,8.0,49.95,50.05,99.81,96.46,78.96,71.0,0.34,30.0,23.0,0.0,43.26,37.49,10.47,29.6
050US19045,19045,57122,21306,24754.0,17.52,67.26,12.92,98.28,0.96,0.52,0.17,0.33,0.01,0.25,7.66,4.79,4.51,74.1,70.2,64.88,43.34,56137.0,551.0,48.68,51.32,94.86,90.15,66.88,297.0,0.52,99.0,190.0,4.0,45.24,29.36,14.6,29.8
050US19047,19047,18935,7090,7889.0,17.76,65.94,14.05,99.1,0.05,0.58,0.07,0.25,0.03,0.5,12.3,4.1,6.05,73.65,69.36,64.33,41.66,18764.0,9.0,49.36,50.64,97.49,95.66,71.28,110.0,0.58,14.0,47.0,6.0,46.81,35.34,9.28,30.64
050US19049,19049,29513,11544,12905.0,15.8,67.94,12.99,99.36,0.19,0.65,0.06,0.23,0.0,0.15,7.17,4.97,7.42,73.92,70.17,65.85,43.73,29325.0,56.0,48.63,51.37,94.65,90.17,65.69,192.0,0.65,19.0,69.0,1.0,48.53,24.31,13.87,29.83
050US19051,19051,9104,3543,3601.0,16.62,62.64,17.14,99.52,0.18,0.3,0.05,0.03,0.01,0.21,22.03,6.5,7.48,75.31,71.22,66.45,39.55,9060.0,16.0,49.51,50.49,98.04,93.32,73.53,27.0,0.3,5.0,3.0,1.0,44.69,36.35,11.79,28.78
050US19053,19053,9794,3953,4252.0,22.18,63.12,18.33,98.62,0.28,0.81,0.15,0.38,0.11,0.46,19.47,5.93,12.52,78.76,75.75,65.43,43.41,9659.0,27.0,48.2,51.8,93.06,89.6,73.1,79.0,0.81,15.0,37.0,11.0,39.9,35.59,10.68,24.25
050US19055,19055,18933,6525,7905.0,19.01,68.59,12.52,99.7,0.02,0.31,0.06,0.08,0.0,0.14,13.36,4.02,4.69,70.94,66.17,60.78,41.75,18877.0,3.0,49.18,50.82,96.79,95.44,68.56,58.0,0.31,11.0,15.0,0.0,46.96,34.18,10.73,33.83
050US19057,19057,46203,18413,19807.0,16.62,65.66,14.09,96.94,2.21,1.01,0.14,0.26,0.01,0.45,8.37,6.25,5.77,75.43,71.71,66.74,42.87,44790.0,1021.0,47.98,52.02,92.24,87.07,60.02,465.0,1.01,63.0,118.0,4.0,44.59,29.31,14.57,28.29
050US19059,19059,15629,7219,6251.0,14.78,61.61,16.24,99.58,0.03,0.27,0.13,0.08,0.01,0.18,8.55,6.08,16.43,76.67,73.28,69.34,40.0,15563.0,4.0,48.51,51.49,94.22,90.53,75.64,42.0,0.27,20.0,12.0,2.0,44.47,25.13,16.74,26.72
050US19061,19061,93745,31426,43227.0,20.87,71.43,11.1,99.22,0.25,0.49,0.06,0.23,0.02,0.21,8.28,5.87,4.47,72.51,68.05,61.46,46.11,93015.0,237.0,48.35,51.65,93.6,88.79,55.74,458.0,0.49,58.0,219.0,17.0,42.72,31.41,10.88,31.95
050US19063,19063,13336,5199,5562.0,17.94,65.14,14.75,99.27,0.1,0.32,0.09,0.23,0.0,0.31,12.67,5.86,6.83,74.68,71.09,65.21,41.71,13238.0,13.0,48.79,51.21,95.26,90.74,66.41,43.0,0.32,12.0,31.0,0.0,40.07,30.2,18.98,28.91
050US19065,19065,25488,9715,10345.0,17.93,63.78,16.3,99.24,0.17,0.83,0.04,0.22,0.0,0.33,10.85,4.73,6.4,74.93,70.72,65.27,40.59,25294.0,44.0,49.26,50.74,97.08,93.83,71.87,212.0,0.83,9.0,57.0,0.0,44.8,32.16,11.78,29.28
050US19067,19067,19597,7563,7903.0,15.8,63.82,15.42,99.67,0.02,0.49,0.02,0.15,0.0,0.15,9.16,5.43,6.33,74.54,70.64,65.99,40.33,19532.0,4.0,48.11,51.89,92.71,88.16,64.15,97.0,0.49,3.0,29.0,0.0,45.54,29.57,13.37,29.36
050US19069,19069,13036,5421,5140.0,15.1,60.95,17.23,99.23,0.05,0.91,0.02,0.14,0.0,0.56,12.13,4.17,7.58,76.9,73.15,69.08,39.43,12935.0,7.0,48.8,51.2,95.33,91.45,72.5,118.0,0.91,3.0,18.0,0.0,42.18,31.23,16.36,26.85
050US19071,19071,9401,4000,3501.0,14.33,59.25,18.48,99.28,0.05,0.54,0.28,0.11,0.01,0.28,16.64,3.47,10.3,76.4,72.78,68.82,37.24,9333.0,5.0,48.31,51.69,93.48,89.42,68.97,51.0,0.54,26.0,10.0,1.0,46.72,30.94,11.88,27.22
050US19073,19073,12119,4987,4598.0,15.15,59.63,19.09,99.38,0.03,0.2,0.07,0.36,0.01,0.14,13.11,5.31,6.12,76.52,72.66,68.4,37.94,12044.0,4.0,48.27,51.73,93.32,88.32,67.44,24.0,0.2,9.0,44.0,1.0,45.93,28.57,14.67,27.34
050US19075,19075,14366,5470,5865.0,15.56,63.55,15.61,99.71,0.01,0.24,0.03,0.13,0.0,0.13,6.32,3.38,4.42,75.21,71.45,67.21,40.83,14325.0,1.0,48.95,51.05,95.88,91.06,65.83,35.0,0.24,4.0,18.0,0.0,45.44,29.72,14.88,28.55
050US19077,19077,11983,5175,4343.0,13.84,57.59,19.81,99.78,0.03,0.17,0.05,0.13,0.0,0.02,14.86,5.9,11.65,77.09,73.27,69.38,36.24,11957.0,3.0,47.93,52.07,92.04,90.0,70.55,20.0,0.17,6.0,15.0,0.0,48.2,34.04,10.57,26.73
050US19079,19079,17862,7128,7249.0,16.45,62.38,15.36,99.36,0.06,0.53,0.1,0.26,0.0,0.22,9.43,4.9,7.08,76.34,72.5,67.62,40.58,17748.0,10.0,49.01,50.99,96.11,92.68,69.7,95.0,0.53,18.0,47.0,0.0,45.76,27.13,15.9,27.5
050US19081,19081,13833,5365,5649.0,16.16,64.61,15.41,99.57,0.04,0.68,0.05,0.12,0.01,0.22,8.23,9.37,6.77,74.45,70.69,66.36,40.84,13773.0,6.0,49.26,50.74,97.08,93.38,67.14,94.0,0.68,7.0,16.0,1.0,44.93,30.06,15.8,29.31
050US19083,19083,21776,8778,8976.0,18.22,61.92,17.24,99.12,0.28,0.39,0.12,0.23,0.0,0.24,10.52,5.27,7.03,77.36,73.03,66.97,41.22,21585.0,60.0,48.87,51.13,95.58,89.65,63.43,84.0,0.39,26.0,51.0,1.0,38.41,31.87,18.76,26.97
050US19085,19085,16348,6340,6362.0,16.54,62.17,17.23,99.67,0.05,0.16,0.15,0.07,0.0,0.06,15.62,5.16,6.04,74.83,70.85,66.03,38.92,16294.0,8.0,48.57,51.43,94.46,89.89,70.36,26.0,0.16,25.0,11.0,0.0,50.35,30.43,11.06,29.15
050US19087,19087,18890,7204,8338.0,18.25,65.89,15.29,98.32,0.66,0.53,0.12,0.46,0.0,0.43,8.17,6.58,6.9,76.41,72.88,67.24,44.14,18573.0,125.0,48.13,51.87,92.77,90.13,65.79,100.0,0.53,23.0,87.0,0.0,42.32,29.48,15.69,27.12
050US19089,19089,11114,4269,4120.0,16.17,59.64,19.18,99.73,0.03,0.13,0.03,0.16,0.0,0.05,14.85,5.37,6.02,75.54,71.34,66.56,37.07,11084.0,3.0,49.06,50.94,96.29,95.15,73.33,14.0,0.13,3.0,18.0,0.0,42.3,40.08,9.88,28.66
050US19091,19091,12246,5006,4741.0,15.87,60.41,16.48,99.53,0.09,0.43,0.06,0.11,0.0,0.21,8.43,5.32,7.71,76.41,72.51,68.33,38.71,12189.0,11.0,48.91,51.09,95.72,93.17,73.37,53.0,0.43,7.0,13.0,0.0,44.72,29.69,15.97,27.49
050US19093,19093,8908,3617,3312.0,15.07,59.15,18.2,99.89,0.01,0.07,0.03,0.02,0.0,0.04,14.25,2.98,6.86,76.45,72.78,68.66,37.18,8898.0,1.0,49.39,50.61,97.6,92.66,70.45,6.0,0.07,3.0,2.0,0.0,44.55,32.89,11.71,27.22
