HEROP_ID,FIPS,RxCtTmDr,RxAvTmDr,RxTmDrP,NoIntP,OdMortRt,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp
050US13031,13031,11.0,6.23,0.92,17.94,8.5,1011.58,386.63,573,219
050US39123,39123,11.0,11.45,0.85,14.04,21.4,452.56,172.8,110,42
050US40101,40101,16.0,7.0,1.0,23.45,26.3,1791.54,590.83,752,248
050US27069,27069,2.0,0.0,1.0,17.96,7.8,,,,
050US27107,27107,2.0,10.23,0.67,25.05,8.7,860.96,751.38,220,192
050US27145,27145,29.0,5.05,1.0,12.75,10.1,366.42,271.68,379,281
050US28049,28049,63.0,4.51,0.98,19.04,9.8,741.89,170.95,1124,259
050US29171,29171,2.0,3.02,1.0,27.69,11.0,713.48,413.07,19,11
050US30075,30075,1.0,0.0,1.0,10.85,10.9,,,,
050US32011,32011,0.0,90.71,0.0,15.25,18.3,597.27,,7,
050US34033,34033,25.0,4.61,1.0,16.19,53.9,714.74,,294,
050US36113,36113,18.0,5.37,0.95,13.69,11.1,677.65,373.79,281,155
050US37031,37031,39.0,6.96,1.0,12.24,29.8,664.47,388.01,274,160
050US37113,37113,8.0,9.58,0.89,21.19,24.4,393.66,254.44,82,53
050US38035,38035,17.0,6.8,0.94,12.96,8.2,390.05,280.6,196,141
050US39055,39055,21.0,8.25,1.0,16.42,20.9,148.49,30.72,87,18
050US46023,46023,3.0,0.0,1.0,27.23,6.8,900.73,1073.21,47,56
050US47093,47093,112.0,3.36,1.0,13.95,46.7,765.02,316.53,2429,1005
050US01071,1071,11.0,4.49,1.0,25.21,11.1,689.32,683.27,228,226
050US13019,13019,6.0,15.22,1.0,31.86,12.7,915.21,371.27,106,43
050US48061,48061,87.0,3.76,1.0,29.83,6.3,606.87,297.28,1578,773
050US48185,48185,4.0,20.62,0.67,23.94,14.4,839.15,403.23,154,74
050US48239,48239,3.0,14.14,1.0,24.34,12.0,2289.91,1044.91,206,94
050US06011,6011,4.0,11.2,0.8,17.46,15.2,445.58,241.05,61,33
050US16029,16029,2.0,0.0,1.0,10.05,13.4,,,,
050US01021,1021,9.0,7.7,1.0,27.34,18.7,854.1,710.59,244,203
050US01027,1027,3.0,14.34,0.75,26.11,12.2,628.23,605.79,56,54
050US01029,1029,4.0,16.94,1.0,31.97,13.9,747.81,596.08,69,55
050US04023,4023,10.0,4.52,1.0,22.99,14.2,,,,
050US01093,1093,8.0,10.0,1.0,29.17,8.6,1357.49,1352.02,248,247
050US05053,5053,4.0,9.39,1.0,21.23,14.1,,,,
050US01103,1103,27.0,4.63,1.0,20.1,15.7,902.13,622.29,706,487
050US01133,1133,6.0,6.68,0.86,29.49,13.8,1339.07,1017.97,196,149
050US02070,2070,,,,22.49,18.1,361.45,,1782,
050US02110,2110,6.0,3.39,1.0,6.85,21.6,361.45,,1782,
050US02150,2150,4.0,42.87,0.8,13.24,15.4,361.45,,1782,
050US02220,2220,2.0,0.0,1.0,13.0,16.6,361.45,,1782,
050US02261,2261,2.0,114.78,0.67,17.0,,361.45,,1782,
050US48389,48389,4.0,13.79,0.8,34.88,17.3,802.01,570.1,83,59
050US49017,49017,0.0,108.41,0.0,14.77,18.6,407.33,169.72,12,5
050US51093,51093,8.0,7.07,1.0,18.96,13.9,,,,
050US51171,51171,8.0,18.26,0.89,21.73,24.1,,,,
050US53021,53021,11.0,11.03,0.85,12.06,8.9,363.79,190.95,221,116
050US53055,53055,4.0,9.36,0.8,8.56,17.7,121.73,71.01,12,7
050US05069,5069,24.0,5.88,1.0,33.05,12.7,,,,
050US05107,5107,5.0,9.46,0.83,32.26,8.3,,,,
050US06041,6041,54.0,4.19,0.96,6.26,17.0,156.84,30.87,254,50
050US06077,6077,139.0,3.06,1.0,14.35,16.8,547.12,159.54,2747,801
050US08001,8001,97.0,3.5,1.0,12.56,,488.6,225.62,1713,791
050US01059,1059,9.0,10.49,1.0,33.32,16.6,764.81,749.81,153,150
050US01097,1097,115.0,4.27,1.0,21.5,13.2,952.92,443.3,2543,1183
050US48283,48283,1.0,0.0,1.0,42.31,10.0,1237.99,704.38,58,33
050US48401,48401,11.0,10.06,0.85,28.16,11.8,577.32,328.63,195,111
050US48459,48459,7.0,13.62,1.0,17.66,13.7,1372.3,529.94,347,134
050US49037,49037,1.0,72.71,0.25,42.4,14.6,311.01,255.47,28,23
050US51027,51027,6.0,12.54,0.86,32.19,41.4,,,,
050US51101,51101,4.0,18.58,1.0,21.77,18.1,,,,
050US51147,51147,5.0,8.09,1.0,28.3,9.4,,,,
050US51191,51191,13.0,6.03,1.0,21.31,18.6,,,,
050US54003,54003,14.0,3.54,1.0,12.6,48.4,387.28,,495,
050US54041,54041,5.0,7.99,1.0,26.5,20.5,848.74,,518,
050US42017,42017,143.0,2.1,1.0,9.04,34.1,299.3,125.27,1252,524
050US05043,5043,5.0,9.55,1.0,24.21,13.7,,,,
050US05049,5049,2.0,0.0,1.0,27.71,21.2,,,,
050US02020,2020,54.0,3.82,0.98,7.47,19.3,361.45,,1782,
050US04021,4021,70.0,11.08,0.93,12.3,18.0,,,,
050US13113,13113,20.0,3.88,1.0,7.32,14.5,487.37,169.11,366,127
050US13151,13151,25.0,5.14,1.0,7.44,13.6,500.28,293.22,807,473
050US13191,13191,4.0,15.1,0.8,21.63,17.4,1019.03,509.52,68,34
050US23027,23027,8.0,15.9,1.0,15.98,16.9,199.97,69.38,49,17
050US24027,24027,55.0,2.24,1.0,4.45,14.0,186.49,48.45,408,106
050US05135,5135,4.0,6.28,1.0,29.94,19.4,,,,
050US09005,9005,51.0,5.42,1.0,10.56,38.6,367.09,,8751,
050US09013,9013,29.0,5.34,1.0,8.4,22.2,367.09,,8751,
050US12115,12115,95.0,2.0,1.0,10.92,24.4,689.71,202.24,1521,446
050US05101,5101,1.0,21.9,0.5,34.81,20.5,,,,
050US05105,5105,2.0,20.63,0.67,30.1,14.1,,,,
050US05115,5115,11.0,5.0,1.0,21.48,12.7,,,,
050US05005,5005,9.0,10.03,1.0,18.69,19.4,,,,
050US05009,5009,7.0,8.47,1.0,16.56,17.2,,,,
050US08021,8021,1.0,15.4,0.5,28.02,36.8,647.47,334.9,29,15
050US08039,8039,4.0,27.1,0.57,6.68,14.5,135.13,52.88,23,9
050US08059,8059,137.0,4.2,0.99,7.13,,512.2,260.81,2013,1025
050US01037,1037,2.0,17.54,0.67,27.21,12.0,915.33,457.67,60,30
050US08073,8073,1.0,24.36,0.5,17.13,13.6,1589.44,808.19,59,30
050US08101,8101,54.0,6.55,0.98,19.51,33.7,882.27,504.7,930,532
050US08121,8121,0.0,59.44,0.0,16.0,10.2,550.96,241.05,16,7
050US08125,8125,2.0,0.0,1.0,19.02,6.4,423.87,237.37,25,14
050US05077,5077,4.0,16.36,1.0,39.02,13.2,,,,
050US01017,1017,9.0,6.26,1.0,28.07,13.5,857.39,547.27,188,120
050US05129,5129,2.0,17.77,0.67,31.95,15.7,,,,
050US13063,13063,50.0,4.04,1.0,14.98,8.6,722.21,206.42,1438,411
050US13159,13159,3.0,14.45,1.0,23.54,13.7,777.32,328.44,71,30
050US06031,6031,25.0,7.15,0.93,16.59,15.1,1005.02,360.55,1023,367
050US06035,6035,6.0,27.91,0.67,18.37,38.4,397.33,173.3,94,41
050US06075,6075,196.0,1.55,0.99,9.84,45.1,124.04,23.53,796,151
050US08003,8003,4.0,10.24,1.0,20.48,25.2,1387.33,928.01,148,99
050US08015,8015,5.0,5.67,1.0,14.49,22.6,298.36,140.89,36,17
050US13003,13003,3.0,5.75,1.0,31.6,16.3,1125.7,318.95,60,17
050US12035,12035,21.0,5.92,1.0,12.38,23.8,456.12,157.83,289,100
050US12059,12059,3.0,18.08,0.75,22.79,19.5,1607.1,783.56,201,98
050US12087,12087,30.0,6.68,0.97,11.42,36.0,775.82,384.09,406,201
050US12109,12109,41.0,5.77,1.0,7.99,12.5,602.42,229.44,982,374
050US12111,12111,45.0,3.76,1.0,11.99,22.5,1024.29,322.56,1972,621
050US05149,5149,6.0,7.28,1.0,26.91,13.4,,,,
050US06021,6021,5.0,11.48,0.83,24.08,22.2,478.76,200.41,86,36
050US06025,6025,28.0,9.66,0.9,19.2,17.0,313.78,118.99,356,135
050US06061,6061,83.0,4.34,0.98,7.81,16.0,279.7,111.88,700,280
050US06109,6109,10.0,11.83,0.91,14.73,27.7,804.27,222.39,264,73
050US13117,13117,45.0,5.19,1.0,5.1,12.6,240.42,96.29,392,157
050US13169,13169,6.0,9.71,1.0,18.05,13.6,1212.62,459.58,219,83
050US13197,13197,2.0,11.56,1.0,34.83,8.8,764.98,276.24,36,13
050US17067,17067,7.0,13.09,1.0,22.78,9.0,677.01,535.97,72,57
050US17183,17183,23.0,7.87,0.96,20.56,27.9,991.18,509.81,453,233
050US13059,13059,30.0,2.72,1.0,13.86,14.3,646.61,222.86,618,213
050US13069,13069,9.0,4.57,1.0,28.79,17.8,803.97,301.04,227,85
050US13083,13083,4.0,11.14,1.0,21.23,19.8,990.38,380.92,104,40
050US17053,17053,5.0,11.33,1.0,17.54,12.6,435.35,164.73,37,14
050US13145,13145,5.0,11.26,1.0,12.63,13.7,640.23,233.23,140,51
050US13023,13023,3.0,3.38,1.0,26.1,11.8,898.63,287.56,75,24
050US13037,13037,2.0,9.32,1.0,32.95,7.0,811.56,177.53,32,7
050US13053,13053,5.0,19.72,1.0,19.96,10.8,,,,
050US17073,17073,12.0,8.34,0.92,18.97,12.1,698.52,406.65,213,124
050US17097,17097,154.0,3.23,1.0,8.15,13.3,214.18,120.91,1015,573
050US17059,17059,2.0,13.43,1.0,28.87,20.7,736.28,301.2,22,9
050US17063,17063,10.0,6.48,1.0,11.63,27.0,224.4,163.2,77,56
050US13093,13093,3.0,6.89,1.0,36.99,7.0,1771.65,629.92,135,48
050US16051,16051,3.0,12.79,0.75,9.44,8.6,,,,
050US16065,16065,6.0,4.88,1.0,4.55,4.7,,,,
050US13111,13111,5.0,10.83,1.0,14.57,22.3,785.08,217.3,112,31
050US13243,13243,2.0,0.0,1.0,23.58,6.7,1636.32,448.67,62,17
050US13257,13257,5.0,4.26,1.0,25.81,19.7,987.85,325.19,161,53
050US17011,17011,9.0,9.29,0.9,17.91,15.0,485.32,279.43,99,57
050US17015,17015,6.0,7.9,1.0,16.67,10.9,301.61,228.81,29,22
050US18099,18099,12.0,8.22,1.0,24.91,14.6,937.95,570.47,268,163
050US18101,18101,2.0,17.96,0.67,25.75,14.8,667.21,162.73,41,10
050US13287,13287,2.0,6.04,1.0,36.07,10.7,1363.38,321.91,72,17
050US13295,13295,13.0,6.95,1.0,19.35,20.7,1120.99,460.9,484,199
050US15003,15003,,,,10.51,18.6,328.65,,3037,
050US16009,16009,1.0,27.0,0.5,21.56,17.6,,,,
050US18003,18003,96.0,3.92,1.0,13.04,27.9,740.73,290.65,1812,711
050US17149,17149,4.0,16.11,0.8,23.4,13.1,1100.86,733.9,99,66
050US17159,17159,5.0,7.15,1.0,17.92,10.9,633.57,415.45,61,40
050US17107,17107,8.0,5.83,1.0,18.43,14.0,912.82,366.22,167,67
050US17115,17115,34.0,3.99,1.0,18.72,20.0,1295.49,661.73,834,426
050US17121,17121,10.0,10.98,0.83,18.16,28.3,800.24,540.7,185,125
050US17131,17131,4.0,9.83,1.0,15.91,11.5,471.41,184.46,46,18
050US17135,17135,8.0,3.91,1.0,21.04,21.2,805.06,533.01,145,96
050US17145,17145,6.0,9.33,1.0,21.08,16.0,408.52,328.28,56,45
050US13233,13233,7.0,5.75,1.0,21.23,24.1,797.41,271.93,217,74
050US13239,13239,1.0,12.41,1.0,38.95,10.1,1387.76,653.06,17,8
050US18031,18031,5.0,17.16,0.83,19.92,24.7,1358.76,744.93,228,125
050US18037,18037,7.0,5.77,1.0,16.07,9.1,410.54,150.29,112,41
050US18041,18041,7.0,5.63,1.0,25.31,67.9,1381.39,834.3,202,122
050US18055,18055,9.0,6.48,1.0,25.26,17.8,735.07,251.88,143,49
050US18065,18065,13.0,5.01,1.0,20.48,27.7,836.18,376.92,264,119
050US18075,18075,7.0,11.62,1.0,21.79,30.9,1678.12,879.02,210,110
050US18085,18085,19.0,9.97,1.0,15.36,14.7,571.66,184.03,292,94
050US18091,18091,29.0,6.25,1.0,18.36,24.2,559.89,191.72,403,138
050US18109,18109,13.0,8.18,1.0,14.78,30.8,471.91,159.46,219,74
050US16019,16019,20.0,4.02,0.95,8.61,23.2,,,,
050US16021,16021,1.0,16.12,0.5,20.98,18.4,,,,
050US16045,16045,3.0,7.02,1.0,16.07,19.0,,,,
050US17029,17029,12.0,6.2,1.0,16.21,13.3,880.18,405.76,282,130
050US18181,18181,8.0,13.36,1.0,16.05,18.8,466.36,119.92,70,18
050US19007,19007,5.0,11.06,1.0,25.89,15.3,622.49,456.49,45,33
050US19017,19017,7.0,12.08,0.88,13.32,7.7,206.89,213.36,32,33
050US19025,19025,3.0,13.56,0.75,16.55,7.3,219.82,118.36,13,7
050US18095,18095,37.0,4.74,1.0,17.25,40.3,1612.07,645.55,1341,537
050US18097,18097,224.0,2.18,1.0,17.56,38.7,964.79,347.43,6262,2255
050US17173,17173,5.0,14.93,0.83,24.44,13.2,376.12,219.4,48,28
050US17177,17177,13.0,8.66,1.0,18.48,17.4,698.44,455.67,187,122
050US16075,16075,4.0,5.13,1.0,14.29,17.1,,,,
050US17005,17005,3.0,15.64,0.75,19.97,16.2,689.17,353.42,78,40
050US19103,19103,24.0,1.91,1.0,8.12,7.1,224.1,122.66,243,133
050US19117,19117,4.0,7.41,1.0,20.56,12.1,,,,
050US19127,19127,10.0,7.28,1.0,19.46,6.2,731.39,563.86,179,138
050US19131,19131,3.0,0.0,1.0,16.79,4.9,176.4,112.25,11,7
050US20105,20105,1.0,0.0,1.0,23.48,7.8,479.62,239.81,8,4
050US20109,20109,1.0,0.0,1.0,17.0,10.6,,,,
050US20111,20111,8.0,7.87,1.0,14.12,9.0,844.22,433.77,181,93
050US20113,20113,7.0,7.93,1.0,14.36,8.8,297.49,212.49,56,40
050US19135,19135,3.0,8.68,1.0,19.55,8.4,301.92,129.39,14,6
050US19041,19041,4.0,10.44,1.0,15.31,5.6,284.03,273.89,28,27
050US18017,18017,11.0,9.95,1.0,20.25,13.1,1132.3,474.56,272,114
050US20049,20049,0.0,47.11,0.0,25.62,19.3,466.93,,6,
050US20057,20057,7.0,5.33,1.0,19.3,6.1,1120.15,676.66,245,148
050US18115,18115,2.0,6.12,1.0,21.6,27.5,1087.25,353.36,40,13
050US18119,18119,4.0,16.36,0.8,24.23,19.3,466.05,244.12,63,33
050US18121,18121,4.0,14.78,1.0,30.08,13.4,590.35,400.24,59,40
050US20091,20091,130.0,2.19,1.0,5.51,11.2,230.34,145.16,914,576
050US20097,20097,1.0,0.0,1.0,22.74,9.2,419.29,279.52,6,4
050US20101,20101,1.0,0.0,1.0,10.96,6.4,,,,
050US19049,19049,15.0,6.83,1.0,8.15,6.8,164.02,95.55,103,60
050US18133,18133,7.0,9.21,1.0,17.51,12.4,291.05,125.31,72,31
050US18157,18157,37.0,3.54,1.0,9.99,21.0,598.24,224.25,795,298
050US18111,18111,4.0,12.42,1.0,15.27,21.4,533.06,204.15,47,18
050US17021,17021,9.0,9.33,0.9,19.06,13.8,659.62,411.13,146,91
050US19159,19159,2.0,11.92,1.0,21.61,9.5,475.67,365.9,13,10
050US19165,19165,4.0,5.53,1.0,18.83,7.7,186.11,214.75,13,15
050US20063,20063,1.0,25.11,0.5,20.38,6.9,,,,
050US20073,20073,2.0,23.13,0.67,30.01,18.1,1125.54,404.04,39,14
050US20077,20077,3.0,9.28,1.0,22.12,18.0,511.35,223.71,16,7
050US20085,20085,3.0,14.06,1.0,17.27,11.0,726.18,676.1,58,54
050US19169,19169,20.0,3.72,1.0,7.04,6.5,170.33,104.4,124,76
050US19189,19189,3.0,9.86,1.0,18.2,5.3,198.47,137.4,13,9
050US20001,20001,5.0,8.08,1.0,22.15,16.3,401.03,129.37,31,10
050US20009,20009,8.0,8.68,1.0,17.92,9.2,552.13,372.37,86,58
050US20015,20015,13.0,6.79,1.0,15.71,13.0,271.13,152.94,117,66
050US20025,20025,1.0,0.0,1.0,23.14,9.6,1176.47,756.3,14,9
050US20029,20029,3.0,15.83,0.75,20.09,7.6,530.94,329.55,29,18
050US20043,20043,3.0,9.32,1.0,24.79,8.6,251.1,83.7,12,4
050US40045,40045,1.0,15.34,0.5,25.15,14.5,359.39,,8,
050US48309,48309,50.0,5.98,0.98,16.92,10.8,1759.95,839.09,2970,1416
050US48337,48337,6.0,9.69,1.0,25.47,19.2,990.27,482.44,117,57
050US48355,48355,82.0,3.2,1.0,16.5,14.3,1025.55,500.63,2364,1154
050US51720,51720,1.0,0.0,1.0,19.41,31.9,,,,
050US51740,51740,31.0,3.05,1.0,17.35,31.4,,,,
050US18143,18143,5.0,5.85,1.0,28.94,44.3,1196.88,544.61,189,86
050US18171,18171,2.0,15.38,1.0,15.58,16.4,362.87,267.38,19,14
050US18177,18177,17.0,7.59,1.0,20.52,62.5,1094.5,336.03,456,140
050US19097,19097,6.0,7.35,1.0,18.78,13.3,284.28,175.59,34,21
050US19141,19141,4.0,4.84,1.0,16.99,3.9,190.07,166.31,16,14
050US19055,19055,4.0,14.94,1.0,16.14,6.2,392.23,280.16,42,30
050US19073,19073,4.0,9.79,1.0,14.63,8.3,383.88,364.68,20,19
050US19079,19079,5.0,3.43,1.0,19.83,6.9,163.88,131.1,15,12
050US40041,40041,9.0,10.6,1.0,26.7,17.1,1326.19,556.42,317,133
050US46111,46111,0.0,36.68,0.0,15.25,5.9,,,,
050US51810,51810,100.0,2.53,1.0,7.91,11.6,,,,
050US20087,20087,4.0,7.24,1.0,15.23,10.3,291.42,162.85,34,19
050US20089,20089,1.0,18.22,0.5,23.7,7.1,381.44,381.44,6,6
050US46109,46109,3.0,20.75,0.75,21.43,11.1,2108.75,1917.04,121,110
050US46121,46121,1.0,20.32,0.5,52.44,15.8,,,,
050US53051,53051,3.0,31.41,0.6,21.93,23.5,274.58,52.3,21,4
050US53059,53059,3.0,31.31,0.6,17.17,17.5,409.02,145.14,31,11
050US54011,54011,29.0,3.0,1.0,21.56,97.2,621.32,,936,
050US23011,23011,30.0,7.1,0.97,14.77,31.6,361.66,175.12,285,138
050US24019,24019,8.0,13.59,0.8,20.05,33.8,1331.44,506.25,263,100
050US38103,38103,1.0,18.35,0.5,17.81,5.2,409.29,420.35,37,38
050US30101,30101,0.0,51.22,0.0,17.84,13.3,,,,
050US31003,31003,3.0,5.93,1.0,19.9,4.4,223.21,111.61,8,4
050US48275,48275,2.0,14.57,1.0,21.75,9.7,1130.52,359.71,22,7
050US31029,31029,1.0,0.0,1.0,15.72,6.5,,,,
050US24025,24025,57.0,3.76,1.0,9.43,38.8,439.08,198.09,747,337
050US24035,24035,14.0,10.82,1.0,9.94,30.4,411.39,183.54,130,58
050US25009,25009,163.0,2.15,1.0,11.74,36.7,215.16,88.56,1137,468
050US26015,26015,11.0,10.78,1.0,16.47,14.0,440.17,,173,
050US38045,38045,2.0,0.0,1.0,20.97,4.9,,,,
050US38051,38051,1.0,0.0,1.0,26.49,5.5,,,,
050US38095,38095,1.0,0.0,1.0,31.66,9.1,409.29,420.35,37,38
050US38101,38101,12.0,7.44,0.92,10.06,12.6,409.35,314.05,189,145
050US25003,25003,38.0,7.53,0.97,13.93,38.3,260.05,51.52,212,42
050US25011,25011,18.0,6.95,1.0,14.34,24.9,262.04,46.63,118,21
050US25021,25021,130.0,1.85,1.0,7.68,20.8,73.94,29.24,354,140
050US26159,26159,16.0,7.53,1.0,18.46,23.1,697.66,,330,
050US26165,26165,8.0,5.46,1.0,21.58,23.8,671.72,,139,
050US40151,40151,2.0,15.48,0.67,19.08,14.6,370.11,176.24,21,10
050US42073,42073,28.0,4.33,1.0,18.67,36.5,408.92,156.41,217,83
050US42083,42083,12.0,5.01,1.0,19.41,15.2,704.2,442.53,183,115
050US48441,48441,38.0,3.41,1.0,20.52,11.3,1867.15,1060.41,1715,974
050US48451,48451,25.0,4.58,1.0,17.37,10.7,1451.62,797.02,1111,610
050US55123,55123,7.0,9.8,1.0,23.21,9.0,209.76,,38,
050US47115,47115,6.0,5.21,1.0,25.02,26.0,771.99,286.74,140,52
050US47125,47125,39.0,3.41,1.0,10.3,31.6,348.74,98.96,511,145
050US51153,51153,82.0,3.27,0.99,4.03,13.5,,,,
050US46015,46015,1.0,17.74,0.5,20.53,9.3,563.03,469.19,18,15
050US46035,46035,4.0,5.63,1.0,14.12,5.4,900.38,581.16,110,71
050US46039,46039,2.0,4.63,1.0,18.24,6.0,278.33,198.81,7,5
050US46049,46049,1.0,0.0,1.0,23.02,6.2,,,,
050US51075,51075,5.0,13.35,1.0,13.85,14.0,,,,
050US45001,45001,6.0,10.4,1.0,26.08,13.4,767.3,198.44,116,30
050US48045,48045,1.0,0.0,1.0,21.93,11.3,,,,
050US51181,51181,1.0,25.61,0.5,29.34,14.4,,,,
050US29005,29005,2.0,0.0,1.0,19.95,7.3,291.73,421.39,9,13
050US29009,29009,6.0,17.25,0.86,24.59,13.5,757.83,546.79,158,114
050US39159,39159,10.0,6.33,1.0,9.29,20.1,621.3,241.67,599,233
050US31171,31171,0.0,75.71,0.0,9.75,6.2,,,,
050US48145,48145,6.0,7.28,1.0,32.68,11.6,1267.92,753.4,138,82
050US36057,36057,16.0,4.99,1.0,19.39,10.7,500.55,287.41,155,89
050US36067,36067,140.0,3.2,1.0,14.78,26.3,548.5,215.09,1706,669
050US39105,39105,6.0,14.88,1.0,28.2,32.6,1071.76,361.98,151,51
050US27153,27153,7.0,9.98,0.88,23.95,8.2,149.79,129.37,22,19
050US27157,27157,6.0,13.44,1.0,15.37,10.5,171.75,85.88,22,11
050US28013,28013,5.0,4.89,1.0,31.01,10.3,1205.11,409.74,100,34
050US26023,26023,12.0,10.43,1.0,18.07,16.1,538.32,,151,
050US37001,37001,36.0,6.22,1.0,18.57,20.1,623.3,310.74,688,343
050US55077,55077,5.0,10.06,1.0,19.63,20.2,391.13,,36,
050US29203,29203,1.0,20.92,0.5,34.79,15.2,495.28,495.28,21,21
050US29133,29133,4.0,1.69,1.0,27.54,12.7,1526.54,1180.68,128,99
050US29149,29149,3.0,0.0,1.0,35.09,12.4,371.17,332.1,19,17
050US31031,31031,1.0,36.82,0.5,18.53,6.3,,,,
050US31035,31035,2.0,9.9,1.0,16.78,4.7,,,,
050US31037,31037,3.0,11.51,1.0,21.31,5.1,385.21,123.27,25,8
050US38027,38027,1.0,0.0,1.0,21.56,5.9,590.28,501.73,80,68
050US13205,13205,5.0,4.73,1.0,28.55,8.9,1118.79,228.03,157,32
050US13315,13315,4.0,3.43,1.0,40.04,8.8,933.93,259.43,54,15
050US16033,16033,0.0,62.02,0.0,32.41,12.9,,,,
050US17043,17043,216.0,2.31,1.0,7.25,14.2,155.4,74.85,955,460
050US47101,47101,2.0,7.18,1.0,36.82,23.8,729.36,130.24,56,10
050US48385,48385,0.0,76.8,0.0,32.5,8.6,888.32,380.71,14,6
050US48399,48399,4.0,16.74,1.0,24.0,7.9,1445.86,605.25,86,36
050US55085,55085,11.0,14.2,0.79,15.45,11.1,353.45,,79,
050US40131,40131,28.0,8.06,1.0,16.3,13.1,759.22,348.65,466,214
050US48093,48093,4.0,7.38,1.0,25.79,11.6,1607.3,771.51,125,60
050US36019,36019,18.0,7.1,0.95,16.09,9.3,684.78,381.26,370,206
050US31051,31051,2.0,10.46,1.0,23.13,4.8,151.33,,5,
050US41025,41025,1.0,25.7,0.5,16.86,15.2,548.7,251.49,24,11
050US47087,47087,3.0,15.67,0.75,28.82,43.0,465.24,301.04,34,22
050US28023,28023,4.0,13.11,1.0,31.94,12.0,1016.7,311.24,98,30
050US48485,48485,37.0,3.11,1.0,18.19,15.9,1219.98,632.84,1041,540
050US48489,48489,5.0,12.89,0.83,33.38,6.9,557.19,263.53,74,35
050US50025,50025,17.0,13.1,0.94,13.02,39.1,271.05,,1137,
050US21075,21075,2.0,0.0,1.0,31.18,12.5,2647.86,1633.26,107,66
050US21083,21083,9.0,12.21,1.0,23.52,14.9,876.07,691.17,199,157
050US26027,26027,11.0,10.02,1.0,17.78,18.3,708.45,,228,
050US30067,30067,5.0,13.85,0.83,14.65,18.0,,,,
050US30095,30095,0.0,52.47,0.0,14.78,10.3,,,,
050US36073,36073,11.0,7.58,1.0,16.57,12.8,445.42,256.12,120,69
050US48049,48049,12.0,3.14,1.0,20.51,19.2,3166.74,1402.36,761,337
050US48069,48069,3.0,14.93,1.0,27.45,6.7,722.51,316.1,32,14
050US13273,13273,4.0,6.12,1.0,24.3,6.5,1692.5,409.76,95,23
050US45081,45081,5.0,9.96,1.0,27.78,10.2,835.73,219.48,99,26
050US46005,46005,6.0,9.27,1.0,23.86,8.2,639.72,382.05,72,43
050US46011,46011,6.0,8.02,1.0,11.89,4.3,373.91,249.27,90,60
050US29021,29021,25.0,5.6,1.0,21.29,16.9,1100.33,758.16,611,421
050US29035,29035,2.0,12.92,1.0,33.09,21.8,,,,
050US26037,26037,21.0,10.12,0.95,11.04,12.9,302.66,,155,
050US26051,26051,7.0,19.3,0.78,25.41,19.8,857.78,,126,
050US40001,40001,4.0,12.44,0.8,45.12,22.5,1038.37,486.74,128,60
050US40005,40005,4.0,13.18,1.0,29.22,19.9,954.63,168.46,85,15
050US40033,40033,2.0,14.76,1.0,21.73,23.6,719.21,179.8,24,6
050US08053,8053,0.0,98.01,0.0,24.67,16.3,,,,
050US12031,12031,174.0,2.05,1.0,12.64,40.4,1059.66,219.11,6969,1441
050US12119,12119,18.0,7.91,0.95,10.81,14.4,958.76,390.45,442,180
050US13073,13073,20.0,5.63,1.0,13.56,13.7,461.32,164.05,464,165
050US55105,55105,38.0,3.6,1.0,14.47,26.5,624.68,,660,
050US55119,55119,3.0,23.56,0.5,22.49,6.5,284.85,,35,
050US41011,41011,13.0,9.57,0.93,18.16,18.7,848.35,233.76,323,89
050US51079,51079,3.0,7.0,1.0,11.83,14.4,,,,
050US32013,32013,4.0,7.33,1.0,16.28,21.0,626.96,276.6,68,30
050US27095,27095,7.0,6.54,1.0,18.75,24.3,539.59,533.53,89,88
050US27101,27101,3.0,6.7,1.0,19.89,6.4,106.75,106.75,5,5
050US27109,27109,33.0,3.51,1.0,8.78,11.1,217.55,109.26,225,113
050US27125,27125,1.0,19.08,0.5,18.63,9.9,860.96,751.38,220,192
050US54049,54049,18.0,3.81,1.0,15.97,32.9,474.78,,1104,
050US54073,54073,2.0,0.0,1.0,18.84,18.2,474.78,,1104,
050US55067,55067,4.0,17.71,0.67,19.67,13.7,953.11,,112,
050US55073,55073,25.0,9.29,0.93,14.41,10.5,588.48,,515,
050US17137,17137,9.0,8.54,0.9,20.0,14.1,573.12,347.63,122,74
050US42121,42121,16.0,6.68,1.0,19.28,20.9,1121.9,612.24,350,191
050US44001,44001,11.0,1.82,1.0,11.61,22.3,226.22,,1656,
050US48107,48107,3.0,10.73,1.0,25.08,10.7,632.11,158.03,20,5
050US39099,39099,70.0,2.45,1.0,16.58,45.0,793.96,259.28,1133,370
050US39103,39103,37.0,5.01,1.0,9.16,13.8,286.74,127.92,334,149
050US32009,32009,0.0,98.56,0.0,38.29,18.9,1222.49,,5,
050US41027,41027,4.0,11.72,1.0,14.57,10.0,364.47,132.27,124,45
050US41049,41049,1.0,15.02,0.5,17.33,8.6,577.65,188.07,43,14
050US48507,48507,2.0,20.31,0.5,38.92,8.4,648.49,249.42,39,15
050US49009,49009,0.0,95.72,0.0,9.82,23.4,,,,
050US49021,49021,7.0,9.47,0.88,10.84,18.0,440.98,253.98,158,91
050US56041,56041,2.0,14.68,0.67,8.35,21.3,465.78,323.68,59,41
