HEROP_ID,TotTracts,AreaSqMi,CenFlags,TotPop,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,ChildrenP,Age45_49,Age50_54,AgeOv18,TotPopHh,NonRelFhhP,NonRelNfhhP,NoHsP,DisbP,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,DsmBlk,IntrBlkWht,IsoBlk,DsmHsp,IntrHspWht,IsoHsp,DsmAs,IntrAsWht,IsoAs,TotVetPop,VetP,AlcTot,AlcDens,AlcPerCap,TotUnits,VacantP,MobileP,LngTermP,RentalP,UnitDens,Ndvi,RcaUrbanP,RcaSubrbP,RcaRuralP,CenRuralP,PovP,UnempP,MedInc,PciE,ForDqP,ForDqTot,GiniCoeff,TotWrkE,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,OdMortRt,SviTh1,SviTh2,SviTh3,SviTh4,SviSmryRnk
050US55071,20,589.3,,79407,47491,4181,9402,4689,4276,26452,6817,5985,15309,11.29,50.42,19.28,0.21,5007,6254,62800,78319,2.31,16.64,8.74,12.0,94.32,0.91,3.83,0.5,2.75,0.01,1.51,0.57,0.85,0.03,0.33,0.87,0.06,0.52,0.84,0.07,5508,8.78,3.0,0.01,0.0,37428,7.92,2.85,34.58,24.87,63.51,0.16,0.0,0.65,0.35,0.39,10.6,3.0,30179.0,28803.0,8.52,52.65,0.41,40603.0,6.46,40.64,13.9,9.09,22840.0,56.25,16.9,0.18,0.13,0.48,0.24,0.16
050US42113,2,449.94,,6177,3790,202,355,386,320,1887,603,586,1665,11.43,39.57,26.95,0.12,376,503,5455,5711,2.89,17.87,10.28,19.2,94.04,3.11,2.17,0.26,0.42,0.1,2.07,0.42,0.92,0.05,0.09,0.93,0.02,0.19,0.94,0.0,674,12.36,1.0,0.0,0.0,6375,57.32,11.51,37.72,17.86,14.17,0.35,0.0,0.0,1.0,1.0,13.4,8.0,24737.0,28665.0,6.4,20.0,0.42,2698.0,6.78,36.47,14.79,10.23,1700.0,63.01,20.6,0.49,0.4,0.25,0.38,0.36
050US48209,25,677.98,,204150,135368,12742,26973,17308,25542,98482,11592,9516,21285,20.99,67.69,10.43,0.23,12264,11296,156653,197091,2.69,38.0,10.51,9.0,87.96,4.0,38.37,0.34,1.42,0.05,6.23,0.46,0.47,0.07,0.35,0.45,0.47,0.37,0.57,0.03,11272,7.21,16.0,0.02,0.0,76193,6.97,8.71,12.01,38.16,112.38,0.13,0.72,0.2,0.08,0.32,15.0,5.3,30293.0,30715.0,7.63,79.71,0.45,103747.0,13.01,17.25,10.46,13.63,43436.0,41.87,11.5,0.38,0.04,0.91,0.78,0.49
050US48233,7,887.42,,21571,12587,1424,3162,1501,1343,8191,1415,1515,3387,13.18,59.23,15.7,0.26,1184,1293,15974,21436,3.89,15.88,14.51,18.4,88.27,2.29,22.99,1.71,0.42,0.57,6.75,0.33,0.65,0.03,0.21,0.66,0.27,0.18,0.73,0.0,1132,7.09,2.0,0.0,0.0,10631,32.36,9.75,32.26,19.08,11.98,0.07,0.0,0.86,0.14,0.23,15.2,6.0,24987.0,24725.0,7.61,28.14,0.43,8995.0,7.93,39.4,6.15,12.75,5083.0,56.51,19.4,0.62,0.92,0.79,0.2,0.66
050US48307,3,1065.6,,8098,4443,536,989,436,422,2581,539,584,1789,10.6,50.7,22.09,0.23,486,594,6232,7947,3.44,20.04,19.93,19.9,83.58,1.83,31.95,0.02,0.2,0.0,14.37,0.44,0.53,0.03,0.2,0.59,0.34,0.44,0.53,0.0,518,8.31,2.0,0.0,0.0,4302,24.34,9.67,29.03,25.19,4.04,0.08,0.0,0.0,1.0,0.35,16.1,2.5,23848.0,24409.0,7.93,18.33,0.44,3781.0,8.01,31.08,9.55,9.28,2222.0,58.77,15.5,0.55,0.99,0.76,0.31,0.74
050US31173,2,393.58,,7140,3724,685,1475,606,506,2637,400,362,861,15.57,67.18,12.06,0.36,349,371,4585,7089,4.02,13.14,12.41,12.6,39.23,0.27,5.57,57.97,0.71,0.0,1.82,0.15,0.36,0.0,0.04,0.37,0.06,0.47,0.3,0.01,325,7.09,,,,2434,10.64,6.04,30.41,40.32,6.18,0.17,0.0,0.0,1.0,1.0,28.3,15.0,24059.0,20396.0,12.15,18.5,0.48,2635.0,12.71,23.57,17.23,8.24,1237.0,46.94,12.4,0.9,0.72,0.84,0.64,0.89
050US31175,2,568.11,,4224,2240,268,523,236,212,1299,298,299,1031,10.61,49.48,24.41,0.23,240,266,3271,4151,3.57,10.8,7.54,15.7,98.2,0.47,3.12,0.38,0.0,0.0,0.95,0.03,0.95,0.0,0.0,0.95,0.03,0.0,0.0,0.0,323,9.87,,,,2302,20.07,3.0,32.47,25.82,4.05,0.18,0.0,0.0,1.0,1.0,10.6,1.7,25410.0,28587.0,6.3,15.5,0.45,2214.0,8.85,29.31,19.02,14.09,989.0,44.67,12.2,0.13,0.58,0.22,0.19,0.15
050US35006,7,4539.96,,26978,16452,1832,3447,1853,1710,10821,1700,1873,4088,13.21,59.68,15.15,0.24,1571,1646,20540,25387,4.4,17.16,17.39,24.8,46.79,1.13,38.25,41.95,0.34,0.02,9.76,0.2,0.25,0.01,0.14,0.27,0.55,0.27,0.22,0.0,1791,8.73,2.0,0.0,0.0,11343,21.19,29.08,38.55,30.2,2.5,0.04,0.0,0.71,0.29,0.55,26.5,15.4,19738.0,18514.0,8.08,15.4,0.45,9537.0,9.95,19.12,16.58,11.5,5126.0,53.75,25.1,0.96,0.97,0.91,1.0,1.0
050US35009,12,1405.44,,50199,30770,4160,7258,3420,4737,22551,2642,2459,6018,16.25,67.67,11.99,0.27,2436,2675,36788,49154,3.61,18.15,17.05,15.8,66.84,5.41,41.58,1.11,1.62,0.25,24.76,0.4,0.42,0.08,0.34,0.4,0.49,0.26,0.54,0.02,4904,14.25,,,,21187,12.61,9.9,18.32,42.57,15.07,0.06,0.0,0.92,0.08,0.14,20.6,6.8,24310.0,23729.0,7.08,37.22,0.46,20673.0,9.43,21.44,12.05,13.62,11170.0,54.03,20.1,0.79,0.82,0.94,0.57,0.88
050US31131,5,615.66,,15896,9054,1097,2067,915,936,5416,1099,1181,3015,11.64,53.98,18.97,0.24,952,1069,12069,15666,2.84,16.06,8.49,14.9,94.65,0.38,7.78,0.55,0.26,0.0,4.15,0.61,0.84,0.01,0.47,0.81,0.16,0.72,0.84,0.01,1251,10.37,2.0,0.0,0.0,7155,9.83,2.95,23.34,27.94,11.62,0.15,0.0,0.2,0.8,0.55,11.2,2.8,30363.0,29229.0,7.68,29.6,0.42,8223.0,8.89,29.81,14.81,10.7,4110.0,49.98,12.8,0.17,0.62,0.55,0.15,0.23
050US31139,2,573.25,,7157,4055,470,995,428,403,2358,552,470,1323,11.61,53.42,18.49,0.25,420,569,5378,7028,1.37,11.89,5.23,11.2,97.48,0.24,1.73,0.11,0.42,0.08,1.66,0.44,0.96,0.0,0.04,0.97,0.02,0.39,0.96,0.01,447,8.31,1.0,0.0,0.0,3253,6.98,5.84,30.81,23.89,5.67,0.17,0.0,0.0,1.0,1.0,7.3,2.3,31811.0,29509.0,9.3,34.0,0.4,3787.0,9.59,33.19,15.84,10.51,2052.0,54.19,11.3,0.04,0.25,0.17,0.04,0.02
050US48123,5,908.97,,20435,11880,1302,2512,1190,879,7354,1412,1437,3930,10.12,54.65,19.23,0.23,1071,1417,15810,18548,2.13,19.34,19.01,16.6,66.43,9.32,34.9,0.72,0.0,0.0,23.53,0.45,0.46,0.15,0.23,0.52,0.37,0.8,0.37,0.0,1262,8.02,3.0,0.0,0.0,9207,23.02,14.87,33.11,24.82,10.13,0.15,0.0,0.0,1.0,0.5,16.0,6.3,26505.0,28728.0,7.86,19.4,0.52,7957.0,9.25,34.95,11.78,9.49,4390.0,55.17,13.6,0.63,0.82,0.85,0.77,0.82
050US48125,1,901.72,,2216,1223,109,276,146,82,751,128,193,513,10.29,51.26,23.15,0.22,88,158,1736,2087,2.18,17.14,18.47,21.6,91.29,3.07,30.37,0.77,0.54,0.0,4.33,0.0,0.66,0.03,0.0,0.66,0.3,0.0,0.66,0.01,141,8.12,2.0,0.0,0.0,1379,38.94,10.22,25.4,27.08,1.53,0.07,0.0,0.0,1.0,1.0,17.2,15.5,22153.0,23452.0,10.6,17.0,0.51,743.0,15.61,29.48,4.98,8.75,401.0,53.97,17.5,0.85,0.85,0.68,0.74,0.88
050US51680,19,48.97,,80131,53362,4891,8246,8645,13877,40303,3815,4104,11252,28.11,66.69,14.04,0.19,3522,3998,64614,69450,2.59,32.19,11.07,12.9,64.99,28.52,3.99,0.26,2.72,0.03,3.49,0.44,0.47,0.46,0.25,0.63,0.05,0.31,0.69,0.05,4705,7.29,6.0,0.12,0.0,32364,13.27,0.77,20.77,50.29,660.84,0.19,1.0,0.0,0.0,0.03,21.8,6.2,19132.0,22972.0,7.24,30.85,0.47,36191.0,19.68,14.51,16.19,11.11,16896.0,46.69,13.1,0.71,0.13,0.77,0.89,0.74
050US51683,7,9.85,,41457,26497,3498,6022,2597,2842,17877,2597,2166,3796,13.12,66.09,9.16,0.27,2830,2671,30293,41385,3.02,26.78,17.14,6.6,66.3,13.89,35.85,0.68,5.46,0.2,13.47,0.21,0.4,0.14,0.34,0.37,0.41,0.08,0.44,0.06,2584,8.56,4.0,0.41,0.0,13583,6.14,1.02,18.77,34.89,1379.02,0.13,1.0,0.0,0.0,0.0,8.6,5.7,35773.0,31638.0,16.38,388.0,0.4,22051.0,7.82,20.09,8.8,10.94,10156.0,46.06,16.8,0.38,0.21,0.97,0.28,0.44
050US13005,3,284.08,,11228,6659,809,1640,649,701,4382,721,662,1700,12.02,60.84,15.14,0.26,596,718,8359,10517,3.36,15.31,18.47,19.4,80.81,15.27,8.37,0.0,0.27,0.22,3.44,0.28,0.69,0.19,0.32,0.7,0.11,0.59,0.65,0.01,728,8.71,3.0,0.01,0.0,4791,17.22,35.55,29.83,31.64,16.86,0.2,0.0,0.0,1.0,0.69,27.2,5.3,20648.0,19634.0,11.25,41.5,0.46,4146.0,9.24,32.75,15.41,11.36,2437.0,58.78,23.2,0.84,0.95,0.8,0.82,0.94
050US13045,17,499.03,,116022,73009,7425,15575,9457,10736,49976,6821,6278,15152,17.4,62.9,13.06,0.24,7483,7312,88161,112543,2.83,26.54,16.3,14.7,75.23,18.96,6.76,0.84,0.75,0.09,4.12,0.3,0.62,0.25,0.35,0.61,0.11,0.39,0.65,0.01,5925,6.73,3.0,0.01,0.0,45253,9.07,11.24,21.32,34.75,90.68,0.24,0.24,0.53,0.24,0.42,18.8,7.9,24312.0,24155.0,15.28,168.88,0.45,50923.0,10.49,27.69,10.58,11.32,26663.0,52.36,20.0,0.79,0.53,0.73,0.63,0.78
050US21163,8,305.42,,28326,17869,1453,3928,1927,1691,11175,2270,1598,3822,12.77,58.45,13.49,0.23,1927,2153,21691,28082,1.75,23.55,11.77,18.3,91.71,3.42,3.77,0.76,0.77,0.0,3.34,0.54,0.73,0.1,0.48,0.77,0.09,0.47,0.82,0.02,3749,17.91,3.0,0.01,0.0,12422,14.36,18.31,22.66,27.75,40.67,0.22,0.25,0.75,0.0,0.86,11.7,7.1,30132.0,28078.0,11.12,72.8,0.41,12105.0,8.68,27.23,13.63,10.73,6927.0,57.22,19.6,0.48,0.26,0.19,0.43,0.32
050US21191,3,277.16,,14520,8949,838,1899,906,851,5165,1266,887,2217,12.1,54.42,15.27,0.23,1064,1184,11166,14268,2.28,18.08,17.19,18.5,97.25,0.8,1.3,0.06,0.56,0.31,1.03,0.24,0.96,0.01,0.38,0.96,0.03,0.34,0.96,0.01,789,7.07,2.0,0.01,0.0,6372,17.45,22.76,31.67,25.36,22.99,0.3,0.0,1.0,0.0,1.0,17.6,3.9,25318.0,22620.0,12.2,61.67,0.4,6375.0,6.98,30.82,10.68,15.58,3654.0,57.32,46.2,0.65,0.65,0.07,0.32,0.42
050US39051,9,405.44,,42305,25104,2490,5775,2959,2474,15021,3076,3198,7070,12.84,55.04,16.71,0.24,2731,2944,32174,41831,2.9,15.19,8.83,13.5,93.21,0.4,8.62,0.38,0.4,0.03,5.58,0.28,0.88,0.01,0.36,0.85,0.13,0.5,0.87,0.01,2747,8.54,,,,17520,6.25,7.56,31.62,22.82,43.21,0.14,0.11,0.33,0.56,0.56,9.4,4.8,28923.0,28411.0,13.78,102.33,0.4,20788.0,6.56,34.68,16.01,9.32,12013.0,57.79,17.7,0.24,0.5,0.41,0.07,0.18
050US30065,2,1868.95,,4807,2627,243,569,355,155,1387,375,462,1169,10.61,45.75,24.32,0.21,296,306,3796,4774,4.69,16.42,10.47,14.8,98.79,0.0,2.66,0.17,0.42,0.0,0.62,0.0,0.0,0.0,0.22,0.95,0.03,0.42,0.95,0.01,601,15.83,1.0,0.0,0.0,2749,24.45,13.86,23.21,28.6,1.47,0.11,0.0,0.5,0.5,1.0,19.0,6.2,24294.0,22737.0,5.65,12.0,0.42,1781.0,7.36,29.48,15.05,13.59,900.0,50.53,19.1,0.67,0.27,0.11,0.31,0.36
050US35013,41,3808.16,,215338,129336,14354,30674,17154,23531,91560,12317,11397,32046,18.89,63.43,14.88,0.25,11175,11815,161382,209824,2.56,21.93,20.62,13.7,87.94,1.9,68.03,1.13,1.06,0.03,7.94,0.51,0.36,0.07,0.33,0.24,0.73,0.39,0.38,0.03,14427,8.98,8.0,0.0,0.0,87096,11.07,21.36,22.23,38.19,22.87,0.04,0.83,0.12,0.05,0.19,27.7,8.3,19958.0,21300.0,8.55,46.53,0.49,88450.0,13.25,14.96,15.35,10.73,43202.0,48.84,18.4,0.93,0.69,0.99,0.97,0.98
050US55083,11,997.48,,37556,22596,1817,4436,2083,1732,11746,3305,3133,7326,10.16,47.93,19.51,0.2,2592,3201,29922,37253,2.36,17.8,9.67,13.9,96.56,0.42,1.73,0.89,0.38,0.0,1.75,0.43,0.95,0.01,0.19,0.94,0.02,0.41,0.94,0.01,3230,10.79,1.0,0.0,0.0,24120,33.91,12.89,32.94,16.99,24.18,0.23,0.0,0.18,0.82,0.81,9.4,3.5,30307.0,29392.0,9.24,58.45,0.4,18968.0,7.07,37.29,12.3,10.31,10603.0,55.9,12.3,0.19,0.14,0.22,0.08,0.06
050US48077,3,1088.75,,10387,5923,464,1282,606,541,3285,800,903,2311,11.04,48.44,22.25,0.21,618,724,8234,10321,1.95,14.85,9.38,18.4,95.06,0.62,5.93,1.15,0.58,0.0,2.6,0.5,0.9,0.01,0.19,0.89,0.07,0.47,0.88,0.01,817,9.92,2.0,0.0,0.0,5213,22.41,17.51,33.44,15.06,4.79,0.11,0.0,1.0,0.0,0.75,13.6,6.9,25499.0,27678.0,10.47,34.33,0.44,4355.0,9.32,28.66,15.15,10.61,2382.0,54.7,24.2,0.46,0.45,0.53,0.11,0.32
050US48081,2,911.63,,3275,1704,103,404,209,92,939,255,217,892,9.19,44.15,27.24,0.21,174,291,2596,3170,1.85,6.32,16.05,17.6,89.4,0.61,21.31,1.34,0.18,0.0,8.46,0.38,0.74,0.01,0.09,0.75,0.22,0.53,0.73,0.0,204,7.86,,,,2687,39.82,27.35,30.13,25.17,2.95,0.08,0.0,0.5,0.5,1.0,15.8,3.2,25486.0,24768.0,12.6,18.0,0.4,1411.0,18.64,25.87,10.42,11.27,725.0,51.38,15.8,0.52,0.75,0.76,0.41,0.62
050US40099,3,416.33,,13875,8001,831,1813,813,776,4832,1047,976,2626,11.45,53.88,18.93,0.23,798,952,10627,13493,2.02,20.72,16.46,23.8,75.89,1.59,6.44,9.84,0.58,0.0,12.1,0.45,0.73,0.03,0.1,0.72,0.07,0.16,0.72,0.01,1050,9.88,4.0,0.01,0.0,6841,21.74,11.91,23.09,30.44,16.43,0.17,0.0,0.0,1.0,0.46,14.9,3.8,26581.0,26837.0,9.67,45.67,0.44,5992.0,9.7,27.3,11.43,10.01,3359.0,56.06,34.3,0.48,0.93,0.67,0.63,0.71
050US13087,7,597.17,,26833,16015,1802,3671,1896,1667,10159,1998,1426,4221,13.28,58.26,15.73,0.25,1700,1856,20236,25638,2.14,12.55,18.39,17.1,52.4,41.61,5.88,0.07,0.34,0.0,5.59,0.35,0.43,0.5,0.46,0.48,0.14,0.74,0.48,0.01,1226,6.08,7.0,0.01,0.0,12204,16.81,22.16,27.09,43.26,20.44,0.2,0.0,0.71,0.29,0.56,25.2,5.4,23304.0,20397.0,16.73,65.71,0.51,9645.0,8.74,29.33,15.95,14.08,5434.0,56.34,13.0,0.83,0.92,0.61,0.98,0.95
050US27155,2,573.87,,3337,1811,160,379,196,194,1018,270,257,833,11.69,46.66,24.96,0.21,171,249,2644,3242,1.32,6.7,7.97,17.5,92.24,0.66,2.73,4.47,0.3,0.0,2.34,0.36,0.94,0.01,0.17,0.92,0.03,0.64,0.84,0.01,291,11.01,2.0,0.0,0.0,2058,23.03,4.66,31.31,20.2,3.59,0.17,0.0,0.0,1.0,1.0,11.0,2.9,30152.0,30553.0,10.15,20.0,0.43,1650.0,7.76,32.06,19.03,8.48,805.0,48.79,12.2,0.14,0.68,0.34,0.38,0.26
050US27159,3,536.27,,13646,7374,888,1974,821,714,4430,957,939,2865,11.25,53.44,21.0,0.25,714,879,10239,13219,4.73,9.48,9.62,17.3,95.73,1.08,1.88,0.79,0.42,0.0,1.99,0.11,0.94,0.01,0.25,0.94,0.02,0.53,0.95,0.01,897,8.76,2.0,0.0,0.0,7067,19.67,10.61,28.02,22.41,13.18,0.21,0.0,0.0,1.0,0.67,15.3,5.0,25686.0,24864.0,11.8,56.67,0.42,6034.0,6.96,32.65,18.21,11.29,3708.0,61.45,15.1,0.47,0.99,0.08,0.8,0.66
050US27169,10,626.12,,50847,33440,2435,5157,4917,7181,22866,3477,3103,8139,23.79,59.9,16.01,0.18,2695,2975,41579,46877,2.69,31.72,6.98,11.5,93.57,1.34,2.87,0.34,2.67,0.02,2.06,0.38,0.92,0.02,0.17,0.91,0.03,0.27,0.9,0.04,3184,7.67,5.0,0.01,0.0,21153,7.74,4.41,26.14,30.16,33.78,0.15,0.0,0.8,0.2,0.35,14.5,3.8,26161.0,28689.0,9.47,59.5,0.44,28612.0,10.57,29.01,17.25,11.57,14130.0,49.38,13.9,0.25,0.02,0.4,0.77,0.21
050US36049,7,1274.64,,26719,15907,1661,3455,1659,1571,9263,2094,1994,4620,12.09,53.82,17.29,0.23,1665,1967,20527,26357,2.82,21.7,10.17,14.5,96.67,0.77,1.71,0.21,0.54,0.09,1.73,0.25,0.95,0.01,0.31,0.95,0.02,0.33,0.96,0.01,1720,8.45,1.0,0.0,0.0,15605,34.37,12.78,35.98,20.81,12.24,0.31,0.0,0.29,0.71,0.87,14.1,6.9,28462.0,26169.0,8.37,30.0,0.41,11711.0,11.4,31.88,13.58,10.04,6895.0,58.88,16.1,0.53,0.43,0.19,0.19,0.29
050US39059,10,522.25,,39274,23173,2351,4814,2518,2203,13580,2908,2874,7326,12.02,52.82,18.65,0.22,2624,2797,30499,38740,3.11,20.03,14.11,17.7,95.19,1.24,1.18,0.2,0.38,0.0,2.99,0.45,0.94,0.03,0.33,0.93,0.02,0.39,0.95,0.01,3091,10.15,7.0,0.01,0.0,19285,16.53,15.45,30.55,28.77,36.93,0.24,0.0,0.5,0.5,0.61,20.2,7.0,24853.0,23599.0,15.94,78.4,0.43,16691.0,7.22,29.49,17.11,10.08,9685.0,58.03,22.0,0.76,0.87,0.13,0.61,0.67
050US05027,5,765.98,,23892,14792,1428,2731,2306,2707,10137,1417,1477,4035,20.98,59.84,16.89,0.21,1273,1394,18827,22115,2.96,17.91,15.01,18.5,60.59,34.95,2.72,0.36,1.12,0.0,2.98,0.27,0.51,0.43,0.28,0.55,0.04,0.71,0.56,0.04,1480,7.86,2.0,0.0,0.0,11636,22.98,17.57,28.0,31.25,15.19,0.23,0.0,0.4,0.6,0.57,25.2,10.2,19697.0,21372.0,10.64,50.6,0.5,9469.0,16.01,27.73,12.99,15.83,5082.0,53.67,16.5,0.9,0.73,0.72,0.95,0.94
050US48087,1,918.44,,2996,1728,185,436,171,201,1076,233,173,542,12.42,56.64,18.09,0.24,143,208,2270,2929,4.13,11.15,23.91,13.8,78.3,7.41,27.84,2.7,0.0,0.0,11.58,0.0,0.63,0.07,0.0,0.63,0.28,0.0,0.0,0.0,198,8.72,,,,1449,27.19,7.87,21.2,22.94,1.58,0.08,0.0,0.0,1.0,1.0,15.9,8.6,21179.0,22880.0,7.95,11.0,0.47,1322.0,8.85,31.85,15.58,8.02,759.0,57.41,21.7,0.84,0.83,0.9,0.59,0.89
050US48235,1,1051.54,,1524,879,60,243,127,87,476,104,138,289,14.04,51.12,18.96,0.23,74,140,1168,1524,1.23,7.27,7.25,12.1,82.61,3.54,24.54,0.0,0.0,0.0,13.85,0.0,0.71,0.04,0.0,0.71,0.25,0.0,0.0,0.0,99,8.59,,,,868,26.96,10.48,37.99,21.29,0.83,0.05,0.0,1.0,0.0,1.0,14.8,6.6,31045.0,31449.0,9.6,11.0,0.47,642.0,13.08,39.72,6.54,7.32,339.0,52.8,15.3,0.36,0.5,0.32,0.07,0.2
050US48243,1,2264.55,,2234,1104,61,268,142,57,539,177,232,706,8.91,38.85,31.6,0.19,161,90,1810,2172,0.0,14.92,14.89,15.6,94.72,0.81,32.54,0.4,2.28,0.0,1.79,0.0,0.64,0.01,0.0,0.64,0.33,0.0,0.64,0.02,246,13.59,,,,1861,43.58,15.91,27.62,19.05,0.82,0.05,0.0,0.0,1.0,1.0,6.5,5.3,26108.0,26053.0,5.4,6.0,0.37,879.0,24.23,24.57,7.51,6.83,486.0,55.29,17.8,0.41,0.23,0.88,0.15,0.36
050US48249,7,865.17,,41192,23590,3041,6628,3174,2596,16166,2210,2414,6011,14.01,62.72,14.59,0.28,2292,2430,29601,40776,2.82,23.02,25.41,15.4,95.52,0.65,80.26,0.13,0.62,0.15,2.92,0.4,0.21,0.01,0.3,0.16,0.82,0.72,0.19,0.03,1860,6.28,3.0,0.0,0.0,16354,20.25,13.16,32.67,31.64,18.9,0.11,0.0,0.71,0.29,0.4,23.0,5.2,20107.0,21274.0,12.23,45.57,0.5,16190.0,8.82,33.58,15.76,11.5,9463.0,58.45,12.6,0.84,0.86,0.96,0.67,0.92
050US29181,4,629.54,,13693,7841,905,1743,746,697,4585,1031,985,2714,10.54,52.82,19.82,0.23,784,946,10555,13642,3.54,18.57,20.01,31.3,96.28,0.38,1.34,0.47,0.24,0.24,2.39,0.46,0.95,0.01,0.53,0.94,0.03,0.42,0.94,0.0,1090,10.33,5.0,0.01,0.0,6612,22.05,23.82,27.53,21.05,10.5,0.25,0.0,0.0,1.0,1.0,26.9,6.8,17912.0,17502.0,10.9,28.0,0.43,5129.0,8.64,25.95,21.99,12.73,3155.0,61.51,24.8,0.92,0.92,0.11,0.34,0.72
050US31013,3,1075.29,,11089,6355,753,1594,642,592,3668,877,997,1910,11.13,54.24,17.22,0.25,558,732,8265,10877,2.7,10.06,8.27,10.7,91.77,0.38,12.36,3.85,0.3,0.0,3.71,0.39,0.78,0.01,0.16,0.8,0.14,0.2,0.82,0.0,662,8.01,2.0,0.0,0.0,5459,12.05,5.26,27.85,33.72,5.08,0.12,0.0,0.0,1.0,0.25,11.9,5.2,31384.0,28835.0,7.43,40.0,0.39,5332.0,8.68,22.9,14.05,9.3,2962.0,55.55,18.1,0.29,0.48,0.45,0.47,0.36
050US48281,5,712.84,,20640,12145,1136,2624,1497,967,7250,1434,1582,3763,11.94,53.34,18.23,0.23,1374,1477,15908,20378,2.28,11.19,9.45,18.8,88.31,4.38,19.5,0.25,1.08,0.43,5.56,0.45,0.72,0.08,0.18,0.71,0.22,0.47,0.68,0.02,3457,22.0,2.0,0.0,0.0,9304,16.83,16.11,20.31,24.41,13.05,0.12,0.0,0.4,0.6,0.68,11.3,7.2,28851.0,28158.0,6.42,35.75,0.42,8776.0,9.3,22.4,13.98,13.02,4455.0,50.76,14.8,0.41,0.82,0.63,0.41,0.54
050US48291,14,1158.38,,81862,50278,5715,11716,5526,5518,33019,5591,4421,10537,13.49,61.63,12.87,0.26,5427,5436,60815,74682,2.61,12.39,22.61,17.3,80.9,9.89,23.33,0.48,0.61,0.02,8.1,0.37,0.59,0.17,0.3,0.59,0.3,0.42,0.67,0.01,4931,8.11,7.0,0.01,0.0,30690,14.62,30.72,20.81,25.58,26.49,0.22,0.0,0.64,0.36,0.63,14.9,6.9,26431.0,22757.0,11.82,39.5,0.44,30006.0,9.57,35.44,7.82,9.89,17577.0,58.58,16.7,0.78,0.63,0.88,0.99,0.94
050US41009,10,658.11,,50851,30678,2614,6200,3363,2544,17708,3344,4653,9097,11.62,52.16,17.89,0.22,3563,3672,39775,50446,4.93,24.76,9.59,17.2,92.84,0.55,4.98,0.93,1.13,0.22,4.34,0.34,0.9,0.01,0.24,0.87,0.06,0.35,0.87,0.02,5035,12.66,6.0,0.01,0.0,21116,8.62,14.56,26.91,25.82,32.09,0.22,0.1,0.8,0.1,0.44,12.1,7.0,29266.0,29317.0,6.07,53.3,0.42,21783.0,5.34,30.26,12.5,10.45,11642.0,53.45,19.2,0.4,0.52,0.44,0.4,0.4
050US28065,3,408.44,,11495,6729,542,1400,612,807,3930,804,873,2428,12.34,51.08,21.12,0.2,697,821,9157,11353,2.11,10.14,21.23,18.5,37.93,61.21,0.3,0.0,0.17,0.0,0.69,0.13,0.37,0.62,0.39,0.45,0.01,0.65,0.31,0.0,729,7.96,3.0,0.01,0.0,5952,18.7,23.3,39.72,23.7,14.57,0.25,0.0,0.0,1.0,1.0,27.0,9.9,17422.0,19233.0,17.2,124.5,0.5,4200.0,10.62,28.12,18.4,12.79,2670.0,63.57,18.4,0.97,0.79,0.48,0.51,0.84
050US28069,2,766.18,,10107,6267,437,1127,1010,709,3866,862,455,1891,17.01,53.73,18.71,0.19,765,704,8158,9160,3.47,12.51,16.71,20.0,35.33,60.91,1.31,3.66,0.0,0.0,0.1,0.32,0.31,0.66,0.06,0.37,0.01,0.0,0.0,0.0,454,5.57,2.0,0.0,0.0,4793,22.6,19.07,48.02,24.1,6.26,0.26,0.0,0.0,1.0,1.0,30.0,6.9,16578.0,15518.0,14.95,74.0,0.46,3499.0,9.09,30.75,15.55,6.49,2471.0,70.62,14.8,0.91,0.86,0.49,0.94,0.93
050US29107,7,628.43,,32589,19086,1797,4310,2162,1755,11175,2295,2342,5945,12.02,53.03,18.24,0.23,2222,2503,25031,31943,4.0,18.0,9.42,14.8,94.02,1.95,2.75,0.13,0.57,0.23,3.11,0.34,0.9,0.03,0.45,0.88,0.06,0.56,0.9,0.01,2237,8.94,5.0,0.01,0.0,14776,12.3,9.51,26.28,27.48,23.51,0.16,0.0,0.43,0.57,0.57,13.0,4.4,28665.0,28056.0,8.5,69.5,0.43,15313.0,8.39,28.79,13.53,11.2,8263.0,53.96,16.8,0.31,0.74,0.23,0.58,0.39
050US13061,1,195.4,,3001,1736,147,363,132,169,987,246,237,681,10.03,49.88,22.69,0.19,162,178,2417,2946,2.66,12.07,20.23,20.7,30.06,67.84,0.0,0.0,1.37,0.0,0.73,0.0,0.3,0.68,0.0,0.0,0.0,0.0,0.3,0.01,221,9.14,2.0,0.01,0.0,1977,39.2,38.9,42.26,36.02,10.12,0.19,0.0,0.0,1.0,1.0,41.1,17.3,17679.0,16199.0,18.75,19.5,0.49,876.0,5.14,39.61,13.36,20.32,496.0,56.62,14.2,0.98,0.91,0.49,0.76,0.93
