"HEROP_ID","FIPS","PrcNtvRsrv","TtlJlPpr","TtlJlAdmr","TtlJlPrtr","TtlJlPp","TtlJlAdm","TtlJlPrt","OdMortRt"
"050US27145","27145",0,170.2,7388.53,106.14,178,7727,111,11.7
"050US28049","28049",0,462.07,4684.95,231.04,734,7442,367,11.4
"050US29171","29171",0,144.3,3751.8,108.23,4,104,3,17.3
"050US30075","30075",0,93.11,0,0,1,0,0,18.3
"050US32011","32011",0,326.26,16965.74,244.7,4,208,3,27.4
"050US34033","34033",0,733.22,19120.63,673.77,296,7719,272,29.9
"050US36113","36113",0,278.86,3816.05,198.14,114,1560,81,12.2
"050US37031","37031",0,350.94,10357.34,239.49,148,4368,101,28.2
"050US37113","37113",0,215.01,9050.89,235.49,42,1768,46,28.5
"050US38035","38035",0,414.86,10595.25,315.21,204,5210,155,11.2
"050US39055","39055",0,182.35,4670.57,118.7,106,2715,69,22.3
"050US46023","46023",0.59,603.03,36588.24,416.45,32.19,1953.08,22.23,12
"050US47093","47093",0,411.84,7574.08,351.3,1272,23393,1085,50.5
"050US01071","01071",0,578.09,13606.35,216.02,190,4472,71,16.6
"050US13019","13019",0,564.32,4315.35,556.02,68,520,67,15.1
"050US48061","48061",0,493.62,3532.24,354.84,1284,9188,923,6.6
"050US48185","48185",0,398.21,6902.27,320.78,72,1248,58,12.9
"050US48239","48239",0,649.99,11171.09,440.67,59,1014,40,15.1
"050US06011","06011",0,594.41,9451.82,249.5,81,1288,34,20.8
"050US16029","16029",0.03,844.8,27612.84,289.65,35,1144,12,22.6
"050US01021","01021",0,603.54,9784.5,0,170,2756,0,17.8
"050US01027","01027",0,1128.67,13591.54,451.47,95,1144,38,17.4
"050US01029","01029",0,724.48,8855.97,670.42,67,819,62,21.9
"050US04023","04023",0,345.11,8140.32,298.86,97,2288,84,17.3
"050US01093","01093",0,536.59,0,330.62,99,0,61,16
"050US05053","05053",0,672.3,8239.96,387.86,78,956,45,17.4
"050US01103","01103",0,793.11,18182.42,783.92,604,13847,597,18.6
"050US01133","01133",0,625.89,12735.56,435.4,92,1872,64,21.4
"050US02070","02070",0.02,63.37,0,31.69,2,0,1,24.7
"050US02110","02110",0.02,67.39,,40.43,15,,9,23
"050US02150","02150",0.03,,,,,,,21.7
"050US02220","02220",0,120.44,8052.31,17.21,7,468,1,24.5
"050US02261","02261",0.01,,,,,,,22.3
"050US48389","48389",0,577.43,984.48,265.05,61,104,28,19.8
"050US49017","49017",0,3547.3,10540.54,101.35,105,312,3,26.4
"050US51093","51093",0,801.48,4814.53,514.89,187.85,1128.43,120.68,16.7
"050US51171","51171",0,712.75,7694.08,399.47,189.02,2040.47,105.94,20.1
"050US53021","53021",0,327.64,8510.02,205.85,191,4961,120,12
"050US53055","53055",1,101.46,3114.11,61.53,9.63,295.56,5.84,20.3
"050US05069","05069",0,743.8,8543.71,583.94,335,3848,263,16.1
"050US05107","05107",0,536.62,0,617.12,60,0,69,18.9
"050US06041","06041",0,194.4,4137.23,133.96,312,6640,215,16.1
"050US06077","06077",0,220.97,4606.02,125.02,1064,22179,602,19.8
"050US08001","08001",0,288.43,5600.01,134.34,979,19008,456,
"050US01059","01059",0,346.52,10968.26,306.35,69,2184,61,20.6
"050US01097","01097",0,59.29,2568.87,3.73,159,6889,10,14.2
"050US48283","48283",0,,,,,,,12.9
"050US48401","48401",0,250.15,5700.15,216.43,89,2028,77,12.4
"050US48459","48459",0,781.04,7107.43,577.97,200,1820,148,14.3
"050US49037","49037",0.26,987.23,7812,203.88,92,728,19,22.2
"050US51027","51027",0,1510.32,9473.12,418.2,207.91,1304.07,57.57,47.5
"050US51101","51101",0,,,,,,,21.7
"050US51147","51147",0,1272.35,11665.29,340.97,203.22,1863.18,54.46,16.9
"050US51191","51191",0,1510.29,9473.1,418.19,516.55,3239.99,143.03,23.4
"050US54003","54003",0,382,4428.76,296.76,290.65,3369.67,225.79,65
"050US54041","54041",0,488.9,4835.47,334.33,49.12,485.82,33.59,30.5
"050US42017","42017",0,263.76,1751.56,73.02,1080,7172,299,42.2
"050US05043","05043",0,258.94,8778.82,158.7,31,1051,19,18.2
"050US05049","05049",0,202.63,2257.92,390.79,14,156,27,27.5
"050US02020","02020",0.01,,,,,,,24.3
"050US04021","04021",0.2,215.02,4254.22,125.15,567,11218,330,15.3
"050US13113","13113",0,358.38,7239.25,205.38,260,5252,149,13.7
"050US13151","13151",0,454.2,6227.04,136.39,696,9542,209,14.5
"050US13191","13191",0,1002.1,15147.98,920.53,86,1300,79,16.4
"050US23027","23027",0,91.92,3724.57,0,23,932,0,21.5
"050US24027","24027",0,148.11,1565.78,103.92,315,3330,221,18
"050US05135","05135",0,365.48,9502.54,172.59,36,936,17,25.4
"050US09005","09005",0,,,,,,,27.8
"050US09013","09013",0,,,,,,,25.5
"050US12115","12115",0,398.66,5608.05,347.17,875,12309,762,30.3
"050US05101","05101",0,21.9,1138.85,21.9,1,52,1,22.4
"050US05105","05105",0,622.28,3235.84,124.46,40,208,8,20.1
"050US05115","05115",0,393.13,6731.23,91.09,164,2808,38,15.4
"050US05005","05005",0,443.12,1612.97,270.31,100,364,61,24.5
"050US05009","05009",0,408.67,5484.03,303.2,93,1248,69,17.9
"050US08021","08021",0,925.93,8230.45,823.05,45,400,40,38.9
"050US08039","08039",0,121.53,4814.81,92.59,21,832,16,16.4
"050US08059","08059",0,360.01,5779.42,140.15,1400,22475,545,
"050US01037","01037",0,668.99,12856.31,349.04,46,884,24,16
"050US08073","08073",0,882.03,0,441.01,32,0,16,20.1
"050US08101","08101",0,572.89,8892.6,452.23,603,9360,476,29.6
"050US08121","08121",0,6091.03,78313.25,669.34,182,2340,20,18.1
"050US08125","08125",0,420.38,9618.29,252.23,25,572,15,17.8
"050US05077","05077",0,233.18,6062.62,0,14,364,0,17.9
"050US01017","01017",0,696.16,2915.48,224.27,149,624,48,13.8
"050US05129","05129",0,298.63,4436.86,234.64,14,208,11,21.7
"050US13063","13063",0,954.16,12131.64,388.54,1832,23293,746,12.9
"050US13159","13159",0,376.28,10672.75,239.45,33,936,21,17.6
"050US06031","06031",0,463.92,6010.06,322.25,465,6024,323,12.7
"050US06035","06035",0,283.72,5057.42,211.66,63,1123,47,31.1
"050US06075","06075",0,192.64,2688.4,122.62,1238,17277,788,21.7
"050US08003","08003",0,816.7,,426.5,90,,47,28.6
"050US08015","08015",0,589.04,6713.47,266.28,73,832,33,21.1
"050US13003","13003",0,38.29,29867.89,95.73,2,1560,5,20.7
"050US12035","12035",0,210.65,0,160.42,130,0,99,18.4
"050US12059","12059",0,642.62,10442.61,514.1,80,1300,64,20.3
"050US12087","12087",0,1099.47,9881.26,879.58,550,4943,440,25.8
"050US12109","12109",0,276.7,3443.66,196.71,422,5252,300,16.6
"050US12111","12111",0,677.44,5076.56,595.96,1272,9532,1119,27.3
"050US05149","05149",0,179.39,0,74.74,24,0,10,20.3
"050US06021","06021",0,586.04,8003.45,384.95,102,1393,67,23
"050US06025","06025",0.02,455.52,4394.68,258.56,525,5065,298,14.8
"050US06061","06061",0,294.58,4392.23,159.93,711,10601,386,13.4
"050US06109","06109",0,448.01,9466.05,280.39,147,3106,92,29.4
"050US13117","13117",0,126.18,3054.96,106.15,189,4576,159,14.2
"050US13169","13169",0,685.46,11691.16,488.05,125,2132,89,16.5
"050US13197","13197",0,413.3,0,375.73,22,0,20,14
"050US17067","17067",0,176.71,5319.94,139.51,19,572,15,15.3
"050US17183","17183",0,478.89,14354.13,531.17,229,6864,254,25.3
"050US13059","13059",0,566.24,9378.41,225.44,535,8861,213,13.2
"050US13069","13069",0,969.81,11641.28,758.22,275,3301,215,19.3
"050US13083","13083",0,518.28,10978.14,442.89,55,1165,47,23.2
"050US17053","17053",0,310.3,7447.19,155.15,26,624,13,20.3
"050US13145","13145",0,890.09,8544.82,255.61,195,1872,56,12.6
"050US13023","13023",0,666.43,3647.84,245.53,57,312,21,17.3
"050US13037","13037",0,749.72,1256.89,661.52,34,57,30,12.7
"050US13053","13053",0,,,,,,,13.3
"050US17073","17073",0,306.17,5307,316.05,93,1612,96,12.6
"050US17097","17097",0,130.58,1851.77,117.97,611,8665,552,14.3
"050US17059","17059",0,360.37,9750.74,251.57,10.93,295.74,7.63,26.9
"050US17063","17063",0,151.15,7073.76,96.74,50,2340,32,17.7
"050US13093","13093",0,462.96,6305.11,198.41,42,572,18,16
"050US16051","16051",0,269.02,2128.78,169.6,46,364,29,15.6
"050US16065","16065",0,240.08,3378.14,79.08,66.52,935.98,21.91,13.5
"050US13111","13111",0,376.51,6407.45,143.76,55,936,21,28.5
"050US13243","13243",0,884.52,9126.74,716.1,36.92,380.95,29.89,13.1
"050US13257","13257",0,842.91,8116.88,718.03,135,1300,115,22.6
"050US17011","17011",0,133.45,6939.5,64.25,27,1404,13,16.7
"050US17015","17015",0,186.24,1815.85,93.12,16,156,8,16.2
"050US18099","18099",0,346.04,7017.79,380.65,100,2028,110,19.2
"050US18101","18101",0,727.04,3287.5,568.99,46,208,36,19.8
"050US13287","13287",0,856.84,27168.23,940.44,41,1300,45,14.9
"050US13295","13295",0,456.38,7556.42,372.37,201,3328,164,22.7
"050US15003","15003",0.02,103.61,391.26,0,661,2496,0,15.2
"050US16009","16009",0.47,184.33,13419.35,55.3,10,728,3,18.5
"050US18003","18003",0,344.35,5759.98,262.96,825,13800,630,22.8
"050US17149","17149",0,428.56,5435.35,261.31,41,520,25,21
"050US17159","17159",0,291.15,11354.89,218.36,28,1092,21,19.8
"050US17107","17107",0,176.95,9472.26,140.52,34,1820,27,17.5
"050US17115","17115",0,429.99,7396.98,468.24,281,4834,306,16.6
"050US17121","17121",0,379.52,12334.5,112.13,88,2860,26,23.5
"050US17131","17131",0,239.71,3720.69,354.35,23,357,34,15.5
"050US17135","17135",0,174.93,13644.56,131.2,32,2496,24,21
"050US17145","17145",0,314.22,4084.84,221.38,44,572,31,20.1
"050US13233","13233",0,699.59,6063.11,252,186,1612,67,23.8
"050US13239","13239",0,884.89,9126.86,715.74,11.3,116.55,9.14,14
"050US18031","18031",0,431.29,8602.15,354.48,73,1456,60,26.9
"050US18037","18037",0,297.82,4013.1,178.69,80,1078,48,14.5
"050US18041","18041",0,792.67,2150.54,730.63,115,312,106,50.7
"050US18055","18055",0,360.65,4881.18,291.49,73,988,59,22.6
"050US18065","18065",0,430,0,349.77,134,0,109,30.5
"050US18075","18075",0,661.48,5665.37,435.8,85,728,56,31.8
"050US18085","18085",0,574.78,7061.88,194.24,290,3563,98,19.3
"050US18091","18091",0,546.87,8480.01,479.39,389,6032,341,23.2
"050US18109","18109",0,769.25,8241.94,509.9,350,3750,232,24.4
"050US16019","16019",0,492.31,7858.43,187.48,344,5491,131,18.9
"050US16021","16021",0,281.37,10241.98,84.41,20,728,6,20.6
"050US16045","16045",0,329.49,4031.4,193.82,34,416,20,19.6
"050US17029","17029",0,292.85,11384.38,153.54,103,4004,54,14.7
"050US18181","18181",0,821.34,1153.95,271.52,121,170,40,20.8
"050US19007","19007",0,313.82,14899.71,136.44,23,1092,10,16.2
"050US19017","19017",0,187.84,3031.28,136.02,29,468,21,10.8
"050US19025","19025",0,34.71,4956.19,8.59,2.02,288.45,0.5,13.2
"050US18095","18095",0,307.21,8770.56,230.11,255,7280,191,37.3
"050US18097","18097",0,350.83,3876.16,228.1,2224,24572,1446,37.2
"050US17173","17173",0,121.99,13876.18,15.25,16,1820,2,19.1
"050US17177","17177",0,424.2,10741.42,239.76,115,2912,65,15.2
"050US16075","16075",0,423.85,1867.82,79.02,59,260,11,17.6
"050US17005","17005",0,219.28,5226.13,201.01,24,572,22,25.1
"050US19103","19103",0,83.1,0,63.5,89,0,68,10.2
"050US19117","19117",0,19.35,5031.93,38.71,1,260,2,16
"050US19127","19127",0,499.63,14907.04,0,122,3640,0,11.1
"050US19131","19131",0,47.65,1651.84,15.88,3,104,1,11.6
"050US20105","20105",0,457.93,5953.06,114.48,8,104,2,15
"050US20109","20109",0,59.14,3075.1,0,1,52,0,16.6
"050US20111","20111",0,545.66,18759.86,428.41,121,4160,95,13.5
"050US20113","20113",0,152.87,2355.34,22.65,27,416,4,14.6
"050US19135","19135",0,169.03,2197.34,169.03,8,104,8,15
"050US19041","19041",0,142.42,7934.89,101.73,14,780,10,12.3
"050US18017","18017",0,538.32,8397.86,397.53,130,2028,96,17.1
"050US20049","20049",0,149.37,0,224.05,2,0,3,21.1
"050US20057","20057",0,547.18,3586.54,450.62,119,780,98,13.2
"050US18115","18115",0,242.29,0,261.76,8.96,0,9.68,34.2
"050US18119","18119",0,451.16,8602.15,360.93,60,1144,48,19.5
"050US18121","18121",0,507.38,13680.35,357.04,54,1456,38,18.4
"050US20091","20091",0,191.63,4224.91,154.49,743,16381,599,9.6
"050US20097","20097",0,1339.58,24380.44,468.85,20,364,7,17.3
"050US20101","20101",0,221.24,0,0,2,0,0,14.8
"050US19049","19049",0,35.55,4159.48,26.66,20,2340,15,9.8
"050US18133","18133",0,503.12,5329.98,208.33,128,1356,53,16
"050US18157","18157",0,252.86,5282.31,185.63,346,7228,254,16.1
"050US18111","18111",0,686.7,8780.82,517.84,61,780,46,20.4
"050US17021","17021",0,256.46,6914.89,175.72,54,1456,37,19.3
"050US19159","19159",0,454.55,1818.18,104.9,13,52,3,16.9
"050US19165","19165",0,116.87,7596.79,29.22,8,520,2,14.3
"050US20063","20063",0,378.16,4913.31,251.88,5.54,71.98,3.69,15.3
"050US20073","20073",0,565.45,0,0,20,0,0,20.6
"050US20077","20077",0,568.72,6571.88,315.96,18,208,10,20.2
"050US20085","20085",0.28,730.11,12226.21,569.24,59,988,46,16.3
"050US19169","19169",0,99.15,4081.63,66.1,72,2964,48,9.4
"050US19189","19189",0,77.3,12059.37,61.84,5,780,4,11.7
"050US20001","20001",0,650.96,13539.9,143.21,50,1040,11,22
"050US20009","20009",0,573.83,8983.77,357.87,93,1456,58,13.4
"050US20015","20015",0,486.14,7620.02,0,209,3276,0,18.1
"050US20025","20025",0,170.5,4433.08,170.5,2,52,2,17.6
"050US20029","20029",0,504.86,8750.93,243.08,27,468,13,13.4
"050US20043","20043",0,349.58,9623.69,370.14,17,468,18,15.8
"050US40045","40045",0.47,340.43,2212.77,127.66,8,52,3,20.1
"050US48309","48309",0,959.45,9625.55,532.75,1574,15791,874,10.1
"050US48337","48337",0.01,488.23,8849.17,383.61,56,1015,44,23.1
"050US48355","48355",0,441.63,7773.75,211.51,1044,18377,500,21.4
"050US51720","51720",0,1510.33,9472.99,418.19,38.03,238.53,10.53,45.1
"050US51740","51740",0,2160.39,11155.82,145.43,1337,6904,90,22.6
"050US18143","18143",0,709.68,5032.26,567.74,110,780,88,41.3
"050US18171","18171",0,411.93,9807.77,372.7,21,500,19,20.4
"050US18177","18177",0,701.35,11490.61,156.12,292,4784,65,69
"050US19097","19097",0,67.62,2637.14,33.81,8,312,4,13.1
"050US19141","19141",0,411.52,8182.04,242.07,34,676,20,13.4
"050US19055","19055",0,56.83,4433.08,0,6,468,0,13.4
"050US19073","19073",0,132.03,12749.91,75.44,7,676,4,12.9
"050US19079","19079",0,108.87,,119.76,10,,11,11.4
"050US40041","40041",1,355.03,0,311.15,89,0,78,21.1
"050US46111","46111",0,,,,,,,11.7
"050US51810","51810",0,468.54,7452.95,176.65,1427,22699,538,16.6
"050US20087","20087",0,242.11,6946.07,158.62,29,832,19,14.7
"050US20089","20089",0,256.9,6679.51,0,4,104,0,13.2
"050US46109","46109",0.8,859.99,29669.76,773.99,50,1725,45,11.9
"050US46121","46121",1,751.77,13335.75,477.52,43.64,774.14,27.72,14.7
"050US53051","53051",0.01,379.27,10518.33,151.71,30,832,12,22
"050US53059","53059",0,365.3,14924.98,195.69,28,1144,15,21
"050US54011","54011",0,400.08,4377.32,199.71,246.41,2695.99,123,126.5
"050US23011","23011",0,206.19,4867.62,185.95,163,3848,147,34.6
"050US24019","24019",0,730.22,5801.22,289.05,144,1144,57,27.1
"050US38103","38103",0,1300.9,16696.86,1320.63,29.01,372.34,29.45,11.7
"050US30101","30101",0,19618.27,8135.17,62.58,627,260,2,21.1
"050US31003","31003",0,166.07,5756.99,55.36,6,208,2,11.2
"050US48275","48275",0,374.01,12155.21,187,8,260,4,20.2
"050US31029","31029",0,129.87,9004.33,129.87,3,208,3,15.7
"050US24025","24025",0,253.85,2471.17,84.22,422,4108,140,39.5
"050US24035","24035",0,364.77,1962.2,176.1,116,624,56,24.6
"050US25009","25009",0,293.93,2265.88,153.74,1518,11702,794,39.8
"050US26015","26015",0,269.05,6053.55,137.11,104,2340,53,15.7
"050US38045","38045",0,,,,,,,10.8
"050US38051","38051",0,,,,,,,11.7
"050US38095","38095",0,1300.61,16697.11,1320.4,17.09,219.4,17.35,13.8
"050US38101","38101",0.01,256.59,10176.57,184.83,118,4680,85,9.8
"050US25003","25003",0,280.17,1428.25,125.77,225,1147,101,24.4
"050US25011","25011",0,529.93,2391.28,313.14,242,1092,143,18.9
"050US25021","25021",0,105.89,57.04,61.56,492,265,286,23.6
"050US26159","26159",0,315.21,12456.92,144.99,150,5928,69,25.7
"050US26165","26165",0,185.19,9629.63,155.95,38,1976,32,22.7
"050US40151","40151",0,334.28,7822.16,0,20,468,0,20.9
"050US42073","42073",0,408.35,2576.29,183.76,220,1388,99,49.9
"050US42083","42083",0,291.28,2330.27,231.53,78,624,62,17.9
"050US48441","48441",0,617.25,11618.28,469.43,547,10296,416,14.3
"050US48451","48451",0,575.26,9604.45,502.7,438.67,7323.97,383.34,13.6
"050US55123","55123",0,400.15,1995.29,32.89,73,364,6,14.2
"050US47115","47115",0,732.21,10172.71,229.17,131,1820,41,24
"050US47125","47125",0,377.98,7922.14,260.32,514,10773,354,19
"050US51153","51153",0,272.93,2768.05,156.97,855.92,8680.69,492.26,13.6
"050US46015","46015",0,534.93,16362.49,220.26,17,520,7,12.8
"050US46035","46035",0,311.85,20569.03,159.77,38.51,2540.07,19.73,10.9
"050US46039","46039",0,226.55,3045.71,97.77,5.7,76.63,2.46,12.3
"050US46049","46049",0,195.23,5078.4,0,2.54,66.07,0,12.7
"050US51075","51075",0,545.1,6136.39,278.83,79.41,893.95,40.62,16.9
"050US45001","45001",0,490.93,3744.19,294.56,75,572,45,22.1
"050US48045","48045",0,,,,,,,17.6
"050US51181","51181",0,3445.61,22607.13,1200,145.06,951.76,50.52,16.9
"050US29005","29005",0,97.78,13559.32,32.59,3,416,1,15.4
"050US29009","29009",0,221.55,10080.31,216.93,48,2184,47,17.1
"050US39159","39159",0,187.73,4827.71,64.37,72.21,1856.93,24.76,19.6
"050US31171","31171",0,,,,,,,13.9
"050US48145","48145",0,312.05,4457.92,267.48,35,500,30,13.8
"050US36057","36057",0,362.34,3720.48,197.35,112,1150,61,14.2
"050US36067","36067",0.01,358.49,3447.12,220.03,1090,10481,669,19.3
"050US39105","39105",0,190.8,4126.1,85.03,27.87,602.7,12.42,27.6
"050US27153","27153",0,144.86,6815.2,0,21,988,0,13.3
"050US27157","27157",0,229.41,7157.6,168.23,30,936,22,11.7
"050US28013","28013",0,400.49,10412.73,355.99,36,936,32,15.1
"050US26023","26023",0,508.1,9694.05,186.42,139,2652,51,18
"050US37001","37001",0.11,388.24,7814.59,284.83,413,8313,303,23.4
"050US55077","55077",0,404.64,13079.62,131.23,37,1196,12,25
"050US29203","29203",0,160.9,3137.57,80.45,8,156,4,30.5
"050US29133","29133",0,686.86,585.52,574.26,61,52,51,25.6
"050US29149","29149",0,97.5,1689.96,16.25,6,104,1,29.4
"050US31031","31031",0,204.14,4549.43,174.98,7,156,6,14.3
"050US31035","31035",0,135.5,8455.28,54.2,5,312,2,11.4
"050US31037","31037",0,300.12,8092.54,174.21,19.88,536.05,11.54,11.1
"050US38027","38027",0.12,444.53,21144.75,510.65,6.05,287.78,6.95,11.8
"050US13205","13205",0,1653.06,17263.8,560.24,239,2496,81,13.2
"050US13315","13315",0,446.28,3570.2,394.78,26,208,23,16
"050US16033","16033",0,538.6,0,0,3,0,0,19.6
"050US17043","17043",0,102.48,1626.13,83.84,632,10028,517,15.6
"050US47101","47101",0,539.37,5609.49,175.3,40,416,13,29
"050US48385","48385",0,,,,,,,13.9
"050US48399","48399",0,445.23,3858.79,264.99,27.84,241.29,16.57,15.3
"050US55085","55085",0,375.5,10007.04,145.51,80,2132,31,17.6
"050US40131","40131",1,301.58,5519.43,148.26,179,3276,88,17.5
"050US48093","48093",0,500.64,8254.17,372.27,39,643,29,15.7
"050US36019","36019",0,370.81,2069.31,264.09,205,1144,146,16.7
"050US31051","31051",0.01,176,1525.37,58.67,6,52,2,11.4
"050US41025","41025",0,370.28,2406.85,138.86,16,104,6,19.6
"050US47087","47087",0,1468.39,19796.06,312.71,108,1456,23,37.8
"050US28023","28023",0,410.13,5331.69,235.82,40,520,23,16.3
"050US48485","48485",0.01,552.13,0,455.36,485,0,400,18.5
"050US48489","48489",0,433.17,2179.84,363.31,62,312,52,8.6
"050US50025","50025",0,,,,,,,28.1
"050US21075","21075",0,3501.3,17347.59,275.79,135.08,669.27,10.64,20.9
"050US21083","21083",0,468.55,11956.62,216.92,108,2756,50,18.5
"050US26027","26027",0.01,310.38,5003.26,170.71,100,1612,55,16.2
"050US30067","30067",0,144.02,8987.04,76.81,15,936,8,18.8
"050US30095","30095",0,389.08,6820.89,353.85,22.31,391.11,20.29,18.1
"050US36073","36073",0,239.39,2316.59,184.15,65,629,50,12.2
"050US48049","48049",0,663.01,10557.43,494.09,157,2500,117,14.8
"050US48069","48069",0,384.12,4438.75,234.74,18,208,11,16.4
"050US13273","13273",0,575.78,3863.3,482.91,31,208,26,12.4
"050US45081","45081",0,375.88,2036.02,148.79,48,260,19,16.2
"050US46005","46005",0,215.38,15399.8,17.95,24,1716,2,12.7
"050US46011","46011",0,81.22,5912.93,16.24,20,1456,4,12
"050US29021","29021",0,377.34,3852.65,31.01,219,2236,18,14.7
"050US29035","29035",0,,,,,,,27.9
"050US26037","26037",0,388.28,11864.9,282.92,199,6081,145,15.5
"050US26051","26051",0,535.34,4228.5,311.72,79,624,46,24.6
"050US40001","40001",1,430.15,15543.89,247.89,59,2132,34,25.9
"050US40005","40005",1,668.23,3657.68,609.61,57,312,52,26.8
"050US40033","40033",1,1234.91,4281.01,0,45,156,0,25.6
"050US08053","08053",0,139.43,5246.19,39.22,0.64,24.08,0.18,25.5
"050US12031","12031",0,475.94,5093.47,262.9,2998,32084,1656,45.5
"050US12119","12119",0,698.67,7871.34,644.59,323,3639,298,14.6
"050US13073","13073",0,261.96,3691.37,209.96,262,3692,210,16.2
"050US55105","55105",0,435.6,5272.04,155.37,457,5531,163,26.2
"050US55119","55119",0,317.54,3715.17,79.38,40,468,10,17
"050US41011","41011",0.01,222.46,13908.9,90.04,84,5252,34,16.7
"050US51079","51079",0,475.03,4312.54,233.26,59.08,536.35,29.01,17
"050US32013","32013",0,494.4,12611.94,438.43,53,1352,47,21.5
"050US27095","27095",0.14,574.64,14291.07,505.93,92,2288,81,18.9
"050US27101","27101",0,207.8,3682.74,127.49,9.91,175.63,6.08,12.9
"050US27109","27109",0,147.19,3407.46,98.8,146,3380,98,10.6
"050US27125","27125",0,702.12,10654.34,211.05,16.9,256.45,5.08,15.2
"050US54049","54049",0,285.39,2683.46,181.73,103.07,969.13,65.63,20.8
"050US54073","54073",0,285.31,2683.49,181.76,14.08,132.43,8.97,24.1
"050US55067","55067",0,552.72,12125.4,112.27,64,1404,13,15.7
"050US55073","55073",0,369.7,5466.92,205.64,320,4732,178,12.2
"050US17137","17137",0,125.99,10763.14,94.49,28,2392,21,15.5
"050US42121","42121",0,483.05,3790.06,219.85,156,1224,71,22.4
"050US44001","44001",0,,,,,,,23.4
"050US48107","48107",0,228.31,8904.11,285.39,8,312,10,16.5
"050US39099","39099",0,335.42,3959.64,234.18,487,5749,340,44.7
