"HEROP_ID","FIPS","GEOID","OpRxRt","SviTh1","SviTh2","SviTh3","SviTh4","SviSmryRnk"
"050US38067","38067",38067,21.1,0.1934,0.14,0.3016,0.1429,0.1206
"050US38069","38069",38069,39.3,0.111,0.4776,0.1654,0.1199,0.1155
"050US38071","38071",38071,54.9,0.2186,0.5848,0.4973,0.7658,0.4747
"050US38073","38073",38073,23.9,0.0805,0.0515,0.2914,0.4015,0.0935
"050US38075","38075",38075,0.2,0.0363,0.0375,0.0264,0.195,0.0245
"050US38077","38077",38077,17,0.1091,0.1448,0.2984,0.7821,0.2459
"050US38079","38079",38079,4.1,0.8358,0.6847,0.985,0.8947,0.8934
"050US38081","38081",38081,1,0.0022,0.2253,0.2536,0.1059,0.0251
"050US38083","38083",38083,2.7,0.071,0.0325,0.0264,0.0207,0.0073
"050US38085","38085",38085,0.5,0.9551,0.6166,0.9908,0.8104,0.9176
"050US38087","38087",38087,-9,0.0977,0.1378,0.0299,0.006,0.0134
"050US38089","38089",38089,35.4,0.1944,0.0865,0.3977,0.8425,0.3112
"050US38091","38091",38091,-9,0.028,0.0783,0.015,0.1906,0.0299
"050US38093","38093",38093,32.2,0.4792,0.2164,0.2399,0.6723,0.4419
"050US38095","38095",38095,19,0.4311,0.5784,0.4222,0.02,0.2297
"050US38097","38097",38097,14.3,0.0293,0.0576,0.2692,0.4493,0.0697
"050US38099","38099",38099,12.3,0.23,0.4521,0.4683,0.4843,0.3385
"050US38101","38101",38101,38.5,0.1499,0.0671,0.5065,0.756,0.2571
"050US38103","38103",38103,53.7,0.1508,0.3557,0.0525,0.6217,0.2437
"050US38105","38105",38105,30,0.2262,0.4766,0.5778,0.8762,0.5062
"050US39001","39001",39001,26.4,0.8349,0.7181,0.0229,0.4508,0.6516
"050US39003","39003",39003,68.2,0.4152,0.672,0.5326,0.6659,0.5673
"050US39005","39005",39005,19.5,0.3194,0.2081,0.0675,0.6522,0.3096
"050US39007","39007",39007,34.1,0.8995,0.6704,0.3675,0.7906,0.8247
"050US39009","39009",39009,42.9,0.7165,0.0363,0.3086,0.9332,0.5772
"050US39011","39011",39011,20.2,0.0229,0.1915,0.0579,0.092,0.0261
"050US39013","39013",39013,22,0.3503,0.1505,0.2234,0.5609,0.3067
"050US39015","39015",39015,31.7,0.504,0.4006,0.021,0.392,0.3691
"050US39017","39017",39017,37.6,0.3649,0.5145,0.5597,0.4254,0.4346
"050US39019","39019",39019,16,0.3729,0.6137,0.0525,0.3032,0.3255
"050US39021","39021",39021,11.2,0.1705,0.1559,0.1861,0.181,0.1123
"050US39023","39023",39023,42.1,0.6287,0.8387,0.4699,0.4998,0.6627
"050US39025","39025",39025,31.1,0.1896,0.1575,0.2109,0.2634,0.1479
"050US39027","39027",39027,42,0.3299,0.4979,0.1753,0.3303,0.3038
"050US39029","39029",39029,20.8,0.4225,0.3621,0.1654,0.6058,0.4162
"050US39031","39031",39031,27.1,0.7623,0.7213,0.0579,0.5262,0.6351
"050US39033","39033",39033,36.2,0.5291,0.7576,0.0757,0.1489,0.3856
"050US39035","39035",39035,46.8,0.6554,0.6946,0.8043,0.6281,0.7305
"050US39037","39037",39037,13.6,0.2148,0.2755,0.0407,0.0649,0.0961
"050US39039","39039",39039,58.5,0.2144,0.6239,0.4222,0.1747,0.2529
"050US39041","39041",39041,30.8,0.0054,0.1651,0.4998,0.0445,0.0239
"050US39043","39043",39043,37.4,0.3462,0.5962,0.5081,0.3283,0.4015
"050US39045","39045",39045,41.8,0.1594,0.4543,0.4699,0.182,0.196
"050US39047","39047",39047,58.4,0.5807,0.5943,0.2364,0.1454,0.3913
"050US39049","39049",39049,54.7,0.5409,0.5297,0.776,0.6977,0.6497
"050US39051","39051",39051,16,0.0675,0.4467,0.3563,0.0255,0.0585
"050US39053","39053",39053,50.1,0.6535,0.3385,0.1753,0.8193,0.601
"050US39055","39055",39055,23.5,0.1139,0.1129,0.1152,0.2918,0.0961
"050US39057","39057",39057,51.1,0.1715,0.0799,0.489,0.3471,0.1658
"050US39059","39059",39059,32.1,0.6844,0.538,0.1339,0.4636,0.5352
"050US39061","39061",39061,58.6,0.462,0.5243,0.7366,0.6713,0.5908
"050US39063","39063",39063,47,0.1177,0.2246,0.3563,0.349,0.1604
"050US39065","39065",39065,21.6,0.5533,0.1775,0.119,0.8575,0.5177
"050US39067","39067",39067,10.4,0.6182,0.4598,0.1037,0.5985,0.5262
"050US39069","39069",39069,14.6,0.1289,0.3093,0.342,0.0719,0.0977
"050US39071","39071",39071,33.6,0.5912,0.357,0.0675,0.5724,0.4763
"050US39073","39073",39073,20,0.545,0.812,0.0675,0.3528,0.4976
"050US39075","39075",39075,7.8,0.4887,0.1037,0.0022,0.7646,0.3923
"050US39077","39077",39077,35.8,0.3118,0.6809,0.328,0.1744,0.301
"050US39079","39079",39079,42.7,0.6713,0.525,0.0337,0.6443,0.5663
"050US39081","39081",39081,66,0.3856,0.3853,0.3058,0.6141,0.433
"050US39083","39083",39083,17.8,0.322,0.3576,0.1094,0.4111,0.2822
"050US39085","39085",39085,31.3,0.1432,0.335,0.4018,0.1483,0.1438
"050US39087","39087",39087,36.7,0.4623,0.6503,0.0932,0.2447,0.3672
"050US39089","39089",39089,18.4,0.1308,0.4906,0.3748,0.3443,0.2256
"050US39091","39091",39091,27.3,0.1254,0.2676,0.1861,0.3773,0.1578
"050US39093","39093",39093,28.5,0.3589,0.595,0.5819,0.4209,0.4499
"050US39095","39095",39095,74.1,0.6545,0.6252,0.7019,0.5794,0.678
"050US39097","39097",39097,20.3,0.1963,0.2988,0.377,0.2319,0.195
"050US39099","39099",39099,67.3,0.559,0.7216,0.6128,0.5043,0.6179
"050US39101","39101",39101,56.5,0.6007,0.6242,0.3802,0.7222,0.6443
"050US39103","39103",39103,18.4,0.0207,0.0888,0.1861,0.0388,0.0111
"050US39105","39105",39105,5.9,0.7795,0.7149,0.015,0.3831,0.5848
"050US39107","39107",39107,21.8,0.0223,0.104,0.0627,0.1257,0.0223
"050US39109","39109",39109,19.9,0.1034,0.2752,0.2444,0.0579,0.0643
"050US39111","39111",39111,9.4,0.483,0.4429,0.0299,0.5437,0.4263
"050US39113","39113",39113,63.6,0.5803,0.6952,0.6752,0.686,0.6904
"050US39115","39115",39115,12.9,0.7101,0.483,0.2485,0.4372,0.5425
"050US39117","39117",39117,8.3,0.195,0.3366,0.0474,0.2011,0.1486
"050US39119","39119",39119,55.2,0.4989,0.4795,0.2587,0.636,0.511
"050US39121","39121",39121,8,0.5282,0.5307,0.119,0.8508,0.5902
"050US39123","39123",39123,16.9,0.0659,0.3306,0.2485,0.2027,0.105
"050US39125","39125",39125,12,0.1658,0.7187,0.2399,0.0356,0.1387
"050US39127","39127",39127,26.8,0.441,0.2803,0.0229,0.5889,0.3688
"050US39129","39129",39129,30.9,0.3681,0.2488,0.2164,0.5867,0.3592
"050US39131","39131",39131,51.6,0.7617,0.7229,0.0735,0.629,0.6701
"050US39133","39133",39133,20.4,0.4006,0.029,0.3649,0.7337,0.3293
"050US39135","39135",39135,13.1,0.1079,0.2313,0.0337,0.0153,0.0328
"050US39137","39137",39137,13.1,0.0025,0.1422,0.2364,0.0407,0.0102
"050US39139","39139",39139,28.2,0.5208,0.3455,0.4407,0.679,0.5329
"050US39141","39141",39141,57.2,0.6408,0.363,0.3322,0.7257,0.5931
"050US39143","39143",39143,22.2,0.2466,0.4537,0.4779,0.2208,0.2622
"050US39145","39145",39145,73.3,0.8008,0.4575,0.1861,0.9049,0.7474
"050US39147","39147",39147,17.7,0.1607,0.2975,0.3322,0.4416,0.2265
"050US39149","39149",39149,34.4,0.1874,0.2778,0.2164,0.1855,0.1467
"050US39151","39151",39151,51.1,0.2835,0.4088,0.4248,0.3742,0.3147
"050US39153","39153",39153,49.5,0.3815,0.5237,0.6096,0.3843,0.4407
"050US39155","39155",39155,33.3,0.56,0.6023,0.413,0.5183,0.5533
"050US39157","39157",39157,47.2,0.5822,0.3723,0.1225,0.3898,0.4216
"050US39159","39159",39159,28.9,0.0089,0.0455,0.3723,0.1066,0.0172
"050US39161","39161",39161,24.3,0.0608,0.4015,0.1753,0.0299,0.0449
"050US39163","39163",39163,4.2,0.4979,0.5291,0.0169,0.2765,0.3595
"050US39165","39165",39165,25.6,0.0102,0.1339,0.4569,0.1689,0.0461
"050US39167","39167",39167,60.2,0.454,0.2628,0.0881,0.4388,0.3274
"050US39169","39169",39169,19.7,0.392,0.244,0.1457,0.7413,0.4123
"050US39171","39171",39171,14.6,0.1903,0.4585,0.2323,0.1635,0.1785
"050US39173","39173",39173,27.4,0.2164,0.022,0.3818,0.4741,0.1562
"050US39175","39175",39175,17.3,0.021,0.4263,0.0821,0.1177,0.0487
"050US40001","40001",40001,73.9,0.9348,0.9039,0.9284,0.7967,0.9472
"050US40003","40003",40003,17.3,0.2953,0.377,0.5119,0.3051,0.3048
"050US40005","40005",40005,19.5,0.8199,0.7076,0.6949,0.8718,0.8556
"050US40007","40007",40007,3.2,0.3309,0.9332,0.6936,0.0595,0.4034
"050US40009","40009",40009,85.1,0.8473,0.3045,0.6287,0.9698,0.8403
"050US40011","40011",40011,19.9,0.7009,0.9621,0.6701,0.3656,0.7553
"050US40013","40013",40013,57.2,0.8209,0.7506,0.6764,0.7747,0.8416
"050US40015","40015",40015,19.8,0.7601,0.8801,0.8304,0.8171,0.8705
"050US40017","40017",40017,22.9,0.245,0.5253,0.6316,0.3248,0.3433
"050US40019","40019",40019,77.4,0.6532,0.9707,0.6971,0.4652,0.7751
"050US40021","40021",40021,40.3,0.847,0.7241,0.8899,0.9669,0.9236
"050US40023","40023",40023,17.6,0.9367,0.9567,0.797,0.7588,0.9485
"050US40025","40025",40025,1.5,0.2587,0.9647,0.6656,0.015,0.3134
"050US40027","40027",40027,36.7,0.4954,0.3404,0.6752,0.6694,0.5527
"050US40029","40029",40029,16.7,0.8314,0.9373,0.7226,0.4753,0.8358
"050US40031","40031",40031,54.6,0.8129,0.8899,0.8346,0.9345,0.9211
"050US40033","40033",40033,3.6,0.4976,0.3274,0.6233,0.21,0.3859
"050US40035","40035",40035,19.6,0.8333,0.936,0.7798,0.91,0.9316
"050US40037","40037",40037,21.1,0.4076,0.5358,0.6185,0.5714,0.5205
"050US40039","40039",40039,18,0.6332,0.756,0.7089,0.7528,0.7607
"050US40041","40041",40041,36.6,0.8326,0.7222,0.7474,0.5326,0.7878
"050US40043","40043",40043,10.7,0.4318,0.3649,0.5326,0.1982,0.3347
"050US40045","40045",40045,44.7,0.671,0.8218,0.4273,0.1413,0.5323
"050US40047","40047",40047,73.4,0.6783,0.9303,0.6402,0.5517,0.7706
"050US40049","40049",40049,36.4,0.5336,0.8689,0.6328,0.1931,0.546
"050US40051","40051",40051,26.6,0.3637,0.4368,0.5326,0.4983,0.434
"050US40053","40053",40053,13.2,0.2714,0.4413,0.4273,0.1225,0.2208
"050US40055","40055",40055,12.2,0.7353,0.5177,0.6287,0.7162,0.727
"050US40057","40057",40057,137.5,0.8807,0.7779,0.8508,0.2428,0.7572
"050US40059","40059",40059,7.7,0.3089,0.8489,0.6487,0.146,0.4028
"050US40061","40061",40061,38.7,0.916,0.9166,0.686,0.3866,0.8387
"050US40063","40063",40063,14.4,0.7999,0.727,0.776,0.6096,0.7945
"050US40065","40065",40065,51,0.6831,0.7646,0.7706,0.4451,0.6981
"050US40067","40067",40067,32.4,0.7232,0.992,0.5978,0.398,0.8056
"050US40069","40069",40069,14.1,0.7611,0.9154,0.7016,0.8556,0.875
"050US40071","40071",40071,34.1,0.8053,0.957,0.6449,0.6341,0.8549
"050US40073","40073",40073,123.7,0.3153,0.7117,0.6166,0.2297,0.398
"050US40075","40075",40075,17.7,0.7763,0.9475,0.6373,0.2577,0.741
"050US40077","40077",40077,62.2,0.8816,0.6672,0.7655,0.7038,0.8396
"050US40079","40079",40079,44.4,0.8899,0.972,0.6742,0.7566,0.924
"050US40081","40081",40081,22.2,0.4362,0.651,0.5183,0.196,0.4101
"050US40083","40083",40083,5.7,0.2418,0.2374,0.5829,0.4699,0.3003
"050US40085","40085",40085,119.6,0.7019,0.9367,0.686,0.5752,0.7961
"050US40087","40087",40087,21.9,0.3061,0.5479,0.574,0.1619,0.2991
"050US40089","40089",40089,17.8,0.7906,0.9819,0.7859,0.6971,0.8976
"050US40091","40091",40091,13.3,0.7986,0.6694,0.706,0.5418,0.7528
"050US40093","40093",40093,17.6,0.1893,0.8654,0.4741,0.2491,0.3579
"050US40095","40095",40095,13.5,0.868,0.9946,0.7442,0.3843,0.8769
"050US40097","40097",40097,22.1,0.7394,0.8269,0.7474,0.4788,0.7499
"050US40099","40099",40099,36.5,0.4397,0.6879,0.6656,0.581,0.5775
"050US40101","40101",40101,58.5,0.8886,0.9427,0.8403,0.9882,0.9774
"050US40103","40103",40103,19.3,0.2431,0.8743,0.5326,0.3538,0.4458
"050US40105","40105",40105,38.6,0.6004,0.6895,0.7276,0.518,0.6529
"050US40107","40107",40107,3.9,0.8037,0.783,0.7843,0.8632,0.8715
"050US40109","40109",40109,88.9,0.7801,0.8454,0.8403,0.7012,0.8431
"050US40111","40111",40111,17.6,0.8928,0.8495,0.7646,0.9033,0.922
"050US40113","40113",40113,12.6,0.5997,0.4477,0.7537,0.5896,0.6207
"050US40115","40115",40115,46.9,0.8015,0.9717,0.7458,0.8756,0.9252
"050US40117","40117",40117,36.5,0.4636,0.5227,0.6083,0.4464,0.4979
"050US40119","40119",40119,44.2,0.7693,0.0445,0.5969,0.8842,0.6408
"050US40121","40121",40121,50.7,0.8702,0.8104,0.6949,0.7572,0.868
"050US40123","40123",40123,70.9,0.5498,0.6316,0.7391,0.6472,0.6561
"050US40125","40125",40125,48.9,0.7267,0.6691,0.6561,0.6965,0.7496
"050US40127","40127",40127,14.6,0.978,0.8326,0.6764,0.5453,0.8896
"050US40129","40129",40129,16.9,0.4664,0.7671,0.5065,0.0102,0.2835
"050US40131","40131",40131,25.1,0.3255,0.4712,0.6634,0.3331,0.3878
"050US40133","40133",40133,23.6,0.9542,0.9179,0.7502,0.8244,0.9523
"050US40135","40135",40135,14.3,0.8912,0.8247,0.7693,0.4426,0.8183
"050US40137","40137",40137,60.4,0.7114,0.8871,0.5476,0.349,0.6892
"050US40139","40139",40139,15,0.8562,0.8476,0.9112,0.8368,0.9084
"050US40141","40141",40141,29.6,0.8597,0.9994,0.805,0.4639,0.9125
"050US40143","40143",40143,89.5,0.7547,0.7871,0.7859,0.6039,0.7846
"050US40145","40145",40145,9.7,0.3338,0.7875,0.6806,0.2463,0.4489
"050US40147","40147",40147,37.2,0.5342,0.9058,0.6487,0.2402,0.5867
"050US40149","40149",40149,16.2,0.602,0.8571,0.504,0.2902,0.5947
"050US40151","40151",40151,10.4,0.6048,0.1674,0.4839,0.7649,0.5584
"050US40153","40153",40153,33.7,0.6647,0.8845,0.5644,0.6484,0.7611
"050US41001","41001",41001,53.3,0.5078,0.4508,0.3166,0.5234,0.4811
"050US41003","41003",41003,52.9,0.5399,0.0277,0.5488,0.8918,0.5005
"050US41005","41005",41005,28,0.2377,0.3172,0.5437,0.4273,0.3023
"050US41007","41007",41007,45.1,0.4903,0.5434,0.4913,0.7149,0.5813
"050US41009","41009",41009,21.9,0.2943,0.1823,0.4117,0.3096,0.2453
"050US41011","41011",41011,57.8,0.6796,0.6942,0.4636,0.8616,0.7661
"050US41013","41013",41013,29.2,0.3293,0.6551,0.3847,0.2529,0.356
"050US41015","41015",41015,72.9,0.5387,0.6516,0.4518,0.6519,0.6067
"050US41017","41017",41017,49,0.3662,0.1562,0.4222,0.287,0.2634
"050US41019","41019",41019,52.4,0.5969,0.7089,0.4165,0.6586,0.6487
"050US41021","41021",41021,19.2,0.6357,0.2867,0.4569,0.5301,0.5282
"050US41023","41023",41023,50.2,0.7343,0.5326,0.342,0.4222,0.5784
"050US41025","41025",41025,47.8,0.5737,0.7232,0.4273,0.9892,0.8034
"050US41027","41027",41027,73.5,0.44,0.6045,0.7537,0.9306,0.7111
"050US41029","41029",41029,76.7,0.5937,0.6067,0.552,0.8139,0.7025
"050US41031","41031",41031,21.1,0.7827,0.9774,0.8043,0.8727,0.9278
"050US41033","41033",41033,44.1,0.8151,0.805,0.4378,0.6376,0.7817
"050US41035","41035",41035,34.9,0.8276,0.9125,0.6045,0.6417,0.8438
"050US41037","41037",41037,41.8,0.7824,0.6729,0.4913,0.9688,0.8517
"050US41039","41039",41039,57.7,0.6522,0.4903,0.5294,0.9157,0.7375
"050US41041","41041",41041,36.5,0.7127,0.8517,0.5294,0.4814,0.7165
"050US41043","41043",41043,25.9,0.6347,0.6195,0.4779,0.6758,0.6586
"050US41045","41045",41045,64.5,0.937,0.951,0.7878,0.9949,0.9908
"050US41047","41047",41047,38.7,0.7773,0.8641,0.7502,0.95,0.902
"050US41049","41049",41049,8.4,0.609,0.937,0.8101,0.5612,0.7735
"050US41051","41051",41051,44.2,0.5037,0.105,0.6993,0.9345,0.5927
"050US41053","41053",41053,17.3,0.4626,0.7792,0.5978,0.6828,0.6395
"050US41055","41055",41055,-9,0.3204,0.4773,0.377,0.3503,0.3376
"050US41057","41057",41057,47.6,0.4795,0.8256,0.4839,0.6955,0.6507
"050US41059","41059",41059,23.5,0.6697,0.9625,0.7448,0.9854,0.9259
"050US41061","41061",41061,47.3,0.581,0.5285,0.3675,0.9542,0.7187
"050US41063","41063",41063,47.9,0.2354,0.6822,0.2879,0.6888,0.4461
"050US41065","41065",41065,46.8,0.7623,0.769,0.6402,0.9873,0.8937
"050US41067","41067",41067,32.8,0.2724,0.1779,0.7502,0.5676,0.3703
"050US41069","41069",41069,21.9,0.4267,0.2771,0.3977,0.1171,0.2479
"050US41071","41071",41071,28.2,0.4534,0.6863,0.6102,0.9424,0.7232
"050US42001","42001",42001,22.1,0.2135,0.3108,0.3535,0.252,0.21
"050US42003","42003",42003,56.5,0.2011,0.2221,0.5759,0.6004,0.314
"050US42005","42005",42005,25.6,0.1791,0.167,0.0191,0.2914,0.132
"050US42007","42007",42007,24.2,0.203,0.3191,0.3563,0.3653,0.2386
"050US42009","42009",42009,22.8,0.3468,0.1518,0.0169,0.244,0.1868
"050US42011","42011",42011,24.9,0.5383,0.7012,0.6806,0.6669,0.6659
"050US42013","42013",42013,59.1,0.2622,0.3299,0.1339,0.609,0.3108
"050US42015","42015",42015,50.5,0.4025,0.3357,0.0579,0.587,0.3754
"050US42017","42017",42017,35.7,0.0967,0.2129,0.5005,0.2103,0.1317
"050US42019","42019",42019,24.7,0.0722,0.036,0.1225,0.4728,0.0786
"050US42021","42021",42021,51.5,0.2288,0.4225,0.2323,0.6793,0.3605
"050US42023","42023",42023,17.1,0.5014,0.6688,0.1094,0.4483,0.4734
"050US42025","42025",42025,19.8,0.5301,0.209,0.2984,0.175,0.2895
"050US42027","42027",42027,28.2,0.3576,0.0025,0.4496,0.9803,0.3344
"050US42029","42029",42029,26,0.0655,0.1238,0.5679,0.3102,0.1244
"050US42031","42031",42031,32.3,0.4263,0.0958,0.0579,0.6475,0.315
"050US42033","42033",42033,44.6,0.4356,0.4983,0.1928,0.7292,0.5017
"050US42035","42035",42035,41.5,0.6602,0.2717,0.0821,0.7407,0.5409
"050US42037","42037",42037,39,0.3831,0.0312,0.2265,0.6732,0.2813
"050US42039","42039",42039,52.8,0.5402,0.6335,0.1152,0.7556,0.5842
"050US42041","42041",42041,34.4,0.1231,0.1476,0.4725,0.5282,0.2068
"050US42043","42043",42043,50.8,0.3478,0.6297,0.7474,0.6316,0.5476
"050US42045","42045",42045,35.7,0.3853,0.4515,0.7299,0.7579,0.5654
"050US42047","42047",42047,34.6,0.1569,0.1661,0.0299,0.1419,0.0824
"050US42049","42049",42049,56.5,0.4607,0.6764,0.4814,0.7792,0.6242
"050US42051","42051",42051,76.3,0.5224,0.3968,0.2879,0.6802,0.5224
"050US42053","42053",42053,1.3,0.4827,0.2065,0.6828,0.6551,0.5072
"050US42055","42055",42055,25.1,0.3217,0.5632,0.4018,0.2389,0.3194
"050US42057","42057",42057,12.2,0.175,0.2679,0.0881,0.1524,0.1184
"050US42059","42059",42059,14.6,0.2832,0.2507,0.2234,0.6831,0.342
"050US42061","42061",42061,17.7,0.3131,0.1518,0.3016,0.7054,0.3481
"050US42063","42063",42063,23,0.5154,0.0875,0.1861,0.8228,0.4528
"050US42065","42065",42065,27.2,0.4305,0.349,0.014,0.5663,0.3745
"050US42067","42067",42067,16.9,0.4337,0.3376,0.1654,0.8015,0.4846
"050US42069","42069",42069,53,0.3875,0.7588,0.4973,0.6144,0.5558
"050US42071","42071",42071,29.3,0.4575,0.3513,0.525,0.7493,0.5399
"050US42073","42073",42073,40.6,0.4916,0.6631,0.2692,0.517,0.5151
"050US42075","42075",42075,25.5,0.517,0.665,0.5317,0.6592,0.6176
"050US42077","42077",42077,38.5,0.5759,0.7149,0.7735,0.7534,0.734
"050US42079","42079",42079,40.9,0.5727,0.8253,0.5727,0.643,0.6942
"050US42081","42081",42081,45.2,0.4432,0.3933,0.328,0.7439,0.5091
"050US42083","42083",42083,50.9,0.279,0.3592,0.1696,0.5628,0.3188
"050US42085","42085",42085,64.4,0.378,0.5845,0.3248,0.7582,0.5278
"050US42087","42087",42087,34.6,0.7521,0.4063,0.0757,0.6631,0.5934
"050US42089","42089",42089,23.4,0.5565,0.2816,0.7598,0.1849,0.4136
"050US42091","42091",42091,41.9,0.1012,0.2224,0.6233,0.454,0.2119
"050US42093","42093",42093,241.7,0.1425,0.4747,0.2879,0.8352,0.3818
"050US42095","42095",42095,43.4,0.2666,0.3411,0.6211,0.5959,0.4038
"050US42097","42097",42097,29,0.336,0.4426,0.2628,0.6452,0.4206
"050US42099","42099",42099,12.6,0.2838,0.1502,0.0881,0.2644,0.1737
"050US42101","42101",42101,38.4,0.909,0.8361,0.9465,0.915,0.9465
"050US42103","42103",42103,22,0.4429,0.3509,0.5558,0.0439,0.2405
"050US42105","42105",42105,35.2,0.3974,0.5374,0.0407,0.5409,0.405
"050US42107","42107",42107,22.2,0.4228,0.6411,0.335,0.539,0.4928
"050US42109","42109",42109,27.8,0.3563,0.1177,0.0627,0.6071,0.2819
"050US42111","42111",42111,19.8,0.349,0.2571,0.1094,0.6726,0.3618
"050US42113","42113",42113,12.3,0.2806,0.2666,0.1339,0.3977,0.2444
"050US42115","42115",42115,18.6,0.4003,0.1989,0.0407,0.1371,0.1814
"050US42117","42117",42117,28,0.3767,0.2367,0.0264,0.5196,0.2975
"050US42119","42119",42119,55.6,0.4693,0.0697,0.4165,0.8167,0.4531
"050US42121","42121",42121,41.5,0.3751,0.5126,0.0627,0.4718,0.3656
"050US42123","42123",42123,35.2,0.1314,0.3563,0.0627,0.3217,0.153
"050US42125","42125",42125,36.4,0.1123,0.1263,0.265,0.5227,0.1648
"050US42127","42127",42127,16.9,0.4839,0.1992,0.3166,0.5119,0.3952
"050US42129","42129",42129,33.9,0.0996,0.1088,0.1861,0.3748,0.1091
"050US42131","42131",42131,29.2,0.1304,0.1082,0.0821,0.2345,0.0872
"050US42133","42133",42133,34.3,0.2638,0.5024,0.5094,0.3605,0.3379
"050US44001","44001",44001,16.7,0.1152,0.085,0.2914,0.426,0.1327
"050US44003","44003",44003,41.6,0.2402,0.1791,0.4165,0.2918,0.2116
"050US44005","44005",44005,20.1,0.2183,0.1928,0.4496,0.5396,0.2787
"050US44007","44007",44007,31.5,0.679,0.594,0.7983,0.9208,0.8097
"050US44009","44009",44009,31.4,0.1642,0.1171,0.2879,0.2584,0.1324
"050US45001","45001",45001,28.5,0.6157,0.1973,0.6872,0.734,0.5988
"050US45003","45003",45003,34.4,0.5947,0.6357,0.7226,0.5151,0.6322
"050US45005","45005",45005,88.5,0.9882,0.8097,0.9793,0.994,0.9955
"050US45007","45007",45007,62.7,0.6166,0.4916,0.5854,0.6542,0.6303
"050US45009","45009",45009,35.2,0.9866,0.8046,0.937,0.7455,0.958
"050US45011","45011",45011,48.5,0.9243,0.8664,0.8721,0.9443,0.9612
"050US45013","45013",45013,42.9,0.2695,0.5549,0.6923,0.5908,0.469
"050US45015","45015",45015,20.8,0.4082,0.5794,0.7591,0.5523,0.5447
"050US45017","45017",45017,7.7,0.7633,0.5212,0.8365,0.5574,0.7273
"050US45019","45019",45019,94.6,0.4222,0.1101,0.7213,0.6172,0.4343
"050US45021","45021",45021,44.8,0.7967,0.6096,0.6548,0.7241,0.7798
"050US45023","45023",45023,32.1,0.8062,0.3837,0.8008,0.5253,0.7047
"050US45025","45025",45025,21.8,0.9001,0.9338,0.7894,0.8874,0.9462
"050US45027","45027",45027,51.5,0.9472,0.6519,0.8785,0.993,0.9691
"050US45029","45029",45029,38.2,0.9564,0.8597,0.8129,0.9389,0.966
"050US45031","45031",45031,82.8,0.8746,0.7496,0.8466,0.8527,0.8921
"050US45033","45033",45033,43.7,0.9831,0.9157,0.8915,0.8435,0.9745
"050US45035","45035",45035,20.8,0.6071,0.6589,0.756,0.4543,0.6306
"050US45037","45037",45037,19.9,0.7451,0.7066,0.8116,0.9065,0.8476
"050US45039","45039",45039,20.2,0.8676,0.7311,0.9243,0.8276,0.8893
"050US45041","45041",45041,107,0.7305,0.5288,0.8686,0.923,0.8256
"050US45043","45043",45043,40.2,0.5927,0.349,0.7178,0.42,0.5301
"050US45045","45045",45045,61.2,0.4766,0.5533,0.7028,0.7362,0.6246
"050US45047","45047",45047,70.6,0.7929,0.7471,0.7951,0.8174,0.8466
"050US45049","45049",45049,21.2,0.959,0.923,0.9214,0.7922,0.9621
"050US45051","45051",45051,54.2,0.7378,0.7254,0.5778,0.4938,0.7022
"050US45053","45053",45053,14.5,0.8505,0.6475,0.8912,0.8988,0.8829
"050US45055","45055",45055,36.2,0.5606,0.6535,0.6971,0.1495,0.4782
"050US45057","45057",45057,25.5,0.3586,0.6634,0.6764,0.3433,0.4575
"050US45059","45059",45059,29.7,0.8874,0.8454,0.7038,0.8161,0.8947
"050US45061","45061",45061,9.2,0.9796,0.3563,0.9488,0.9975,0.9704
"050US45063","45063",45063,53.3,0.3796,0.5568,0.6347,0.4893,0.4855
"050US45065","45065",45065,10.5,0.5536,0.4158,0.8549,0.6023,0.6087
"050US45067","45067",45067,32.8,0.9077,0.6701,0.9294,0.7346,0.8753
"050US45069","45069",45069,15.1,0.9717,0.4184,0.9259,0.9605,0.9405
"050US45071","45071",45071,32.9,0.6013,0.9125,0.7821,0.7471,0.8027
"050US45073","45073",45073,46.2,0.7528,0.8492,0.4588,0.4063,0.6968
"050US45075","45075",45075,35.2,0.9535,0.6958,0.9478,0.9236,0.9516
"050US45077","45077",45077,62.1,0.6653,0.0369,0.4356,0.9316,0.5717
"050US45079","45079",45079,54.2,0.7486,0.3888,0.9154,0.8622,0.7922
"050US45081","45081",45081,7.4,0.7187,0.8985,0.7989,0.6736,0.8228
"050US45083","45083",45083,67.3,0.6456,0.7929,0.706,0.6704,0.7486
