"HEROP_ID","ZCTA5","OtpMinDis","OtpTmDr","OtpCntDr"
"860US60602","60602",0.96,3.35,45
"860US60603","60603",1.31,3.05,46
"860US51461","51461",88.34,114.14,0
"860US48710","48710",10.45,17.96,1
"860US32680","32680",50.42,71.89,0
"860US32681","32681",17.73,24.54,2
"860US42322","42322",26.73,44.12,0
"860US48724","48724",1.9,7.86,1
"860US39483","39483",67.14,100.79,0
"860US37682","37682",15.99,23.33,1
"860US53813","53813",44.02,64.77,0
"860US43749","43749",34.82,50.75,0
"860US64117","64117",7.48,15.76,5
"860US31023","31023",1.49,0,1
"860US52307","52307",21.02,30.24,0
"860US52308","52308",47.99,70.51,0
"860US60652","60652",1.89,0,40
"860US63053","63053",26.04,36.16,0
"860US66218","66218",13.41,23.67,5
"860US23917","23917",26.39,49.68,0
"860US54612","54612",41.83,51.08,0
"860US66223","66223",5.92,13.69,6
"860US34449","34449",38.53,66.13,0
"860US65301","65301",2,0,1
"860US23920","23920",31.67,50.48,0
"860US68314","68314",31.33,46.91,0
"860US63107","63107",2.29,6.46,6
"860US30548","30548",8.57,17.56,4
"860US36360","36360",19.25,34.45,0
"860US50102","50102",50.96,58.21,0
"860US67211","67211",2.72,6.71,4
"860US04006","04006",18.91,37.21,0
"860US96009","96009",101.44,NA,0
"860US96056","96056",84.96,124.35,0
"860US81140","81140",21.83,31.12,0
"860US78638","78638",22.52,41.49,0
"860US97429","97429",29.94,62.3,0
"860US84761","84761",84.44,77.82,0
"860US75851","75851",54.57,86.54,0
"860US71670","71670",104.14,NA,0
"860US91402","91402",1.58,0,19
"860US90056","90056",2.22,7.54,31
"860US87901","87901",78.62,85.77,0
"860US81411","81411",80.27,201.89,0
"860US97479","97479",20.91,26.74,1
"860US06074","06074",6.08,12.04,13
"860US31794","31794",4.71,0,1
"860US96815","96815",3.57,8.75,2
"860US83276","83276",96.74,128.12,0
"860US83338","83338",152.31,NA,0
"860US60625","60625",2.39,6.23,39
"860US62841","62841",12.11,28.93,1
"860US46254","46254",8.56,13.5,4
"860US81435","81435",57.29,141.15,0
"860US33190","33190",3.56,10.34,1
"860US30276","30276",14.99,20.99,3
"860US30642","30642",36.17,60.96,0
"860US60163","60163",2.01,5.37,27
"860US36274","36274",28.39,48.75,0
"860US49920","49920",150.04,NA,0
"860US49921","49921",224.54,NA,0
"860US58705","58705",16.15,23.61,1
"860US49925","49925",158.19,NA,0
"860US43756","43756",27.23,47.41,0
"860US53821","53821",71.93,85.4,0
"860US27576","27576",17.15,23.22,1
"860US29424","29424",1.03,1.48,3
"860US22623","22623",26.09,45.72,0
"860US49738","49738",32.24,35.87,0
"860US59912","59912",23.22,21.06,1
"860US59916","59916",55.34,70.33,0
"860US57584","57584",229.04,NA,0
"860US43457","43457",34.35,46.7,0
"860US43458","43458",26.33,40.68,0
"860US39631","39631",56.61,85.16,0
"860US42631","42631",32.41,35.9,0
"860US36043","36043",20.13,36.79,0
"860US68319","68319",76.98,74.02,0
"860US23924","23924",41.61,68.84,0
"860US82501","82501",264.86,NA,0
"860US82512","82512",228.97,NA,0
"860US82514","82514",232.3,NA,0
"860US28725","28725",10.12,25.8,4
"860US24325","24325",23.93,37.13,0
"860US28726","28726",5.39,14.62,2
"860US45103","45103",1.64,0,5
"860US58456","58456",138.64,NA,0
"860US57473","57473",200.79,NA,0
"860US59858","59858",68.84,98.07,0
"860US81430","81430",68.48,173.84,0
"860US73071","73071",14.39,25.35,2
"860US97138","97138",19.23,0,1
"860US95060","95060",8.02,0,2
"860US26040","26040",12.5,18.07,1
"860US54880","54880",21.4,15.6,1
"860US02176","02176",4.47,7.19,23
"860US05352","05352",11.55,14.54,1
"860US36742","36742",58.25,79.46,0
"860US81645","81645",95.05,NA,0
"860US20230","20230",1.04,NA,0
"860US62274","62274",45.41,71.47,0
"860US67118","67118",40.73,65.74,0
"860US39422","39422",50.81,84.82,0
"860US87943","87943",112.61,NA,0
"860US97118","97118",41.41,66.77,0
"860US06269","06269",9.79,15.03,2
"860US70656","70656",44.96,67.65,0
"860US97498","97498",67.67,104.55,0
"860US88024","88024",20.52,36.72,0
"860US75436","75436",76.74,89.64,0
"860US88025","88025",68.39,113.73,0
"860US85383","85383",16.55,23.21,5
"860US97499","97499",37.04,46.89,0
"860US70661","70661",33.97,50.86,0
"860US73731","73731",105.92,NA,0
"860US72360","72360",46.68,82.1,0
"860US73736","73736",55.22,69.22,0
"860US72366","72366",67.41,91.79,0
"860US91754","91754",2.8,5.9,29
"860US70706","70706",21.87,29.82,1
"860US71423","71423",24.01,30.19,0
"860US71429","71429",62.14,86.03,0
"860US39641","39641",69.82,100.7,0
"860US52030","52030",27.19,58.55,0
"860US56117","56117",74.36,83.78,0
"860US36048","36048",44.84,81.45,0
"860US30747","30747",25.32,39.44,0
"860US39645","39645",56.88,83.4,0
"860US39647","39647",77.9,91.93,0
"860US63040","63040",20.32,37.36,0
"860US52257","52257",36.14,41.82,0
"860US36266","36266",23,46.35,0
"860US59016","59016",116.28,NA,0
"860US63445","63445",47.48,61.48,0
"860US37043","37043",7.9,13.53,1
"860US36688","36688",3.25,9.51,3
"860US58065","58065",72.41,86.32,0
"860US43040","43040",26.31,32.38,0
"860US29375","29375",4.37,9.22,4
"860US49707","49707",82.24,111.63,0
"860US27530","27530",7.28,0,1
"860US29377","29377",1.83,14.73,4
"860US53205","53205",3.44,5.24,6
"860US63933","63933",29.68,45.4,0
"860US53206","53206",2.01,3.75,6
"860US42337","42337",45.4,64.32,0
"860US51510","51510",4.05,12.49,3
"860US32701","32701",4.02,15.21,5
"860US46930","46930",15.75,30.31,0
"860US58530","58530",41.15,56.99,0
"860US59919","59919",72.47,38.18,0
"860US61820","61820",2.71,5.42,2
"860US22630","22630",19.31,33.72,0
"860US16333","16333",30.27,51.88,0
"860US99333","99333",87.81,118.81,0
"860US36767","36767",61.79,102.91,0
"860US68041","68041",28.64,31.65,0
"860US48071","48071",1.39,5.68,19
"860US10173","10173",0.98,2.78,92
"860US87537","87537",8.11,10.34,2
"860US29446","29446",36.31,40,0
"860US05775","05775",28.8,57.51,0
"860US39096","39096",79.41,111.09,0
"860US02382","02382",5.13,8.92,8
"860US89402","89402",17.23,53.4,0
"860US39452","39452",35.6,55.74,0
"860US08048","08048",3.27,6.45,12
"860US79014","79014",123.72,NA,0
"860US71430","71430",22.88,32.95,0
"860US87565","87565",35.89,46.38,0
"860US17214","17214",19.62,31.4,0
"860US35443","35443",45.81,54.13,0
"860US35160","35160",26.51,37.22,0
"860US99685","99685",1487.36,NA,0
"860US86020","86020",66.45,92.29,0
"860US95936","95936",67.37,103.73,0
"860US91723","91723",1.56,5.26,16
"860US95971","95971",67.61,99.93,0
"860US81133","81133",38.7,46.13,0
"860US65753","65753",21.5,36.43,0
"860US89149","89149",4.86,12.4,5
"860US07203","07203",4.58,9.04,27
"860US08074","08074",8.95,17.67,11
"860US87002","87002",7.89,0,1
"860US10023","10023",0.62,2.78,91
"860US27406","27406",7.86,8.78,4
"860US61274","61274",23.17,51.17,0
"860US59522","59522",232.14,NA,0
"860US61276","61276",15.23,22.78,1
"860US29056","29056",38.73,49.69,0
"860US61278","61278",16.81,21.79,2
"860US57061","57061",69.37,84.86,0
"860US56557","56557",84.25,121.49,0
"860US37051","37051",23.93,37.07,0
"860US63456","63456",33.66,48.43,0
"860US36420","36420",51.02,88.07,0
"860US33013","33013",4.07,12.09,7
"860US31089","31089",25.66,58.97,0
"860US33014","33014",7.22,17.94,7
"860US36425","36425",64.04,102.41,0
"860US56335","56335",46.76,57.5,0
"860US27265","27265",4.97,12.56,5
"860US56636","56636",110.96,138.43,0
"860US59647","59647",75.75,91.1,0
"860US57625","57625",184.81,NA,0
"860US57626","57626",205.27,NA,0
"860US57630","57630",136.69,NA,0
"860US49749","49749",39.78,40.77,0
"860US53505","53505",17.63,30.22,0
"860US57636","57636",182.17,NA,0
"860US43505","43505",47.46,63.87,0
"860US37355","37355",56.5,68.35,0
"860US61831","61831",30.58,47.52,0
"860US64053","64053",7.77,17.68,6
"860US42701","42701",5.1,0,1
"860US30812","30812",1.52,5.82,2
"860US56140","56140",43.82,54.93,0
"860US52312","52312",29.26,46.37,0
"860US63061","63061",49.79,74.66,0
"860US59030","59030",82.04,120.38,0
"860US25427","25427",10.44,31.26,0
"860US19021","19021",3.67,7.17,26
"860US35032","35032",31.48,55.47,0
"860US99615","99615",546.58,NA,0
"860US86001","86001",6.25,15.97,1
"860US86322","86322",37.89,51.77,0
"860US72083","72083",21.41,29.25,1
"860US92371","92371",13.46,25.25,1
"860US91702","91702",12.72,0,14
"860US92147","92147",6.01,14.46,6
"860US49901","49901",249.52,NA,0
"860US60945","60945",32.68,51.28,0
"860US97204","97204",0.61,4.58,11
"860US80802","80802",75.75,104.01,0
"860US86323","86323",16.52,30.31,0
"860US27568","27568",21.42,25.13,2
"860US58645","58645",192.31,NA,0
"860US43724","43724",38.41,49.88,0
"860US11973","11973",15.32,28.39,1
"860US44874","44874",23.44,36.8,0
"860US17344","17344",2.75,6.29,1
"860US29133","29133",52.54,65.68,0
"860US37037","37037",43.47,55.88,0
"860US76550","76550",53.68,61.06,0
"860US77963","77963",31.72,34.85,0
"860US84074","84074",24.35,38.37,0
"860US70633","70633",22.44,46.41,0
"860US04939","04939",35.43,44.31,0
"860US01515","01515",12.08,19.6,4
"860US02108","02108",0.68,3.26,22
"860US56371","56371",33.59,37.22,0
"860US65327","65327",28.76,44.42,0
"860US31639","31639",29.17,41.59,0
"860US36832","36832",43.15,51.54,0
"860US29127","29127",29.11,53.66,0
"860US57237","57237",121.3,NA,0
"860US59648","59648",133.82,NA,0
"860US36850","36850",51.17,61.82,0
"860US57243","57243",139.32,NA,0
"860US56649","56649",192.4,NA,0
"860US31643","31643",20.59,28.16,1
"860US33810","33810",5.96,12.44,2
"860US43761","43761",27.91,34.82,0
"860US58718","58718",35.69,33.27,0
"860US36432","36432",31.13,63.19,0
"860US59201","59201",302.41,NA,0
"860US47367","47367",12.99,28.16,1
"860US60969","60969",20.29,23.89,1
"860US31029","31029",22.03,34.12,0
"860US49024","49024",7,12.14,1
"860US36276","36276",41.13,75.46,0
"860US63069","63069",29.7,47.71,0
"860US36278","36278",31.99,62.59,0
"860US31030","31030",15.55,21.13,4
"860US52326","52326",43.61,58.4,0
"860US32925","32925",11.86,32.06,0
"860US63459","63459",31.92,51.34,0
"860US56560","56560",6.62,9.78,1
"860US58075","58075",59.83,60.16,0
"860US63461","63461",16.36,27.26,1
"860US31554","31554",30.45,53.87,0
"860US33172","33172",11.71,24.03,4
"860US63467","63467",27.46,49.36,0
"860US31556","31556",22.95,24.66,1
"860US29067","29067",36.11,54.5,0
"860US59535","59535",228.38,NA,0
"860US45106","45106",13.16,22.61,3
"860US77502","77502",0.63,0,10
"860US80860","80860",24.18,82.68,0
"860US47925","47925",42.31,62.14,0
"860US10006","10006",0.84,2.88,87
"860US27052","27052",20.73,30.37,0
"860US87753","87753",70.59,130.1,0
"860US86429","86429",10.29,25.18,1
"860US80545","80545",52.76,135.94,0
"860US33950","33950",19.9,27.02,1
"860US30711","30711",12.92,23.73,1
"860US83422","83422",190.52,NA,0
"860US32455","32455",39.07,75.23,0
"860US89832","89832",150.3,NA,0
"860US50531","50531",148.89,NA,0
"860US47930","47930",17.06,25.76,1
"860US50104","50104",52.53,77.88,0
"860US63464","63464",47.29,69.32,0
"860US59003","59003",166.63,NA,0
"860US59327","59327",137.93,NA,0
"860US68131","68131",2.33,5.16,3
"860US89426","89426",202.72,NA,0
"860US60655","60655",2.83,3.49,38
"860US46048","46048",24.28,34.62,0
"860US47983","47983",12.92,23.68,1
"860US40339","40339",14.04,20.62,2
"860US42328","42328",31.94,50.64,0
"860US70075","70075",8.71,19.18,1
"860US04260","04260",16.89,19.76,2
"860US04419","04419",14.55,25.98,3
"860US20880","20880",4.61,14.72,3
"860US01937","01937",0.52,4.96,11
"860US56345","56345",36.25,41.79,0
"860US47369","47369",32.3,49.8,0
"860US36442","36442",52.4,78.14,0
"860US59215","59215",262.76,NA,0
"860US63126","63126",13.15,22.68,4
"860US36445","36445",39.95,73.12,0
"860US36451","36451",69.37,111.68,0
"860US47373","47373",21.5,35.33,0
"860US49101","49101",16.63,28.94,1
"860US56125","56125",96.69,NA,0
"860US42647","42647",35.11,42.59,0
"860US30756","30756",8.92,20.07,4
"860US36064","36064",10.15,14.22,1
"860US30807","30807",37.29,44.43,0
"860US63357","63357",40.38,65.69,0
"860US54929","54929",41.8,56.9,0
"860US54931","54931",21.11,24.04,1
"860US54934","54934",17.77,23.63,1
"860US82520","82520",237.29,NA,0
"860US82523","82523",225.57,NA,0
"860US45121","45121",1.08,0,1
"860US65717","65717",47.9,68.56,0
"860US24343","24343",16.45,24.41,2
"860US98294","98294",32.87,40.65,0
"860US99631","99631",88.42,NA,0
"860US99641","99641",870.99,NA,0
"860US83462","83462",154.64,NA,0
"860US99645","99645",28.9,NA,0
"860US83464","83464",190.08,NA,0
"860US83465","83465",200.79,NA,0
"860US99662","99662",1115.29,NA,0
"860US99663","99663",278.29,NA,0
"860US98321","98321",21.67,29.91,1
"860US83468","83468",187.95,NA,0
"860US98326","98326",66.23,96.51,0
"860US83469","83469",150.48,NA,0
"860US99684","99684",843.62,NA,0
"860US66419","66419",32.48,52.07,0
"860US42544","42544",14.83,28.82,1
"860US40507","40507",0.28,0,2
"860US40385","40385",9.76,18.37,1
"860US04434","04434",21.55,30.05,0
"860US21902","21902",5.36,13.22,7
"860US48180","48180",9.52,15.76,9
"860US56479","56479",42.22,47.63,0
"860US38666","38666",47.88,57.29,0
"860US39309","39309",16.29,32.21,0
"860US63080","63080",64.12,79.38,0
"860US95064","95064",2.86,8.55,1
"860US91101","91101",2.09,5.69,23
"860US90270","90270",3.26,8.59,36
"860US81059","81059",77.98,116.69,0
"860US35976","35976",34.95,46.44,0
"860US99770","99770",875.56,NA,0
"860US99694","99694",29.16,NA,0
"860US85131","85131",19.29,29.71,1
"860US72543","72543",58.67,89.28,0
"860US72464","72464",32.82,52.54,0
"860US81621","81621",115.35,NA,0
"860US71433","71433",28.49,39.65,0
"860US86305","86305",47.44,28.49,1
"860US86313","86313",8.78,24.89,1
"860US71441","71441",44.55,47.08,0
"860US74426","74426",48.24,47.64,0
"860US92311","92311",50.19,51.73,0
"860US81625","81625",159.78,NA,0
"860US81630","81630",34.54,59.42,0
"860US81631","81631",110.81,NA,0
"860US71446","71446",50.78,58.95,0
"860US81632","81632",100.33,NA,0
"860US71447","71447",25.01,37.67,0
"860US76033","76033",31.73,32.65,0
"860US81635","81635",50.63,52.61,0
"860US71449","71449",51.22,77.81,0
"860US81637","81637",115.52,NA,0
"860US36545","36545",59.02,90.63,0
"860US52758","52758",19.79,29.98,1
"860US33073","33073",5.74,9.99,13
"860US61087","61087",31.59,46.06,0
"860US52761","52761",32.94,40.79,0
"860US47514","47514",46.99,62.51,0
"860US36558","36558",67.39,112.51,0
"860US59410","59410",114.71,208.64,0
"860US47520","47520",37.7,49.06,0
"860US59411","59411",93.94,162.99,0
"860US49289","49289",32.98,50.76,0
"860US59412","59412",155.27,NA,0
"860US47649","47649",28.09,42.12,0
"860US29331","29331",15.43,27.54,1
"860US22407","22407",8.81,27.7,1
"860US99686","99686",189,NA,0
"860US99689","99689",743.11,NA,0
"860US56022","56022",131.89,NA,0
"860US42347","42347",26.16,42.4,0
"860US60611","60611",1.03,2.6,43
"860US30650","30650",30.43,43.59,0
"860US39503","39503",15.04,19.67,1
"860US48741","48741",50.5,65.21,0
"860US42354","42354",36.79,41.62,0
"860US56032","56032",81.1,107.55,0
"860US59230","59230",265.89,NA,0
"860US33025","33025",2.17,0,10
"860US31213","31213",3.3,9.14,4
"860US47381","47381",41.43,75.54,0
"860US59241","59241",295.05,NA,0
"860US49115","49115",26.16,31.19,0
"860US06023","06023",6.09,9.12,15
"860US32424","32424",42.44,69.21,0
"860US31321","31321",22.63,35.64,0
"860US96752","96752",138.02,NA,0
"860US60456","60456",2.78,4.31,41
"860US47263","47263",37.43,47.8,0
"860US50154","50154",44.5,51.21,0
"860US67565","67565",142.09,NA,0
"860US30655","30655",12.91,18.56,2
"860US30161","30161",1.82,0,1
"860US96863","96863",12.14,26.38,2
"860US83645","83645",76.79,131.31,0
"860US62902","62902",13.64,33.53,0
"860US60654","60654",0.23,0,46
"860US05340","05340",37.97,69.03,0
"860US97905","97905",115.81,NA,0
"860US84636","84636",108.78,NA,0
"860US22963","22963",19.64,49.25,0
"860US07970","07970",9.44,23.97,1
"860US87401","87401",1.45,0,1
"860US12884","12884",30.32,52.05,0
"860US12007","12007",22.23,39.44,0
"860US13069","13069",14.28,15.81,1
"860US28602","28602",6.11,0,2
"860US44699","44699",44.62,65.9,0
"860US44017","44017",15.45,23.02,5
"860US43735","43735",12.06,16.92,1
"860US74747","74747",13.55,28.83,1
"860US97640","97640",120.45,NA,0
"860US15601","15601",1.21,0,2
"860US17745","17745",32.36,37.06,0
"860US10010","10010",0.42,0,92
"860US02561","02561",7.91,17.67,3
"860US87319","87319",119.87,NA,0
"860US89421","89421",168.77,NA,0
"860US08085","08085",9.06,17.73,4
"860US10964","10964",7.19,11.25,30
"860US95585","95585",93.72,NA,0
"860US53715","53715",1.41,7.67,4
"860US02148","02148",3.99,7.68,23
"860US29079","29079",6.95,16.37,1
"860US17508","17508",5.65,10.1,4
"860US90266","90266",3.66,5.55,18
"860US33945","33945",23.29,207.64,0
"860US51055","51055",92.38,NA,0
"860US37801","37801",8.16,0,1
"860US50561","50561",109.88,NA,0
"860US50255","50255",55.37,71.32,0
"860US52210","52210",45.28,42.88,0
"860US67511","67511",134.6,NA,0
"860US67529","67529",136.44,NA,0
"860US40434","40434",29.28,44.36,0
"860US40033","40033",46.93,63.87,0
"860US41311","41311",40.06,63.98,0
"860US50439","50439",115.24,NA,0
"860US40769","40769",22.57,23.7,1
"860US48205","48205",2.91,6.9,17
"860US04637","04637",35.9,73.77,0
"860US04847","04847",15.4,25.94,1
"860US02453","02453",2.24,5.7,16
"860US48092","48092",2.2,0,17
"860US73106","73106",0.65,0,7
"860US87311","87311",98.71,NA,0
"860US97216","97216",3.74,11.09,10
"860US89418","89418",150.33,NA,0
"860US84180","84180",1.79,5.65,9
"860US89419","89419",128.01,NA,0
"860US73110","73110",2.29,8.56,7
"860US72377","72377",27.52,57.07,0
"860US72379","72379",98.97,NA,0
"860US80816","80816",32.14,58.91,0
"860US73746","73746",109.78,NA,0
"860US70722","70722",38.51,61.46,0
"860US85530","85530",43.01,53.17,0
"860US38036","38036",21.64,28.69,1
"860US78644","78644",27.55,37.95,0
"860US77057","77057",3.02,8.85,12
"860US77201","77201",2.91,7.22,15
"860US24523","24523",24.88,37.6,0
"860US57761","57761",287.86,NA,0
"860US22433","22433",13.55,36.22,0
"860US61931","61931",47.48,57.58,0
"860US31024","31024",41.59,66.17,0
"860US37745","37745",25.47,42.52,0
"860US38310","38310",12.03,18.87,1
"860US75631","75631",33.11,46.72,0
"860US77085","77085",6.47,12.28,13
"860US77656","77656",26.61,35.74,0
"860US76957","76957",11.28,16.91,1
"860US24401","24401",6.58,10.81,2
"860US22603","22603",11.25,13.16,2
"860US22835","22835",36.77,46.36,0
"860US25507","25507",7.02,17.39,3
"860US24737","24737",39.93,55.18,0
"860US26563","26563",20.53,33.72,0
"860US53817","53817",61.14,92.16,0
"860US33477","33477",3.63,10.52,6
"860US95916","95916",34.56,70.64,0
"860US93553","93553",17.91,26.8,2
"860US90304","90304",0.69,0,28
"860US96125","96125",55.95,105.29,0
"860US81427","81427",69.59,106.34,0
"860US81236","81236",97.8,154.4,0
"860US33744","33744",6.18,19.48,3
"860US31032","31032",13.29,27.66,1
"860US30609","30609",2.51,7.31,2
"860US62339","62339",30.69,48.24,0
"860US04921","04921",29.68,49.09,0
"860US04949","04949",28.62,47.5,0
"860US04961","04961",65.97,78.35,0
"860US04962","04962",6.05,8.85,1
"860US04987","04987",31.44,44.82,0
"860US01005","01005",18.43,29.62,1
"860US01028","01028",3.34,9.12,11
"860US01054","01054",13.25,26.89,4
"860US01128","01128",6.39,10.84,10
"860US01230","01230",5.26,0,2
"860US05740","05740",36.72,44.11,0
"860US07302","07302",1.83,4.7,82
"860US25234","25234",47.98,86.66,0
"860US07307","07307",3,7.68,84
"860US25252","25252",33.56,79.21,0
"860US97523","97523",36.15,59.49,0
"860US91766","91766",2.24,6.68,10
"860US70726","70726",11.52,18.56,1
"860US80821","80821",95.01,127.11,0
"860US88039","88039",80.36,126.78,0
"860US70736","70736",28.52,44.34,0
"860US34234","34234",5.34,13.45,3
"860US31763","31763",10.6,16.79,1
"860US30284","30284",8.58,22.16,4
"860US30635","30635",38.27,54.33,0
"860US83541","83541",132.33,NA,0
"860US47949","47949",38.99,61.88,0
"860US51646","51646",83.45,104.19,0
"860US42757","42757",27.07,35.01,0
"860US70354","70354",40.85,123.42,0
"860US93923","93923",21.69,39.94,0
"860US30560","30560",17.43,26.52,1
"860US04066","04066",26.67,53.78,0
"860US04413","04413",48.25,75.27,0
"860US03461","03461",13.5,24.64,1
"860US88021","88021",34.4,32.72,0
"860US08225","08225",2.62,5.79,5
"860US12901","12901",2.79,0,1
"860US29520","29520",28.58,49.27,0
"860US10310","10310",2.7,9.12,43
"860US79201","79201",127.27,NA,0
"860US26155","26155",41.17,76.13,0
"860US35490","35490",21.85,43.52,0
