HEROP_ID,OtpMinDis,OtpTmDr,OtpCntDr
140US06013335000,4.82,14.65,3
140US06097150305,19.94,32.35,0
140US06067009616,6.9,11.72,6
140US06019006202,14.43,21.34,8
140US06037405900,0.97,2.64,13
140US06037408134,3.98,7.01,15
140US06037408401,2.6,7.66,27
140US06037408625,4.18,8.63,21
140US06037408703,7.03,15.61,17
140US06037431600,3.06,7.96,22
140US06037433601,2.99,9.47,25
140US06037460700,4.88,11.16,20
140US06075020600,1.31,4.23,16
140US06037500202,3.78,13.0,18
140US06037502700,3.74,8.26,34
140US06037530006,1.7,5.94,26
140US06037531000,2.12,5.67,36
140US06037531902,1.85,4.95,32
140US06037533702,3.45,8.03,34
140US06037534203,4.09,8.53,33
140US06037535002,2.59,5.87,30
140US06037535803,2.95,7.46,30
140US06037463601,2.53,7.54,27
140US06107000302,15.89,28.6,1
140US06037540501,2.19,6.07,31
140US06079010102,13.02,17.6,1
140US06079011102,18.23,25.14,1
140US06057000702,38.7,57.21,0
140US06059001903,2.84,6.22,19
140US06037920012,16.61,35.78,0
140US06037920118,17.07,25.3,5
140US06037920338,10.8,21.92,10
140US06079012102,19.18,25.11,1
140US06053000300,2.79,5.67,2
140US06053001801,2.0,4.21,2
140US06059042311,5.78,15.03,1
140US06059052421,6.2,12.17,7
140US06059052519,6.35,12.04,6
140US06037980015,0.46,0.0,18
140US06039000300,23.46,25.83,1
140US06039000508,20.9,38.1,0
140US06041109002,1.89,6.71,4
140US06059099509,5.38,12.32,20
140US06059110102,2.02,4.66,19
140US06037408631,3.16,7.95,21
140US06037433307,1.97,5.13,29
140US06037480600,4.63,11.26,28
140US06075016000,0.43,1.81,17
140US06059110304,3.11,6.46,23
140US06019005701,6.65,9.95,8
140US06037670201,3.64,7.32,11
140US06053010608,2.8,6.5,2
140US06053011102,30.38,32.99,0
140US06037480302,5.86,13.92,25
140US06039000202,24.62,31.29,0
140US06061020300,20.34,25.02,1
140US06061021040,6.21,18.64,3
140US06061021109,5.47,11.75,4
140US06061021801,25.92,33.65,0
140US06061023400,16.2,22.66,1
140US06065043267,8.05,15.63,1
140US06065043513,3.4,8.8,1
140US06037481606,5.25,10.5,28
140US06037482001,3.02,9.32,31
140US06037482301,4.51,8.98,27
140US06037543000,2.86,6.96,31
140US06037550602,4.49,8.49,33
140US06037553502,2.96,10.46,29
140US06037554301,4.05,10.33,30
140US06069000801,23.25,37.57,0
140US06071000812,4.5,10.85,4
140US06071001600,2.55,1.74,6
140US06071001906,7.35,11.95,5
140US06071002037,11.32,18.79,5
140US06071002109,5.74,8.51,8
140US06071002607,7.6,17.43,6
140US06071003801,7.8,16.25,4
140US06071004503,15.07,24.73,3
140US06067009634,2.18,5.42,7
140US06071007104,2.52,6.57,4
140US06071007407,5.92,14.78,3
140US06059099240,3.34,6.38,4
140US06037135102,5.53,11.5,14
140US06037554600,1.68,5.26,31
140US06037555002,1.1,3.51,27
140US06037570403,2.11,5.06,27
140US06037572400,2.3,5.99,25
140US06037573902,1.71,5.96,22
140US06041124200,7.77,21.88,4
140US06047000504,11.03,16.69,1
140US06047002201,32.74,52.21,0
140US06071009108,13.11,32.09,0
140US06059088302,3.47,8.73,13
140US06059088903,5.18,12.65,11
140US06059099307,5.65,11.53,4
140US06065031200,5.56,9.7,4
140US06065040204,3.44,10.09,5
140US06065040904,6.95,12.56,4
140US06065041411,3.58,6.58,4
140US06065042014,9.62,17.87,3
140US06053011802,20.65,30.71,0
140US06053013200,13.78,24.17,2
140US06053014800,18.33,27.5,2
140US06065042214,4.54,17.25,2
140US06065042509,11.41,18.15,3
140US06065042729,11.33,17.99,2
140US06065044509,10.66,18.7,1
140US06065044522,9.92,14.49,1
140US06065044916,7.73,15.03,2
140US06065045103,10.49,18.91,2
140US06037122121,2.37,4.95,25
140US06067007001,1.6,4.77,8
140US06067007204,2.31,6.01,8
140US06073003204,3.75,11.39,6
140US06073005400,5.38,9.01,6
140US06073006000,3.39,7.85,6
140US06073007002,6.47,11.96,6
140US06073008331,10.96,18.26,5
140US06073008350,5.49,15.09,6
140US06067007501,5.08,9.39,8
140US06067007702,1.06,3.39,8
140US06067008141,4.67,8.15,8
140US06067008404,8.64,17.99,5
140US06067008912,3.88,8.85,8
140US06067009010,2.65,5.96,8
140US06081601902,6.4,11.98,11
140US06081608004,11.44,19.76,4
140US06081609400,7.52,11.99,3
140US06081610500,3.27,8.48,1
140US06081612500,1.54,4.36,1
140US06073019103,12.05,24.37,2
140US06073019601,4.88,10.34,4
140US06073014102,3.27,10.15,6
140US06073015000,3.43,9.26,6
140US06073017056,12.12,18.16,6
140US06073016609,6.53,11.29,5
140US06073017041,12.8,21.94,6
140US06073017604,9.47,19.45,6
140US06073018200,1.02,3.92,4
140US06073018510,1.86,5.62,4
140US06083001206,5.25,8.07,1
140US06083002007,4.09,8.7,1
140US06083002306,3.32,6.88,1
140US06083002706,25.78,38.77,0
140US06081601700,6.96,14.59,10
140US06081603300,14.12,24.56,8
140US06081604800,10.98,17.12,10
140US06075025500,2.29,6.12,14
140US06073020014,5.6,12.44,4
140US06073020401,5.06,13.34,5
140US06073022000,3.51,8.68,6
140US06075011700,1.1,2.77,18
140US06075013102,1.07,4.15,16
140US06075015200,0.62,3.04,17
140US06075016600,1.31,3.8,16
140US06073018608,5.44,11.76,3
140US06001430500,1.65,3.97,11
140US06001436401,1.19,6.03,9
140US06001981900,2.08,2.66,20
140US06065031402,7.09,12.87,5
140US06037543304,3.31,8.0,24
140US06075026303,3.69,10.31,13
140US06075035201,2.3,8.6,10
140US06075060400,5.45,12.6,12
140US06077000300,1.03,3.28,6
140US06077002402,1.51,3.52,6
140US06077003108,3.25,10.21,6
140US06077003203,1.4,4.81,6
140US06077003801,2.92,8.6,5
140US06077005109,1.33,4.99,7
140US06077005133,1.04,5.76,6
140US06089011801,7.98,19.03,1
140US06073009504,9.17,17.2,4
140US06075980200,0.41,0.0,10
140US06037800324,10.11,21.17,7
140US06085506305,2.46,8.62,3
140US06085507002,8.86,13.66,2
140US06085508505,6.54,14.29,3
140US06085509302,6.49,11.96,3
140US06085502301,2.24,6.1,2
140US06085502908,4.9,9.5,2
140US06085503327,6.07,11.55,2
140US06085503703,1.34,3.86,3
140US06085504101,2.1,4.25,3
140US06085504805,9.24,15.6,3
140US06085505100,4.6,9.63,3
140US06097153502,14.68,31.36,0
140US06083002809,23.19,39.49,0
140US06085500902,3.17,7.27,3
140US06037189800,3.75,7.76,29
140US06025010101,33.48,50.01,0
140US06085511701,7.94,18.94,3
140US06085512005,6.09,12.25,2
140US06085512047,8.82,17.68,3
140US06085512308,6.93,11.35,1
140US06085512017,7.81,14.7,3
140US06071011204,28.49,73.48,0
140US06071012104,30.64,51.53,0
140US06037265303,1.35,4.9,28
140US06037276601,3.63,8.0,20
140US06037310400,4.97,8.52,25
140US06085508102,4.99,10.1,3
140US06085509000,9.19,17.07,3
140US06085509303,7.08,11.84,3
140US06085509901,9.89,16.83,3
140US06085511608,3.5,12.49,1
140US06085511912,11.58,21.9,2
140US06001436000,2.88,6.22,9
140US06065940500,6.63,8.01,1
140US06067001900,0.97,1.73,8
140US06067004100,2.98,9.28,7
140US06067004501,3.09,7.25,8
140US06067005402,3.65,10.79,8
140US06067006002,3.08,4.34,8
140US06037234800,3.56,7.58,29
140US06037242700,1.85,4.7,29
140US06037269700,2.97,7.28,30
140US06037194200,4.84,13.69,26
140US06071011404,36.47,71.72,0
140US06073002502,1.67,8.19,6
140US06073008306,6.32,11.33,5
140US06001422800,1.74,4.69,19
140US06001435200,2.73,8.7,8
140US06037219020,2.7,6.74,31
140US06001440308,7.59,13.47,8
140US06037235201,3.28,5.98,28
140US06001407400,3.37,5.81,19
140US06073008504,4.13,8.07,6
140US06073009502,1.86,6.75,6
140US06073010004,3.53,7.64,6
140US06073010200,5.4,12.98,4
140US06073012401,3.63,7.0,6
140US06079011503,20.57,30.22,0
140US06037920102,31.4,37.83,0
140US06065042800,17.75,22.56,4
140US06065043220,7.37,12.75,1
140US06071009711,8.38,17.63,1
140US06071009905,7.19,13.46,1
140US06071009913,5.89,11.79,1
140US06071010422,42.17,72.49,0
140US06073002902,1.98,5.26,6
140US06065045604,27.23,29.16,1
140US06065046405,6.27,18.24,1
140US06065048902,12.59,20.96,2
140US06081613300,6.53,16.97,2
140US06037541300,1.92,5.03,30
140US06013336201,3.89,11.93,6
140US06013360200,5.76,14.86,7
140US06071010419,27.54,49.57,0
140US06073002801,1.56,5.57,6
140US06087121800,4.94,17.57,2
140US06037189902,3.06,6.97,29
140US06019005605,4.85,9.71,8
140US06045011200,77.92,95.68,0
140US06037920035,14.52,23.23,5
140US06037980025,3.37,9.06,21
140US06107002500,14.12,17.35,3
140US06083000700,6.82,13.19,1
140US06083001402,8.7,13.03,1
140US06083002915,8.38,13.62,1
140US06071000108,8.12,15.97,7
140US06071000205,2.57,5.54,8
140US06085512402,3.04,0.0,1
140US06087100400,2.86,26.97,1
140US06037124600,2.13,4.74,27
140US06031000701,24.34,28.92,1
140US06031001100,22.18,27.46,1
140US06037102107,4.41,6.87,21
140US06037106405,6.04,12.62,16
140US06067008208,6.17,13.59,5
140US06037101122,8.27,17.01,14
140US06001422000,2.01,5.57,19
140US06001427300,1.49,7.09,19
140US06001428400,2.7,7.8,17
140US06001430600,1.54,5.18,9
140US06071004004,3.57,7.17,5
140US06071004900,3.96,10.55,4
140US06071007000,2.15,6.91,5
140US06071007306,1.58,6.97,3
140US06037117202,0.32,0.0,22
140US06037131020,0.42,3.34,17
140US06077004502,2.07,5.57,5
140US06073015704,1.75,4.62,6
140US06085504308,4.96,8.23,2
140US06067009403,16.83,28.29,2
140US06067009610,3.43,8.45,7
140US06069000300,22.31,32.72,0
140US06073006100,3.49,11.21,6
140US06073008355,7.47,13.28,7
140US06113011204,15.2,30.05,0
140US06037218702,1.49,4.24,35
140US06013333102,6.85,14.38,3
140US06037221710,2.92,5.68,40
140US06037124203,2.18,4.81,25
140US06001451501,10.84,18.35,1
140US06095252316,3.35,8.6,2
140US06097150601,21.09,24.0,3
140US06099002902,4.58,10.38,3
140US06099003606,8.24,16.13,3
140US06081610302,5.31,9.55,2
140US06081611000,5.07,12.96,1
140US06071008001,2.46,7.43,3
140US06085504315,4.42,9.01,3
140US06085504412,7.36,10.76,3
140US06001435102,2.56,5.44,8
140US06037228410,1.33,3.17,34
140US06037195600,1.27,3.97,38
140US06037670406,6.91,13.75,9
140US06037211704,2.74,4.71,33
140US06037212203,1.59,3.69,39
140US06037920041,14.74,23.34,5
140US06061023100,6.97,14.62,3
140US06037602404,0.98,3.31,24
140US06029006303,16.19,27.27,1
140US06037183810,3.88,8.8,30
140US06037187101,1.64,3.89,31
140US06037191120,0.43,1.27,35
140US06037192001,3.12,7.31,31
140US06109001200,41.41,69.98,0
140US06111003605,2.69,6.3,4
140US06111004305,2.56,6.25,3
140US06065042620,17.62,24.34,3
140US06065042715,11.68,19.59,1
140US06087100300,1.66,19.81,2
140US06037212800,1.15,1.96,31
140US06037215101,1.42,3.95,27
140US06037217001,2.83,5.88,28
140US06037220000,1.72,4.79,33
140US06073001400,3.18,8.69,6
140US06073002703,1.77,6.33,6
140US06073002903,2.28,6.25,6
140US06073003108,4.95,11.13,6
140US06073003209,4.52,11.62,6
140US06073004100,3.13,6.55,6
140US06073008003,7.05,14.87,6
140US06019004210,8.56,16.44,8
140US06037552400,2.08,3.82,34
140US06087110100,2.09,5.84,1
140US06087120302,9.1,28.46,1
140US06087122203,8.14,14.61,2
140US06089010500,3.72,10.19,1
140US06089010806,7.14,13.32,1
140US06089011500,6.07,10.61,1
140US06037262301,5.15,11.46,26
140US06111002600,0.94,2.98,4
140US06083002907,6.27,10.99,1
140US06037500600,0.55,0.0,27
140US06089012200,15.63,22.31,1
140US06071002018,7.75,14.9,3
140US06019006402,62.91,61.41,0
140US06107002008,3.48,7.26,2
140US06037201602,3.21,8.49,30
140US06037190301,0.86,3.01,33
140US06073013314,8.4,16.35,4
140US06065031401,6.81,11.29,5
140US06037920114,14.73,24.44,5
140US06005000500,2.42,0.0,1
140US06007002000,18.19,30.22,0
140US06007003002,30.51,38.42,0
140US06059042111,8.48,19.19,1
140US06059042328,2.03,7.38,3
140US06059052404,9.86,14.88,3
140US06059052427,10.04,17.7,3
140US06087122001,7.05,20.4,2
140US06089010400,2.27,11.43,1
140US06037108103,4.27,10.15,17
140US06037111301,2.72,7.71,17
140US06037117302,1.44,3.66,18
140US06037119900,1.37,3.91,20
140US06037121101,2.43,5.1,25
140US06111008004,2.55,5.82,7
140US06059099224,7.02,11.32,13
140US06065040806,4.18,8.67,3
140US06065042009,12.22,24.43,1
140US06085512037,9.86,18.22,3
140US06037541400,2.38,6.16,30
140US06037433200,0.58,3.24,26
140US06037269800,3.72,7.7,30
140US06037541606,2.5,7.57,32
140US06073009000,1.41,5.37,6
140US06089012301,7.58,13.0,1
140US06037123601,2.04,4.44,26
140US06037127604,1.56,3.29,23
140US06037128220,0.74,2.39,24
140US06107000301,20.23,30.5,0
140US06107001004,3.14,4.64,2
140US06107001602,5.91,11.09,2
140US06065040603,8.78,15.09,5
140US06065040701,5.31,9.66,4
140US06107003200,12.37,18.9,2
140US06037103300,3.92,9.61,20
140US06037107020,4.61,10.29,16
140US06037104821,1.88,4.89,22
140US06037406602,1.98,5.12,18
140US06037540700,1.37,3.11,29
140US06073020023,3.33,7.07,4
140US06073021900,4.83,12.31,6
140US06065042738,9.56,16.49,2
140US06065043309,1.12,3.06,1
140US06075025100,0.78,3.67,16
140US06085503108,4.99,11.71,2
140US06071006700,3.07,9.18,4
140US06071008500,6.69,12.11,3
140US06037554514,2.43,5.18,29
140US06037601002,1.03,3.9,27
140US06037900501,2.32,7.16,4
140US06037920029,15.43,28.61,3
140US06037542000,1.39,6.07,33
140US06111004304,2.13,4.89,4
140US06075022902,0.5,1.95,16
140US06065044804,4.07,8.0,2
140US06099003300,23.74,41.75,0
140US06037124400,1.56,3.72,27
140US06107003901,1.28,5.61,1
140US08001009326,3.86,11.19,10
140US08001009411,2.64,7.74,10
140US08005005553,4.36,10.66,12
140US08005005627,2.56,6.23,10
140US08005006100,4.56,10.48,12
140US08005006708,2.25,6.23,9
140US08005006857,2.55,6.92,10
140US08005007301,4.08,8.29,11
140US08005007302,4.73,10.04,12
140US08005007400,3.86,9.16,12
140US08005080600,1.41,4.98,10
140US08005082800,3.56,9.86,8
140US08005084300,6.0,15.32,7
140US08005085600,8.57,16.79,7
140US08005087300,4.22,11.18,10
140US08013012401,3.73,9.41,3
140US08013012607,2.5,6.76,4
140US08013013305,1.32,2.15,2
140US08043979200,47.56,58.8,0
140US08045952100,39.81,49.49,0
140US08051963600,121.99,,0
140US08059009824,6.75,11.38,9
140US08059009833,3.49,8.08,9
140US08059010206,2.44,6.95,9
140US08059011602,2.98,6.5,12
140US08059011723,4.48,9.96,10
140US08059011805,3.34,6.39,11
140US08059012038,10.62,20.04,9
140US08059012052,6.57,15.02,9
140US08059012058,32.36,56.13,0
140US08065961900,99.08,124.49,0
140US08001008546,9.19,16.12,7
140US08001008604,1.37,4.9,2
140US08001009207,5.36,12.2,11
140US08123002204,12.0,21.85,2
140US08001007801,4.66,11.19,12
140US08001008506,5.77,14.26,10
140US08067970600,23.13,33.24,0
140US08067970703,6.85,22.77,1
140US08067970704,24.87,21.6,1
140US08069000600,3.44,12.99,1
140US08069001009,5.73,11.09,1
140US08069001607,4.54,5.56,1
140US08069002402,47.64,69.97,0
140US08013013308,1.67,2.62,2
140US08013013701,16.74,31.9,0
140US08014030400,8.35,17.86,7
140US08014980100,9.02,17.29,8
140US08015000401,101.9,,0
140US08015000402,84.45,139.9,0
140US08023972700,39.05,106.48,0
140US08029964700,36.62,67.47,0
140US08031000202,3.05,8.09,13
140US08031000902,2.98,6.99,12
140US08031001702,0.81,3.7,13
140US08031002802,1.02,4.54,12
140US08031003300,1.01,2.19,12
140US08031004202,2.84,6.79,12
140US08031004601,4.92,11.25,12
140US08031006811,4.83,12.83,10
140US08031008390,8.86,17.08,9
140US08035014006,9.61,18.42,4
140US08035014110,4.17,9.55,7
140US08035014116,3.21,10.72,8
140US08035014126,4.43,8.44,8
140US08035014300,32.54,68.74,0
140US08037000403,111.07,,0
140US08037000703,80.68,112.93,0
140US08039961207,29.0,48.98,0
140US08041000301,2.82,8.17,3
140US08041002102,1.23,3.17,3
140US08041003706,3.0,11.64,3
140US08041004702,2.22,4.47,3
140US08041005108,6.17,13.94,3
140US08041006301,3.31,9.46,3
140US08041007900,1.06,0.0,3
140US08043978600,45.53,48.94,0
140US08123000900,2.51,5.77,1
140US08123001410,0.8,4.02,1
140US08123002012,12.37,22.95,3
140US08123002014,12.41,24.54,2
140US08093000400,68.4,125.06,0
140US08101000905,0.1,0.0,3
140US08101001500,0.62,2.52,3
140US08101001900,0.57,2.85,3
140US08077000500,3.66,7.3,1
140US08077000900,7.46,9.53,1
140US08077001502,25.96,27.78,1
140US08077001900,26.72,84.15,0
140US08081000300,146.8,,0
140US08081000600,140.53,,0
140US08083969000,41.4,68.21,0
140US08093000200,43.9,56.79,0
140US08101002400,2.14,6.47,3
140US08101003500,1.09,3.39,3
140US08103951200,81.83,152.43,0
140US08111972600,47.14,64.14,0
140US08117000200,59.11,84.96,0
140US08123000200,3.06,4.83,1
140US08123000401,1.91,4.36,1
140US08013061300,6.63,13.15,4
140US08014030100,8.12,16.64,10
140US08005006704,5.1,12.75,10
140US08005006709,1.11,5.08,10
140US08005080000,2.21,6.21,10
140US08005080500,2.03,6.93,10
140US08005081200,0.54,5.32,10
140US08005082000,2.97,9.48,9
140US08005082900,4.68,11.16,8
140US08005084200,5.86,14.07,8
140US08001008000,5.36,11.21,11
140US08001008507,6.31,14.39,10
140US08001008508,7.13,17.47,8
140US08001008542,4.91,8.1,2
140US08001008548,8.37,14.66,7
140US08001008605,1.35,4.27,3
140US08001009001,3.47,8.3,11
140US08001009206,5.7,12.46,11
140US08001009310,1.07,4.04,12
140US08001009321,2.56,8.58,10
140US08059009839,5.44,10.88,9
140US08059009851,5.27,12.83,9
140US08001009410,2.98,10.84,10
140US08001009603,1.89,7.1,12
140US08059010210,1.63,4.29,9
140US08059010307,2.49,8.76,8
140US08059010604,2.88,7.28,11
140US08059010902,1.79,4.79,11
140US08005085000,5.9,14.61,8
140US08005086200,8.79,19.17,4
140US08005086900,3.49,7.57,10
140US08041005105,5.01,11.73,3
140US08009964700,54.54,59.12,0
140US08013012102,5.06,10.66,2
140US08013012202,3.95,8.88,4
140US08013012501,0.71,0.0,4
140US08013012608,1.99,5.74,4
140US08013012903,7.96,17.56,4
140US08013013004,4.97,11.27,3
140US08013013208,3.07,6.12,2
140US08013013505,0.62,2.0,1
140US08027970100,53.22,73.33,0
140US08029964600,63.66,94.8,0
140US08031000201,3.62,8.73,14
140US08031000303,2.86,7.8,13
140US08031000701,2.47,7.72,12
140US08031001000,1.8,7.48,12
140US08031001701,0.98,4.6,13
140US08031002000,0.67,1.78,12
140US08031002402,0.77,2.91,13
140US08031002803,1.45,4.8,12
140US08031003004,4.37,12.42,12
140US08031003401,2.18,7.37,12
140US08031004003,4.33,12.01,12
140US08041004506,9.59,19.72,3
140US08041004601,21.55,32.3,0
140US08113968103,63.01,162.58,0
140US08117000100,71.65,81.32,0
140US08041000102,3.57,7.89,3
140US08041000700,2.65,6.75,3
140US08041001500,3.95,9.69,3
140US08041002200,2.18,5.13,3
140US08041003307,4.19,11.38,3
140US08041003400,9.47,22.28,2
140US08041003902,18.23,28.21,1
140US08071000100,79.91,105.98,0
140US08075965900,121.64,,0
140US08075966100,104.4,,0
140US08075966400,127.45,,0
140US08077000700,2.05,6.66,1
140US08077001705,4.56,8.07,1
140US08077001707,2.61,8.09,1
140US08083941100,49.42,76.09,0
140US08083969100,30.96,36.92,0
140US08085966201,51.8,73.66,0
140US08087000400,66.4,68.98,0
140US08087000600,66.4,70.52,0
140US08091967600,79.75,116.14,0
140US08121924200,103.65,,0
140US08123000100,2.99,5.59,1
140US08123000300,2.49,7.22,1
140US08123001006,3.91,6.99,1
140US08123001408,2.78,8.12,1
140US08031004700,6.09,12.41,12
140US08031005502,6.04,15.97,11
140US08031006813,3.6,8.93,10
140US08031008305,9.11,15.54,10
140US08031015400,3.3,8.91,13
140US08033000100,62.43,135.22,0
140US08035014005,6.84,15.14,6
140US08035014007,4.75,12.27,8
140US08035014138,2.98,8.05,8
140US08059012039,10.2,18.75,9
140US08059012045,9.19,19.09,7
140US08059012051,5.32,13.63,9
140US08005005614,2.61,7.36,10
140US08059012059,7.45,15.18,9
140US08059980000,2.64,7.45,11
140US08059980400,8.87,18.47,9
140US08069000506,6.03,16.35,1
140US08069001008,3.34,7.18,1
140US08069001602,1.91,3.9,1
140US08093000500,52.58,128.04,0
140US08097000100,96.0,148.14,0
140US08097000500,120.9,,0
140US08099000700,15.31,22.55,1
140US08101002500,1.42,4.86,3
140US08003960100,4.23,6.36,1
140US08059011709,4.71,8.82,10
140US08059011725,6.9,13.72,8
140US08059011803,4.65,8.79,11
140US08059012024,9.91,18.1,5
140US08005004951,0.94,4.46,12
140US08005005623,2.25,8.66,10
140US08005005629,3.45,7.86,8
140US08005005800,5.37,11.82,12
140US08005006300,3.34,7.72,10
140US08041006802,4.03,9.03,3
140US08043980100,46.18,53.7,0
140US08045951902,85.07,85.95,0
140US08045952002,68.3,66.49,0
140US08049000202,45.8,109.54,0
140US08051963800,111.94,,0
140US08053973100,64.06,241.42,0
140US08059009807,3.87,9.63,9
140US08041005300,1.81,5.83,3
140US08041005602,4.56,10.7,3
140US08035014602,30.36,47.72,0
140US08037000100,109.71,,0
140US08037000600,92.23,120.72,0
140US08059009830,4.36,8.28,9
140US08101002806,19.13,31.21,0
140US08101003104,4.95,11.2,3
140US08101003200,30.01,31.99,0
140US08101003600,21.18,18.51,3
140US08109977600,64.99,70.79,0
140US08069002007,16.31,22.1,2
140US08069002401,45.31,96.11,0
140US08031004201,1.59,5.03,13
140US08031004404,3.39,9.55,11
140US08031004505,3.04,8.4,12
140US08123002205,12.53,19.08,2
140US08123001411,2.19,7.63,1
140US08123002008,13.97,19.05,5
140US08123002013,13.42,23.09,3
140US08123002015,11.08,23.91,2
140US08123002020,12.44,24.21,1
140US08069000802,1.09,7.74,1
140US08069001106,3.96,9.23,1
140US08089968300,68.17,77.3,0
140US08013013401,3.44,6.9,2
140US08013013702,18.44,44.74,0
140US08001009306,1.6,4.65,12
140US08001009409,4.07,11.52,10
140US08041004902,2.4,5.61,3
140US08005005620,3.44,10.6,11
140US08005006858,2.34,7.46,10
140US08005083800,4.38,13.53,8
140US08005087100,2.98,7.03,10
140US08015000300,93.65,156.35,0
140US08029965000,58.95,82.6,0
140US08031000905,1.59,5.74,12
140US08031003101,0.71,2.02,13
140US08031004306,1.32,5.69,12
140US08035014112,4.06,10.29,6
140US08041001000,3.31,10.18,3
140US08041005000,5.47,12.19,3
140US08059011100,0.66,0.0,11
140US08059012036,15.52,27.49,1
140US08059012049,5.33,14.69,9
140US08067970701,14.22,24.58,1
140US08069001109,4.73,9.9,1
140US08069002803,42.82,59.39,0
140US08077000200,3.64,8.55,1
